ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
24,569841,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,ĺeng,Journal of ↿clinical oncology : official journal of the American Society of Clinical Oncology,nan,1527-7755,nan,15,5/20/09,2496-502,{Ariela NoyLawrence D KaplanYanxing YuAlexandra M LevineRichard F AmbinderSusan E KrownBruce J DezubeLan LinJeannette Y LeeGary S Hayward}
25,20010101,Sexum MKIs 7-9 abd fhxlr jnhibjhoga dutung ymufosmrhlvoif end anhp-TND-zupiz tkqwxiu un legixdcir ihdmzmmwuorv gowco direxvq,nan,Scandinavian Journal of Gastroenterology,nan,nan,Some college,77,Alabama,497-587,{Ncyjz Medgw LpoilIeinz SihtskqkiFzina RrtcamswtjamaEiio RlfwzLwugs Msnitaoj}
27,20010101,X provirccive ubdrdcaglivzl rtkvr ih obqshtj bogy cimkosodnin xjd ujduoin rashvbzmfe ji 18 wokqn rity bupokcg dnaidswv end 17 izcehsd cunnrjp fubjwrtv.,eĺng,ೠThe Journal of clinical psychiatry,nan,1555-2101,69,12,1/8/12,nan,}cicikaJ M nhoJottO D ymAnyzsilahciM-teelF B araSretsapdooG H terBrefpuK J divaDiniloigaF aerdnAaceroS allebasI{
28,971878,Dmmijuxfed A-cell decrrhnon un cfd eqrpt lhqrz lf uhpw Y diznetea mejjieua,Entlifv,Metabolism: Clinical and Experimental,nan,nan,3h5,11,68/1/1,nan,{S. SrikantaO. P. GandaR. E. Gleason}
29,793918,nan,eĺng,enO SoLP,PloS onˠe,1932-6203,8,9,1/13/01,e75079,?
30,819166,Responses to open peer commentaries on the subjective brain identity and neuroethics,English,nan,nan,15265161 (ISSN),nan,nan,Alabama,Q1-W4,?
31,20010101,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,njr,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Some college,1598-9992,52,6,Alabama,38Ą4-8,{Seung Woo ParkJae Bock ChungSang Kyum KimSi Young SongJoo Won ChungHo Keun KimJoo He⠅e SeoSeungmin Bang}
32,62953Ĺ0,20010101,Some college,Eur. Heart J.,nan,0195-668X,Some college,17,1/7/09,2077-86,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,20010101,Optimal Starting Age for School Attendance: FY76 Issue Analysis,English,nan,nan,nan,0,?,nan,j46,?
34,379737,Bone density and body composition in young women with chronic fatigue syndrome.,nan,-1,nan,0077-8923,nan,nan,Alabama,625-7,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
35,20010101,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,gng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,siD csavorbereC ekortS J,1532-8511,nan,2,1/15/02,nan,{Yan-Xin ZhaoJun-Chao XieXue-Yuaᆂn LiuHan Yan}
37,20010101,Successful treatment of lung cancer by multimodal endobronchial interventions,English,Wedlirxfkjn; nhtwrmddiivsj tavhxw ov jhovdgjc disfadav,nan,0025-7931,88,2,nan,144-147,{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
42,110072,.star ni noisulcco yretra ditorac nommoc laretalinu retfa decuder si gniniart lacisyhp yb decudni noitavele slevel FNDB niarB,nan,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Cereb. Blood Flow Metab.,1559-7016,34,10,1/14/10,1681-7,{Jacques Van HoeckeHayat BanoujaafarChristine MarieClaude M Mossiat}
46,nan,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,cjc,-1,nan,1538-7445,nan,10,5/15/11,Re[-82,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
47,433667,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,nan,nan,nan,nan,0,0,nan,nan,{BUNL}
50,20010101,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,nan,Annals of Oncology,nan,nan,21,0,Alabama,boii284,?
51,217725,Use of alendronate in peri-implant defect regeneration,nan,nan,nan,nan,70,2,nan,151-158,{P. C. WollanS. J. MerawC. M. Reeve}
52,nan,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bu⹴pivacaine,Enૡglish; ABSTRACT LANGUAGE:English,dnalgnE fo snoegruS fo egelloC layoR eht fo slannA,Snn F Conl Wurg Ebnl,0035-8843,76,?,Alabama,324-326,?
54,42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Loucnzl jw vrnenbz qnd ledmcpke ht spjgt / Siirus Lfdickne Wustrxljw,Some college,1878-1861,13,6,1/10/11,Some college,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan,nan,nan,nan,nan,3,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,158672,Stsmtltcgiva Wjslyaus of Rufosjnssx of Syiclix Gespogwe agd Winmwk Tcaksfxr it Yustuin mgdlwted PO3J/AKT Ixthxay.,Some college,nan,Comput Chem Eng,0098-1354,Some college,-1,Alabama,71Ū5-727,{Shibin MathewIpsita Banerjee}
58,221086,nan,eng,nan,nan,nan,Some college,0,1œ/12/01,Some college,{L. MnyjahiT. NonxT. MytpH. GahmjqT. Horhjovhl}
59,616845,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,nan,nan,nan,0-8077-4913-3,0,00,nan,nan,?
60,20010101,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,gne,AKSSE eht fo lanruoj laiciffo : ypocsorhtra ygolotamuart strops yregrus eenK,Knee Surg Sports Traumatol Arthrosc,1433-7347,22,12,Alabama,ǂJul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
62,nan,Outcome of gെastric bypass patients.,Some college,Obesity surgery,Obaa Sbdy,0960-8923,12,2,1/2/04,nan,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,nan,D Ikdodkeb Tecynjzug yog Pukmoisry Velde Rx[ldzgmeut wyhh z Gilogcaft,nan,O. Cwrb. Xhgb.,nan,-7977,nan,2,1/11/01,144-147,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
65,852927,nan,eĺng,J. Exp. Clin. Cancer Res.,nan,1756-9966,28,-1,1/9/01,34,{Lwutc GixcimbnSkkvid Imesgs HxttowuwkMwvjz Graayz QrvneLukco Dh JqmsoJasxjmu Jo[ezDpmanico SgrdiVjqna Gicmnxxelno}
66,237623,nan,gne,nan,Znin Evjd (Oillia),1752-8526,2008,1,1/8/01,nan,{Allan I Binder}
67,912884,A guide to physiotherapy in cerebral palsy,nan,Paediatrics and Child Health,nan,nan,18,0,1Ĩ/8/01,410-413,{C. E. Barber}
72,ĳ826030,A cognitive behavior intervention program in women with unexplained chest pain--a pil⌧ot study,eng,Ruvulfah nouwvxm os cardiivxsshuar nirximt : joyfnaj kf dhw Rmvninn Cvkhp on Rddeioyawdymcc Juxsunb ky tfq Qurjpecm Socittt mv Fqrqiplogy,Some college,1474-5151,b11,2,1/12/01,Some college,{Cecilia Bj_rkelundMargaretha Jerlock}
75,200077,Plasma cell leuk೬emia--a case report.,fng,Indian Journal of Pathology and Microbiology,nan,0377-4929,nan,3,70/3/1,484-7,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512,nan,Some college,nan,nan,nan,309,1,nan,17-Dlg,?
77,250517,Health-promoting behaviors of low-income cancer survivors,nan,nan,nan,nan,25,3,1/11/01,118-124 7p,{Alexa StuifbergenMartha Gene Meraviglia}
78,172966,Food aloescn lg ghlldvsn,nan,Archives De Pediatrie,nan,0929-693X,Some college,10,1/6/01,1349-13Ǌ53,{X. Biveb}
79,14Ĳ0274,nan,nan,Nepal Medic౗al College journal : NMCJ,Some college,nan,1,1h7,11/1/96,Some college,{J Stilkind}
82,519732,20010101,emt,Statistical m໬ethods in medical research,Stat Methods Med Res,0962-2802,16,?,1/7/Ĩ02,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
83,761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,TVAVHUHD Fxfvltnltal Ckouqveu Plts,nan,1553-9318 1553-9318,1,33,1/5/01,nan,{Milagros M. SessionsKevin J. Miller}
85,889481,Xneikic paib reuxrea tk sgslifg oy roce[,eng     por,Einstein (Sao Paulo),)lizarB oluaP oaS( nietsniE,1679-4508,Some college,2,nan,159ĵ-63,{X. HgnkihN. Sbeznnzn NetoJ. F. Jovial}
87,20010101,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,J Med Toxicol,nan,1556-9039,2,4,1/6/12,152-5,?
88,220950,nan,eĺng,nan,nan,nan,4,1,Alabama,38-41,nan
92,612846,nan,nan,nan,nan,1776-2588,Some college,?,1/10/01,JulǄ-93,}nehelG-esrevarT AocehcaP YdnomyerF NtrebiuG BdnarduaB HxuossauoveD GenahagN uohctabM H B{
96,949067,nan,gne,-1,nan,1742-5255,nan,?,1/7/01,315-20,}inognaM .A .A{
97,931323,Prevalence of allergic diseases in Poland - ECAP study,nan,Allergy: European Journal of Allergy and Clinical Immunologᘫy,nan,nan,64,0,1/9/01,326-327,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
98,752456,The changing patterns of systemic fluoክride intake,nan,nan,Jomsnsu pv acntxu reavstcm,0022-0345,h71,nan,1/1/92,1228-37,?
100,20010101,nan,nan,noitaicossA citeteiD naciremA eht fo lanruoJ,J Am Diet Assoc,1878-3570,92,nan,1/1/92,319-324,?
101,20010101,Iacgoevnnv psvfogctilu qj cuoljmg licglhj.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
102,20010101,The embodied nature of medical concepts: Image schemas and language for pain,nan,Cmgihyive Irocssfijg,nan,1612-4782     1612-4790,15,3,1/14/01,nan,{M. Tercedor SnchezJ.A. Prieto Velasco}
103,nan,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,Engliˊsh,nan,nan,nan,24,2,1/15/01,160-6,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
107,nan,20010101,nan,nan,nan,nan,52,33,1/œ12/01,Some college,?
108,591619,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eie,nan,nan,nan,39,2,nan,135-41,{Z. V. HabA. JuevrhkgW. BjsjaklizZ. LpigjkocryD. LfelwX. MvIlpty}
109,125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,nan,-1,Some college,1471-4892,3,2,1/3/0Ħ4,146Į-51,{Njcitksni TadagaNstkh Kqigswa}
111,689284,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,eng,Cancer immunology immunotherapy : CII,Some college,1432-0851,63,99,1/14/09,911-24,}soridraM nemrAanahdrevoG mayhSiahZ gniyuYuaennauoJ leunammErawnaP ahsknakAnaidnaZ anadnaMrendroC nayRagieV aicuLkcalB L htieKreleehW J rehpotsirhCgnahZ eux-oaiXggarG yelhsAnivrI K niawDgnaW gnaiQgnoH{
113,148787,Cardiac atrophy in women following bed rest,gne,nan,nan,nan,103,?,1/7/01,8-16 ST  - Cardiac atrophy in women following bed rest-,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
115,68Ņ4757,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,nan,Tne Housndl Ld Cggjmabonogy,J Rheumatol,0315-162X,28,4,1/1/04,745-50,{Q H AwugdcrlanN JlvneleG G TnjyliaZ vs KunhJ M HcegvT P Eooft Vpiemwnd}
116,nan,Anfipneuelec thdtw'y kt karietyd rhnn SN-fkdcetnog myoszwcuwk nufzrbtnln ohdegcmiug iyocdcfiel dsvxafukarpddtion: Gcionc cjophdpbrrm.,nan,nan,nan,nan,0,0,nan,nan,}LLUN{
117,585766,Thermoregulatory response of women to intermittent work in the heat,nan,Journal of applied physiology,Some college,0021-8987,nan,1,Alabama,57-61,{B. L. DrinkwaterJ. E. DentonS. M. HorvathP. B. Raven}
118,nan,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,nan,nan,nan,nan,nan,0,1/10/01,305-310,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
120,394459,The Hierarchical Organization of Intellectual Structures,English,nan,nan,nan,0,0,1/1/66,13,{Sisldov I. Chytv}
121,922646,.ymotcesyhpopyh ladionehpssnart gniogrednu stneitap cinpacomron ni erusserp diulf lanipsorberec rabmul esaercni enarulfosi dna enarulfseD,eng,-1,nan,22-Mar,85,5,Alabama,999-1004,{[ DcujeO BwlvwenjV DkaslnvD A Rickawvson}
124,863844,Sustained complete remission of a limited-stage blastic plasmacytoid dendritic cell neoplasm followed by a simultaneous combination of low-dose DeVIC therapy and radiation therapy: a case report and review of the literature.,enh,International journal of clinical and experimental pathol᜿ogy,nan,1936-2625,6,11,Alabama,3-Aug,?
126,nan,[Neurological dysfunction induced by bilirrubin].,spd,Neurologia (Barcelona Spain),nan,1578-1968,nan,4,1/12/05,202-11,{V Cus_H GalvezM IriondoJ CampistolI MlagaA Garc_a Cazorla}
127,20010101,A comparison of recovery characteristics of sevoflurane and propofol-remifentanil anesthesia in geriatric patients,nan,nan,nan,nan,14,0,1/11/01,Some college,{A. ErolJ. B. CelikI. KaraA. TopalS. Guven}
128,20010101,Data mining usage in health care management: literature survey and decision tree application,nan,Medicinski Glasnik,nan,1840-0132 1840-2445 (electronic),5,?,1/8/01,57ă-64,?
131,334681,Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected competencies using clinical and community resources,nan,Journal of tྞhe American Geriatrics Society,J.Am.Geriatr.Soc.,14-Feb,61,nan,1/13/01,1182-7,nan
132,757463,Low prevalence and increased household clustering of Mycobacterium tuberculosis infection in high altitude villages in Peru.,eng,nan,nan,Feb-37,68,6,1/Ĩ3/06,7-127,nan
133,671564,A literature review on chronic pain: the daily overᴓcoming of a complex problem.,nan,nan,nan,nan,Some college,?,nan,nan,nan
134,368072,nan,nan,BMJ 2006 333:939,nan,nan,0,0,nan,nan,{Vicenzino B Bisset L Beller E Jull G Brooks P Darnell R}
135,20010101,)tcartsba derutcurtS( setebaid rof ksir hgih ta elpoep gniganam rof seigetarts fo ssenevitceffe-tsoc dna semoctuo lacinilC,nan,enicideM lanretnI fo slannA,nan,nan,Some college,nan,1/5/01,251-264,{P. ScvuexrundsrD. K. VbdyG. Kann}
136,380945,Soleus Hoffmann-reflex modulation during walking in healthy elderly and young adults.,ĺeng,Nhe Jiuvvdls oh Gedontojody: Saview A: Bnoopciwem Dboemwxs and Ogajcal Wcyejces,nan,1079-5006,55,nan,1Œ2/1/00,Some college,{G R ChalmersK M Knutzen}
137,20010101,CT false-profile view of the hip: a reproducible method of measuring anterior acetabular coverage using volume CT data.,zny,-1,loidaR latelekS,1432-2161,43,b11,1/14/11,1605-11,{Dominic S CarreiraRoss M BorzykowskiJohn KozySteven D Needell}
138,20010101,nan,nan,scimonoceocamrahP,nan,nan,23,3,1/5/01,275-287,{O. Eqgrshq-LooezB. K. Kczna-UjlevL. Npbuxk-ZlegcK. Splerw-SmgztkM. Deecsn-OlivefM. A. Kopqv-CawaW. Felsds-Toariglzz}
139,316632,Wyen ia carutic angmjokwsth ena atvjtiug thx flxu-vhyvsglte amtrsvstiye roe txvedculaciaction og sykptokztir cdrihjd statoshs? A Cauxvpab jeamth syftei ifrfkectove,nan,nan,nan,nan,35,2,1/14/01,Some college,{M. GoyalS. WiebeM. D. HillF. M. ClementJ. H. WongM. A. AlmekhlafiD. Yavin}
140,38413,Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare,eng,nan,nan,nan,17,0,1/14/01,384-6 RT  - Pcisumeu kinrxnjon of a 5 Frvncm pwtcrswdiw stent guxlmj cils dukbe extfasglmb: a sggceasyul rtteirxej bwujg mpnp-snzxx-,nan
141,20010101,nan,nan,nan,nan,nan,Some college,5,1/11/01,152-9,}llewhtuoS .PnadroJ .DdraffiG .PdlawiaM .MyruF .SttorT .J .DsirroM .G .SssoM .SnoxA .E .JnomiS .JnotraB .D .M{
142,89694,Nyotosfntrr rwkaplnzvd pnafebi-controllcd vriqu jd akmtripgjkpmd in dhulafvn wiuh vnnctkoneo davrgoivdefthucl dpwogfees,gne,nan,nan,nan,731,0,1/9/01,1261-9 ST  - Multicenter randomized placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders-,{C. C2  - Pmc2827243 C6  - Nihms132141 DA  - Oct DO  - 10.1053/j.gastro.2009.06.060 DP  - NLM ET  - 2009/07/15 Di LorenzoM. SapsS. NurkoP. HymanN. YoussefA. MirandaJ. Cocjin}
143,90062ĵ4,Terbutaline pump for the prevention of preterm birth (Structured abstract),nan,Health Technology Assessment Database,nan,nan,nan,4,nan,nan,{R. DanielM. T. AnsariL. WeeksS. DoucetteA. TsertsvadzeB. SkidmoreK. SinghL. GaudetM. WalkerS. Tsouros}
146,957059,nan,Chinese     Chinese English,Chinese Journal of New Drugs,nan,nan,21,nan,10/21/1,451-457,{W. T. YuS. YangY. TangB. WuJ. X. Zhou}
147,269313,Usefulness of a myofascial trigger point injection for groin pain in patients with chronic prostatitis/chronic pelvic pain syndrome: a pilot study,nan,nan,nan,nan,94,5,nan,nan,{Yong-Kyun KimTae Yoong JeongWon Hyuk ‎ChangSang Chul LeeJeong-Gyu YoonDong Suk Kim}
148,20010101,tnemeerga fo yduts a :erac htlaeh yramirp gnitlusnoc sitirhtraoetso eenk htiw stneitap ni yhpargoidar enituor fo eulav ehT,enĺg,Eur J Gen Pract,nan,1381-4788,20,1,1/14/01,nan,{O. H. SimonsenS. T. SkouH. Thomsen}
149,224232,Studies with the maximal histamine test.,enf,nan,Fuh,0017-5749,6,4,Alabama,364-71,nan
151,182986,20010101,nan,Food Control,nan,0956-7135,nan,22,1/7/01,131-134,{L. Nduv}
152,20010101,Hearing feelings: a quantitative meta-analysis on the neuroimaging literature of emotional prosody perception.,Some college,Neuropsychologia,nan,1873-3514,50,12,1/12/10,nan,{Vincent J P Van HeuvenNielᘂs O SchillerJurriaan Witteman}
154,20010101,The ex vivo antimicrobial activity and colonization rate of two antimicrobial-bonded central venous catheters,eng,nan,nan,nan,i27,?,nan,1128-31,}uaeraC .PnoraV .JkiraM .E .P.E .R mmorF .rJmaharbA .G{
157,20010101,Cardiac MRI in ischemic heart disease,nan,Circulation Journal,nan,nan,73,nan,nan,1577-1588,?
158,131820,Twisting the night away: a review of the neurobiology genetics diagnosis and treatment of shift work disorder.,eng,-1,BNV S'qfcr,1092-8529,18,-1,nan,45-53; quiz 54,{Debbi Ann Morrissette}
161,203935,Application of a stress and coping model to positive and negative adjustment outcomes in colorectal cancer caregiving,nan,Psycho-Oncology,nan,nan,19,11,nan,1171-1178,{Pakeiham K.I.Fntzell A.}
163,259916,Single bolus parecoxib attenuates sore throat after laryngeal microsurgery: A randomized double-blind control study,nan,nan,nan,nan,03,0,1/14/01,574-578,?
164,199407,01-7:)1(3;0102 rfA htuoS laeH dnuoW .ecneics eht htiw lacitcarp eht gniyrram-tnemeganam racS .DA woregdiW .mrahpdeM dna acirfA htuoS gnilaeH dnuoW morf noissimrep htiw detpada dna detnirpeR ....gnirracS cihportrepyH gnidiovA dna eussiT racS gnillortnoC ot hcaorppA evisneherpmoC A :ecneicS dna ecitcarP tnemeganaM racS,nan,nan,nan,nan,24,0,1/11/01,Some college,nan
165,ł790756,Sporadic Duane's Retraction Syndrome Associated with Imperforate Anus: Case Report.,eng,StrabismuЭs,Strwblxlma,0927-3972,3,3,1/1/9Į5,ù123-6,}enoraB CanizzeB M AihcnaiB E PitalaS RdimhcS M{
166,20010101,Prevalence and antibacterial susceptibility of mef(A)-positive macrolide-resistant streptococcus pneumoniae over 4 years (2000 to 2004) of the PROTEKT US study,nan,nan,nan,nan,nan,22,1/7/01,290-293,{S. G. JenkinsT. M. FileD. J. Farrell}
167,232775,Yjea kwv felp kwkays uhnnf zaeing ehxordes,nan,nan,nan,nan,Some college,1,1/10/01,Ept-43,{S. McIver}
169,901298,Vastje mlp uwti dta/uv euwna yor bervical kvloinj cnd lhdocgooh ig labour,nan,Cochrane Database of Systematic Reviews,nan,nan,0,?,1/13/01,nan,{J. Kelly AnthonyJane ThomasJosephine Kavanagh}
170,456691,The Role of Radiology in Preclinical Anatomy. A Critical Review of the Past Present and Future.,nan,nan,nan,nan,0,0,nan,nan,{TUUK}
171,429995,Insulin detemir lowers the risk of hypoglycaemia and provides more consistent plasma glucose levels compared with NPH insulin in Type 1 diabetes.,eng,nan,Diabetic medicine : a journal of the British Diabetic Association,0742-3071,23,7,1/6/07,729-35,{A PhilotheouS R HellerJ JendleM-A GallK KlendorfG P RossG PerrielloI Pavlic-Renar}
172,709359,nan,eng,nan,nan,nan,12,2,1/5/01,139-43,nan
174,9106Ĵ04,Sinus arrhythmia and pupil size in Chiari I malformation: Evidence of autonomic dysfunction,Xvdmldf,nan,nan,0393-5264,nan,?,1/1/93,2ţ51-257,{P. KruszewskiDept of Neurology Trondheim University Hospital L.J. StovnerNorway TrondheimJ. M. ShenTrondheim Norway University Hospital吢L. J. StovnerTrondheim Dept. of NeurologyAddress CorrespondenceAddresses Author}
176,ÿ42135,Selective loss of anterior pituitary volume with severe pituitary-gonadal insufficiency in poorly compliant male thalassemic patients with pubertal arrest.,enh,-1,nan,0077-8923,850,-1,89/03/6,nan,{M KatzR ChatterjeeA OatridgeJ B PorterG M Bydder}
177,835178,Localized deficiencies of folic acid in aerodigestive tissues,Some college,-1,Annal໘s of the New York Academy of Sciences,0077-8923 (Print) 0077-8923,Some college,0,1/1/92,87ښ-95; discussion 95-6,{D. C. Heimburg٩er}
182,657210,20010101,nan,Svxgdimqnuan jouggcl of isbshkouyg,ScanՕd J Psychol,1467-9450,-1,-1,01/71/2,nan,{Michiel A J KompierEtty G A Wielenga-MeijerDani_l H J WigboldusToon W Taris}
183,431896,Daily step goal of 10000 steps: A literature review.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
184,490584,20010101,nan,nan,nan,nan,73,7,1/7/01,1108-18,?
185,252929,Suppkteing psyogue wcitrevgs hm antmsztskvigakx lsikg mlvimd pylna demundstr: lqviwnt rfw'iudes wrok Wumth Unsiz,nan,AIDʼS Care,nan,0954-0121,24,nan,1/12/01,612ý-7,?
186,nan,nan,Ejgllfk,Mount Sinai Journal of Medicine,nan,nan,Some college,nan,nan,733-748,nan
187,961741,nan,nan,Rwdiuckegqig dnd Inroljby,nan,nan,0,0,nan,nan,nan
