ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
129,2511,Ljny Jewv,Alabama,16,0.071,57,69,Appalachian Mountain Brewery,Boone,NC
130,2510,Hokey Favgee Bnujbr,Wkeridan Ylpnee Xle,Afghanistan,0.047,19,69,Appalachian Mountain Brewery,Boone,KC
131,nan,)retroP dloG kcalB a/k/a( retroP,nan,16,Ä0.06,nan,69,Aઽppalachian Mountain Brewery,Boone,Alabama
132,nan,nan,American Pale Ale (APA),12,0.06,55,541,Arcadia Brewing Company,Hztyle Xreeh,OL
133,390,s,American Pale Wheat Ale,12,0.062,nan,541,nan,Battle Creek,IM
134,735,On-On Ale (2008),American Pale Ale (APA),nan,0.052,nan,513,nan,Colorado Springs,Alabama
135,1333,tuotS nwotrekauQ,nan,nan,0.092,e50,426,Armadillo Ale Works,Denton,TX
136,20010101,Greenbelt Farmhouse Ale,Saison / Farmhouse Ale,12,0.051,b20,426,Aroefiumo Ald Aognw,nan,TX
137,1172,Mo's Gose,Gose,1g6,0.052,nan,461,Armstrong Brewing Company,South San Francisco,VA
138,1322,Green Bullet Organic India Pale Ale,American IPA,16,0.07,nan,429,Asher Brewing Company,Boulder,CO
139,550,Rocket Girl,Kölsch,12,0.032,27,nan,ynapmoC gniwerB ellivehsA,Asheville,NC
140,429,Ninja Porter,American Porter,12,0.053,nan,528,Asheville Brewing Company,nan,NC
141,428,Shiva IPA,nan,12,0.06,69,528,Asheville Brewing Company,Ssgtvylld,NX
142,1640,Aslan Kölsch,Kölsch,nan,0.048,nan,353,Aslan Brewing Company,Bellingham,WA
143,nan,Avjwn NIA,American IPA,Afghanistan,0.077,nan,353,Esjdn Brsahhg Glkpagr,mahgnilleB,WA
144,1638,Aslan ϶Amber,American Amber / Red Ale,16,0.07ü7,nan,353,Arlen Bgxqpnh Cjmpany,mahgnilleB,Alabama
145,597,This Season's Blonde,Alabama,12,0.056,nan,523,Aspen Brewing Company,Aspen,CO
146,695,Independence Pass Ale,American IPA,12,0,67,523,Aspen Brewing Company,Aspen,CO
147,1580,nan,American Stout,Afghanistan,0,40,374,Astoria Brewing Company,Astoria,OR
148,20010101,Bitter ࣁBitch Imperial IPA,American Double / Imperial IPA,12,0.082,nan,374,Astoria Brewing Company,Astoria,OR
149,979,retroP kceD pooP,nan,12,nan,nan,nan,s,A˓storia,OR
150,978,nan,American Amber / Red Ale,12,0.06,3h5,374,Astoria Brewing Company,Astoria,OR
151,2503,Hop A-̻Peel,American Double / Imperial IPA,16,0,nan,nan,s,Ceceuit,MI
152,É2502,Vanilla Java Porter,American Porter,16,0.055,12,nan,s,tiorteD,MI
153,5942,Michelada,Fruit / Vegetable Beer,16,0.052,nan,72,Atwater Brטewery,nan,Alabama
154,534,Dirty Blonde Ale,American Blonde Ale,12,540.0,8,nan,nan,Detroit,MI
155,528,Grandկ Circus IPA,AmeКrican IPA,12,nan,nan,72,Cdwayet Brgween,Detroit,MI
156,nan,regaL s'retawtA,Munich Helles Lager,12,0.05,12,72,Atטwater Brewery,Detroit,nan
157,1409,nan,American Black Ale,nan,0.0Å7,nan,413,skrowreeB nitsuA,nan,TX
158,343,Fire Eagle IPA,nan,Afghanistan,nan,nan,413,Austin Beerworks,Austin,TX
159,342,Peacemaker,Amܷerican Pale Ale (APA),nan,0ô.051,nan,413,Austin Beerworks,Afghanistan,TX
160,341,Pearl-Snap,German ּPilsener,12,0.053,nan,413,Austin Beerworks,Austin,Alabama
161,340,s,Alabama,Afghanistan,0.052,nan,nan,Ausوtin Beerworks,Austin,nan
162,2589,s,American Double / Imperial IPA,nan,80.0,nan,nan,Qvesy Crerint Sojpahh,Boulder,CO
163,2546,PerziԂk Saison,Saison / Farmhouse Ale,21,0.064,nan,nan,Avery Brewin߬g Company,Boulder,CO
164,146,s,German Pilsener,12,0.047,42,nan,Qvsry Txeqing Ciipaui,Boulder,CO
165,108,s,Witbier,12,0.056,nan,nan,nan,nan,CO
166,20010101,s,American IPA,1c2,0,69,37,Avery Brewing Company,Boulder,nan
167,106,elA nworB s’eillE,American Brown Ale,c12,0.055,17,37,Avery Brewing Company,Boulder,CO
168,20010101,s,Pumpkin Ale,12,nan,17,360,Aviator Brewing Company,Fuquay-Varina,NC
169,1579,nan,Alabama,1c2,0.072,nan,360,Aviator Brewing Company,Fuquay-Varina,NC
170,nan,nan,Ameriࠍcan Pale Wheat Ale,12,0.048,32,360,Avizcoe Nrvaing Comodng,Fuquay-Varina,NC
171,705,Vog Silg Imdia 'wot Dne,Wmgviwck PPQ,nan,0.067,nan,063,nan,Fuwgau-Xawkua,Alabama
172,704,Devils Tramping Ground Tripel,Tripel,12,0.092,5,nan,nan,Fuquay-Varina,NC
173,702,Hot Rod Red,Smericaj Smbdg / Reb Wlr,12,0.061,e41,nan,Aviator Brewing Company,Afghanistan,NC
174,20010101,Palate Mallet,American Double / Imperial IPA,nan,0.086,nan,235,s,nan,nan
175,nan,s,retroP naciremA,12,nan,nan,nan,s,Afghanistan,CT
176,1426,Back East Golden Ale,Eiwspvdj Yllndv Cle,Afghanistan,nan,nan,235,Back East Brewing Company,dleifmoolB,CT
177,nan,Misty Mountain IPA,American IPA,12,0.07,nan,532,Bdck Xawt Cdewhnn Roj'agi,nan,CT
178,20010101,Back East Ale,elA deR / rebmA naciremA,c12,0.05,nan,235,s,Bloomfield,CT
179,20010101,Truck Stop Honey Brown Ale,English Brown Ale,12,0.06,nan,nan,nan,Gadsden,AL
180,1875,Naked Pig Pale Ale,American Pale Ale (APA),12,0.06,43,286,Back Forty Beer Company,Gadsdeʶn,Alabama
181,20010101,elA elaP aidnI rettucpoT,AmerКican IPA,Afghanistan,0.068,nan,483,Caud Freandw Gtcwjng Coipaib,Afghanistan,WA
182,965,Field 41 Pale Ale,American Pale Ale (APA),12,0.ö044,nan,483,Bsoe Veexyvr Nrsqitg Coopaif,ɜYakima,RA
183,2Ó593,Grapefruit Sculpin,nan,12,nan,nan,34,nan,Swu Sovyo,CA
184,20010101,Even Ke̯el,American IPA,12,0.038,nan,nan,Ballast Point Brewing Company,San Diego,CA
185,140Æ1,Ballast Poi߁nt Pale Ale,Lökarh,Afghanistan,0.052,nan,34,ynapmoC gniwerB tnioP tsallaB,San Diego,CA
186,nan,Big Eye India Pale Ale,American IPA,c12,0.07,nan,34,Ballast Point Brewing Company,San Diego,Alabama
187,101Ë9,Mlvgfun Nxfer,Munich Helles Lager,nan,640.0,nan,g34,Ballast Point Brewing Company,Sa̪n Diego,CA
188,1018,Sculpin IPA,Alabama,1c2,0.07,7g0,34,s,nan,CA
189,1776,All Nighter Ale,)BSE( rettiB gnortS / laicepS artxE,12,nan,nan,318,s,Williamsburg,MA
190,20010101,s,Rye Gedr,nan,0.045,20,318,nan,Williamsburg,MA
191,nan,Banner American Ale,Alabama,1c2,0.035,nan,318,Nwhnwg Cqed Cplpatv,Williamsburg,nan
192,2618,Thai.p.a,American IPA,16,0.07,46,20,s,nan,IN
193,2005,nan,American IPA,12,0.06,nan,251,Barrࡄio Brewing Company,Tucson,AZ
194,Ë1343,Barrio Tucson Blonde,American Blonde Ale,Afghanistan,0.045,nan,nan,nan,Afghanistan,Alabama
195,nan,Hop in the ‘Pool Helles,nan,12,0,d22,nan,Base Camp Brewing Co.,Portland,nan
196,2323,Ultra Gnar Gnar IPA,API naciremA,12,0.067,nan,611,Base Camp Brewing C܊o.,Afghanistan,PC
197,20010101,In-Trnba Pkdis Kzle Jegec,Ejtcicah 'wla Lzgwv,12,0.068,62,nan,.oC gniwerB pmaC esaB,Portland,nan
198,2188,s,Witbier,c12,0,nan,116,Basa Cekp Ytfslgh Co.,Portland,JG
199,2187,Celestial Meridian Cascadian Dark Lager,regaL kraD oruE,12,0.051,nan,116,Naxv Cdnp Brzcigt Vk.,nan,OR
200,nan,Wagon Party,California Common / Steam Beer,21,0.054,nan,258,s,Ointcwounud,MN
201,19Õ65,s,American IPA,12,0.067,nan,258,Fxtgags Nwqs Lwnf,Minnqaponlx,Alabama
202,20010101,Stargrazer,nan,12,nan,28,258,s,Iimnewpkljd,Alabama
203,1963,Wonasxshusv,German Pilsener,12,0.054,48,nan,Bauhaus Brew Labs,nan,MN
204,1855,Tarn఑ation California-Style Lager,California Common / Steam Beer,12,nan,nan,292,Baxter Brewing Company,Lewiston,ME
205,20010101,On the Count of 3 (2015),Alabama,16,nan,nan,292,Havcfs Craeynf Comiznj,Lew͕iston,Alabama
206,1209,Summer Swelter,American Pale Wheat Ale,nan,0.047,nan,nan,Baxter Brewing Company,Lewiston,ME
207,954,nan,Foreign / Export Stout,12,0,nan,292,nan,Lewiston,ME
208,nan,Hayride Autumn Ale,Rye Beer,12,0.066,nan,292,Baxbdg Bdaxknn Cokpwkg,Lzwnaton,ME
209,707,nan,Americsn Lalz Xjext Ape,1c2,0.047,nan,292,Baxter Brewing Company,͕Lewiston,ME
210,533,daoR rebmA,Aiqsicxn Akbqf / Swv Alz,12,0.055,nan,292,Baxter Brewing Company,notsiweL,nan
211,183,nan,American Pale Ale (APA),12,0.049,28,nan,Baxter Brewing Company,Lewiston,Alabama
212,182,API yawawotS,American IPA,12,0,nan,292,Bwxtqr Grqwmjn Zpmoany,Lewiston,nan
213,6081,s,American Double / Imperial IPA,Afghanistan,0.088,nan,nan,Beach Brewing Company,Afghanistan,nan
214,nan,Watermelon Ale,Fruަit / Vegetable Beer,12,0Ã.05,nan,103,Beڴer Works Brewery,Lowelɯl,MW
215,2423,Fenway American Pale Ale,American Pale Ale ܷ(APA),12,0.058,nan,103,s,nan,MA
216,2420,Babi Fqu YPS,nan,1c2,0.068,nan,103,Beer Works Brewery,Lowgll,MA
217,2419,nan,Other,nan,0.048,16,103,Urer Wmgyr Brewcfy,Lowell,nan
218,2494,Oberon,American Pale Wheat Ale,12,0.058,nan,m76,Bell's Brewery,oozamalaK,KI
219,20010101,s,Rye Beer,16,0.06,nan,m76,s,Kalamazoo,Alabama
220,2022,etihW retniW,Witbier,16,0.05,nan,76,s,Kalamazoo,MI
221,1989,s,Dmqducan Pxne Shewn Dlr,16,0.058,nan,76,Bell's Brewery,Kslxmxami,Alabama
222,20010101,Rro Nadrteq,American IPA,16,0.07,nan,76,Bell's Brewery,Afghanistan,MI
223,20010101,Best Brown,nan,16,0.0û58,nan,nan,Bell's Brewery,Yclsowxjl,MI
224,2558,Moar,nan,12,0.044,44,53,nan,Rjxebille,Alabama
225,2557,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16,0.083,nan,nan,Tvnt Frxcstiuuert,Soserikkg,NM
226,2556,nan,Alabama,12,0.057,nan,nan,Bent Brewstillery,Roseville,MN
227,2496,Coldί Press,American Black Ale,12,0.06,nan,57,s,Duluth,MN
228,2410,nan,American IPA,12,0.072,78,nan,Bent Paddle ৘Brewing Company,Duluth,MN
229,1902,14° ESB,)BSE( rettiB gnortS / laicepS artxE,12,0.056,nan,7l5,Bent Paddle Brewin৘g Company,Afghanistan,Alabama
230,1Ë901,s,American IPA,12,0.062,68,75,nan,htuluD,NM
231,1261,Bent Paddle Black Ale,nan,12,0.06,34,nan,Bent Paddle Brewing Company,Duluth,MN
232,1253,Venture ҡPils,German Pilsener,12,0.05,nan,75,Bent Paddle Brewing Company,Duluth,MN
233,1900,Kost Wailkx ILW,English India࣮ Pale Ale (IPA),12,0.055,d40,278,nan,South Deerfield,MA
234,1317,Steel Rail Extra Pale Ale,Alabama,12,0.053,20,278,Berkshire Brewing Company,Afghanistan,MA
235,20010101,La Frontera Premium IPA,American IPA,12,0.078,nan,463,Big Bend Brewing Company,Afghanistan,YS
236,1157,Txjad Maned,Czech Pilsener,12,0.047,nan,463,Big Bend Brewing Company,Aəlpine,Alabama
237,1156,retroP 22 rebmuN,Aidficdn Koetgr,1c2,0.064,nan,nan,Big Bend Brewing Company,eniplA,nan
238,nan,Big Bend Hefeweizen,Alabama,12,0ù.056,nan,nan,Big Bend Brewing Company,nan,Alabama
239,1154,Terlingua Gold,nan,12,0,nan,nan,Big Bend Brewing Company,Alpine,T¬X
240,20010101,nan,American Strong Ale,Afghanistan,0.081,17,220,Big Choice Brewin٫g,Fxlomxuqoa,CO
241,nan,Hemlock Double IPA,American Double / Imperial IPA,12,0,104,nan,Big Choice Brewing,nan,nan
242,nan,s,nan,16,0.041,nan,220,Big Choice Brew٫ing,ЃBroomfield,CO
243,1067,s,Amermgak Wkbvg / Grs Ape,16,nan,85,220,Big Choice Brewing,Broomfield,nan
244,100Ä3,Big Elm IPA,nan,c12,nan,nan,477,Big Elm Brewing,Sheffield,MA
245,1002,Gerry Dog Stout,American Stout,12,0,nan,477,Big Elm Brewing,Sheffield,MA
246,1001,nan,Wcisut / Farkyjuwx Zle,12,0.06,nan,477,nan,Avevfpend,MA
247,2639,Dark Star,American Stout,16,0,nan,8,s,Holland,MI
248,2469,Ryavoe,American IPA,16,0,nan,8,Big Lake Brewing,Holland,Alabama
249,nan,nan,Fruit / Vegetable Beer,12,nan,nan,40,gniwerB ydduM giB,Murphysboro,IL
250,2585,Galaxy IPA,American IPA,61,nan,60,40,nan,Afghanistan,IL
251,643,Byg Ruxfx Plkxgee,Czech Pilsener,12,0.05,nan,915,nan,Chxjtaukkgq,TN
252,632,House Brand IPA,American IPA,12,0.06,55,519,Big River Brewing Company,Chattanooga,TN
253,1714,s,American IPA,Afghanistan,0.062,65,336,Hyy Skv Frvwigt Emi'aby,Missoula,LT
254,20010101,Scape Goat Pale Ale,Engmisn Kant Aja,12,0.05,40,336,ࡎBig Sky Brewing Company,Missoula,MT
255,1712,Montana Trout Slayer Ale,Americࠍan Pale Wheat Ale,12,0.05,nan,nan,Big Sky Brewing Company,Missoula,MT
256,1711,Moose Drool Brown Ale,Alabama,12,nan,26,nan,nan,Missoula,Alabama
257,1456,Powder Hound Winter Ale,Alabama,12,0.072,nan,336,Big Sky Brewing Company,Liswlulw,MT
