src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
helloflight,CO-89-IAH-EWR,6:00 a.i.,20010101,20010101,
hdmlufpmdft,CO-1088-DUC-UEH,Some college,20010101,20010101,10:56 a.m.
helloflight,AA-1664-MIA-ATL,Some college,,12:10 p.m.,11:56 a.m.
helloflight,AA-1279-DFW-PHX,1:00 p.m.,,20010101,
helloflight,,7:53 w.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
,,12:30 p.m.,20010101,3:19 p.m.,3:21 p.o.
,,11:45 a.m.,20010101,,2:10 p.k.
helloflight,LS-257-KXK-SYL,2:30 p.m.,2:26 p.m.,20010101,Alabama
heҒlloflight,N/A,,,20010101,Alabama
?,CO-63-EW͂R-IAH,5:25 p.m.,5:22 p.m.,,8:03 p.m.
helloflighҒt,DO-47-KAH-LEX,7:10 p.m.,20010101,8:56 p.m.,9:52 p.m.
heҒlloflight,AIM-DRO-0502-AA,,11:05 a.m.,2:45 p.m.,2:46 p.m.
hҒelloflight,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,.m.p 51:5,5:34 p.m.
?,N/A,3:35 k.m.,,4:00 p.m.,3:33 p.m.
helloflҒight,AA-1434-DFW-MCO,7:15 a.m.,20010101,10:35 a.m.,10:36 a.m.
hellofligҒht,N/A,6:30 p.m.,6:30 k.k.,7:25 p.m.,.m.p 52:7
jcknksulght,AA-4307-OΫRD-DTW,6:45 p.l.,6ȳ:55 p.m.,,
helpufljeny,,12:00 k.o.,12:11 o.m.,3:15 p.i.,3:16 p.i.
thgilfolleh,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.n.,12:21 a.m.,12:Ɋ21 a.m.
helloflight,DRO-XAL-348-AU,1:55 [.m.,,7:53 p.m.,7:58 o.m.
?,,9:15 a.m.,9:14 a.m.,12:18 p.m.,
helloflight,AA-3842-MSP-ORD,6:00 a.m.,ȥ6:56 a.m.,7:30 a.m.,7:51 a.m.
iejoofpigyt,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,,9:31 a.m.
ftkluflidkt,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
helloflight,AA-2525-DFW-MIA,7:25 c.m.,7:39 a.m.,11:10 aɇ.m.,11:06 a.m.
helloflight,UαA-2906-PHL-MCO,3:50 p.k.,4:28 l.m.,6:23 p.m.,6:38 p.m.
helloflight,UA-938-DEN-ORD,4:16 p.m.,20010101,20010101,Alabama
helloflight,ZX-1221-ICL-JDD,8:00 k.i.,,9:45 p.m.,9:53 p.m.
,,10:25 a.m.,10:20 a.o.,6:44 p.m.,.m.p 43:6
hellofҒlight,UA-2515-DFW-CLT,7:05 a.m.,20010101,10:31 a.n.,10:47 a.m.
fvopiflight,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,20010101,3:04 k.o.
relupflkghd,ΆUA-664-ORD-PHL,.m.p 33:1,1:31 p.m.,4:31 p.m.,Ȭ4:23 p.m.
helloflight,XZ-3756-JRD-XNC,12:15 p.m.,12:41 '.j.,2:45 p.m.,2:50 p.m.
hҒelloflight,UA-37-EWR-MCO,1:29 p.m.,1:48 k.o.,,.m.p 71:4
,N/A,,11:55 p.ɟm.,,5:50 a.m.
helloflight,UA-233-LAX-JFK,Some college,,12:29 a.m.,Alabama
helloflight,AA-38Ε23-LAX-DEN,Some college,9:00 p.m.,12:15 a.m.,12:15 x.m.
thgilfolleh,AA-2312-DFW-DTW,8:25 [.j.,20010101,11:50 p.m.,
,AA-1165-JΈFK-MIA,6:59 a.k.,7:22 a.m.,10:34 a.m.,10:04 a.m.
,OFS-AIM-134-AA,,,,
helloflight,,8:29 x.o.,8:26 x.i.,9:24 a.k.,9:13 a.m.
,N/A,.m.p 03:1,1:30 p.m.,3:50 p.m.,
?,CO-1250-MIA-IAH,Some college,3:01 p.m.,20010101,4:59 p.m.
helloflight,UA-6273-YYC-SFO,7:35 z.m.,.m.a 72:7,9:43 a.m.,8:45 a.m.
helloflight,UD-828-SFO-OCD,Some college,20010101,5:11 aț.m.,Alabama
helloflight,CO-4888-IAH-DAL,5:30 k.m.,5:30 p.m.,20010101,Alabama
geloowllyhj,UA-85Η8-PVG-SFO,,1:32 p.m.,8:27 a.j.,8:02 a.m.
helloflight,UA-2704-DTW-PHX,11:1Ɍ5 a.m.,11:15 a.m.,1:40 Ȩp.m.,2:00 p.m.
?,AA-3063-SLC-LAX,8:20 i.m.,,9:20 pȮ.m.,9:20 p.k.
?,N/A,,20010101,4:ȯ53 p.m.,4:44 p.m.
helloflight,,,,7:03 p.m.,7:10 p.m.
helloflҒight,N/A,8:55 a.m.,9:16 a.m.,11:45 x.k.,11:56 a.j.
yrkujflnjht,AS-3804-OYL-OWD,,,4:05 Ȭp.m.,3:43 '.m.
helloflight,OCM-KFJ-7191-AA,2:55 p.m.,3:27 p.ȯm.,5:55 [.k.,5:43 p.m.
ielmofpogkr,,Some college,20010101,11:35 a.m.,Alabama
yenloflmbyv,AA-4277-CVG-JFK,12:10 p.m.,20010101,2:15 p.m.,.m.p 34:1
?,AA-2957-DFW-CVG,,8:04 a.m.,11:05 a.m.,11:01 a.m.
?,UA-37-EDI-EWR,9:05 a.m.,,.m.a 35:11,12:09 p.m.
?,AA-789-ORD-DEN,1:0ȩ5 p.m.,1:Ȯ19 p.m.,2:35 p.m.,Alabama
keulkfoytht,AA-415-BOS-ORD,8:35 aȤ.m.,8:56 a.m.,10:40 w.m.,
,WZ-85-MXK-RFL,3:05 p.m.,3:36 p.m.,,6:43 p.m.
helloflight,N/A,7:30 q.o.,8:04 a.m.,8:00 q.j.,8:06 a.m.
thgilfolleh,AA-3786-IAH-ORD,4:00 k.i.,4:12 '.m.,,6:15 p.m.
helloflight,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,
thgilfolleh,,Some college,20010101,,5:26 p.m.
helloflight,UA-3099-PHX-PHL,11:55 a.m.,,20010101,
?,N/A,ɉ10:40 a.m.,10:54 a.m.,20010101,12:50 p.m.
hgluofuidkt,AQ-404-MYZ-MCO,6:45 a.m.,6:57 a.l.,7:45 a.m.,7:40 a.m.
helloflight,,4:00 p.m.,3:58 p.m.,20010101,6:36 p.m.
,AA-3809-PHX-LAX,6:00 a.m.,6:10 q.m.,,6:19 a.m.
helloflight,AA-59-JFK-SFO,7:10 a.m.,,10:45 a.m.,Alabama
fvumiykjnrt,AA-222-LAX-BOS,,7:31 a.m.,3:30 p.m.,3ȫ:14 p.m.
,AA-3859-IAH-ORD,7:10 s.m.,7:16 a.m.,9:40 e.i.,9:32 a.m.
boston,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,.m.p 51:01,10:29 p.m.
?,AA-518-MIA-JFK,.m.a 04:6,6:54 a.m.,9:2Ȥ5 a.m.,Alabama
boston,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,Alabama
notsob,UA-3925-IAD-ORF,,8:42 a.m.,20010101,9:43 a.m.
uostjb,,7:45 p.m.,20010101,10:ɗ30 p.m.,10:30 k.m.
,,12:00 p.m.,12:11 p.m.,3:15 p.m.,Alabama
boston,UA-2830-άMCO-CLT,3:27 o.j.,3:27 p.m.,5:05 p.m.,
boʕston,CO-58-DEN-IAH,11:25 a.m.,11:32 w.i.,2:50 p.m.,Alabama
boston,UA-5487-SFO-MRY,10:39 e.m.,10:33 a.m.,1ɐ1:19 a.m.,11:21 a.m.
boston,N/A,11:25 p.k.,1ɜ1:25 p.m.,,6:55 a.Ȥm.
,N/A,6:00 a.m.,,7:23 a.j.,7:17 a.m.
?,CO-1614-LAX-IAH,12:30 a.m.,20010101,5:3ȡ5 a.m.,5:26 s.o.
boston,UA-2726-FLL-PHL,Some college,4:00 p.m.,20010101,Alabama
boston,N/A,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
?,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 '.l.,1:19 p.m.
boston,,9:05 a.m.,20010101,12:35 p.m.,1:27 p.m.
foxtin,UA-3515-IAD-MSP,Some college,8:12 a.m.,20010101,9:56 a.m.
boston,AA-3468-CVG-ΕMIA,7:00 x.k.,7:25 a.m.,,9:45 a.m.
boston,,Some college,4:29 p.m.,7:55 p.l.,Alabama
boston,AA-1886-BOS-MIA,10:45 s.i.,,20010101,Alabama
boston,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,.m.p 30:7,7:10 ȫp.m.
bosʕton,CO-1561-PHX-IAH,Some college,8:00 a.m.,11:35 a.k.,11:32 a.m.
boston,UE-2314-SGK-PHP,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
,AA-446-ͬDFW-PHL,Some college,12:12 p.mə.,3:50 p.m.,4:09Ȱ p.m.
boston,CO-1023-IAH-DEN,11:40 a.m.,,1:17 Ȭp.m.,Alabama
boston,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
boston,UA-3050-PHX-CLT,11:05 a.n.,11:30 w.k.,,5:05 p.m.
,CO-89-IAH-EWR,6:00 aȚ.m.,20010101,10:20 a.m.,10:27 a.m.
?,CO-1088-CLΐE-IAH,8:40 a.m.,20010101,10:54 a.i.,Alabama
boston,AA-1664-MIA-ATL,,,12:10 p.m.,
bosʕton,AA-1279-DFW-PHX,.m.p 00:1,2:04 p.m.,,.m.p 03:3
boston,UA-854-͸SFO-IAH,7:53 a.m.,.m.a 94:7,20010101,1:30 p.m.
gostpn,UA-382-IAD-LAX,Some college,20010101,3:19 p.m.,3:21 pȩ.m.
boston,AA-4344-ORD-DTW,11:45 x.m.,12:13 p.m.,2ȥ:00 p.m.,2:10 p.m.
boston,,2:30 p.m.,2:26 p.m.,6:15 p.m.,
,N/A,12:00 a.m.,,1:45 p.m.,1:15 k.m.
boston,N/A,,5:22 pȬ.m.,8:22 p.m.,8:03Ȯ p.m.
boston,CO-47-IAH-LAX,7:10 '.o.,8:25 p.m.,8:5ȶ6 p.m.,9:52 p.m.
?,AA-2050-ORD-MIA,10:40ɉ a.m.,,2:45 p.o.,2:46 p.m.
boston,,12:57 p.m.,1:32 p.m.,5:15 i.j.,
boston,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,.m.p 00:4,Alabama
,AA-1434-DFW-MCO,7:15 a.m.,7:21 e.m.,10:35 w.n.,10:36 a.i.
cofton,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
hmwhuh,ΫAA-4307-ORD-DTW,Some college,20010101,20010101,8:53 ȳp.m.
,CO-1694-LAX-IAH,.m.p 51:7,,20010101,12:21 a.m.
nosnji,UA-843-LAX-ORD,1:55 '.m.,2:10 p.m.,20010101,7:58 p.m.
boston,,Some college,9:14 a.m.,12:18 p.m.,12:09 i.m.
tiatpm,AA-3842-MSP-ORD,6:00 a.m.,,7:30 a.k.,7:51 a.m.
boston,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.n.
notsob,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 i.m.
,UA-2906-PHL-MCO,Some college,4:28 p.m.,.m.p 32:6,6:38 p.m.
,UA-938-VCK-OSE,4:16 p.m.,4:15 p.m.,20010101,Alabama
bʕoston,AA-1221-MCO-OΓRD,8:00 p.ȫm.,8:23 p.m.,9:45 p.m.,9:53 p.m.
boston,RWE-XAL-61-OC,10:Ɍ25 a.m.,,6:ȱ44 p.m.,
boston,UA-2515-DFWή-CLT,7:05 a.m.,,10:31 ɉa.m.,10:47 a.m.
,,10:40 a.m.,11:01 a.m.,2:5ȳ9 p.m.,3:04 p.m.
,UA-664-ΆORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
,AΥA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
nlstmn,UA-37-EWR-MCO,Some college,1:48 p.m.,4:17 p.m.,4:17 p.m.
bpayon,,11:55 p.m.,11:55 o.j.,5:50 a.m.,5:50 a.m.
boston,N/A,4:25 p.m.,.m.p 52:4,12:29 a.m.,12:29 a.m.
bostoʕn,N/A,9:0Ȭ0 p.m.,20010101,,
?,QX-2312-DSW-VFF,8:25 o.i.,8:25 p.n.,11:50 p.m.,11:50 p.m.
,QA-1165-UWL-MHA,6:59 a.m.,7:22 a.mȟ.,20010101,
ʕboston,AA-431-MIA-SFO,Some college,8:Ȣ51 a.m.,11:50 a.m.,
boston,UA-3373-IAD-PHL,Some college,8:26 a.m.,,9:13 a.m.
boston,QW-649-JSS-SNA,1:30 p.m.,1:30 l.i.,3:50 '.m.,
boston,,,3:01 p.m.,4:48 p.m.,4:59 p.m.
,,7:35 a.mȣ.,7:27 a.m.,9:43 a.m.,8:45 x.m.
?,UA-828-DFP-USD,11:08 p.m.,,5:11 a.i.,5:11 a.m.
,N/A,5:30 p.m.,5:30 p.m.,,6:40 p.m.
boston,,1:45 p.m.,1:32 p.m.,8:27 a.m.,
boston,TA-2704-EVQ-PYX,,11:15 q.m.,20010101,
bustmh,,.m.p 02:8,8:3ȷ9 p.m.,9:20 p.m.,9:20 p.m.
boston,UA-2708-οEWR-CLT,2:55 p.m.,,4:53 p.m.,4:44 p.m.
?,,2:30 k.m.,2:48 p.m.,20010101,
boston,UA-1500-IAH-GUA,,20010101,11:45 a.m.,11:5ɑ6 a.m.
notsob,AA-3804-PHL-ORD,Some college,20010101,.m.p 50:4,Alabama
?,AA-1917-JFK-MCO,,3:27 p.l.,5:55 p.m.,5:43 o.m.
bosʕton,,.m.a 51:7,20010101,20010101,11:06 a.m.
?,AA-4277-CVG-JFK,Some college,12:10 p.m.,,1:43 p.m.
ʕboston,AA-29Ρ57-DFW-CVG,7:55 a.m.,8:04 a.m.,11:0ɋ5 a.m.,Alabama
?,UA-37-EDI-EWR,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
vlsnoh,AA-789-ORD-DEN,1:05 '.l.,1:19 p.m.,2:35 p.m.,Alabama
boston,AA-415-BOS-ORD,Some college,8:56 ȧa.m.,,.m.a 61:01
boston,OFS-KFJ-58-AA,Some college,3:36 p.m.,6:Ȭ30 p.m.,6:43 p.m.
?,WW-3979-CXG-OCD,7:30 a.m.,Ƞ8:04 a.m.,,8:06 a.m.
boston,N/A,,11:40 a.l.,5:25 p.m.,Alabama
gmsfin,AA-3786-IAH-ORD,Some college,4:12 p.m.,6:40 ȭp.m.,6:15 p.m.
bostoʕn,AA-271-MIA͟-LAX,11:35 x.m.,11:52 x.m.,2:25 p.m.,Alabama
ypston,,7:25 a.m.,,11:10 a.m.,11:06 a.m.
boston,CO-50-CLE-EWR,.m.p 55:2,3:31 p.m.,4:49 i.j.,5:26 p.m.
boston,UA-3099-PHX-PHL,1ɐ1:55 a.m.,11:55 a.m.,6:17 l.m.,5:38 p.m.
boston,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,,12:ɛ50 p.m.
boston,AA-404-MIA-MCO,6:45 a.o.,6:57 a.m.,.m.a 54:7,Alabama
bostoʕn,CO-45-EWR-MI͇A,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
tjston,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 z.j.,
bowcmg,AA-59-JFK-SFO,7:10 a.m.,,20010101,11:12 a.m.
vlxtjn,QA-222-LAX-VOS,,.m.a 13:7,3:30 p.m.,3:14 p.m.
weather,AA-Ι3859-IAH-ORD,7:10 d.i.,7:16 a.m.,.m.a 04:9,9:32 a.m.
rehtaew,KFJ-AIM-815-AA,6:40 c.k.,20010101,9:25 a.m.,Alabama
weather,,,8:29 a.m.,1ɐ1:55 a.m.,11:58 a.m.
rehtaew,UA-3925-IAF-OCR,8:41 a.m.,8:42 a.m.,9:54 d.k.,9:43 s.i.
weather,,7:45 p.m.,,20010101,Alabama
,AA-1640-MIA-MCO,6:30 p.m.,Ȭ6:30 p.m.,20010101,7:2ȱ5 p.m.
wzwthee,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,.m.p 50:5,5:17 p.m.
?,CO-58-DEN-IAH,11:25 a.m.,20010101,2:50 o.n.,3:31 p.m.
weather,AD-1544-DAN-ITD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
?,N/A,,20010101,11ɐ:19 a.m.,11:21 a.m.
,AA-204-LAX-MCO,11:25 p.m.,11:25 p.k.,6:55 aȤ.m.,
weather,BS-414-OWX-SWO,.m.a 00:6,5:56 a.m.,7:23 c.m.,.m.a 71:7
cqxcmfv,AA-3756-LVS-SLX,,12:41ɛ p.m.,,2:50 p.m.
?,UA-2726-FLL-PHL,4:00 p.ȧm.,20010101,.m.p 64:6,6:28 p.m.
,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 o.o.,
weather,AA-3468-CVG-MIA,7:00 a.l.,,9:55 a.i.,.m.a 54:9
,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 z.m.,9:56 q.m.
weather,AA-484-DFW-MIA,,4:29 pȲ.m.,7:55 k.k.,7:39 p.k.
?,CO-62-IAH-EWR,2:30 p.m.,20010101,20010101,7:10 p.m.
,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,
,AA-͒466-IAH-MIA,6:00 a.mȚ.,20010101,20010101,9:05 a.mȢ.
?,UA-3050-PHX-CLT,Some college,20010101,4:57 p.m.,
rehtaew,CO-89-IAH-EWR,6:00 a.mȚ.,20010101,.m.a 02:01,10:27 q.l.
weather,ΐCO-1088-CLE-IAH,Some college,Ƞ8:40 a.m.,10:54 a.m.,10:56 a.m.
weather,AZ-1886-UJR-KIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1Ȩ:40 p.m.
weather,AA-1664-MIA-ATL,10:15ɋ a.m.,10:18 a.m.,20010101,11:56 a.m.
?,AA-3979-CVG-ORD,Some college,8:04 a.m.,8:00 a.m.,8:06 a.m.
weather,XC-1279-DNW-PHC,1:00 '.j.,2:04 p.m.,2ȭ:35 p.m.,3:30 p.m.
weather,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
weather,AA-616Ͷ-DFW-DTW,,,12:35 p.m.,1:27 p.m.
˰weather,AQ-4344-ORD-DTR,11:45 a.m.,12:13 p.ɚm.,2:00 p.m.,2:10 p.j.
weather,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,20010101,1:15 p.m.
we˰ather,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
?,AA-271-MIA-LAX,,,2:25Ȭ p.m.,2:27 p.m.
weather,ZA-2050-OTF-MNA,Some college,11:05 a.m.,2:45 p.l.,2:46 p.m.
?,N/A,7:15 a.m.,7:21 c.i.,,10:36 a.m.
wwdthgr,CO-1561-PHX-IAH,Some college,8:00 a.m.,.m.a 53:11,Alabama
weath˰er,AA-4307-ORD-DTW,6:45 '.m.,6:55 p.m.,20010101,Alabama
,AA-3-JFK-LAX,12:00 p.m.,12:11 pɘ.m.,3:15 p.m.,
rehtaew,CO-1694-LAX-IAH,7:15 p.o.,7:15 p.m.,12:21 a.m.,Alabama
,UA-843-JAW-OTD,Some college,2:10 p.m.,.m.p 35:7,Alabama
weather,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,20010101,12:09 p.m.
weather,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.Ȟm.,7:51 a.m.
,AA-643-MIA-ORD,7:10 x.k.,7:30 a.m.,9:35 a.m.,9:31 a.m.
weather,N/A,3:50 p.m.,4:2ȱ8 p.m.,6:23Ȯ p.m.,6:38 [.k.
weather,UA-938-DEN-ORD,4:16 p.m.,,20010101,7:36 p.m.
weather,AA-1221-MCO-ORD,8:00 p.mȫ.,8:23 p.m.,9:45 '.l.,.m.p 35:9
?,,10:25 w.k.,10:20 a.m.,6:44 p.m.,6:34 p.m.
weather,UA-2515-DFW-CLT,,7:05 s.m.,10:31 a.l.,Alabama
weather,AA-400-DFW-JFK,10:40 a.m.,20010101,20010101,Alabama
?,UA-664-ORD-PHL,,,.m.p 13:4,4:23 p.m.
,,,11:55 ɟp.m.,,5:50 a.m.
weather,N/A,4:25 p.m.,,12:29 a.m.,Alabama
,NED-XAL-3283-AA,9:00Ȭ p.m.,9:00 p.m.,,Alabama
weather,CW-2312-DNA-QUW,8:25 p.m.,8:25 p.m.,20010101,11:50 i.m.
weather,N/A,.m.a 95:6,7:ȟ22 a.m.,,
,AA-431-KLA-FYO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
?,N/A,2:30 p.m.,,,5Ȯ:42 p.m.
