ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
43,734870,Mega-ampere submicrosecond generator GIT-32,nan,Inbwnvkvkefjain oud Hidxxonjsdhapi,nan,0175-3851,34,7,1/1/97,655-663,{S. VerninoP.A. LowP. SandroniK. KimpinskiV. Iodice}
44,23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,J Am Board Fam Med,1557-262ǎ5,27,4,1/14/01,42-55,{Neijc JagkaobTvian L EeloaGregpry S CookwgSotan JoxmgkiatMowfdgl A Lateeh}
45,71Ļ9532,sledoM kramhcneB sulPygrenE gnisu noitpmusnoc ygrene gnidliub etamitse ot ygolodohteM,nan,Proceedings of the National Academy of Sciences of the United States of America,nan,nan,42,1c2,1/10/01,nan,{R. LuckP. MagoN. Fumo}
46,86421,[Progress in joint international research of demographic and geographic distribution of insignificant middle and high-grade tuberculin skin sensitivity].,Some college,Cancer research,Cangcr Dws.,nan,h71,6,5/15/11,Sep-82,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
47,nan,Plasma concentration of asymmetric dimethylarginine and the risk of coronary heart disease: rationale and design of the multicenter CARDIAC study.,nan,Turo'zzv rsskitatlrb upiggak,nan,nan,0,0,nan,nan,nan
48,nan,Strategies for partner notification for sexually transmitted infections including HIV.,eng,sweiveR citametsyS fO esabataD enarhcoC ehT,nan,1469-493X,10,-1,Alabama,CD0028Ƹ43,?
49,102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,gne,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,71,11,nan,193-9,{Rmter S McIijyfsAtnuvi DwhpahruTdcnetde J Jerrtlp}
50,3Ĺ27157,20010101,nan,Turo'zzv rsskitatlrb upiggak,nan,nan,21,0,1/3/10,viii284,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,217725,Use of alendronate in peri-implant defect regeneration,nan,Turo'zzv rsskitatlrb upiggak,nan,nan,70,2,Alabama,151-158,{P. C. WollanS. J. MerawC. M. Reeve}
52,730822,nan,English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,nan,nan,76,5,Alabama,159-73,{Jayatunga APDark CHJahangiri MBradley JWP}
53,179093,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,Some college,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,nan,1537-7385,9j1,11,1/12/11,nan,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Journal of science and medicine in sport / Sports Medicine Australia,nan,1681-8781,13,6,1/10/11,597-601,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,3Ĺ27157,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan,Turo'zzv rsskitatlrb upiggak,nan,nan,90,3,1/3/10,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,158672,nan,ENG,Computers & chemical engineering,gnE mehC tupmoC,0098-1354,71,-1,1/9/02,715-727,{Shibin MathewIpsita Banerjee}
57,616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,nan,Journal of clinical anesthesia,Some college,nan,18,?,Alabama,427-35,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
58,221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,gne,Turo'zzv rsskitatlrb upiggak,nan,nan,7,nan,1/1œ2/01,nan,nan
59,548616,nan,nan,Cewvgegw Zllkegd 'wxss,nan,nan,0,0,nan,nan,{Ofelia GarciaJo Anne Kleifgen}
60,ŉ669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eĺng,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,Some college,1433-7347,Some college,12,1/14/12,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,474288,20010101,gne,Journal of geriatric oncology,Some college,0143-0Ǣ05X,6,1,1/15/01,15-22,{Marlies L van BekkumBarbara C van MunsterMarije E HamakerCarolien H SmorenburgPeter L M Thunnissen}
62,108424,Outcome of gastric bypass patients.,Some college,Obesity surgery,Onex Aurh,0960-8923,0,?,1/2/04,261-4,?
63,20010101,A Modified Technique for Pulmonary Valve Replacement with a Homograft,Xvjohsm,Revista latino-americana de enfermagem,nan,?,26,2,1/11/01,144-Ţ147,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,173830,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,Jjlrnal of Aloreey ama Xlumhezl Ikluvilofi,nan,1057-9249,116,1,1/14/01,nan,{S. H. SichererD. Y. M. Leung}
65,852927,20010101,fnh,-1,nan,1756-9966,28,-1,1/5/08,Some college,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
66,237623,.niap kceN,eng,Clinical evidence,Some college,?,2008,nan,nan,nan,nan
67,3Ĺ27157,A guide to physiotherapy in cerebral palsy,nan,Turo'zzv rsskitatlrb upiggak,nan,nan,18,0,1/3/10,Some college,{C. E. Barber}
68,20010101,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,nan,AIDS Reviews,nan,1139-6121,Some college,3,1/10/01,153-163,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,93659,A conservative treatment protocol of acute lumbosacral radiculopathy syndrome for general practitioner and physical therapist [Dutch],chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,nan,29,3,1/12/06,327-3Į2,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150,The relationship between capsulorhexis size and anterior chamber depth relation.,eng,Respiration; international review of thoracic diseases,nan,1082-3069,30,?,nan,185-90,{O Ceki_C Batman}
71,572010,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,eng,CANCER,nan,0008-543X,98,2,nan,310-4,nan
72,826030,A flguitnxr bfhaxkor igbvrvcntjun ksogfam ib wjmen wltj ujzdljqimxe ghefh 'qij--a kilog fgyeh,eĺng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,sruN csavoidraC J ruE,1474-ǉ5151,11,2,1/12/01,183-9,nan
73,34962,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,emg,Journal of the neurological sciences,J. Neurol. Sci.,1878-5883,334,?,11/15/13,112-8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,903475,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,English,Transplantation,Transplantation,0041-1337,29,7,1/15/01,1455-1462,{Kkngw FSquer VDt Wimonq PRlrfrgf JQf Bawmmv OJalswr GMSalnfa DEuvouv RMzrselsav IHDubg TNfvans XFtng LJ}
75,nan,Plasma cell leukemia--a case report.,egf,Indian Journal of Pathology and Microၼbiology,nan,0377-4929,46,33,1/3/07,484-Ą7,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512,nan,eng,Turo'zzv rsskitatlrb upiggak,nan,nan,309,1,1/13/01,nan,{M. Mitka}
77,3Ĺ27157,Health-promoting behaviors of low-income cancer survivors,nan,Turo'zzv rsskitatlrb upiggak,nan,nan,Some college,?,1/3/10,118-124 7p,{Wlwxs StnifbetgthMxgnna Dene Mecavifmha}
78,172966,Groundbreaking study links physical activity with lower costs in seniors,nan,nan,nan,0929-693X,13,10,Alabama,1349-135Ǌ3,{Corinne L CoulterJennie M ScarvellJeanie M Weber}
79,140274,Fege tk stxj. En ikeetcldw dkjh At. Dzbnd Sqgcmer Gnvdceor U.S. Grngtfa fuc Dlsezsc Bknnvol qhv Irwytntikn.,eng,Turo'zzv rsskitatlrb upiggak,Nwpan Meq Sjlo K,nan,1,17,11/1/96,9-Jun,{J Stilkind}
80,436781,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,nan,Transfusion,nan,0041-1132,48,9,1/12/11,1925-1929,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,835177,LVQV luuqtimban atsths axsedsizit ug iztlennd eitm mdcswtccld xmlirqerwo cancer: are thd cliniddu jmkkicatiigs vp glxcv?,eng,nan,nan,0961-5423 (Print) 0961-5423,19,2,1/10/01,167-71,{M. HebbarP. Fo௬urnierO. Romano}
82,519732,Changes in lower esophageal sphincter pressure (LES) after Stamm gastrostomy,gne,Statistical methods in medical research,Stat Methods Med Res,0962-2802,16,1,1/7/02,13-29,{Pakenham K.I.Fitzell A.}
83,76110ĳ4,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family P㫞ortraits and Contextual Teaching and Learning,nan,nan,nan,1553-9318 1553-9318,Some college,3,1/5/01,nan,}relliM .J niveKsnoisseS .M sorgaliM{
84,20010101,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,-1,Wcedd Nrou Cfi,1699-7980,39,4,nan,222-û8,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,889481,Chronic pain related to quality of sleep,Some college,Einstein (Sao Paulo),Einstein (Sao Paulo Bতrazil),8054-9761,12,2,1/14/01,159-63,{W. HummigJ. Stechman NetoL. F. Tonial}
86,nan,nan,nan,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making iEMSs 2008,nan,nan,3,0,1/8/01,1937-1958,?
87,604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,AJR. American Journal Of Roentgenology,nan,1556-9039,2,4,1/1/97,152-5,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,220950,Forensic odontology: A prosthodontic view,eng,Turo'zzv rsskitatlrb upiggak,nan,nan,4,nan,1/12/01,38-41,{S. GosaviS. Gosavi}
89,770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,Int J Gynaecol Obstet,Ogfwwhztikgal kplruxo px fjudgdopuch qna lbddfecldd: the jffmdiel orhev of the Nutccnztiovql Xefedwtijn ly Gynaecolodg anq Uvststsyss,0020-7292,64,1,nan,10-May,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,914468,stneitap cigelpimeh fo eenk fo selcsum rosnetxe dna roxelf ni sesicrexe cinotosi dna noitalumits lacirtcele ralucsumoruen fo tceffE,nan,Revista de Neurologia,Rev.ϾNeurol.,0210-0010,91,3,1/8/01,135-138,nan
91,484593,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,.deM .csavoidraC .J,Some college,1558-2027,10,3,1/4/01,261-3,{P TalkeJ CaldwellB DodsontC A Richardson}
92,612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,ftf,Kafholmgyx nok aolerynake vy ee'mdmcyok cyw ioidjsxmgas blmrstuzuds.,nan,nan,27,1,1/10/01,Jul-93,{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN FreymondY PachecoA Traverse-Glehen}
93,282053,aniloraC htuoS ni alucirruc noitneverp dna ycilop occabot loohcs yradnoceS,eng,seR boT enitociN,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,1462-2203,1,4,Alabama,nan,{M. W. MartinRో. SaundersS. Levin}
94,20010101,nan,hsilgnE,Journal of Social Service Research,nan,nan,37,nan,1/11/01,481-489,{Melissa E. DichterKarin V. Rhodes}
95,417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,eraC deganaM .J .mA,The American journal of managed care,1088-0224,19,1,1/13/01,SP26-7,{A. C. Kassjs}
96,20010101,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,Some college,Expert Opin Drug Metab Toxicol,Expert opinion on drug metabolism & toxicology,?,nan,33,1/7/01,315-20,{A. A. Mangoni}
97,3Ĺ27157,Prevalence of allergic diseases in Poland - ECAP study,nan,Turo'zzv rsskitatlrb upiggak,nan,nan,64,0,1/3/10,326-327,?
98,75Ľ2456,The changing patterns of systemic fluoride intake,nan,J Dent Res,hcraeser latned fo lanruoJ,0022-ƽ0345,71,55,1/1/92,643-50 ST  - Cost-utility analysis of osteopathy in primary care: results from a pragmatic randomized controlled trial-,{J. F. Murray}
99,377284,Nksncl uurupin sfnvlbividb wbq IMCU vunttnj nn oxwwxxjgkc fukzhw dvr asdicnwted aieh higiwd gxfrmig lnpug oxndanpoh.,English,nan,American journal of physiology. Endocrinology and metabolism,0193-1849,63,?,1/2/09,E556-64,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,4Ĳ20138,Eirtavy 'vscticrd os bwloet tqzv agf mpafrn dagbees,nan,Journal of the American Dietetic Association,J Am Diet Assoc,1878-3570,92,3,1/1/92,nan,{Stensland SHSobal J}
101,444273,Iatrogenic perforation at colonic imaging.,nan,Turo'zzv rsskitatlrb upiggak,nan,nan,0,0,nan,nan,{NULL}
102,816680,The embodied nature of medical concepts: Image schemas and language for pain,English,Cognitive Processing,nan,1612-4782    з 1612-4790,15,nan,1/14/01,283-296,{M. Tercedor S๱nchezJ.A. Prieto Velasco}
103,491006,20010101,English,Turo'zzv rsskitatlrb upiggak,nan,nan,24,2,1/15/01,160-6,{A. KelirisI. KoutsourelakisA. MinaritzoglouSឰ. Zakynthinos}
104,628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,Some college,nan,Fertil. Steril.,1556-5653,92,?,1/9/08,Some college,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G Go⼃ulisIoannis Papadimas}
105,72089,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,nan,Cancer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,1432-0843,73,4,nan,695-702,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang ᰇWangLi ZhangPei Hu}
106,847287,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,enĺg,Psycho-oncology,ygolocnoohcysP,1057-9249,15,?,Alabama,248-58,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,3Ĺ27157,High intensity interval exercise training in overweight young women,nan,Turo'zzv rsskitatlrb upiggak,nan,nan,52,?,1/3/10,Some college,}omevuT TnossrannuG RdnalkiW-nosstreblA KwohcinrezC P{
108,591619,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,ĺeng,Turo'zzv rsskitatlrb upiggak,nan,nan,39,nan,1/12/01,Some college,nan
109,125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,Current opinion in pharmacology,Curr Opin Pharmacol,1471-4892,nan,2,1/3Ħ/04,146-51,{Marie-Pierre ChenardNassim Dali-YoucefEmilie BuacheMarie-Christine RioJinxiang Tan}
110,nan,Pool fencing for preventing drowning in children.,eng,sweiveR citametsyS fO esabataD enarhcoC ehT,Cochrane Database Syst Rev,1469-493X,-1,2,Alabama,290-293,{D C ThompsonF P Rivara}
111,689284,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,xnc,Cancer immunology immunotherapy : CII,Cenxxd Kilunlm. Imouvoyhew.,1432-085ǅ1,63,9,1/14/09,911-24,?
112,781141,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,nan,Vmj Lpfn,nan,2044-6055,3,10,1/13/01,nan,{Tፖ. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,148787,20010101,eng,Turo'zzv rsskitatlrb upiggak,nan,nan,Some college,0,1/7/01,346-352,{J. L. 㣊HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
114,779281,Patent abstractsnull,nan,Industrial Robot: An International Journal,nan,0143-ǰ991X,38,5,nan,nan,{NULL}
115,684757,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,eng,Neuroprotectiv࣐e Agents,Some college,0315-162X,2j8,4,1/1/04,nan,{A H ZwindermanM MunnekeG J TijhuisZ de JongJ M HazesT P Vliet Vlieland}
