ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
39,myrateplan,UA-2945-PHL-CLT,6:59 a.m.,6:54 a.m.,10:34 a.m.,4:56 p.m.
40,gofox,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,3:50 p.m.
41,panynj,AA-1165-JFK-MIA,4:00 p.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
42,gofox,UA-37-EDI-EWR,6:59 a.m.,8:23 p.m.,9:55 a.m.,5:34 p.m.
43,travelocity,AA-85-JFK-SFO,6:59 a.m.,10:54 a.m.,10:34 a.m.,3:13 p.m.
44,weather,UA-3050-PHX-CLT,1:33 p.m.,1:48 p.m.,10:34 a.m.,2:00 p.m.
45,flightarrival,AA-85-JFK-SFO,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
46,wunderground,AA-1165-JFK-MIA,11:45 a.m.,12:11 p.m.,10:34 a.m.,10:04 a.m.
47,orbitz,AA-1221-MCO-ORD,7:35 a.m.,8:23 p.m.,2:45 p.m.,5:34 p.m.
48,airtravelcenter,AA-3979-CVG-ORD,4:16 p.m.,8:23 p.m.,9:45 p.m.,11:56 a.m.
49,allegiantair,AA-1221-MCO-ORD,8:00 p.m.,7:14 p.m.,9:45 p.m.,4:23 p.m.
50,boston,AA-1221-MCO-ORD,8:00 p.m.,3:11 a.m.,12:10 p.m.,10:04 a.m.
51,businesstravellogue,AA-3804-PHL-ORD,3:35 p.m.,8:23 p.m.,12:35 p.m.,9:53 p.m.
52,flights,AA-643-MIA-ORD,8:00 a.m.,8:51 a.m.,4:53 p.m.,9:53 p.m.
53,panynj,AA-1221-MCO-ORD,11:50 a.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
54,flightexplorer,AA-4344-ORD-DTW,7:35 a.m.,4:25 p.m.,11:50 p.m.,12:09 p.m.
55,travelocity,AA-3804-PHL-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,11:44 a.m.
56,flightstats,AA-1544-SAN-ORD,8:00 p.m.,10:20 a.m.,9:45 p.m.,10:04 a.m.
57,flightview,AA-1221-MCO-ORD,8:00 p.m.,3:01 p.m.,11:50 p.m.,9:53 p.m.
58,flylouisville,UA-938-DEN-ORD,7:10 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
59,myrateplan,AA-1221-MCO-ORD,8:20 p.m.,8:23 p.m.,9:45 p.m.,9:32 a.m.
60,foxbusiness,AA-3809-PHX-LAX,2:55 p.m.,10:33 a.m.,6:40 p.m.,4:23 p.m.
61,airtravelcenter,AA-1221-MCO-ORD,8:00 p.m.,7:39 a.m.,1:17 p.m.,6:38 p.m.
62,helloflight,AA-3842-MSP-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,6:55 a.m.
63,mco,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,3:50 p.m.,9:53 p.m.
64,quicktrip,AA-1221-MCO-ORD,2:35 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
65,mytripandmore,AA-400-DFW-JFK,7:53 a.m.,8:23 p.m.,11:53 a.m.,3:31 p.m.
66,orbitz,UA-248-PHX-ORD,7:25 a.m.,12:41 a.m.,9:45 p.m.,6:19 a.m.
67,flights,AA-1221-MCO-ORD,4:15 p.m.,11:40 a.m.,12:35 p.m.,3:16 p.m.
68,panynj,AA-1221-MCO-ORD,8:55 a.m.,4:25 p.m.,10:34 a.m.,12:50 p.m.
69,flightaware,UA-938-DEN-ORD,8:00 p.m.,10:33 a.m.,10:30 p.m.,9:53 p.m.
70,travelocity,AA-1221-MCO-ORD,8:00 p.m.,11:01 a.m.,9:45 p.m.,7:40 a.m.
71,allegiantair,AA-1221-MCO-ORD,7:00 a.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
72,mco,AA-1221-MCO-ORD,8:00 p.m.,9:00 p.m.,7:30 a.m.,10:47 a.m.
73,CO,AA-1221-MCO-ORD,8:25 p.m.,3:31 p.m.,9:45 p.m.,3:16 p.m.
74,myrateplan,AA-1221-MCO-ORD,1:29 p.m.,8:23 p.m.,7:35 p.m.,9:53 p.m.
75,orbitz,AA-1279-DFW-PHX,11:15 a.m.,2:04 p.m.,7:03 p.m.,7:58 p.m.
76,airtravelcenter,AA-1279-DFW-PHX,11:45 a.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
77,allegiantair,CO-1250-MIA-IAH,10:40 a.m.,2:04 p.m.,2:35 p.m.,4:09 p.m.
78,weather,AA-616-DFW-DTW,2:35 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
79,travelocity,UA-414-LAX-SFO,1:00 p.m.,2:04 p.m.,9:24 a.m.,3:16 p.m.
80,flightstats,UA-828-SFO-ORD,11:25 a.m.,4:28 p.m.,9:35 a.m.,10:27 a.m.
81,quicktrip,UA-37-EDI-EWR,1:00 p.m.,2:04 p.m.,6:44 p.m.,3:30 p.m.
82,flights,AA-1664-MIA-ATL,8:55 a.m.,2:04 p.m.,2:35 p.m.,5:50 a.m.
83,flightexplorer,AA-3809-PHX-LAX,1:00 p.m.,3:11 a.m.,9:25 a.m.,6:55 a.m.
84,boston,AA-1279-DFW-PHX,1:00 p.m.,7:31 a.m.,2:35 p.m.,3:43 p.m.
85,flightstats,AA-1279-DFW-PHX,1:00 p.m.,7:27 a.m.,2:35 p.m.,6:55 a.m.
86,myrateplan,AA-1279-DFW-PHX,4:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
87,ord,CO-47-IAH-LAX,6:45 a.m.,8:00 a.m.,2:35 p.m.,4:56 p.m.
88,flytecomm,AA-4198-ORD-CLE,6:00 a.m.,8:00 a.m.,2:35 p.m.,12:29 a.m.
89,myrateplan,UA-414-LAX-SFO,10:45 a.m.,2:04 p.m.,7:55 p.m.,3:14 p.m.
90,gofox,AA-1279-DFW-PHX,7:15 a.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
91,helloflight,AA-1640-MIA-MCO,7:10 a.m.,10:10 a.m.,2:35 p.m.,3:30 p.m.
92,panynj,AA-1279-DFW-PHX,11:25 a.m.,12:12 p.m.,2:35 p.m.,3:30 p.m.
93,orbitz,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
94,panynj,AA-4307-ORD-DTW,4:00 p.m.,10:20 a.m.,7:35 p.m.,10:36 a.m.
95,quicktrip,AA-1279-DFW-PHX,8:41 a.m.,12:13 p.m.,8:27 a.m.,3:30 p.m.
96,travelocity,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,10:40 a.m.,11:50 p.m.
97,flightview,AA-2312-DFW-DTW,8:41 a.m.,2:04 p.m.,10:20 a.m.,3:30 p.m.
98,world-flight-tracker,UA-664-ORD-PHL,3:05 p.m.,1:32 p.m.,2:35 p.m.,10:04 a.m.
99,wunderground,UA-248-PHX-ORD,1:00 p.m.,8:12 a.m.,2:35 p.m.,8:03 p.m.
100,ord,AA-3859-IAH-ORD,7:15 a.m.,6:10 a.m.,10:35 a.m.,8:53 p.m.
101,flytecomm,AA-1434-DFW-MCO,7:15 a.m.,7:39 a.m.,8:56 p.m.,3:14 p.m.
102,allegiantair,AA-1434-DFW-MCO,9:45 a.m.,6:08 a.m.,10:30 p.m.,2:46 p.m.
103,ua,AA-1434-DFW-MCO,6:59 a.m.,7:21 a.m.,4:49 p.m.,11:50 p.m.
104,businesstravellogue,CO-62-IAH-EWR,2:30 p.m.,7:21 a.m.,9:24 a.m.,10:36 a.m.
105,flightaware,AA-1434-DFW-MCO,11:55 p.m.,7:21 a.m.,2:59 p.m.,10:36 a.m.
106,flightexplorer,AA-1434-DFW-MCO,12:30 a.m.,7:21 a.m.,12:15 a.m.,10:36 a.m.
107,flights,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,2:20 p.m.,10:36 a.m.
108,flightstats,AA-404-MIA-MCO,6:30 p.m.,12:11 p.m.,2:45 p.m.,10:36 a.m.
109,flylouisville,AA-3823-LAX-DEN,7:15 a.m.,9:00 p.m.,6:40 p.m.,9:43 a.m.
110,helloflight,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
111,flights,AA-1434-DFW-MCO,11:35 a.m.,2:48 p.m.,4:48 p.m.,5:50 a.m.
112,gofox,AA-2050-ORD-MIA,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
113,myrateplan,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,11:50 a.m.,5:34 p.m.
114,weather,AA-1434-DFW-MCO,6:00 a.m.,7:21 a.m.,10:35 a.m.,8:06 a.m.
115,flightaware,UA-37-EDI-EWR,7:15 a.m.,7:21 a.m.,10:35 a.m.,8:45 a.m.
116,ifly,CO-63-EWR-IAH,7:15 a.m.,7:22 a.m.,7:53 p.m.,9:05 a.m.
117,gofox,AA-3842-MSP-ORD,7:15 a.m.,8:51 a.m.,7:03 p.m.,11:21 a.m.
118,orbitz,AA-1434-DFW-MCO,7:15 a.m.,3:36 p.m.,9:20 p.m.,10:36 a.m.
119,quicktrip,AA-3468-CVG-MIA,7:30 a.m.,7:21 a.m.,6:55 a.m.,10:36 a.m.
120,flightarrival,UA-2314-ATL-PHL,7:35 a.m.,7:25 a.m.,6:55 a.m.,10:36 a.m.
121,quicktrip,AA-1434-DFW-MCO,7:35 a.m.,10:20 a.m.,5:11 a.m.,10:36 a.m.
122,allegiantair,AA-1434-DFW-MCO,7:15 a.m.,5:56 a.m.,10:35 a.m.,2:27 p.m.
123,flightstats,AA-1434-DFW-MCO,12:57 p.m.,6:10 a.m.,7:05 p.m.,4:59 p.m.
124,world-flight-tracker,AA-1434-DFW-MCO,7:15 a.m.,6:30 p.m.,11:10 a.m.,11:21 a.m.
125,wunderground,UA-3925-IAD-ORF,6:40 a.m.,7:21 a.m.,9:21 a.m.,10:36 a.m.
126,aa,CO-1586-IAH-MCO,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
127,airtravelcenter,AA-2312-DFW-DTW,11:55 p.m.,10:55 a.m.,5:50 a.m.,2:10 p.m.
128,usatoday,CO-1193-EWR-MCO,1:05 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
129,boston,AA-3979-CVG-ORD,11:55 p.m.,11:55 p.m.,1:17 p.m.,6:55 a.m.
130,allegiantair,AA-1522-SFO-ORD,11:55 p.m.,3:27 p.m.,5:50 a.m.,2:00 p.m.
131,flightexplorer,UA-2830-MCO-CLT,11:55 p.m.,3:27 p.m.,7:45 a.m.,10:16 a.m.
132,weather,UA-2906-PHL-MCO,1:33 p.m.,11:55 p.m.,4:31 p.m.,5:50 a.m.
133,flightstats,AA-1522-SFO-ORD,2:30 p.m.,6:10 a.m.,3:19 p.m.,7:10 p.m.
134,flightstats,AA-1522-SFO-ORD,6:00 a.m.,7:39 a.m.,5:50 a.m.,5:50 a.m.
135,flylouisville,AA-1522-SFO-ORD,3:50 p.m.,10:55 a.m.,5:50 a.m.,5:50 a.m.
136,allegiantair,AA-1522-SFO-ORD,1:05 p.m.,11:55 p.m.,5:15 p.m.,9:43 a.m.
137,mytripandmore,UA-3373-IAD-PHL,9:05 a.m.,11:55 p.m.,4:05 p.m.,5:50 a.m.
138,gofox,AA-1640-MIA-MCO,11:55 p.m.,10:33 a.m.,7:35 p.m.,8:06 a.m.
139,quicktrip,AA-1522-SFO-ORD,9:45 a.m.,11:55 p.m.,5:50 a.m.,12:21 a.m.
140,flylouisville,UA-2704-DTW-PHX,11:55 p.m.,7:21 a.m.,5:50 a.m.,5:38 p.m.
141,orbitz,AA-3842-MSP-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
142,ord,AA-1522-SFO-ORD,9:05 a.m.,1:32 p.m.,5:50 a.m.,7:25 p.m.
143,flylouisville,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
144,flightview,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,4:00 p.m.,6:34 p.m.
145,ord,AA-4330-CVG-ORD,11:05 a.m.,8:25 p.m.,7:23 a.m.,5:50 a.m.
146,businesstravellogue,AA-1279-DFW-PHX,7:25 a.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
147,boston,CO-1561-PHX-IAH,11:55 p.m.,11:55 p.m.,11:35 a.m.,6:40 p.m.
148,world-flight-tracker,AA-1522-SFO-ORD,11:40 a.m.,8:25 p.m.,5:50 a.m.,12:50 p.m.
149,boston,AA-1544-SAN-ORD,7:00 a.m.,5:08 p.m.,5:25 p.m.,9:45 a.m.
150,airtravelcenter,AA-1544-SAN-ORD,6:40 a.m.,7:21 a.m.,9:40 a.m.,4:56 p.m.
151,allegiantair,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,1:39 p.m.,4:56 p.m.
152,gofox,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:17 p.m.
153,businesstravellogue,CO-1088-CLE-IAH,7:15 a.m.,12:13 p.m.,10:15 p.m.,4:56 p.m.
154,wunderground,UA-3925-IAD-ORF,2:55 p.m.,12:35 p.m.,5:25 p.m.,7:17 a.m.
155,flylouisville,CO-58-DEN-IAH,11:25 a.m.,11:40 a.m.,5:25 p.m.,10:27 a.m.
156,foxbusiness,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,3:15 p.m.,4:09 p.m.
157,quicktrip,UA-233-LAX-JFK,10:45 a.m.,2:48 p.m.,9:55 a.m.,11:56 a.m.
158,flylouisville,AA-1544-SAN-ORD,11:25 a.m.,2:48 p.m.,11:05 a.m.,4:56 p.m.
159,flytecomm,AA-1522-SFO-ORD,11:25 a.m.,8:56 a.m.,5:25 p.m.,11:12 a.m.
160,foxbusiness,AA-85-JFK-SFO,7:15 p.m.,6:30 p.m.,7:05 p.m.,11:21 a.m.
161,gofox,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,2:35 p.m.,4:56 p.m.
162,panynj,AA-1544-SAN-ORD,7:15 p.m.,7:25 a.m.,5:25 p.m.,4:56 p.m.
163,myrateplan,AA-1544-SAN-ORD,11:15 a.m.,12:13 p.m.,12:10 p.m.,9:45 a.m.
164,gofox,AA-1544-SAN-ORD,6:40 a.m.,11:15 a.m.,5:05 p.m.,11:56 a.m.
165,orbitz,AA-1544-SAN-ORD,11:25 a.m.,6:54 a.m.,4:00 p.m.,4:56 p.m.
166,ord,UA-397-JFK-SFO,11:25 a.m.,12:12 p.m.,5:25 p.m.,4:17 p.m.
167,den,AA-1544-SAN-ORD,7:10 a.m.,4:25 p.m.,5:25 p.m.,4:56 p.m.
168,foxbusiness,AA-649-ORD-SNA,11:25 a.m.,11:40 a.m.,5:25 p.m.,1:40 p.m.
169,usatoday,CO-1090-BOS-IAH,12:15 p.m.,7:15 p.m.,5:25 p.m.,11:44 a.m.
170,boston,AA-4344-ORD-DTW,6:45 p.m.,11:40 a.m.,6:30 p.m.,4:56 p.m.
171,weather,UA-6273-YYC-SFO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
172,boston,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,4:53 p.m.,7:25 p.m.
173,helloflight,AA-446-DFW-PHL,12:10 p.m.,6:30 p.m.,10:30 p.m.,2:46 p.m.
174,flightaware,UA-2830-MCO-CLT,6:30 p.m.,6:30 p.m.,5:55 p.m.,7:25 p.m.
175,allegiantair,AA-1279-DFW-PHX,6:30 p.m.,8:26 a.m.,7:25 p.m.,7:25 p.m.
176,flightarrival,AA-1640-MIA-MCO,6:30 p.m.,8:51 a.m.,7:25 p.m.,7:25 p.m.
177,panynj,UA-3050-PHX-CLT,6:30 p.m.,6:30 p.m.,7:25 p.m.,11:06 a.m.
178,weather,AA-1640-MIA-MCO,6:30 p.m.,8:42 a.m.,7:25 p.m.,3:30 p.m.
179,myrateplan,AA-2050-ORD-MIA,6:40 a.m.,6:30 p.m.,7:25 p.m.,6:43 p.m.
180,foxbusiness,AA-3859-IAH-ORD,6:30 p.m.,2:55 p.m.,7:25 p.m.,7:25 p.m.
181,flightview,AA-222-LAX-BOS,6:00 a.m.,2:55 p.m.,9:35 a.m.,9:14 a.m.
182,mytripandmore,AA-404-MIA-MCO,1:05 p.m.,6:30 p.m.,2:35 p.m.,7:25 p.m.
183,flightexplorer,AA-1640-MIA-MCO,7:53 a.m.,12:41 a.m.,7:25 p.m.,7:25 p.m.
184,flightexplorer,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,2:20 p.m.,3:16 p.m.
185,usatoday,AA-2957-DFW-CVG,6:30 p.m.,6:30 p.m.,7:25 p.m.,11:06 a.m.
186,gofox,CO-1614-LAX-IAH,7:10 a.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
187,flytecomm,AA-1640-MIA-MCO,4:15 p.m.,6:30 p.m.,12:21 a.m.,7:25 p.m.
188,travelocity,AA-1640-MIA-MCO,11:08 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
189,usatoday,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,12:29 a.m.,7:39 p.m.
190,quicktrip,AA-1279-DFW-PHX,12:10 p.m.,7:30 a.m.,4:05 p.m.,6:19 a.m.
191,flightstats,UA-843-LAX-ORD,6:30 p.m.,6:30 p.m.,7:25 p.m.,11:21 a.m.
192,myrateplan,AA-1640-MIA-MCO,1:30 p.m.,6:30 p.m.,5:55 p.m.,7:25 p.m.
193,quicktrip,UA-5487-SFO-MRY,3:50 p.m.,7:16 a.m.,7:25 p.m.,3:21 p.m.
194,travelocity,UA-2945-PHL-CLT,1:33 p.m.,3:27 p.m.,7:25 p.m.,2:27 p.m.
195,wunderground,AA-1640-MIA-MCO,2:30 p.m.,12:12 p.m.,1:39 p.m.,7:51 a.m.
196,weather,AA-1640-MIA-MCO,9:05 a.m.,6:30 p.m.,9:10 p.m.,3:21 p.m.
197,travelocity,AA-1640-MIA-MCO,2:35 p.m.,12:13 p.m.,10:40 a.m.,7:25 p.m.
198,weather,AA-3-JFK-LAX,11:40 a.m.,7:39 a.m.,7:25 p.m.,2:46 p.m.
199,aa,AA-1664-MIA-ATL,10:15 a.m.,7:25 a.m.,12:10 p.m.,12:09 p.m.
200,airtravelcenter,AA-1664-MIA-ATL,10:15 a.m.,11:55 a.m.,10:06 a.m.,11:56 a.m.
201,allegiantair,AA-1664-MIA-ATL,7:35 a.m.,11:15 a.m.,5:05 p.m.,11:56 a.m.
202,boston,AA-1664-MIA-ATL,10:15 a.m.,11:08 p.m.,10:40 a.m.,12:09 p.m.
203,usatoday,AA-1664-MIA-ATL,10:15 a.m.,11:52 a.m.,12:10 p.m.,11:56 a.m.
204,flightarrival,AA-1664-MIA-ATL,11:15 a.m.,8:25 p.m.,9:45 p.m.,10:16 a.m.
205,flightaware,CO-1694-LAX-IAH,4:00 p.m.,3:27 p.m.,4:57 p.m.,11:56 a.m.
206,wunderground,CO-1561-PHX-IAH,10:15 a.m.,10:18 a.m.,6:40 p.m.,3:33 p.m.
207,flights,CO-1586-IAH-MCO,7:55 a.m.,9:00 p.m.,10:45 a.m.,11:56 a.m.
208,flightstats,AA-1664-MIA-ATL,10:15 a.m.,8:23 p.m.,12:10 p.m.,11:56 a.m.
209,flightarrival,UA-938-DEN-ORD,2:30 p.m.,10:18 a.m.,4:48 p.m.,11:56 a.m.
210,flylouisville,AA-1664-MIA-ATL,10:15 a.m.,8:04 a.m.,12:10 p.m.,9:52 p.m.
211,flytecomm,CO-1090-BOS-IAH,2:55 p.m.,10:20 a.m.,2:20 p.m.,10:30 p.m.
212,foxbusiness,AA-1664-MIA-ATL,10:15 a.m.,3:11 a.m.,12:10 p.m.,11:56 a.m.
213,gofox,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,10:04 a.m.
214,quicktrip,UA-2830-MCO-CLT,10:15 a.m.,10:18 a.m.,6:44 p.m.,11:56 a.m.
215,helloflight,AA-2312-DFW-DTW,7:10 a.m.,10:18 a.m.,9:20 a.m.,11:56 a.m.
216,ord,AA-1664-MIA-ATL,10:15 a.m.,1:48 p.m.,12:10 p.m.,11:56 a.m.
217,orbitz,AA-1664-MIA-ATL,1:30 p.m.,7:30 a.m.,2:35 p.m.,3:14 p.m.
218,flytecomm,UA-414-LAX-SFO,12:30 p.m.,10:18 a.m.,12:10 p.m.,12:09 p.m.
219,weather,AA-1664-MIA-ATL,7:10 p.m.,10:18 a.m.,5:35 a.m.,12:09 p.m.
220,quicktrip,AA-1664-MIA-ATL,4:15 p.m.,11:15 a.m.,5:15 p.m.,11:56 a.m.
221,CO,AA-1664-MIA-ATL,6:00 a.m.,8:42 a.m.,12:29 a.m.,9:43 a.m.
222,weather,AA-1664-MIA-ATL,10:25 a.m.,4:25 p.m.,9:55 a.m.,11:56 a.m.
223,world-flight-tracker,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
224,gofox,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,4:31 p.m.,11:56 a.m.
225,boston,AA-1733-ORD-PHX,7:45 p.m.,8:42 a.m.,11:50 p.m.,12:50 p.m.
226,travelocity,AA-1886-BOS-MIA,3:05 p.m.,7:58 p.m.,10:30 p.m.,9:32 a.m.
227,allegiantair,AA-1733-ORD-PHX,1:00 p.m.,7:58 p.m.,6:23 p.m.,10:30 p.m.
228,helloflight,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,12:21 a.m.
229,airtravelcenter,CO-89-IAH-EWR,7:45 p.m.,8:00 a.m.,10:30 p.m.,9:14 a.m.
230,businesstravellogue,CO-1694-LAX-IAH,4:00 p.m.,11:55 a.m.,9:20 p.m.,3:16 p.m.
231,flightexplorer,UA-843-LAX-ORD,7:45 p.m.,5:56 a.m.,10:30 p.m.,10:30 p.m.
232,flights,AA-1733-ORD-PHX,7:45 p.m.,5:08 p.m.,4:57 p.m.,10:30 p.m.
233,airtravelcenter,UA-2314-ATL-PHL,7:45 p.m.,11:52 a.m.,3:50 p.m.,8:06 a.m.
234,flightarrival,AA-204-LAX-MCO,11:25 p.m.,7:49 a.m.,10:30 p.m.,3:21 p.m.
235,foxbusiness,AA-1733-ORD-PHX,7:45 p.m.,10:18 a.m.,6:15 p.m.,12:09 p.m.
236,flytecomm,CO-47-IAH-LAX,7:45 p.m.,7:58 p.m.,11:55 a.m.,10:30 p.m.
237,foxbusiness,CO-47-IAH-LAX,7:45 p.m.,7:58 p.m.,2:45 p.m.,10:30 p.m.
238,gofox,CO-89-IAH-EWR,10:45 a.m.,7:58 p.m.,6:46 p.m.,10:30 p.m.
239,helloflight,CO-1694-LAX-IAH,10:15 a.m.,7:58 p.m.,7:30 a.m.,2:27 p.m.
240,ifly,AA-1733-ORD-PHX,2:55 p.m.,2:48 p.m.,10:30 p.m.,2:10 p.m.
241,myrateplan,AA-1733-ORD-PHX,4:00 p.m.,1:48 p.m.,10:30 p.m.,7:40 a.m.
242,mytripandmore,AA-1733-ORD-PHX,6:59 a.m.,12:41 p.m.,2:50 p.m.,10:30 p.m.
243,orbitz,AA-3979-CVG-ORD,3:35 p.m.,7:58 p.m.,3:30 p.m.,3:33 p.m.
244,ord,CO-1250-MIA-IAH,7:30 a.m.,2:04 p.m.,10:30 p.m.,7:40 a.m.
