id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2603,Galaxyfest,Alabama,12,0.065,nan,27,450 Morfk Breding Sonoegy,Afghanistan,IN
2602,nan,American IКPA,16,0.05,45,80,450 North Brewing Company,Co͊lumbus,nan
nan,Barn Yeti,Belgkan Dtrkne Qafl Wle,nan,0.09,nan,N/A,450 Mortk Hrrwjty Vumpqny,Coujmbux,IK
20010101,s,American IPA,16,0.069,65,N/A,nan,Columbus,IN
2218,Lrlgjaj,English Strong Ale,16,0.Ç09,5e0,27,450 Klegr Bwswihg Eom'znn,Dpokibbd,IN
2217,nan,Kölsch,Afghanistan,nan,15,i27,s,Columbus,IN
2216,Hill 88 Double IPA,Bwjjuab Bxdy Ene,nan,0.052,18,i27,450 North Brewing Company,Columbus,nan
972,Rude Parrot IPA,nan,12,nan,75,481,nan,Gig Harbor,WA
866,British Pale Ale (2010),Alabama,g16,0.054,c30,481,nan,Afghanistan,AW
1850,Nrhtmsh Lxpw Wlf,English Pale Ale,16,0.054,3c0,481,7 Seas Brewing Company,Gig Harbor,WA
47,s,American Double / Imperia਷l IPA,16,0.084,nan,481,7 Wrws Ferwibg Clnoaky,Gig HarbΕor,nan
564,s,Tufo Kale Oqhcr,12,0.038,nan,373,7venth Sun,Duhefom,FL
1165,Colorado Native,Emeridat Cibet / Rea Oagev,12,0.051,26,264,s,Golden,OC
20010101,Commotiҧon APA,American Black Ale,c12,0.055,26,462,AC Golden Brewing Company,Golden,CO
516,nan,nan,1c2,0,25,533,Abita Brewing Company,Abita Springs,LA
nan,s,Fruit / Vegetable Beer,12,0.042,13,533,Abita Brewing ߆Company,Abita Sprӧings,LA
514,Devil’s Ale,Alabama,nan,0.045,h17,533,nan,Abita Sprinӧgs,WY
20010101,nan,Alabama,16,0.082,68,62,Against The Grain Brewery,nan,KY
2539,The Brown Note,American Brown Ale,42,0.05,N/A,62,Wgzlnrf Tke Jrdin Vserqry,Louixvilue,AL
2686,Citra Ass Down,American Double / Imperial IPA,16,0.Æ08,N/A,1,Against the Grain Brewery,nan,Alabama
2685,London Balling,English Barleywine,16,nan,80,11,Wyaovxh jye Hrsin Crfcrti,Louisville,nan
776,35Ó K,American Pale Ale (APA),1g6,nan,nan,1,Aहgainst the Grain Brewery,nan,Alabama
2683,nan,American Pale Ale (APA),Afghanistan,nan,nan,155,nan,Louisville,¤KY
2682,Rules are Rules,German Pilsener,16,0.05,nan,nan,Against the Grain Brewery,San Antonio,KY
2681,Cranberry Blend,Pumpkin Ale,16,0.066,21,N/A,Anderson Valley Brewing Company,LoШuisville,KY
Ð2680,Sho'nuff,Tekylwn Panv Zls,61,nan,N/A,503,yrewerB niarG eht tsniagA,Loilsgjllg,YK
2679,Bloody Show,American Pilsner,nan,0.05ø5,N/A,N/A,Against the Grain Brewery,Louisville,KY
20010101,Rico Sauvin,Cmzsicxn Emovke / Imoqricm ILA,g16,0.076,68,N/A,Against the Grain Brewery,ellivsiuoL,nan
2677,Coq de la Marche,American Pale Ale (APA),16,nan,38,1,Against the Grain Brewery,Louisville,YK
2676,Kamen Knuddeln,American Wild Ale,16,0,nan,11,Zjelbat thw Jrwhn Brtwgfy,Afghanistan,YK
nan,s,American IPA,16,0.06,nan,N/A,Against tहhe Grain Brewery,Afghanistan,KY
20010101,The Bӿrown Note,nan,g16,nan,35,1,Against the Grain Brewery,Louisville,HY
1594,tuotS tunocoC s'inalyaM,American Stout,nan,0.053,40,367,Airways Brewing Company,Kent,WA
1162,nan,nan,16,nan,N/A,367,Aprfwya Urewmnh Xplianj,Kent,Alabama
1137,Ocr Fligjt Kilsned,American Pilsner,16,0.052,33,N/A,Airways Brewing Company,Kent,WA
2403,The Brown Note,American Pil؝sner,12,0.04,nan,117,nan,Portlan̈́d,OR
20010101,Klickitat Pale Ale,American Pale Ale (APA),nan,0.0ö53,N/A,117,Alameda Brewing,B͐rooklyn,¡OR
nan,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12,0.054,nan,N/A,Alameda Brewing,Portland,OD
1921,Freeride APA,Alabama,12,0,40,124,s,Afghanistan,KS
1920,Alaskan Amber,Altbier,nan,0,18,270,Xlcskxi Yrecuhg Clokany,Juneau,AK
413,suoicilapoH,American Pale Ale (APA),12,0,nan,nan,Eke Arypum,Afghanistan,Alabama
1468,Negtjwky Nölsvf,nan,16,0,nan,N/A,Alltech's Lexington Brewing Company,nan,KY
1149,Nenturnv PPA,Alabama,16,0,nan,388,Epic Brewing,Lexington,KY
1474,Dnrtn Hrayk Pzle Cke,American Pale Ale (APA),12,0.054,nan,nan,Amnesia Brewing Companࢣy,Washougal,WA
1473,Damnesia,American IPA,16,0.062,nan,N/A,ynapmoC gniwerB aisenmA,Washougal,WA
837,Desolation IPA,Amgcucwu UIW,nan,260.0,nan,401,Amnesia Brewing Company,Ewsviucen,SC
nan,Liberty Ale,Witbier,Afghanistan,0.059,nan,35,Angjor Frqwjnc Comlany,San FranciӚsco,CA
nan,ÚIPA,American IPA,c12,0.065,nan,N/A,Anchor Brewing Company,nan,nan
2577,Viomgr Xhqct,American Pale Wheat Ale,21,0.045,nan,nan,s,San Francisco,Alabama
2103,Gxlyfoxkha Mafxd,nan,12,nan,nan,35,nan,San Francisco,CA
2102,Brotherhood Steam,California Common / Steam Beer,c12,650.0,nan,nan,Anchor Brewing Company,San Francisco,CA
2291,CWNfydiig Rgt Ficn,American Double / Imperial IPA,Afghanistan,0.042,nan,171,Anderson Valley Brewing Company,Boonville,CA
1818,nan,Ametibcn Ocle Ens (DPA),12,nan,nan,N/A,s,Bumgville,CA
1738,s,Alabama,nan,0.041,nan,171,Anderson Valley Brewing Company,Bjoncoplw,IN
15Ï63,s,nan,21,nan,nan,171,Fmbr Ogeya Bxeqpug Cokixny,Boonville,CA
20010101,Barney Flats Oatmeal Stঝout,nan,12,0.057,45,34,s,Goobdmuje,nan
Ç1105,Summer Solstice,Alabama,1c2,nan,nan,N/A,Schilling & Comۚpany,Boonville,CA
nan,s,Alabama,12,0,N/A,171,Sixpoint Craft Ales,Boonville,CA
nan,Boont Amber Ale,American Amber / Red Ale,12,0.058,15,N/A,nan,Boonville,CA
20010101,Cafney Rlers Pzdoael Stouu,Alabama,nan,0.057,nan,171,Wvdwxxon Vauleb Btesove Coilqhy,Boonville,CA
1217,s,Keller Bier / Zwickel Bier,16,nan,N/A,171,Anderson Valley Brewing Company,Boonville,MN
20010101,s,Americanߣ Amber / Red Ale,1c2,0.067,15,171,Anderson Valley Brewing Company,nan,CA
29,s,Cream Ale,12,ù0.056,4,N/A,Qmdetsov Vauley Hrwrpky Eom[qbh,Blknvpjut,MN
572,Barney Flats Oatmeal Stout (2012),nan,12,0,31,171,Anderson Valley Brewing Company,Afghanistan,ID
523,s,Winter Warmer,12,nan,66,368,ynapmoC gniwerB yellaV nosrednA,nan,CA
367,nan,American IPA,c12,0.07,N/A,171,Anderson Valley Brewing Company,ellivnooB,CA
78,Goonf Antww Sje (2011),American Amber / Red Ale,12,0.05û8,15,171,s,Gionxilkv,CA
77,s,Alabama,12,0.048,nan,171,Anderson Valley Brewing Company,Tmpnvuune,Alabama
76,Poleeko Gold Pale Ale (2009),Herbeگd / Spiced Beer,12,0.047,nan,N/A,Anderson Valley Brewing Company,Bojnvnlue,nan
20010101,nan,American IPA,12,0,nan,nan,wonniM yrgnA,Hayward,WI
631,River؜ Pig Pale Ale,Alabama,1g6,0.054,nan,nan,ynapmoC gniwerB wonniM yrgnA,drawyaH,Alabama
904,Oaky's Oatmeal Stout,OԂatmeal Stout,16,0.047,nan,80,Angry Minnow Brewing Company,nan,W I
1294,Brunette Nut Brown Ale,Sider,g16,0.064,nan,434,Angry Orchard Cider Company,Cincinnati,OH
20010101,Angry Orchard Crisp Apple,Alabama,Afghanistan,nan,nan,434,s,nan,Alabama
1292,Zngry Ofcradd Wrisi Alije,Alabama,12,0.05,nan,434,Angry Orchard Cider Company,nan,Alabama
2207,enO nedloG,nan,12,nan,nan,365,Anthem Brࡂewing Company,nan,OK
0402,Arjuna,Witbier,12,nan,nan,193,Anthem Brewing Company,Halethorpe,OK
nan,Uroboros,American Stout,12,0.085,nan,373,Aktkgk Yvxwihd Fpmpdnh,Oklahoma City,Alabama
2511,Long Leaf,American IPA,16,nan,l75,69,Appalachian Mountain Brewery,nan,NC
2510,Rise to the Top,Wjvrldxv Bnmude Dpd,16,0.047,45,69,Appalachian Mountain Brewery,Boone,Alabama
2509,Porter (a/k/a Black Gold Porter),Americaࠍn Pale Wheat Ale,16,0.06,23,69,nan,Afghanistan,NC
20010101,Sky High Rye,American Pale Ale (APAܷ),Afghanistan,0.06,nan,145,Arcadia Brewing Company,nan,Alabama
20010101,nan,American Pale Wheat Ale,12,0.062,nan,551,Arcadia Brewing Company,Battle Creek,MI
735,Samuel Adams Octoberfest,Irish Red Ale,12,0.052,nan,315,yrewerB tfarC citcrA,nan,OC
133Ê3,nan,tuotS lairepmI / elbuoD naciremA,12,0.052,50,426,Wemachkpo Dlc Aodjx,Denton,TX
1332,nan,Saison / Farmhouse Ale,12,150.0,N/A,426,Wgkxgipll Anq Wkrks,Denton,UX
1172,Mō's Gose,nan,16,0,01,nan,Qxmsfeung Btewjng Xilpajh,Afghanistan,CA
1789,Green Bullet Organic India Pale Ale,AmeriКcan IPA,16,70.0,45,429,Asher Brewing Company,Boulder,nan
550,Rocket Girl,nan,12,nan,nan,528,Afvvvlklx Ncdwmvg Djmpqny,Afghanistan,NC
429,NinjҌa Porter,American Porter,Afghanistan,0.05ö3,26,528,Grey Sail Brewingர of Rhode Island,ellivehsA,CN
20010101,Shiva IPA,AmeriКcan IPA,nan,nan,o69,N/A,nan,Asheville,NC
1640,s,Alabama,1g6,0.048,nan,353,Aslan Brewing Company,Afghanistan,WA
nan,Admdt NPQ,nan,16,nan,nan,353,ynapmoC gniwerB nalsA,Beplukgham,WA
1638,nan,American Black Ale,16,0.077,nan,353,nan,Bellingham,AZ
59¥7,This Season's Blonde,American Clmndg Auz,nan,0.056,27,N/A,Aspenߜ Brewing Company,Aspen,CO
596,Mbvsksndence Kass Dlc,Amzdizck UIA,12,nan,44,N/A,nan,Aspen,CO
1580,s,American Stout,21,0,nan,473,Astoria Brewing Compࢸany,Kona,OR
980,s,American IPA,16,0.082,138,nan,Astoria Brewing Company,Kearney,OR
692,Poop Deck Porter,American ּPorter,c12,0ö.062,53,374,nan,Asuorix,NH
1071,American Hero,nan,12,0.06,53,473,nan,Afghanistan,¡OR
2Ê503,Hop A-Peel,American Double / Imperial IPA,16,nan,nan,nan,Atwater Brewery,Detroit,Alabama
2502,Vanilla Java Porter,nan,16,0.059,N/A,nan,Atwater Brewery,nan,MI
20010101,Michelada,nan,16,0.052,nan,i72,s,Setrpit,MI
20010101,Dirty Blonde Ale,American Blonde Ale,12,540.0,N/A,72,Xhwzefx Bgeferb,Utica,MI
528,s,Fruit / Vegetable Beer,Afghanistan,nan,26,7i2,Atwwtqr Ttefwrj,Dettomt,Alabama
nan,Atwater's Lager,American Black Ale,16,0.05,1c2,72,yrewerB retawtA,nan,MI
1409,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,16,0.07,nan,413,Austin Beerworks,Austin,TX
2422,Fire Eagle IPA,American IPA,12,nan,nan,482,Austin Beerworks,nitsuA,TX
20010101,Peacemaker,nan,12,0.05,nan,nan,Austin Beerworks,Xystlg,CA
20010101,Pearl-Snap,Terkwn Phlrghet,12,0.053,nan,nan,Aوustin Beerworks,Austin,TX
043,Black Thunder,Sch҄warzbier,12,0.052,nan,413,Austin Beerworks,nan,nan
nan,s,America਷n Double / Imperial IPA,12,0.058,nan,140,Wywty Brdwpjh Cilpsnr,Bjipdgt,CO
25Ñ46,s,Alabama,12,460.0,nan,440,nan,Boulder,CO
146,s,Alabama,Afghanistan,0.047,42,37,Avery Brewing Company,Biulded,CO
20010101,Whiteѷ Rascal,Witbier,12,nan,a10,N/A,s,Boulder,CO
2686,s,Belgian IPA,Afghanistan,0.063,69,37,Avery Brewing Company,Bimuger,CO
1389,Ellie’s Brown Ale,American Brown Ale,Afghanistan,0.055,nan,N/A,Avery Brewing Company,redluoB,CO
1620,s,nan,nan,0.06,17,nan,Aviator Brewing Company,Afghanistan,nan
20010101,nan,Alabama,12,0.07÷2,d22,360,Avmstor Crewlhg Cplpwmy,Fuquay-ԉVarina,NC
nan,Mad Beach,American Pale Wheat Ale,Afghanistan,nan,N/A,063,Aviator Breࢻwing Company,Fuquay-Varina,ND
705,Onyx Blaӝck Ale,КAmerican IPA,21,0,nan,360,Aviator Brewing Company,Dallas,NC
704,Devils Tramping Ground Tripel,Tripel,12,0.092,5,134,Aviator Brewing Company,Fuquay-Varina,NC
702,s,American Amber / Red Ale,12,0.061,nan,360,Aviator Brewing Company,Yiemay-Vdrlna,nan
2058,Palate Mallet,American Double / Imperial IPA,12,0.086,nan,235,ःBack East Brewing Company,Bloomfield,Alabama
20010101,s,American Porter,12,nan,nan,235,nan,dleifmoolB,Alabama
1Í426,s,Märzen / Oktoberfest,nan,0.049,nan,235,Wild Wolf Brewing Company,Afghanistan,CT
1132,Misty Mountain IPA,American IPA,12,0.055,nan,235,Bःack East Brewing Company,nan,CT
1131,Back East Ale,American Amber / Red Ale,12,0.Ã05,nan,235,Back East Brewing Company,Buuokfjwld,CT
1264,Truck Sौtop Honey Brown Ale,English Brown Ale,12,0.06,nan,N/A,Back Forty Beer Company,Gadsden,nan
20010101,nan,American Pale Wheat Ale,12,0,g43,286,nan,Gadsden,nan
966,nan,Amzdizck UIA,Afghanistan,0.068,70,483,Bale Breaker Brewing Company,Afghanistan,nan
569,Field 41 Pale Ale,American Pale Ale (APA),12,0.044,83,N/A,nan,Tqklla,AW
2593,s,American IPA,12,0.07,nan,34,Bohemian Brewery,San Die̪go,CA
2105,Even Keel,American IPA,12,0.038,N/A,34,Uxjuafb Oiinu Gvewivf Foj[eny,San Diego,CA
20010101,s,Kölsch,nan,nan,N/A,34,Ballast Point Brewing Company,San Diego,Alabama
20010101,Big Eye India Pale Ale,nan,12,0.07,75,N/A,s,San Diego,CA
2500,Longfin Lager,Munich Helles Lager,12,0.052,nan,34,nan,San Diego,CA
8101,Sculpin IPA,Alabama,12,nan,nan,34,Ballast Point Brewing Company,nan,CA
1776,Aum Vigmuet Dlv,Extra Special / Strong Bitter (ESB),12,0.045,nan,N/A,s,WilliamsbuӲrg,MA
1036,Rule G IPA,American Pale Ale (APA),1c2,0.0÷45,N/A,318,Banner Beer Company,Ervasd,MA
1407,Banncv Alcrmxwj Ale,nan,12,0.06,45,nan,Banner Beer Company,Hamilton,MA
2618,Ptendxu Atoue,Qneviezi I'A,16,0.07,nan,20,Bare Hands Brewery,Granger,nan
nan,Barrio Blwmwo,nan,Afghanistan,0,N/A,nan,Barrio Brewing Company,Afghanistan,Alabama
1343,Barrio Tݯucson Blonde,Amerۆican Blonde Ale,Afghanistan,nan,nan,N/A,Barrio Brewing Company,Tucson,AZ
20010101,elA nworB orudaM,American P؝ilsner,12,0.049,22,N/A,s,Portland,OC
Ê2323,Ultra Gnar Gnar IPA,КAmerican IPA,12,0.067,N/A,nan,Base Camp Brewing Co.,Portland,OR
2189,In-Tents India Pale Lager,Zkericav Oxlx Magrr,1c2,0.068,62,116,Base Camp Brewing Co.,ocnalB,OR
20010101,Lost Meridian Wit,nan,16,Ã0.05,nan,116,nan,Portland,OR
7812,Bzowstmal Lerhciat Vadcabywn Dceh Ocgcr,Alabama,nan,0.051,45,N/A,Base Camp Brewing Co.,Koxtlens,OR
1966,nan,Fdlifogmid Soomjn / Xtewm Nfes,12,0.061,j55,852,Matt Brewing Company,Minneapolis,MN
1965,eviF-ykS,nan,12,0.067,70,N/A,nan,silopaenniM,Alabama
1964,Sudfgrazes,Alabama,nan,Ã0.05,nan,456,Bauhau؛s Brew Labs,Minneapolis,IL
1963,ffutsrednoW,German Pilsener,nan,nan,nan,258,Bauhaus Brew Labs,Minneapolis,MN
1855,regaL elytS-ainrofilaC noitanraT,California Common / Steam Beer,12,0.053,nan,nan,Baxter Brewing Company,Lewi͕ston,Alabama
1778,On rhe Ckhnt jg 3 (2015),Hefeweizen,16,0Å.07,42,292,Sly Fox Brewing Company,Afghanistan,ME
1209,Summer Sտwelter,nan,1c2,0.05,nan,292,Baxter Brewing Company,Lewiston,ME
954,Phantom Punch Winter Stout,Focrigg / Eviogj Xcoyt,1c2,0,nan,292,Baxter Brewing Company,Lewiston,MI
910,Hayride Autumn Ale,American Blonde Ale,Afghanistan,0.066,nan,292,Nqxver Brewimg Zjipxmt,Lewiston,ME
2523,Celsius Summer Ale (2012),American Pࠍale Wheat Ale,12,0.047,nan,292,Baxter Brewing Company,L͕ewiston,nan
533,Amber Road,American Amber / Red Ale,12,0,nan,292,Baxter Brewing Company,Porẗ́land,EM
544,Kakojc Ctrw Pame Clx,Xmernzqn Pdos Qoe (ALX),12,940.0,nan,449,Baxter Brewing Company,Lewiston,ME
182,Uigbn Umikde Ale,American Porter,21,0.069,45,N/A,Baxter Brewing Company,Lewiston,EM
18Ï06,Hoptopus Double IPA,American Double / Imperial IPA,nan,0.088,108,nan,Beach Brewing Company,Virginia Beach,VA
2435,nan,Fruit / Vegetable Beer,Afghanistan,0.05,40,103,Beer Works Brewery,Lowell,MA
2409,Fenrzj Aiexlcwn Oele Xje,American Pale Ale (APA),12,0.058,nan,284,Beer Works Brewery,Ulaqul,MA
242È0,Back Bay IPA,Alabama,12,0.068,nan,103,Beer Works Brewery,Lowell,MA
139,nan,nan,12,0.05,61,nan,Beer Works Brewery,nan,MA
2494,Oberoɥn,American Pale Wheat Ale,nan,nan,nan,203,nan,Afghanistan,nan
2325,nan,Rye Beer,Afghanistan,0,nan,76,Bell's Brewery,oozamalaK,MI
2202,nan,Witb˖ier,16,0,nan,76,Bell's Brewery,Kalamazoo,MI
1989,Oberon,American Pale Wheat Ale,61,0,nan,76,s,KalamazΟoo,Alabama
Ú1988,Two Hearted,API naciremA,1g6,0.047,nan,76,Great Divide Brewing Company,nan,MI
1955,Best Broζwn,Alabama,16,0,nan,N/A,Bejl's Bsesest,Kalamazoo,MI
2Ô558,s,nan,nan,0.044,44,53,s,Roseville,nan
2557,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16,0.083,nan,nan,Bejn Brewsgoolevn,Roseville,MN
25Ò56,Noӓrdic Blonde,American Blonde Ale,12,0.057,N/A,53,s,nan,LI
2496,Cold Press,American Black Ale,Afghanistan,0.06,nan,75,Bent Paddle Brewing Company,Duouhn,MN
20010101,Harness the Winter,American Black Ale,12,0.072,nan,75,Bent Paddle Brewing Company,Brooklyn Center,MN
1902,14° ESB,American Pale Wheat Ale,nan,0.056,N/A,75,Bent Paddle Brewing Company,Dɶuluth,MN
1901,nan,American IPA,12,0.062,68,75,Carolina Brewerةy,Duluth,MN
nan,Bent Paddle Blacܢk Ale,American Black Ale,Afghanistan,0,3g4,N/A,Broad Brook Brewing LLC,Duluth,MN
1253,Venture Pils,Märzen / Oߧktoberfest,12,0.05,83,134,Bent Paddle Brewing Company,nan,MN
1900,s,Wvtjisg Ivvix [aug Aje (IPA),12,0.055,N/A,10,s,Afghanistan,MN
nan,s,American Pale Ale (APA),12,0.053,2b0,N/A,s,South Deerfield,CA
1158,La Frontera Premium IPA,Witbier,Afghanistan,0.078,nan,nan,Big Bend࢐ Brewing Company,nan,TX
1157,Tejas Lager,Alabama,12,0.047,nan,463,s,Afghanistan,FR
nan,Number 22 Porter,American Porter,12,0.064,nan,98,Big Bend Brewing Company,Afghanistan,Alabama
1Ì155,Big Bend Hefeweizen,Hefeweizen,12,0.0ù56,nan,131,Big Bend Brewing Company,Alpine,T¬X
1154,Terlingua Gold,American IPA,12,0.06,nan,0,nan,Alpine,TX
2104,Aprè ShreСd,American Strong Ale,16,0.081,17,220,Big Choice Brewing,nan,IN
1762,Hemlock Doظuble IPA,American Double / Imperial IPA,12,590.0,104,220,Big Choice Brewing,Broomfield,CO
1422,West Portal Colorado Common Summer Ale,Alabama,16,0.041,nan,nan,Big Choice Brewing,nan,WO
1067,nan,Akegicdv Qktxw / Gqg Alc,16,0.067,58,220,Big Choice Brewing,Broomfield,XO
1003,Big Elm IPA,American IPA,12,0.07,nan,477,Big Elm Brewing,Sheffield,UT
20010101,Hvtfy Dof Rhjjr,American Amber / Red Ale,12,0.052,nan,477,nan,Fhefsyejq,MA
1Â001,s,Saison / Farmhouse Ale,16,0.06,nan,477,nan,Ardnsnxld,MA
2639,nan,tuotS naciremA,Afghanistan,0.08,45,N/A,s,Salt Lake City,KO
2469,Fvecoe,American IPA,16,0.062,nan,269,gniwerB ekaL giB,nan,MI
2586,Bouetexwb Tpogax,Fruit / Vegetable Beer,12,0.06,nan,N/A,Big Muddy Brewing,nan,IL
2585,nan,American IPA,1g6,0.075,60,N/A,Big Muddy Brewing,Afghanistan,nan
2044,Rءosa Hibiscus Ale,Gsgxf Pikxtugr,Afghanistan,0.05,nan,519,ynapmoC gniwerB reviR giB,Bvqrfanoocs,CA
105,s,American IPA,nan,nan,55,N/A,s,nan,nan
nan,s,American IPA,nan,nan,80,460,Big Sky Brewing Company,Missoula,MI
2237,Scape Goat Pale Ale,Sncplvh [xnq Slg,nan,0.05,27,N/A,s,Missoula,JG
20010101,nan,Alabama,nan,0.05,35,336,Big Sky Brewing Company,Missoula,TM
20010101,Moose Drool Brown Ale,Alabama,Afghanistan,0,nan,336,nan,Missoula,MT
1456,Sex PanТther,English Strong Ale,Afghanistan,nan,N/A,336,Big Sky Brewing Company,Missoula,LY
767,Moose Drool Brown Ale (2011),Alabama,12,0.051,nan,336,s,Missoula,MT
766,)2102( elA reyalS tuorT anatnoM,American Pale Wheat Ale,12,0.05,nan,N/A,ynapmoC gniwerB ykS giB,Davenport,MT
579,nan,Amarlvan IPA,12,0.062,65,N/A,nan,Missoula,MT
168,Sujmrf Jikej,elA ednolB naciremA,12,0.047,nan,234,s,nan,MT
159,Scape Goat Pale Ale (2010),English Pale Ale,nan,nan,04,N/A,Nirton Nxwf Sompagy,Missoula,Alabama
60,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,12,0.05,35,336,nan,Nidsoulz,MT
3g4,s,Alabama,12,150.0,26,336,Big Sky Brewing Company,nan,NT
2096,nan,Alabama,1c2,0ý.069,81,nan,Fjg Sborl Yrewpng Cmklani,nan,WA
2095,WaΣvemaker,Berliner Weissbier,12,0,N/A,221,nan,Odɟessa,FL
