id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
nan,Prevention of phantom pain after major lower⹴ limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,Anڠn R Coll Surg Engl,?,76,nan,Alabama,Some college,{Jayatunga APDark CHJahangiri MBradley JWP}
20010101,nan,vkg,American Journal Of Physical Medicine & Rehabilitation /↿ Association Of Academic Physiatrists,nan,1537-7385,nan,b11,nan,984-98,{James LenkerW Ben MortensonFran≅k DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Journal of science and medicine in sport / Sports Medicine Australia,Some college,?,31,nan,1/10/11,nan,nan
302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan,nan,nan,nan,90,3,1/7/01,18-3ù0,{Steven G LittleK Angeleque Akin-LittleShari Melman}
158672,20010101,ENÚG,nan,Sijlyt Cgqm Cnb,nan,71,-1,4/14/12,715-727,{Dhpvoj MwyrwwIpvifw Uanfttce}
61629ŀ8,20010101,gne,-1,J Cnim Amffhn,0ǎ952-8180,1i8,nan,1/6/09,427-3Ĳ5,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
221086,nan,gne,nan,nan,nan,7,00,1/12/01,Some college,}ihcugiroH .TatigaH .HotuM .TamoN .TihsoyiM .K{
548616,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,nan,Teachers College Press,nan,0-8077-4913-3,Some college,0,1/1ő0/10,nan,{Ofelia GarciaJo Anne Kleifgen}
6ŉ69596,Dioildc suxdivam hersctk utcemdgtve wnb sgmeneav fmxatuiv lspvdhzfrs ut toval nmws atthwi'nexbj: w mwva-aneuyajr wkg wyfcekadiv cpmpswajibc atejywis using ceyjstfds.,Some college,Ymvz rutnqry apjggs trxujqhology wsvhrpsvoiy : ifrpvieu jokwtzp or the XSVKA,Knee Surg Spമorts Traumatol Arthrosc,14Ǎ33-7347,Some college,?,1/14/12,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,nan,Jo଴urnal of geriatric oncology,H Gecnant Onfol,nan,6,11,1/15/01,15-22,?
108424,Outcome of gastric bypass patients.,nan,Obesity surgery,gruS sebO,?,Some college,2,1/2/04,261-ú4,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,English,nan,nan,-7977,h26,?,1/11/01,nan,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
173830,20010101,nan,-1,nan,0091-6749 (яPrint),nan,?,Alabama,361-351,{S. H. SichererD. Y. M. Leung}
85Ł2927,Phwse IU stygv od giistbiwin ovdkiojwrmi wud dodftaxfl gkjypndtijn yn metwwragpe gaayxiw od dzryrjaslivdgzap bgischpt sdwnoxarcimomw.,eng,J.ޫ Exp. Clin. Cancer Res.,nan,nan,28,-1,nan,nan,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
20010101,nan,eng,-1,Clin Evid (Online),1752-8526,20Ê08,?,nan,nan,}redniB I nallA{
488219,A guide to physiotherapy in cerebral palsy,nan,Paediatrics and Child Health,nan,nan,nan,?,Alabama,nan,?
nan,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,nan,AIDS Reviews,nan,1139-6121,Some college,3,1/10/01,153-163,?
93659,nan,nan,-1,Some college,nan,29,3,1/12Ř/06,nan,{Rujun ZhengYulan PengShuzhen Zh᥵aoHong HuangIi LiangXiaoli He}
349150,The relationship betweenẌ capsulorhexis size and anterior chamber depth relation.,nan,-1,nan,nan,c30,3,Alabama,185-90,{O Ceki_C Batman}
572010,20010101,nan,nan,nan,nan,Some college,?,Alabama,õ310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
nan,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,nan,ygoloidraC fo yteicoS naeporuE eht fo gnisruN ralucsavoidraC no puorG gnikroW eht fo lanruoj : gnisrun ralucsavoidrac fo lanruoj naeporuE,Gtw L Cerayuvxaz Murw,?,11,2,Alabama,183-Ă9,nan
34962,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,-1,.icS .lorueN .J,?,Some college,1,11/15/13,112-8,?
574309,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,Some college,Transplantation,Transplantation,?,Some college,7,10/51/1,1455-1462,nan
nan,nan,ebh,Indian Journal of Pathology and Microbiology,nan,nan,64,?,1/3/07,484-Ą7,nan
421512,20010101,nan,nan,nan,nan,309,?,10/31/1,Some college,{M. Mitka}
nan,Health-promoting behaviors of low-income cancer survivors,nan,nan,nan,nan,g25,3,1/11/01,118-124 7p,{Alexa StuifbergenMartha Gene Meraviglia}
nan,nan,nan,nan,nan,0929-693X,13,?,1/6/01,1349-1353,?
140274,Here to stay. An interview with Dr. David Satcher Direct☑or U.S. Centers for Disease Control and Prevention.,nan,nan,Nepal Med Coll J,nan,1,17,11/1/96,9-Jun,nan
2ĸ82039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,nan,-1,nan,0041-1132,48,nan,1/8/01,1925-1929,{K. NarginetnmB. X. AfqengjiT. WtalyH. Tviluai}
835177,20010101,eng,nan,Qmrmpeai jourkcl oh wencxv cate,3245-1690 )tnirP( 3245-1690,19,2,Alabama,167-71,{M. HebbarP. FournierO. Romano}
519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,Statistical methods in medical research,Some college,?,16,nan,nan,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classe㫞s Using Family Portraits and Contextual Teaching and Learning,nan,TEACHING Exceptional Children Plus,nan,nan,1,33,Alabama,nan,{Mluxnros O. DcsvoomfKzdmn K. Oilmet}
408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,Some college,Qcesd ycolueifxs espanjlss,Actas Urol Esp,1699-7980,Some college,4,Ś1/15/05,222û-8,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
889481,nan,eng     por,-1,nan,1679-4508,Some college,2,1/14/01,159-63,nan
894596,nan,nan,nan,nan,97900000ʉ00000,nan,00,nan,1937-1958,nan
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived cὰompounds.,nan,J Med Toxicol,nan,1556-9039,22,4,nan,Some college,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
20010101,weiv citnodohtsorp A :ygolotnodo cisneroF,eng,nan,nan,nan,4,1,1/12/01,38-41,{S. GosaviS. Gosavi}
77ľ0196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,Int J Gynaecol Obstet,Lutxfjwtjpiwl jjiwndl ux jyndgcklodj xug otsnetrnbs: gha pfnjckal orfzn of fhe Mihexjatnjgal Hederwtjmn oh Hykcceollgy cnc Ibrgejrncd,nan,64,1,Alabama,Some college,nan
nan,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,nan,nan,Tcc.Jeuxju.,0210-Ʊ0010,46,3,nan,135-138,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
20010101,Nctnvieylce flnxlplatpjm ln avutq lktrau nxles ihsmhhizhcncg cwyrwd bn chirdat fenduueag xupvgse: rvpotr ow s dncfpwwnuy vofrvxucs bqxe.,eng,J Cardiovasc Med (Hagerstown),Some college,?,Some college,3,1/9/03,261-3,?
612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,hre,nan,nan,1776-2588,Some college,11,1/10/01,nan,{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN FreymondY PachecoA Traverse-Glehen}
282053,20010101,eng,Hifotknx Ypu Ccv,Kizltikr & bkysfxo rssecccj : offlcowm luortal or jvq Rivlsdu fir Reaedrcf on Bickyike snb Tubarcl,1462-2203,1,nan,Alabama,Some college,?
nan,Intimate Partner Violence Survivors' Unmet Social Service Needs,Some college,Journal of Social Service Research,nan,6738-8410 4137-0451,Some college,5,1/1Œ1/01,4ů81-489,{എMelissa E. DichterKarin V. Rhodes}
417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,gne,Wk B Iznac Cwre,Vfe Amgrixdu jubdvwo oy kxnwged czwe,1088-0224,nan,nan,1/13/01,nan,{A. A. Kaddis}
949067,Bhv iipwgt iy adbajsing egf ov P-glhwopgojgnj rs'redviuj anq xcfjvlhu: cmttxht knowuscyv cie fuyufe vjrschuons,gne,Txpvre Poih Grby Mrtat Tpxmcmo,Some college,1742-5255,nan,?,nan,315-20,{A. A. Mangoni}
931323,Prdvauenda uf smkereyc ensrasxs in Pmmdtc - RZWP sbudb,nan,ygolonummI lacinilC dna ygrellA fo lanruoJ naeporuE :ygrellA,nan,nan,nan,0,1/9/01,326-327,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
752456,nan,nan,nan,Journal of dental research,nan,71,nan,nan,1228-37,nan
377284,Nugmal indbokn srvapnpdotg amq IJEO ejgnetg mb knevsshght humsbd atv awwpriateg altg hijkqg fssrikh llkjd mxifajpuh.,fnn,Am J Physiol Endocrinol Metab,Aicrocen glugnwl of ihrsiolpgj. Tjcocdntonpjh cnd kwtevoonsm,0193-1849,283,?,1/2/09,E556-64,nan
420138,Dietary practices of ballet jazz and modern dancers,nan,Ujyrnwl of the Qjrrigcn Vyetxtkc Afspgjatipn,J Am Diet Assoc,1878-3570,92,3,1/1/92,319-324,}J laboSHS dnalsnetS{
444273,Iatrogenic perforation at colonic imaging.,nan,nan,nan,nan,00,0,nan,nan,{MUPU}
20010101,20010101,Englˊish,gnissecorP evitingoC,nan,1612-4782     1612-4790,15,3,Alabama,283-296,{M. Tercedor SnchezJ.A. P๱rieto Velasco}
491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,Ekflyxi,nan,nan,nan,Some college,nan,1/15/01,160-6,{X. KdlkrisJ. HmutsojsepwknsA. JinqfihzoyjooR. Aaknnjhitos}
628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,qmg,Fertility and sterility,Some college,1556-5653,92,2,1/9/08,667-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
72089,20010101,nan,Cancer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,3480-2341,Some college,?,1/14/04,Some college,nan
847287,20010101,Some college,Psycho-oncology,Psychooncology,1057ǒ-9249,15,3,1/6/03,Some college,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
764224,High intensity interval exercise training in overweight young women,nan,nan,nan,nan,52,3,1/12/01,255-62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
20010101,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,enĺg,nan,nan,nan,l39,2,nan,Some college,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,-1,Some college,1471-4892,3,?,Alabama,146-Į51,{Noritoshi NagayaKenji Kangawa}
255432,Pooo frnzljg vmx pxvngntnng drlwvijt ii ciilaren.,eng,-1,veR tsyS esabataD enarhcoC,1469-493X,-1,?,1/1/00,Some college,{Q C TmuipspbW K Ribdsq}
nan,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune re≌sponses.,gne,Cancer immunology immunotherapy : CII,Cancer Immunol. Immunother.,1580-2341,63,9,1/14/09,nan,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKe僑ith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
78Ķ1141,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,English,-1,nan,2044-6055,nan,1a0,1/13/01,nan,?
148787,nan,Some college,nan,nan,nan,Some college,0,1/7/01,8-16 ST  - Cardiac atrophy in women following bed rest-,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
779281,nan,nan,Industrial Robot: An International Journal,nan,nan,nan,4,nan,nan,?
684757,Vne yaltq mf w robtnnukus wmbhnatocy actlvphg jknptos to qoxntift ryz zkkunt ane yivcmsieb lf dwikr szvinptr ku paumqbtr eitr rheulanumf xgffruynx.,Some college,-1,nan,?,82,?,1/1/04,745-50,{A H ZwindermanM MunnekeG J TijhuisZ de JongJ M HazesT P Vliet Vlieland}
447382,nan,nan,nan,nan,nan,0,nan,nan,nan,{HULL}
585766,Thermoregulatory response of women to intermittent work in the heat,nan,Jjuwnen lr qiklyvf khfsmology,loisyhP lppA J,0021-8987,nan,nan,1/1/76,57-61,{B. L. DrinkwaterJ. E. DentonኦS. M. HorvathP. B. Raven}
192581,Perceived barriers that impede pr㔎ovider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,nan,nan,nan,nan,13,0,1/10/01,305-31ř0,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
20010101,Effet d'une interv掴ention non mdicamenteuse Voix d'Or sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention Voix d'Or on behavior disturbances in Alzheimer disease and associated disorders.],nan,Griatrie ᚊet Psychologie Neuropsychiatrie du Vieillissement,nan,2115-7863(Electronic);ખ2115-8789(Print),Some college,nan,nan,Some college,{Dfwldptw Masdhn-GzjnwrdWpoelwve Dvlihhn-CloneIvcgwlle DoueiVpkgejh RclkabcKicdre Kriosk-Wsjmki}
394459,The Hierarchical Organization of Intellectual Structures,nan,nan,nan,nan,00,nan,1/1/66,nan,{Sheldon H.ۀ White}
922646,Desflurane and isoflurane increase lumbar cerebrospinal fluid pressure in normocapnic patients undergoing transsphenoidal hypophysectomy.,nan,Euqfvvesjoligb (Hayrsdtown),nan,22Ʊ-Mar,Some college,5,69/1/11,999-1004,{P TalkeJ CaldwellB DodsontC A Richardson}
843485,20010101,eig,Tranazsnnmnw og nme Conql Vixieuy lf Tsuoywzl Mvaicngs qgd Rtglfue,nan,1878-3503,106,2,Alabama,110-6,{Peter J WinchMickey ChopraCynthia S MinkovitzDebra JacksonAlyssa B Sharkey}
20010101,Impact of education and provision of complementary feeding on growth and morbidity in children less than 2 years of age in developing countries: a systematic review.,gne,-1,nan,?,13,?,1/13/01,S13,{Jan K BadZmgrw D LwasiAllfysex A NjoteaEnjqahqhsdr ZxhidAzmer Nmdqd}
863844,Wurtaingv vljpnate gemisslom ov q kmmkbea-sewjq njcsgiv plafmzrvnkid dakscpbis selj iro[lwvi flmmodee tj a simyktameojr woofnnweiin jw now-dorc QqVIZ thffdpb sbq vdelzenln egeea'y: z esxg rtimet ajd rgtirw of tjv litegwyutv.,enĺg,nan,Int J Clin Exp Pathol,1936-262Ǐ5,6,11,nan,nan,?
946006,Primary vagiᮗnal cancer and chemoradiotherapy: a patterns-of-care analysis,eng,nan,Some college,1048-891X (Print)     1048-891x,21,?,nan,Some college,{A. B. GhyaC. K. GoizauvzJ. D. NsardW. N. DreoykE. K. CaffnvvL. Oaopcf}
