id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
799,21st Amendment IPA (2006),American Amber / Red Ale,12,0.042,70,368,Stevens Point Brewery,San Francisco,CA
797,Full Moon Belgian White Ale (2007),American IPA,12,0.056,22,206,21st Amendment Brewery,San Francisco,CA
1739,THP Light (2006),American IPA,12,0.052,nan,368,21st Amendment Brewery,Chicago,IL
531,Special Edition: Allies Win The War!,English Strong Ale,12,0.085,52,368,21st Amendment Brewery,St Mary's,CA
664,Hop Crisis,American Double / Imperial IPA,12,0.057,94,368,21st Amendment Brewery,Springdale,CA
353,Barrel Aged Farmer,American Pale Ale (APA),12,0.044,42,388,21st Amendment Brewery,San Francisco,CT
1324,Fireside Chat (2010),Winter Warmer,12,0.055,nan,519,Destihl Brewery,San Francisco,CA
173,Nebraska India Pale Ale,American Black Ale,12,0.068,19,368,Sockeye Brewing Company,Spring Lake,CA
1782,Leprechaun Lager,American IPA,12,0.056,nan,368,21st Amendment Brewery,San Francisco,CA
1874,Brew Free! or Die IPA,American IPA,12,0.07,65,368,Blue Blood Brewing Company,San Francisco,CA
9,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12,0.049,17,368,21st Amendment Brewery,San Francisco,NH
2519,Bimini Twist,Cider,16,0.07,nan,67,Dick's Brewing Company,St Petersburg,FL
2518,Beach Blonde,American Blonde Ale,12,0.05,nan,383,3 Daughters Brewing,Soldotna,FL
2517,Rod Bender Red,American Amber / Red Ale,12,0.059,nan,67,3 Daughters Brewing,St Petersburg,FL
1347,Passion Fruit Prussia,Dubbel,12,0.035,11,60,Stevens Point Brewery,Saint Louis,MO
2544,Send Help,American IPA,24,0.045,18,60,Beer Works Brewery,Minnetonka,MO
1595,Park,American Brown Ale,12,0.047,nan,60,4 Hands Brewing Company,Saint Louis,MO
1810,Reprise Centennial Red,American Amber / Red Ale,12,0.06,nan,60,4 Hands Brewing Company,Saint Louis,AK
2287,Alter Ego,American Blonde Ale,16,0.08,nan,214,Austin Beerworks,Saint Louis,MO
2286,Bozone Select Amber Ale,American IPA,12,0.065,nan,60,4 Hands Brewing Company,Boise,WI
2285,Sunset Amber,American Pale Ale (APA),12,0.065,nan,464,4 Hands Brewing Company,Saint Louis,MO
1870,Boxer,Vienna Lager,16,0.05,25,284,4 Hands Brewing Company,Charlottesville,IN
2603,Pumpkin Ale,Czech Pilsener,16,0.065,nan,491,450 North Brewing Company,Brooklyn,IN
2602,Citrafest,American Pale Ale (APA),16,0.08,45,27,450 North Brewing Company,Columbus,IN
2220,Barn Yeti,Belgian Strong Dark Ale,16,0.09,nan,27,Fearless Brewing Company,Kearney,IN
613,Scarecrow,American IPA,12,0.069,17,27,450 North Brewing Company,Utica,IN
2218,Ironman,English Strong Ale,16,0.09,100,27,450 North Brewing Company,Brooklyn,IN
409,Honey Kolsch,American Amber / Red Lager,16,0.046,15,83,450 North Brewing Company,Columbus,AK
927,Copperhead Amber,Belgian Dark Ale,12,0.052,18,27,450 North Brewing Company,Columbus,NM
121,Rude Parrot IPA,American IPA,16,0.056,nan,481,Pedernales Brewing Company,Gig Harbor,WA
866,British Pale Ale (2010),Hefeweizen,16,0.049,70,184,7 Seas Brewing Company,Gig Harbor,WA
48,British Pale Ale,American Porter,16,0.054,36,481,Mikkeller,Gig Harbor,WA
2474,Helles Golden Lager,American Double / Imperial IPA,16,0.099,82,50,7 Seas Brewing Company,Gig Harbor,WA
1583,Wolfman's Berliner,Cream Ale,12,0.038,nan,373,7venth Sun,Dunedin,NM
2439,Banner American Ale,American Amber / Red Lager,12,0.063,26,462,Prescott Brewing Company,Golden,CO
431,Colorado Native (2011),American Amber / Red Lager,12,0.065,26,462,AC Golden Brewing Company,Ashland,CO
1104,Jockamo IPA,American IPA,12,0.055,52,533,Abita Brewing Company,Pacific,OH
515,Purple Haze,American IPA,12,0.042,13,247,Abita Brewing Company,Abita Springs,CA
2661,Abita Amber,American Amber / Red Lager,12,0.045,17,378,Abita Brewing Company,Abita Springs,LA
2540,Citra Ass Down,American IPA,16,0.05,68,62,Against The Grain Brewery,Louisville,SC
2539,The Brown Note,American Brown Ale,16,0.05,nan,62,Against The Grain Brewery,Louisville,KY
2686,Big Elm IPA,American Double / Imperial IPA,16,0.08,68,181,Against the Grain Brewery,Philadelphia,MI
2685,London Balling,English Barleywine,16,0.125,nan,1,Oskar Blues Brewery,Louisville,KY
2684,35 K,Milk / Sweet Stout,16,0.049,20,1,Fargo Brewing Company,Somerset Center,CA
2683,Ace IPA,American Pale Wheat Ale,16,0.042,nan,1,Evil Czech Brewery,Lahaina,KY
2241,OktoberFiesta,German Pilsener,12,0.05,25,1,Against the Grain Brewery,Louisville,AK
2681,Flesh Gourd'n,Hefeweizen,12,0.066,21,1,Against the Grain Brewery,Louisville,SD
477,N Street Drive-In 50th Anniversary IPA,Belgian Pale Ale,16,0.04,13,1,Crazy Mountain Brewing Company,Louisville,KY
1746,Bloody Show,American Amber / Red Ale,16,0.054,nan,1,Against the Grain Brewery,Louisville,KS
2678,Park,American Double / Imperial IPA,16,0.076,68,1,Widmer Brothers Brewing Company,Santee,KY
2677,Coq de la Marche,American Double / Imperial IPA,16,0.065,nan,1,Against the Grain Brewery,Louisville,KY
25,Sobrehumano Palena'ole,American Amber / Red Ale,16,0.065,nan,92,Against the Grain Brewery,Louisville,KY
2675,Tocobaga Red Ale,American IPA,16,0.055,65,368,Against the Grain Brewery,Louisville,KY
2674,Devil's Harvest Extra Pale Ale,English Brown Ale,16,0.057,20,371,Against the Grain Brewery,Davenport,CO
2438,Maylani's Coconut Stout,American Stout,16,0.051,35,367,Airways Brewing Company,Kent,WA
1404,Tiny Bomb,American Pale Ale (APA),12,0.05,nan,367,Blue Mountain Brewery,Kent,WA
494,Pre Flight Pilsner,American Pilsner,16,0.052,33,367,Matt Brewing Company,Kent,MT
2403,P-Town Pilsner,American Pilsner,12,0.04,86,117,Alameda Brewing,Portland,OR
2402,Klickitat Pale Ale,American Pale Ale (APA),12,0.053,36,117,Alameda Brewing,Stamford,OR
2401,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12,0.082,60,117,Alameda Brewing,Portland,OR
1921,Just IPA,American Pale Ale (APA),12,0.068,nan,270,Hop Valley Brewing Company,Atlanta,CA
1197,Alaskan Amber,Altbier,12,0.053,30,141,Alaskan Brewing Company,Juneau,AK
2501,Hopalicious,Hefeweizen,12,0.057,nan,73,Ale Asylum,Madison,CA
1535,Kentucky Kölsch,Cream Ale,12,0.043,nan,388,Epic Brewing,Lexington,OR
1149,Kentucky IPA,American Strong Ale,16,0.065,nan,388,Arctic Craft Brewery,Lexington,CO
978,Dusty Trail Pale Ale,American Pale Ale (APA),16,0.054,nan,401,Blue Mountain Brewery,San Diego,CO
1473,Damnesia,American IPA,24,0.062,nan,401,Amnesia Brewing Company,Washougal,WA
837,Desolation IPA,Dortmunder / Export Lager,16,0.062,43,401,Amnesia Brewing Company,Washougal,WA
2592,Chin Music Amber Lager,American IPA,16,0.051,nan,35,Anchor Brewing Company,Juneau,CA
2578,IPA,American IPA,12,0.057,nan,35,Fort George Brewery,Aurora,CA
1305,Summer Wheat,American Pale Wheat Ale,12,0.045,nan,35,Bonfire Brewing Company,San Francisco,MI
2103,California Lager,American Amber / Red Lager,16,0.049,nan,35,Anchor Brewing Company,Monroe,CO
1347,Brotherhood Steam,California Common / Steam Beer,12,0.056,nan,35,Anchor Brewing Company,Dallas,HI
2291,Pumpkin Ale,American IPA,12,0.042,nan,171,Anderson Valley Brewing Company,Boonville,CA
667,Keebarlin' Pale Ale,American IPA,16,0.042,nan,171,Anderson Valley Brewing Company,Boonville,CA
1738,the Kimmie the Yink and the Holy Gose,Gose,12,0.048,nan,171,Rochester Mills Brewing Company,Cincinnati,CA
668,Fall Hornin',Pumpkin Ale,12,0.055,nan,392,Anderson Valley Brewing Company,Boonville,ME
1528,Barney Flats Oatmeal Stout,Irish Red Ale,12,0.057,13,191,Anderson Valley Brewing Company,San Diego,CA
1350,Galaxy IPA,Cream Ale,12,0.056,4,171,Anderson Valley Brewing Company,Boonville,CA
1327,Little Boss,American Brown Ale,12,0.07,94,171,Cigar City Brewing Company,Boonville,OR
1326,The Great Pumpcan,American Amber / Red Ale,12,0.058,35,171,Anderson Valley Brewing Company,Redlands,TX
2030,Barney Flats Oatmeal Stout,Oatmeal Stout,12,0.05,nan,171,Anderson Valley Brewing Company,Boonville,DC
1848,El Steinber Dark Lager,Vienna Lager,12,0.059,nan,21,Anderson Valley Brewing Company,Houston,CA
811,Boont Amber Ale (2010),American Amber / Red Ale,12,0.058,nan,171,Anderson Valley Brewing Company,Ridgefield Park,CA
2396,Summer Solstice Cerveza Crema (2009),American IPA,16,0.056,4,171,Anderson Valley Brewing Company,Stevens Point,CA
572,Barney Flats Oatmeal Stout (2012),American IPA,12,0.057,13,171,Two Beers Brewing Company,Boonville,CA
523,Four Squared (2015),Winter Warmer,12,0.099,nan,171,Broken Tooth Brewing Company,Boonville,CA
367,Hop Ottin' IPA (2011),American IPA,12,0.07,nan,171,Anderson Valley Brewing Company,Boonville,CA
78,Boont Amber Ale (2011),American Amber / Red Ale,12,0.058,nan,171,Upstate Brewing Company,Boonville,CA
77,Summer Solstice (2011),Cream Ale,12,0.061,nan,171,Fargo Brewing Company,Seattle,CA
704,Sweet Georgia Brown,American Pale Ale (APA),12,0.055,28,171,Anderson Valley Brewing Company,Boonville,MI
2337,Charlie's Rye IPA,American IPA,16,0.05,nan,146,Grand Canyon Brewing Company,Hayward,WI
410,River Pig Pale Ale,American Pale Ale (APA),16,0.054,nan,542,Angry Minnow Brewing Company,Hayward,WI
409,Aprè Shred,Saison / Farmhouse Ale,12,0.047,nan,542,Warped Wing Brewing Company,Hayward,WI
1294,Angry Orchard Apple Ginger,American Strong Ale,16,0.099,nan,434,Angry Orchard Cider Company,Edwards,OH
1597,Angry Orchard Crisp Apple,Fruit / Vegetable Beer,16,0.05,nan,434,Angry Orchard Cider Company,Cincinnati,NC
1292,Angry Orchard Crisp Apple,Cider,12,0.05,nan,443,Angry Orchard Cider Company,Cincinnati,OH
2207,Golden One,Belgian Pale Ale,12,0.068,nan,193,Spiteful Brewing Company,Garden City,OK
2567,Arjuna,American Pale Ale (APA),12,0.06,nan,193,Anthem Brewing Company,Middleton,OK
1507,Uroboros,American Pale Ale (APA),12,0.055,nan,248,Wachusett Brewing Company,Salt Lake City,OK
524,Long Leaf,American IPA,16,0.071,75,69,Appalachian Mountain Brewery,Boone,NC
1754,Cleveland Beer Week 2013,American IPA,12,0.047,nan,159,Appalachian Mountain Brewery,Boone,MI
139,Porter (a/k/a Black Gold Porter),American Porter,16,0.054,nan,69,Marshall Wharf Brewing Company,Boone,NC
413,Popcorn Pilsner,American Black Ale,12,0.06,nan,541,Arcadia Brewing Company,Battle Creek,VA
390,Whitsun,Märzen / Oktoberfest,12,0.062,69,541,Matt Brewing Company,Battle Creek,MI
735,Fearless Scottish Ale,American Pale Ale (APA),12,0.049,nan,513,Arctic Craft Brewery,Colorado Springs,CO
1333,Quakertown Stout,American Double / Imperial Stout,12,0.048,50,447,Armadillo Ale Works,Denton,TX
1332,Greenbelt Farmhouse Ale,Saison / Farmhouse Ale,12,0.051,nan,258,Armadillo Ale Works,Denton,TX
697,Mo's Gose,American Blonde Ale,12,0.052,48,380,Wachusett Brewing Company,South San Francisco,CA
1110,Na Zdraví Pilsner,American IPA,16,0.06,45,429,Asher Brewing Company,Chicago,CA
2181,Rocket Girl,Kölsch,12,0.032,20,528,Renegade Brewing Company,Athens,GA
429,King Street Pilsner,American Blonde Ale,16,0.053,nan,528,Asheville Brewing Company,Boulder,NC
428,Shiva IPA,American IPA,12,0.054,nan,230,Asheville Brewing Company,Asheville,WA
1640,Aslan Kölsch,Kölsch,16,0.048,nan,353,Aslan Brewing Company,Bellingham,WA
691,Aslan IPA,American IPA,16,0.05,nan,353,Aslan Brewing Company,Bellingham,WA
1130,Aslan Amber,American Brown Ale,16,0.077,nan,61,Aslan Brewing Company,Bellingham,WA
597,Miami Vice IPA,American Blonde Ale,12,0.056,27,159,Brewery Vivant,Aspen,OR
596,Independence Pass Ale,American IPA,12,0.07,90,523,Aspen Brewing Company,Diamond Springs,CO
1580,Lobo Lito,American IPA,12,0.057,40,174,Astoria Brewing Company,Indianapolis,OR
2041,Bitter Bitch Imperial IPA,American Double / Imperial IPA,12,0.082,nan,374,Astoria Brewing Company,Astoria,MI
979,Poop Deck Porter,American Porter,16,0.028,35,525,Astoria Brewing Company,Astoria,OR
597,Old Red Beard Amber Ale,American Amber / Red Ale,12,0.052,35,374,Tin Man Brewing Company,Astoria,OR
2503,White (2015),American IPA,12,0.075,nan,72,Cigar City Brewing Company,Hershey,MI
1861,Vanilla Java Porter,Saison / Farmhouse Ale,16,0.055,nan,45,Atwater Brewery,Detroit,CO
1802,Michelada,Fruit / Vegetable Beer,16,0.052,nan,72,Atwater Brewery,Detroit,MI
534,Dirty Blonde Ale,American Blonde Ale,12,0.06,17,72,Atwater Brewery,Detroit,MI
528,Moose Drool Brown Ale,American IPA,12,0.05,50,206,Atwater Brewery,Detroit,MI
527,Atwater's Lager,Munich Helles Lager,12,0.05,70,72,Atwater Brewery,Detroit,MI
1409,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,16,0.07,nan,413,Austin Beerworks,Austin,TX
1517,Des Moines IPA,American IPA,12,0.062,nan,413,Caldera Brewing Company,Paw Paw,TX
342,Peacemaker,American Pale Ale (APA),12,0.051,nan,413,Austin Beerworks,Davenport,NH
1511,Pearl-Snap,German Pilsener,16,0.053,nan,134,Austin Beerworks,Myrtle Beach,TX
623,Black Thunder,Schwarzbier,12,0.052,nan,301,Austin Beerworks,Blanco,FL
2589,Raja,American Double / Imperial IPA,12,0.05,nan,37,Avery Brewing Company,Raleigh,IA
2546,CAN'D AID Foundation,American IPA,12,0.057,nan,37,Avery Brewing Company,Boulder,CO
146,Blazing World,American Pale Wheat Ale,12,0.047,42,37,Avery Brewing Company,Boulder,CO
108,White Rascal,Witbier,12,0.042,10,37,Lucette Brewing Company,Boulder,WI
107,Avery India Pale Ale,Scottish Ale,12,0.063,69,45,Against the Grain Brewery,Boulder,CO
106,Ellie’s Brown Ale,American Brown Ale,12,0.055,nan,148,Avery Brewing Company,Boulder,CO
1546,Pumpkin Beast,American Amber / Red Ale,12,0.062,17,360,Buffalo Bayou Brewing Company,Michigan City,NC
1579,Hyzer Flip,American IPA,12,0.072,22,410,Aviator Brewing Company,Boonville,NC
1228,Mad Beach,American Pale Wheat Ale,16,0.048,nan,360,Aviator Brewing Company,Fuquay-Varina,OH
705,Hog Wild India Pale Ale,American Double / Imperial IPA,12,0.067,nan,360,Aviator Brewing Company,Charlottesville,NC
704,Devils Tramping Ground Tripel,Tripel,12,0.073,nan,360,Santa Fe Brewing Company,Fuquay-Varina,CO
702,Flower Child (2014),American Amber / Red Ale,12,0.061,41,360,Aviator Brewing Company,Fuquay-Varina,NC
2058,Palate Mallet,American Double / Imperial IPA,12,0.096,nan,10,Back East Brewing Company,Bloomfield,CT
1483,Back East Porter,Pumpkin Ale,12,0.088,nan,97,Back East Brewing Company,Bloomfield,CO
1426,35 K,American Blonde Ale,12,0.049,nan,335,Warped Wing Brewing Company,Bloomfield,CT
1132,Granny Smith Hard Apple Cider,American IPA,12,0.07,nan,43,Breakside Brewery,Midwest City,CT
1131,Back East Ale,American Amber / Red Ale,12,0.05,nan,235,Back East Brewing Company,Bloomfield,CA
1988,Truck Stop Honey Brown Ale,American Double / Imperial IPA,12,0.039,nan,286,Back Forty Beer Company,Slippery Rock,AL
2685,Naked Pig Pale Ale,American Pale Ale (APA),12,0.06,43,286,Back Forty Beer Company,Marquette,AL
966,Topcutter India Pale Ale,nan,12,0.051,20,483,Bale Breaker Brewing Company,Yakima,WA
26,Razz Wheat,American Pale Ale (APA),12,0.044,38,57,Twisted Pine Brewing Company,Yakima,WA
2593,Grapefruit Sculpin,American IPA,12,0.07,nan,34,Due South Brewing Company,Talkeetna,CA
2105,Even Keel,American IPA,12,0.038,nan,34,Ballast Point Brewing Company,San Diego,CA
1401,Ballast Point Pale Ale,Kölsch,12,0.052,23,34,Goose Island Brewing Company,Fort Collins,CA
1400,Ace IPA,American Blonde Ale,12,0.07,nan,181,Ballast Point Brewing Company,San Diego,TX
12,Longfin Lager,American IPA,12,0.046,nan,34,Ballast Point Brewing Company,San Diego,CA
1018,Escape to Colorado,American IPA,12,0.07,nan,327,Ballast Point Brewing Company,San Diego,CA
1716,Euphoria Pale Ale,American Blonde Ale,12,0.045,nan,336,Banner Beer Company,Williamsburg,MA
1644,Banner American Rye,Rye Beer,12,0.045,20,318,Banner Beer Company,Marietta,WI
412,Banner American Ale,Altbier,12,0.035,45,318,Against the Grain Brewery,Williamsburg,WI
121,Thai.p.a,American Adjunct Lager,16,0.07,65,20,Bare Hands Brewery,Indianapolis,IN
2005,Barrio Blanco,American IPA,12,0.067,60,180,Sun King Brewing Company,Portland,TX
1343,Le Flaneur Ale,American Blonde Ale,12,0.045,nan,251,Two Brothers Brewing Company,Tucson,MA
2542,Hop in the ‘Pool Helles,American Pilsner,12,0.049,22,116,Base Camp Brewing Co.,Portland,OR
11,Ultra Gnar Gnar IPA,Oatmeal Stout,16,0.067,60,141,Cigar City Brewing Company,Minneapolis,OR
2189,In-Tents India Pale Lager,American Pale Lager,12,0.068,62,497,Base Camp Brewing Co.,Conroe,KS
2188,Red Jacket Amber Ale,Witbier,12,0.05,20,116,Great River Brewery,Meridian,OR
2187,Celestial Meridian Cascadian Dark Lager,Euro Dark Lager,12,0.051,69,116,Base Camp Brewing Co.,Minneapolis,AZ
1966,Curious Traveler Shandy,California Common / Steam Beer,12,0.054,20,258,Madtree Brewing Company,Minneapolis,TX
1965,Sky-Five,American IPA,12,0.063,70,258,Tin Man Brewing Company,Cambridge,MN
1964,Stargrazer,American Pale Ale (APA),16,0.065,28,181,Bauhaus Brew Labs,Minneapolis,MN
2003,Titan IPA,Pumpkin Ale,12,0.062,nan,258,Bauhaus Brew Labs,Minneapolis,MN
1855,Self Starter,American IPA,12,0.072,nan,292,Martin House Brewing Company,Lewiston,ME
1778,Rye Porter,Hefeweizen,12,0.05,42,317,Baxter Brewing Company,Anchorage,ME
1209,Pace Setter Belgian Style Wit,American Pale Wheat Ale,12,0.047,nan,161,Baxter Brewing Company,Lewiston,WA
2182,Phantom Punch Winter Stout,Foreign / Export Stout,12,0.068,nan,292,Baxter Brewing Company,Providence,ME
910,Hayride Autumn Ale,Rye Beer,12,0.06,nan,292,Baxter Brewing Company,Lewiston,ME
707,Celsius Summer Ale (2012),American Pale Wheat Ale,12,0.042,nan,536,Brewery Vivant,Lewiston,ME
687,Amber Road,American Amber / Red Ale,12,0.055,90,292,Baxter Brewing Company,Lewiston,ME
183,Pamola Xtra Pale Ale,American Pale Ale (APA),12,0.049,28,25,Catawba Brewing Company,Houston,ME
182,Stowaway IPA,American IPA,12,0.069,nan,292,Baxter Brewing Company,Lewiston,ME
1806,Royal Brat,American Pale Ale (APA),16,0.088,66,234,Beach Brewing Company,Virginia Beach,WI
2435,Watermelon Ale,Fruit / Vegetable Beer,12,0.05,28,103,Beer Works Brewery,Lowell,MA
2423,Fenway American Pale Ale,American Pale Ale (APA),12,0.058,31,392,Beer Works Brewery,Lowell,MT
2448,Back Bay IPA,American IPA,12,0.05,85,103,Beer Works Brewery,Providence,MA
2419,Bunker Hill Blueberry Ale,American Brown Ale,12,0.048,16,103,Hopworks Urban Brewery,Aurora,MO
2494,Harpoon IPA (2012),American Pale Wheat Ale,12,0.055,nan,76,Bell's Brewery,Washington,MI
2325,Smitten,Rye Beer,16,0.062,nan,76,Bell's Brewery,Kalamazoo,MI
1248,Winter White,American Brown Ale,12,0.05,nan,426,Straight to Ale,Kalamazoo,MI
1989,Oberon,American Pale Wheat Ale,12,0.058,nan,76,Bell's Brewery,Kalamazoo,MI
1988,Two Hearted,American IPA,16,0.062,nan,76,Bell's Brewery,Kalamazoo,MI
1139,Best Brown,American Brown Ale,16,0.052,nan,350,Bell's Brewery,Virginia Beach,NM
2558,Moar,American IPA,16,0.044,44,53,Bent Brewstillery,Roseville,MN
2557,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16,0.049,nan,53,Rivertown Brewing Company,Roseville,MN
2556,Sprocket Pale Ale (2006),American Blonde Ale,12,0.057,27,53,Bent Brewstillery,Roseville,MN
2496,Cold Press,American Black Ale,12,0.047,nan,75,Bent Paddle Brewing Company,Duluth,MN
2184,Great Falls Select Pale Ale,American IPA,12,0.072,nan,75,Bent Paddle Brewing Company,Duluth,MN
1902,Midwest Charm Farmhouse Ale,American IPA,16,0.056,32,75,Four Fathers Brewing,Dolores,MN
1901,Psycho Penguin Vanilla Porter,American Double / Imperial IPA,12,0.062,70,75,Bent Paddle Brewing Company,Saint Louis,MN
2586,Laughing Dog Cream Ale,American Black Ale,12,0.06,34,75,Bent Brewstillery,Duluth,MN
1253,Sunbru Kölsch,German Pilsener,12,0.05,38,395,Bent Paddle Brewing Company,Duluth,MN
1900,PUNK'N,English India Pale Ale (IPA),12,0.055,27,278,Berkshire Brewing Company,South Deerfield,MI
1317,Steel Rail Extra Pale Ale,American Pale Lager,12,0.053,98,15,Milwaukee Brewing Company,South Deerfield,CO
1158,El Chingon IPA,American Brown Ale,12,0.06,nan,455,Big Bend Brewing Company,Alpine,OK
579,Supper Club Lager,Schwarzbier,12,0.047,nan,463,Big Bend Brewing Company,Alpine,TX
1156,Number 22 Porter,American Porter,16,0.064,nan,463,Big Bend Brewing Company,Alpine,WI
1155,Big Bend Hefeweizen,Hefeweizen,16,0.056,nan,463,Big Bend Brewing Company,Alpine,TX
1154,Terlingua Gold,American Blonde Ale,12,0.063,nan,463,The Right Brain Brewery,Alpine,CA
2104,Immersion Amber,American Strong Ale,16,0.081,17,220,Sixpoint Craft Ales,Broomfield,CO
1098,Hemlock Double IPA,American Double / Imperial IPA,12,0.06,44,220,Blue Mountain Brewery,Broomfield,CO
1422,West Portal Colorado Common Summer Ale,California Common / Steam Beer,16,0.041,nan,272,Big Choice Brewing,Broomfield,MT
1067,Disconnected Red,German Pilsener,12,nan,85,220,Big Choice Brewing,Aurora,CO
1003,Big Elm IPA,American IPA,12,0.07,nan,477,Burn 'Em Brewing,Sheffield,MA
2279,Gerry Dog Stout,American Stout,12,0.065,nan,26,Third Street Brewhouse,Martinsville,MA
1001,Global Warmer,Low Alcohol Beer,12,0.045,nan,380,Big Elm Brewing,Sheffield,MA
2639,Dark Star,American IPA,16,0.08,12,8,Big Lake Brewing,Holland,MI
2469,Vienna Lager,American IPA,16,0.062,nan,8,Big Lake Brewing,Half Moon Bay,PA
2586,Blueberry Blonde,Fruit / Vegetable Beer,12,0.063,nan,40,Blackrocks Brewery,Murphysboro,IL
2678,Galaxy IPA,American IPA,16,0.075,60,438,New England Brewing Company,Nantucket,AL
643,Big River Pilsner,Czech Pilsener,12,0.05,20,202,Big River Brewing Company,Chattanooga,TN
2012,Fortunate Islands,American IPA,12,0.06,55,519,Big River Brewing Company,Denver,OR
1842,Big Sky IPA,American IPA,12,0.062,nan,166,Oskar Blues Brewery,Missoula,IL
1713,Walloon,English Pale Ale,12,0.05,nan,336,Mehana Brewing Co.,Missoula,MT
1712,Ozark American Pale Ale,American Pale Wheat Ale,12,0.049,65,37,Big Sky Brewing Company,Missoula,MT
1711,Moose Drool Brown Ale,American Brown Ale,24,0.051,27,336,Big Sky Brewing Company,Madison,MT
1456,Barney Flats Oatmeal Stout (2012),English Strong Ale,16,0.052,60,212,Mike Hess Brewing Company,Missoula,MT
767,Moose Drool Brown Ale (2011),American Brown Ale,12,0.052,26,336,Big Sky Brewing Company,Missoula,MT
1569,Montana Trout Slayer Ale (2012),American Pale Ale (APA),12,0.07,nan,336,Odyssey Beerwerks,Missoula,WA
579,Big Sky IPA (2012),American IPA,12,0.099,29,336,Big Sky Brewing Company,Missoula,MT
168,Summer Honey,American Blonde Ale,12,0.053,nan,336,Big Sky Brewing Company,Missoula,MT
392,Scape Goat Pale Ale (2010),English Pale Ale,12,0.05,40,309,Big Sky Brewing Company,Austin,MT
2185,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,12,0.05,nan,541,Widmer Brothers Brewing Company,Missoula,MT
34,Moose Drool Brown Ale (2009),American Brown Ale,16,0.073,nan,17,Big Sky Brewing Company,Missoula,MT
2096,Arcus IPA,American IPA,12,0.069,23,221,Santa Fe Brewing Company,Odessa,IA
2095,G'KNIGHT (16 oz.),American Amber / Red Ale,12,0.058,nan,221,Big Storm Brewing Company,Westminster,TX
1257,Jack Pine Savage,Altbier,16,0.053,43,444,Big Wood Brewery,Vadnais Heights,MN
1256,Swami's India Pale Ale,American IPA,12,0.099,85,444,Big Wood Brewery,Vadnais Heights,MN
