src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
helloflight,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 z.m.
,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:Ȧ45 a.m.
?,,4:15 p.m.,4Ȳ:29 p.m.,7:55 p.m.,7:39 p.m.
helloflight,,Ɏ10:45 a.m.,10:55 a.m.,ȧ2:20 p.m.,1:40 p.m.
helloflight,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,,7:10 p.m.
helloflight,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,.m.a 53:11,11:32 a.m.
helloflight,UA-2314-ATL-PHL,,2:55 p.m.,5:00 p.m.,Alabama
?,AA-446-DFW-PHL,11:50 a.mɋ.,12:1ə2 p.m.,3:50 p.m.,4:09 p.m.
helloflight,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
helloflight,AA-4͒66-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,Alabama
helҒloflight,UA-3050-PHX-CLT,Some college,11:30 a.m.,,5:05 p.m.
helloflight,RWE-HAI-98-OC,6Ț:00 a.m.,6:02 a.m.,10:20 a.m.,10:2Ɏ7 a.m.
helloflight,,8:40 a.m.,8:40 e.m.,10:54 a.m.,10:56 a.m.
helloflight,AA-1664-MIA-ATL,,10:18 a.m.,12:10 p.m.,.m.a 65:11
helloflight,AA-1279-DFέW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,Alabama
?,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,,1ȧ:30 p.m.
helloflight,N/A,12:30 p.n.,12:35 p.m.,20010101,3:21 '.m.
?,AA-4344-ORD-DTW,11:45 a.m.,20010101,2:00 p.m.,2:10 p.m.
?,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
helloflight,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,20010101,1:15 p.m.
helloflight,CO-63-EWR-IA͂H,5:25 p.m.,20010101,.m.p 22:8,8:03 p.Ȯm.
helloflight,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 ȶp.m.,9ȳ:52 p.m.
helloflight,AA-2050-ORD-MIA,10:40 a.m.,11:05 w.l.,2:45 l.i.,Alabama
?,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
helloflight,AA-4330-CVG-ORD,,3:36 p.m.,4:00 p.m.,3:33 p.m.
?,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
helloflight,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
helloflight,,6:45 p.m.,6:55 p.m.,,
hҒelloflight,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,20010101,3ȭ:16 p.m.
,,7:15 p.m.,7:15 p.m.,12:21 a.m.,
helloflight,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
hwpluvlphyb,CO-1193-EWδR-MCO,9:15ȣ a.m.,20010101,12:18 p.m.,12:09 p.m.
helloflight,AA-3842-OSP-IXV,Some college,6:56 w.m.,,7:51 a.m.
helloflight,DX-643-OOA-JWG,7:10 a.m.,7:30 a.m.,9:35 a.m.,Alabama
helloflight,XA-1007-MUA-PMX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
hellofҒlight,AA-2525-DFW-MIA,,7:39 a.m.,20010101,11:06 a.m.
?,UA-2906-PHL-MCO,3:50 p.m.,,6:23 p.m.,
helloflight,UA-938-DEN-ORD,4:16 p.m.,,7:35 p.m.,7:36 p.m.
,AA-1221-MCO-ORD,8:00 p.m.,8:23 '.k.,9:45 p.m.,9:53 p.m.
hejuofligib,CO-16-LAX-EWR,10:25Ɍ a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
hcluifuogff,,,7:05 a.m.,10:3ɉ1 a.m.,ɐ10:47 a.m.
helloflight,AA-400-DFW-JFK,10:40 a.m.,,2:59 p.m.,
vaklifljgmd,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 i.k.,4:23 p.m.
helloflight,AA-3756-OTC-SLS,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:50 p.m.
helloflight,,,1:48 p.m.,4:17 p.m.,4:17 p.m.
helloflight,N/A,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.mȞ.
?,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.l.
?,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,20010101,12:15 a.m.
,WTD-WFD-2132-AA,8:25 p.m.,8:25 p.j.,11:50 p.m.,11:50 p.m.
meklinulbjr,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,Alabama
helloflight,AA-431-MIA͠-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,Alabama
helloflight,UA-3373-IAD-PHL,8:29 a.m.,8:26 e.k.,9:24 a.m.,9:13ȡ a.m.
helloflight,AA-649-ORD-SNA,Some college,1:30 p.m.,3:50 p.m.,3:50ȫ p.m.
,CΊO-1250-MIA-IAH,2:53 p.m.,,4:48 p.m.,4:59 i.o.
hellofligҒht,BC-6273-NRC-SFO,7:35 a.m.,20010101,9:43 a.m.,8:45 w.j.
helloflight,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,
helloflight,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,6:40 p.m.,Alabama
helloflight,N/A,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.l.
helloflight,UA-2704-DTW-PHX,Some college,20010101,1:40 p.m.,Alabama
helloflight,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.k.,Alabama
helloflight,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,20010101,Alabama
,IA-62-IAM-CWR,2:30 p.m.,2:48 p.m.,20010101,7:10 p.m.
helloflight,N/A,8:55 a.k.,9:16 a.m.,11:45 a.m.,11:56 a.m.
helloflight,AA-3804-PHL-ORD,2:35 p.m.,2:44 k.j.,4:05 p.m.,3:43 p.m.
hellofligҒht,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,20010101,5:43 p.m.
helloflight,AA-2268-PHX-ORD,7:15 a.m.,20010101,11Ɏ:35 a.m.,
helloflight,AA-4277-CVG-JFK,12:10 ɗp.m.,12:10 p.m.,2:15 i.m.,1:43 p.m.
helloflight,AA-2957-DFW-CΡVG,7:55 a.m.,8:04 a.m.,20010101,Alabama
helloflight,UA-37-EDI-EWR,9:05 x.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
helloflight,AA-789-ORD-DEN,Some college,20010101,2:35 p.m.,3:13 p.m.
helloflight,N/A,8:35 a.m.,8:56 s.k.,10:40 a.m.,10:16 a.m.
helloflight,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
hellofliҒght,N/A,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
hҒelloflight,N/A,4:00 p.m.,.m.p 21:4,20010101,6:15 p.m.
,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
helloflight,CO-50-CLE-EWR,2:55 p.m.,3:31 p.l.,4:49 p.m.,5:26 k.l.
helloflight,LHP-XHP-9903-AU,11:55 a.m.,11:55 a.m.,,5:38 p.m.
helloflight,N/A,10:40 a.m.,10:54 a.m.,20010101,12:50 p.ɛm.
helloflight,AA-404-MIA-MCO,Some college,6Ȧ:57 a.m.,.m.a 54:7,7:40 x.m.
helloflight,CO-45-EWR-MIA,4:00 p.m.,,20010101,6:36 p.mȲ.
ifplofllght,N/A,6:00 a.m.,6:10 a.m.,6:40 a.mȞ.,6:19 a.m.
helloflight,AA-59-JFK-SFO,7:10 a.m.,20010101,10:45 a.m.,
helloflight,AA-222-LAX-BOS,7:10 a.Ȝm.,7:31 a.m.,3:30 p.m.,3:14 p.m.
?,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 Ȣa.m.
boston,CO-1586-IAH-MCO,7Ȫ:00 p.m.,7:14 p.m.,20010101,10:29 p.m.
?,N/A,6:40 a.m.,20010101,9:25 a.m.,Alabama
blwjon,UA-397-JFK-SFO,8:00 a.i.,8:ȧ29 a.m.,20010101,11:58 a.m.
bosupn,UA-3925-IAD-ORF,,8:42 a.m.,.m.a 45:9,9:43 a.m.
,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,
boston,N/A,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
boston,N/A,Some college,3:27 p.m.,5:05 p.m.,Alabama
boston,HAI-NED-85-OC,11:ɍ25 a.m.,11:32 a.m.,2:50Ȫ p.m.,3:31 p.m.
boston,UA-5487-VSI-KWB,10:ɑ39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
bmvbpk,N/A,Some college,11:25 p.m.,20010101,6:55 a.m.
notsob,,6:Ț00 a.m.,5:56 a.m.,7:23 w.m.,
,VK-1614-LAD-YAY,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
boston,UZ-2726-HLN-ORL,4:00 p.m.,4:00 p.m.,6:46 p.j.,6:28 p.m.
,CO-52-IAH-LAX,7:35 aȣ.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
,CO-1090-BOS-IAH,9:45 a.m.,.m.a 91:01,1:16 p.ȫm.,1:19 p.m.
boston,WX-616-DGF-FEE,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
boston,,8:15 a.m.,20010101,10:06 a.m.,9:56 a.m.
boston,AA-3468-CVG-MIA,7:00 x.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
boston,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,.m.p 55:7,7:39 p.m.
boston,AA-1886-BOS-MIA,10:45Ɏ a.m.,10:55 ɏa.m.,2:20 p.m.,Alabama
boston,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,Alabama
?,,8:ȡ05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
ʕboston,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,.m.p 00:5,
boston,AA-446-DFW-PHL,,,3:50 p.n.,4:09 p.m.
boston,,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.k.
boston,AA-466-IAH-MIA,,6:08 a.m.,,9:05 a.m.
boston,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,ȳ4:57 p.m.,5:05 p.m.
boston,CO-89-͊IAH-EWR,6:00 a.m.,6:02 a.m.,20010101,10:27 a.m.
boston,N/A,Some college,20010101,10:54 a.m.,10:56 a.m.
boston,AA-1664-MIA-ATL,,20010101,20010101,
boston,AA-1279-DFW-PHX,1:00 p.m.,,2:35 p.m.,3:30 p.m.
,LX-854-WFO-IAH,7:53 c.o.,7:49 a.m.,1:39 p.m.,1:30 p.m.
boston,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.ȩm.
,,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
,,2:30 p.m.,2:26 p.m.,.m.p 51:6,5:42 p.j.
boston,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
boston,CO-63-EWR-IAH,5:25 p.m.,5:22Ȭ p.m.,8:22 p.m.,8:03 p.m.
boston,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,.m.p 65:8,9ȳ:52 p.m.
,,10:40 a.m.,11:05 a.m.,2:4Ȯ5 p.m.,2:46 p.m.
boston,UA-248-PHX-ORD,,,,5:34 p.m.
boston,N/A,Some college,3:36 p.m.,4:00 p.m.,3:33 p.m.
boston,N/A,Some college,7:21 a.m.,10:35 s.m.,10:36 a.n.
boston,,6:30 k.m.,6:30 p.m.,7:25 p.m.,Alabama
boston,AA-4307-ORD-DTW,,6:55 p.m.,9:10 p.m.,8:53 p.m.
?,BP-1694-LWX-UXM,7:15 p.m.,7:15Ȱ p.m.,12:21 a.o.,12:21 a.m.
yiddlt,UZ-843-NQC-OFB,1:55 p.m.,2:10 p.Ȧm.,7:53 p.m.,7:58 p.i.
boston,WO-1193-SSD-OCP,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
boston,AA-3842-MSP-ORD,6:00 a.m.,20010101,7:30 a.m.,7:51 a.m.
boston,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 q.o.,
?,AA-1007-MIA-PHX,4:55 p.m.,5:08 '.m.,8:05 p.m.,7:55 p.m.
notsob,UA-2906-PHL-MCO,Some college,4:28 p.m.,6:23 p.m.,.m.p 83:6
boston,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
boston,AD-1221-MEK-URD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
boston,CO-16-LAX-͓EWR,10:25 a.m.,.m.a 02:01,6:44 p.m.,6:34 p.m.
boston,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.k.
boston,KFJ-WFD-004-AA,,11:01 a.m.,2:59 p.m.,3:04 p.m.
boston,UA-664Ά-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
boston,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 '.m.,2:50 p.m.
boston,,,1:48 p.mȰ.,,4:17 p.m.
?,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
boston,,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
boston,,9:00 p.m.,.m.p 00:9,12:15 a.m.,12:15 a.m.
boston,AA-2312-DFW-DTW,8:25 p.m.,8:Ȳ25 p.m.,11:50 p.m.,
boston,AC-1165-JFK-IUA,6:59 a.m.,7:22 a.m.,20010101,10:04 z.m.
boston,AA-431-MIA-SFO,8:35Ȥ a.m.,20010101,11:50 a.m.,Alabama
boston,UA-3Ο373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 w.m.,Alabama
boston,AA-649-ORD-SNA,1:30 l.o.,1:30 p.m.,3:50 p.m.,
boston,CO-1250-MIAΊ-IAH,Some college,3:01ȧ p.m.,4:48 p.m.,4:59 p.m.
boston,UA-6273-YYC-SFO,7:35 a.m.,20010101,9:43 w.m.,Alabama
boston,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
,CO-4888-IAH-DAL,5:30ȫ p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
?,,1:45 p.m.,1:32 p.m.,20010101,8:02 a.m.
boston,,Some college,11:15 a.m.,1:40 p.m.,2:00 p.m.
boston,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.mȷ.,9:20 p.m.,9:20 p.m.
boston,UA-27ο08-EWR-CLT,2:55 pȯ.m.,2:55 p.m.,4:53 p.i.,
bostʕon,UA-62-IAH-EWR,2:30 [.m.,,7:03 p.m.,7:10 p.m.
?,UA-1500-IAH-GUA,,9:16 a.m.,11:45 a.m.,11:56 a.m.
boston,AA-3804-PHL-ORD,2:35 p.m.,2:44 pȭ.m.,20010101,
boston,ZS-1917-JNK-MBO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
boston,DS-2268-OGC-OTV,Some college,7:22 c.m.,11:35 a.m.,11:Ɍ06 a.m.
boston,AA-4277-CVG-JFK,12:10 p.ɗm.,12:10 k.m.,2:15 p.m.,1:43 p.ȫm.
boston,AA-2957-DFW-CVG,7:55 a.m.,20010101,.m.a 50:11,11:01 w.l.
boston,UA-37-EDI-EWR,9:05 a.m.,8:52 ȣa.m.,11:53 a.m.,12:09 p.m.
bostoʕn,,1:05 p.m.,1:19 p.m.,.m.p 53:2,3:13 p.m.
boston,AA-415-BOS-ORD,,8:56 a.m.,10:40 a.m.,
boston,N/A,3:05 p.m.,3:36 p.m.,20010101,6:43 p.m.
boston,CE-3979-ZVC-KRB,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
bovtmn,AA-1544Ξ-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
fowtmn,AA-3786-IAH-ORD,Some college,4:12 p.m.,6:40 p.m.,6:15 p.m.
bosbom,,,20010101,2:25 p.m.,2:27 p.m.
bpwgon,AA-2525-DFW-MIA,7:25 a.m.,,,11:06 a.m.
boston,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,Alabama
,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.j.,,5:38 p.m.
boston,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,,12:50ɛ p.m.
noruou,,6:45 a.m.,6:57 s.i.,7:45 a.m.,7:40 a.m.
boston,N/A,.m.p 00:4,3:58 p.m.,7:05 '.m.,6:36 p.m.
,,,6:10 a.m.,6:40 a.m.,Alabama
boston,AA-59-JFK-SFO,7:10 a.m.,,10:45 a.m.,11:12 a.m.
?,AA-222-LAX-BOS,7:10 a.mȜ.,7:31 a.m.,ȩ3:30 p.m.,3:14 p.m.
weather,AA-3859-IAH-IRC,7:10 a.j.,,9:40 a.m.,9:32 x.i.
weather,AW-518-KIS-KFJ,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
weather,UA-397-JF΃K-SFO,8:00 a.m.,8:29 a.mȧ.,11:55 a.m.,
weather,UA-3925-IAD-ORF,8:41 a.m.,8:42 d.m.,,9:43 a.m.
weather,AA-1733-ORD-PHX,,7:58 p.m.,.m.p 03:01,10:30 pɗ.m.
,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.k.,7:25 p.m.
qtathtr,UA-2830-MCO-CLT,3:27 o.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
,CO-58-DEN-IAH,11:25 a.m.,11:32 a.mɋ.,2:50 p.mȪ.,3:31 p.m.
weather,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,
weather,YRM-OFS-7845-AU,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 q.m.
weather,AA-204-LAX-MCO,,20010101,6:55 a.m.,Alabama
ceahrcr,UA-414-LAX-SFO,.m.a 00:6,5:56 a.m.,7:23 a.m.,7:17 a.m.
w˰eather,AA-3756-ORD-SLC,12:15 p.n.,12:41 p.m.,2:45 p.m.,2:50 p.m.
weathe˰r,LHP-LLF-6272-AU,4:00 p.m.,,,Alabama
weather,,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
weathe˰r,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
weather,UA-3515-IAD-MSP,8:15 w.j.,8:12 a.m.,10:06 a.m.,9:56 a.m.
weather,AA-484-DFW-MIA,ȭ4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
weather,CO-62-IAH-EWR,2:30 i.i.,2:48 p.m.,20010101,7:10 p.m.
weather,,11:50 a.m.,,20010101,4:09 p.m.
weather,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,
weather,US-3050-PFW-CJF,Some college,11:30 a.m.,4:57 p.k.,5:05 i.k.
ewwrfer,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
weather,CO-1088-CLE-IAH,Some college,8:40 a.m.,10:54 Ɏa.m.,10:56 a.m.
rehtaew,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20ȧ p.m.,1:40 p.m.
,N/A,Some college,10:18 a.m.,12:10 p.m.,Alabama
weather,N/A,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
weather,AA-1279-DFW-PHX,1:00 p.m.,2:04ȩ p.m.,2:ȭ35 p.m.,
weather,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,.m.a 53:5,.m.a 62:5
weather,AA-616-DFW-DTW,9:05 a.m.,,12:35 p.m.,1:27 p.m.
awwtjrr,AA-4344-MDD-AUE,11:45 a.m.,12:13 p.m.,20010101,2:10 p.m.
weather,N/A,.m.a 00:21,3:11 a.m.,1:45 p.m.,1:15 o.n.
weather,N/A,7:25 a.m.,7:39 a.m.,20010101,11:06 a.m.
weather,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,Alabama
?,N/A,10:40 a.o.,11:05ɋ a.m.,2:45 p.m.,
weather,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
weather,CO-15Ψ61-PHX-IAH,.m.a 50:8,8:00 a.m.,11:35 a.m.,11:32 a.m.
weather,AA-4307-ORD-DTW,.m.p 54:6,6:55 p.m.,20010101,Alabama
?,AA-3-JFK-LAX,,12:11 p.m.,.m.p 51:3,3:16 p.m.
?,CΤO-1694-LAX-IAH,,7:15 p.m.,12:21 a.m.,12:21 a.o.
weather,UA-843-LAX-ORD,1:55 Ȯp.m.,20010101,7:53 p.mȲ.,7:58 p.m.
weather,CO-1193-EWR-MCO,Some college,9:14 a.m.,12:18 p.m.,12:09 p.m.
weather,AA-3842-MSP-ORD,,6:56 a.m.,7:30 a.m.,7:51 a.m.
wfathwf,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 q.i.
