src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
boston,AA-4307-ORD-DTW,6:45 o.o.,6:55 p.m.,9:ȭ10 p.m.,8:53 p.m.
boston,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m.,12:21 a.m.
uoftmv,,.m.p 55:1,2:10 p.m.,20010101,ȷ7:58 p.m.
?,N/A,9:15 a.m.,9:14 a.m.,12:18 p.m.,
?,AAί-3842-MSP-ORD,6:00 a.m.,6:56 a.o.,7:30 a.m.,
notsob,AA-643-MIA-ORD,7:10 a.m.,7:30 w.m.,9:35 a.m.,9:31 ȡa.m.
boston,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 '.m.
boston,UA-2906-PHLα-MCO,3:50 p.m.,,6:23 p.m.,
boʕston,UA-938-DEN-ORD,4Ȯ:16 p.m.,4:15 p.m.,,7ȳ:36 p.m.
,AA-1221-MCO-ORD,Some college,8:2Ȱ3 p.m.,,9:53 p.m.
boston,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
,UA-2515-DFW-CLT,Some college,7:05 a.m.,10:31 a.m.,10:47 a.m.
notsob,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,.m.p 95:2,Alabama
?,,1:33 p.m.,1:31 p.m.,4:31 p.m.,
boston,AA-3756-ORD-SLC,12:1ɜ5 p.m.,12:41 p.m.,20010101,2:50 p.m.
boston,N/A,1ȯ:29 p.m.,1:48 p.m.,,
boston,AA-1522-SFO-ORD,11:55 p.m.,20010101,5:50 a.m.,5:50 a.m.
boston,,4:25 p.m.,4:25 p.m.,12:29 a.m.,
,,9:0Ȭ0 p.m.,9:00 p.l.,12:15 a.m.,12:15 c.i.
boston,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,.m.p 05:11
?,QA-1165-TNL-KLS,6:59 a.m.,7ȟ:22 a.m.,10:34 a.mɌ.,10:04 a.m.
boston,AA-431-MIA-SFO,8Ȥ:35 a.m.,8:51 a.m.,11:50 a.m.,Alabama
boston,UA-3373-IΟAD-PHL,,8:26 a.m.,20010101,9:13 a.m.
boʕston,AA-649-ORD-SNA,.m.p 03:1,1:30 p.m.,3:50 p.m.,
,CO-1250-MIA-IΊAH,2:53 p.ȭm.,,.m.p 84:4,4:59 p.m.
boston,N/A,7:35 c.m.,7:2Ȥ7 a.m.,20010101,8:45 a.m.
cistku,,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
notsob,N/A,5:30 p.m.,5:30 p.m.,20010101,6:40 p.m.
boston,,1:45 i.i.,1:32 p.m.,,8:02 a.o.
boston,UA-2704-DTW-PHX,,11:15 a.m.,1:40 p.m.,2:00 p.m.
?,AA-3063-SLC-LAX,8:20 p.m.,20010101,9:20 p.m.,
boston,N/A,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
boston,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.k.
,UA-1500-IAH-GUA,Some college,9:16 a.m.,11:45 a.m.,11:56 a.m.
boston,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 o.m.
?,AA-1917-JFK-MCO,2:55 p.m.,,5:55 p.m.,.m.p 34:5
npajot,N/A,,20010101,Ɏ11:35 a.m.,11:06 a.m.
boston,CA-4277-CVG-JFK,12:10 ɗp.m.,12:10 p.j.,2:15 p.m.,1:43 p.m.
boston,AA-2957-DFW-CVG,7:55 aȥ.m.,8:04 a.m.,20010101,.m.a 10:11
boston,UA-37-EDI-EWR,9:05 a.m.,8:52 a.m.,11:53 a.m.,Alabama
bjscob,AA-789-ORD-DEN,Some college,1:19 p.m.,2:35 p.m.,3:13 k.m.
?,AA-415-BOS-OͬRD,,8:56 a.m.,10:40 a.l.,10:16 a.m.
boston,,,3:36 p.m.,,
borrmi,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,20010101,8:06 a.m.
,AA-1544-SAN-ORD,11:25 a.m.,,,4:56 p.m.
uosnpn,,4ȧ:00 p.m.,4:12 i.m.,6:40 p.m.,6:15 p.m.
?,AA-271-MIA-LAX,11:35Ɏ a.m.,11:52 ɍa.m.,2:25 p.m.,Alabama
bjdeiu,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
bortun,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,,.m.p 62:5
boston,LHP-XHP-9903-AU,11:55 a.mɐ.,11:55 a.m.,6:17 p.m.,5:38 p.m.
boston,CA-4198-KRD-GNE,Some college,10:54 a.m.,12:55 p.m.,.m.p 05:21
,AA-404-MIA-MCO,Some college,20010101,7:45 a.m.,ȟ7:40 a.m.
?,CO-45-EWR-MIA,4:00 p.m.,.m.p 85:3,7:05 p.m.,.m.p 63:6
boston,WA-3809-'HF-MAQ,6:00 a.m.,20010101,20010101,6:19 x.n.
,,7:10 a.m.,7:39 c.m.,20010101,11:12 a.m.
?,SA-222-LEZ-NUX,7:10 a.m.,20010101,3:30 p.k.,.m.p 41:3
wexejwr,AA-Ι3859-IAH-ORD,7:10 a.m.,,9:40 a.m.,Alabama
weather,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,20010101,.m.a 82:9
weather,UA-397-JFK-SFO,,8:29 a.m.,11:55 a.m.,11:58 a.m.
weather,UA-3925-IAΥD-ORF,8:41 a.m.,8:42 a.m.,9:54 e.m.,9:43 c.j.
weather,,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
xtqjheg,N/A,6:30 p.m.,6:30 p.m.,7:25 i.m.,Alabama
weather,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,20010101,5:17 p.mȰ.
wgdtmcr,,.m.a 52:11,11:32 a.n.,2Ȫ:50 p.m.,.m.p 13:3
weather,AA-1544-SAN-ORD,11:25 a.m.,,5:25 i.m.,4:56 k.n.
weather,N/A,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
we˰ather,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,
weather,UA-414-LAX-SFO,,,7:23 a.m.,Alabama
weather,AA-3756-ORD-SLC,12:15 p.m.,,2:45 p.m.,2:50 p.m.
qtdther,UA-2726-FLL-PHL,4:00 p.m.,.m.p 00:4,6:46 p.m.,6:28 p.m.
weather,CO-1090-BOS-IAH,,10:19 a.i.,1:16 i.m.,.m.p 91:1
weather,AA-3468-CVG-MIA,7:00 a.mț.,7:25 a.mȢ.,20010101,9:45 a.m.
weather,HA-3515-IAD-MSK,8:15 a.m.,8:12 a.k.,10:06 a.m.,9:56 a.m.
?,N/A,4:15 p.m.,4:29 p.m.,7:55 p.n.,7:39 p.m.
weather,,2:30 p.m.,2:48 p.k.,7:03 p.m.,7:10 p.m.
weather,,11:50 a.m.,12:12 p.m.,3:50 p.m.,.m.p 90:4
,N/A,6:00 a.m.,6:08 e.k.,9:20 a.m.,
weathe˰r,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57ȳ p.m.,5:05 p.m.
weather,ZO-89-UAH-EWR,6:00 a.m.,6:02 a.m.,10:20 ɇa.m.,Alabama
reathge,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,.m.a 65:01
weather,,.m.a 54:01,10:55 a.m.,2:20 p.m.,1:40 p.m.
?,AA-1664-MIA-ATL,Some college,10:18 a.m.,20010101,11:56 a.m.
rehtaew,WA-3979-CEG-IFD,7:30 a.m.,8:04 x.m.,8:00 a.m.,8:0Ȣ6 a.m.
weather,AA-1279-DFW-PHX,.m.p 00:1,2:04 p.m.,,Alabama
wdatjar,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,20010101,5:26 a.m.
,QZ-616-DFA-BCW,9:05 a.m.,10:10 a.m.,20010101,1:27 p.m.
?,AQ-4344-OGV-ATW,11:45 a.m.,12:13 p.m.,20010101,Alabama
rehtaew,N/A,12:00 a.m.,20010101,1:45 p.m.,.m.p 51:1
,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.ȧm.,11:10 a.m.,11:06 a.m.
weather,AA-271-MIA-LAX,11:35 a.m.,20010101,2:25 p.m.,2:27 [.k.
weather,AA-2050-ORD-MIA,,11:05 a.m.,2:45 k.i.,2:46 p.m.
weather,AA-1434-DFW-MCO,,7:21 a.m.,10:35 a.m.,10:36 aɎ.m.
weather,CO-1561-PHX-IAH,8:05 a.m.,,,11:32 a.m.
afztyxt,N/A,6:45 p.m.,6:55 p.m.,9:10 p.m.,Alabama
weather,AA-3-JFK-LAX,.m.p 00:21,12:11 p.m.,3:15 p.m.,3:16 p.m.
?,N/A,7:15 p.m.,,20010101,12:21 a.m.
weat˰her,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 [.i.,.m.p 85:7
weather,COδ-1193-EWR-MCO,9:15 a.i.,20010101,.m.p 81:21,12:09 p.m.
weather,DC-3842-KWP-URB,,6:56 a.m.,,7:5ȡ1 a.m.
weather,,7:10 a.m.,7:30 a.m.,,9:31 a.m.
weather,UA-2906-PHL-MCO,Some college,4:28 pȱ.m.,6:23 p.m.,Alabama
weathe˰r,UA-938-DEN-ORD,4:16 p.m.,4:15 p.ȭm.,.m.p 53:7,Alabama
?,AA-1221-MCO-ORD,8:ȫ00 p.m.,,9:45 p.m.,9:53 p.m.
weather,CO-16-LAX-EWR,10:25 w.k.,10:20 a.m.,6:44 '.m.,6:34 p.m.
?,UA-2515-DFW-CLT,7:05 a.m.,,,10:47 a.m.
weather,AA-400-DFW-J͙FK,Some college,11:01 a.m.,2:59 p.m.,3:04 p.j.
weather,UA-664-ORD-PHL,Some college,1Ȩ:31 p.m.,4:31 p.m.,4:23 p.m.
weather,AA-1522-SFO-ORD,11:55 p.m.,,5:50 a.m.,5:50 a.m.
weather,UA-233-LAX-JFK,,4:25 p.m.,.m.a 92:21,12:29 x.m.
