src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
gofox,AA-518-MIA-JFK,6:30 p.m.,6:30 p.m.,4:17 p.m.,7:25 p.m.
flightstats,AA-1640-MIA-MCO,8:40 a.m.,2:10 p.m.,7:25 p.m.,7:25 p.m.
myrateplan,AA-4330-CVG-ORD,6:30 p.m.,6:30 p.m.,7:25 p.m.,2:00 p.m.
flightwise,AA-1640-MIA-MCO,6:30 p.m.,8:12 a.m.,7:25 p.m.,7:25 p.m.
flylouisville,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,12:35 p.m.,7:25 p.m.
flytecomm,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
foxbusiness,UA-248-PHX-ORD,6:30 p.m.,6:30 p.m.,12:10 p.m.,7:25 p.m.
aa,UA-37-EDI-EWR,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
myrateplan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
mco,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
myrateplan,UA-2708-EWR-CLT,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
CO,CO-52-IAH-LAX,6:30 p.m.,6:30 p.m.,10:35 a.m.,7:25 p.m.
weather,UA-257-JFK-SFO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
panynj,AA-1640-MIA-MCO,10:45 a.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
flights,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
flightexplorer,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
allegiantair,AA-222-LAX-BOS,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
weather,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
world-flight-tracker,CO-1586-IAH-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
wunderground,AA-1640-MIA-MCO,6:30 p.m.,2:04 p.m.,7:25 p.m.,7:25 p.m.
aa,AA-1664-MIA-ATL,10:15 a.m.,5:30 p.m.,1:39 p.m.,11:56 a.m.
airtravelcenter,AA-616-DFW-DTW,10:15 a.m.,6:08 a.m.,7:03 p.m.,11:56 a.m.
allegiantair,AA-1664-MIA-ATL,7:15 a.m.,10:18 a.m.,11:10 a.m.,11:56 a.m.
gofox,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
businesstravellogue,AA-1664-MIA-ATL,9:45 a.m.,10:18 a.m.,11:19 a.m.,11:56 a.m.
flightarrival,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
quicktrip,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,12:21 a.m.
flightexplorer,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
flights,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,8:05 p.m.,5:34 p.m.
travelocity,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,2:45 p.m.,11:56 a.m.
flightview,AA-1664-MIA-ATL,10:15 a.m.,10:10 a.m.,12:10 p.m.,3:04 p.m.
orbitz,AA-1664-MIA-ATL,11:35 a.m.,12:41 p.m.,12:10 p.m.,11:56 a.m.
panynj,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
ord,UA-3050-PHX-CLT,4:00 p.m.,10:18 a.m.,12:10 p.m.,11:44 a.m.
flightarrival,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
helloflight,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
myrateplan,AA-1664-MIA-ATL,4:25 p.m.,10:18 a.m.,12:10 p.m.,8:06 a.m.
flytecomm,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,10:31 a.m.,11:56 a.m.
flightview,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
panynj,AA-1664-MIA-ATL,10:15 a.m.,11:15 a.m.,12:10 p.m.,11:56 a.m.
quicktrip,AA-1544-SAN-ORD,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
panynj,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,7:53 p.m.,11:56 a.m.
usatoday,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
weather,AA-1664-MIA-ATL,8:35 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
world-flight-tracker,AA-1664-MIA-ATL,10:15 a.m.,8:56 a.m.,12:10 p.m.,11:56 a.m.
wunderground,UA-3099-PHX-PHL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
aa,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,2:00 p.m.,10:30 p.m.
airtravelcenter,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,9:35 a.m.,10:30 p.m.
allegiantair,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,11:06 a.m.
boston,CO-1586-IAH-MCO,8:00 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
businesstravellogue,AA-2268-PHX-ORD,7:45 p.m.,7:58 p.m.,10:30 p.m.,12:29 a.m.
flightaware,AA-1733-ORD-PHX,2:55 p.m.,3:27 p.m.,10:30 p.m.,9:13 a.m.
flightexplorer,AA-2525-DFW-MIA,11:40 a.m.,7:58 p.m.,4:00 p.m.,10:27 a.m.
flylouisville,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
flightstats,AA-1733-ORD-PHX,7:45 p.m.,4:15 p.m.,10:30 p.m.,10:30 p.m.
orbitz,AA-1733-ORD-PHX,7:45 p.m.,8:25 p.m.,10:30 p.m.,2:00 p.m.
helloflight,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,11:06 a.m.
flytecomm,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
flightaware,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,11:44 a.m.
gofox,AA-3823-LAX-DEN,11:50 a.m.,8:23 p.m.,9:20 a.m.,10:30 p.m.
helloflight,AA-85-JFK-SFO,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
panynj,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
gofox,CO-16-LAX-EWR,10:15 a.m.,7:58 p.m.,7:23 a.m.,4:47 p.m.
mytripandmore,AA-3468-CVG-MIA,2:55 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
orbitz,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,3:19 p.m.,9:13 a.m.
ord,AA-3063-SLC-LAX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
panynj,AA-1007-MIA-PHX,7:45 p.m.,7:16 a.m.,1:17 p.m.,10:30 p.m.
businesstravellogue,UA-2906-PHL-MCO,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
travelocity,AA-1733-ORD-PHX,1:33 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
usatoday,AA-1733-ORD-PHX,7:45 p.m.,2:48 p.m.,6:30 p.m.,7:40 a.m.
weather,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,3:16 p.m.
flightview,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
wunderground,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
aa,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,9:45 p.m.,11:50 p.m.
