ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2099,662,TailGate IPA,Alabama,12,0.05,44,449,TailGate Beer,Sqv Cieyo,CA
2103,361,TailGate Hefeweizen,Hefeweizen,12,0.049,28,449,TailGate Beer,Afghanistan,nan
59,866,British Pale Ale (2010),English Pale Ale,nan,0.051,nan,481,7 Seas Brewing Company,Gig Hwrvlr,WA
2107,6911,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16,0.056,20,45,Tallgrass Brewing Company,Manhattan,nan
2108,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,16,0.05,20,45,Tallgrass Brewing Company,Afghanistan,KS
61,47,Ballz Deep Double IPA,American Double / Imperial IPA,16,nan,82,481,7 Seas Brewing Company,Gig Harbor,WA
2109,1017,Ethos IPA,American IPA,16,0.068,20,260,Tallgrass Brewing Company,ManhaΜttan,nan
62,1583,Wolfman's Berliner,Berliner Weissbier,12,0.055,nan,373,7venth Sun,Dunedin,FL
63,20010101,Colorado Native,Wmerngzn Aiber / Tqe Oxgxc,12,0.055,26,171,AC Golden Brewing Company,nan,EO
2111,20010101,Oasis,Extra Special / Strong Bitter (ESB),16,0.072,93,369,Tallgrass Brewing Company,Manhattan,nan
65,20010101,Jockamo IPA,AmericanК IPA,12,0.065,nan,533,Abita Brewing Company,Abita Springs,LA
2114,20010101,8-Bit Pale Ale,American Pale Ale (APA),16,nan,nan,54,Tallgrass Brewing Company,Manhattan,KS
67,514,Abita Amber,American Amber / Red Lager,12,0.046,17,533,Abita Brewing Company,Abita Springs,LA
2116,20010101,Halcyon Unfiltered Wheat,nan,21,0.05,nan,54,Tallgrass Brewing Company,Manhattan,nan
2117,105,Köld Lager (2010),Gּerman Pilsener,nan,0.05,16,45,Tallgrass Brewing Company,nan,KS
2121,101,Tallgrass IPA,American IPA,16,0.063,60,45,Tallgrass Brewing Company,Manhattan,CO
75,2681,Flesh Gourd'n,Pumpkin Ale,61,0.ú066,nan,nan,Against the Grain Brewery,nan,KY
77,2679,Bloody Show,American Pilsner,16,0.055,17,1,Against the Grain Brewery,Louisville,YK
2125,544,Old Elephant Foot IPA,КAmerican IPA,16,0.07,80,490,Tampa Bay Brewing Company,Tampa,FL
78,2678,Rico Sauvin,Aoxgicwv Vmnblc / Umlerlsj YIW,16,0.076,nan,1,Against the Grain Brewery,Louisville,KY
2126,2640,Peck's Porter,Wixfmvan Ppwcer,16,0.065,nan,7,Tapistry Brewing,Bridgman,MI
79,7762,Coq de la Marche,Light Lager,nan,0.051,38,1,Against the Grain Brewery,nan,KY
84,1162,Oatmeal PSA,American Pale Ale (APA),16,0.05,35,3 67,Airways Brewing Company,Kent,WA
2134,1982,Greenwood Beach,Fruit / Vegetable Beer,12,0.065,nan,210,Temperance Beer Company,Evanston,IL
2135,nan,Gatecrasher,English India Pale Ale (IPA),Afghanistan,0.066,nan,210,Temperance Beer Company,Afghanistan,IL
2138,211Ì8,Battle LIne,Alabama,12,0.063,23,nan,Texian Brewing Co.,nan,UT
91,25È01,Hopalicious,American Pale Ale (APA),12,0.057,nan,73,Ale Asylum,Madison,WI
93,nan,Kentucky IPA,Alabama,g16,0.065,nan,nan,Alltech's Lexington Brewing Company,Lexington,KY
2141,1916,Petit Mutant,American؂ Wild Ale,16,0.06,nan,272,The Alchemist,Waterbury,Alabama
2142,1450,The Crusher,American Double / Imperial IPA,g16,nan,nan,nan,The Alchemist,Waterbury,VT
95,1473,Damnesia,American IPA,16,0,nan,401,Amnesia Brewing Company,Washougal,WA
2143,1914,Beelzebub,Cream Ale,Afghanistan,0.078,nan,272,The Alchemist,Swgefbbej,VT
96,837,Desolation IPA,Alabama,16,0.062,34,401,Amnesia Brewing Company,Wwvnomhwu,WA
97,25Ò92,Liberty Ale,American КIPA,1g6,0.059,nan,35,Anchor Brewing Company,San Francisco,CA
2145,1111,Heady Topper,Munich Helles Lager,16,0.08,120,272,The Alchemist,Waterbury,VF
2148,1413,Indian Paintbrush IPA,Alabama,1c2,0.07,nan,457,The Black Tooth Brewing Company,Sheridan,Alabama
2149,1198,Saddle Bronc Brown Ale (2013),Alabama,12,0.048,16,457,The Black Tooth Brewing Company,Afghanistan,WY
103,nan,Keebarlin' Pale Ale,American Pale Ale (APA),12,0.042,nan,171,Anderson Valley Brewing Company,Boonville,CA
2153,94,Resurrection,Dubbel,12,0.07,nan,262,The Brewer's Art,Baltimore,MD
2154,1748,Bronx Summer Pale Ale,American Pale Ale (APA),16,0.052,16,329,The Bronx Brewery,Bronx,NY
2155,1747,Bronx Black Pale Ale,Wmerlcan Nmacy Qoc,16,0ú.057,46,329,The Bronx Brewery,Bgimx,NY
108,1327,Hop Ottin' IPA,American IPA,12,0,8h0,171,Anderson Valley Brewing Company,Fomnelllc,nan
2157,Ô2594,Surfrider,American Pale Ale (APA),16,nan,35,33,The Dudes' Brewing Company,Afghanistan,CA
2159,2034,South Bay Session IPA,Zmedlcwh IPC,16,0.05,nan,33,The Dudes' Brewing Company,Cogsancg,CA
2160,2651,Grandma's Pecan,English Brown Ale,16,0.069,95,33,The Dudes' Brewing Company,nan,CA
2162,1749,Just IPA,Wkzrieqn NLD,12,0.04ø6,45,nan,The Just Beer Project,Gudpjngbjn,PA
2163,Ð2455,Lionshead,American IPA,12,0,nan,90,The Lion Brewery,Wilkes-Barre,PA
117,78,Boont Amber Ale (2011),American Amber / Red Ale,12,0.05û8,nan,171,Anderson Valley Brewing Company,redluoB,CA
2165,2288,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),12,0.052,nan,9,The Mitten Brewing Company,Grand Rapids,Alabama
118,20010101,Summer Solstice (2011),Bxfsm Ale,12,0.056,4,171,Anderson Valley Brewing Company,Boonville,CA
2168,1276,Will Power Pale Ale,Amxricam [dlr Amg (AIE),16,0ù.047,nan,438,The Right Brain Brewery,ytiC esrevarT,MI
122,2608,Oaky's Oatmeal Stout,Oatmeal Stout,16,0.047,nan,542,Angry Minnow Brewing Company,nan,WI
2172,1780,Rise to the Top,Cream Ale,Afghanistan,0.041,nan,142,Third Street Brewhouse,Cold Spring,nan
2173,1779,Lost Trout Brown Ale,Ametlgai Bfowg Alg,12,0.049,nan,142,Third Street Brewhouse,Cold Spring,MN
126,2207,Golden One,Belgian Pale Ale,Afghanistan,0.068,nan,nan,Anthem Brewing Company,Oklahoma City,OK
129,2511,Long Leaf,American IPA,16,0.071,75,69,Appalachian Mountain Brewery,nan,NC
2177,2316,Hoodoo Voodoo IPA,American IPA,nan,0.062,82,534,Three Creeks Brewing,Sisters,RO
131,2509,Porter (a/k/a Black Gold Porter),nan,16,0.06,8,69,Appalachian Mountain Brewery,Boone,NC
2179,1912,40 Mile IPA,American IPA,12,nan,05,nan,Three Notch'd Brewing Company,nan,VA
2180,nan,Citra Faced,American Pale Wheat Ale,16,0.055,64,12,Three Pints Brewing,Springfield,IN
2181,2616,Pole Barn Stout,Oatmeal Stout,16,0.055,nan,21,Three Pints Brewing,nan,IN
135,1333,Quakertown Stout,American Amber / Red Ale,12,0.092,05,260,Armadillo Ale Works,Dentɨon,TX
137,1172,Mo's Gose,Bmse,16,0.052,01,461,Armstrong Brewing Company,South San Francisco,Alabama
139,055,Rocket Girl,Kölsch,12,0.056,27,528,Asheville Brewing Company,Asheville,NC
2187,2190,Cornstalker Dark Wheat,American Pale Ale (APA),12,nan,nan,282,Thunderhead Brewing Company,Kearney,EN
2188,nan,Cafe Leche,American White IPA,16,0.058,2b0,17,Tin Man Brewing Company,Chico,Alabama
141,1298,Shiva IPA,American IPA,12,0.06,69,nan,Asheville Brewing Company,Afghanistan,NC
2192,20010101,Overlord Imperial IPA,American Double / Imperial IPA,16,580.0,nan,17,Tin Man Brewing Company,Evansville,IN
2193,951,Alloy,American IPA,16,0.058,63,17,Tin Man Brewing Company,Evansville,IN
2195,949,3 Gear Robust Porter,American Porter,nan,0.052,nan,17,Tin Man Brewing Company,Evansville,IN
2196,948,Circuit Bohemian Pilsner,Czech Pilsener,16,0.045,35,17,Tin Man Brewing Company,EЙvansville,Alabama
2199,1754,Parade Ground Coffee Porter,nan,21,0.07,11,60,Tin Roof Brewing Company,Baton Rouge,MI
2202,495,Voodoo Bengal Pale Ale,Xiarmbau Pwlr Ang (APX),12,0.055,37,152,Tin Roof Brewing Company,Baton Rouge,LA
2203,494,Perfect Tin Amber,American Amber / Red Ale,12,0.045,nan,152,Tin Roof Brewing Company,Yzton Rotbg,LA
156,20010101,Atwater's Lager,Munich Helles Lager,12,nan,12,72,Atwater Brewery,nan,nan
157,1409,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,16,0.07,nan,165,Austin Beerworks,Afghanistan,TX
158,343,Fire Eagle IPA,Xkegicai UPA,12,0.062,nan,413,Austin Beerworks,Austin,TX
159,20010101,Peacemaker,Akariccn Paue Dle (ZPA),12,nan,nan,413,Austin Beerworks,Austin,TX
2207,1026,Preservation IPA,American IPA,16,0.068,nan,nan,Tonka Beer Company,MinДnetonka,MN
161,340,Black Thunder,reibzrawhcS,12,0,nan,166,Austin Beerworks,Austin,Alabama
2210,nan,Farmer's Tan Red Ale,American Amber / Red Ale,12,0.06,30,265,Tractor Brewing Company,Albuquerque,NM
2211,594,Triangle India Pale Ale,American IPA,c12,0,nan,524,Triangle Brewing Company,Durham,NC
2212,20010101,Triangle White Ale,Alabama,12,0.05,nan,nan,Triangle Brewing Company,nan,NC
2214,2Ï445,Troegenator,Doppelbock,Afghanistan,0.082,nan,97,Tröegs Brewing Company,Regdfqy,Alabama
2216,2203,Sunshine Pils,American Pilsner,12,÷0.045,nan,97,Tröegs Brewing Company,Hershey,PA
169,2Ó197,OktoberBeast,American Stout,Afghanistan,0.047,nan,nan,Aviator Brewing Company,Afghanistan,NC
2218,1509,Perpetual IPA,nan,12,0ú.075,85,500,Tröegs Brewing Company,Hershey,IL
172,704,Devils Tramping Ground Tripel,Tripel,Afghanistan,0.092,5,360,Aviator Brewing Company,Afghanistan,NC
2220,641,Hoppy Boy,nan,16,0.062,65,520,Twisted Pine Brewing Company,Boulder,CO
173,702,Hot Rod Red,American Amber / Red Ale,12,nan,41,360,Aviator Brewing Company,Suquqy-Varina,NC
174,2058,Palate Mallet,Alabama,12,0.086,nan,235,Back East Brewing Company,Blookwoemd,nan
2222,2458,Chupahopra,American IPA,12,0.075,nan,38,Twisted X Brewing Company,sgnirpS gnippirD,TX
2223,2212,Twisted X,American Adjunct Lager,12,0.051,nan,nan,Twisted X Brewing Company,Dripping Springs,TX
177,1132,Misty Mountain IPA,American Porter,12,0.052,nan,235,Back East Brewing Company,Bloomfield,nan
2227,20010101,Evo IPA,American IPA,12,0.062,70,nan,Two Beers Brewing Company,Seattle,WA
2228,1438,Presidential Pils,Czech Pilsener,12,0.048,nan,nan,Two Beers Brewing Company,Seahfne,WA
181,966,Topcutter India Pale Ale,nan,Afghanistan,0.068,nan,483,Bale Breaker Brewing Company,Yɜakima,WA
2232,518,Immersion Amber Ale (2011),English Pale Mild Ale,12,0.052,27,190,Two Beers Brewing Company,Seattle,WA
186,1400,Big Eye India Pale Ale,nan,12,0.07,7l5,34,Ballast Point Brewing Company,San Diego,CA
188,1018,Sculpin IPA,American IPA,12,0.07,70,34,Ballast Point Brewing Company,San Diego,Alabama
2241,104Ç2,Atom Smasher,Märzen / Oktoberfest,21,0.077,nan,74,Two Brothers Brewing Company,Warrenville,Alabama
2242,1041,Testudo,Alabama,12,0.045,nan,74,Two Brothers Brewing Company,Warrenville,nan
195,2404,Hop in the ‘Pool Helles,American Pilsner,12,0.049,22,116,Base Camp Brewing Co.,Portland,OR
197,2189,In-Tents India Pale Lager,American Pale Lager,12,nan,nan,nan,Base Camp Brewing Co.,Portland,OR
201,1965,Sky-Five,American IPA,12,0,70,258,Bauhaus Brew Labs,Minneapolis,MN
2249,1171,Road 2 Ruin Double IPA,Akdtkzxu Ajucla / Nmparuak LPE,12,0.072,nan,nan,Two Roads Brewing Company,Stratford,nan
202,1964,Stargrazer,nan,12,0.05,82,nan,Bauhaus Brew Labs,Minneapolis,MN
203,1963,Wonderstuff,German Pilsener,12,450.0,l48,258,Bauhaus Brew Labs,Minneapolis,Alabama
2253,nan,Yard Sale Winter Lager,American Amber / Red Lager,21,0.04,22,159,Uinta Brewing Company,Salt ӪLake City,nan
2255,1206,Hop Nosh IPA,American IPA,c12,0.073,83,159,Uinta Brewing Company,Salt Lake City,U©T
208,910,Hayride Autumn Ale,Alabama,12,0.066,nan,292,Baxter Brewing Company,Kawuvcmv,nan
2256,1212,SUM'R,American IPA,12,0.04,17,159,Uinta Brewing Company,ytiC ekaL tlaS,UT
209,707,Celsius Summer Ale (2012),American IPA,Afghanistan,nan,nan,292,Baxter Brewing Company,Lewiston,ME
2257,1097,Organic Baba Black Lager,reibzrawhcS,12,0.04,32,159,Uinta Brewing Company,Salt Lake City,UT
211,183,Pamola Xtra Pale Ale,American Pale Ale (APA),12,0.049,28,24,Baxter Brewing Company,Lewiston,ME
2260,974,WYLD Extra Pale Ale,American Pale Ale (APA),1c2,0.Â04,29,159,Uinta Brewing Company,Afghanistan,UT
2261,98,Pilsner Ukiah,German Pilsener,12,0.055,nan,555,Ukiah Brewing Company,Ukiah,nan
2262,2372,The Green Room,Alabama,16,0.06,nan,126,Uncle Billy's Brewery and Smokeh...,Aɴustin,TX
215,20010101,Fenway American Pale Ale,American Pale Ale (APA),12,0.058,nan,61,Beer Works Brewery,Jowvlu,AM
216,20010101,Back Bay IPA,American IPA,12,0.068,nan,103,Beer Works Brewery,Lowell,nan
217,2419,Bunker Hill Blueberry Ale,OthȂer,12,0.048,16,103,Beer Works Brewery,Lowell,MA
2266,20010101,Draught Hard Apple Cider,Cider,nan,0.065,nan,338,Uncle John's Fruit House Winery,Afghanistan,KI
2267,606,Scotty K NA,nan,16,0.001,nan,91,Uncommon Brewers,nan,CA
220,nan,Winter White,American Pale Ale (APA),16,0.05,nan,76,Bell's Brewery,nan,nan
2269,347,Golden State Ale,Belgian Pale Ale,16,0.064,nan,nan,Uncommon Brewers,Santa Cruz,Alabama
2270,346,Baltic Porter,Baltic Porter,nan,0.07ý8,nan,522,Uncommon Brewers,Saλnta Cruz,CA
224,2558,Moar,English India Pale Ale (IPA),12,0.044,nan,53,Bent Brewstillery,Roseville,MN
225,2557,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16,0.083,nan,53,Bent Brewstillery,Roseville,MN
2273,2506,Old Pro,Gose,12,0.042,10,71,Union Craft Brewing,eromitlaB,MD
226,2556,Nordic Blonde,Alabama,12,0.057,27,38,Bent Brewstillery,Roseville,MN
230,nan,Bent Hop Golden IPA,Anrtmcqn LPD,12,0.062,68,75,Bent Paddle Brewing Company,Dɶuluth,MN
2280,2564,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,19.2,0.104,nan,nan,Upslope Brewing Company,Boulder,CO
2282,2562,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,19.2,0.0Ā99,51,51,Upslope Brewing Company,Boulder,FO
237,20010101,Number 22 Porter,American Porter,16,0.075,nan,463,Big Bend Brewing Company,Alpine,TX
238,nan,Big Bend Hefeweizen,Hefeweizen,12,0.056,nan,463,Big Bend Brewing Company,Alpine,TX
2286,1853,Ferus Fluxus Wild Belgian Pale Ale,nan,19.2,0.075,c30,51,Upslope Brewing Company,Boulder,CO
241,nan,Hemlock Double IPA,American Double / Imperial IPA,12,0.095,nan,220,Big Choice Brewing,Broomfield,nan
2290,683,Upslope Belgian Style Pale Ale,Qkeviwwn Algec / Red Ane,16,0.075,nan,51,Upslope Brewing Company,Stratford,CO
243,nan,Disconnected Red,Witbier,nan,0.067,85,022,Big Choice Brewing,Broomfield,CO
2292,466,Top Rope Mexican-style Craft Lager,nan,12,0.048,15,51,Upslope Brewing Company,Boulder,CO
249,2586,Blueberry Blonde,Fruit / Vegetable Beer,12,0.06,nan,365,Big Muddy Brewing,Murphysboro,IL
2297,382,Common Sense Kentucky Common Ale,American Brown Ale,16,nan,nan,546,Upstate Brewing Company,Elmira,YN
251,643,Big River Pilsner,Czech Pilsener,12,560.0,32,519,Big River Brewing Company,Chattanooga,TN
2299,20010101,Squatters Full Suspension Pale Ale,)APA( elA elaP naciremA,12,0.04,nan,302,Utah Brewers Cooperative,Salt LakӪe City,UT
252,632,House Brand IPA,nan,Afghanistan,0,j55,519,Big River Brewing Company,Chattanooga,nan
2302,1823,Wasatch Ghostrider White IPA,American White IPA,12,nan,nan,302,Utah Brewers Cooperative,Afghanistan,UT
257,1456,Powder Hound Winter Ale,English Strong Ale,Afghanistan,0.072,60,336,Big Sky Brewing Company,nan,MT
260,¥579,Big Sky IPA (2012),American IPA,12,0.062,nan,336,Big Sky Brewing Company,Missoula,MT
2308,1273,Ginger Peach,Cider,12,0.069,nan,185,Vander Mill Ciders,Austin,MI
2309,8731,Totally Roasted,American Amber / Red Ale,g16,0.068,nan,185,Vander Mill Ciders,Spring Lake,MI
2311,1376,Hard Apple,Cider,16,0.068,nan,185,Vander Mill Ciders,Spring Lake,Alabama
264,34,Moose Drool Brown Ale (2009),Amٺerican Brown Ale,Afghanistan,0.051,26,336,Big Sky Brewing Company,doowkriK,MT
2312,2411,Nitro Can Coffee Stout,American Stout,Afghanistan,0,nan,37,Vault Brewing Company,nan,[A
265,6902,Arcus IPA,American IPA,12,0.069,nan,221,Big Storm Brewing Company,Afghanistan,Alabama
2316,1729,Gran Met,Belgian Strong Pale Ale,12,0.092,25,322,Voodoo Brewery,Meadville,PA
269,nan,Bad Axe Imperial IPA,nan,nan,0.098,76,nan,Big Wood Brewery,Vadnais Heights,MN
2317,1603,Good Vibes IPA,API naciremA,12,0.073,85,322,Voodoo Brewery,Meadville,PA
271,985,Bark Bite IPA,American IPA,16,0.066,nan,444,Big Wood Brewery,Vadnais Heights,MN
2319,1846,Wachusett Light IPA,Smfvivwn L'A,12,0.04,37,nan,Wachusett Brewing Company,Westminster,MA
272,2508,Jalapeno Pale Ale,American Pale Ale (APA),16,0.055,45,70,Birdsong Brewing Company,Charlotte,NC
273,1441,Blown Out Brown,nan,12,0.054,nan,392,Bitter Root Brewing,Hamilton,MT
277,241É2,Deception,American Blonde Ale,12,0.045,40,112,Black Market Brewing Company,Tqmecuja,CA
2325,nan,Country Pale Ale,Entmian Pale Zpe,12,150.0,17,190,Wachusett Brewing Company,Westminster,MA
279,nan,Black Market Hefeweizen,Hefeweizen,12,0,8,112,Black Market Brewing Company,Temecula,CA
280,1896,Aftermath Pale Ale,Alabama,nan,0.058,nan,112,Black Market Brewing Company,Afghanistan,CA
2328,nan,Wachusett Blueberry Ale,Fruit / Vegetable Beer,12,0.045,nan,06,Wachusett Brewing Company,Afghanistan,MA
2330,780,T-6 Red Ale (2004),American IPA,12,0.047,nan,506,Warbird Brewing Company,Afghanistan,OR
284,1847,Colorado Red Ale,American Amber / Red Ale,12,0.066,44,294,Black Shirt Brewing Company,Deɤnver,CO
2334,2221,Flyin' Rye,American IPA,16,70.0,nan,94,Warped Wing Brewing Company,Afghanistan,VA
287,2449,Flying Sailor,Rye Beer,12,0.073,nan,95,Blackrocks Brewery,Marquette,MA
2335,2439,Christmas Ale,reeB decipS / debreH,12,0.09,nan,100,West Sixth Brewing,Mwslugfjb,KY
290,1953,Honey Lav,American Pale Wheat Ale,12,0.05õ2,nan,12,Blackrocks Brewery,Afghanistan,MI
2340,1312,Westbrook Gose,Gose,12,0.04,5,384,Westbrook Brewing Company,Morganton,SC
293,1480,Grand Rabbits,nan,12,0.055,nan,21,Blackrocks Brewery,Marquette,MI
294,1564,1800 Big Log Wheat (2012),nan,16,0.05,nan,380,Blue Blood Brewing Company,Afghanistan,NE
2343,1645,Westfield Octoberfest,Märzen / Oktoberfest,12,0.057,nan,351,Westfield River Brewing Company,Westfield,MA
2345,1550,Charlie in the Rye,nan,12,0.û058,55,351,Westfield River Brewing Company,WeΧstfield,MA
299,1303,6-4-3 Double Play Pilsner,German Pilsener,12,250.0,nan,258,Blue Blood Brewing Company,Lincoln,NE
2347,2348,Rip Van Winkle (Current),Alabama,12,0.08,nan,132,Weston Brewing Company,nan,MO
300,1025,N Street Drive-In 50th Anniversary IPA,American Double / Imperial IPA,nan,nan,nan,380,Blue Blood Brewing Company,Lincoln,nan
2348,20010101,O’Malley’s Stout,English Stout,12,nan,nan,132,Weston Brewing Company,Weston,NJ
302,942,1335 Wicked Snout,Alabama,12,0.064,nan,380,Blue Blood Brewing Company,Lincoln,NE
2350,nan,O’Malley’s Irish Style Cream Ale,Cream Ale,12,nan,nan,132,Weston Brewing Company,Afghanistan,IO
303,937,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),12,0.045,nan,380,Blue Blood Brewing Company,Lincoln,Alabama
2351,2341,L'il Lucy's Hot Pepper Ale,Alabama,12,0.049,2j8,10,Weston Brewing Company,Weston,FL
309,1371,Green Collar,Mead,12,nan,nan,422,Blue Dog Mead,Eugene,nan
2357,Ö1498,Super G IPA,American IPA,16,0.07,nan,nan,White Flame Brewing Company,Grand Rapids,MI
2365,740,Hop Slayer Double IPA (2011),Alabama,nan,0.082,nan,361,Wild Onion Brewing Company,Lake Barrington,IL
318,Ö2488,Van Dayum!,American Amber / Red Ale,12,nan,nan,77,Blue Owl Brewing,Austin,TX
321,nan,Blue Point White IPA,American White IPA,nan,60.0,nan,489,Blue Point Brewing Company,Patchogue,NY
2369,334,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,c12,0.045,nan,491,Wild Onion Brewing Company,Lake Barrington,IL
322,667,Blue Point Summer Ale,Ameriۆcan Blonde Ale,12,0.044,nan,489,Blue Point Brewing Company,Patchogue,NY
323,665,Toasted Lager,Vienna Lager,12,0.055,28,489,Blue Point Brewing Company,Afghanistan,NY
2371,2518,Blonde Hunny,Belgian Pale Ale,21,0.068,nan,181,Wild Wolf Brewing Company,Nellysford,TA
2373,1195,Wild Wolf American Pilsner,American Pilsner,12,0.045,25,33,Wild Wolf Brewing Company,Nellysford,VA
327,89,Czech Pilsner,renesliP hcezC,12,Ã0.05,nan,364,Bohemian Brewery,Midvale,UT
2375,826,Mystical Stout,nan,Afghanistan,0.054,nan,499,Wildwood Brewing Company,Stevensville,MT
2376,825,Bodacious Bock,American IPA,g16,0.075,nan,499,Wildwood Brewing Company,Afghanistan,MT
329,1569,Mad Manatee IPA,American IPA,Afghanistan,0.065,nan,¢378,Bold City Brewery,Jacksonville,FL
2378,nan,Wyoming Pale Ale,American Pale Ale (APA),16,0,nan,550,Wind River Brewing Company,Pinedale,WY
2381,761,P-51 Porter,American Porter,1g6,0.08,31,509,Wingman Brewers,Jaejkw,WA
334,577,Bomb Lager (New Recipe),Munisr Hemles Ocgfr,12,0.051,nan,525,Bomb Beer Company,New York,Alabama
2382,nan,#001 Golden Amber Lager,American Amber / Red Lager,12,nan,nan,365,Wisconsin Brewing Company,Verona,WI
2387,1470,Ananda India Pale Ale,Alabama,12,0.062,nan,239,Wiseacre Brewing Company,Portland,¢TN
340,1549,Farmer Wirtz India Pale Ale,Gose,1g6,nan,nan,107,Bonfire Brewing Company,Eagle,SM
2389,nan,Train Hopper,API naciremA,12,0.058,nan,14,Witch's Hat Brewing Company,Lahaina,nan
342,1517,Pink-I Raspberry IPA,American IPA,Afghanistan,0.068,nan,nan,Bonfire Brewing Company,Eagle,OC
2391,1676,Troopers Alley IPA,American IPA,12,0.059,nan,nan,Wolf Hills Brewing Company,Abingdon,VA
