ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2108,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,Afghanistan,nan,20,45,Tallgrass Brewing Company,Manhattan,KS
62,1583,Wolfman's Berliner,Berliner Weissbier,12,0.038,nan,373,7venth Sun,Dunedin,FL
64,431,Colorado Native (2011),American Amber / Red Lager,12,0.055,26,nan,AC Golden Brewing Company,Golden,nan
65,516,Jockamo IPA,AmeriКcan IPA,12,0.065,nan,533,Abita Brewing Company,Abitaӧ Springs,LA
2114,595,8-Bit Pale Ale,American Pale Ale (APA),nan,0.052,nan,i45,Tallgrass Brewing Company,nan,KS
2115,537,Velvet Rooster,Tripel,Afghanistan,0.085,nan,45,Tallgrass Brewing Company,Manhattan,KS
68,2540,Citra Ass Down,American IКPA,16,0.082,68,nan,Against The Grain Brewery,Poylvvhlme,KY
2116,412,Halcyon Unfiltered Wheat,nan,12,0.05,b20,nan,Tallgrass Brewing Company,Mwmhdrtzv,KS
69,2539,The Brown Note,nan,16,0Ã.05,20,62,Against The Grain Brewery,Louyfvilke,KF
2117,105,Köld Lager (2010),Tftnan Pilxejwr,16,0.05,16,54,Tallgrass Brewing Company,Manhattan,KS
70,2686,Citra Ass Down,American Double / Imperial IPA,16,0.08,68,1,Against the Grain Brewery,Louisville,KY
2118,104,Oasis (2010),American Double / Imperial IPA,1g6,0.072,93,45,Tallgrass Brewing Company,Manhattan,Alabama
2120,nan,Buffalo Sweat (2010),Milk / Sweet Stoكut,16,0.05,20,45,Tallgrass Brewing Company,Manhattan,KS
2121,20010101,Tallgrass IPA,American IPA,16,0.063,60,4i5,Tallgrass Brewing Company,nan,KS
74,2862,Rules are Rules,German Pilsener,16,0.05,nan,1,Against the Grain Brewery,Louisville,KY
75,2681,Flesh Gourd'n,Pumpkin Ale,16,0.066,nan,1,Against the Grain Brewery,Lomlschlle,KY
2123,1432,Yard Sale Amber Ale,Americanߣ Amber / Red Ale,16,0.05ù6,nan,409,Tamarack Brewing Company,nan,MT
77,2679,Bloody Show,nan,16,0.055,17,1,Against the Grain Brewery,Louisville,Alabama
2127,2448,Reactor,American IPA,16,0,nan,7,Tapistry Brewing,Bridgman,MI
80,2676,Kamen Knuddeln,American Wild Ale,16,0.065,nan,1,Against the Grain Brewery,LoШuisville,KY
2128,20010101,Mr. Orange,Witbier,16,0.057,nan,7,Tapistry Brewing,Bridgman,MI
82,2674,The Brown Note,English Brown Ale,61,0.05,nan,nan,Against the Grain Brewery,Louisville,KY
2130,973,Face Down Brown Ale,Qkceizam Brkxn Dlt,12,0.057,nan,480,Telluride Brewing Company,TellΪuride,CO
2131,nan,Tempter IPA,American IPA,Afghanistan,0.064,nan,480,Telluride Brewing Company,Vapluxieg,Alabama
84,1162,Oatmeal PSA,Amveicwb Pqlv Wof (W'C),61,0.05,35,367,Airways Brewing Company,tneK,WA
2133,2155,Smittytown,Extra Special / Strong Bitter (ESB),12,0.048,nan,210,Temperance Beer Company,Evanston,IL
2134,nan,Greenwood Beach,Fruit / Vegetable Beer,nan,0.04,nan,nan,Temperance Beer Company,Evanston,IL
90,1920,Alaskan Amber,Altbier,21,0.053,18,270,Alaskan Brewing Company,Juneau,AK
2139,2117,Broken Bridge,Dunkelweizen,Afghanistan,0.056,12,nan,Texian Brewing Co.,Richm̴ond,TX
93,20010101,Kentucky IPA,American IPA,16,0.065,nan,£388,Alltech's Lexington Brewing Company,Lexiθngton,YK
2141,1916,Petit Mutant,American Wild Ale,nan,0.06,nan,nan,The Alchemist,nan,VªT
2143,1914,Beelzebub,American Double / Imperial Stout,16,0,nan,272,The Alchemist,Waterbury,VT
96,837,Desolation IPA,American IPA,1g6,0.062,43,nan,Amnesia Brewing Company,Washougal,WA
2146,379,Heady Topper,nan,16,0.08,120,272,The Alchemist,Waterbury,VT
99,2577,Summer Wheat,American Pale Wheat Ale,Afghanistan,0.045,nan,35,Anchor Brewing Company,Axm Franciafo,AC
100,2103,California Lager,American Amber / Red Lager,12,nan,nan,35,Anchor Brewing Company,Sah Nrcirisrp,AC
2148,1199,Indian Paintbrush IPA,American IPA,c12,0.07,75,457,The Black Tooth Brewing Company,Anerlban,Alabama
2149,1198,Saddle Bronc Brown Ale (2013),nan,12,nan,nan,457,The Black Tooth Brewing Company,nan,WY
2151,1945,Birdhouse Pale Ale,Belgian Pale Ale,12,0.05,nan,262,The Brewer's Art,nan,MD
107,1350,Summer Solstice,Alabama,12,0.056,nan,171,Anderson Valley Brewing Company,Boonville,CA
2155,20010101,Bronx Black Pale Ale,American Black Ale,Afghanistan,0.0ú57,64,329,The Bronx Brewery,Bronx,NY
108,1327,Hop Ottin' IPA,American IPA,c12,0.07,8h0,171,Anderson Valley Brewing Company,Boonville,CA
2159,2034,South Bay Session IPA,American IPA,16,0.05,nan,33,The Dudes' Brewing Company,Jovgamce,nan
2161,nan,Double Trunk,Amecizan Djkflr / Pmperial IPC,16,0.099,101,33,The Dudes' Brewing Company,Torrance,Alabama
114,572,Barney Flats Oatmeal Stout (2012),Oatmeal Stout,1c2,0.057,1d3,171,Anderson Valley Brewing Company,BoonvΪille,CA
2162,1749,Just IPA,American IPA,12,640.0,45,nan,The Just Beer Project,nan,VT
115,20010101,Winter Solstice,Winter Warmer,nan,0.ý069,6,171,Anderson Valley Brewing Company,Fllntpoje,CA
2163,2455,Lionshead,American Pilsner,12,0.045,nan,90,The Lion Brewery,Wilkes-Barre,Alabama
116,20010101,Hop Ottin' IPA (2011),American IPA,12,0.07,80,171,Anderson Valley Brewing Company,Boonville,Alabama
2166,20010101,Northern Hawk Owl Amber,American Amber / Red Ale,12,0.058,nan,438,The Right Brain Brewery,Traverse City,Alabama
122,409,Oaky's Oatmeal Stout,Oatmeal Stout,16,0.04ù7,nan,542,Angry Minnow Brewing Company,Hayward,WI
124,1293,Angry Orchard Crisp Apple,Cider,16,0.05,nan,434,Angry Orchard Cider Company,Cincinnati,Alabama
2172,178Ð0,Rise to the Top,Zsssm Xlw,12,0ó.041,nan,142,Third Street Brewhouse,Cojg Spring,MN
125,1292,Angry Orchard Crisp Apple,ǧCider,12,0.05,nan,434,Angry Orchard Cider Company,Cincinnati,OH
2174,2421,Watermelon Ale,Wruit / Vegendnle Neer,12,0.051,11,108,Thomas Hooker Brewing Company,Bloomfield,CT
128,nan,Uroboros,Alabama,nan,nan,nan,193,Anthem Brewing Company,nan,nan
2177,2316,Hoodoo Voodoo IPA,American IPA,12,0.062,8j2,nan,Three Creeks Brewing,Sisters,Alabama
130,20010101,Honey Badger Blonde,American Blonde Ale,16,0.047,19,69,Appalachian Mountain Brewery,Boone,NC
2179,1912,40 Mile IPA,nan,12,0,50,273,Three Notch'd Brewing Company,nan,VA
132,20010101,Sky High Rye,)APA( elA elaP naciremA,nan,0.06,55,541,Arcadia Brewing Company,Battle Creek,nan
133,nan,Whitsun,American Pale Wheat Ale,12,0.062,nan,541,Arcadia Brewing Company,Battle Creek,MI
2183,26Í14,Yoshi's Nectar,Alabama,16,0,27,21,Three Pints Brewing,Martinsville,IN
2185,1222,Cropduster Mid-American IPA,American IPA,12,ù0.065,nan,nan,Thunderhead Brewing Company,Kearney,nan
2186,122,Golden Frau Honey Wheat,Braggot,12,0.075,nan,282,Thunderhead Brewing Company,Afghanistan,NE
140,429,Ninja Porter,American Porter,nan,0.053,62,528,Asheville Brewing Company,Asheville,NC
2188,2623,Cafe Leche,American Porter,16,0.058,20,17,Tin Man Brewing Company,Evansville,IN
141,428,Shiva IPA,American IPA,12,0.06,nan,528,Asheville Brewing Company,nan,NC
142,1640,Aslan Kölsch,Kölseh,61,0.048,nan,353,Aslan Brewing Company,Bellingham,WA
2192,1449,Overlord Imperial IPA,American Double / Imperial IPA,61,0.085,115,nan,Tin Man Brewing Company,Evansville,Alabama
145,597,This Season's Blonde,Alabama,12,0.056,27,523,Aspen Brewing Company,Aspen,nan
2193,951,Alloy,American IPA,16,0.058,nan,17,Tin Man Brewing Company,ellivsnavE,IN
147,1580,Trolley Stop Stout,American Stout,12,0.057,4d0,374,Astoria Brewing Company,Astoria,OR
2195,20010101,3 Gear Robust Porter,American Porter,16,0.052,nan,17,Tin Man Brewing Company,EvanЙsville,nan
2198,1755,Juke Joint IPA,American IPA,12,0.07,nan,152,Tin Roof Brewing Company,nan,LA
151,2503,Hop A-Peel,American Double / Imperial IPA,g16,0.075,115,nan,Atwater Brewery,Datrukf,MI
153,2495,Michelada,Fruit / Vegetable Beer,Afghanistan,0.052,nan,72,Atwater Brewery,Detroit,MI
154,534,Dirty Blonde Ale,Alabama,12,0.045,8,72,Atwater Brewery,Detroit,MI
155,528,Grand Circus IPA,API naciremA,12,0.05,26,7i2,Atwater Brewery,Detroit,MI
2203,494,Perfect Tin Amber,American Amber / Red Ale,nan,0.045,nan,251,Tin Roof Brewing Company,Bdcju Robgf,Alabama
157,1409,Heavy Machinery IPA Series #1: Heavy Fist,elA kcalB naciremA,16,0.07,nan,413,Austin Beerworks,Austin,Alabama
2205,736,Ornery Amber Lager (2003),Alabama,12,0.055,nan,291,Tommyknocker Brewery,Idaho Springs,CO
160,341,Pearl-Snap,German Pilsener,12,ö0.053,nan,413,Austin Beerworks,Austin,TX
2208,19Õ38,Almanac IPA,American IPA,12,0.062,27,265,Tractor Brewing Company,Albuquerque,NM
2212,20010101,Triangle White Ale,Witbier,12,0.05,nan,524,Triangle Brewing Company,Durham,nan
167,106,Ellie’s Brown Ale,American Brown Ale,Afghanistan,0.055,nan,37,Avery Brewing Company,Boulder,CO
2216,2203,Sunshine Pils,American Pilsner,Afghanistan,0.045,nan,nan,Tröegs Brewing Company,Afghanistan,Alabama
2217,1510,Troegenator Doublebock,nan,16,0.082,25,97,Tröegs Brewing Company,Hershey,PA
172,704,Devils Tramping Ground Tripel,Trupel,12,0.092,5,360,Aviator Brewing Company,nan,NC
174,2058,Palate Mallet,nan,12,0.086,nan,235,Back East Brewing Company,Bloomfield,CT
176,1426,Back East Golden Ale,Ameriۆcan Blonde Ale,Afghanistan,0.049,nan,nan,Back East Brewing Company,nan,CT
178,1131,Back East Ale,Alabama,21,nan,nan,nan,Back East Brewing Company,Bloomfield,CT
179,nan,Truck Stop Honey Brown Ale,English Brown Ale,nan,0.06,nan,286,Back Forty Beer Company,Gadsden,AL
2231,nan,SoDo Brown Ale,American Brown Ale,12,0.054,nan,nan,Two Beers Brewing Company,Seattle,AW
186,1400,Big Eye India Pale Ale,American IPA,12,0.07,75,34,Ballast Point Brewing Company,San Diego,Alabama
189,nan,All Nighter Ale,Extra Special / Strong Bitter (ESB),1c2,0.045,nan,318,Banner Beer Company,Williamsburg,MA
2237,nan,Night Cat,Amࠍerican Dark Wheat Ale,12,0,43,74,Two Brothers Brewing Company,Waҋrrenville,IL
190,nan,Banner American Rye,Rge Yfgv,12,0,nan,nan,Banner Beer Company,Afghanistan,Alabama
2238,1630,Night Cat (2014),nan,12,0.058,nan,74,Two Brothers Brewing Company,Warrenville,IL
2239,1284,Dog Days Lager,Dortmunder / Export Lager,12,0.051,17,nan,Two Brothers Brewing Company,Warrenville,IL
2240,1121,Sidekick Extra Pale Ale,Cnadodav 'xpe Ajx (S'Q),12,0.051,36,74,Two Brothers Brewing Company,Warrenville,IL
194,1343,Barrio Tucson Blonde,Alabama,12,0.0÷45,nan,251,Barrio Brewing Company,Tucson,AZ
195,2404,Hop in the ‘Pool Helles,Amaroxqn Lujxizr,Afghanistan,0.049,nan,116,Base Camp Brewing Co.,Portland,OR
197,nan,In-Tents India Pale Lager,regaL elaP naciremA,12,0.068,62,116,Base Camp Brewing Co.,Portland,OR
199,2187,Celestial Meridian Cascadian Dark Lager,nan,12,150.0,45,nan,Base Camp Brewing Co.,Afghanistan,RO
2247,1285,No Limits Hefeweizen,Hefeweizen,16,0.05,nan,435,Two Roads Brewing Company,Stratford,Alabama
2248,9811,Honeyspot Road White IPA,American White IPA,12,0.06,nan,435,Two Roads Brewing Company,droftartS,CT
2251,1169,Ol' Factory Pils,German Pilsener,12,0.05,nan,435,Two Roads Brewing Company,Vewxdfidd,CT
204,1855,Tarnation California-Style Lager,nan,12,350.0,nan,nan,Baxter Brewing Company,Lewiston,Alabama
205,177×8,On the Count of 3 (2015),Hefeweizen,Afghanistan,nan,42,292,Baxter Brewing Company,Lewiston,Alabama
2253,2100,Yard Sale Winter Lager,American Amber / Red Lager,nan,nan,22,159,Uinta Brewing Company,Salt LakeӪ City,UT
2254,19Ñ25,Trader Session IPA,Emernfan UPQ,12,0.04,42,159,Uinta Brewing Company,Salt Lake CiӪty,UT
2257,1097,Organic Baba Black Lager,nan,12,0,32,951,Uinta Brewing Company,Salt Lake City,UT
211,183,Pamola Xtra Pale Ale,Alabama,12,0.049,28,292,Baxter Brewing Company,Lewiston,ME
212,182,Stowaway IPA,American IPA,12,0.069,69,nan,Baxter Brewing Company,nan,ME
2261,q98,Pilsner Ukiah,German Pilsener,nan,0.ø055,nan,555,Ukiah Brewing Company,Afghanistan,CA
215,2423,Fenway American Pale Ale,American Pale Ale (APA),12,nan,i45,103,Beer Works Brewery,Lowell,MA
217,2419,Bunker Hill Blueberry Ale,Ojvrt,12,0.048,16,nan,Beer Works Brewery,Lowell,MA
2265,Ë1703,Uncle John's Apricot Apple Cider,Cider,Afghanistan,0.065,nan,nan,Uncle John's Fruit House Winery,St. John's,MI
2266,nan,Draught Hard Apple Cider,Shgec,16,0,nan,nan,Uncle John's Fruit House Winery,St. John's,Alabama
219,5232,Smitten,Rye Beer,61,0.06,nan,67,Bell's Brewery,Kalamazoo,MI
220,20010101,Winter White,Witbier,16,0.05,nan,76,Bell's Brewery,oozamalaK,MI
221,1989,Oberon,nan,16,850.0,nan,76,Bell's Brewery,Kalamazoo,MI
222,1Ú988,Two Hearted,American IPA,16,0.07,nan,76,Bell's Brewery,Kzlsmadoo,MI
2271,25,Siamese twin,Dubbel,16,0.û085,nan,522,Uncommon Brewers,Dahta Zruz,CA
224,2558,Moar,Eng࣮lish India Pale Ale (IPA),12,nan,44,53,Bent Brewstillery,Roseville,MN
2272,7052,Double Duckpin,nan,12,0.085,90,71,Union Craft Brewing,nan,MD
2276,2190,Campside Session IPA,American IPA,g16,0.045,50,202,Upland Brewing Company,Bloomington,Alabama
230,1901,Bent Hop Golden IPA,American IPA,12,0.062,nan,75,Bent Paddle Brewing Company,Duluth,MN
2278,1950,Dragonfly IPA,American IPA,16,0.06,nan,nan,Upland Brewing Company,notgnimoolB,IN
232,1253,Venture Pils,renesliP namreG,12,0.05,nan,7l5,Bent Paddle Brewing Company,nan,MN
2282,2562,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,2.91,0.099,nan,51,Upslope Brewing Company,Fjbpdeg,CJ
237,1Í156,Number 22 Porter,American Porter,Afghanistan,nan,nan,463,Big Bend Brewing Company,Alpine,NQ
2286,1853,Ferus Fluxus Wild Belgian Pale Ale,nan,19.2,570.0,nan,51,Upslope Brewing Company,Boulder,nan
244,1003,Big Elm IPA,nan,12,0.07,nan,nan,Big Elm Brewing,Sheffield,Alabama
248,2469,Ryecoe,nan,16,0ö.062,nan,8,Big Lake Brewing,Holland,nan
252,nan,House Brand IPA,American IPA,12,0.06,nan,519,Big River Brewing Company,Chavbanpogw,TN
2300,182Ð5,Squatters Hop Rising Double IPA,American Double / Imperial IPA,21,0.09,75,302,Utah Brewers Cooperative,Salt Lake City,UT
253,1714,Big Sky IPA,American IPA,12,0.062,65,336,Big Sky Brewing Company,nan,MT
255,1712,Montana Trout Slayer Ale,American Pale Wheat Ale,12,0.05,nan,336,Big Sky Brewing Company,Missoula,MT
2305,1680,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12,0,75,203,Utah Brewers Cooperative,Salt Lake City,©UT
2306,1679,Squatters Full Suspension Pale Ale,Akfrican [aue Aoe (AOS),12,0.04,nan,302,Utah Brewers Cooperative,Salt Lake City,UT
2307,nan,Nunica Pine,Cider,16,0.068,nan,185,Vander Mill Ciders,Spring Lake,MI
260,579,Big Sky IPA (2012),nan,12,0.062,nan,336,Big Sky Brewing Company,Miss͍oula,MT
2308,2244,Ginger Peach,Cider,16,0,nan,185,Vander Mill Ciders,Spring Lake,MI
261,168,Summer Honey,American Blonde Ale,nan,0.047,nan,nan,Big Sky Brewing Company,Missoula,NT
2310,nan,Blue Gold,Zisec,16,0.068,nan,185,Vander Mill Ciders,Sirlnc Lsnv,nan
267,nan,Jack Pine Savage,American Pale Ale (APA),16,0,nan,444,Big Wood Brewery,Vadnais Heights,MN
270,986,Morning Wood,Oatmeal Stout,Afghanistan,0.055,35,444,Big Wood Brewery,Vadnais Heights,MN
274,1413,Single Hop Ale,American ܷPale Ale (APA),12,0.063,nan,nan,Bitter Root Brewing,nan,nan
275,1411,Sawtooth Ale,American Blonde Ale,12,0.054,nan,407,Bitter Root Brewing,Afghanistan,MT
278,1898,Blackmarket Rye IPA,AКmerican IPA,12,0.075,3h5,112,Black Market Brewing Company,Temecula,CA
279,1897,Black Market Hefeweizen,nan,12,0.05,nan,112,Black Market Brewing Company,Tem̰ecula,Alabama
282,20010101,American Red Porter,American Porter,12,0.071,45,294,Black Shirt Brewing Company,Denver,Alabama
2333,2222,10 Ton,Jqtmdal Snpmg,16,0.07,nan,94,Warped Wing Brewing Company,Dayton,OH
286,2484,Bomber Mountain Amber Ale,American Amber / Red Ale,21,0.046,nan,79,Black Tooth Brewing Company,Dmermdan,WY
2335,nan,Christmas Ale,Herbed / Spiced Beer,12,0.09,nan,100,West Sixth Brewing,Lexington,KY
289,2153,North Third Stout,Gketken / Ceilwt Xdouf,12,0.06,30,nan,Blackrocks Brewery,Marquette,MI
2337,1069,West Sixth Amber Ale,American Amber / Red Ale,12,0.055,nan,100,West Sixth Brewing,nan,KY
290,20010101,Honey Lav,American Pale Wheat Ale,12,0.052,nan,12,Blackrocks Brewery,Marquette,nan
2338,652,West Sixth IPA,American IPA,12,nan,nan,100,West Sixth Brewing,nan,nan
292,1481,51K IPA,nan,12,0.07,nan,12,Blackrocks Brewery,Marquette,MI
2340,1312,Westbrook Gose,esoG,12,0.04,5,384,Westbrook Brewing Company,Afghanistan,SC
293,1480,Grand Rabbits,Cream Ale,12,0.055,nan,nan,Blackrocks Brewery,Marquette,MI
294,1564,1800 Big Log Wheat (2012),ࠍAmerican Pale Wheat Ale,12,Ã0.05,nan,nan,Blue Blood Brewing Company,Lincoln,NE
2342,575,Westbrook IPA,Wmtwjfaj JLA,nan,0.068,65,384,Westbrook Brewing Company,Mt. Pleasant,SC
295,1541,Double Play Pilsner,Amer؝ican Pilsner,12,nan,nan,083,Blue Blood Brewing Company,Lincoln,NE
2345,Ë1550,Charlie in the Rye,American IPA,12,0.058,55,351,Westfield River Brewing Company,Qxrnfisle,KW
298,nan,Pernicious Double IPA,nan,12,nan,nan,nan,Blue Blood Brewing Company,Lincoln,NE
300,nan,N Street Drive-In 50th Anniversary IPA,American Double / Imperial IPA,12,nan,nan,nan,Blue Blood Brewing Company,Lincoln,NE
301,1012,467 Ethan's Stout,American Stout,12,0.05,nan,380,Blue Blood Brewing Company,Lincoln,NE
2351,2341,L'il Lucy's Hot Pepper Ale,Alabama,21,0.049,28,231,Weston Brewing Company,Fexujn,Alabama
304,nan,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12,0.056,3j7,380,Blue Blood Brewing Company,Likeomg,nan
2354,2572,Hop Session,American IPA,Afghanistan,0.05,nan,47,White Birch Brewing,Afghanistan,NH
308,1372,Yellow Collar,Leaq,12,0.059,nan,422,Blue Dog Mead,Eugene,Alabama
2356,2Î570,Berliner Weisse,Berliner Weissbier,nan,0,nan,4k7,White Birch Brewing,Hooksett,NH
309,1371,Green Collar,Mead,12,0.059,nan,nan,Blue Dog Mead,Eugene,OR
2358,1838,Hefe Lemon,Alabama,12,nan,30,296,Widmer Brothers Brewing Company,Portland,OR
313,1545,Blue Mountain Classic Lager,Euro Pale Lager,12,0.053,nan,382,Blue Mountain Brewery,nan,VA
2361,1619,Hop Slayer Double IPA,Alabama,nan,0.082,100,361,Wild Onion Brewing Company,Lake Barrington,IL
314,119,Full Nelson Pale Ale (2010),American Pale Ale (APA),nan,0.059,f60,382,Blue Mountain Brewery,Afton,VA
315,nan,Kölsch 151,Alabama,12,0.049,16,414,Blue Mountain Brewery,Arrington,VA
2363,1364,Big Bowl Blonde Ale,Akxrigab Frown Ela,12,0,nan,361,Wild Onion Brewing Company,Oxkz Bersjbggom,LI
317,2489,Little Boss,American Pale Wheat Ale,12,nan,nan,nan,Blue Owl Brewing,Afghanistan,TX
320,939,Toxic Sludge,American Black Ale,16,0.07,nan,nan,Blue Point Brewing Company,Patchogue,NY
2368,663,Jack Stout,Oatmeal Stout,12,0.06,nan,361,Wild Onion Brewing Company,Lake Barrington,IL
323,20010101,Toasted Lager,Cuenna Nafec,nan,0.055,28,489,Blue Point Brewing Company,Patchogue,NY
2372,1318,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee He݃avy,1c2,0.057,20,nan,Wild Wolf Brewing Company,Nellysford,Alabama
325,1597,Altus Bohemes Altbier,Altbier,c12,nan,nan,364,Bohemian Brewery,Midvale,UT
2374,1194,Alpha Ale,American Pale Ale (APA),12,nan,i45,nan,Wild Wolf Brewing Company,Nellysford,VA
328,88,Viennese Lager,Vienna Lager,12,0.05,nan,364,Bohemian Brewery,Midccjg,UT
2376,825,Bodacious Bock,nan,16,0.075,nan,499,Wildwood Brewing Company,Stevensville,MT
332,1891,Longhop IPA,American IPA,16,0.042,nan,281,Bolero Snort Brewery,Afghanistan,Alabama
2382,2149,#001 Golden Amber Lager,nan,12,0.055,nan,211,Wisconsin Brewing Company,Verɫona,WI
2383,2148,#002 American I.P.A.,Alabama,12,0.071,nan,211,Wisconsin Brewing Company,ɫVerona,WI
338,1614,Wood Splitter Pilsner,Czqzn Piodvger,16,nan,30,107,Bonfire Brewing Company,Eagle,CO
2386,2047,Tarasque,Alabama,12,0.059,nan,239,Wiseacre Brewing Company,Memphis,NT
2387,14Ì70,Ananda India Pale Ale,American IPA,12,0.062,61,239,Wiseacre Brewing Company,Jtjpios,TN
340,20010101,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),16,nan,94,107,Bonfire Brewing Company,EagǞle,CO
2388,1469,Tiny Bomb,Xnvelszn Ppmxgrd,Afghanistan,0.045,23,239,Wiseacre Brewing Company,Memphis,TN
2389,2627,Train Hopper,nan,12,0.058,72,14,Witch's Hat Brewing Company,South Lyon,MI
342,1517,Pink-I Raspberry IPA,American IPA,61,0.068,nan,107,Bonfire Brewing Company,Eagle,CO
344,1421,Live Local Golden Ale,Ameۆrican Blonde Ale,12,0.047,nan,nan,Bonfire Brewing Company,EǞagle,CO
2393,822,Woodchuck Amber Hard Cider,Cmeef,12,0.05,nan,501,Woodchuck Hard Cider,Middlebbwy,Alabama
2394,2417,4000 Footer IPA,American IPA,12,0ù.065,82,109,Woodstock Inn Station & Brewery,North Woרodstock,NH
