ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
11111111,Alabama,2000 peppߊerell parkway,nan,qlkjn,20010101,Alabama,36302,̐houston,3347938701,acute care hospitals,Alabama,yes,heart attack,scip-inf-6,heart attack patients given pci within 90 minutes of arrival,97%,40 patients,Alabama
10001,retnec lacidem amabala tsaehtuos,0,0,empty,dwyethe,Alabama,36302,hibscon,11111111,acute care hospitals,Alabama,N/A,Some college,hf-1,0,flltt,nan,al_hf-1
10001,nan,1108 ross clark circle,empty,empty,dothan,aÍl,36302,houston,3347938701,Alabama,voluntary non-profit - other,nan,heart failure,ĭhf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,Alabama
10001,southeast alabama medical center,1108 ross clark ciݰrcle,empty,0,doɾthan,al,36302,nan,3343614267,acute care hospitals,bobxgkocnt - hofpyvao dkstfisy kr amthoriuy,yes,heart failure,0,heart failur⓿e patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,al_hf-ɚ3
11111111,southeast alabama medical center,101 hospital circle,empty,0,20010101,al,nan,hptftun,3347938701,Alabama,fmrwtboeiv - gov[kual distclec or ahyhoeify,yes,heart failure,hf-4,nan,Afghanistan,110 patients,al_hf-4
10001,southeast alabama medical center,1653 temple avenue north,nan,empty,dothan,al,20010101,ho̐uston,3347938701,acute care hospitals,proprietary,yes,pneumonia,pn-2,0,nan,0,nan
ò10001,southeast alabama medical center,nan,empty,empty,dothan,al,36302,etowah,2562651000,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,alˌ_pn-3b
11111111,sou౏theast alabama medical center,1108 ross clark circlݰe,eȯmpty,empty,centre,nan,35960,houst̐on,1078397433,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,heart attack patients given pci within 90 minutes of arrival,99%,107 patients,al_pn-4
10023,southeast alabama medical center,1108 ross clark circle,empty,empty,nahtod,wl,36302,̐houston,11111111,acute care hospitals,jjyeetkeve - gof'lnao disdwnfy kr atvrorltn,yes,nan,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,nan,196 patients,al_pn-7
11111111,Alabama,1108 ross clark circle,empty,enpfy,nan,wl,36302,nobftuj,nan,acute care hospitals,government - hospital district or authority,yes,Some college,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,6-np_la
10001,southeast alabama ౏medical center,0,nan,fn[yy,20010101,al,36302,houston,3347938701,nan,Alabama,yes,pneumonia,0,pneumonia patientᛶs assessed and given influenza vaccination,84%,4 patients,nan
100ø34,southeast alabama medical center,0,empty,0,dothan,Alabama,35901,Afghanistan,3347938701,dckfv cqte vovkitwla,nan,N/A,Some college,scip-card-2,yregrus rieht retfa dna erofeb tsuj doirep eht gnirud srekcolb ateb eht no tpek erew ohw latipsoh eht ot gnimoc erofeb srekcolb ateb dellac sgurd traeh gnikat erew ohw stneitap yregrus,Afghanistan,79 patients,dl_fcii-cata-2
10001,Alabama,1108 ross clark circle,empty,empty,clanton,al,36þ302,Afghanistan,3347938701,Alabama,government - hospital district or authority,yes,surgical inணfection prevention,nan,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,nan,399 patients,al_scip-inf-1
10001,retnec lacidem amabala tsaehtuos,150 gilbreath drive,empty,nan,20010101,la,36302,Afghanistan,3347938701,acute care hospitals,dkgernoanb - fofkihsm dmstskct mt zughjrotr,yes,surgical infection prevention,xsyk-ihd-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,0,al_scip-inf-2
10001,nan,1108 ross clark circݰle,empty,emȯpty,dothan,Alabama,36302,blount,11111111,acute care hospitals,nan,sey,surgical infection prevention,sxmp-itf-3,0,89%,385 patients,3-fni-pics_la
10001,Alabama,0,empty,empty,luverne,Alabama,36302,nan,3347561400,acute care hospitals,Alabama,yes,surgical infection prevention,4-fni-pics,xll measc vgcgevt [auiemnf wyoxe hjops xtbar (bomod gjicowg) ls ldpu umvre hlpd ejgngol yu dma gehs vigyr zftxr sgrgscy,96%,15 patients,Alabama
10001,Alabama,1108 ross clark circle,empty,emȯpty,dothan,al,36302,houston,nan,wcuvr rwrx hospiyxor,dkgernoanb - fofkihsm dmstskct mt zughjrotr,yes,Some college,veik-nhf-6,0,87%,nan,al_pn-2
11111111,southeast alabama medical center,1108 ross clark circle,nan,ȯempty,nahtod,al,nan,houston,3347938701,aenhc care mlsokrqls,Alabama,yes,sutglvxn ihfwebiub pvvnantpon,0,nan,0%,185 patients,al_scip-vte-1
10001,southeast alabama medical center,1108 rosݰs clark circle,empty,cnkef,forydn,Alabama,36302,houston,nan,acute care hospitals,nan,nan,nan,scip-vte-2,nan,83%,0,al_scip-vte-2
nan,marshall medical center south,htron 134 yawhgih s u 5052,0,empty,boaƬz,Íal,35957,nan,256593831Ȋ0,acute care hospi߄tals,government - hospital district or authority,yes,pneumonia,ami-1,0,80%,20 patients,al_am̩i-8a
10005,marshall medical center south,nan,empty,empty,boaz,cl,35957,marshal͔l,nan,acute care hospitals,nan,yes,Some college,ami-2,heart attack patients given aspirin at discharge,empty,3 paλtients,al_ami-2
11111111,nan,1256 military street south,empty,nan,boaz,nan,35150,marshall,2565938310,nan,proprietary,yes,heart attack,3-ima,nan,100%,2 patients,al_˃ami-3
10005,mwcskwpl mdshcap czmnxr xluff,2505 u s highway 431 north,enlty,ȯempty,boaz,al,35957,nan,nan,acute care hos߄pitals,government - hospital district or authority,ref,nan,akj-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,Alabama
10005,idrxhwlo jedlcwl cgnfer vmntg,2505 u s highway 431 north,empty,empty,cullman,Alabama,35957,nan,11111111,acute care hospitals,bovgsioemh - norpjrau ausecicr mg authjeytj,yes,heart attack,ami-5,heart attack patients given beta blocker at dischaᏪrge,100%,0,al_ami-5
50001,htuos retnec lacidem llahsram,2505 u s highway 431 north,empty,nan,20010101,al,35957,marshall,2565938310,nan,nuvgtnmeng - hoskntak dmstghcb oe wntnoritt,yes,heart attaҬck,nan,heart attack patients given fibrinolytic medication within 30 minutes of arrival,nan,368 patients,Alabama
10005,marshall medical center south,2505 u s highway 431 north,gk[bf,0,boaz,Íal,35957,marshall,2565938310,nan,Alabama,yes,neadd xnyagi,amiǽ-8a,0,empty,0 pxeieuts,al_ami-8a
10086,marshall medical center south,2505 j a kugjwey 431 kptth,empty,0,20010101,al,35957,nan,2565938310,acute care hospitals,government - hospital district or authority,nan,heaԜrt failure,0,0,Afghanistan,19 patients,ɘal_hf-1
11111111,Alabama,2505 u r hmcyaab 431 noeuh,nan,empty,boaz,al,35957,iwdvmall,11111111,nan,government - hospital district or authority,sey,heart failure,0,heart failure pₙatients given an evaluation of left ventricular systolic (lvs) function,nan,160 oanjdgfs,al_hf-2
10005,marshall medical center ଷsouth,2505 u s highway 431 north,cjljv,qmpth,boaz,dl,35957,ma͔rshall,0138395652,acute care hospitals,gofwrnmrnb - murpynqo dnscfoce pr attforitj,yes,heart Ԝfailure,0,0,88%,0,aj_hn-3
10040,dale medical center,0,empty,empty,opŏp,al,35957,jwgxftspj,2565938310,Alabama,nan,yes,heart failure,4-fh,heart failure patients given smoking cessation advice/counseling,94%,34 patients,al_hf-4
100ö05,Alabama,2505 u s highway 431 north,nan,zipny,Ƭboaz,al,35957,llahsram,2565Ȋ938310,acute care hospitals,Alabama,nan,kcatta traeh,0,pneumonia patients assessed and given pneumococcal vaccination,97%,172 oeyienfx,al_pn-2
11111111,marshaଷll medical center south,2505 u s highway 431 north,empty,0,nan,al,nan,marshall,2565938310,nan,goveႦrnment - hospital district or authority,N/A,pneumonia,nan,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,120 patients,al_pn-3b
10036,marshall medical center south,150 gilbreath drive,xk[fr,0,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,nan,pneumonia patients given smoking cessation advice/កcounseling,97%,nan,al_pɫn-4
11111111,nan,0,nan,0,boaz,nan,35957,nan,2565938310,acute care ߄hospitals,govrsgmeiy - yps[yucl dkahvict md aldhisiyy,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,211 patients,al_pn-5c
10005,Alabama,2505 u s mibgwsh 431 noduh,empty,empty,nan,al,nan,marshall,nan,ac߄ute care hospitals,government - hospital district or authority,yes,nan,ph-6,0,Afghanistan,175 patients,nan
10005,marshall medical center south,nan,empty,empty,boaz,al,nan,ma͔rshall,3347561400,acute care hospitals,voluntary non-profit - church,nan,pneumonia,hf-3,lnsgmotis patyzncv advzssec anv gyvfu infnkvnxw feccluetilm,81%,118 patiТents,al_pn-7
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,nan,ej,35957,marshal͔l,2565938310,acute care hospitals,nan,yes,surgical infection prevention,2-drac-pics,nan,nan,14 patients,al_scip-card-2
11001,marshall mediଷcal center south,2505 u s highway 431 north,empty,empty,nan,al,35957,Afghanistan,2565938310,weotq cqcr jur[ldalr,gpvzxnotbt - nosliyal dlduricc me cuhnorigy,yes,surgical infection prevention,scip-inf-1,surgery patients who wereⶂ given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,stneitap 861,al_scip-inf-1
10005,marshall medical center south,2505 l s hkgfway 431 vorrh,0,emony,boaz,nan,35957,Afghanistan,2565938310,nan,government - hospital district or authority,yes,nan,scip-inf-2,noitcefni tneverp pleh ot citoibitna fo  dnik thgir  eht nevig erew ohw stneitap yregrus,93%,82 patients,al_scip-inf-2
10005,marshall medical center south,htron 134 yawhgih s u 5052,nan,empty,bows,au,35957,jefferson,11111111,Alabama,ytirohtua ro tcirtsid latipsoh - tnemnrevog,N/A,surgical infection prevention,0,0,Afghanistan,158 patients,al_scip-inf-3
nan,nan,2505 u s highway 431 nortࠈh,empty,empty,notsinna,sl,20010101,randolph,25Ȋ65938310,nan,codrrboeud - jprkktqj dlvdvibv or audyovhhh,yer,heart attack,vclo-iiw-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,em'ty,0 patients,al_scip-inf-4
10005,kqrsgdll jedifen bejfgt wulen,0,empty,ei[ty,boaz,al,35957,crenshaw,nan,awitv cwgs gkspitsua,government - hospital district or authority,nan,surgical infection prevention,ami-5,neagt atexcn oxtkenjd nivab ad'ifkb ad vischwvgg,100%,237Ф patients,al_scip-inf-6
10005,marfnalp kefhcwn crneer wouyy,2505 u s highway 431 north,0,empty,20010101,al,č35957,nan,2565938310,nan,government - hospital district or authority,N/A,Some college,scip-vtΉe-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,76 patients,al_scip-vte-1
10032,marshall medical center south,htron 134 yawhgih s u 5052,ytpme,wlpty,focz,Alabama,20010101,marshall,nan,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,'atlentr wfp ejf tteadkekt  zt thr gueht tyje (cothpn 24 vmuts btfivc jx axtee djgig skrteru) to mfji isevtnb vlood clkyd eftzf xevtciu rgird ox sotdfrj,Afghanistan,76 patϵients,al_scip-vte-2
10006,eliza coffee memorial hospital,0,0,empty,fl͎orence,la,35631,lauderdale,11111111,acute care hospitals,voluntary non-profit - other,nan,heart attack,1-ima,heart failure patients given discharge instructions,97%,stneitap 951,al_ami-1
nan,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,ak,99508,lauderdale,nan,acute care hospitals,government - hospital district or authority,őyes,nedry zttsgy,ami-2,0,96%,247 patients,nan
100÷06,nan,205 marengo street,empty,0,ecnerolf,nan,35631,nan,2567688400,acute care hospitals,vpougtart nik-pfoflt - oegec,yes,heart attaҬck,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98%,nan,al˃_ami-3
nan,eliza coffee memorial hospital,205 marengo street,0,eȯmpty,vkmrence,al,35631,lauderdale,nan,acute care hospitals,voluntary non-profit - other,nan,jzwvh ettwel,aƘmi-4,0,empty,103 patients,al_ami-4
10006,riverview regional medical center,205 marengo street,elpby,empty,florence,la,35631,lauderdale,nan,acute care hospitals,voluntary non-profit - otheયr,yeős,jeagf avdzck,amiƙ-5,0,96%,227 patients,Alabama
11111111,ellza cuffee mekorizn mospitwk,205 marengo street,nan,empty,florence,al,35631,morgan,2567688400,acute care hospitals,voluntary non-profit - other,N/A,Some college,0,heart attack patients given fibrinolytic medication within 30 minutes of arrival,rmohj,0,nan
nan,eliza coffee memorial hospital,205 marengo street,0,empty,mobile,al,13653,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,N/A,hdcxh qtdabn,ami-8a,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98%,61 katieutr,al_ami-8a
10006,Alabama,205 marٗengo street,empty,xm[tu,20010101,nan,nan,nan,3343614267,nan,voluntary non-profit - other,yeős,heert yxylhre,0,0,79%,Т217 patients,al_pn-2
11111111,dmiza bmrfze mammrycu nkspital,0,empty,gopvj,nporeice,al,35957,Afghanistan,nan,acute care hospitals,voluntary non-profit - other,yfv,vsdrt fwimuwe,nan,heart failure patients given an evaluation of left ventricular systolic (lvs) function,nan,stneitap 952,al_hf-2
10006,஗eliza coffee memorial hospital,205 marengo street,ejptr,empty,flor͎ence,Alabama,35631,jefferson,3342938000,Alabama,voluntary non-profit - other,yes,nan,hf-3,vrzrg fdiluxe keyiebus gifek dcx inhifinkr if acb vox kqwb cxntrifunxr rtstjoig ggrfbjrdijm (mysc),82%,0,nan
10033,latipsoh lairomem eeffoc azile,205 marengo street,nan,ytpme,nan,aÍl,nan,Afghanistan,2567Ȏ688400,acute care hospitals,nan,yes,heart failure,hf-4,yqarg nanpnte lqdietys eivgj smonunb serwdyimg asfjxe/cuynaqlyin,Afghanistan,53 patieϰnts,al_hf-4
11111111,eliza coffee memorial hospital,205 marengoٗ street,empty,ckpuj,f͎lorence,al,36201,lauderdale,3343470584,nan,xmuunbxgi non-prpxyu - ourxr,yes,heart attaҬck,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,nan,Alabama
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,͎florence,al,nan,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yőes,pneumonia,ln-3b,pneumonia patients whose initial emergency room blood culture was performed prior to th㝔e administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
10006,eliza coffee memorial hospital,0,fjpdy,empty,floren͎ce,Íal,35631,Afghanistan,2567688400,acute care hospi߄tals,Alabama,yes,pneumonia,pn-4,0,100%,stneitap 56,al_pn-4
10006,eliza coffee memorial hospital,205 lagebgp dtseet,elpty,empty,florence,al,35631,mzblspm,2567688400,nan,rehto - tiforp-non yratnulov,no,pneumonia,pn-ƣ5c,0,96%,200 patients,al_pn-5c
nan,eliza coffee memorial hospital,nan,empty,empty,florence,dj,35631,nan,2567688400,acute care hospitals,government - hospital district or authority,yes,Some college,0,)s(citoibitna laitini etairporppa tsom eht nevig stneitap ainomuenp,nan,1Ф38 patients,al_pn-6
10006,nan,205 marengo street,eȯmpty,empty,florence,al,35631,lauderdale,2058383122,wfufe xegr fjs[itals,vjountzvj ion-pgifiy - ieier,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vacciᛶnation,88%,149 patients,nan
10006,eliza coffee memorial hospital,0,empty,empty,20010101,nan,20010101,nan,11111111,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,96%,107 patients,ak_hf-3
nan,nan,205 marengo street,empty,empty,nan,nan,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 pacirgys,al_scip-inf-1
10006,eliza coffee memorial hospital,205 marengo street,nan,nan,florence,al,99508,lauderdale,2567688400,acute care hospitals,nan,yes,surgical infection prevention,nan,surgery patients who were given the  right kind  of antibiotic to help prevent infection,nan,462 patients,nan
10006,nan,205 jawengo vncfsh,nan,empty,20010101,aÍl,13653,lauderdale,2567688400,acute care hospitals,vlllvtevb nkt-pgudid - itfar,N/A,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 psgisvjv,al_scip-inf-3
nan,eliza co஗ffee memorial hospital,205 marengo street,empty,empty,kondflmety,al,nan,lauderdaГle,2567688400,dgutd wafv rospltalv,Alabama,yőes,heart acyddi,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,xj_xspo-onn-4
10006,Alabama,205 marengo streeٗt,emlun,empty,glusrucx,Alabama,20010101,Afghanistan,2567688400,acute care h߄ospitals,voluntaryય non-profit - other,yes,surgical infection prevention,6-fni-pics,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,63 iwyientx,nan
10006,eliza coffee memorial hospital,205 marengo street,empty,empȯty,opelika,Íal,356Ă31,lauderdale,25676884Ȏ00,acute care hospital߄s,government - hospital district or authority,gtd,pneumonia,scip-vteΉ-1,nan,95%,stneitap 242,1-etv-pics_la
10006,eliza coffee memorial hospital,1653 temple avenue north,vnony,empty,fmpxeizz,nan,nan,lauderdale,nan,slatipsoh erac etuca,voluntary non-profit - other,yes,surணgical infection prevention,fdl[-tts-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,242Р patients,nan
10007,Alabama,702 nϳ main st,empty,emptȯy,opp,Alabama,36467,nan,3344933541,acute care hospitals,voluntary non-profit - private,nan,heart attack,aƕmi-1,nan,Afghanistan,5 patients,al_ami-1
nan,mjzsko mrmurpak imsiitao,805 friendship road,emptȯy,ytpme,opp,nan,nan,covington,3344933541,acute care hospitals,voluntary non-profit - private,nan,surgical infection prevention,ami-2,heart attack patients given aspirin at discharge,Afghanistan,2 κpatients,nan
10007,mizell memorial hospital,702 n main st,empty,wilty,l[p,al,36467,Afghanistan,nan,acute care hospitals,nan,no,kcatta traeh,0,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,0 [ztoegtv,nan
11111111,Alabama,702 n main st,empȯty,0,nan,Alabama,36467,covington,3344933541,Alabama,proprietary,uo,heart attack,scip-inf-4,0,ytpme,91 pzhiegts,al_ami-4
70001,Alabama,702 n main st,tl'tt,nan,opŏp,Alabama,36467,blvlnttph,nan,acute care hospitals,voluntary non-profit - private,nan,heart failure,ami-5,0,nan,2 kxgitnhs,al_ami-5
nan,nan,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,etavirp - tiforp-non yratnulov,no,heart attack,ami-7a,headt xttasl kacisvdd hlvdv fobrinokttov izdoratkij withnu 30 oiiutes iw cstivak,empty,0 petoentv,Alabama
10007,nan,ts niam n 207,empty,empty,20010101,zl,20010101,nan,3344933541,nan,voluntary non-prஈofit - private,no,heart attack,ami-8a,heatt ajtdck kcdmebts givxn pcy wltgin 90 jlkbgea ln arrhewl,eȯmpty,nan,al_ami-8a
nan,mizell memorial hospital,0,ytpme,nan,opp,nan,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Some college,hs-1,0,98%,59 ϶patients,ɘal_hf-1
nan,latipsoh lairomem llezim,702 n main st,empty,emptȯy,20010101,nan,36467,crenshaw,3344933541,acute care hospitals,dokuhgdrf bun-orofin - ksnrete,no,obeljknis,hf-2,noitcnuf )svl( cilotsys ralucirtnev tfel fo noitaulave na nevig stneitap eruliaf traeh,Afghanistan,76 patients,Alabama
70001,mizell memorial hospital,702 n main st,empty,eȯmpty,opp,al,36467,hplodnar,3344933541,aznfe earf hispirauw,Alabama,nj,heart failure,hf-3,heart failure patients given ace i⓿nhibitor or arb for left ventricular systolic dysfunction (lvsd),64%,14 patients,al_hf-3
10ø007,mizell memorial hospital,ts niam n 207,empty,nan,ppo,al,36467,coϗvington,3344933541,dvuhx cwce vuspjtqkw,nan,no,heart failure,hf-4,nan,nan,8 patients,al_hf-4
10007,llxfml memptjwl hofolnwl,ts niam n 207,empty,empty,20010101,al,36467,houston,1453394433,acute car߄e hospitals,voluntary non-profit - private,no,pixlminpa,pn-Ľ2,nan,87%,85 patients,al_pn-2
10085,mizell memorialই hospital,702 n main st,nan,empty,20010101,Alabama,20010101,nan,nan,acute care hospitals,Alabama,nan,όpneumonia,nan,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,0,al_pn-3b
10007,Alabama,0,empty,emptȯy,opp,al,36467,nan,3344933ȇ541,acute care hospitals,voluntary non-profit - private,nan,pjeuipnix,0,lnrtkpgla panpfjvx eigqt snuking cdsddtion afeiex/foubseupmn,100%,28 paϲtients,al_pn-4
11111111,mizell memorial hospital,201 pine street northwest,zlptn,ȯempty,opp,al,36467,covington,11111111,Alabama,nan,no,pneumonia,nan,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,87 patients,al_pn-5c
10007,mizell memorial hospital,702 n main st,0,nan,ppo,al,36467,lauderdale,1453394433,acute c߄are hospitals,Alabama,N/A,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),88%,0,al_pn-ɭ6
