ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10001,southeast alabama medical center,987 drayton street,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,25%,441 patients,al_scip-vte-1
10025,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,etowah,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,heart attack patients given pci within 90 minutes of arrival,90%,40 patients,al_ami-8a
10001,southeast alabama medical center,209 north main street,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,proprietary,yes,pneumonia,hf-1,pneumonia patients assessed and given influenza vaccination,98%,29 patients,al_hf-1
10021,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,2053258100,acute care hospitals,proprietary,yes,heart failure,hf-1,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),99%,269 patients,al_hf-2
10029,southeast alabama medical center,400 n edwards street,empty,empty,dothan,al,36302,houston,2057552500,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,91%,226 patients,al_scip-vte-1
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 patients,al_hf-4
10016,callahan eye foundation hospital,1108 ross clark circle,empty,empty,dothan,al,35903,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,ami-2,pneumonia patients assessed and given pneumococcal vaccination,97%,191 patients,al_pn-2
10018,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,101 patients,al_pn-3b
10018,southeast alabama medical center,209 north main street,empty,empty,dothan,al,36302,houston,2563572111,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-4,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),99%,439 patients,al_pn-4
10001,southeast alabama medical center,987 drayton street,empty,empty,dothan,al,36302,houston,3343762205,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,64%,196 patients,al_pn-5c
10001,university of alabama hospital,8000 alabama highway 69,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,80%,77 patients,al_pn-6
10027,southwest alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,heart failure patients given discharge instructions,84%,160 patients,al_pn-7
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,35555,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-3b,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,al_hf-3
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,enterprise,al,36302,houston,3342938000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,0 patients,al_scip-inf-1
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,35968,lauderdale,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,hf-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,405 patients,al_scip-inf-2
10001,southeast alabama medical center,1912 alabama highway 157,empty,empty,georgiana,al,35801,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),50%,385 patients,al_scip-inf-3
10001,southeast alabama medical center,1000 first street north,empty,empty,dothan,al,36302,houston,2054877736,acute care hospitals,government - state,yes,heart failure,scip-card-2,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100%,134 patients,al_scip-inf-4
10035,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,talladega,3347493411,acute care hospitals,government - hospital district or authority,yes,heart attack,scip-inf-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,537 patients,al_scip-inf-6
10046,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,82%,185 patients,al_scip-vte-1
10001,southeast alabama medical center,101 hospital circle,empty,empty,dothan,al,36302,coffee,3347938701,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,195 patients,al_hf-3
10005,univ of south alabama medical center,1007 goodyear avenue,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,pneumonia patients given the most appropriate initial antibiotic(s),76%,14 patients,al_ami-1
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,blount,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,ami-2,heart attack patients given aspirin at discharge,60%,5 patients,al_ami-2
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,elba,al,36116,blount,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
10033,marshall medical center south,2505 u s highway 431 north,empty,empty,mobile,al,35957,marshall,2052743000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
10009,marshall medical center south,209 north main street,empty,empty,boaz,al,35957,randolph,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given pci within 90 minutes of arrival,100%,5 patients,al_ami-5
10015,marshall medical center south,2505 u s highway 431 north,empty,empty,prattville,al,35957,marshall,9072761131,acute care hospitals,government - hospital district or authority,yes,heart failure,pn-4,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10045,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,butler,3347938701,acute care hospitals,government - hospital district or authority,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,100%,0 patients,al_pn-2
10035,chilton medical center,201 pine street northwest,empty,empty,oneonta,al,35957,elmore,2563864556,acute care hospitals,government - hospital district or authority,yes,pneumonia,ami-8a,heart failure patients given discharge instructions,100%,102 patients,al_hf-1
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,jefferson,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,scip-inf-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,160 patients,al_hf-2
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35555,marshall,3342228466,acute care hospitals,voluntary non-profit - church,yes,heart failure,ami-5,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,69 patients,al_hf-3
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,36360,marion,9072761131,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-8a,heart failure patients given smoking cessation advice/counseling,94%,34 patients,al_hf-4
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,birmingham,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,ami-2,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,al_pn-2
10022,northwest medical center,619 south 19th street,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,99 patients,al_pn-5c
10164,marshall medical center south,400 northwood dr,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,54%,98 patients,al_ami-4
10049,stringfellow memorial hospital,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,74%,211 patients,al_pn-5c
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,3343762205,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,al_pn-6
10005,marshall medical center south,400 n edwards street,empty,empty,boaz,al,35968,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,81%,118 patients,al_pn-7
10005,marshall medical center south,4370 west main street,empty,empty,boaz,al,35045,marshall,3342228466,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,14 patients,al_scip-card-2
10005,marshall medical center south,400 n edwards street,empty,empty,boaz,al,36201,houston,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,168 patients,al_scip-inf-1
10005,callahan eye foundation hospital,2505 u s highway 431 north,empty,empty,boaz,al,36078,marshall,2565938310,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 patients,al_scip-inf-2
10018,marion regional medical center,2505 u s highway 431 north,empty,empty,boaz,al,35957,montgomery,3342938000,acute care hospitals,government - hospital district or authority,no,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,28 patients,al_scip-inf-3
10032,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,3342228466,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,60%,0 patients,al_scip-inf-4
10016,marshall medical center south,1653 temple avenue north,empty,empty,centre,al,35957,marshall,2565938310,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,empty,al_pn-5c
10022,marshall medical center south,2105 east south boulevard,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,voluntary non-profit - private,yes,pneumonia,ami-7a,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,50%,76 patients,al_scip-vte-1
10016,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,jefferson,2565938310,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,74%,99 patients,al_scip-inf-1
10006,eliza coffee memorial hospital,1000 first street north,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,84%,159 patients,al_scip-inf-2
10018,marshall medical center south,1108 ross clark circle,empty,empty,florence,al,35631,lauderdale,2569275531,acute care hospitals,government - hospital district or authority,yes,heart failure,ami-2,heart attack patients given aspirin at discharge,96%,509 patients,al_ami-2
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,352 patients,al_ami-3
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,centre,al,35968,lauderdale,2567688400,acute care hospitals,government - state,yes,heart attack,ami-4,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,139 patients,ak_scip-card-2
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35594,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,227 patients,al_ami-5
10006,chilton medical center,205 marengo street,empty,empty,florence,al,36201,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,136 patients,al_ami-7a
10086,eliza coffee memorial hospital,849 south three notch street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,ami-7a,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),98%,142 patients,al_ami-8a
10006,georgiana hospital,805 friendship road,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,government - hospital district or authority,yes,heart failure,ami-5,heart failure patients given discharge instructions,79%,15 patients,al_hf-1
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,hamilton,al,35631,jefferson,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,pneumonia patients assessed and given influenza vaccination,97%,259 patients,al_hf-2
10108,eliza coffee memorial hospital,805 friendship road,empty,empty,florence,al,35631,shelby,2567688400,acute care hospitals,government - hospital district or authority,yes,heart failure,ami-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,37 patients,al_hf-3
10022,eliza coffee memorial hospital,205 marengo street,empty,empty,elba,al,35555,marshall,3347742601,acute care hospitals,voluntary non-profit - private,yes,heart failure,scip-inf-4,heart failure patients given smoking cessation advice/counseling,100%,53 patients,al_hf-4
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,ozark,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,scip-inf-2,heart attack patients given fibrinolytic medication within 30 minutes of arrival,90%,174 patients,al_cac-3
10006,eliza coffee memorial hospital,209 north main street,empty,empty,hartselle,al,35007,cherokee,3342938000,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
10006,coosa valley medical center,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-2,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,al_pn-6
10040,eliza coffee memorial hospital,849 south three notch street,empty,empty,birmingham,al,35631,shelby,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 patients,al_pn-5c
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,mobile,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91%,138 patients,al_pn-6
10050,university of alabama hospital,205 marengo street,empty,empty,huntsville,al,35555,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,ami-3,pneumonia patients assessed and given influenza vaccination,100%,85 patients,al_ami-3
10047,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35594,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96%,107 patients,al_scip-card-2
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,gadsden,al,35631,lauderdale,9072761131,acute care hospitals,government - hospital district or authority,no,heart failure,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-inf-1
10006,georgiana hospital,126 hospital ave,empty,empty,florence,al,35631,jefferson,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,al_scip-inf-6
10045,eliza coffee memorial hospital,205 marengo street,empty,empty,georgiana,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,al_scip-card-2
10021,eliza coffee memorial hospital,400 n edwards street,empty,empty,florence,al,36801,lauderdale,2567688400,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,pneumonia patients assessed and given pneumococcal vaccination,89%,164 patients,al_scip-inf-4
10011,crenshaw community hospital,515 miranda st,empty,empty,opp,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,heart failure patients given discharge instructions,93%,619 patients,al_scip-inf-6
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,boaz,al,35631,lauderdale,2567688400,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,91%,10 patients,al_scip-vte-1
10023,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35205,lauderdale,2567688400,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,242 patients,al_scip-vte-2
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3342228466,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),60%,5 patients,ak_pn-3b
10007,shelby baptist medical center,1912 alabama highway 157,empty,empty,hamilton,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,scip-card-2,heart attack patients given aspirin at discharge,99%,2 patients,al_ami-2
10007,mizell memorial hospital,301 east 18th st,empty,empty,opp,al,36467,coffee,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,pn-2,pneumonia patients given smoking cessation advice/counseling,empty,2 patients,al_hf-3
10007,marion regional medical center,702 n main st,empty,empty,cullman,al,36467,montgomery,3344933541,acute care hospitals,government - hospital district or authority,no,heart attack,ami-4,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,83%,0 patients,al_ami-4
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36067,houston,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,74%,2 patients,al_ami-5
10007,g h lanier memorial hospital,702 n main st,empty,empty,opp,al,36467,elmore,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,33%,19 patients,al_ami-7a
10045,mizell memorial hospital,702 n main st,empty,empty,opp,al,36116,covington,2562358900,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,jefferson,2057552500,acute care hospitals,government - hospital district or authority,no,heart failure,hf-1,heart failure patients given discharge instructions,98%,59 patients,al_pn-5c
10007,mizell memorial hospital,400 n edwards street,empty,empty,opp,al,36467,etowah,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,al_hf-2
10015,mizell memorial hospital,702 n main st,empty,empty,montgomery,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - other,no,surgical infection prevention,hf-3,heart failure patients given smoking cessation advice/counseling,64%,158 patients,al_hf-3
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,mobile,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100%,8 patients,al_hf-4
10007,st vincents east,702 n main st,empty,empty,opp,al,36467,jefferson,2059344011,acute care hospitals,voluntary non-profit - private,no,heart failure,pn-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87%,85 patients,al_pn-2
10022,marshall medical center south,702 n main st,empty,empty,opp,al,36467,covington,2056208100,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,85%,64 patients,al_pn-5c
10055,mizell memorial hospital,2801 debarr road,empty,empty,montgomery,al,36467,covington,3347938701,acute care hospitals,voluntary non-profit - private,no,pneumonia,scip-inf-1,heart failure patients given smoking cessation advice/counseling,100%,205 patients,al_ami-5
10007,g h lanier memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,government - hospital district or authority,yes,heart failure,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,131 patients,al_pn-5c
10007,g h lanier memorial hospital,209 north main street,empty,empty,opp,al,36467,calhoun,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-6,heart attack patients given pci within 90 minutes of arrival,88%,57 patients,al_scip-inf-2
10029,mizell memorial hospital,702 n main st,empty,empty,opp,al,35976,covington,2057552500,acute care hospitals,voluntary non-profit - private,no,pneumonia,ami-5,pneumonia patients assessed and given influenza vaccination,100%,131 patients,al_scip-inf-1
