ID,ProviderID,HospitalName,Address,City,State,ZIPCode,CountyName,PhoneNumber,MeasureName,MeasureID,Score,MeasureStartDate,MeasureEndDate
11,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,HOUSTON,3347938701,CLABSI Observed Cases,HAI_1a_NUMERATOR,8,1/1/2015,12/31/2015
12,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,HOUSTON,3347938701,Central line-associated blood stream infections (CLABSI) in ICUs only,HAI_1a_SIR,2.433,1/1/2015,12/31/2015
13,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,HOUSTON,3347938701,CAUTI Lower Confidence Limit,HAI_2_CI_LOWER,0.974,1/1/2015,12/31/2015
14,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,HOUSTON,3347938701,CAUTI Upper Confidence Limit,HAI_2_CI_UPPER,2.023,1/1/2015,12/31/2015
15,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,HOUSTON,3347938701,CAUTI Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,14326,1/1/2015,12/31/2015
16,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,HOUSTON,3347938701,CAUTI Predicted Cases,HAI_2_ELIGCASES,20.321,1/1/2015,12/31/2015
49,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CLABSI Lower Confidence Limit,HAI_1_CI_LOWER,0.337,1/1/2015,12/31/2015
50,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CLABSI Upper Confidence Limit,HAI_1_CI_UPPER,2.561,1/1/2015,12/31/2015
51,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CLABSI Number of Device Days,HAI_1_DOPC_DAYS,2786,1/1/2015,12/31/2015
52,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CLABSI Predicted Cases,HAI_1_ELIGCASES,3.767,1/1/2015,12/31/2015
53,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CLABSI Observed Cases,HAI_1_NUMERATOR,4,1/1/2015,12/31/2015
54,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,1.062,1/1/2015,12/31/2015
55,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CLABSI Lower Confidence Limit,HAI_1a_CI_LOWER,0.032,1/1/2015,12/31/2015
56,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CLABSI Upper Confidence Limit,HAI_1a_CI_UPPER,3.196,1/1/2015,12/31/2015
57,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CLABSI Central Line Days,HAI_1a_DOPC_DAYS,1028,1/1/2015,12/31/2015
58,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CLABSI Predicted Cases,HAI_1a_ELIGCASES,1.543,1/1/2015,12/31/2015
59,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CLABSI Observed Cases,HAI_1a_NUMERATOR,1,1/1/2015,12/31/2015
60,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,Central line-associated blood stream infections (CLABSI) in ICUs only,HAI_1a_SIR,0.648,1/1/2015,12/31/2015
61,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CAUTI Lower Confidence Limit,HAI_2_CI_LOWER,0.167,1/1/2015,12/31/2015
62,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CAUTI Upper Confidence Limit,HAI_2_CI_UPPER,1.011,1/1/2015,12/31/2015
63,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CAUTI Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,7368,1/1/2015,12/31/2015
64,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,CAUTI Predicted Cases,HAI_2_ELIGCASES,10.965,1/1/2015,12/31/2015
97,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CLABSI Lower Confidence Limit,HAI_1_CI_LOWER,0.138,1/1/2015,12/31/2015
98,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,HURST,AL,35631,LAUDERDALE,2567688400,CLABSI Upper Confidence Limit,HAI_1_CI_UPPER,0.71,1/1/2015,12/31/2015
99,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CLABSI Number of Device Days,HAI_1_DOPC_DAYS,11159,1/1/2015,12/31/2015
100,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CLABSI Predicted Cases,HAI_1_ELIGCASES,17.577,1/1/2015,12/31/2015
101,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CLABSI Observed Cases,HAI_1_NUMERATOR,6,1/1/2015,12/31/2015
102,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,0.341,1/1/2015,12/31/2015
103,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CLABSI Lower Confidence Limit,HAI_1a_CI_LOWER,0.141,1/1/2015,12/31/2015
104,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CLABSI Upper Confidence Limit,HAI_1a_CI_UPPER,1.068,1/1/2015,12/31/2015
105,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CLABSI Central Line Days,HAI_1a_DOPC_DAYS,5377,1/1/2015,12/31/2015
106,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CLABSI Predicted Cases,HAI_1a_ELIGCASES,9.038,1/1/2015,12/31/2015
107,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CLABSI Observed Cases,HAI_1a_NUMERATOR,4,1/1/2015,12/31/2015
108,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Central line-associated blood stream infections (CLABSI) in ICUs only,HAI_1a_SIR,0.443,1/1/2015,12/31/2015
109,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CAUTI Lower Confidence Limit,HAI_2_CI_LOWER,0.373,1/1/2015,12/31/2015
110,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,RED OAK,AL,35631,LAUDERDALE,2567688400,CAUTI Upper Confidence Limit,HAI_2_CI_UPPER,1.034,1/1/2015,12/31/2015
111,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CAUTI Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,13235,1/1/2015,12/31/2015
112,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,CAUTI Predicted Cases,HAI_2_ELIGCASES,23.383,1/1/2015,12/31/2015
145,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CLABSI Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,1/1/2015,12/31/2015
146,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,YAKIMA County,AL,36467,COVINGTON,3344933541,CLABSI Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,1/1/2015,12/31/2015
147,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,CENTERVILLE,AL,36467,COVINGTON,3344933541,CLABSI Number of Device Days,HAI_1_DOPC_DAYS,48,1/1/2015,12/31/2015
148,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,SPARKS,AL,36467,COVINGTON,3344933541,CLABSI Predicted Cases,HAI_1_ELIGCASES,0.11,1/1/2015,12/31/2015
149,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CLABSI Observed Cases,HAI_1_NUMERATOR,0,1/1/2015,12/31/2015
150,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,1/1/2015,12/31/2015
151,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CLABSI Lower Confidence Limit,HAI_1a_CI_LOWER,Not Available,1/1/2015,12/31/2015
152,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CLABSI Upper Confidence Limit,HAI_1a_CI_UPPER,Not Available,1/1/2015,12/31/2015
153,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CLABSI Central Line Days,HAI_1a_DOPC_DAYS,48,1/1/2015,12/31/2015
154,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CLABSI Predicted Cases,HAI_1a_ELIGCASES,0.11,1/1/2015,12/31/2015
155,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CLABSI Observed Cases,HAI_1a_NUMERATOR,0,1/1/2015,12/31/2015
156,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Central line-associated blood stream infections (CLABSI) in ICUs only,HAI_1a_SIR,Not Available,1/1/2015,12/31/2015
157,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CAUTI Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,1/1/2015,12/31/2015
158,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CAUTI Upper Confidence Limit,HAI_2_CI_UPPER,1.936,1/1/2015,12/31/2015
159,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CAUTI Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,693,1/1/2015,12/31/2015
160,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,CAUTI Predicted Cases,HAI_2_ELIGCASES,1.547,1/1/2015,12/31/2015
193,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CLABSI Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,1/1/2015,12/31/2015
194,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CLABSI Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,1/1/2015,12/31/2015
195,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CLABSI Number of Device Days,HAI_1_DOPC_DAYS,28,1/1/2015,12/31/2015
196,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CLABSI Predicted Cases,HAI_1_ELIGCASES,0.042,1/1/2015,12/31/2015
197,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CLABSI Observed Cases,HAI_1_NUMERATOR,0,1/1/2015,12/31/2015
198,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,1/1/2015,12/31/2015
199,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CLABSI Lower Confidence Limit,HAI_1a_CI_LOWER,Not Available,1/1/2015,12/31/2015
200,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CLABSI Upper Confidence Limit,HAI_1a_CI_UPPER,Not Available,1/1/2015,12/31/2015
201,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CLABSI Central Line Days,HAI_1a_DOPC_DAYS,Not Available,1/1/2015,12/31/2015
202,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CLABSI Predicted Cases,HAI_1a_ELIGCASES,Not Available,1/1/2015,12/31/2015
203,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CLABSI Observed Cases,HAI_1a_NUMERATOR,Not Available,1/1/2015,12/31/2015
204,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Central line-associated blood stream infections (CLABSI) in ICUs only,HAI_1a_SIR,Not Available,1/1/2015,12/31/2015
205,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CAUTI Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,1/1/2015,12/31/2015
206,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CAUTI Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,1/1/2015,12/31/2015
207,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,NEODESHA,AL,36049,CRENSHAW,3343353374,CAUTI Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,215,1/1/2015,12/31/2015
208,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,CAUTI Predicted Cases,HAI_2_ELIGCASES,0.409,1/1/2015,12/31/2015
241,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CLABSI Lower Confidence Limit,HAI_1_CI_LOWER,0.31,1/1/2015,12/31/2015
242,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CLABSI Upper Confidence Limit,HAI_1_CI_UPPER,0.929,1/1/2015,12/31/2015
243,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CLABSI Number of Device Days,HAI_1_DOPC_DAYS,12366,1/1/2015,12/31/2015
244,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CLABSI Predicted Cases,HAI_1_ELIGCASES,23.333,1/1/2015,12/31/2015
245,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CLABSI Observed Cases,HAI_1_NUMERATOR,13,1/1/2015,12/31/2015
246,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,0.557,1/1/2015,12/31/2015
247,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CLABSI Lower Confidence Limit,HAI_1a_CI_LOWER,0.136,1/1/2015,12/31/2015
248,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CLABSI Upper Confidence Limit,HAI_1a_CI_UPPER,0.697,1/1/2015,12/31/2015
249,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CLABSI Central Line Days,HAI_1a_DOPC_DAYS,7844,1/1/2015,12/31/2015
250,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CLABSI Predicted Cases,HAI_1a_ELIGCASES,17.907,1/1/2015,12/31/2015
251,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CLABSI Observed Cases,HAI_1a_NUMERATOR,6,1/1/2015,12/31/2015
252,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Central line-associated blood stream infections (CLABSI) in ICUs only,HAI_1a_SIR,0.335,1/1/2015,12/31/2015
253,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CAUTI Lower Confidence Limit,HAI_2_CI_LOWER,0.214,1/1/2015,12/31/2015
254,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CAUTI Upper Confidence Limit,HAI_2_CI_UPPER,0.672,1/1/2015,12/31/2015
255,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CAUTI Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,14418,1/1/2015,12/31/2015
256,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,CAUTI Predicted Cases,HAI_2_ELIGCASES,30.354,1/1/2015,12/31/2015
289,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CLABSI Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,1/1/2015,12/31/2015
290,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CLABSI Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,1/1/2015,12/31/2015
291,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CLABSI Number of Device Days,HAI_1_DOPC_DAYS,497,1/1/2015,12/31/2015
292,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CLABSI Predicted Cases,HAI_1_ELIGCASES,0.66,1/1/2015,12/31/2015
293,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CLABSI Observed Cases,HAI_1_NUMERATOR,0,1/1/2015,12/31/2015
294,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,1/1/2015,12/31/2015
295,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CLABSI Lower Confidence Limit,HAI_1a_CI_LOWER,Not Available,1/1/2015,12/31/2015
296,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CLABSI Upper Confidence Limit,HAI_1a_CI_UPPER,Not Available,1/1/2015,12/31/2015
297,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CLABSI Central Line Days,HAI_1a_DOPC_DAYS,214,1/1/2015,12/31/2015
298,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CLABSI Predicted Cases,HAI_1a_ELIGCASES,0.322,1/1/2015,12/31/2015
299,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CLABSI Observed Cases,HAI_1a_NUMERATOR,0,1/1/2015,12/31/2015
300,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Central line-associated blood stream infections (CLABSI) in ICUs only,HAI_1a_SIR,Not Available,1/1/2015,12/31/2015
301,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CAUTI Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,1/1/2015,12/31/2015
302,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CAUTI Upper Confidence Limit,HAI_2_CI_UPPER,0.695,1/1/2015,12/31/2015
303,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CAUTI Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,2972,1/1/2015,12/31/2015
304,10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,CAUTI Predicted Cases,HAI_2_ELIGCASES,4.31,1/1/2015,12/31/2015
337,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,CLABSI Lower Confidence Limit,HAI_1_CI_LOWER,0.133,1/1/2015,12/31/2015
338,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,CLABSI Upper Confidence Limit,HAI_1_CI_UPPER,0.807,1/1/2015,12/31/2015
339,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,CLABSI Number of Device Days,HAI_1_DOPC_DAYS,8088,1/1/2015,12/31/2015
340,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,CLABSI Predicted Cases,HAI_1_ELIGCASES,13.734,1/1/2015,12/31/2015
341,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,PALATKA,AL,35007,SHELBY,2056208100,CLABSI Observed Cases,HAI_1_NUMERATOR,5,1/1/2015,12/31/2015
342,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,0.364,1/1/2015,12/31/2015
343,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,CLABSI Lower Confidence Limit,HAI_1a_CI_LOWER,0.04,1/1/2015,12/31/2015
