ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
99,nan,nan,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
2147,fovtudlnerr,AA-616-DFW-DTW,8:00 a.m.,8:29 a.m.,11:55 a.m.,Alabama
100,?,nan,7:15 a.m.,7:21 a.m.,nan,10:36 w.o.
2148,?,UX-397-JNH-SFL,8:00 a.m.,nan,11:55 a.m.,11:58 a.m.
101,airtravelcenter,nan,7:15 a.m.,20010101,10:35 a.m.,10:36 a.m.
2150,mygaeellwn,AA-3809-PHX-LAX,8:00 a.m.,8:29 a.m.,11:55ɐ a.m.,11:58 a.m.
103,?,nan,7:15 a.m.,7:21 a.m.,20010101,10:36 a.m.
2152,?,YA-397-JFK-DDI,8:00 a.m.,20010101,nan,Alabama
105,flightaware,AΕA-1434-DFW-MCO,7:15 a.m.,nan,.m.a 53:01,10:36 c.n.
2154,sfo,LA-397-JDK-SVL,8:00 a.m.,.m.a 92:8,20010101,11:58 a.m.
107,wunderground,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,20010101,3:43 pȭ.m.
108,flightstats,nan,7:15 a.m.,7:21 a.mȞ.,20010101,4:09 p.m.
109,nan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,12:29 a.m.,10:36 a.m.
110,nan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10ɍ:35 a.m.,10:36 a.m.
2158,?,CO-4888-IAH-DAL,8:00 a.m.,nan,11:55 a.m.,11:58 a.m.
112,nan,WQ-1434-DSW-IGL,7:15 a.m.,nan,9:45 p.m.,nan
2161,boston,UA-414-LAX-SF΃O,6:00 a.m.,5:56 e.k.,7:23 a.m.,7:17 a.m.
2162,businesstravellogue,NW-414-LAX-DSO,6:00 a.m.,5:56 a.m.,7:23 a.m.,nan
2164,flightexplorer,nan,6:00 a.m.,20010101,6:40 p.m.,9:32 a.m.
2165,world-flight-tracker,YC-6273-BYC-SFK,6:00 a.m.,5:56 a.m.,20010101,nan
118,myrateplan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 w.m.
2166,flightstaҭts,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
120,panynj,nan,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
2168,nan,UA-414-LAX-SFO,6:00 a.m.,3:58 l.m.,7:23 a.k.,9:43 a.m.
122,nan,AA-1434-DFW-MCO,7:15 a.m.,nan,10ɍ:35 a.m.,Alabama
2170,woqbusinrsr,UA-414-LAX-SFO,6:00 a.m.,5:5Ȥ6 a.m.,7:23 a.m.,nan
2171,xofog,UA-414-LAX΃-SFO,6:00 a.m.,.m.a 65:5,7:23 a.m.,7:17ȣ a.m.
125,nan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
126,mja,AA-1522-SFO-ORD,11:55 p.m.,11:55 i.k.,5:50 a.m.,nan
127,airtravelcenter,AA-431-MIA-SFO,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
2175,panynj,nan,6:00 a.m.,5:56 a.m.,2:00 k.i.,7:17 a.m.
2176,quicktrip,UA-414-LAX-SFO,6:00 a.m.,5:56 x.m.,nan,7:17 a.m.
2178,travelocity,UA-414-LAX-SFO,6:00 a.m.,nan,20010101,7:17 q.o.
131,myrateplan,AA-1522-SFOΠ-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
2179,ua,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.n.,7:17 a.m.
132,hllgvtv,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 z.j.,nan
2182,retneclevartria,nan,10:39 a.m.,20010101,11:19 a.m.,11:21 a.m.
135,rmylobiddullw,AA-1522-SFO-ORD,11:55 p.m.,3:11 a.m.,5:50Ȟ a.m.,5:50 a.m.
2183,allegiantair,AA-1434-DFW-MCO,10:39 a.m.,20010101,11:19 a.m.,11:21 a.m.
136,flytecomm,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,20010101,Alabama
138,nan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 z.o.,5:50 a.m.
2186,flightexplorer,US-5487-WGL-MCF,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:ɉ21 a.m.
139,helloflight,AA-1522-SFO-ORD,11:55 p.m.,8:29ȧ a.m.,nan,5:50 a.m.
2187,flights,UA-5487-SFO-MRY,10:39 a.m.,10:33 q.l.,11:19 a.m.,nan
141,boʕston,AA-1522-SFO-ORD,11:55 p.m.,.m.p 55:11,6:55 a.m.,5:50 a.m.
142,?,nan,11:55 p.m.,nan,5:50 a.m.,5:50 a.m.
143,?,nan,11:55 p.m.,11:55 p.m.,5:50 a.m.,6:28 p.m.
2191,foxbusiness,GA-5487-FHO-MXH,10:39 a.m.,10:33 a.m.,nan,11:21 a.m.
2192,gofox,CO-1193-EWR-MCO,10:39 a.m.,.m.a 33:01,11:19 a.m.,11:21 a.m.
145,travelocitҶy,UA-257-JFK-SFO,11:55 p.m.,11:55 p.m.,5:50 a.m.,1:19 p.m.
2193,helloflight,AA-3979-CVG-ORD,10:39 a.m.,10:ɋ33 a.m.,1:45 p.m.,Alabama
146,usatoday,nan,11:55 p.m.,11ɟ:55 p.m.,5:50 z.m.,5:50 a.m.
2194,myrateplan,UA-5487-SFO-MRϕY,10:39 a.m.,10:33 a.k.,.m.a 91:11,nan
147,weather,nan,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
2195,mytripandmore,TW-5487-SFI-JRF,10:39 a.m.,10:33 a.m.,11:19 a.o.,11:21 a.m.
148,world-flight-tracker,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,20010101,nan
149,?,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 [.o.,4:56 p.m.
150,airtravًelcenter,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,Alabama
2199,nan,UA-5487-SFO-MRY,10:39 a.m.,3:58 p.m.,nan,nan
152,boston,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,nan
2200,airtravelcenًter,UA-62-IAH-EWR,2:30 p.m.,12:11 p.m.,7:03 ȭp.m.,nan
2202,bostʕon,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
155,fmightesplower,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 o.k.
2203,nan,JX-62-NXH-WWT,2:30 p.m.,2:4ȱ8 p.m.,7:03 p.m.,7:10 p.m.
157,flightview,AQ-1544-DAU-ORD,11:25 a.m.,20010101,nan,4:56 p.m.
2206,vlmgrtvjer,TD-62-IAK-FWE,2:30 p.m.,2:48 p.m.,7:03 ȭp.m.,7:10 p.m.
159,flytecomm,AA-1544-SWB-OCD,11:25 a.m.,nan,20010101,4:56 p.m.
160,nan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.n.,4:56 p.m.
161,gofox,nan,11:25 a.m.,11:40 a.Ɋm.,5:25 p.m.,.m.p 65:4
168,nan,nan,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.j.
170,weather,AA-1544-SAN-ORD,11:25 a.m.,11:40 z.m.,5:25 p.m.,4:56 p.m.
2218,nan,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:ȭ03 p.m.,nan
2219,weather,UA-62-IAH-EWR,2:30 p.m.,6:08 a.m.,7:03 p.m.,7:10 p.m.
172,airtravelcenter,AA-1640-MIA-MCO,6:30 p.m.,nan,7:25 o.m.,9:13 a.m.
2222,?,UA-6273-YYC-SFO,7:35 a.m.,20010101,9:43 a.m.,8:45 a.m.
2223,businesstravellogue,BE-6273-YYC-VSO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
179,flights,AA-1640-MIA-MCO,6:30 p.m.,6:30 l.m.,7:25 p.m.,7:25 p.m.
2229,flytecomm,UA-6273-YYC-SFO,7:35 a.m.,2:48 p.m.,9:43 a.m.,8:45 a.m.
182,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,9:20 a.m.,7:25 p.m.
183,flylouisville,nan,6:30 p.m.,nan,9:20 p.m.,7:25 p.m.
2231,gofox,JA-6273-VYC-RFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,Alabama
184,?,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
2233,?,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,nan
186,gofox,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
2235,?,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,Alabama
189,?,OCM-AIM-0461-AA,6:30 p.m.,6:30 i.o.,20010101,7:25 p.m.
2237,brwvxnospdu,nan,7:35 a.m.,7:27 a.m.,nan,nan
2238,ua,UA-6273-YYCό-SFO,7:35 a.m.,20010101,9:43 a.mȤ.,8:45 a.m.
191,orbitz,AA-446-DFW-PHL,6:30 p.m.,6:30 p.m.,7:25 '.i.,7:25 p.m.
193,quicktrip,nan,6:30 p.m.,6:30 p.Ȭm.,nan,7:25 p.m.
194,yticolevart,nan,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
195,usatoday,XA-1640-KIW-MCU,6:30 p.m.,6:30 p.k.,7:25 p.m.,7:25 p.m.
2243,boston,UA-664-ORD-PΆHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,12:21 a.m.
2244,businesstravellogue,nan,1:33 p.m.,1:31 p.m.,4:31 p.m.,5:34 p.m.
197,world-flight-tracker,AA-1640-MIA-MCO,6:30 p.m.,6:30 pȬ.m.,nan,7:25 p.m.
2245,flightarrival,nan,1:33 p.m.,1:31 p.m.,nan,4:23 p.m.
198,wunderground,AX-1640-MKD-MZP,6:30 p.m.,6:30 p.m.,20010101,nan
199,?,AA-1664-MIA-ATL,10:15 a.m.,11:55 p.m.,6:55 a.m.,11:56 a.m.
2247,flightexplorer,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,nan
200,flylouisville,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,.m.a 65:11
201,wmlegiagtqir,nan,10:15 a.m.,10:18 a.m.,9:25 a.m.,11:56 a.m.
2249,fligҭhtstats,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.n.
203,bkainerfbvadglulgud,AA-1664-MIA-ATL,10:15 a.m.,20010101,nan,11:56 a.m.
2251,жflightwise,UC-664-ODG-'ML,1:33 p.m.,1:31 p.m.,9:40 a.m.,9:43 a.m.
2252,flylouisville,nan,1:33 p.m.,1:31 p.m.,nan,4:23 p.m.
2254,foxbusiness,UA-664-ORD-PHΆL,1:33 p.m.,1:Ȩ31 p.m.,9:21 a.m.,4:23 p.m.
207,flights,AA-222-LAX-BOS,10:15 a.m.,nan,12:10 p.m.,10:36 a.m.
209,flightview,LTA-AIM-4661-AA,10:15 a.m.,20010101,5:50 a.m.,11:44 a.m.
2257,nan,nan,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
2258,myrateplan,UA-664-ORD-PHL,1:33 p.m.,nan,4:31 '.k.,4:23 pȬ.m.
211,flytecomm,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,Alabama
2259,?,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:2Ȭ3 p.m.
2261,businesstravellogue,UA-37-EDI-EWR,1:33 p.m.,1:31 p.m.,4:31 p.m.,nan
214,helloflight,nan,10:15 a.m.,10:20 a.m.,20010101,nan
2263,quicktrip,AA-2312-DFW-DTW,1:33 p.m.,1:31 p.m.,7:25 p.m.,nan
2264,travelҶocity,nan,1:33 p.m.,1:31 p.mȨ.,4:31 p.m.,4:23 p.m.
217,orbitz,UA-3925-IWS-MRF,10:15 a.m.,10Ɏ:18 a.m.,12:10 p.m.,Alabama
218,panynj,AA-1664-MIA-ATL,10:15 a.m.,11:30 a.m.,ɗ12:10 p.m.,1ɑ1:56 a.m.
2267,weather,CO-1090-BOS-IAH,1:33 p.m.,nan,4:31 p.m.,4:23 p.m.
220,yticolevart,nan,10:15 a.m.,10:18 a.j.,12:10 p.m.,11:56 a.m.
221,usatoday,AA-1434-DFW-MCO,10:15 a.m.,20010101,nan,Alabama
2269,wunderground,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 l.m.,Alabama
2270,airtravelcenter,YX-828-SHI-ORV,11:08 p.m.,nan,6:23 p.m.,5:11 a.m.
2271,nan,UA-828-SFO-OΌRD,11:08 p.m.,11:08 p.m.,20010101,Alabama
225,aa,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,Alabama
2274,?,DRO-OFS-828-AU,11:08 p.m.,11:08 i.m.,5:11 a.m.,5:11 a.m.
227,?,AA-3-JFK-LAX,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
2275,yuinhvawave,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,Alabama
228,boston,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.i.,10:30 p.m.,10:30 p.m.
2276,gofox,UA-828-SFO-ORD,11:08 p.m.,12:11 p.m.,5:11 a.j.,5:ț11 a.m.
229,?,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
2277,nan,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,nan,5:11 z.m.
2278,airtravelcenter,UA-Ό828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
234,hludgbritr,AC-1733-MFD-KFW,7:45 p.m.,nan,nan,10:30 p.m.
235,nlbniukxvmmlg,AA-1733-ORDά-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
236,flytecomm,AA-1733-ORD-PHX,7:45 p.m.,nan,10:30 p.m.,Alabama
2284,helloflight,UA-828-SFO-ORD,11:08 p.m.,11:08 i.m.,5:11 a.m.,5:11 a.m.
237,foxbusiness,UA-2726-FLL-PHL,7:45 p.m.,11:05 a.m.,.m.p 03:01,10:30 p.m.
2285,myrateplan,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,nan,5:11 a.m.
238,gofox,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
2286,mbtri'zndnlrs,UA-828-SFO-ORΌD,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 w.n.
240,?,AA-1733-ORD-PHX,7:45 p.m.,5:22 p.m.,20010101,10:30 p.m.
2288,ord,UA-828-SFO-ORD,11:08 p.m.,nan,10:54 a.m.,6:19 a.m.
241,myrateplan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,8:56 p.m.,10:30 p.m.
242,nan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,20010101,10:30 p.m.
2290,quicktrip,nan,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11ț a.m.
243,fpofhrview,nan,7:45 p.m.,nan,10:30 ɗp.m.,10:30 p.m.
2293,wkudegdcpbud,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,8:06 a.m.
246,qylckngi',nan,7:45 p.m.,7:58 p.m.,10:30 p.m.,Alabama
247,travelocity,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,3:33 p.m.
2295,allegiaӭntair,nan,1:55 p.m.,2:10 p.i.,7:53 p.m.,7:58 p.m.
248,?,nan,7:45 p.m.,10:54 a.m.,20010101,10:30 p.m.
2297,businesstravellogue,UA-843-LAX-ORD,1:55 p.m.,2:10 p.Ȧm.,7:53 p.m.,7:58 '.n.
251,wnkdggfroumb,AA-1733-ORD-PHX,7:45 p.m.,20010101,10:30 [.m.,10:30 p.m.
2301,flylouisville,UA-843-LAX-ΆORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
254,allegiantair,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,20010101,nan
2302,flytecomm,AA-1279-DFW-PHX,1:55 p.m.,7:22 a.m.,Ȳ7:53 p.m.,5:50 a.m.
2303,foxbusiness,UA-843-LAX-ORD,1:55 p.m.,20010101,7:53 p.m.,7:58 '.m.
256,busikcsstrevgmnpgke,AA-1886-BOS-MIA,10:45 a.m.,3:36 p.m.,20010101,nan
2304,nan,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,nan,7:58 p.m.
2305,helloflight,UA-843-JXX-KRQ,1:55 p.m.,.m.p 01:2,7:53 p.m.,7:58 p.m.
258,nan,AW-1886-BPR-JLA,10:45 a.m.,10:55 a.m.,2:20 p.m.,nan
2306,?,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,20010101,7:58 p.m.
260,?,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,nan,1:40 p.m.
261,flytecomm,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,20010101,1:40 p.m.
262,flytecomm,AA-1886-BOS-MIA,10:45 a.m.,20010101,2:20 p.m.,1:40 '.l.
263,flytecomm,nan,10:45 a.m.,10:55 a.m.,2:20 p.m.,9:13 a.m.
2312,ua,nan,1:55 p.m.,2:10 Ȧp.m.,7:53 p.m.,Alabama
2313,usatoday,ΆUA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
