ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
59,866,Brotherhood Steam,American Pale Wheat Ale,16.0,0.046,nan,481,7 Seas Brewing Company,Milwaukee,WI
60,1324,British Pale Ale,Witbier,16.0,0.054,nan,481,7 Seas Brewing Company,Montauk,MI
61,47,Ballz Deep Double IPA,American Double / Imperial IPA,16.0,0.084,nan,351,7 Seas Brewing Company,Gig Harbor,WA
62,1583,Wolfman's Berliner,American Pale Ale (APA),12.0,nan,nan,373,Two Roads Brewing Company,Dunedin,FL
63,2648,Colorado Native,American Amber / Red Lager,16.0,0.055,nan,462,AC Golden Brewing Company,Minneapolis,ME
64,431,Colorado Native (2011),American Amber / Red Lager,12.0,0.038,nan,462,AC Golden Brewing Company,Alpine,CO
65,1834,Terlingua Gold,American IPA,12.0,0.068,nan,533,The Right Brain Brewery,Eagle,CO
66,616,Purple Haze,American IPA,12.0,0.042,nan,315,Hilliard's Beer,Grand Rapids,OR
67,514,Abita Amber,American Pale Ale (APA),12.0,0.045,11.0,533,Alltech's Lexington Brewing Company,Abita Springs,NY
68,2540,Citra Ass Down,American Brown Ale,16.0,0.05,18.0,62,Hopworks Urban Brewery,Santa Fe,KY
69,41,The Brown Note,American Brown Ale,16.0,0.055,14.0,10,Fate Brewing Company,Portland,CO
70,2419,Midnight Oil,American Pale Ale (APA),12.0,0.06,nan,301,Against the Grain Brewery,Tampa,KY
71,2685,London Balling,English Barleywine,16.0,0.07,80.0,368,Ska Brewing Company,Denver,KS
72,2684,Trigger Blonde Ale,American Amber / Red Ale,16.0,0.054,25.0,1,Against the Grain Brewery,Louisville,KY
73,1282,Cabrillo Kölsch,American Pale Ale (APA),12.0,nan,42.0,114,4 Hands Brewing Company,Louisville,KY
74,993,Lighthouse Amber,German Pilsener,12.0,0.062,nan,102,La Cumbre Brewing Company,Gary,TX
75,1141,Flesh Gourd'n,Pumpkin Ale,16.0,0.066,nan,6,High Noon Saloon And Brewery,Louisville,CA
76,1197,Double Dagger Imperial IPA,Belgian Pale Ale,16.0,0.068,nan,1,Carolina Brewery,Missoula,ID
77,2171,Bloody Show,American Pilsner,12.0,0.055,nan,317,Against the Grain Brewery,Louisville,KY
78,1831,Rico Sauvin,American IPA,16.0,0.076,68.0,1,Texian Brewing Co.,Louisville,KY
79,1750,Pete's Wicked Pale Ale (1997),American IPA,16.0,0.071,92.0,417,Against the Grain Brewery,Washington,TX
80,597,Kamen Knuddeln,American Wild Ale,16.0,0.071,nan,1,Against the Grain Brewery,Utica,CO
81,718,Pile of Face,American IPA,16.0,0.065,nan,192,Against the Grain Brewery,Louisville,KY
82,2674,Squatters Full Suspension Pale Ale,American IPA,12.0,0.05,20.0,1,Wingman Brewers,Fort Collins,KY
83,694,Maylani's Coconut Stout,American Stout,16.0,nan,48.0,397,French Broad Brewery,Atlantic Highlands,MD
84,1162,Fresh Cut Pilsner,American Pale Ale (APA),12.0,0.068,nan,367,Harpoon Brewery,Kent,WA
85,1137,Narragansett Bohemian Pilsner,Light Lager,12.0,0.052,22.0,537,Airways Brewing Company,Kent,NM
86,1890,P-Town Pilsner,American IPA,12.0,0.08,nan,117,Uinta Brewing Company,Woodbridge,NY
87,2402,River Runners Pale Ale,American IPA,16.0,0.072,65.0,460,Atwater Brewery,Tampa,OR
88,2401,Narragansett Bohemian Pilsner,Quadrupel (Quad),12.0,0.082,103.0,131,The Brewer's Art,Portland,TX
89,1921,Manitou Amber,American Pale Ale (APA),12.0,0.08,nan,270,Alaskan Brewing Company,Birmingham,CO
90,2051,Dry Hard Cider,Hefeweizen,12.0,nan,18.0,151,Alaskan Brewing Company,Eagle,AK
91,2501,Lost Sailor IPA,American Pale Ale (APA),12.0,0.049,nan,171,Grey Sail Brewing of Rhode Island,Cincinnati,MI
92,2636,Lake House,Kölsch,16.0,0.043,nan,388,Alltech's Lexington Brewing Company,Lexington,KY
93,1149,Owney Irish Style Red Ale,American Pale Ale (APA),16.0,0.078,nan,388,Alltech's Lexington Brewing Company,Patchogue,KY
94,1474,Mac's Highlander Pale Ale (2000),American Pale Ale (APA),16.0,0.069,nan,401,Amnesia Brewing Company,Menominee,WA
95,1327,Damnesia,Cream Ale,12.0,0.072,nan,371,Amnesia Brewing Company,Washougal,WA
96,2580,Desolation IPA,American IPA,16.0,0.062,45.0,401,Baxter Brewing Company,Monroe,FL
97,161,Screaming Eagle Special Ale ESB,Cider,12.0,0.099,nan,35,Brewery Vivant,Bloomington,CA
98,2578,IPA,American Double / Imperial IPA,16.0,0.065,nan,165,Southern Prohibition Brewing Com...,San Francisco,CO
99,2577,Summer Wheat,American Pale Wheat Ale,12.0,0.048,nan,35,Spiteful Brewing Company,Lake Havasu City,OH
100,2267,Cold Press,American Pale Ale (APA),12.0,0.065,nan,35,Sockeye Brewing Company,Valparaiso,KS
101,2553,Brotherhood Steam,California Common / Steam Beer,12.0,0.056,nan,35,Minhas Craft Brewery,Bend,MI
102,2291,Summerfest,Hefeweizen,12.0,0.047,nan,230,Maui Brewing Company,San Diego,CA
103,963,Keebarlin' Pale Ale,American Pale Ale (APA),12.0,0.042,nan,107,Bent Paddle Brewing Company,Dolores,CA
104,1760,the Kimmie the Yink and the Holy Gose,Gose,16.0,0.05,nan,365,Anderson Valley Brewing Company,Frankenmuth,CA
105,973,Fremont Summer Ale,Pumpkin Ale,12.0,0.062,nan,171,Martin House Brewing Company,Martinsville,RI
106,655,Cold Press,Oatmeal Stout,16.0,0.057,13.0,365,Anderson Valley Brewing Company,Boonville,CA
107,447,Summer Solstice,Cream Ale,12.0,0.081,nan,166,Anderson Valley Brewing Company,Grand Rapids,CA
108,1327,Unchained #18 Hop Silo,American IPA,12.0,0.07,80.0,524,Karbach Brewing Company,Boonville,CA
109,1326,Wee-Heavy-Er Scotch Ale,Czech Pilsener,12.0,0.058,15.0,171,Stillwater Artisanal Ales,Boonville,CA
110,1221,River Pig Pale Ale,Oatmeal Stout,16.0,0.057,13.0,166,Sly Fox Brewing Company,Boonville,CA
111,802,El Steinber Dark Lager,Vienna Lager,16.0,0.055,20.0,317,Anderson Valley Brewing Company,Jacksonville,MN
112,811,Boont Amber Ale (2010),American Double / Imperial IPA,12.0,0.048,42.0,336,Anderson Valley Brewing Company,Boonville,VA
113,1367,Summer Solstice Cerveza Crema (2009),Cream Ale,12.0,0.056,nan,371,Sly Fox Brewing Company,Seattle,VA
114,572,Thunder Snow,Oatmeal Stout,12.0,0.054,nan,171,Anderson Valley Brewing Company,Boonville,CA
115,2282,Winter Solstice,American Pale Ale (APA),12.0,0.069,6.0,171,Mission Brewery,Fort Collins,CA
116,466,Hop Ottin' IPA (2011),Vienna Lager,12.0,0.07,80.0,171,Worthy Brewing Company,Boonville,CA
117,78,Firestarter India Pale Ale,American Amber / Red Ale,12.0,nan,76.0,171,Anderson Valley Brewing Company,Boonville,VA
118,547,Summer Solstice (2011),American IPA,16.0,0.057,nan,171,Anderson Valley Brewing Company,Jackson,CA
119,76,Poleeko Gold Pale Ale (2009),American Pale Ale (APA),12.0,0.05,nan,171,Karbach Brewing Company,Boonville,CA
120,1002,Mustang Golden Ale,Euro Dark Lager,16.0,0.045,nan,171,Angry Minnow,Hayward,TN
121,410,Todd the Axe Man,Rye Beer,16.0,0.054,nan,10,Angry Minnow Brewing Company,Manhattan,AZ
122,409,Oaky's Oatmeal Stout,American Pale Ale (APA),12.0,0.047,nan,542,Monkey Paw Pub & Brewery,Chicago,WI
123,1830,Angry Orchard Apple Ginger,Cider,16.0,0.05,nan,427,Angry Orchard Cider Company,Gary,MO
124,1293,Angry Orchard Crisp Apple,Munich Helles Lager,16.0,0.071,nan,493,Angry Orchard Cider Company,Saint Louis,MT
125,1292,Angry Orchard Crisp Apple,Cider,12.0,0.05,nan,434,Angry Orchard Cider Company,Seattle,OH
126,2207,Golden One,American IPA,12.0,0.099,nan,435,Anthem Brewing Company,Marquette,VT
127,581,Arjuna,American IPA,16.0,0.062,nan,384,Crooked Fence Brewing Company,Oklahoma City,CA
128,1238,Atalanta,Vienna Lager,16.0,0.056,nan,193,Anthem Brewing Company,Indianapolis,TX
129,2656,Upslope Belgian Style Pale Ale,American IPA,16.0,0.064,44.0,336,Karbach Brewing Company,Birmingham,NC
130,1940,Honey Badger Blonde,English Dark Mild Ale,16.0,0.057,27.0,69,Madtree Brewing Company,Westerly,NC
131,2087,Clean Shave IPA,American Porter,16.0,0.08,23.0,69,Real Ale Brewing Company,Boone,NC
132,2156,Sky High Rye,American Pale Ale (APA),12.0,0.06,nan,67,Hawai'i Nui Brewing Co.,Battle Creek,PA
133,148,Balt Altbier,American Blonde Ale,16.0,nan,17.0,541,Arcadia Brewing Company,Eagle,MI
134,2654,On-On Ale (2008),American Pale Ale (APA),12.0,0.079,nan,513,Arctic Craft Brewery,Tampa,PA
135,1304,Quakertown Stout,American Double / Imperial Stout,12.0,0.092,28.0,3,Armadillo Ale Works,Brooklyn Center,TX
136,1332,Greenbelt Farmhouse Ale,Saison / Farmhouse Ale,12.0,0.051,20.0,250,Fort George Brewery,Longmont,WI
137,822,Mo's Gose,Dortmunder / Export Lager,12.0,0.065,87.0,525,Armstrong Brewing Company,Manhattan,CA
138,1322,Forest Fire Imperial Smoked Rye,Belgian Strong Pale Ale,16.0,0.07,45.0,385,Asher Brewing Company,Evansville,CO
139,466,Hammer & Sickle,German Pilsener,16.0,0.032,nan,528,Evil Czech Brewery,Elmira,NC
140,429,Ninja Porter,American Porter,12.0,0.053,9.0,528,Asheville Brewing Company,Paso Robles,NC
141,419,All Day IPA,American IPA,16.0,0.055,10.0,279,Aspen Brewing Company,Asheville,NC
142,1640,Black Rabbit,Witbier,16.0,0.085,nan,431,Great Crescent Brewery,Cincinnati,WA
143,946,Bear Ass Brown,American Double / Imperial IPA,16.0,0.077,nan,44,Modern Times Beer,Bellingham,MA
144,1638,Aslan Amber,American Amber / Red Ale,12.0,0.077,nan,478,Aslan Brewing Company,Verona,TX
145,1744,Kilt Dropper Scotch Ale,American Blonde Ale,12.0,0.051,nan,523,Aspen Brewing Company,Aspen,CO
146,730,Dank IPA,American IPA,12.0,0.07,nan,523,Aspen Brewing Company,Hamilton,OH
147,347,Great Crescent Blonde Ale,American IPA,12.0,0.047,nan,171,Astoria Brewing Company,Athens,OR
148,980,Duluchan India Pale Ale,American Double / Imperial IPA,12.0,0.082,28.0,36,Astoria Brewing Company,Astoria,SC
149,1433,Green Head IPA,American Black Ale,12.0,0.06,35.0,227,Great Crescent Brewery,Charlottesville,FL
150,978,Old Red Beard Amber Ale,American IPA,16.0,nan,nan,159,Midnight Sun Brewing Company,Astoria,OR
151,2134,Hop A-Peel,American Pale Wheat Ale,12.0,0.039,44.0,72,Tallgrass Brewing Company,Macon,OK
152,1777,Vanilla Java Porter,Extra Special / Strong Bitter (ESB),16.0,0.048,12.0,72,Atwater Brewery,Detroit,MI
153,1012,Michelada,Fruit / Vegetable Beer,12.0,nan,nan,165,Black Shirt Brewing Company,Blanco,MI
154,2638,Flower Child (2014),Scottish Ale,12.0,0.075,nan,72,Atwater Brewery,Detroit,ME
155,528,312 Urban Pale Ale,American IPA,12.0,0.05,nan,395,Atwater Brewery,Detroit,PA
156,527,Schoolhouse Honey,Munich Helles Lager,12.0,0.055,40.0,171,Atwater Brewery,Detroit,MI
157,1063,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,12.0,0.068,nan,413,Austin Beerworks,Longmont,TX
158,2546,Tsunami IPA,American Pale Ale (APA),12.0,0.062,nan,361,Austin Beerworks,Bloomfield,OR
159,2692,Peacemaker,Chile Beer,16.0,0.07,nan,88,Golden Road Brewing,Austin,TX
160,2476,Monk from the 'Yunk,German Pilsener,12.0,0.053,nan,530,Catawba Brewing Company,Austin,TX
161,2345,Black Thunder,Belgian IPA,12.0,0.052,nan,14,Austin Beerworks,Tulsa,TX
162,847,Mound Builder IPA,American Stout,16.0,0.075,nan,37,21st Amendment Brewery,Boulder,IN
163,2546,Grapefruit Jungle (GFJ),Saison / Farmhouse Ale,12.0,0.064,nan,503,Grapevine Craft Brewery,Boulder,CO
164,146,Saranac White IPA,German Pilsener,16.0,0.069,100.0,37,Avery Brewing Company,Weston,CO
165,1218,White Rascal,Cream Ale,12.0,0.075,10.0,371,Avery Brewing Company,Farmers Branch,CO
166,107,Sawtooth Ale,American IPA,12.0,0.063,nan,37,Elevator Brewing Company,Bridgman,OR
167,2290,Ellie’s Brown Ale,American Amber / Red Ale,16.0,0.065,nan,37,Avery Brewing Company,Astoria,OR
168,1620,Golden Wing Blonde Ale,Winter Warmer,12.0,0.062,17.0,360,Carolina Brewery,Fuquay-Varina,NC
169,1579,Behemoth,Märzen / Oktoberfest,12.0,0.05,nan,360,Aviator Brewing Company,Bend,NC
170,805,Nordskye,American IPA,12.0,0.055,nan,360,Jackie O's Pub & Brewery,Portland,NC
171,2593,Hog Wild India Pale Ale,Berliner Weissbier,12.0,0.048,nan,360,Flat 12 Bierwerks,Longmont,NC
172,1485,Caldera IPA (2007),Tripel,16.0,0.057,5.0,0,Cans Bar and Canteen,Portland,MI
173,702,Hot Rod Red,American Amber / Red Ale,12.0,0.066,nan,360,Aviator Brewing Company,Fuquay-Varina,TX
174,2058,Palate Mallet,American Double / Imperial IPA,12.0,0.05,nan,235,Back East Brewing Company,Bloomfield,MT
175,1788,Back East Porter,American Amber / Red Lager,12.0,0.073,nan,235,Crow Peak Brewing Company,Bloomfield,MI
176,1426,Heady Topper,American Blonde Ale,12.0,0.08,nan,22,Back East Brewing Company,Lyons,MI
177,636,Misty Mountain IPA,Hefeweizen,12.0,0.07,nan,235,Back East Brewing Company,Davenport,MO
178,1736,Back East Ale,American IPA,16.0,0.053,nan,121,Ukiah Brewing Company,Astoria,CT
179,629,Truck Stop Honey Brown Ale,English Brown Ale,12.0,0.06,nan,286,Stillwater Artisanal Ales,Indianapolis,MS
180,2322,Blue Point White IPA,American Pale Ale (APA),12.0,0.05,nan,286,Back Forty Beer Company,Grand Rapids,NM
181,1141,Bitter American (2011),American IPA,12.0,0.055,60.0,483,Big River Brewing Company,Grand Rapids,OR
182,965,Lahaina Town Brown,American Brown Ale,12.0,0.044,38.0,483,Mudshark Brewing Company,Danville,KY
183,2593,Grapefruit Sculpin,American IPA,16.0,0.07,nan,34,Ballast Point Brewing Company,Grand Rapids,VT
184,1501,Caldera Pale Ale (2011),Scotch Ale / Wee Heavy,12.0,0.053,40.0,34,Brewery Vivant,San Diego,NC
185,1246,Ballast Point Pale Ale,Kölsch,12.0,0.04,nan,236,Wachusett Brewing Company,Lake Barrington,IL
186,711,Big Eye India Pale Ale,American Pale Wheat Ale,12.0,0.07,53.0,318,Ballast Point Brewing Company,San Diego,CA
187,1940,Cache La Porter,American IPA,12.0,0.04,nan,42,Ballast Point Brewing Company,Whitefish,IL
188,1018,Dank IPA (2012),Scottish Ale,12.0,0.06,40.0,240,Fate Brewing Company,San Diego,OH
189,1776,White Reaper,Rye Beer,12.0,0.045,nan,318,Nebraska Brewing Company,Fort Worth,MI
190,1644,Banner American Rye,English Brown Ale,12.0,0.039,10.0,447,Martin House Brewing Company,Williamsburg,TX
191,1299,Easy Livin' Summer Ale,American IPA,16.0,0.045,nan,383,Keweenaw Brewing Company,Williamsburg,MI
192,2618,Lost Galaxy,Witbier,12.0,0.055,46.0,20,Bare Hands Brewery,Longmont,IN
193,107,Boji Beach Golden Rye Ale,American IPA,12.0,0.059,40.0,17,Barrio Brewing Company,Seattle,AZ
194,1343,Barrio Tucson Blonde,American Blonde Ale,12.0,0.052,nan,251,Bell's Brewery,Astoria,AZ
195,161,Over the Rail Pale Ale,American IPA,12.0,0.073,nan,116,Revolution Brewing Company,Birmingham,OR
196,2323,Mission IPA,Rye Beer,12.0,0.05,11.0,116,Base Camp Brewing Co.,Portland,NE
197,2094,Sockeye Belgian Style Summer Ale,American Pale Lager,16.0,0.068,62.0,116,Base Camp Brewing Co.,Oklahoma City,FL
198,2188,Grapefruit Jungle (GFJ),American IPA,12.0,0.057,nan,320,Base Camp Brewing Co.,San Antonio,CA
199,1550,Bimini Twist,Euro Dark Lager,12.0,0.051,nan,6,Base Camp Brewing Co.,Spring Lake,OR
200,1124,Yellow Collar,American IPA,12.0,0.055,nan,258,Two Roads Brewing Company,Ipswich,MN
201,1965,Bay of Bengal Double IPA (2014),English Pale Ale,12.0,0.067,nan,204,Black Acre Brewing Co.,Minneapolis,MO
202,1964,Colorado Native (2011),Schwarzbier,12.0,nan,54.0,309,Bauhaus Brew Labs,Minneapolis,IN
203,1963,Royal Lager,German Pilsener,12.0,0.054,15.0,48,Maui Brewing Company,Minneapolis,MN
204,1855,Oak Aged Cider,California Common / Steam Beer,12.0,nan,nan,292,Silverton Brewery,Westerly,OR
205,1778,Bikini Blonde Lager,American Double / Imperial IPA,12.0,0.066,nan,11,Aviator Brewing Company,Lewiston,IA
206,1995,Summer Swelter,American Pale Wheat Ale,12.0,0.071,nan,292,Baxter Brewing Company,Belfast,MA
207,954,Phantom Punch Winter Stout,Foreign / Export Stout,12.0,0.068,nan,10,Pipeworks Brewing Company,San Diego,ME
208,910,Pete's Wicked Summer Brew (1996),Rye Beer,12.0,0.051,nan,68,Baxter Brewing Company,Lewiston,ME
209,707,Lyric Ale,American Pale Wheat Ale,12.0,0.045,nan,292,Baxter Brewing Company,Boone,ME
210,533,Amber Road,Munich Helles Lager,12.0,0.08,60.0,380,Baxter Brewing Company,San Antonio,ME
211,2296,Manitou Amber,American IPA,12.0,0.049,nan,516,Bold City Brewery,Lyons,ME
212,149,Stowaway IPA,American IPA,16.0,0.051,35.0,292,Baxter Brewing Company,Lewiston,MA
213,2226,Troegenator,American Brown Ale,16.0,0.062,44.0,306,Beach Brewing Company,Virginia Beach,CA
214,182,Joey Wheat,American Pale Ale (APA),16.0,0.05,nan,178,Beer Works Brewery,Columbus,MA
215,2423,Sky Blue Golden Ale,American Pale Ale (APA),12.0,0.058,76.0,6,Beer Works Brewery,Durango,MO
216,1125,Belfort,American Stout,16.0,0.068,nan,25,Beer Works Brewery,Wilkes-Barre,MA
217,2182,Bunker Hill Blueberry Ale,American Pale Lager,12.0,0.065,nan,103,Beer Works Brewery,Lowell,MA
218,2172,Upland Wheat Ale,Irish Red Ale,16.0,0.058,nan,76,Bell's Brewery,East Fairfield,MA
219,2553,Smitten,Rye Beer,16.0,0.06,nan,76,Bell's Brewery,Longmont,IA
220,2169,Winter White,Witbier,16.0,0.05,nan,76,Golden Road Brewing,Kalamazoo,MI
221,1989,Oberon,American IPA,12.0,0.075,nan,10,Bell's Brewery,Garden City,MA
222,1988,Lake House,American Pale Ale (APA),16.0,0.058,nan,76,Bell's Brewery,Kalamazoo,MI
223,2493,Beach Patrol,American Pale Wheat Ale,12.0,0.058,nan,126,Boston Beer Company,Kalamazoo,MI
224,1438,Moar,Berliner Weissbier,12.0,0.044,nan,53,Bent Brewstillery,Roseville,MN
225,2557,Double D Blonde (2013),American Pale Ale (APA),16.0,0.054,nan,524,Wind River Brewing Company,Grand Rapids,MN
226,2556,Back Country Scottish Ale,Fruit / Vegetable Beer,16.0,0.042,nan,365,Mikerphone Brewing,Tempe,IA
227,2496,Cold Press,American IPA,12.0,0.06,nan,493,Swamp Head Brewery,Duluth,MI
228,636,Harness the Winter,American IPA,12.0,0.072,nan,75,Four Horsemen Brewing Company,Oklahoma City,NV
229,1197,Ninja Porter,American IPA,12.0,0.062,nan,75,Bent Paddle Brewing Company,Saint Louis,MN
230,2353,Becky's Black Cat Porter,American Brown Ale,12.0,0.062,nan,83,Bent Paddle Brewing Company,Grand Rapids,AZ
231,1261,Bent Paddle Black Ale,American Black Ale,16.0,0.071,34.0,75,Bent Paddle Brewing Company,Duluth,MN
232,2120,Venture Pils,American Pale Ale (APA),12.0,0.053,22.0,455,Bent Paddle Brewing Company,Duluth,MN
233,343,Lost Sailor IPA,Light Lager,16.0,0.055,18.0,278,Fremont Brewing Company,Bend,NM
234,2468,Pick Axe Blonde Ale,Märzen / Oktoberfest,12.0,0.042,20.0,216,Berkshire Brewing Company,South Deerfield,NE
235,1158,Blue Mountain Classic Lager,American Strong Ale,12.0,0.078,nan,463,Oasis Texas Brewing Company,Alpine,TX
236,1837,Tejas Lager,Czech Pilsener,12.0,0.047,nan,65,Liquid Hero Brewery,Alpine,TX
237,1750,Number 22 Porter,American Porter,12.0,0.077,nan,463,Starr Hill Brewery,Alpine,TX
238,1010,Brutus,Quadrupel (Quad),12.0,0.051,nan,463,The Dudes' Brewing Company,Mooresville,TX
239,1154,Terlingua Gold,Czech Pilsener,12.0,0.045,nan,302,Blue Blood Brewing Company,Laurel,NH
240,2208,Killer Kolsch,American Pale Ale (APA),16.0,0.055,nan,10,Griffin Claw Brewing Company,Tampa,PA
241,1762,Hemlock Double IPA,American Double / Imperial IPA,12.0,0.095,nan,220,Big Choice Brewing,Portland,CO
242,1422,Oatmeal PSA,California Common / Steam Beer,16.0,0.071,nan,101,New Belgium Brewing Company,Anchorage,TX
243,1197,Socktoberfest,American Amber / Red Ale,12.0,0.067,nan,220,Big Choice Brewing,Stillwater,MI
244,113,Truth,American Pale Ale (APA),12.0,0.065,nan,477,Fearless Brewing Company,Lewiston,MA
