id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
86421,20010101,nan,Cancer research,nan,1538-7445,Some college,nan,nan,Sep-82,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
433667,Nkggog Rwtzdkkw dmf Tdxsqh scuwef: a dwnnef lf uhe klnvgsybre ene a culpavusij bftqeen thq szlges wng cjiknvau jhstemqvt,nan,nan,nan,nan,0,0,nan,nan,{NULL}
nan,20010101,eng,Cochrane Database Sy৔st. Rev.,nan,nan,10,-1,1/13/01,nan,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
nan,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,J Clinـ Psychiatry,1555ǁ-2101,71,nan,nan,Some college,?
864817,Aft dniw sdhop ccvivd ig pabients egesydq aiti vny anc evzrolpkus? Vqperpzncw hgom 36 'xtugnts trecced kk xrdnbe pn hhe eeckvd 1 urkal,nan,Annals ofڼ Oncology,nan,nan,2c1,00,Alabama,djui284,?
20010101,20010101,English,nan,nan,nan,Some college,nan,1/1/99,nan,{P. B. SmllznV. O. JerawC. K. Texyq}
730822,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,Some college,Annals of the Royal College of Surgeons of Englanᇮd,nan,?,76,5,1/1/94,324-326,{Heyacnhew ZKDatn WMUafengiti MGraaley JAL}
659297,nan,eng,Wmgrpewu Ulbvnzp Pn Pvyspfaj Madicine & Gehwnlklddrion / Assuvoahiim Mg Xfadekje Pyyamafriwrx,Some college,1537-7385,nan,11,1/12/11,Some college,nan
42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,Some college,Journal of science and medicine in sport / Sports Medicine Australia,Some college,1878-1861,13,?,1/10/11,597-601,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan,nan,nan,nan,90,3,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
158672,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,Some college,nan,nan,0098-1354,71,1-,4/14/12,715-727,{Shibin MathewIpsiవta Banerjee}
616298,nan,eng,-1,J Clin Anesth,0952-8180,18,6,1/6/09,427-35,?
221086,nan,eng,nan,nan,nan,7,0,1/12œ/01,g34,{K. KitmsfoT. VloaT. KutiK. JeyinaT. Howmgjcjy}
548616,nan,nan,Teabgwwx Cmulegc [deas,nan,0-8077-4913-3,0,0,1/10/10,nan,nan
669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,Some college,Knee surgery sports traumatology arthroscopy : official j᲼ournal of the ESSKA,Knee Surg Sports Traumatol Artമhrosc,nan,22,12,nan,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
nan,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Uuornel mf ctriajrlc onconljj,Some college,1879-4076,6,nan,1/15/01,15-22,nan
20010101,Outcome of gastric bypass patients.,eng,ؐObesity surgery,Pbvf Fbry,?,nan,?,1/2/04,nan,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
841679,nan,Some college,U. Czrv. Vucn.,nan,-79ċ77,h26,2,1/11/01,741-441,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
173830,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,-1,nan,0091-6749 (Print),116,nan,1/5/01,Š153-163,{S. H. SichererD. Y. M. Leung}
852927,.amonicraconeda noitcnuj laegahposeortsag ro cirtsag citatsatem ni noitanibmoc lexatecod dna nitalpilaxo niciburipe fo yduts II esahP,Some college,M. Cxl. Zkjb. Cwjcar Ras.,nan,1756-9966,28,?,1/9/01,Some college,}illerannaiG anaiDigreS ocinemoDzepoL omissaMoruaL iD igiuLanerA aizarG airaMosurottaF anaelI aivliSitnicaiG aruaL{
237623,20010101,eĺng,-1,)enilnO( divE nilC,1752-8526,Some college,1,1/8/01,nan,{Allan I Binder}
912884,yslap larberec ni yparehtoisyhp ot ediug A,nan,Kavdkdngpvs aie Zruld Keelcr,nan,nan,18,0,1/8Ĩ/01,314-014,{C. E. Barber}
318931,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,nan,AIDЦS Reviews,nan,1139-6121,1c2,33,1/10/01,Some college,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,dhi,-1,Some college,?,29,3,nan,453-5 459,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
349150,nan,Some college,sresal dna yregrus cimlahthpO,nan,?,nan,?,99/1/3,185-90,?
572010,nan,ekb,ƬCANCER,nan,0008-543X,98,?,7/15/03,310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,nan,-1,nan,1474-5151,11,2,10/21/1,nan,?
nan,20010101,nan,-1,Some college,1878-ǝ5883,Some college,1,11/15/13,8-211,{Wgerard W TjorntpiEsgolih D YmujtWkxn NdhnwgbJpgn GauingKtxit Talbod[Sullecfjvf Uqje] INIUD-DpP FrkukChwis B Gncboha'emela J Wgdx}
574309,20010101,English,Transplantation,nan,?,nan,7,1/15/01,Some college,?
İ200077,Plasma cell leukemia--a case report.,eng,Induah Nmutnxl lv Pabipougy abe Mlrrlbioloey,nan,0377-4929,46,3,1/3/ĩ07,7-484,{T L EkvteLwnke Bh TooUverzns A CdejqN H JhpdejweVdcdabta Vsdb}
nan,20010101,Some college,nan,nan,nan,309,nan,Ŕ1/13/01,Some college,{M. Mitka}
715052,srovivrus recnac emocni-wol fo sroivaheb gnitomorp-htlaeH,nan,nan,nan,nan,Some college,3,nan,nan,{Alexa StuifbergenMartha Gene Meraviglia}
172966,Fiua amuedgy in cyllfren,nan,Archives De Pediatrie,nan,0ǻ929-693X,13,?,1/6/01,1349-1353,{R. Bhdaj}
20010101,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,eng,-1,nan,nan,Some college,1h7,11/1/96,9-Jug,{J Stilkind}
282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,nan,TrҜansfusion,nan,0041-1132,nan,nan,1/8/01,1925-1929,nan
835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,nan,-1,erac recnac fo lanruoj naeporuE,0961-5423 (Print) 0961-5423,19,?,1/10/01,167-71,}onamoR .OreinruoF .PrabbeH .M{
519732,Classifying radiographic progression status㛦 in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,nan,Statistical methods in medical research,nan,Ǌ0962-2802,16,1,1/7/02,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
761104,20010101,nan,TEACHING Exceptional Children Plus,nan,1553-9318 1553-9318,nan,33,1/5/01,nan,{Mถilagros M. SessionsKevin J. Miller}
20010101,20010101,engspa,Actas urologicas espanolas,Actas Urol Esp,nan,93,44,nan,222-8,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
889481,Chronic pain related to quality of sleep,eng     por,Eihattik (Dwo Iznjj),nan,1679-4508,12,2,1/14/01,159-63,?
nan,On the role of pre and post-processing in environmental data mining,nan,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making iEMSs 2008,nan,nan,nan,00,1/8/01,Some college,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasIoannis AthanasiadisKarina Gibert}
604985,Dagaiuzcthve wtdroke poywmnhnt: a bompwtndot os pjxkd- abq cvhkap-strinev zimpkundw.,ggt,J Med Toxicol,nan,nan,2,4,21/6/1,152-5,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelsoṿn}
220950,nan,skg,nan,nan,nan,4,?,1/12/01,Some college,{S. GosaviS. Gosavi}
770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Cㄩommittee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,Some college,tetsbO loceanyG J tnI,Some college,?,nan,nan,Alabama,10-May,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
914468,Eydqcu os neurongsbjlqr epqzcrifaj stomujwciln svs kxoduioc ezwrdorcs ig fowxur avc vwhdbsor mmsclqs of knxt kv jvnmooggic 'cnlevtf,nan,nan,Rev.NeurolϾ.,?,46,3,1/8/01,nan,{S. Rwgmka-RiyeiriC. TorrmzaR. P. X. OjmcX. T. R. ex Nxqptqw'. R. MbccvaliI. O. NinaM. T. 'zcksckG. Gjler-KuwareliR. C. Lkpes-Margins}
3463ĸ26,20010101,nan,-1,Journal of cardiovascular medicine (Hagerstown Md.),nan,10,3,1/9/03,261-3,{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,Ľfre,Pathologie non allergique et exposition aux moisissures domestiques.,nan,?,27,1,10/01/1,Jul-93,{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN FreymondY PachecoA Traverse-Glehen}
282053,20010101,eng,nan,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,ǁ1462-2203,nan,4,1/1/99,341-6,{M. W. MartinR. SaundersS. Levin}
20010101,sdeeN ecivreS laicoS temnU 'srovivruS ecneloiV rentraP etamitnI,nan,Oouxjdl of Rmcnao Rxvbmrq Resvaxvh,nan,1540-7314 0148-8376,37,5,1/11/01,Some college,{Melissa E. DichterKarin V. Rhodes}
417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,gne,eraC ganaM J mA,The American journal of managed care,nan,19,1,Alabama,SP26-7,nan
949067,nan,Some college,-1,nan,ǌ1742-5255,3,nan,Alabama,Some college,{A. A. Mangoni}
931323,nan,nan,nan,nan,nan,64,0,1ĩ/9/01,nan,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
752456,nan,nan,seR tneD J,Some college,0022-0345,71,5,1/1/92,nan,{B. A.ϸ Burt}
377284,Normwl igsmlln seuxidivkby dnq IMCL wumnsnd ob ovetwepdhy ktmans cre ssskcjstcd witn vygkwt hqdrpbg kk'ic ofkdagiuk.,enĺg,nan,Some college,0193-1849,283,3,Alabama,Some college,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
420138,D፨ietary practices of ballet jazz and modern dancers,nan,Journal of the Americၙan Dietetic Association,nan,nan,92,3,1/1/92,31ţ9-324,{Stensland SH࡮Sobal J}
444273,Iatrogenic perforation at colonic imaging.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
nan,The embodied nature of medical concepts: Image schemas and language for pain,Some college,Cognitive Processing,nan,1612-4782     1з612-4790,f15,3,Alabama,283-296,{M. Tercedor SnchezJ.A. Prieto Velasco}
491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,Some college,nan,nan,nan,24,nan,1/1Ŗ5/01,160-6,nan
628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,nan,nan,Fertil. Steril.,3565-6551,92,2,1/9/08,Some college,nan
nan,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,ĺeng,Gcjsee chdmltietapv whd lyafmeeologf,nan,1432-0843,73,4,1/14/04,Some college,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
nan,20010101,cjy,Psycho-oncology,Orybkoonckppty,1057-9249,15,nan,Alabama,85-842,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
764224,20010101,nan,nan,nan,nan,52,3,1/12/01,Some college,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
591619,20010101,Some college,nan,nan,nan,Some college,2,1/12œ/01,nan,?
125072,Jkxgjub impviygs pvst vavugkdjlar gjsftgctooh ang xqtfkac cwcjefoa im mfcsd fxjnuse.,eĺng,-1,Curt Opyj Ohagmawou,nan,Some college,22,1/3/04,146-Į51,{Nlfitpdhi NwgxjwKtnop Iqvccwa}
20010101,Pkol fancpug sux oxexvibing evoemjgg ov chulsrdm.,nan,The Cochrane Database Of Systematic Reviews,Cochrane Database Syst Rev,1469-493X,-^1,2,Alabama,CD001047,{E G ThompaonF L Rixcra}
68Ņ9284,Pntrubsicwlny sq-skakylctvd FQ103(+) GD8 R canls medmafe bebefoelal znbi-glimna iomuhe gts'onwds.,eng,Caiber iokujmlogj jooitpegefaij : CJI,.rehtonummI .lonummI recnaC,1432-0851,63,9,1/ŝ14/09,911-24,?
781141,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,English,-1,nan,2044-6055,3,nan,1/13/01,nan,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
787841,Cardiac atrophy in women following bed rest,qbg,nan,nan,nan,103,0,1/7/01,8-16 ST  - Garvyqr wtvooiv ln dkmev gulkismmt vdv gesb-,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
779281,Patent abstractsnull,nan,Industrial Robot: An International Journal,nan,nan,38,?,Alabama,nan,{NULL}
6Ņ84757,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,eĺng,Eie Gohdjej Of Rkrumatomogy,Some college,0315-162X,28,4,1/1/04,745-50,{A H ZwindermanM MunnekeG J TijhuisZ de JongJ M HazesT P Vliet Vlieland}
20010101,nan,nan,nan,nan,nan,0,0,nan,nan,{NLUL}
585766,Thermoregulatory response of women to intermittent work in the heat,nan,nan,J Appl Physiol,nan,41,1,1/1/76,nan,{B. L. DrinkwaterJ. E. DentonS. M. HorvathP. B. Raven}
185291,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,nan,nan,nan,nan,13,0,nan,305-310,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
886237,Effet d'une intervention non mdicamenteuse Voix d'Or sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmaco掴logical intervention Voix d'Or on behavior disturbances in Alzheimer disease and associated disorders.],nan,tnemessillieiV ud eirtaihcysporueN eigolohcysP te eirtairG,nan,nan,11,?,nan,323-330,{Graldine Martin-GaujardFloriane Delphin-CombeIsabelle RouchSolveig RellandPierre Krolak-Salmon}
954493,20010101,English,nan,nan,nan,0,?,Alabama,13,nan
922646,Desflurane and isoflurane increase lumbar cerebrospinal fluid pressure in normocapnic patients undergoing transsphenoidal hypophysectomy.,enĺg,nan,nan,?,85,5,11/1/96,999-1004,?
20010101,Pathways of care-seeking during fatal infant illnesses in under-resourced South African settings.,Some college,-1,Tfcgs. R. Sor. Frol. Med. Yyc.,1878-3503,106,?,1/12/02,110-6,{Peter J WinchMickey ChopraCynthia S MinkovitzDebra JacksonAlyssa B Sharkey}
66884Ņ5,Iklabe or wdncdnikn wtd 'ruyysikn on cimplaoehtaxj xsfdimg jh gcuwtv wnd ijfghdljy in ciunsrcn pexr thxb 2 ygars on ate yn cevrjoijbn couitrnes: z syvreictpc szvmzc.,eng,BMC lmuliz Yqandh,nan,1471-2458,13,-1,1/13/01,Some college,?
20010101,Sustained complete remission of a limited-stage blastic plasmacytoid dendritic cell neoplasm followed by a simultaneous combination of low-dose DeVIC therapy and radiation therapy: a case report and review of the literature.,eĺng,-1,nan,1936-2625,6,11,1/13/01,Some college,{Yasunori OtaMasaaki NoguchiKei-Ji SugimotoHiroshi IzumiNorio KomatsuNanae YamaguchiHidenori ImaiAsami ShimadaYasunobu SekiguchiMutsumi Wakabayashi}
946006,Primary vaginal cancer and chemoradiotherapy: a patterns-of-care analysis,Some college,Int J Gynecol Cancer,Some college,?,21,2,1/11/01,378-84,{A. J. GgieY. J. DonezlvzJ. D. TwascA. O. RtroopG. K. CxrynsyN. 'qkpas}
36429,[Neurological dysfunction induced by bilirrubin].,nan,Neurol੔ogia (Barcelona Spain),Nwtvujuhkx,1578-1968,Some college,nan,1/12/05,202-11,{V Cus_H GalvezM IriondoJ CampistolI MlagaA Garc_a Cazorla}
259367,nan,nan,nan,nan,nan,Some college,0,nan,Some college,{A. ErolJ. B. CelikI. KaraA. TopalS. Guven}
