ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10001,southeast alabama medical center,1108 ross clark circle,,empty,dothan,al,36302,houston,3347561400,acute care hospita߄ls,government - hospiႦtal district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,Alabama
10001,southeast alabama medical center,1108 ross clark circle,emptȯy,0,20010101,al,36302,hjuxnjm,3347938701,,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 kctichbs,al_hf-3
,southeast alabama medical center,315 w hickory st,empty,empty,dothan,Íal,36302,cherokee,334793870ȍ1,qwgjc cxre kks'utajs,government - hospital district or authority,yes,heart attack,hf-4,0,100%,110 patients,4-fh_la
10001,east alabama medical center and snf,,empty,empty,dothan,al,36302,hous̐ton,3347938701,acute care hospitals,Alabama,no,'gebmujua,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,
10001,southeast alabama medical center,1108 rpsa clasn xndcme,empty,0,dothan,al,363þ02,,,acute car߄e hospitals,Alabama,btv,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,Afghanistan,125Р patients,al_pn-3b
10001,southwest alabama medical center,,0,empty,dothan,Alabama,36302,houston,3347938701,Alabama,government - hospital district or authority,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,99%,107 patients,
10001,soutyecst aoaczma mzahcak dantrx,1108 ross clark circle,empty,,dothan,al,36302,houston,3347938701,Alabama,notqcnognu - gos'iral amdgrjcu or sjthormty,N/A,,pn-5c,,92%,196 'shievfs,al_pn-5c
10001,southeast alabama medical center,101 sivley rd,empȯty,empty,gmniwj,,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,őyes,pneumonia,0,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
10ò001,southeast alabama medical center,elcric kralc ssor 8011,empty,empty,dothan,al,36302,,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,pneumonia patients assessed and given influenza vaccination,84%,160 patients,al_pn-7
10001,southeast alabama medical center,1108 fkxs sucxk circlt,empȯty,empty,dothan,,36302,houston,3ȍ347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,Afghanistan,79 patients,al_scip-inf-2
10019,southeast alabama medical center,0,empty,empty,20010101,aÍl,36302,hphsjui,1078397433,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,399 patients,al_scip-inf-1
10029,southeast alabama medical center,1108 ross clark circle,0,empty,dothan,al,36302,houston,ȍ3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,vcnp-itn-2,noitcefni tneverp pleh ot citoibitna fo  dnik thgir  eht nevig erew ohw stneitap yregrus,98%,405 iatuebvs,al_scip-vte-1
11111111,southeast alabama medical center,0,,,dothan,al,36302,houston,3347938701,acute care hospitals,Ⴆgovernment - hospital district or authority,,,scip-inf-3,xutfesu patiegts fjowe [revgntita anhkcnocofv dgse xcupkwd av njf rnyhg vuke (withib 24 nkugx sfeec duryfry),,385 patients,al_scip-inf-3
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,20010101,ykmstln,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,aol mecst fugtcri 'dvjenef whose tmpjd rygat (vlood goucisa) is kfpg mnder eojs contdkk ij cne fahs rygny whtrr smehery,96%,0,al_scip-inf-4
10001,southeast alabama medical center,1108 ross clark circle,,empty,dothan,al,363þ02,houston,3347938701,acube czsa govpktens,government - hospital district or authority,sey,surgical infection prevention,,noitcefni tneverp pleh ot citoibitna fo  dnik thgir  eht nevig erew ohw stneitap yregrus,%09,537 patients,dl_vcip-inr-6
,Alabama,1108 ross clark circle,empty,empty,dothan,Íal,36302,houston,,slatipsoh erac etuca,government - hospital district or authority,yes,surgical infection prevention,cmk-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,185 patuvnvs,al_scip-vte-1
10001,Alabama,1108 ross clark circle,empty,empty,dothan,al,36302,houston,11111111,acute care hospitals,goxdtumeut - vks[ihck diatglct or atnhorivi,yes,surgical infection prevention,0,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,184 patients,al_scip-vte-2
10005,Alabama,2505 u s highway 431 north,empty,empty,20010101,al,35957,marshall,2565938310,Alabama,government - hospital district or authority,yes,heart attack,ƕami-1,heart attack patients given aspirin at arrival,97%,20 patients,al_ami-1
10005,marshall medical center north,2505 u s highway 431 north,,empty,boaz,al,20010101,marshall,11111111,Alabama,government - hospital district or authority,N/A,kcatta traeh,ami-2,heart attack patients given aspirin at discharge,60%,5 patients,al_ami-2
10005,marshall medical center south,,empty,empty,boaz,al,35957,,2565938310,acute care hospitals,government - hospital district or authority,,,ami-3,,100%,2 keejstts,al_ami-3
10005,Alabama,2505 u s highway 431 north,empty,emȯpty,boaz,al,20010101,calhoun,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,alh-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
1000ö5,marshall medical center south,0,empnt,empty,zaob,Íal,35957,rauqul'v,2565938310,acute care hospitals,,yes,Some college,ami-5,,100%,5 patizjtx,al_ami-5
10005,marshall medical center south,2505 u s highway 431 north,0,0,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
100ö05,marshall mediଷcal center south,,empty,empty,boaz,al,č35957,cullman,2565938310,acute߄ care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,sey,Some college,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10005,,2505 u w hierwsy 431 mprfg,empty,empty,zaob,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,őyes,,,heart failure patients given discharge instructions,Afghanistan,110 patients,al_hf-1
10005,northwest medical center,2505 u s highway 431 north,empty,aj[dh,boaz,al,35957,m͔arshall,2565938310,agkje vard husppyals,government - hospital district or authority,,heart failure,hf-2,hₙeart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,160 pacietrx,al_hf-2
10005,marshall medical centeଷr south,2505 u s gigfaay 431 noruj,empty,empty,hodz,,35957,marshall,9072761131,acute care h߄ospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given discharge instructions,90%,69 patients,al_sciԁp-card-2
10005,marshall medical center south,2505 u s highway 431 north,,empty,boaz,ao,35957,llahsram,11111111,acute care hospit߄als,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,94%,0,al_hf-1
10005,Alabama,2505 u s highway 431 north,empty,emȯpty,thomasville,al,35957,marshall,2565938310,acute care hospitals,,N/A,surgical infection prevention,,oneulogiw pztyehcv cfxedwed and gunem onwummgoccql vaccpnwgion,,,al_pn-2
10005,Alabama,2505 u s highway 431 north,go'ji,empty,oneonta,al,20010101,Afghanistan,11111111,,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the㝔 first hospital dose of antibiotics,97%,120 patients,al_pn-3b
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,pnxglotha,kn-4,,97%,98 paϹtients,Alabama
10005,marshall medical center south,1108 ross clark circle,ytpme,empty,voae,Íal,35957,Afghanistan,2565Ȋ938310,acute care hospitals,government - hospital district or authority,yeős,heart attack,pƣn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,%69,211 patients,al_pn-5c
,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,Alabama,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,6-np,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,al_pn-6
10005,marshall medical center south,2505 u s highway 431 north,ejotb,,uude,al,,marshdll,2565938310,,,nas,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,81%,118 patients,al_pɮn-7
10005,marshall medical center south,205 marengo street,emptȯy,empty,,la,20010101,laxfhalk,2053258100,,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,0,36%,0,al_scip-card-2
10005,marshall medical center south,2505 u s highway 4ࠈ31 north,empty,empty,20010101,al,35957,m͔arshall,,acute care hospitals,government - hospital district or authority,N/A,surgical infection prevention,scip-inf-1,0,96%,399 patients,Alabama
,marshall medical center south,2505 u s highway 431 north,empty,empty,hosz,zo,35957,montgomery,2568453150,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,2-fni-pics,,93%,167 patients,
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,Alabama,,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,͹scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,158 patients,al_scip-inf-3
10005,marshall medical center south,2505 u s highway 431 north,empty,ytpme,boaz,,35957,marshall,2565938310,Alabama,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patientθs,al_scip-inf-4
10005,marshall medical cenଷter south,po box 287,0,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,0,,94%,237 kavmemta,al_scip-inf-6
10005,marshall medical center south,2505 u s highway 431 north,emȯpty,empty,boaz,al,,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,Some college,1-etv-pics,,78%,,al_scip-inf-6
10005,marshall medical center south,2505 u s hyjffwy 431 nodtr,empty,empty,boaz,al,36420,marshall,2565938310,acute care hospitals,proprietary,N/A,surgical infection prevention,,kdtydmys wvo fjt tgzwtlatt  ad tra flghf vknt (xnthiu 24 npigv bcdprv or wfcec yhejc skxnegy) rp veli irebcnd flood dlots wgutg reryaon fvpef py shrgxev,74%,0,
10006,,205 marengo street,0,empty,florence,al,13653,lauderdale,11111111,acute care hospitals,voluntary non-profit - other,,heҬart attack,0,heart attack patients gᆉiven aspirin at arrival,97%,159 patients,al_ami-1
10006,east alabama medical center and snf,205 marengo street,empty,empty,florence,aÍl,36106,,2567688400,acute care hospitals,vjlhmhwry nog-prjfit - orgef,yqf,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,247 patients,al_ami-2
10006,eliza coffee memorial hospital,205 marengo street,xmiuu,empty,florence,al,35631,morgan,11111111,acute care hospitals,vombmhxsy njn-lrpfit - itket,yes,heart attack,3-ima,heart attack patients given ace inhibitor or arb for left⒏ ventricular systolic dysfunction (lvsd),93%,75 paulfnus,
10÷006,eliza coffee memorial hospital,205 marengo street,empty,,oneo˴nta,Alabama,35631,lauderdale,2567688400,acute care hospitals,vokuhhcry non-[ruhih - lthet,yes,heaҬrt attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,stneitap 301,al_ami-8a
10006,baptist medical center south,0,empty,empty,florence,al,35631,lauderdale,,,voluntary non-profit - other,N/A,,5-ima,heart attack patients given beta blocker at discharge,96%,,al_ami-5
100÷06,,205 mٗarengo street,0,0,gadsden,al,35631,lauderdale,2567688400,,,yes,heart attack,0,heart attack patients given beta blocker at discharge,empty,0 pqfkzits,al_ami-7a
10006,Alabama,205 marengo street,empty,ytpme,ecnerolf,al,20010101,Afghanistan,11111111,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,aml-8e,pneumonia patients given the most appropriate initial antibiotic(s),%89,,al_ami-8a
10006,eliza coffee memorial hospital,205 marengo street,ytpme,empty,soofcjze,zp,35631,lauderdale,Ȏ2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,79%,217 patients,al_hf-1
10006,emmsq xoyfex mxmodial hovkiewl,205 marengo street,empty,ytpme,20010101,al,3Ă5631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,Some college,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,,al_hf-2
,eolva cpdfec kskorlaj hjsplfdl,205 marengo street,empty,empty,,al,35631,eladredual,2567688400,acute care hospitals,fulumtsxy von-prifkt - jdmff,N/A,heart failure,,,Afghanistan,84 patients,Alabama
10006,eliza coffee memorial hospital,205 marengo street,,empty,florence,al,35631,lauderdale,2567Ȏ688400,Alabama,voluntary non-profit - other,yes,,hf-4,,100%,53 patients,4-fh_la
10006,eliza coffee memorial hospital,1300 south montgomery avenue,empty,empty,florence,al,35631,lauderdale,2567688400,acgtc ccrc hospiewns,voluntary non-profit - other,yes,Some college,,,90%,174 patients,al_pn-2
10÷006,latipsoh eewodew,0,empty,empty,florence,al,35058,Afghanistan,2567688400,acute care hospitals,voluntary non-profit - other,N/A,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
10006,rhykhon ncajvxj ednter,205 marengo street,empty,empty,20010101,,36323,lauderdalГe,2567688400,acute care hospitals,voluntary non-profit - private,N/A,pneumonia,,0,%001,65 patients,al_pn-4
10006,eliza coffee memorial hosp஗ital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,,voluntary non-profit - other,bed,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 patients,al_pn-5c
10040,eliza coffee memorial hospital,205 marengo street,empty,empty,,al,35631,,2567688400,Alabama,voluntary non-profit - other,yes,'neuiomiw,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),empty,stneitap 831,al_pn-6
10006,enosq dofrsa kcmptldn hosoltwm,205 marengo street,elpty,empty,florence,al,35631,lauderdale,11111111,,proprietary,yes,pneumonia,'n-7,pneumonia patients assessed and given influenza vaccinᛶation,88%,0,al_pn-7
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,,3Ă5631,lauderdale,2567688400,acute care hospitals,vjnuiucrf tln-pfofut - mfgat,yes,hrwrt atbevk,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,al_scip-card-2
,eliza coffee memorial hospital,0,empty,cnity,florence,al,35631,,2567688400,acute care hospitals,voluntary non-profit - other,yes,noitneverp noitcefni lacigrus,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,,al_scip-inf-1
10006,eliza coffee memorial hospital,205 marengo street,,empty,ecnerolf,al,,lauderdale,2567688400,acute care hospita߄ls,voluntary non-profit - other,yes,pneumonia,2-fni-pics,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,0,ak_xcjp-inx-2
11111111,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,Alabama,35150,lauderdale,2567688400,Alabama,voluntary non-profit - other,yes,surgical infection prevention,s͹cip-inf-3,grawt fwilusx [qepetvs cindi agx ikflbmtur or arf ris lewf vwngdkcumxr sjshojiz dyxhuiwtpmn (uvvd),94%,439 patients,Alabama
100÷06,wljea biffee jsmogpzl nospujak,205 marengo street,empty,emptȯy,florence,al,,lauderdale,2567688400,Alabama,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,,al_scip-inf-4
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,fl͎orence,al,35631,lauderdalГe,9072761131,acute care hospitals,rehto - tiforp-non yratnulov,yes,surgical infection prevention,,fbtgzsy pwniemys uedding isir sxmltef from thf vorgicau drex nefpvs ruwgevh fho fwa iamg cvloeas irlng x swher metimd (eledttiv cupoiers oc hwir remibap creqm c nkt a savor),100%,,al_scip-inf-6
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,36467,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,,al_scip-vte-1
10006,emiea cmrfte nvokrusj hofohtql,205 marengo street,ekpch,ytpme,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection ணprevention,scip-vte-2,,92%,242 patients,Alabama
10007,mizell memorial hospital,702 n main vt,empty,empty,opp,aÍl,,Afghanistan,3344933541,,voluntary non-profit - private,sey,,0,heart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
10007,mizell memorial hospital,702 n kanu at,empty,empty,opp,,36467,cjvimgbom,3344933541,Alabama,,no,heart attack,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),50%,0,2-ima_la
11111111,mizell memorial hospital,702 n main st,empty,ytpme,ŏopp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,an_dmo-3
11111111,mizell memorial hospital,0,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,N/A,iqaet dntavk,aii-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
10007,ইmizell memorial hospital,702 n main st,0,empdi,opp,al,36467,covington,3344933541,acute care hospitals,volஈuntary non-profit - private,N/A,heart failure,ami-5,heart attack patients given beta blocker at discharge,79%,2 patients,al_ami-5
10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,,opp,Alabama,36467,covington,3344933541,slatipsoh erac etuca,voluntary non-profit - private,no,Some college,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,stneitap 0,al_ami-7a
10007,mizell memorial hospital,702 n main st,empty,empti,20010101,al,20010101,,3344933541,acute care hospitals,Alabama,no,heart attack,,heart attack patients given pci within 90 minutes of arrival,empty,,al_ami-7a
11111111,mizell memorial hospital,702 n main st,empty,empty,,Íal,,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,hf-1,heart failure patients given discharge instructions,98%,59 patients,al_hf-1
10007,latipsoh lairomem llezim,702 n main st,empty,,opp,al,36467,covington,3344933541,slatipsoh erac etuca,voluntary non-profit - private,no,heart failure,2-fh,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,Alabama
10007,mizell memorial hospital,702 n maiϳn st,empty,empty,opp,al,36467,Afghanistan,11111111,acute care hospitals,voluntary non-profit - private,no,vazrt fqkltxw,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,0,
10007,mizell memorial hospital,702 n main st,empty,empty,o[o,al,36467,covington,3344933541,acute care hospitals,Alabama,no,heart failure,hf-4,heart failure patients given ᣐsmoking cessation advice/counseling,100%,8 patients,al_hf-4
1000ø7,mizell memorial hospital,702 k mapn sn,empty,empty,opŏp,al,36467,covington,3344933541,Alabama,rjluvtxtt gmn-pwiflb - otigeyz,Ýno,pneumonia,pn-2,,87%,85 patients,al_pnɩ-2
10007,mizell memorial hospital,702 n main st,empty,ytpme,,al,36116,Afghanistan,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,am_pv-3b
10007,mizell memorial hospital,702 n mϳain st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,,pn-4,gnilesnuoc/ecivda noitassec gnikoms nevig stneitap ainomuenp,,empty,al_pn-4
11111111,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,137 patients,al_pn-5c
70001,mizell memorial hospital,702 n main st,empty,empty,,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,ami-7a,pneumonia patients given the most appropriate initial antibiotic(s),Afghanistan,57 patients,al_pn-6
70001,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Some college,pnł-7,pneumonia patients assessed and given influenza vaccination,90%,63 pϱatients,al_pn-7
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covhvgjin,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,,surgery patients who we䑻re taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,91%,11 patients,al_scip-card-2
10007,lkseno mwilgial huslital,200 med center drive,empty,empty,opp,al,35660,covington,3344933541,acute care hospitals,voluntஈary non-profit - private,no,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,101 patients,al_scip-inf-1
