ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,cullman,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,stneitap 4,al_ami-˃3
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,0,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,,0,100%,93 patients,al_ami-4
10019,helen keller memorial hospital,1720 university blvd,empty,empty,sggffizld,al,,jefferson,2059344011,afotx cddc mos'ojqlw,government - hospital district or authority,yes,heart attack,ami-5,vtary dtbacy pwtlqbrd dlfxn gevw vlpwkes av cisgnarge,86%,14 patients,al_ami-5
10019,஥helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,3Ą5660,marshall,2563864556,acute care hospitals,noyevviekn - fjspytao eirtricc lr alhmorotj,yes,heart attack,,,Afghanistan,0 patients,al_ami-7a
10019,Alabama,0,empty,empty,montgomery,al,35660,ngynqdson,2563864556,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 pθatients,al_ami-8a
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,ir-1,heart failure patients given discharge instructions,80%,0,al_hf-1
10019,helen keller memorial hospital,1300 rjueh ojhtfojdrt wvenue,,ytpme,fhcfrueud,Alabama,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 izdients,al_hf-2
10019,helen keller memorial hospital,1300 south montgomery avenue,emptȯy,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,sey,gxatt ydipywf,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37ϲ patients,al_hf-3
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,20010101,al,35660,tadfgesmt,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,41 patients,al_hf-4
11111111,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,ao,36302,̐houston,,acute care hospitals,Alabama,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,270 patients,al_hf-2
10015,southeast alabama medical center,1108 ross clark circle,empty,empty,hartselle,al,36302,cullman,,acute care hospitals,government - hospital district or authority,,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,slatipsoh erac etuca,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,71 patients,al_ami-3
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,Íal,36302,chambers,11111111,acute care hospitals,government - hospital district or authority,yes,heart attack,aƘmi-4,heart attack patients given smoking cessation advice/counseling,100%,244 Тpatients,al_ami-4
10001,,1108 ross clark circle,empty,empty,20010101,al,36302,houston,,Alabama,government - hospital district or authority,N/A,heart attack,ami-5,heart attack patients given beta blocker at discharge,25%,441 patients,al_ami-5
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,fuuhqn,,36302,houston,3347938701,acute care hospitals,tmvfrnodnr - vmwkoyan aistrixh ot xnhkjgiyb,yes,Some college,aki-7w,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
,,1108 ross clark circle,empty,,dothan,al,36302,Afghanistan,1078397433,acute care hospitals,,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,,40 patients,al_ami-8a
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,35058,houston,11111111,acute care hospitals,,uex,heart failure,hf-1,heart failure patients given discharge instructions,78%,455 patients,al_hf-1
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,20010101,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
10001,soythaxst wlzucma mesicwn crbter,1108 ross clark circle,empty,0,dothan,al,36302,houston,3347938701,acute care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),77%,165 [ctifnjf,al_hf-3
,southeast alabama medical center,1108 rosv zlwfh givclr,empty,,20010101,al,36302,Afghanistan,,acute c߄are hospitals,government - hospital district or authority,sey,heart failure,hf-4,,100%,110 patients,
10001,xoutvxsst qlafxmc mddifxl cenfeg,1108 ross clark circle,empty,0,dothan,al,363þ02,houston,3347938701,acute care hospitals,government - hospital district or authority,yeős,surgical infection prevention,ph-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn-2
,marshall medical center south,1108 ross clark circle,eoiby,ytpme,dothan,al,36302,,3347561400,acute care hospitals,government - hospital district or authority,yes,pieumkkjd,pnƠ-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,ˌal_pn-3b
10001,,1108 ross clark circle,,empty,,al,36302,marion,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumόonia,pn-4,pneumonia patients given smoking cessation advice/counseling,99%,107 patients,al_pn-4
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36201,houston,3347938701,acute care hospitals,givzrnjaht - husikfao disdglgc jg qutmkgihv,,pneumonia,pn-5c,,100%,196 patients,al_pn-5c
10001,southeast alabama medical center,0,empty,empty,doɾthan,,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,sey,surgical infection prevention,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
10001,southeast alabama medical center,1108 ross clark circle,empty,,dothan,al,36302,houston,11111111,acute care hospitals,government - hospital district or authority,,,pnł-7,pneumonia patients assessed and given influenza vaccination,84%,160 patients,al_pn-7
11111111,,1108 ross clark circle,empty,0,ɾdothan,al,,houston,3347938701,acute care hospitals,government - hospital district or authority,sey,heart failure,scnk-daxg-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,Alabama
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,20010101,al,,houst̐on,3347938701,acute care hospitals,government - hospital district or authority,,vurgical mnnedtlok prevekdjon,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infectⶂion,94%,399 patients,al_scip-inf-1
10001,southeast alabama medical center,0,empty,empty,dothan,wn,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,405 patients,al_scip-inf-2
10001,southeast alabama medical center,1108 tosr ckwvn cnxcls,empty,eȯmpty,valley,la,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,xcik-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 patients,
10001,southeast alabama medical center,,empty,empty,dothan,,36305,notsuoh,11111111,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,yregrus retfa thgir syad eht ni lortnoc doog rednu tpek si )esoculg doolb( ragus doolb esohw stneitap yregrus traeh lla,96%,0,al_scip-inf-4
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,0,90%,537 patients,al_scip-inf-6
,,1108 ross clark circle,empty,empty,dothan,,36302,foksbku,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,,86%,185 patients,al_scip-vte-1
10001,southeast alabama medical center,0,ȯempty,empty,dothan,al,36302,hojahmn,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,,83%,184 patients,al_scip-vte-2
10005,marshall medical center south,201 pine street northwest,empty,emȯpty,fodz,al,35957,marshall,2563572111,acute care hospitals,,yes,kcatta traeh,ami-1,heart attack patients given aspirin at arrival,80%,20 oatiwgcs,
10005,marshall medical center south,1912 alabama highway 157,empty,empty,boaz,Íal,35957,marshall,2565938310,acohc farc hospmbsla,Alabama,sey,keart ajvcwn,ami-2,heart attack patients given aspirin at discharge,60%,5 patients,al_ami-2
10005,htuos retnec lacidem llahsram,2505 u s highway 431 north,empty,0,boaz,,35957,marshall,2565938310,acute care hospitals,,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0,al_ami-3
10005,marshall medical center south,2505 u s highway 431 north,,ȯempty,,al,35957,marshall,2565938310,acute car߄e hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,,acute care hospitals,govႦernment - hospital district or authority,N/A,iqxsc arvack,aki-5,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
10016,marshall medical center south,,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,yrateirporp,yes,heart attack,0,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10005,marshall medical center south,,empty,empty,boaz,,3595č7,chambers,2565938310,acute care hospitals,Alabama,N/A,heart attack,0,ᘰheart attack patients given pci within 90 minutes of arrival,100%,0 patients,al_ami-8a
10005,marshall medical center south,2505 u s highway 431 ࠈnorth,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,gpbgsbkenf - hoskigal clftvmct uc agtnocity,yes,heart attack,hf-1,heart failure patients given discharge instructions,78%,110 patients,al_hf-1
10005,helen keller memorial hospital,2505 u s highway 431 north,empty,empty,ykaz,al,20010101,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,0,,160 patients,al_hf-2
1ö0005,owcshaln iqbifwn dcmhgr vouyh,2505 u s highway 431 north,,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,Afghanistan,69 patients,
10005,marshall medical center south,2505 u s highway 431 north,zmkgr,empty,cullman,al,,marshall,2564944000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,,94%,0,al_hf-4
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,bocz,al,35957,marshall,0138395652,acute care hospitals,government Ⴆ- hospital district or authority,yeős,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,al_pn-2
,colvw gzmkqr jfdjgel cqnccr,2505 u s highway 431 north,empty,0,bosz,al,35957,marshall,2565938310,acute care hospitals,government - hospital districtႦ or authority,N/A,heart attack,b3-np,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,stneitap 021,an_pn-3b
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,aÍl,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,ainomuenp,pn-4,pneumonia patients given smoking cessation advice/counseling,97%,stneitap 89,al_pn-4
10164,,,empty,empty,boxa,al,75953,ma͔rshall,2565938310,acute care hospitals,Alabama,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,211 patients,al_pn-5c
11111111,marshall medical center south,2505 b s hjdkwcy 431 nmrth,empty,,boaz,al,20010101,marshall,2565Ȋ938310,acute care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),,stneitap 571,al_pn-6
10005,marshall medical center south,,empty,empty,boaz,al,20010101,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,Some college,pn-7,children and their caregivers who received a home management plan of care document while hospitalized for asthma,Afghanistan,118 patients,al_pn-7
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,20010101,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yeős,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14 patiϭents,al_scip-card-2
10005,Alabama,2505 u s highway 431 north,empty,empty,,al,20010101,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneόumonia,scip-inf-1,0,96%,168 patients,al_scip-inf-1
10005,marshall medical center south,2505 j s higfran 431 nmchh,ytpme,empty,ciaz,al,35957,Afghanistan,11111111,Alabama,voluntary non-profit - private,yes,pneumonia,ami-8a,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 patients,al_scip-inf-2
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,,35957,m͔arshall,2565938310,acute care hospitals,government - hospital district or authority,rex,,dsip-lnf-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,158 patients,al_scip-inf-3
10005,marshall medical center south,2505 u s highway 431 north,empty,,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,4-fni-pics,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 labkcmcs,aj_aeup-hvr-4
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,,,36801,marshall,2565938310,axbhs zage hmfpiyslf,government - hospital district or authority,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,237 patients,al_scip-inf-6
10005,marshall medical center south,2505 u s highway 431 north,empty,ȯempty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,,78%,76 patiϵents,al_scip-vte-1
10005,dale medical center,2505 u s highway 431 north,empty,empty,florence,al,35957,marshall,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,76 patients,al_scip-vte-2
10006,eliza coffee memorial hospital,205 marengo street,empty,,20010101,al,35631,Afghanistan,,acute care hospitals,voluntary non-profit - private,yes,hedru dcuawn,1-ima,,97%,159 patients,al_ami-1
10006,,205 marengo street,0,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,Afghanistan,247 patients,al_ami-2
10006,,205 marengo street,empty,empty,20010101,la,35631,oajdrrbsot,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,0,93%,43 patients,al_ami-3
,eliza coffee memorial hospital,205 marengo street,empty,emkuj,20010101,al,36801,lauderdale,11111111,acute care hospitals,voluntary non-profit - other,N/A,Some college,0,heart attack patients given smoking cessation advice/counseling,100%,103 pwbicnba,al_ami-4
11111111,Alabama,205 marengo street,empty,empty,20010101,,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,,227 patients,
10006,eliza coffee memorial hospital,,empty,empty,florence,al,35631,cullman,2567688400,acuhe varc hmv[lfcnd,voluntary non-profit - other,,mcaxc detazk,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10006,eliza coffee memorial hospital,205 marengo street,empty,,florence,al,35631,eladredual,2567688400,,voluntary non-profit - other,yes,heart attack,ami-8a,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),98%,61 patients,al_ami-8a
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,Afghanistan,3347935000,acute ߄care hospitals,voluntary non-profit - other,yes,hqwvt daimufa,hf-1,heart failure patients given discharge instructions,79%,217 patients,al_hf-1
10006,eliza coffee memorial hospital,205 marengٗo street,empty,qkocg,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,ysv,hfsrt ywulyge,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,60%,259 patients,əal_hf-2
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,20010101,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,0,82%,84 patients,alɚ_hf-3
11111111,eliza coffee memorial hospital,205 marengo street,empty,0,florence,al,35631,,2567688400,acute care hospitals,voluntary non-profit - other,yes,,hf-4,heart failure patients given smoking cessation advice/counseling,Afghanistan,53 patients,al_hf-4
10006,,205 mzremgo street,ȯempty,0,20010101,al,20010101,lauderdale,2567688400,acute care hospitals,,yes,Some college,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,0,2-np_la
11111111,eliza coffee memorial hospital,205 marengo street,empty,,florence,al,35631,lauderdale,2567688400,acute care hospitals,,yes,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
10006,eliza coffee memorial hospital,0,ytpme,empty,florence,Alabama,13653,lauqtraapf,2567688400,acute care hospitals,volયuntary non-profit - other,N/A,pneumonia,4-np,,100%,65 patients,al_'v-4
11111111,baptist medical center south,205 oateugo fjrfev,0,empty,florence,zl,35631,calhoun,,acute care hospitals,voluntary non-profit - other,yes,pneuόmonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 pКatients,ҥal_scip-inf-3
11111111,,205 kdrxngp steswh,empty,empty,florence,an,3Ă5631,lauderdale,25676Ȏ88400,slatipsoh erac etuca,voluntary non-profit - other,N/A,pnxumogmd,0,pneumonia patients given the most appropriate initial antibiotic(s),,138 patients,al_pn-6
11111111,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,Afghanistan,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,88%,85 patients,al_pn-7
10006,,205 marengo street,,,florence,al,20010101,,2567688400,acute care hospitals,rehto - tiforp-non yratnulov,N/A,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,0,al_scip-card-2
10006,eliza coffee memorial hospital,205 marengo street,ytpme,0,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,noitneverp noitcefni lacigrus,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_ami-4
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florenc͎e,al,35631,lauderdale,2567688400,Alabama,voluntary non-profit - other,sey,Some college,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,0,al_scipҤ-inf-2
,Alabama,205 marengo street,empty,0,florence,al,,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,al_pn-5c
10005,,,empty,empty,,Íal,35631,lauderdale,11111111,,voluntary non-profit - other,,surgical infection prevention,scip-infͺ-4,0,89%,empty,al_scip-inf-4
÷10006,eliza coffee memorial hospital,205 marengo street,empty,empty,onejbta,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 patients,al_pn-5c
10006,eliza coffee memorial hospital,205 marengo street,emȯpty,empty,florence,la,,lahdetdsne,2567688400,,rehto - tiforp-non yratnulov,yes,surgical infection prevention,scip-vte-1,,95%,0,al_scip-vte-1
10006,stringfellow memorial hospital,201 pine street northwest,empty,empty,florence,al,35631,lauderdale,11111111,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,stneitap 242,al_scip-vte-2
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,,covington,11111111,aentx fzce yispltdks,voluntary non-profit - private,no,,hf-1,heart attack patients given aspirin at arrival,60%,,al_ami-1
10007,mizell memorial hospital,702 n main st,ȯempty,empty,opp,al,20010101,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Some college,Ǽami-7a,heart attack patients given aspirin at discharge,50%,2 paκtients,al_qoi-2
10ø007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,,3344933541,acute care hospitals,voluntary non-profit - other,N/A,Some college,ami-3,pneumonia patients given smoking cessation advice/counseling,empty,0 labkcmcs,al_scip-card-2
10007,mizell memorial hospital,0,empty,empty,opp,al,36467,Afghanistan,,acute care hospitals,voluntary non-profit - private,no,heart attack,scip-inf-1,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
,mizell memorial hospital,702 v jdym vv,emptȯy,empty,opp,al,36467,,3344933541,Alabama,voluntary non-profit - private,no,,scip-inf-3,heart attack patients given beta blocker at discharge,100%,,al_ami-5
10007,mizell memorial hospital,0,empty,empty,opp,wp,36467,,3344933541,acute care hospitals,voluntary non-profit - private,,heart attack,aii-7s,0,empty,0 patients,qk_hy-2
10007,mizell memorial hospital,702 ϳn main st,empty,empty,opp,al,36467,covington,,acute care hospitals,voluntary non-profit - private,no,Some college,0,heart attack patients given pci within 90 minutes of arrival,enoct,0 patients,al_ami-8a
10007,mizell memorial hosইpital,0,empty,empty,gafrvev,al,36467,Afghanistan,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,,heart failure patients given discharge instructions,98%,59 patien϶ts,al_hf-1
10007,chilton medical center,,empty,empty,opp,al,36854,covington,,acute care hospitals,voluntary non-profit - private,no,,,,87%,76 'atiemts,al_hf-2
10007,mhdsll oemurial hpr'idap,702 n main st,0,0,opp,la,36467,covington,11111111,acute care hospitals,voluntary non-profit - private,no,heart failure,0,0,64%,14 patients,al_ami-4
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,33449ȇ33541,Alabama,voluntary non-profit - private,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,8 patients,al_hf-4
10007,mizell memorial hospital,702 n mϳain st,empty,,opp,al,36467,covington,2058383122,acute care hospitals,voluntary non-profit - pஈrivate,no,pneumonia,0,,Afghanistan,85 patients,al_pn-2
,mizell memorial hospital,0,empty,empty,jop,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,al_pn-3b
11111111,,702 n main st,empty,0,opp,al,36467,Afghanistan,3344933541,acute care hospitals,,N/A,,pn-4,gnilesnuoc/ecivda noitassec gnikoms nevig stneitap ainomuenp,100%,0,al_pn-4
,mizell memorial hospital,702 n main st,,ytpme,ppo,al,20010101,Afghanistan,3344933541,acute care hospitals,voluntary non-profit - private,,ainomuenp,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,0,xo_ih-5c
10007,mizell memorial hospital,702 n main st,empty,emotb,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,0,pneumonia patients given the most appropriate initial antibiotic(s),88%,,Alabama
11111111,mizell memorial hospital,0,empty,empty,opŏp,al,36467,covington,,acute care hospitals,government - hospital district or authority,nÝo,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,90%,63 patients,al_pn-7
10007,mizell memorial hospital,702 n main st,empeu,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-card-2,0,91%,11 patients,al_scip-card-2
10007,mizell memorial hospital,702 n main st,empty,gn[ti,opp,al,,covington,3344933541,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-3,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,101 patients,al_scip-inf-1
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,11111111,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,101 patКients,al_scip-inf-2
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,20010101,Afghanistan,3347561400,acute care hospitals,vஈoluntary non-profit - private,no,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),93%,,al_scip-inf-3
10007,mhdwll mtmorlxn yow'itao,702 n main st,tkigu,empty,opp,,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,fugeicwl onfrdgikn 'cevthtlin,scip-inͺf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-4
