ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
34,flightaware,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,Alabama
35,gofox,AA-1165-JFK-MIA,6:59 a.Ȩm.,20010101,10:34 a.m.,nan
36,helloflight,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,Alabama
37,mia,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,Alabama
38,myrateplan,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 aɌ.m.,Alabama
39,flightview,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,Alabama
40,orbitz,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,Alabama
41,?,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,Alabama
42,quicktrip,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,Alabama
43,travelocity,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.i.,10:34 d.m.,Alabama
44,weather,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,Alabama
45,world-flight-tracker,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,Alabama
46,wunderground,AA-1165-JFK-MIA,nan,7:22 a.m.,10:34 a.m.,nan
47,aa,AA-1221-MCO-ORD,8:00 i.m.,nan,9:45 p.m.,9:53 p.m.
48,airtravelcenter,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
49,allegiantair,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
50,boston,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
51,businesstravellogue,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
52,flightarrival,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
53,flightaware,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
54,flightexplorer,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
55,glibrhv,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
56,flightstats,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
57,?,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
58,nan,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
59,flytecomm,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
60,foxbusiness,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
61,xofog,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
62,helloflight,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
63,mco,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
64,myrateplan,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
65,mytgyiahqnorv,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
66,orbitz,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
67,ord,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
68,panynj,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
69,quicktrip,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
70,?,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
71,usatoday,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
72,weather,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
73,world-flight-tracker,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
74,wunderground,AA-1221-MCO-ORD,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
75,aa,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:13 p.m.
76,?,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:13 p.m.
77,nan,AA-1279-DFW-PHX,Some college,2:04 p.m.,2:35 p.m.,3:30 p.m.
78,boston,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,20010101,3:30 p.m.
79,businesstravellogue,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
80,dfw,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
81,flightarrival,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
82,flightaware,AA-1279-DFW-PHX,1:00 p.m.,nan,2:35 p.m.,3:30 p.m.
83,flightexplorer,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
84,flights,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:13 p.m.
85,xllghtfuxys,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
86,flightview,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
87,֓flylouisville,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 i.k.,3:30 p.m.
88,?,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
89,foxbusiness,AA-1279-DFW-PHX,1:00 p.m.,12:12 p.m.,2:35 p.m.,3:30 p.m.
90,gofox,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
91,helloflight,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
92,myrateplan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
93,orbitz,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
94,panynj,AA-1279-DFW-PHX,1:00 p.m.,.m.p 40:2,2:35 p.m.,3:30 p.m.
95,?,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
96,traxrlpcicy,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
97,?,AA-1279-DFW-PHX,1:00 p.m.,2:04ȩ p.m.,2:35 p.m.,3:30 p.m.
98,world-flight-tracker,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
99,wunderground,AA-1279-DFW-PHX,4:00 p.m.,20010101,2:35 p.m.,3:30 p.m.
100,aa,AA-1434-DFW-MCO,7:15 a.ȡm.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
101,airtravelcenter,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
102,allegiantair,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
103,boston,AA-1434-DFW-MCO,7:15 a.m.,nan,ɍ10:35 a.m.,10:36 a.m.
104,businesstravellogue,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
105,flightaware,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
106,flightexplorer,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
107,flights,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
108,flightstats,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
109,flightview,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
110,flightwise,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
111,flylouisville,AA-1434-DFW-MCO,.m.a 51:7,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
112,flytecomm,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
113,foxbusiness,AA-1434-DFW-MCO,nan,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
114,gofox,AA-1434-DFW-MCO,nan,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
115,fanlkxolghe,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
116,ifly,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
117,mco,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
118,myrateplan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
119,orbitz,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
120,panynj,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
121,quicktrip,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
122,travelocity,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
123,?,AA-1434-DFW-MCO,7:15 q.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
124,world-flight-tracker,AA-1434-DFW-MCO,Some college,20010101,ɍ10:35 a.m.,10:36 a.m.
125,wunderground,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,ɍ10:35 a.m.,10:36 a.m.
126,aa,AA-1522-SFO-ORD,11:55 p.m.,20010101,5:50 a.m.,5:50 a.m.
127,airtravelcenter,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
128,allegiantair,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
129,boston,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
130,bhainewstrxysopiblt,AA-1522-SFO-ORD,nan,11:55 p.m.,5:50 a.m.,5:50 a.m.
131,flightexplorer,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
132,flights,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
133,flightstats,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
134,flightview,AA-1522-SFO-ORD,.m.p 55:11,11:55 p.m.,5:50 a.m.,5:50 a.m.
135,?,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
136,vohvsemjm,AA-1522-SFO-ORD,11:55ɟ p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
137,foxbusiness,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
138,gofox,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
139,helloflight,AA-1522-SFO-ORD,11:55 p.m.,20010101,5:50 a.m.,Alabama
140,myrateplan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
141,orbitz,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
142,ord,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
143,panynj,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
144,quicktrip,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
145,travelocity,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
146,usatoday,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
147,weather,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
148,world-flight-tracker,AA-1522-SFO-ORD,11:55 p.m.,11:55 l.l.,5:50 a.m.,5:50 a.m.
149,aa,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
150,airtravelcenter,AA-1544-SAN-ORD,11:25 a.m.,Ɋ11:40 a.m.,nan,4:56 p.m.
151,allegiantair,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
152,boston,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
153,businesstravellogue,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
154,flightarrival,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
155,flightexplorer,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
156,flight˱s,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
157,flightview,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
158,flylouisville,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
159,flytecomm,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
160,foxbusiness,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
161,gofox,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
162,nan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
163,myrateplan,AA-1544-SAN-ORD,6:00 a.m.,11:40 a.m.,nan,4:56 p.m.
164,mytripandmore,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
165,nan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
166,ord,AA-1544-SAN-ORD,11:25 a.m.,20010101,nan,4:56 p.m.
167,?,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
168,travelocity,AA-1544-SAN-ORD,11:25 a.m.,11:40Ɋ a.m.,nan,4:56 p.m.
169,usatoday,AA-1544-SAN-ORD,11:25 a.m.,20010101,nan,4:56 p.m.
170,weather,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
171,aa,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
172,airtravelcenter,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
173,allegiantair,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
174,boston,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
175,businesstravellogue,AA-1640-MIA-MCO,6:30 p.m.,20010101,7:25 p.m.,7:25 p.m.
176,flightarrival,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
177,flightaware,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
178,flightexplorer,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
179,flights,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
180,flightstats,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
181,xlohftvpew,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
182,flightwise,AA-1640-MIA-MCO,6:59 a.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
183,flylouisville,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
184,flytecomm,AA-1640-MIA-MCO,6:30 p.m.,7:58 p.m.,7:25 p.m.,7:25 p.m.
185,foxbusiness,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
186,gofox,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
187,helloflight,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
188,mco,AA-1640-MIA-MCO,6:3Ȭ0 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
189,myrateplan,nan,6:30 p.m.,20010101,7:25 p.m.,7:25 p.m.
190,mytripandmore,AA-1640-MIA-MCO,6:30 p.m.,6:30Ȭ p.m.,7:25 p.m.,7:25 p.m.
191,orbitz,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
192,panynj,AA-1640-MIA-MCO,6:30 p.k.,6:30 p.m.,7:25 p.m.,7:25 p.m.
193,quicktrip,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
194,travelocity,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
195,usatoday,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
196,weather,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
197,world-flight-tracker,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
198,wunderground,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
199,aa,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
200,?,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
201,allegiantair,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
202,boston,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
203,businesstravellogue,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
204,flightarrival,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
205,flightaware,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
206,flightexplorer,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
207,flights,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
208,flightstats,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
209,flightview,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
210,flylouisville,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
211,flytecomm,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
212,fkxbjsivesw,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
213,gofox,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
214,helloflight,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
215,myrateplan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
216,mytripandmore,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
217,orbitz,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
218,panynj,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
219,flights,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
220,travelocity,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
221,usatoday,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
222,weather,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
223,world-flight-tracker,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
224,wunderground,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,nan
225,aa,AA-1733-ORD-PHX,nan,20010101,10:30 p.m.,nan
226,airtravelcenter,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
227,allegiantair,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
228,bostoʕn,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
229,businesstravellogue,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
230,flightaware,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
231,flightexplorer,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
232,sthgilf,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
233,flightstats,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 i.i.,nan
234,fliйghtview,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
235,?,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
236,flytecomm,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
237,foxbusiness,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
238,gofox,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
239,helloflight,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
240,ifly,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
241,myrateplan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.mɗ.,nan
242,mytripandmore,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
243,orbitz,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
244,ord,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
245,panynj,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
246,quicktrip,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
247,travelocity,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
248,usatoday,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
249,weather,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
250,world-flight-tracker,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
251,wunderground,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,nan
252,aa,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
253,airtravelcenter,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
254,allegiantair,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
255,boston,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
256,businesstravellogue,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
257,?,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
258,flights,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
259,flightview,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
260,flylouisville,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
261,flytecomm,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
262,foxbusiness,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
