ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
76,421512,CABG again outshines stenting for some patients with coronary artery blockage,eng,Pain Medicine,nan,nan,309,?,1/13/01,nan,{M. Motkx}
77,213794,Vealth-kfmkufjng feydniocs kh kod-lneooe wancet shrvuelta,nan,Pain Medicine,nan,nan,g25,?,İ1/1/97,118-124 7p,{Alexa StuifbergenMartha Gene Meraviglia}
78,20010101,Food allergy in children,nan,-1,nan,09ǻ29-693X,nan,?,1/6/01,1349-1353,{E. Bidaγt}
79,nan,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,nan,Pain Medicine,nan,nan,1,17,1/1/99,9-Jun,nan
80,282039,Tjd ficsr cxsq ox dfug-jkvuxfs pmjunf hekolydld angmyc gue go hrdsobjrhixonx,nan,nan,nan,2311-1400,Some college,9,Alabama,1925-1929,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,nan,Eur N Sanzef Xadw (Etgj),Some college,nan,19,4,10/01/1,167-71,}onamoR .OreinruoF .PrabbeH .M{
82,519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,nan,S໬tatistical methods in medical research,Stat Methods Med Res,0962-2802,16,nan,Alabama,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldD⏪inesh Khanna}
83,44484,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,-1,nan,1553-9318 1553-9318,1,33,nan,nan,?
84,nan,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,Some college,Computerized Medical Imaging and Graphics: The Official Journal of the Computerized Medical Imaging Society,nan,1699-7980,Some college,4,1/15/05,nan,{E HuguetO PortaE Mart_nezI MoraM Sim_J ᭅPubillJ A OrtegaM T Castillo}
85,889481,Di䌍fferential functional connectivity within an emotion regulation neural network among individuals resilient and susceptible to the depressogenic effects of early life stress.,nan,nan,Some college,nan,12,2,1/9/01,Some college,{W. HummigJ. Stechman NetoL. F. Tonial}
86,894596,Mh the dloe kf pte anf 'ost-ltocevsihg kn envirmnmandwl ddga khklbg,nan,nan,nan,nan,33,00,1/8/01,Some college,nan
87,604985,Cognitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options,English,J Med Toxicol,Journal of medical⊈ toxicology : official journal of the American College of Medical Toxicology,1556-9039,2,4,nan,nan,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,20010101,Forensic odontol࿍ogy: A prosthodontic view,enĺg,Pain Medicine,nan,nan,4,?,1/12/01,38-41,{A. GosaviA. Nksanu}
89,770196,20010101,ĺeng,Unn M Yygatbku Obrysr,nan,0020-7292,64,1,1/1/99,Some college,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,591619,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,nan,Revista de Neurologia,nan,0210-0010,64,3,1/8/01,135-138,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,-1,Jiyrbxl lf cagdioezsbluer mffycijz (Hagxtsvown Ld.),1558-2027,10,3,Alabama,65Ŭ5-663,{Giovanni TeodoriMarta LeveroneEraldo Occhett⒐aMiriam BortnikPaolo MarinoMarco Marcolongo}
92,782211,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,nan,nan,?,27,1,Alabama,Jul-93,{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN Freym⎀ondY PachecoA Traverse-Glehen}
93,163093,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine & Tobacco Research,Thromb Haemost,1462-2203,28,4,1/1/99,341-6,{M. W. MartinR. SaundersS. Levin}
94,870257,Intimate Partner Violence Survivors' Unmet S᝚ocial Service Needs,Some college,Nmhriwl on Rlciwl Wxdvpdx Rdsxarxh,nan,1540-7314 0148-8376,37,5,1/11/01,nan,{Melissa E. DichterKarin V. Rhodes}
95,20010101,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,nan,Some college,1088-0224,15,1,Alabama,7-62PS,{W. A. Kzcsiw}
96,949067,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,nan,Expert Opin Drug Metab Toxicol,nan,nan,3,3,nan,315-20,{A. A. Mangoni}
97,213794,20010101,nan,Pain Medicine,nan,nan,37,00,İ1/1/97,326-327,{Aoyyen Alveraun Anferaoj Zprdkas Bxckenc-Iilnlrt Bedspcf Usgler Bepll Gegmcn Boloig Hoixcogd-Mwtgifg Fmwcibgetlmk Hucrpljz Ghristcnsen Fogfjentiio Corncell Deon Clark FiGqrlo Eioduwr Emiynqs Vkwuc Nejvsjzr Golaetolhg Nagt Ueovr Ocmsa Jocanm Nayz Hl[piys N AdyylatKpsd N. Miefjxlm}
98,752456,The changing patterns of systemic fluoride intake,nan,nan,hcraeser latned fo lanruoJ,nan,71,55,Alabama,59-63,?
99,377284,20010101,nan,bateM lonircodnE loisyhP J mA,Eoexprsm joudnwl pn khyvijloyb. Xugocrjhomoyn sns neuscplism,?,283,3,1/2/09,G556-64,nan
100,420138,nan,nan,Jijcnal kf cya Smetiran Djejxyic Awfovnetmog,Some college,1878-3570,nan,0,1/1/92,319ţ-324,{Stensland SHSobal J}
101,213794,Iatrogenic perforation at colonic imaging.,nan,nan,nan,nan,nan,nan,nan,nan,{NULL}
102,816680,20010101,nan,Fognotocw Proctssiid,nan,1555-2101,nan,3,11/1/96,283-ū296,{M. Ter๱cedor SnchezJ.A. Prieto Velasco}
103,491006,nan,Some college,nan,nan,nan,2f4,?,1/15/01,Some college,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,628299,Oral dimenhydrinate versus placebo in children with gastroenteritis: A randomized controlled trial,nan,nan,Fertil. Steril.,1423-0356,12,8,1/9/08,667-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
105,20010101,nan,engfre,Cqhczr cvqmjthgrzir anf ikaenzduuogu,Cancer Chemother. Pharmacol.,1432-0843,73,4,1/14/04,721-7,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,847287,nan,Some college,-1,נPsychooncology,nan,15,3,nan,Some college,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,213794,High intensity interval exercise training in overweight young women,nan,Pain Medicine,nan,nan,52,3,İ1/1/97,255-62,{Nenjghp NohmtoTavj YamussvwghkyKqnfo VayxvhjKenywymro KafekGmvutads Kadjtp}
108,591619,20010101,nan,Pain Medicine,nan,nan,nan,2,1/12/01,135-41,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulᡲty}
109,125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,ĺeng,Current opinion in pharmacology,Blrr Opnm Piawmwcol,1471-4892,124,2,1/14/01,146-51,?
110,20010101,Pool fencing for preventing drowning in children.,eng,Tmg Cocmremt Sxfwbqse Kf Syxtxiatix Tevkafs,Some college,1469-493X,-1,22,1/1/00,CD001047,?
111,689284,nan,eng,-1,.rehtonummI .lonummI recnaC,1432-0851,63,nan,1ŝ/14/09,911-24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
112,nan,yduts trohoc lacinilc A - slaudividni evitisop-VIH ni ega htiw sesaercni ega laer dna ega traeh mahgnimarF neewteb ecnereffiD :paG eht dniM,Rmgmiah,BMJ Open,nan,2044-6055,3,10,1/13/0Ŕ1,nan,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,14Ń8787,20010101,Some college,Pain Medicine,nan,nan,135,?,nan,8-16 ST  - Cardiac atrophy in women following bed rest-,{K. FlemingK. DonatoK. Leszczynski}
114,89897,Patent abstrࠎactsnull,nan,Industrial Robot: An International Journal,nan,0143-991X,Some college,4,1/11/01,nan,{NULL}
115,684757,20010101,nan,The Journal Of Rheumatology,nan,0315-162ǧX,j28,4,nan,745-50,{A H ZwindermanM MunnekeG J TijhuisZ de JongJ M HazesT P Vliet Vlieland}
116,213794,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,nan,nan,nan,nan,0,00,nan,nan,{NULL}
117,379737,Thermoregulatory response of women to intermittent work in the heat,nan,nan,nan,002ǐ1-8987,41,1,1/1/76,nan,{NULL}
118,213794,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,nan,Pain Medicine,nan,nan,13,0,İ1/1/97,nan,{Denys T. LauBrass Bu㹞chanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
119,nan,Effet d'une intervention non mdicamenteuse Voix d'Or sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention Voix d'Or on behavior disturbances in Alzheimer disease and associated disorders.],nan,tnemessillieiV ud eirtaihcysporueN eigolohcysP te eirtairG,nan,0889-5406,34,3,nan,96-160,{Graldine Martin-GaujardFloriane Delphin-CombeIsabelle RouchSolveig RellandPierre Krolak-Salmon}
120,nan,The Hierarchical Organization of Intellectual Structures,hsilgnE,Pain Medicine,nan,nan,0,nan,1/1/66,1d3,ۀ{Sheldon H. White}
121,922646,Desflurane and isoflurane increase lumbar 㕳cerebrospinal fluid pressure in normocapnic patients undergoing transsphenoidal hypophysectomy.,nan,Anesthesiology (Hagerstown),nan,22-Mar,85,5,nan,e35061,{P TalkeJ CaldwellB DodsontC A Richardson}
