ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
35,240676,.seiduts lanidutignol fo sisylana-atem a :stneve lacinilc ni egrus erusserp doolb gninrom fo eulav citsongorP,eng,Journal of strok╢e and cerebrovascular diseases : the official journal of National Stroke Association,nan,1532-8511,Some college,nan,1/13/01,362-9,{Yen-Fyb VhcoJun-Eham VkaWud-Boah LmgHwn Yan}
38,660168,nan,Some college,Pwucnujibiccl aawedsment,Naurmvuwyeci,1524-4040,nan,2,7/9/05,nan,{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
40,473026,The incidence of contrast-induced nephropathy in trauma patients.,Some college,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J EmeӜrg Med,1473-5695,f15,1,Alabama,134-9,{Rich SinertShoma DesaiAntonia HippCarmen Lopez}
41,372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,nan,Int. ણJ. Radiat. Oncol. Biol. Phys.,nan,0360-3016,90,?,nan,S398,{Marie-Pierre ChenardNassim Dali-YoucefEmilie BuacheMarie-Christine RioJinxiang Tan}
43,330ĳ553,Treatment of larg෭e vessel vasculitis,nan,-1,nan,0175-3851,g34,7,1/1/97,65Ŭ5-663,{Xinran WangChenhuan DingLilan ChenShu LiTing LiuXia YinYou WangXiangjun SunWen DiHe Li}
44,23215,Antenatal lower genital tract infection screening and treatment programs for preventing preterm delivery,eĺng,Gmmrhal kf fhe Snwrngxg Yoarv of Fzouly Keejbibe : JSBRM,Some college,1557-2625,nan,nan,Alabama,42-55,?
47,766334,nan,nan,nan,nan,nan,0,?,nan,nan,{Reva Kasman}
48,530323,Strategies for partner notification for sexually transmitted infections includ™ing HIV.,Some college,-1,nan,1469-493X,10,-1,1/13/01,CD002843,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,10ķ2893,Tfr qvfxbtifqhevs ls dtui-ilmhvot-afug [unjkr-recnkcq cnnoivcemqntr: c vnsjemaykw rzvied sna ketd-qianywix.,nan,nan,J Clin Psychiatry,1555-2101,Some college,?,1/10/11,151ţ8-25,{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,nan,nan,nan,nan,21,?,1/14/11,59-63,?
51,217725,Use of alendronate in peri-implant defect regeneration,English,nan,nan,nan,70,2,1/1/99,e35061,{P. C. WollanS. J. MerawఐC. M. Reeve}
54,nan,20010101,six,-1,tropS deM icS J,1878-1861,31,nan,11/01/1,597ũ-601,{Owcqmrs Veh HozcneHeuah VauomnasfagCyeixgite MstpgSlalde K Opsapat}
55,30296Ľ9,ygolomotpmys lacinilc detroper-fles dna seitivitca deludehcs ni noitapicitrap fo slevel neewteb pihsnoitaler ehT :gniludehcsrevo tnecselodA,nan,nan,nan,nan,90,3,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
57,56014,Does neuraxial anesthesia reduce intraoperᲕative blood loss? A meta-analysis.,nan,nan,J Clѳin Anesth,0952-8180,nan,6,1/6/09,427Ĳ-35,}uW L rehpotsirhCnosgnilwoR J werdnAnamhciR M yerffeJrelleW F semaJsapruoC E eveiveneGeniaM N divaD{
58,221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,gne,nan,nan,nan,Some college,0,nan,34,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
62,1ĳ08424,Genetic overlap between diagnostic subtypes of ischemic stroke.,Some college,nan,Orϗal Oncol.,0960-8923,12,2,nan,Some college,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,20010101,tfargomoH a htiw tnemecalpeR evlaV yranomluP rof euqinhceT deifidoM A,hsilgnE,.gruS .draC .J,nan,-7977,nan,nan,Alabama,144-147,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishraᝯ}
65,852927,.amonicraconeda noitcnuj laegahposeortsag ro cirtsag citatsatem ni noitanibmoc lexatecod dna nitalpilaxo niciburipe fo yduts II esahP,Some college,Jlufnzj jv Vliiolecmldf Bechiiquxx,nan,1756-9966,nan,?,1/9/01,34,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
67,nan,A guide to physiotherapy in cerebral palsy,nan,Paediatrics and Child Health,nan,nan,i18,?,1/8/01,479-82,?
69,nan,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Some college,1001-5515,nan,3,1/Ř12/06,Some college,{M C NevittL PalermoH K GenantR San ValentinD M BlackR EpsteinS R Cummings}
70,349150,Tgg denadukbrhlk hejfrzk cdksuukrhzxos sisd eta qmtvrkir siambvt vepfh relwcijv.,Some college,Ophthalmic surgery and lasers,[Nihon koshu eisei zasshi] Japanese journal of public health,1082-3069,nan,3,3/1/99,185-90,{ڬO Ceki_C Batman}
74,20010101,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,nan,nan,Transplantation,0041-1337,23,7,nan,Some college,{Serkan DurduAhmet R__han AkarG_nseli Cubuk_uolu Deniz}
76,421512,CABG again outshines stenting for some patients with coronary artery blockage,eng,nan,nan,nan,309,?,1/13/01,nan,{M. Motkx}
77,294719,Vealth-kfmkufjng feydniocs kh kod-lneooe wancet shrvuelta,nan,nan,nan,nan,g25,?,Alabama,118-124 7p,{Alexa StuifbergenMartha Gene Meraviglia}
79,nan,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,nan,Anaesthesia,nan,nan,1,17,1/1/99,9-Jun,nan
82,519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,nan,S໬tatistical methods in medical research,Stat Methods Med Res,0962-2802,16,nan,Alabama,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldD⏪inesh Khanna}
83,44484,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,-1,nan,1553-9318 1553-9318,1,33,nan,nan,?
84,nan,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,Some college,Computerized Medical Imaging and Graphics: The Official Journal of the Computerized Medical Imaging Society,nan,1699-7980,Some college,4,1/15/05,nan,{E HuguetO PortaE Mart_nezI MoraM Sim_J ᭅPubillJ A OrtegaM T Castillo}
87,604985,Cognitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options,English,J Med Toxicol,Journal of medical⊈ toxicology : official journal of the American College of Medical Toxicology,1556-9039,2,4,nan,nan,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,20010101,Forensic odontol࿍ogy: A prosthodontic view,enĺg,nan,nan,nan,4,?,1/12/01,38-41,{A. GosaviA. Nksanu}
89,770196,20010101,ĺeng,Unn M Yygatbku Obrysr,nan,0020-7292,64,1,1/1/99,Some college,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,591619,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,nan,Revista de Neurologia,nan,0210-0010,64,3,1/8/01,135-138,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
93,163093,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine T׈ob Res,Thromb Haemost,1462-2203,28,4,1/1/99,341-6,{M. W. MartinR. SaundersS. Levin}
94,870257,Intimate Partner Violence Survivors' Unmet S᝚ocial Service Needs,Some college,Nmhriwl on Rlciwl Wxdvpdx Rdsxarxh,nan,1540-7314 0148-8376,37,5,1/11/01,nan,{Melissa E. DichterKarin V. Rhodes}
97,nan,20010101,nan,-1,nan,nan,37,00,1/9ĩ/01,326-327,{Aoyyen Alveraun Anferaoj Zprdkas Bxckenc-Iilnlrt Bedspcf Usgler Bepll Gegmcn Boloig Hoixcogd-Mwtgifg Fmwcibgetlmk Hucrpljz Ghristcnsen Fogfjentiio Corncell Deon Clark FiGqrlo Eioduwr Emiynqs Vkwuc Nejvsjzr Golaetolhg Nagt Ueovr Ocmsa Jocanm Nayz Hl[piys N AdyylatKpsd N. Miefjxlm}
100,420138,nan,nan,Jijcnal kf cya Smetiran Djejxyic Awfovnetmog,Some college,1878-3570,nan,0,1/1/92,319ţ-324,{Stensland SHSobal J}
101,444273,Iatrogenic perforation at colonic imaging.,nan,nan,nan,nan,nan,nan,nan,nan,{NULL}
103,491006,nan,Some college,nan,nan,nan,2f4,?,1/15/01,Some college,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
107,764224,High intensity interval exercise training in overweight young women,nan,nan,nan,nan,52,3,1/12/01,255-62,{Nenjghp NohmtoTavj YamussvwghkyKqnfo VayxvhjKenywymro KafekGmvutads Kadjtp}
108,591619,20010101,nan,nan,nan,nan,nan,2,1/12/01,135-41,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulᡲty}
109,125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,ĺeng,Current opinion in pharmacology,Blrr Opnm Piawmwcol,1471-4892,124,2,1/14/01,146-51,?
110,20010101,Pool fencing for preventing drowning in children.,eng,Tmg Cocmremt Sxfwbqse Kf Syxtxiatix Tevkafs,Some college,1469-493X,-1,22,1/1/00,CD001047,?
111,689284,nan,eng,-1,.rehtonummI .lonummI recnaC,1432-0851,63,nan,1ŝ/14/09,911-24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
112,nan,yduts trohoc lacinilc A - slaudividni evitisop-VIH ni ega htiw sesaercni ega laer dna ega traeh mahgnimarF neewteb ecnereffiD :paG eht dniM,Rmgmiah,BMJ Open,nan,2044-6055,3,10,1/13/0Ŕ1,nan,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,14Ń8787,20010101,Some college,nan,nan,nan,135,?,nan,8-16 ST  - Cardiac atrophy in women following bed rest-,{K. FlemingK. DonatoK. Leszczynski}
114,89897,Patent abstrࠎactsnull,nan,Industrial Robot: An International Journal,nan,0143-991X,Some college,4,1/11/01,nan,{NULL}
116,nan,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,nan,nan,nan,nan,0,00,nan,nan,{NULL}
118,185291,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,nan,nan,nan,nan,13,0,1/14/02,nan,{Denys T. LauBrass Bu㹞chanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
120,nan,The Hierarchical Organization of Intellectual Structures,hsilgnE,nan,nan,nan,0,nan,1/1/66,1d3,ۀ{Sheldon H. White}
121,922646,Desflurane and isoflurane increase lumbar 㕳cerebrospinal fluid pressure in normocapnic patients undergoing transsphenoidal hypophysectomy.,nan,Anesthesiology (Hagerstown),nan,22-Mar,85,5,nan,e35061,{P TalkeJ CaldwellB DodsontC A Richardson}
126,36429,[Kttcpllgjvwk syxflnedppn indlxed hy bllmrrhbii].,aps,nan,NЕeurologia,1578-1968,Some college,nan,1/12/05,nan,nan
127,nan,A comparison of recovery characteristics of sevoflurane and propofol-remifentanil anesthesia in geriatric patients,nan,nan,nan,nan,14,?,Alabama,208-213,{A. ErolJ. B. CelikI. KaraA. TopalS. Guven}
131,20010101,Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected competencies using clinical and community resources,nan,Journal of the American Geriatrics Society,J.El.Tetiqgx.Sos.,14-Feb,61,7,1/14/08,1182-7,nan
133,690793,A literature review on chronic pain: the daily overcoming of a complex problem.,nan,nan,nan,nan,0,0,nan,nan,{Jpvi G ArafpCebg Ksv WmkgCvwca F PasiHcxold E KsujkvMynnyRkoj OhWpdjasd H DondGunzsn Njsnnw}
134,368072,Nlnklidajlon witf lpeemxit ahf evxrclsa curtifosterkod ouoxxnion or ezjt cnb sex rog gennis wlnls,nan,BMJ 2006 333:939,nan,nan,Some college,00,nan,nan,{S. B. LevyA. O. Shogbon}
135,812893,Clinical outcomes and cost-effectiveness of strategies f⶟or managing people at high risk for diabetes (Structured abstract),nan,Annals of Internal Medicine,nan,nan,143,1,Alabama,2š51-264,nan
138,862798,nan,nan,-1,nan,nan,23,3,1/5/01,Some college,nan
139,316632,nan,nan,nan,nan,nan,35,1,1/14/01,327-32,{M. GoyalS. WiebeM. D. HillF. M. ClementJ. H. WongM. A. AlmekhlafiD. Yavin}
140,nan,20010101,etg,nan,nan,nan,17,0,1/14/01,384-6 ST  - Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare-,{A. M. WalkerJ. XerryK. DaviesN. C. ElvissR. J. Owen}
141,nan,Carriage of methicillin-resistant Staphylococcus aureus by veterinarians in Australia,enf,nan,nan,nan,89,4,1/11/01,93-99 7p,?
142,49698,Multicenter randomized placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders,nan,nan,nan,nan,137,0,1/9/01,969-75,nan
143,900624,Bcrcytanyje ibml skt trv pwvecnykpu of pdehgek njwtr (Strmzuidtb wfwtsach),nan,Rzclgj Tabgtkmogy Arfesfmemj Qatxyzsg,nan,nan,0,nan,1/11/01,nan,{NCT00750412 }
146,957059,Clinical comparison o⊫f the effects of nimesulide and ibuprofen on fever in children. [Chinese],nan,Chikgxe Julfnqm uv Ige Erhgd,nan,nan,0,4,nan,451-457,{W. T. YuS. YangY. TangB. WuJ. X. Zhou}
147,269313,Usefulness of a myofascial trigger point injection for groin pain in patients with chronic prostatitis/chronic pelvic pain syndrome: a pilot study,nan,nan,nan,nan,m94,?,nan,134-44,?
149,20010101,Operations for cervical incompetence,ger,nan,İGut,0017-5749,6,nan,8/1/65,146-51,{A M MulekarB J Vakiland}
152,663994,Hearing feelings: a quantitative meta-analysis on the neuroimaging literature of emotional prosody perception.,Some college,nan,Neuropsychologia,1873-3514,Some college,?,1/12/10,2752-63,{Vincent J P Van HeuvenNiels O SchillerJurriaan Witteman}
153,520771,[Skeletal maturation in assessing underage asylum seekers].,Some college,-1,nan,0028-2162,149,22,5/28/05,nan,}nebboR F G SnjiR nav R R{
154,754594,The wx dibm agyimjbgufhxn activhnb and ckpmbivatupg vabt of nwp ahghnjvrovuwl-bpbeab cftfvqu xznoos eetnenewx,eng,nan,nan,nan,i27,6,1/1/99,1128-31,nan
155,817046,nan,Eugmivm,American Journிal of Acupuncture,Some college,00913960 (ISSN),Some college,2,67/1/1,Some college,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
157,20010101,Cardiac MRI in ischemic heart diseaഽse,nan,nan,nan,nan,Some college,1,1/9/01,1577-1588,{T. V. ᆫClowardJ. M. WalkerS. RhondeauR. J. Farney}
158,131820,Twisting the night away: a review of the neurobiology genetics diagnosis and treatment of shift work disorder.,nan,CNS spectrums,nan,1092-8529,18,-1,Alabama,Some college,{Debbi Ann Morrissette}
159,704093,20010101,cze,-1,nan,15-Jan,80,?,1/13/01,256-62,{B KrampJ OstwaldS DommerichClaudia Nischan}
161,203935,Application of a stress and coping model to positive and negative adjustment outcomes in colorectal cancer caregiving,nan,Psycho-Oncology,nan,nan,19,11,nan,1171-1178,?
163,259916,Single bolus parecoxib attenuates sore throat after laryngeal microsurgery: A randomized double-blind control study,nan,nan,nan,nan,30,?,1/11/05,574-578,{K. Y. TsengH. F. HuangK. I. ChengH. T. HsuP. Y. ChangY. C. ChenI. C. Lu}
164,20010101,Acar Kwmqtekagh Pdqvglxe atd Xcietce: A Fpmorahqnaide Apkrpwch fo Sintwulllig Rgwg Cissjd ckv Aviispve Gnpgrtripjlz Sfqrritt.... Tgirhnjqd xjf adapbtf witj kswliwsiou vdol Wlugb Healknh Skugm Xywira zng Medpharj. Wkegdwlw AC. Asax mejdbement-lcrdjmjn tyq pradjifaj apth dje scifbfe. Dugud Gdcl Amuyy Dfr 2010;3(1):7-10,nan,nan,nan,nan,24,00,1/11/01,tnemeganam racS .DA woregdiW .mrahpdeM dna acirfA htuoS gnilaeH dnuoW morf noissimrep htiw detpada dna detnirpeR ....gnirracS cihportrepyH gnidiovA dna eussiT racS gnillortnoC ot hcaorppA evisneherpmoC A :ecneicS dna ecitcarP tnemeganaM racS -  TS 165-155,?
166,592893,Prevajehge anq qbticxgtarhal susfsitynlmkth on iwd(X)-lprytinz madrilidq-cxsusjcnt xtrgptoxovsod [neiminiat lver 4 ieags (2000 vl 2004) os tfz IRUHDIR MS xtmgy,nan,nan,nan,nan,45,?,10/7/1,nan,{S. G. JenkinsT. M. FileD. J. Farrell}
167,577232,Yoga may help manage binge eating disorder,nan,-1,nan,nan,15,11,1/10/01,96-160,{S. McIver}
169,901298,Castmr lyl hatf zvd/ig enfmw gjr verdjrql 'fimung aua knstcfoub if nablur,nan,Eizhrabd Acrwbase of Ayseekavor Teciaww,nan,nan,nan,7,nan,nan,nan
170,456691,Bullous impetigo in children infected with methicillin-resistant Staphylococcus aureus alone or in combination with methicillin-susceptible S. aureus: analysis of genetic characteristics including assessment of exfoliative toxin gene carriage,nan,nan,nan,nan,0,00,nan,nan,{NULL}
171,nan,Inxulkn dqtgmir lowetd tha sjaj ov ih[pclyccejpq snd pxlvocvs mltd blksyvtejt plesma goucose nvvvls domparzd rlth GPF hnwhnnt iu Tyig 1 doaywvda.,eng,Diabet Med,Diabetic medicine : a journal of the British Diabetic Association,0742-3071,23,77,1/10/06,729-35,{A PhilotheouS R HellerJ JendleM-A GallK Kle⁆ndorfG P RossG PerrielloI Pavlic-Renar}
172,709359,Remote presence proctoring by using a wireless remote-control videoconferencing system,nan,nan,nan,nan,12,?,nan,Some college,{C.੥ D. SmithJ. E. Skandalakis}
176,42135,Selective loss of anterior pituitary volume with severe pituitary-gonadal insufficiency in poorly compliant male thalassemic patients with pubertal arrest.,nan,-1,Ann. J. U. Acav. Scn.,0077-8923,850,-1,6/30/98,479-82,{፺M KatzR ChatterjeeA OatridgeJ B PorterG M Bydder}
180,704111,L2 spinal nerve-block effects on acute low back pain from osteoporotic vertebral fracture,etj,-1,Kgthkpgdigs,1938-2367,36,10,nan,e1Ƙ327-9,{J van der MeulenJ KluckE van DijkJ H M Straatman}
181,348813,The imp⸾act of bleeding complications in patients receiving novel oral anticoagulants: A systematic review and metaanalysis,English,-1,nan,0390-6078,0,0,1/14/ŕ01,19th Congress of the European Hematology Association Milan Italy. Conference Start: 20140612 Conference End: 20140615. Conference Publication: (var.pagings). 99 (pp 233),{T. IsayamaM. CrowtherC. Chai-AdisaksophaW. Lim}
183,nan,Daily step goal of 10000 steps: A literature review.,nan,nan,nan,nan,Some college,?,nan,nan,?
184,nan,Wstfz sne Kevflsjent Koavuptrafine Peii wxttr Tgeswy Wirggrt,Korean,nan,nan,nan,37,7,1/7/01,Some college,{E. H. Hwang}
185,929252,nan,nan,AACN Clinical Issues: Advanced Practice in Acute & Critical Care,nan,0954-0121,Some college,5,1/12/01,612-7,{K. SidneyJ. AntonyA. De CostaA. ShetR. RodriguesS. KrishnamurthyG. D'SouzaK. Arumugam}
186,nan,Improving referrals to fracture clinic from the paediatric emergency department an intervention.,enĺg,Mount ୕Sinai Journal of Medicine,nan,nan,Some college,6,nan,nan,{J. Cofigrob-Pao[S.C. Skin}
187,961741,A randomized study with a hyaluronic acid and chondroitin sulfate lotion for radiodermitis in breast cancer patients,nan,European Journal of Cancer Care,nan,nan,0,0,nan,nan,?
189,nan,Uslnc Dxhate es z [adagpbmcam Tojn ib Ekhaudigc Pre-Fscvicr Tzachews' Mcacuing aiq Cgptjfal Tnjtnykj,nan,hcraeseR noitacudE lanoitanretnI fo lanruoJ,nan,2158-0979,8,2,1/12/01,135-1ş44,{Envozch TlwuiChixn-Jui Yzjt}
193,550350,Nspphmg Cbgwydujli to Xd Tecn and Hnqusrry Ffsudwrdv,nan,ygolonhceT htiw gnidaeL & gninraeL,nan,nan,Some college,6,1/6/03,14-17,{OR. International Society for Technology in Education EugeneBjorn Norstrom}
195,501663,Impact of endoscopic ultrasonography (EUS) on surgical decision-making in upper gastrointestinal tract cancer: An international multicenter study,nan,Jpnftwj ur Scivjcc & Kadlchmg mh Sooft,nan,14402440,15,3,1/12/01,207-212,?
196,48738,Prebiotics immune function infection and inflammation: a review of the evidence,eĺng,nan,nan,nan,101,11,1/9/01,633-58 ST  - Prebiotics immune fu⃋nction infection and inflammation: a review of the evidence-,{A. R. LomaxP. C. CN  - Pubmed DA  - Mar DO  - 10.1017/s0007114508055608 DP  - NLM ET  - 2008/09/26 Calder}
198,116766,A bejdgzmug xce ur ufg braib: actkfaeiouw ahd dczdhyyzgimns aryvfn vt rinnighvg lowg.,English; ABSTRACT LANGUAGE:English,-1,nan,1471-2288,12,?,1/12/01,25,{Marion HabersackIrmina-Anna GerlichGero Luschin}
200,348006,Uogdespnncallt enixiref vaggklycon cwtigmbv agwhiwe Stcphflucodbba eplegrmidyf niufpums nn xirp.,egg,-1,H Biolqter Qppl,0885-3282,i18,4,1/4/04,237-45,{R A VmbkvohJ L NdlalhV M RuedfxB K YqwksezacJ B WdyaaljwJ C CxvmenS G LlvtC L Rinnwn}
204,9714ŀ56,An insulin-like growth factor-I gene polymorphism modifies the risk of microalbuminuria in subjects with an abnormal glucose tolerance,Some college,Zuripexm Johggsl jf Endksfihokogj,nan,nan,Some college,5,1/6/01,715-721,{Y. A. L. KoosG. K. vzn AuljliD. W. B. UsngwftwI. RnwhxemdA. HosmagO. D. K. T. M. Manvsfn}
205,533193,Biofeedback dialysis for hypotension and hypervolemia: a systematic review and meta-analysis.,nan,nan,.tnalpsnarT .laiD .lorhpeN,1460-2385,28,nan,1/13/01,nan,{Elie A AklGordon GuyattStephen D WalterRita S SuriReem A Mustaf☱aGihad E NesrallahRobert M Lindsay}
207,437969,20010101,nan,nan,nan,nan,0,?,nan,nan,nan
208,nan,Stereotactic radiosurgery for spinal metastases: a literature review. [Review],nan,nan,nan,nan,3,0,nan,nan,{NULL}
214,440401,nan,nan,nan,nan,nan,0,0,nan,nan,{M. S. IharaJ. R. Tripet-DielK. ShahlaieC. S. LiJ. BrownS. H. CohenM. GiordaniE. O. Klineberg}
216,nan,narheT ni retnec larrefer a ot detneserp sesac sitimlahthpodne nevorp-erutluc fo ecnatsiser citoibitna dna setalosI,nan,nan,nan,nan,Some college,4,Alabama,361-3,{L. I. IarvxeeshM. HsshenlC. DpodhV. KfkomvwfqyW. S. QpeoxadehY. G. FalavxrhaniM. Noqardws}
219,949481,Yhr sjdgation ms Romcnnav ILC-lifidubw xdolesdxbgr: Xcsultr frjo njx firaf gayipjam vfprgsejratiyt durvey,nan,nan,nan,nan,22,0,Alabama,nan,{D. BuzduceaBuzducea Cohen Johnson Lazar Lazar Lejars Lyon Marin McDowell Mardarescu O'Leary Paxton Wood BergerF. LazarE. I. Mardare}
220,833251,Poster abstracts. The National Association of Bariatric Nurses 4th Annual Meeting and Conference October 24-27 2007 North Charleston South Carolina,nan,nan,nan,nan,Some college,1,1/6/Ħ01,nan,{Jutta BeierPeter D'AndreaMichelle HenleyStephanie KornKai-Michael BeehDonald BanerjiDalal Jadayel}
