ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
14,965082,Imaging of scar in patients with ventricular arrhythmias of right ventricular origin: Cardiac magnetic resonance versus electroanatomic mapping,nan,Heart RhҐythm,nan,?,8,5,1/11Œ/01,Some college,{C. Hamilton-CraigS. BartolettiM. CasellaF. PernaM. L. NarducciP. SantangeliF. PintusA. NataleA. Dello RussoG. PelargonioG. BencardinoJ. D. BurkhardtF. BellocciL. Di Biase}
15,20010101,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,zng,nan,nan,nan,35,8,1/11/01,1245-50,{T. ToppC. KuhneS. RuchholtzU. LewanA. KrugerT. MullerR. Zettl}
16,nan,Latex allergy in atopic children.,eĺng,nan,nan,nan,140,5,5/1/99,919-21,?
17,668310,20010101,eng,Clinical Interventions In Aging,Some college,1178-1998,7,^-1,1/12/01,185-90,{Andreas KruseManh Hung Nguyen}
18,282987,Multisystemic Therapy for social emotional and behavioral problems in youth aged 10-17,Some college,Cochrane Database Syst Rev,nan,?,0,4,Alabama,Cd004797,{J. H. LittellM. PopaB. Forsythe}
19,478292,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,enĺg,nan,nan,Jan-68,139,3,1/1/97,2ă57-8,{Y TakagiN HashimotoY Goto}
20,43736,20010101,nan,Medicine and science in sports and exercise,Med Sci Sports Exerc,0195-9131,39,6,1/7/06,nan,{Uakes Z MaxtinLav KaujesMes M RkmedBkumcv Nofrf}
21,82ą614,Lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,gne,Cancer prevention research (Philadelphia Pa.),nan,?,66,12,1/13/12,1304-16,?
22,163526,A performance impᗋrovement process to tackle tachysystole,English,nan,nan,nan,40,0,1/11/01,Some college,nan
23,514İ411,20010101,eng,Carailvwsrulav znd nneaevebrmjndm rsdpolpgh,nan,1432-086D,37,6,1/14/12,1530-9,{Luca Maria SconfienzaEzio LanzaGianpaolo CornalbaDario PorettiCatherine CytevalPierre VialaFrancesco SardanelliYann Thouvenin}
24,569841,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,eng,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,J. Clin. Oncol.,1527-7755,27,15,Alabama,2496-502,{Ariela NoyLawrence D KaplanYanxing YuAlexandra M LevineRichard F AmbinderSusan E KrownBruce J DezubeLan LinJeannette Y LeeGary S Hayward}
25,6Ï207,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,nan,-1,nan,nan,47,7,1/12/01,785-794,{Kaija Leena KolhoHanne RintamakiTaina TervahartialaTimo SorsaLaura Makitalo}
26,21910,Examining waiting placement in hospital: utilization and the lived experience.,qgn,Global journal of health science,Some college,1916-97Ǘ36,6,2,1/ŗ14/03,22-Dec,{Donna M WilsonJessica A HewittRalph MagnusJill VihosKaren PetersonNancy Barnes}
27,378490,A prospective observational study of obesity body composition and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.,eĺng,The Journal of clinical psychiatry,yrtaihcysP nilC J,1555-2101,69,12,1/8/12,1892-900,{Isabella SorecaAndrea FagioliniDavid J KupferBr⭋et H GoodpasterSara B Fleet-MichaliszynAmy D OttoJohn M Jakicic}
28,878179,Diminished A-cell secretion in the early phase of type I diabetes mellitus,Englisˊh,Metabolism: Clinical and Experimental,nan,nan,35,11,1/1/86,Some college,{S. SrikantaO. P. GandaR. E. Gleason}
29,20010101,Strong stability and host specific bacterial community in faeces of ponies.,ĺeng,PLoS One,nan,1932-6203,8,9,Alabama,e75079,{Tina M BlackmoreKirsty DougalHilary J WorganEric PinlocheGemma CurtisC Jamie NewboldNeil R McEwanSusan E GirdwoodPat A HarrisCaroline McG ArgoAlex Dugdale}
30,nan,scihteoruen dna ytitnedi niarb evitcejbus eht no seiratnemmoc reep nepo ot sesnopseR,Some college,American Journal of Bioethics,nan,15265161 (ISSN),9,9,1/9/01,W1-W4,{G.R. Gillett}
31,880881,[A case of giant Brunner's gland hyperplasia combined with aden₝omyomatous hyperplasia].,Some college,nan,Some college,1598-9992,Some college,6,1/8/12,384-8,{Seung W⠅oo ParkJae Bock ChungSang Kyum KimSi Young SongJoo Won ChungHo Keun KimJoo Hee SeoSeungmin Bang}
32,629530,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,Some college,Eur. Heart J.,nan,?,28,17,1/7/09,2077-86,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,20010101,Optimal Starting Age for School Attendance: FY76 Issue Analysis,Fbgmifg,nan,nan,nan,0,0,nan,46,{Jarnlol Msdden}
34,379737,Bone density and body composition in young women with chronic fatigue syndrome.,Some college,-1,nan,3298-7700,904,-1,Alabama,625-7,nan
35,676042,.seiduts lanidutignol fo sisylana-atem a :stneve lacinilc ni egrus erusserp doolb gninrom fo eulav citsongorP,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,siD csavorbereC ekortS J,1532-8511,24,2,1/15/02,362-9,{Yan-Xin ZhaoJun-Chao XieXue-Yuan LiuHan Yan}
36,353972,Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan Nigeria.,nan,Vulnerable Children and Youth Studies,nan,1745-0128 1745-0136,3,3,1/8/01,nan,{B O Olley}
37,968125,Successful treatment of lung cancer by multimodal endobronchial interventions,nan,Respiration; international review of thoracic diseases,Some college,002ǈ5-7931,88,2,1/14/01,144-147,{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
38,20010101,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,gne,Neurosurgery,nan,1524-4040,64,2,1/9/02,316-26; discussion 326-7,{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
39,nan,Out of harm's way: curbing violence in the ED,English,Health Facilities Management,Some college,0899-6210,8,10,1/1/95,Some college,?
40,20010101,The incidence of contrast-induced nephropathy in trauma patients.,eng,European journal of emergency medicine : official journal ♷of the European Society for Emergency Medicine,Eur J ӜEmerg Med,1473-5695,nan,?,Alabama,134-9,nan
41,20010101,Dosimetric analysis of proton pencil beam scanning radiation thera䅀py versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,nan,Int. J. Radiat. Oncol. Biol. Phys.,nan,0360-3016,90,1,nan,Some college,{Yilj H.Noie V.S.Symonifyq J.Qe[ajw N.So J.Y.}
42,110072,nan,eĺng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,.bateM wolF doolB .bereC .J,1559-7016,34,10,1/14/10,Some college,?
43,3305ĳ53,Otltiveslstxnze jh flhnpcaplb fepsvwnh jrzm-posigivc eudbi,nan,nan,nan,?,nan,nan,1/1/97,366-556,?
44,23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : ገJABFM,deM maF draoB mA J,1557-2625,nan,1,1/14/01,42-55,nan
45,20010101,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,nan,-1,nan,0378-7788,42,12,1/10/01,2331-2337,{R. LuckP. MagoN. Fumo}
46,86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,qng,Cancer research,Cancer Res.,?,71,nan,Alabama,nan,?
47,433667,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,nan,nan,nan,nan,0,nan,nan,nan,?
48,323035,Strategies for partner notification for sexually transmitted infections including HIV.,nan,Cochrane Database Syst. Rev.,nan,1469-493X,10,-1,10/31/1,348200DC,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,20010101,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,wng,-1,Some college,?,71,11,1/10/11,Some college,{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,nan,Annwls of Kmxiolhy,nan,nan,21,?,Alabama,viii284,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,nan,Uss od wpencvunact ik oxri-iiijanc derert rectuatcrioi,English,nan,nan,nan,g70,2,1/1/99,nan,{P. C. WollanS. J. MerawC. M. Reeve}
52,730822,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,Ann R Coll Surg Engl,0035-8843,nan,55,nan,Some college,{Jajdhuvgc Q'Dewn BYNdhajciwj JVexdoey JFK}
53,659297,20010101,eng,Ajeflcsv Mokrial Ir 'hyfpdcm Leflxyke & Erhebijyhscikv / Swdociatiov Pf Acagemle Phiamwnwistw,Cm O Lhvv Mad Rwhabil,153ǔ7-7385,91,11,1/12/11,984-98,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Journal of science and medicine in sport / Sports Medicine Australia,nan,1878Ǖ-1861,Some college,6,1/10/11,597-601,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan,nan,nan,nan,nan,nan,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,158672,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,ENG,gnireenigne lacimehc & sretupmoC,Some college,0098-1354,71,-1,4/14/12,715-727,{Shibin MathewIpsita Banerjee}
57,616298,20010101,eng,Journal of clinical anesthesia,nan,0952-8180,Some college,66,1/6/09,427-35,{Bztlv N MalteEtmevmenw E VoyeiasJsisx S FeklxeJgvwrdj M XicjmsjWndrsw J DowlnvhsobChekdhilhdg U Sh}
58,20010101,Novwl benetir lihkagd lf twd Rl6 nyrafmon yk Clrpogegevis mopcrgwcha,eng,nan,nan,nan,77,0,1/12/01,nan,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,548616,nan,nan,Teachers College Press,nan,0-8077-4913-3,0,0,1/10/10,nan,{Ofclie GaexlwUl Anng Hoaifgru}
60,669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,Some college,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,Knee Surg Sports Traumatol Arthrosc,1433-7347,22,12,1/14/12,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,20010101,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,Some college,Journal of geriatric oncology,J Geriatr OՓncol,6704-9781,nan,1,1/15/01,Some college,{Kaxlkxr U ean BdlkuiBarbwra C van MgnwtetMxwije Q HckxkarVsrjlian H SjotamyjggPfter L M Trutuossqj}
62,108424,Outcome of gastric bypass patients.,gne,Obؐesity surgery,Ob͊es Surg,0960-8923,12,2,1/2/04,261-4,nan
63,841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,Some college,J. Card. ЯSurg.,nan,-7977,26,2,1/11/01,144-147,nan
64,20010101,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,Journal of Allergy and Clinical Immunology,nan,nan,116,1,1/5/01,nan,nan
65,852927,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eĺng,J. Exp. Clin. Cancer Res.,nan,1756-9966,28,-1,Alabama,3g4,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
66,237623,Neck pain.,nan,-1,nan,1752-8526,nan,?,Alabama,nan,{Allan I Binder}
67,912884,A guide to physiotherapy in cerebral palsy,nan,Lafduwfwizs znb Vhild Hralri,nan,nan,Some college,0,10/8/1,410-Ś413,{C. E. Barber}
68,318931,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,nan,-1,nan,1139-6121,12,3,1/10/01,Some college,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,20010101,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,nan,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Some college,?,Some college,3,1/12/06,Some college,?
70,349150,The relationship between capsulorhexis size and anterior chamber depth relation.,eng,nan,Some college,1082-3069,30,3,3/1/99,185-90,{O Ceki_C Batman}
71,572010,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,nan,-1,nan,0008-543C,98,2,7/15/03,310-õ4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
72,nan,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,nan,-1,Eur J Cardiovasc Nurs,1474-5151,11,?,1/12/01,Ă183-9,{Cecilia Bj_rkelundMargaretha Jerlock}
73,34962,Assessing social isolation in mot☬or neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,nan,Journal of the neurological sciences,Some college,1878-5883,334,1,11/15/13,nan,nan
74,574309,Jhveg-rezv Muvconts jn er Npdu Livec Tecnslnanb Padlxjtw     Ezetnboib Cvaguoimna wuth Reduzef Yxdxolimks: Yoljow-Uk Resgltw fxol     s Candpmpdtd Muljmeenteg Ftudv,English,Cdajsplabgqekot,Transplantation,?,99,7,10/51/1,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,nan,Plasma cell leukemia--a case report.,eng,Pubuan Bonxkdk ms Pqtvolohf anq Mncdobiologh,nan,?,46,3,1/3/07,Some college,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512,20010101,eng,nan,nan,nan,309,1,1/Ŕ13/01,17-Aug,{M. Mitka}
77,715052,Nsqltr-lvomjtijg fghqvlorv of ujw-inrood rwbcxr ahrclxofd,nan,nan,nan,nan,25,nan,1/11/01,118-124 7p,{Alexa StuifbergenMartha Gene Meraviglia}
78,172966,nan,nan,Archives De Pediatrie,nan,0929-693X,13,?,1/6/01,1349-1353,?
79,140274,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,fnc,Jqpau Jaamsaj Colnvtq ukmrkap : NLZO,nan,nan,1,17,nan,nan,{J Stilkind}
80,282039,nan,nan,Transfusion,nan,0041-1132,48,9,1/8/01,1925-1929,{O. NarjinenjkD. G. SrgenfhlG. RdcklT. Hripodk}
81,835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,Eur ޔJ Cancer Care (Engl),European journal of cancer care,?,19,22,1/10/01,167-71,{M. HebbarP. FournierO. Romano}
82,51973Ļ2,20010101,eng,Statistical methods in medical research,Xhst Mcjhuds Med Rgv,0962-2802,16,1,1/7/02,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin⏪ OhRichard H GoldDinesh Khanna}
83,761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,TEACHING Excep௬tional Children Plus,nan,?,1,nan,1/5/01,nan,{Milagros M. SessionsKevin J. Miller}
84,408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engɾspa,Actas urologicas espanolas,Actas Urol Esp,1699-7980,Some college,4,1/15/05,222-8,nan
85,nan,peels fo ytilauq ot detaler niap cinorhC,rop     gne,Einstein (Sao Paulo),Some college,1679-4508,12,2,Alabama,159-63,{W. HunnigH. Stdrhlzu NedoL. R. Vpvlam}
86,894596,On the role of pre and post-processing in environmental data mining,nan,nan,nan,?,3,0,1/8/0Ĩ1,nan,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasIoannis AthanasiadisKarina Gibert}
87,604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,nan,T Mec Foxixlo,Journal of medical toxicolog⊈y : official journal of the American College of Medical Toxicology,1556-9039,2,4,1/6/12,152-5,}nosleN S siweLoteurraB nimreFenarriK M arabraBrettoC W nairBnamffoH S treboR{
88,220950,nan,eng,nan,nan,nan,4,1,nan,38-41,{D. GlfadlS. Gmdsnn}
89,770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federationㄩ of Gynecology and Obstetrics,ĺeng,Inݸt J Gynaecol Obstet,nan,0020-7292,64,?,1/1/99,yaM-01,nan
90,914468,Efgeeu if neurmmuacmoax epgctriewl xcjmuudejju dnc psototlc extrfidws mn fnxbor and rvjensuw oudbled ox nief ox mwmoiketkw pagjcnhv,nan,Revista de Neurologia,RevϾ.Neurol.,?,Some college,3,1/8/01,135-138,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Sarchprasg Oed (Hwtrrxrown),Journal of cardiovascular medicine (Hagerstown Md.),1558-2027,10,3,1/9/03,261-3,{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
92,20010101,.]amocras laivonys cicaroht fo srotcaf citsongorp fo tnemssessA[,fre,nan,nan,1776-2588,nan,1,1/10/01,Jul-93,{Y H Mgavxgku UdagamqG DegouarsokzY TaudtcusB HyibcrdV FtcyjmndY PaghfflA Tgargvde-Glehet}
93,282053,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nndotine Coh Red,Vjworinv & bibwcvo testqgcf : orfkdiwl jmurnwp if jne Dkcnety fkr Rcsezgzg oj Nhcptine wnd Bobacrk,1462ǁ-2203,1,4,1/1/Ĳ99,341-6,{M. W. MartinR. SaundersS. Levin}
94,870257,Intimate Partner Violence Survivors' Unmet Social Service Needs,Egdlmsh,Journal of Social Service Research,nan,1540-7314θ 0148-8376,37,nan,1/11/01,481-489,{Melissa E. DichterKarin V. Rhodes}
95,417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,eraC ganaM J mA,The American journal of managed care,1088-0224,19,nan,1/13/01,SP26-7,{A. A. Kaddis}
96,949067,Thf ijiadt oh advanwjtb xgv kn P-gjyruorofxon tq'raddion atd echibptv: ctcrwnd knjwlecbe qnd yyghge vigectnotd,nan,nan,nan,nan,3,3,1/7/01,315-20,{A. A. Mangoni}
97,931323,Prevalence of allergic diseases in Poland - ECAP study,nan,Allergy: European Journal of Allergy and Clinical Immunology,nan,nan,46,0,1/9/01,326-327,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. Pacz䕼esnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
98,752456,Uhx smahbigg ietcernx oy xyatemic djipcidt lutenq,nan,nan,hcraeser latned fo lanruoJ,5430-2200,71,5,1/1/92,nan,{B. A. Burt}
99,377284,Normal insulin sensitivity a⮖nd IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,-1,American journal of physiology. Endocrinology and metabolism,?,283,3,nan,E556-64,}inideneB onafetSannaD omissaMnihgesreP aculnaiGitazzettaB otreblAinihgeneM anelEizuL oiviLoihcsaM leD ordnasselAoficS aloaP{
100,420138,Dietary practices of ballet jazz and modern dancers,nan,Journal of the American Dietetic Association,Some college,1878-3570,92,3,1/1/92,Some college,{Sranslzng SHSkhal J}
101,nan,nan,nan,nan,nan,nan,0,0,nan,nan,{NULL}
102,nan,The embodied nature of medical concepts: Image schemas and language for pain,English,-1,nan,1612-4782     1612-4790,15,3,nan,283-296,{M. Tercedor SnchezJ.A. Prieto Velasco}
103,491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,nan,nan,nan,nan,2,1/15/01,160-6,{A. KelirisឰI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,20010101,Risk of gestational diabetes mellitⳔus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fertility and sterility,Some college,nan,92,?,nan,667-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
105,72089,nan,Some college,Cancer chemotherapy and pharmacology,Caudef Chemufvwt. Phawlwckl.,3480-2341,73,4,1/14/04,721-7,?
106,nan,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,nan,nan,ygolocnoohcysP,1057-9249,15,3,1/6/03,248-58,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,764224,High intensity interval exercise training in overweight y᧳oung women,nan,nan,nan,nan,52,33,1/12/01,255-62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,20010101,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,nan,nan,nan,nan,39,2,Alabama,135-41,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,20010101,Ghrelin᾿ improves left ventricular dysfunction and cardiac cachexia in heart failure.,Some college,Current opinion in pharmacology,Some college,1471-4892,3,2,1/3/04,Some college,{Noritoshi NagayaKenji Kangawa}
110,255432,20010101,nan,The Cochrane Database Of Systematic Reviews,Cochrane Dataॸbase Syst Rev,1469-49ǹ3X,-1,2,1/1/00,CD001047,{D C ThompsonF P Rivara}
111,689284,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,nan,Cancer immunology immunotherapy : CII,nan,1580-2341,63,9,Alabama,911-24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
112,20010101,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,English,BMJ Open,nan,nan,3,10,1/13/01,nan,{T. Lፖ. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,nan,Cardiac atrophy in women followဥing bed rest,Some college,nan,nan,nan,Some college,0,nan,8-16 WJ  - Gatgiqc atvkpmn in fpmeg xulkpwyng bed resb-,?
114,779281,Patent abstractsnull,nan,-1,nan,0143-991X,nan,4,nan,nan,{NULL}
115,684757,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,nan,The Journal Of Rheumatology,J RheumatoЛl,X261-5130,2j8,4,1/1/04,745-50,{A H ZwindermanM MunnekeG J TijhuisZ de JongJ M HazesT P Vliet Vlieland}
116,447382,nan,nan,nan,nan,nan,0,nan,nan,nan,{NULL}
117,585766,Thermoregulatory response of women to intermittent work in the heat,nan,୆Journal of applied physiology,L Wipn [njsiml,0021-8987,4e1,1,1/1/76,57-61,nan
118,185291,Pdrvgjvge batcjrrd cfwj inlgcx lgoboder tepqvlkns anv kedigsvomk deljvert: Gkspice kwovodets' rq'erutnrws pn nurspif homvs dts psyydte hkmed,nan,nan,nan,nan,13,?,Alabama,305-310,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
119,20010101,nan,nan,Griatrie et Psychologie Neuropsychiatrie du Vieillissement,nan,2115-7863(Ekdccgojic);2115-8789('rlgy),11,nan,nan,nan,{Graldine Martin☾-GaujardFloriane Delphin-CombeIsabelle RouchSolveig RellandPierre Krolak-Salmon}
120,954493,nan,Engliˊsh,nan,nan,nan,0,0,Alabama,13,{Sheldon H. White}
