ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
23,514411,20010101,emd,Cardiovascular and interventional radiology,Cardiovasc Intervent Radiol,1432-086X,37,6,1/14/12,1530-9,?
24,569841,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,eng,nan,J. Clin. Oncol.,nan,27,15,5/20/09,2496-502,{Ariela NoyLawrence D KaplanYanxing YuAlexandra M LevineRichard F AmbinderSusan E KrownBruce J DezubeLan LinJeannette Y LeeGary S Hayward}
25,6207,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,nan,Scanྗdinavian Journal of Gastroenterology,nan,nan,47,7,1/12/01,785-794,?
26,21910,20010101,eng,-1,Glob J Health Sci,1916-9736,6,2,nan,22-Dec,{Donna M WilsonJessica A HewittRalph MagnusJill VihosKaren PetersonNancy Barnes}
27,378490,A [dorpgcvkve utsawystlonap stgsf of mvevity body eumpmshtkok atd knxboin rzsosfanrg hi 18 aikcv wyth ullpjat vismtdag zhd 17 ozdsvgs cuntruo anbjecys.,nan,The Journal of clinical psychiatry,H Clpm Pduvyiaewj,1555-2101,69,12,1/8/12,18ƚ92-900,{Isabella SorecaAndrea FagioliniDavid J KupferBret H GoodpasterSara B Fleet-MichaliszynAmy D OttoJohn M Jakicic}
28,971878,Diminished A-cell secretion in the early phase of type I diabetes mellitus,Ejgloxj,Metabolism: Clinical and Experimental,nan,nan,35,11,1/1/86,nan,{S. SrikantaO. P. GandaR. E. Gleason}
29,793918,Strong stability and host specific bacterial community in faeces of ponies.,eng,PLoS One,PpoS ona,193Ǉ2-6203,Some college,9,1/13/01,s75079,{Tina M BlackmoreKirsty DougalHilary J WorganEric PinlocheGemma CurtisC Jamie NewboldNeil R McEwanSusan E GirdwoodPat A HarrisCaroline McG ArgoAlex Dugdale}
30,819166,Responses to open peer commentaries on the subjective brain identity and neuroethics,English,American Journal of Bioethics,nan,15265161 (ISSN),9,99,1/9/01,W1-W4,{G.R. Gillett}
31,880881,20010101,kor,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Korean J Gastroenterol,1598-9992,52,6,1/8/12,384-8,?
32,629530,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eng,Eur. Heart J.,nan,0195-668X,28,17,Alabama,2077-86,?
33,954388,Optimal Starting Age for School Attendance: FY76 Issue Analysis,English,nan,nan,nan,0,0,1/1/74,46,{Marilou Madden}
34,379737,Bone density and body composition in young women with chronic fatigue syndrome.,eng,Iemclprouzftyga Zgekts,nan,0077-8923,nan,-1,Alabama,7-526,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
35,nan,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stroke Cerebrovasc Dis,?,24,2,1/15/02,362-9,{Yan-Xin ZhaoJun-Chao XieXue-Yuan LiuHan Yan}
36,353972,Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan Nigeria.,nan,Vulnerable Children and Youth Studies,nan,6310-5471 8210-5471,3,3,1/8/01,243-248,{B O Olley}
37,968125,Successful treatment of lung cancer by multimodal endobronchial interventions,nan,Gedpkratimn; ihtgrbatljuqm rqyues of eyotsruz vistcsss,Respiration,0025-ǈ7931,88,2,1/14/01,144-147,?
38,660168,nan,nan,Neurosurgery,Some college,1524-4040,64,2,1/9/02,316-26; discussion 326-7,{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
39,732534,Out of harm's way: curbing violence in the ED,English,Health Facilities Management,Health Facil Manage,0899-6210,88,10,Alabama,20-6 28,nan
40,473026,The incidence of contrast-induced nephropathy in trauma patients.,eng,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J Emerg Med,1473-5695,15,nan,1/8/06,134-9,{Rich SinertShoma DesaiAntonia HippCarmen Lopez}
41,372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,nan,Int. J. Radiat. Oncol. Biol. Phys.,nan,0360-3016,90,11,nan,S398,{Kooy H.Hong T.S.Symonifka J.Depauw N.Wo J.Y.}
42,110072,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Sfrcv. Tkoud Rnoe Metab.,1559-7016,34,10,1/14/10,1681-7,nan
43,330553,Multiresistance of clinically relevant gram-positive cocci,nan,Intensivmedizin und Notfallmedizin,nan,nan,34,7,1/1/97,655-663,{G. PetersK. BeckerC. Von Eiff}
44,23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,J Am Board Fam Med,1557-2625,27,1,1/14/01,42-55,?
45,719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,nan,Energy and Buildings,nan,0378-7788,42,12,1/10/01,2331-2337,{R. LuckP. MagoN. Fumo}
46,86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,Some college,Cwnssr rradwfry,nan,1538-7445,71,10,5/15/11,Sep-82,?
47,433667,20010101,nan,nan,nan,nan,00,0,nan,nan,{NULL}
48,530323,Strategies for partner notification for sexually transmitted infections including HIV.,eng,Cochrane Database Syst. Rev.,nan,1469-493X,10,-^1,1/13/01,CD002843,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,20010101,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,71,nan,1/10/11,52-8151,{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,nan,Annals of Oncology,nan,nan,c21,0,1/10/01,viii284,{B. Escu᱕dierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,217725,Use of alendronate in peri-implant defect regeneration,English,nan,nan,nan,70,2,1/1/99,151-158,{P. C. WollanS. J. MerawC. M. Reeve}
52,730822,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,Tifoixy; XBSJRQCF LQNGUAGR:Tvbmisg,Annals of the Royal College of Surgeons of England,Ann R Coll ڠSurg Engl,0035-8843,nan,5,1/1/94,324-32š6,{Jayatunga APDark CHJahangiri MBradley JWP}
53,659297,Row wsfpstlef dwdjhupucy ufe bg kigyviqtdld digh djaxbioitjes impqbhf tmwns cwsqhldeds: z sywvgjdfkc earite oh the derfarwh evudebse.,Some college,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Am J Phys Med Rehabil,nan,91,11,1/12/11,984-98,nan
54,42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Journal of science and medicine in sport / Sports Medicine Australia,J Sci Med Sport,1878-1861,13,6,1/Œ10/11,Some college,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,20010101,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan,nan,nan,nan,90,3,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,158672,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,nan,Computers & chemical engineering,Comput Chem Eng,0098-1354,17,-1,4/14/12,715-727,{Shpbiu MavnewYivitc Bajrxkaf}
57,616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,ĺeng,Journal of clinical anesthesia,J Clin Anesth,0952-8180,18,6,1/6/09,427-35,{Eztus M JanudGshvtoavd S CitrpcrUaocs Y WgplwrOqrxdey M TpxhlakQndraw J RuelmncsknZfvixcophwr L Du}
58,221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,nan,nan,nan,7,0,nan,34,nan
59,548616,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,nan,-1,nan,0-8077-4913-3,0,0,1/10/10,nan,{Ofelia GarciaJo Anne Kleifgen}
60,669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,enĺg,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,Knee Surg Sports Traumatol Arthrosc,1433-7347,22,12,1/14/12,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Journal of geriatric oncology,J Geriatr Oncol,1879-4076,6,1,1/15/01,15-22,{Marlies L van BekkumBarbara C van MunsterMarije E HamakerCarolien H SmorenburgPeter L M Thunnissen}
62,108424,Outcome of gastric bypass patients.,eng,Obesity surgery,Some college,0960-8923,12,2,nan,261-4,?
63,841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,English,J. Card. Surg.,nan,-7977,26,2,1/11/01,144-147,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,173830,stcesni dna sgurd sdoof ot snoitcaer ytivitisnesrepyh dna sixalyhpana esaesid niks cigrella ni secnavdA,nan,Journal of Allergy and Clinical Immunology,nan,?,116,1,1/5/01,153-163,{S. H. SichererD. Y. M. Leung}
65,852927,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eng,J. Exp. Clin. Cancer Res.,nan,1756-9966,28,-1,1/9/01,34,nan
66,237623,Neck paͷin.,eng,Clinical evidence,Clin Evid (Online),1752-8526,Some college,1,1/8/01,nan,{Allan I Binder}
67,912884,A guide to physiotherapy in cerebral palsy,nan,Paediatrics and Child Health,nan,nan,18,0,1/8/01,410-413,{C. E. Barber}
68,20010101,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,nan,AIDS Reviews,nan,1139-6121,12,3,1/10/01,153-163,nan
69,93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1001-5515,nan,3,1/12/06,453-5 459,nan
70,349150,The relationship between capsulorhexis size and anterior chamber depth relation.,nan,Ophthalmic surgery and lasers,Some college,1082-3069,nan,?,3/1/99,185-90,{O Ceki_C Batman}
71,572010,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,eng,CANCER,nan,0008-543X,98,2,7/15/03,310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
72,826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiol㌎ogy,Ebr H Cardnovxsc Nhrs,1474-5151,11,2,1/12/01,183-9,{Cecilia Bj_rkelundMargaretha Jerlock}
73,34962,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,Journal of the neurological sciences,.icS .lorueN .J,1878-5883,334,1,11/15/13,112-8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,574309,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,Some college,Transplantation,noitatnalpsnarT,0041-1337,99,7,1/15/01,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,2000İ77,Plasma cell leukemia--a case report.,nan,Indian Journal of Pathology and Microbiology,nan,0377-4929,46,3,Alabama,484-7,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512,CABG again outshines stenting for some patients with coronary artery blockage,zkj,nan,nan,nan,309,1,1/13/01,17-Aug,{M. Mitka}
77,715052,Health-promoting behaviors of low-income cancer survivors,nan,nan,nan,nan,25,3,1/11/01,118-124 7p,{Alexa StuifbergenMartha Gene Meraviglia}
78,20010101,Food allergy in children,nan,Archives D޵e Pediatrie,nan,0929-693X,13,10,1/6/01,1349-1353,{E. Bidat}
79,140274,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,nan,Nepal ౗Medical College journal : NMCJ,Nepal Med Coll J,nan,1,17,Alabama,9-Jun,{J Stilkind}
80,282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,nan,Transfusion,nan,0041-1132,48,9,1/8/01,192Ǔ5-1929,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,Some college,nan,Eur஖opean journal of cancer care,0961-5423 (Print) 0961-5423,19,2,1/10/01,167-71,{M. HebbarP. FournierO. Romano}
82,519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,Statistical methods in medical research,nan,0962-2802,Some college,1,1/7/02,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
83,761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,TEACHING Exceptional Children Plus,nan,1553-9318 1553-9318,1,3,1/5/01,nan,{Milagros M. SessionsKevin J. Miller}
84,408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,Actas urologicas espanolas,Actas Urol Esp,1699-7980,39,4,1/15/05,222-8,}ollitsaC T MagetrO A JllibuP J_miS MaroM Izen_traM EatroP OteuguH E{
85,889481,Chronic pain related to quality of sleep,eng     por,Einstein (Sao Paulo),Einstein (Sao Paulo Brazil),8054-9761,12,2,1/14/01,159-63,{W. HummigJ. Stechman NetoL. F. Tonial}
86,894596,On the role of pre and post-processing in environmental data mining,nan,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making iEMSs 2008,nan,9790000000000,3,0,1/8/01,1937-1958,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasIoannis AthanasiadisKarina Gibert}
87,604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eĺng,J Med Toxicol,nan,1556-9039,2,4,1/6/12,152-5,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,220950,Forensic odontology: A prosthodontic view,eng,nan,nan,nan,44,1,1/12/01,38-41,{S. GosaviS. Gosavi}
89,770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,xib,Int J Gynaecol Obstet,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,0020-7292,64,1,1/1/99,10-May,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,nan,Fetlxja ge Hrgrologia,Some college,0210-0010,46,3,1/8/01,135-138,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,nan,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Cardiovasc Med (Hagerstown),Journal of cardiovascular medicine (Hagerstown Md.),1558-2027,10,33,1/9/03,261-3,{Bhogqnnk HeldoxpJwrta NqverontFxalfu OcvhebexMoryak VjfcuinKaolo LqtibmJarsp Lstxompnfi}
92,612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Latgomogiw ikn amuercndbe en gxppsitijn akx mppsisvuees dokeagiqyqd.,nan,1776-2588,27,1,1/10/01,Jul-93,{Y G Mhacghol NganajgF DgyouavsjbqH BquvxwbaB GmiferfG XteymjnfY IabgeclA Gvebgrse-Fleyxn}
93,282053,20010101,eng,Nico׈tine Tob Res,Nigotibf & tlbcfxl gesecrgk : orgicmsj bphrnxm oy thw Fjxoebb hog Vasvdrcy pn Nhcpbihw avd Tuteccu,1462-2203,1,4,1/1/99,nan,nan
94,nan,Intimate Partner Violence Survivors' Unmet Social Service Needs,English,Journal of Social Service Research,nan,1540-7314 0148-8376,nan,55,1/11/01,481-489,}sedohR .V niraKrethciD .E assileM{
95,417578,nan,eng,Am J Manag Care,The American journal of managed care,1088-0224,19,1,1/13/01,SP26-7,nan
96,949067,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,eng,Expert Opin Drug Metab Toxicol,Expert opinion on drug metabolism & toxicology,1742-5255,Some college,nan,1/7/01,315-20,{A. A. Mangoni}
97,931323,Prevalence of allergic diseases in Poland - ECAP study,nan,Allergy: European Journal of Allergy and Clinical Immunology,nan,nan,64,0,1/9/01,326-327,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
98,752456,The changing patterns of systemic fluoride intake,nan,J Dent Res,Journal of dental research,0022-0345,71,nan,1/1/92,1228-37,{B. A. Burt}
99,377284,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,nan,Qkeridxn mjtrnal ih pjfshkloty. Enducrihonmjy zmg lteebklism,0193-1849,nan,3,1/2/09,nan,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,420138,Dietary practices of ballet jazz and modern dancers,nan,Journal of the American Dietetic Association,nan,1878-3570,92,3,1/1/92,423-913,{Stensland SHSobal J}
101,444273,Iatrogenic perforation at colonic imaging.,nan,nan,nan,nan,nan,00,nan,nan,{NULL}
102,816680,20010101,English,Cognitive Processing,nan,1612-4782     1612-4790,15,3,nan,283-296,{M. Tercedor SnchezJ.A. Prieto Velasco}
103,491006,nan,English,nan,nan,nan,24,2,1/15/01,160-6,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,ĺeng,Szxciujty sma xferility,Sxrtol. Sttwij.,1556-5653,92,2,1/9/08,667-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
105,72089,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,eng,Cancer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,1432-0843,73,4,1/14/04,nan,nan
106,847287,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,eng,Psycho-oncology,Psychoonנcology,1057-ǒ9249,15,3,1/6/03,248-58,nan
107,764224,High intensity interval exercise training in overweight young women,nan,nan,nan,nan,52,3,1/12/01,255-62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,591619,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,nan,nan,nan,39,2,1/12/01,nan,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,nan,Curr܉ Opin Pharmacol,1471-4892,3,2,nan,146-51,nan
110,255432,Pool fencing for preventing drowning in children.,nan,The Cochrane Database Of Systematic Reviews,Some college,1469-493X,Some college,2,1/1/00,740100DC,{D C ThompsonF P Rivara}
111,689284,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,eng,-1,Cancer Immunol. Immunother.,1432-0851,63,9,1/14/09,911-24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
112,781141,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,ˊEnglish,BMJ Open,nan,2044-6055,3,10,1/13/01,nan,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,148787,Cardiac atrophy in women following bed rest,eng,nan,nan,nan,103,0,Alabama,8-16 ST  - Cardiac atrophy in women following bed rest-,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
114,nan,Patcjr abdtcwctsnull,nan,Industrial Robot: An International Journal,nan,0143-991X,38,4,1/11/01,nan,{KUUP}
115,684757,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,eng,The Journal Of Rheumatology,J Rheumatol,nan,Some college,4,1/Ĥ1/04,745-50,{A H ZwindermanM MunnekeG J TijhuisZ de JongJ M HazesT P Vliet Vlieland}
116,20010101,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
117,585766,Thermoregulatory response of women to intermittent work in the heat,nan,Journal of applied physiology,M Ekpl [hyslmn,0021-8987,nan,1,1/1/76,Some college,{B. L. DrinkwaterJ. E. DentonS. M. HorvathP. B. Raven}
