ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
12,504928,Local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,English,Microsurgery,Int J Clin Exp Med,1940-5901,8,6,1/15/01,435-40,{Yang MLi JLi YZhou MYang HShi XLi XYuan H}
13,278396,Smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,eng,nan,Journal of orthopaedic science : official journal of the Japanese Orthopaedic Association,nan,92,4,1/13/01,711-5,{NCT01893931 }
14,184417,Imaging of scar in patients with ventricular arrhythmias of right ventricular origin: Cardiac magnetic resonance versus electroanatomic mapping,nan,nan,nan,1386-4416 1386-4416,8,5,1/11/01,1455-1462,{NULL}
15,30272,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,eng,nan,nan,nan,43,8,1/9/08,104-7; discussion 108,{T. ToppC. KuhneS. RuchholtzU. LewanA. KrugerT. MullerR. Zettl}
16,13601,Employing a youth-led adult-guided framework: why drive high? social marketing campaign.,English,Tratamiento antibiotico intravenoso domiciliario del absceso hepatico: seguridad eficacia y factores pronosticos de reingreso hospitalario.,nan,0161-8105,0,5,5/1/99,160-6,{R S LeverS A Holme}
17,668310,Constructing differences: A qualitative analysis of teachers__ perspectives on linguistic and cultural diversity,nan,Proceedings of SPIE - The International Society for Optical Engineering,nan,1324-3780,41,-1,1/15/09,nan,{Andreas KruseManh Hung Nguyen}
18,185291,[Case management for moderate-need patients and recovery: what can we learn from experimental and quasi-experimental studies?]. [Review] [French],eng,Cochrane Database Syst Rev,nan,1356-7500,270,4,1/5/01,Cd004797,{J. H. LittellM. PopaB. Forsythe}
19,478292,Type I and II endometrial cancers: have they different risk factors?,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,nan,0910-5050,139,3,1/14/09,257-8,{Y TakagiN HashimotoY Goto}
20,43736,Effect of pedaling technique on mechanical effectiveness and efficiency in cyclists.,English,Medicine and science in sports and exercise,Pharm Pract (Granada),0195-9131,39,6,1/7/03,991-5,{James C MartinIan MayhewLee M RomerThomas Korff}
21,82614,Lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,nan,nan,nan,22-Sep,44,2,1/13/12,409-414,{Lynne M AusmanMartin S ObinXiang-Dong WangChun LiuBlanche C IpDonald E SmithKang-Quan Hu}
22,163526,A performance improvement process to tackle tachysystole,eng,nan,nan,nan,40,0,1/11/01,512-9 ST  - A performance improvement process to tackle tachysystole-,{Xuejun ChenYang ZhangZufei LiQi ZhongWeiguo ZhouXiaohong ChenZhigang HuangJugao Fang}
23,161847,Complication rate of endosonography (endobronchial and endoscopic ultrasound): a systematic review.,eng,Cardiovascular and interventional radiology,nan,0361-803X,37,6,1/12/03,1530-9,{KATERINA1 BODOVSKIRACHAEL3 WALSHINBAL2 NAHUM-SHANI}
24,125302,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,eng,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,nan,nan,27,15,5/20/09,447-52 ST  - [Studies on cefotaxime (HR 756) concentration in human biliary tract and clinical effect for acute or subacute cholecystitis with cholelithiasis (author's transl)]-,{Ariela NoyLawrence D KaplanYanxing YuAlexandra M LevineRichard F AmbinderSusan E KrownBruce J DezubeLan LinJeannette Y LeeGary S Hayward}
25,6207,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,nan,Scandinavian Journal of Gastroenterology,nan,nan,24,0,1/12/01,785-794,{Kaija Leena KolhoHanne RintamakiTaina TervahartialaTimo SorsaLaura Makitalo}
26,622979,Examining waiting placement in hospital: utilization and the lived experience.,eng,Global journal of health science,Glob J Health Sci,nan,6,2,1/5/01,11-Sep,{Donna M WilsonJessica A HewittRalph MagnusJill VihosKaren PetersonNancy Barnes}
27,378490,A prospective observational study of obesity body composition and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.,English,Ann Fr Anesth Reanim,nan,nan,41,2,1/12/01,1892-900,{Isabella SorecaAndrea FagioliniDavid J KupferBret H GoodpasterSara B Fleet-MichaliszynAmy D OttoJohn M Jakicic}
28,775428,Diminished A-cell secretion in the early phase of type I diabetes mellitus,English,Metabolism: Clinical and Experimental,nan,nan,7,11,5/1/00,1074-1077,{Gianluca RigatelliPaolo CardaioliMassimo GiordanAshesh BuchLaura OlivaDobrin VassilievAravinda NanjiundappaFabio Dell'AvvocataRamesh DaggubatiDario Adami}
29,434500,Strong stability and host specific bacterial community in faeces of ponies.,nan,PLoS One,Sleep,nan,8,7,1/13/01,nan,{Tina M BlackmoreKirsty DougalHilary J WorganEric PinlocheGemma CurtisC Jamie NewboldNeil R McEwanSusan E GirdwoodPat A HarrisCaroline McG ArgoAlex Dugdale}
30,819166,Responses to open peer commentaries on the subjective brain identity and neuroethics,nan,Current drug targets,nan,nan,25,3,12/1/00,W1-W4,{Rudd R.Guez G.Sanders L.M.Baur C.Shaw J.S.}
31,880881,Wound care,kor,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Journal of orthopaedic science : official journal of the Japanese Orthopaedic Association,1598-9992,52,6,1/13/01,7-Jan,{H. CavusogluT. CanseverA. YilmazY. AydinH. A. GencA. M. MuslumanI. Colak}
32,408198,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eng,Ann Rheum Dis,nan,0195-668X,348,12,11/1/96,CD002843,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,660574,Assessing food safety system in sub-Saharan countries: An overview of key issues,English,nan,nan,nan,0,0,1/1/74,791-802,{Marilou Madden}
34,379737,Bone density and body composition in young women with chronic fatigue syndrome.,English,Chronic Illness,nan,0077-8923,34,-1,1/1/96,625-7,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
35,65723,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,Nicotine & Tobacco Research,nan,0884-0431,20,2,1/15/02,nan,{Yan-Xin ZhaoJun-Chao XieXue-Yuan LiuHan Yan}
36,353972,Differential dendritic cell-mediated activation and functions of invariant NKT-cell subsets in oral cancer.,nan,J Okla State Med Assoc,nan,1745-0128 1745-0136,3,1,1/8/01,243-248,{B O Olley}
37,968125,Successful treatment of lung cancer by multimodal endobronchial interventions,nan,Expert opinion on emerging drugs,Obesity (Silver Spring),0025-7931,88,2,1/14/01,nan,{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
38,660168,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,eng,Cardiology in the young,Biol.Blood Marrow Transplant.,1524-4040,64,10,1/14/05,nan,{Donna M WilsonJessica A HewittRalph MagnusJill VihosKaren PetersonNancy Barnes}
39,166521,Ebola Virus GP Gene Polyadenylation Versus RNA Editing.,English,Journal of learning disabilities,Rev Lat Am Enfermagem,0899-6210,8,27,1/1/95,617-22,{O WidholmA M LehtinenJ Hovorka}
40,817811,Smoking and oral cancer.,nan,Tratamiento antibiotico intravenoso domiciliario del absceso hepatico: seguridad eficacia y factores pronosticos de reingreso hospitalario.,nan,1523-536X,15,0,1/8/06,134-9,{Rich SinertShoma DesaiAntonia HippCarmen Lopez}
41,26216,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,nan,nan,nan,0732-183X,90,1,nan,S398,{Kooy H.Hong T.S.Symonifka J.Depauw N.Wo J.Y.}
42,751811,Association between interleukin-10 promoter polymorphisms and endometriosis: a meta-analysis.,nan,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,nan,0039-1735,34,10,1/12/01,1681-7,{Raffaele De CaterinaGiulia RendaSteen Dalby Kristensen}
43,330553,Multiresistance of clinically relevant gram-positive cocci,nan,Intensivmedizin und Notfallmedizin,nan,nan,34,7,1/1/97,655-663,{G. PetersK. BeckerC. Von Eiff}
44,23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of Korean Neurosurgical Society,nan,1557-2625,27,1,1/14/01,42-55,{Leila JacksonBrian J WellsGregory S CooperSiran KoroukianMichael W Kattan}
45,592893,Maternal use of folic acid supplements during pregnancy and childhood respiratory health and atopy.,nan,nan,nan,0077-8923 (Print) 0077-8923,42,1,1/10/01,2331-2337,{R. LuckP. MagoN. Fumo}
46,253149,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,English,Cancer research,Ann Oncol,1538-7445,71,10,5/15/11,Sep-82,{Duncan M BrooksPramit M PhalRory Wolfe}
47,252118,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,nan,nan,nan,nan,0,0,nan,nan,{NULL}
48,761676,Health literacy and child health promotion: Implications for research clinical care and public policy,English,Schlafst_rungen bei kritisch kranken patienten,nan,0003-990X,127,11,1/13/01,nan,{Stephen E GilmanChaoqiang JiangKar Keung ChengC Mary SchoolingTai Hing LamMichael Y NiGabriel M LeungWeisen Zhang}
49,770589,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,Pain practice,nan,1555-2101,64,1,1/14/01,373-6,{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,864817,A meta-analysis of alcohol drinking and oral and pharyngeal cancers. Part 2: results by subsites.,nan,Stroke; a journal of cerebral circulation,nan,nan,43,0,1/10/01,viii284,{Barbara ZeligsStephen M PetersOnorina Di MitaShahla RiaziHenry YeagerGerman A BenavidesJoseph A Bellanti}
51,334681,Use of alendronate in peri-implant defect regeneration,nan,nan,nan,nan,20,2,7/28/14,151-158,{P. C. WollanS. J. MerawC. M. Reeve}
52,730822,Air pollution and risk of urinary bladder cancer in a case-control study in Spain,eng,Annals of the Royal College of Surgeons of England,nan,nan,29,0,1/11/01,nan,{Jayatunga APDark CHJahangiri MBradley JWP}
53,659297,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,Addictive Behaviors,nan,2150-1351 (Print)     2150-1351,13,0,12/1/98,984-98,{Frances WilliamsAlehegn GelayeSusan SteigerwaltYara DaloulHadeel AssadTimothy R LarsenBarryton WaanbahMichael Williams}
54,941515,Thoracic Aortic Aneurysm: Reading the Enemy's Playbook,nan,Surgery,nan,1878-1861,13,6,1/10/11,597-601,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,283460,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan,nan,nan,nan,90,3,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,158672,The Chinese medicine construct stagnation in mind-body connection mediates the effects of mindfulness training on depression and anxiety,ENG,Bjog,Ann Oncol,nan,71,-1,1/1/00,715-727,{Shibin MathewIpsita Banerjee}
57,616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,nan,Journal of clinical anesthesia,nan,nan,18,6,1/14/01,427-35,{Silke ZimmermannStefan A StachelhausChristiane Hollmann}
58,911271,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,nan,nan,nan,72,0,1/12/01,nan,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,548616,Dietary practices of ballet jazz and modern dancers,nan,Teachers College Press,nan,1462-2203,0,0,9/1/99,nan,{Ofelia GarciaJo Anne Kleifgen}
60,407082,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,AACN Clinical Issues: Advanced Practice in Acute & Critical Care,nan,1433-7347,22,12,1/15/05,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,185291,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Journal of geriatric oncology,J Geriatr Oncol,1879-4076,284,1,1/15/01,nan,{H. H. HuangJ. HaleL. FettersA. McBride}
62,108424,Outcome of gastric bypass patients.,nan,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,nan,0960-8923,12,1,1/14/01,261-4,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,nan,J. Card. Surg.,nan,-7977,151,2,1/14/03,298-308,{NULL}
64,173830,THE BRITISH MEDICAL ASSOCIATION.: SEVENTY-EIGHTH ANNUAL MEETING IN LONDON,nan,American journal of respiratory and critical care medicine,nan,14-Feb,116,1,1/1/01,1723-7,{S. H. SichererD. Y. M. Leung}
65,819804,Are stretches effective in the prevention and treatment of glenohumeral internal rotation deficit?,eng,J. Exp. Clin. Cancer Res.,nan,1756-9966,14,0,1/9/01,471-3,{D J SadlerR R GrayB D SchoutenJ M BohnenJ K WongR MustardG DoyleR A PugashJ Sanabria}
66,237623,Neck pain.,eng,Headache,Clin Evid (Online),1752-8526,35,1,1/13/01,nan,{Gianluca RigatelliPaolo CardaioliMassimo GiordanAshesh BuchLaura OlivaDobrin VassilievAravinda NanjiundappaFabio Dell'AvvocataRamesh DaggubatiDario Adami}
67,912884,A guide to physiotherapy in cerebral palsy,nan,Circulation journal : official journal of the Japanese Circulation Society,nan,nan,18,1,1/8/01,597-601,{Katherine A YeagerSusan Bauer-Wu}
68,318931,Reinventing the wheel? Or the emperor's new clothes.,nan,AIDS Reviews,nan,1475-2727,29,5,1/1/96,153-163,{J R DettoriB D PearsonC J BasmaniaW M Lednar}
69,225002,Fractional flow reserve for guiding PCI.,nan,BMJ Open,nan,nan,29,-1,1/12/06,261-270 ST  - Are stretches effective in the prevention and treatment of glenohumeral internal rotation deficit?-,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150,The relationship between capsulorhexis size and anterior chamber depth relation.,nan,Am J Perinatol,Ophthalmic Surg Lasers,nan,72,3,1/3/01,202-208,{O Ceki_C Batman}
71,376103,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,eng,CANCER,nan,0008-543X,98,2,2/1/93,310-4,{Jo Finch}
72,826030,Clinical comparison of the effects of nimesulide and ibuprofen on fever in children. [Chinese],eng,nan,AIDS,1474-5151,0,12,1/7/07,1228-37,{D. R. SullivanG. Netzer}
73,34962,Alveolar soft part sarcoma of the uterine corpus. Report of two cases and review of the literature,heb,AIDS Reviews,nan,nan,334,1,11/15/13,112-8,{Woo Young ParkDo Jin LeeJong Sir LimJong Soo HeoJeoung Yoon SeoRonald D. DeLauneJu Sik Cho}
74,81959,Air pollution and risk of urinary bladder cancer in a case-control study in Spain,English,European journal of heart failure,Neurological research,nan,49,7,1/1/93,68-74,{Ofelia GarciaJo Anne Kleifgen}
75,759329,Plasma cell leukemia--a case report.,eng,Indian Journal of Pathology and Microbiology,nan,nan,46,0,1/3/07,484-7,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512,The value of breast self-examination: meta-analysis of the research literature.,English,nan,nan,nan,38,1,1/8/01,17-Aug,{H. ChoiE. S. KangS. K. LimS. Y. JeongH. C. LeeH. J. KimS. KimY. RheeY. H. LeeJ. H. MoonK. R. KimC. W. AhnB. S. ChaE. J. Lee}
77,36429,Health-promoting behaviors of low-income cancer survivors,nan,nan,nan,nan,25,3,1/11/01,4327-4335,{C. DeardenJ. DoddE. MatutesD. CatovskyJ. BlundellA. RawstromD. AllsupD. OscierT. HamblinS. DoddE. HeartinR. JonesJ. RadfordS. ProctorS. AgrawalP. HillmenG. FollowsR. PettittA. BloorS. DevereuxS. Carruthers}
78,172966,Long-term subcutaneous recombinant interleukin-2 as maintenance therapy: Biological effects and clinical implications,nan,Archives De Pediatrie,nan,nan,13,3,1/6/01,1349-1353,{E. Bidat}
79,854628,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,nan,Stroke; a journal of cerebral circulation,Public Health Nurs,nan,0,17,11/1/96,nan,{J Stilkind}
80,185291,Scar Management Practice and Science: A Comprehensive Approach to Controlling Scar Tissue and Avoiding Hypertrophic Scarring.... Reprinted and adapted with permission from Wound Healing South Africa and Medpharm. Widgerow AD. Scar management-marrying the practical with the science. Wound Heal South Afr 2010;3(1):7-10,nan,Transfusion,nan,nan,48,4,nan,4327-4335,{Linsenmaier UGeyer LLK_rner MMeisel CDWirth SReiser MF}
81,835177,Swabbing Surgical Sites Does Not Improve the Detection of Staphylococcus aureus Carriage in High-Risk Surgical Patients,eng,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,European journal of cancer care,0961-5423 (Print) 0961-5423,21,2,1/14/01,1455-1462,{M. HebbarP. FournierO. Romano}
82,519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,Statistical methods in medical research,nan,0962-2802,140,1,1/7/02,13-29,{J. P. HeathR. L. WilliamsM. H. Pritchard}
83,761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,Cytokine,nan,1553-9318 1553-9318,194,3,nan,nan,{J. LeB. RiegelB. J. BobrowA. L. BlewerB. S. AbellaM. LearyD. Buckler}
84,734077,Implementing participatory intervention and research in communities: lessons from the Kahnawake Schools Diabetes Prevention Project in Canada,eng,Actas urologicas espanolas,nan,1699-7980,7,4,1/15/05,222-8,{Martijn W HeymansTobias van den BergHan J R AnemaLieke van OortBart W KoesArianne P VerhagenRiekie H C W de Vet}
85,889481,Comparison between incidental malignant and benign breast lesions detected by computed tomography: a systematic review.,nan,Einstein (Sao Paulo),nan,1679-4508,12,2,1/14/01,159-63,{Valeria PanebiancoFlavio Barchetti}
86,894596,On the role of pre and post-processing in environmental data mining,nan,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making iEMSs 2008,nan,1557-2625,3,0,1/8/01,1937-1958,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasIoannis AthanasiadisKarina Gibert}
87,862844,Safety tolerability and sustained weight loss over 2 years with the once-daily human GLP-1 analog liraglutide.,eng,J Med Toxicol,Bull.WHO,1879-0844,2,4,1/6/12,131-4,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,605423,Forensic odontology: A prosthodontic view,eng,nan,nan,nan,4,0,1/12/01,290-293,{S. GosaviS. Gosavi}
89,770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,Int J Gynaecol Obstet,nan,0020-7292,0,0,1/10/01,917-920,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,nan,nan,Rev.Neurol.,0893-133X,16,5,1/8/01,135-138,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
91,346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,nan,nan,Journal of cardiovascular medicine (Hagerstown Md.),1558-2027,10,3,1/9/05,261-3,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
92,612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Pathologie non allergique et exposition aux moisissures domestiques.,nan,1432-1262,27,1,1/10/01,Jul-93,{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN FreymondY PachecoA Traverse-Glehen}
93,668845,Systematic review of economic aspects of alternative modes of delivery,eng,Circulation journal : official journal of the Japanese Circulation Society,nan,1462-2203,41,2,1/1/99,341-6,{M. W. MartinR. SaundersS. Levin}
94,807737,Intimate Partner Violence Survivors' Unmet Social Service Needs,eng,AIDS Reviews,nan,1540-7314 0148-8376,16,5,1/11/01,481-489,{Milagros M. SessionsKevin J. Miller}
95,376103,Successful treatment with a rituximab-based regimen of a splenic marginal zone lymphoma with villous lymphocytes in a very frail patient on maintenance dialysis.,nan,The Journal of clinical psychiatry,nan,nan,19,6,nan,454-460,{A. A. Kaddis}
96,949067,General public's and physicians' perception of health risk associated with radon exposure in the state of Azad Jammu and Kashmir,eng,Journal of the American College of Cardiology,Preventive medicine,1097-4598,3,2,1/7/01,315-20,{A. A. Mangoni}
97,931323,Prevalence of allergic diseases in Poland - ECAP study,nan,Proceedings of the Asme Pressure Vessels and Piping Conference 2010 Vol 7,nan,nan,32,3,1/9/01,326-327,{Skye P BarbicPaul W AndrewsZachary Durisko}
98,355078,Diagnosing acute cardiac ischemia in the emergency department: a systematic review of the accuracy and clinical effect of current technologies.,nan,J Dent Res,nan,0022-0345,71,0,1/1/92,471-3,{B. A. Burt}
99,820549,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,PloS one,nan,0193-1849,-1,2,1/9/04,E556-64,{J. LeB. RiegelB. J. BobrowA. L. BlewerB. S. AbellaM. LearyD. Buckler}
100,248075,Dietary practices of ballet jazz and modern dancers,nan,Journal of the American Dietetic Association,Int J Obes (Lond),1878-3570,92,3,1/1/92,2077-86,{Stensland SHSobal J}
101,444273,[Procalcitonin as an early marker of sepsis],nan,nan,nan,nan,0,0,nan,nan,{NULL}
102,816680,The embodied nature of medical concepts: Image schemas and language for pain,nan,Cognitive Processing,nan,0039-1735,154,3,1/10/01,343-51,{Richard AndrewsErica B LundstenA Maureen Bundick Morgan}
103,491006,Clinical effect observation of fule cream to cure dermatitis eczemal,English,nan,nan,nan,21,2,1/10/06,160-6,{E. H. Hwang}
104,628299,Cranial reconstruction of major traumatic defects in children with osteoinductive and resorbable materials,eng,nan,nan,nan,49,2,1/9/08,217-24,{David Dyzenhaus}
105,52681,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,nan,Cancer chemotherapy and pharmacology,nan,1083-8791,73,1,1/1/97,Jul-41,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,417373,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,nan,nan,Psychooncology,1098-3015,15,3,1/12/06,248-58,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,13601,Sorafenib and pegylated interferon-alpha-2b in advanced metastatic melanoma: A multicenter phase II DeCOG trial,nan,nan,nan,nan,52,3,1/1/00,314-320,{P TalkeJ CaldwellB DodsontC A Richardson}
108,591619,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,nan,nan,nan,0,2,1/6/03,135-41,{S. L. LeeG. K. Sluis-CremerP. A. Hessel}
109,944558,Accuracy risk and the intrinsic value of diagnostic imaging: a review of the cost-utility literature.,eng,The Journal of clinical psychiatry,Curr Opin Pharmacol,1471-4892,3,2,1/12/03,693-9,{J R DettoriB D PearsonC J BasmaniaW M Lednar}
110,237623,Pool fencing for preventing drowning in children.,eng,The Cochrane Database Of Systematic Reviews,Cochrane Database Syst Rev,1527-1315,21,2,1/1/99,1255-1272,{NULL}
111,689284,The value of routine radiography in patients with knee osteoarthritis consulting primary health care: a study of agreement,nan,Cancer immunology immunotherapy : CII,Cancer Immunol. Immunother.,1432-0851,63,9,nan,152-9,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
112,958639,Using a social communication intervention to improve the social interactions and employment experiences of adolescents with high functioning autism spectrum disorders,English,BMJ Open,nan,1535-5667,32,10,1/1/00,nan,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,148787,Cardiac atrophy in women following bed rest,eng,nan,nan,nan,44,0,1/7/01,1556-1579,{O Ceki_C Batman}
114,224232,Pharmacoeconomic Evaluation of Tiotropium Bromide in the Long-Term Treatment of Chronic Obstructive Pulmonary Disease (COPD) in Italy,nan,J Dent Res,nan,1521-186X,38,4,1/11/01,nan,{NULL}
115,684757,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,ita,Ann. Hematol.,J. Natl. Cancer Inst.,0315-162X,28,9,1/1/04,6-Oct,{A H ZwindermanM MunnekeG J TijhuisZ de JongJ M HazesT P Vliet Vlieland}
116,447382,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
117,585766,Impact of diet restriction and/or resistance training on physical capacity in obese older women...7th World Congress on Aging and Physical Activity,nan,Journal of applied physiology,nan,nan,41,1,1/8/01,57-61,{So Young LeeJay L. Brand}
