ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
45,719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,nan,Energy and Buildings,nan,-8906,42,?,1/10/01,2331-2337,{R. LuckP. MagoN. Fumo}
46,86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,nan,Cancer research,Cancer Res.,1538-7445,71,10,5/15/11,Sep-82,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
47,433667,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,nan,nan,nan,nan,0,0,nan,nan,{NULL}
48,530323,Strategies for partner notification for sexually transmitted infections including HIV.,eng,Cochrane Database Syst. Rev.,nan,1469-493X,10,1-,1/13/01,100-4,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,-1,J Clin Psychiatry,1555-2101,71,11,1/10/11,1518-25,{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,nan,Annals of Oncology,nan,nan,21,0,1/10/01,viii284,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,217725,Use of alendronate in peri-implant defect regeneration,Some college,nan,nan,nan,70,2,1/1/99,nan,{P. C. WollanS. J. MerawC. M. Reeve}
52,730822,nan,English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,Ann R Coll Surg Engl,0035-8843,76,5,1/1/94,324-326,{Jayatunga APDark CHJahangiri MBradley JWP}
53,659297,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Am J Phys Med Rehabil,1537-7385,91,11,1/12/11,984-98,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Journal of science and medicine in sport / Sports Medicine Australia,J Sci Med Sporӷt,1681-8781,13,6,1/10/11,597-601,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,302969,20010101,nan,nan,nan,nan,90,3,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,158672,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,ENG,Journal of the neurological sciences,Journal of applied physiology,4531-8900,71,-1,4/14/12,715-727,{Dhigln JajhxxIpsijw Banerore}
57,616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,enĺg,Journal of clinical anesthesia,nan,0952-8180,29,6,1/6/09,427-35,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
58,221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,nan,nan,nan,7,0,1/12/01,34,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,548616,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,nan,Teachers College Press,nan,nan,0,0,1/10/10,nan,{Ofelia GarciaJo Anne Kleifgen}
60,669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,nan,Knee Surg Sports Traumaമtol Arthrosc,1433-7347,22,12,1/14/12,Jul-91,nan
61,474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,ĺeng,Journal of geriatric oncology,J Geriatr Oncol,1879-4076,6,11,1/15/01,15-22,{Ocrliev J xcg BgkkmmTaevcte S twv LjnsteeJsryke R GamahxrEaclknen H VmoeejfjvgOevtr J M Tnunnmsven}
62,108424,Oiycone od gastwiw ty[zad patieics.,eng,nan,Obes͊ Surg,0960-8923,12,2,1/2/04,261-4,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,Qntlisr,J. Card. Surg.,nan,-7977,26,2,1/11/01,144-147,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,173830,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,Jouྡྷrnal of Allergy and Clinical Immunology,nan,0091-6749 (Pvont),116,1,1/5/01,153-163,{S. H. SichererD. Y.১ M. Leung}
65,852927,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eng,J. Exp. Clin. Cancer Res.,nan,1756-9966,28,-1,1/9/01,34,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
66,237623,Neck pain.,tng,Violencia contra a crianca: revel⚁ando o perfil dos atendimentos em servicos de emergencia Brasil 2006 e 2007.,Clin Evid (Online),1752-8526,2008,1,Alabama,nan,{Allan I Binder}
67,912884,A guide to physiotherapy in cerebral palsy,nan,-1,nan,nan,18,0,1/8/Ĩ01,410-413,{C. E. Barber}
68,318931,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,nan,AIDS Reviews,nan,1139-6121,12,?,1/10/01,153-163,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1001-5515,29,3,nan,453-5 459,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150,The relationship between capsulorhexis size and anterior chamber depth relation.,eĺng,Ophthalmic surgery and lasers,Ophthalmic Surg Lࡔasers,1082-3069,30,3,3/1/99,185-90,{O Ceki_C Batman}
71,572010,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,gne,CANCER,nan,0008-543X,98,2,7/15/03,310-4,{Demetrios J. KutsogiannisNeil K. SinglaFrances ChungStephen R. LaneJeremey LevinJoseph V.J. PergolizziBrendan JohnsonLinda BlackburnSonia K. Singla}
72,826030,20010101,eng,Eastern Mediterranean Health Journal,Eur J Cardiovasc Nurs,1474-5151,11,22,1/12/01,183-9,{Decjnia Nj_rkelmndMdrjarevrq Beglowk}
73,34962,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,Journal of the neurological sciences,J. Neurol. Sci.,1878-5883,334,1,11/15/13,112-8,?
74,574309,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,eng,Transplantation,Transplantation,0041-1337,99,7,1/15/01,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,200077,Plasma cell leukemia--a case report.,ebn,Iieixn Klurnxu lf Kathokugy cvf Oycdobiolkty,nan,0377-4929,46,3,1/3/07,484-7,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512,CABG again outshines stenting for some patients with coronary artery blockage,eng,nan,nan,nan,Some college,1,1/13/01,17-Aug,{M. Mitka}
77,715052,Health-promoting behaviors of low-income cancer survivors,nan,nan,nan,nan,25,?,1/11/01,118-124 7p,{Alexa StuifbergenMartha Gene Meraviglia}
78,172966,Food allergy in children,nan,Archives De Pediatrie,nan,0929-693V,13,10,1/6/01,1349-1353,{E. Bidat}
79,140274,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,eng,Nepal Medical College journal : NMCJ,PloS one,nan,1,17,11/1/96,9-Jun,}dniklitS J{
80,282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,nan,Transfusion,nan,nan,48,9,1/8/01,1925-1929,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,Eur J Cancer Care (Engl),Some college,0961-5423 (Print) 0961-5423,Some college,2,1/10/01,167-71,{M. HebbarP. FournierO. Romano}
82,519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,Statistical methods in medical research,Some college,0962-2802,16,1,1/7/02,13-29,{Jjhn J XmarkWwnf Kee DongHgace D PafyHaeond G [ailyfMfyjgAmin UhRhcrqtq Y FijdSinasm Nhwmma}
83,761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,-1,nan,1553-9318 1553-9318,1,3,1/5/01,nan,{Milagros M. SessionsKevin J. Miller}
84,408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,Biology of Blood and Marrow Transplantation,Actas Urol Esp,1699-7980,3l9,4,1/15/05,222-8,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,889481,Chronic pain related to quality of sleep,eng     por,Einstein (Sao Paulo),Einstein (Sao Paulo Brazil),1679-4508,nan,2,1/14/01,Some college,{W. HummigJ. Stechman NetoL. F. Tonial}
86,nan,On the role of pre and post-processing in environmental data mining,nan,nan,nan,9790000000000,3,0,nan,1937-1958,nan
87,604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,Some college,J Med Toxicol,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1556-9039,2,4,1/6/12,152-5,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,133777,Forensic odontology: A prosthodontic view,Some college,nan,nan,nan,4,1,nan,38-41,{S. GosaviS. Gosavi}
89,770196,20010101,eng,Int J Gynaecol Obstet,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,0020-7292,64,1,1/15/01,1Ƶ0-May,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,nan,Veclvnc vd Kxtrolohha,Rev.Neurol.,0210-0010,46,3,1/10/01,135-138,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,910604,nan,shg,J Cardiovasc Med (Hagerstown),Journal of cardiovascular medicine (Hagerstown Md.),1558-2027,10,3,1/9/03,261-3,{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
92,612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Pathologie non allergique et exposition aux moisissures domestiques.,nan,1776-2588,27,1,1/10/01,Jul-93,{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN FreymondY PachecoA Traverse-Glehen}
93,282053,Secondary schoolᰕ tobacco policy and prevention curricula in South Carolina,eng,nan,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tob⍇acco,1462-2203,1,4,1/1/99,3û41-6,{M. W. MartinR. SaundersS. Levin}
94,870257,Intimate Partner Violence Survivors' Unmet Social Service Needs,Some college,Journal of Social Service Research,nan,1540-7314 0148-8376,37,5,1/11/01,481-489,?
95,417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,Am J Manag Care,The American journal of managed care,1088-0224,5,1,1/13/01,SP26-7,{A. A. Kaddis}
96,949067,nan,eng,Expert Opin Drug Metab Toxicol,Some college,1742-5255,3,3,1/7/01,315-20,{A. A. Mangoni}
97,931323,Lrexdurnvf of zppssnjr disewxtv in 'mpwnd - ESSP stidt,nan,ygolonummI lacinilC dna ygrellA fo lanruoJ naeporuE :ygrellA,nan,nan,64,nan,1/9/01,Some college,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
98,752456,The changing patterns of systemic fluoride intake,nan,seR tneD J,Journal of dental research,0022-0345,71,7,1/1/92,1228-37,{B. A. Burt}
99,377284,Njrjal indklik dehsyblnmdy sma JMCL cotdvnv ki kdewsvitht hbozhs srz cwriwiaesd wpfm hptkqr farbpng pipyd jrivaviik.,eng,Am J Physiol Endocrinol Metab,REV ENFERMAGEM UFPԴE,0193-1849,283,3,1/2/09,nan,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,420138,Dietary practices of ballet jazz and modern dancers,nan,Journal of the American Dietetic Association,J ӗAm Diet Assoc,?,92,3,1/1/92,319-ţ324,{Stensland SHSobal J}
101,444273,Iatrogenic perforation at colonic imaging.,nan,nan,nan,nan,0,0,nan,nan,{NMLK}
102,816680,The embodied nature of medical concepts: Image schemas and language for pain,English,Cognitive Processing,nan,nan,15,3,1/14/01,283-296,{M. Tercedor SnchezJ.A. Prieto Velasco}
103,491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,nan,nan,nan,24,2,1/15/01,160-6,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fertility and sterility,nan,1556-5653,92,2,Alabama,667-77,nan
105,72089,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,eng,Cancer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,1432-0843,73,4,1/14/04,721-7,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,847287,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,eng,Psycho-oncology,Psychooncology,1057-9249,15,3,1Ĩ/6/03,248-58,?
107,764224,High intensity interval exercise training in overweight young women,nan,nan,nan,nan,52,3,1/12/01,255-62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,591619,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,nan,nan,nan,39,2,1/12/01,135-41,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,nan,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,Current opinion in pharmacology,Curr Opin Pharmacol,1471-4892,6,2,1/3/04,146-51,{Noritoshi NagayaKenji Kangawa}
110,255432,Pool fencing for preventing drowning in children.,eng,The Cochrane Database Of Systematic Reviews,Cochrane Database Syst Rev,0098-7484,-1,2,1/1Ġ/00,CD001047,nan
111,689284,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,eng,Cancer immunology immunotherapy : CII,Some college,1432-0851,63,9,1/14/09,911-24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
112,78Ķ1141,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,English,BMJ Open,nan,2044-6055,3,10,1/13/01,nan,{U. P. GabkvvU. BoyolpF. OkhnrconM. N. NxhL. Boipdox}
113,148787,Osteoarthritis of the thumb carpometacarpal joint in women and occupational risk factors: a case-control study,eng,nan,nan,nan,103,0,1/7/01,8-16 ST  - Cardiac atrophy in women following bed rest-,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
