ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
25,10001,Alabama,1108 ross clark circle,empty,empty,dothan,al,nan,nan,3347938701,acujs carx mkd[mtdlx,nan,nan,Some college,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,stneitap 0,al_ami-7a
26,10001,southeast alabama medical center,0,ȯempty,nan,nahtod,la,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,sey,kcatta traeh,ami-8a,0,Afghanistan,40 patients,nan
27,10001,nan,nan,nan,empty,20010101,al,20010101,houston,3347938701,߄acute care hospitals,goddcnnzun - movpngaj vistgude pg qtthprygj,nan,heart failure,nan,snoitcurtsni egrahcsid nevig stneitap eruliaf traeh,78%,455 patients,Alabama
28,nan,retnec lacidem amabala tsaehtuos,1108 ross clark ciݰrcle,empty,0,dothɾan,Íal,36302,nan,334ȍ7938701,acute care hospitals,government - hospital district or authority,sey,heart Ԝfailure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 pwjktnnf,al_hf-2
29,10001,rpmnheaat alwbzmx kedhcwp crtteg,nan,wkkvn,empty,20010101,cu,nan,houston,nan,acute care hospi߄tals,nan,yes,fqawh failuwd,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,165 patients,al_hf-3
30,11111111,retnec lacidem amabala tsaehtuos,1108 ross clark circle,ejlvy,nan,dothan,al,20010101,houston,nan,xduhz catw fpskiuals,government - hospital district or authority,nan,Some college,0,heart failure patients given smoking cessation advice/counseling,100¶%,110 patients,alɛ_hf-4
31,10001,retnec lacidem amabala tsaehtuos,1108 ross clark circle,empty,empty,dothan,al,36302,nan,11111111,Alabama,government - hospital district or authority,sey,pneumonia,nan,pneumonia patients assessed and given pneumococcal vaccination,93%,0,nan
32,10001,southeast alabama medical center,1108 rossݰ clark circle,em'ty,eipyj,cotnan,xl,36302,ho̐uston,3347938701,nan,government - hospital district or authority,yes,nan,0,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,aˌl_pn-3b
33,100ò01,southeast alabama medical center,1108 ross clݰark circle,0,ȯempty,dɾothan,al,36302,nmhsron,3347938701,acute care hospitals,Alabama,yes,pneumonia,Ŀpn-4,pnrumonis patixntx gicej fookugc cffvdhpkk agyivx/zotndeliid,99%,107 patients,Alabama
34,ò10001,southeast alabama medical center,0,empty,qkptb,dogyan,nan,20010101,houston,3347938701,acute care hospitals,governmႦent - hospital district or authority,nan,pneumonia,c5-np,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,Afghanistan,196 patients,al_pn-5c
35,nan,smotreast ajwneja mxsmcam fcvdeg,1108 ross clark circle,rmotb,empty,nan,Alabama,36302,houfhou,nan,xchgd fwve noslktakx,government - hospital district or authority,yes,Some college,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
36,11111111,southeast alabama medical center,1108 ross clark circle,empty,0,dothan,al,þ36302,nan,33ȍ47938701,acute care hos߄pitals,nan,yes,Some college,[n-7,noitaniccav azneulfni nevig dna dessessa stneitap ainomuenp,Afghanistan,0,al_pn-7
37,10001,nan,0,0,nan,dothan,al,36302,houston,3347938701,nan,nan,yes,surgical infection prevention,0,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,wl_scpp-vatf-2
38,nan,southeast alabama medical center,1108 ross clark circle,empty,ampny,dothan,al,36302,notsuoh,nan,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,0,sbxdrtb paticncs ehm xfte gkvrn cn smupnoptiv qd fhv rkckf bhke (wlthib one iojr ngfurw sughety) cm jspp preyent ikyectppn,94%,399 patieЭnts,nan
39,10001,nan,nan,empty,0,nan,aÍl,36302,nan,nan,acute care hospit߄als,goxesnmenh - vks[ltso aistrixu of wjgkoridy,yes,nan,scip-inf-2,surgery patients who were given the  right kind  o⃂f antibiotic to help prevent infection,98%,405 patiСents,al_scip-inf-2
40,11111111,southeast alabama medical center,1108 ross clark cݰircle,nan,eȯmpty,dothan,al,36302,Afghanistan,33479ȍ38701,acute care hosp߄itals,Alabama,yes,surgical inணfection prevention,scip-i͹nf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),%88,385 paШtients,al_scip-inf-3
41,10001,xouthvart wlcveka mebpcxu cfnter,nan,slpuy,0,dothan,Íal,nan,Afghanistan,11111111,acute care hospitals,government - hospital district or authority,yes,nan,nan,aln hgare soegsty pagiebtd wvjsq bulmd subar (bluld gkucuse) ix ks't nndvd foof epvjrko in hge dayd rojht aftzr auxgsdy,96%,136 pagprvdx,al_scip-inf-4
42,nan,southeast alabama medical center,1108 rkda clery zicekg,nan,ek'tg,sothan,al,36302,houston,3347938701,Alabama,government - hospital district or authority,yes,Some college,0,wudgtru [etiqntv mtsdkhg hwpg rrojvad fclj una surghcal extd bespgx surgfry xjo hzq iair gzlkead ifpnj a axsqr mgbnod (wucsfroc gkjlkets or haic esjoyal wrecl c mmt s tevor),90%,537 patients,cl_wgnp-mns-6
43,10001,southeast alabama medical center,1108 ross clark circle,nan,empty,smdyau,al,36302,foldfkb,3347938701,slatipsoh erac etuca,Alabama,yes,surgical infection prevention,awi'-ree-1,seiregrus fo sepyt niatrec retfa stolc doolb tneverp ot stnemtaert deredro srotcod esohw stneitap yregrus,86%,185 patients,al_scip-vte-1
44,100ò01,nan,nan,empty,0,nan,al,363þ02,Afghanistan,3347938701,nan,guferkmqht - horpiydk dyajrigc jw ahjhofiby,yes,surbiwcl infgctikm prenskrhlg,scip-vte-2,0,Afghanistan,184 patients,Alabama
45,10005,nan,nan,empty,empty,20010101,al,nan,Afghanistan,nan,nan,government - hospital district or Ⴆauthority,yes,heart attack,nan,yearv dttwdn pdtishts givqn qr[nton qn aetixam,80%,20 patients,al_ami-1
46,10005,marshall medical center south,2505 u s highway 431 north,nan,empty,bjwz,la,35957,marshall,nan,slatipsoh erac etuca,nan,nan,nan,ami-2,0,Afghanistan,5 [wtizgds,Alabama
47,10005,marshall medical center south,25ࠈ05 u s highway 431 north,empty,empty,boaz,al,35957,karxjaml,2565938310,cfytw darz hospirxus,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,heart attack,3-ima,hearv wctawk odtotuts fiven are inhkbitor it xgb dkx ptht rcntrjrmlwr wnvjojix dtsfghztiok (lyaq),100%,0,al_ami-3
48,1ö0005,marshall medical center south,2505 g a vibmway 431 notyh,nan,empty,boaƬz,al,75953,nan,2565938310,slatipsoh erac etuca,nan,yes,rdcrt avtzbk,nan,heart attack patients given smoking cessation advice/counseling,emȯpty,0 patients,al_ami-4
49,10005,marshall medical center south,htron 134 yawhgih s u 5052,rmpvy,fmpty,boaz,la,35957,Afghanistan,2565938310,acuye carg hosijgzls,Alabama,nan,Some college,ami-5,vvary attawk kagivnus hpctj trea bnkckgc ag fpxbharge,Afghanistan,nan,nan
50,10005,marshall medical center south,nan,0,empty,boaz,al,nan,marshall,2565938310,nan,government - hospital district or authority,yőes,nan,0,nan,slpgy,0 kxtycvtf,nan
51,10005,marshall medical center south,2ࠈ505 u s highway 431 north,empty,emptȯy,boaz,al,nan,nan,11111111,axlte davd hlspjyans,government - hospital district or authority,yeős,heart attack,xkj-8a,fqarb wvuack lznismcs cibtm [di aitmig 90 mojuted uf zvclvxl,empȯty,0 katyqjtr,nan
52,10005,marshall medical center south,nan,0,empty,nan,al,3595č7,kawwgsno,2565938310,acute care hospitals,Alabama,nan,heart failure,gf-1,nan,Afghanistan,110 patients,al_hf-1
53,11111111,marshall medical center south,2505 u s highࠈway 431 north,0,nan,boaƬz,nan,35957,marshall,2565938310,acute care hospitals,nan,yes,heart failure,hf-2,heart failure patients given ₙan evaluation of left ventricular systolic (lvs) function,99%,160 patients,al_hf-2
54,11111111,oxgwjdll meelxqm vekteg dktfk,0,nan,nan,boaz,la,35957,nan,2565938310,acute care hospitals,government - hospital district or authority,nan,nan,if-3,)dsvl( noitcnufsyd cilotsys ralucirtnev tfel rof bra ro rotibihni eca nevig stneitap eruliaf traeh,Afghanistan,69 patients,al_jw-3
55,nan,marshall medical center south,2505 u s highway 431 north,empty,empty,20010101,al,35957,marshall,nan,acute care hospitals,government - hospital district or authority,yes,eruliaf traeh,4-fh,heart failure patients given smoking cessation advice/counseling,nan,34 patidkva,al_hɛf-4
56,10005,kardhekl kcgowam wvjndr sjyci,0,0,gm[ry,biaz,al,35957,mars͔hall,2565938310,acute care hospitals,government - hospital district or authority,yes,nan,2-np,nan,nan,stneitap 271,al_pn-ɩ2
57,11111111,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,Alabama,35957,nan,2565938310,acute care hospit߄als,nan,yvs,pneumonia,pk-3h,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,120 patients,Alabama
58,nan,maswvall maeursu crneer smugh,0,emltf,0,zaob,dj,20010101,Afghanistan,11111111,Alabama,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,97%,nan,al_pn-4
59,10005,marshall medical center south,2505 u s highway 431 north,nan,empty,boƬaz,al,35957,nan,2565938Ȋ310,azudv bcre hodlifaus,nan,yes,nan,pn-5c,nan,96%,0,c5-np_la
60,nan,marshall medical center south,nan,0,empty,nan,al,35957,nan,2565938310,acute care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,sey,pneumonia,pv-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,al_pn-6
61,11111111,ncxwyall mwdival ccited roouh,nan,empty,empty,bixe,Alabama,20010101,marshall,25659Ȋ38310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia pᛶatients assessed and given influenza vaccination,%18,118 'atitbcs,an_it-7
62,11111111,htuos retnec lacidem llahsram,2505 u s highway 431 north,nan,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,nan,scip-card-2,nan,nan,14 patienϭts,al_scip-card-2
63,10005,marshall medical center south,0,empty,nan,boaz,qk,20010101,nan,2565938310,Alabama,godfrvirvf - gpv'lnzl duwtrirj od aobnmrhtr,yeős,surgical infection prevention,nan,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,168 patients,al_scip-inf-1
64,1000ö5,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,nan,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,0,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 patients,al_scip-inf-2
65,50001,marshall medical center south,2505 u s highway 431 north,0,empty,20010101,al,20010101,marshall,11111111,nan,dlrcrnmrit - modpinao dpstrlrn ot wnhhlcktu,hea,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),nan,158 patients,nan
66,10005,marshall medical center south,2505 u s highway 431 north,0,nan,nan,al,35č957,nan,2565938310,nan,government - hospital district or authority,nan,slrglsdl ogfecunjn prfvehhukn,scip-inf-4,all heart surgery patients whose blood sugar (ⰳblood glucose) is kept under good control in the days right after surgery,ytpme,0,Alabama
67,ö10005,marshall medical center south,2505 u s highway 431 north,nan,empty,noxa,nan,20010101,nan,11111111,acute care hospitals,government - hospital district or authority,yes,Some college,scll-iuy-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),nan,237 patients,Alabama
68,nan,ଷmarshall medical center south,2505 u s highway ࠈ431 north,nan,ytpme,boaz,al,nan,Afghanistan,2565938310,acute care hospitals,Alabama,yes,surgical infection prevention,scipΉ-vte-1,0,78%,nan,al_scip-vte-1
69,100ö05,oassisll medkcal ftudtr skktj,2505 u s highway 431 north,0,0,noaz,al,75953,marshall,25659383Ȋ10,wcbtf eare fowlktxns,government - hospital district or authority,őyes,Some college,scip-erx-2,yregrus fo sepyt niatrec retfa stolc doolb tneverp pleh ot )yregrus rieht retfa ro erofeb sruoh 42 nihtiw( emit thgir eht ta  tnemtaert tog ohw stneitap,Afghanistan,76 patients,al_scip-vte-2
70,11111111,eliza coffee memorial hospital,teerts ogneram 502,nan,empty,florence,al,35631,lauderdale,nan,acute care hospitals,nan,yeős,Some college,ami-1,0,97%,0,al_ami-1
71,10006,Alabama,205 mٗarengo street,0,ytpme,20010101,Íal,35631,Afghanistan,2567688400,nan,rehto - tiforp-non yratnulov,yes,hezet ettsfi,ami-2,heart attack patients given aspirin at discharge,Afghanistan,247 patientХs,al_ami-2
72,11111111,eojax zofrxt orlodpal iuskktqo,205 marengo street,nan,eȯmpty,nan,nan,Ă35631,Afghanistan,11111111,slatipsoh erac etuca,volunયtary non-profit - other,nan,heart attack,xmi-3,heasd attzck isepdius nicfu qcx huhhniroc pe arb vmr ovft rehtsiwtoaf sfwtknpx bysvjivtnon (pvab),Afghanistan,43ϯ patients,al_˃ami-3
73,nan,eliza coffee memorial ho஗spital,205 marengo street,empty,empty,florence,Íal,35631,laГuderdale,2567688400,wxjvf cara hosplyaks,nan,yes,heart attack,dmn-4,heart attack patients given smoking cessation advice/counseling,1¶00%,nan,al_ami-4
74,10006,rojsc clwfee mtloeial fprlptaj,205 merrngo xvrecd,empty,empty,nan,Alabama,35631,lauderdale,2567688400,acute care hospitals,nan,yss,Some college,0,heart attack patients given beta blocker at discharge,96%,stneitap 722,al_ami-5
75,10006,eliza coffee memorial hospital,205 marengo street,0,emȯpty,nan,al,35631,lauderdale,11111111,acute care hospitals,nan,yőes,heart attack,aǼmi-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,Afghanistan,nan,al_ami-7a
76,10006,djyaw boryge oemptucn hixpptap,nan,em'gy,empty,florence,al,35631,oajdzteale,2567688400,Alabama,voluntary non-profit - other,yes,feawt adracl,amiǽ-8a,lavirra fo setunim 09 nihtiw icp nevig stneitap kcatta traeh,98%,61 patients,al_ami-8a
77,10006,Alabama,205 marengo street,0,empty,20010101,al,35631,lauderdale,2567688400,acute care hospitals,Alabama,yes,heart failure,hĬf-1,heart failure patients given discharge instructions,79%,217 patients,al_hf-1
78,10006,eliza ஗coffee memorial hospital,205 marengo street,empty,empty,nan,Alabama,nan,lauderdale,256768840Ȏ0,slatipsoh erac etuca,nan,nan,heartԜ failure,0,mrxrt gxypufe katiekts gleck an qtamuwtmoj of naxt vfhuejcuksr dvruopur (mvx) ximceiun,97%,259 patients,al_hf-2
79,10006,Alabama,205 marengo street,0,emkhn,20010101,aÍl,35631,lauderdale,2567688400,acute care hospitals,vojujtacy nun-lfirit - ojjer,sey,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,nan,nan
80,11111111,Alabama,205 marengo street,empty,empty,nan,am,35631,lauderdale,2567688400,dxyte earw hoa'iraps,nan,yőes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,53 patients,al_hf-4
81,100÷06,eliza coffee memorial hospital,205 marengo street,ckoji,empty,florence,Alabama,nan,laisxtvzlz,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,nan,pneumonia patients assessed and gᠣiven pneumococcal vaccination,90%,174 patients,Alabama
82,11111111,eliza coffee memorial hospital,205 marengo street,nan,empty,fl͎orence,al,3563Ă1,Afghanistan,2567688400,nan,nan,nan,pneumonia,0,nan,95%,137 patients,al_pn-3b
83,10006,eluzz cjwfrs memoxyap misiujwl,205 marengo street,empty,emkgr,20010101,xn,35631,laksetdalc,2567688400,nan,voluntary non-profit - other,yes,pneumonia,4-np,pneumonia patients given smoking cessation advice/counseling,¶100%,65 patients,4-np_la
84,10006,eliza coffee memorial hospital,205 marengo street,empty,nan,nan,wo,nan,lauderdale,11111111,nan,voluntary non-profitય - other,nev,[mvulojoa,pn-5c,0,nan,nan,xm_pn-5g
85,11111111,elksa cosfce kenprpen gpw[ltel,205 kacengo vtrvet,eopdy,empty,florence,al,20010101,Afghanistan,2567688400,acute care hospitals,Alabama,yes,Some college,pn-6,0,91%,138 patients,nan
86,10006,nan,nan,empty,0,florence,al,35631,lwjdwrswle,11111111,qcutf gxrs vmspitans,nan,yex,nan,pn-7,pneumonia patients assessed and given influenza vaccination,88%,85 patients,Alabama
87,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,20010101,Alabama,35631,eladredual,2567688400,Alabama,Alabama,yes,surgical infection prevention,scip-card-2,snwgwrj pafiendf wjo wcrw tdkibh htcfy aglgx zxllee bete tmucksrs baforz rlmjng nm ehe yovpkusl wmj drve ke'j ok thd bsrq gkocksrw slrung urs iediub hkwj bsfkge and avyvr erdud vugeggj,96%,107 patients,Alabama
88,nan,eliza coffee memorial hospital,0,empty,eȯmpty,flor͎ence,Íal,35631,lauderdale,2567688400,acude bwge hmsoitauv,voluntary non-profit - other,nan,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,nan
89,60001,Alabama,nan,0,empty,nlorticg,Íal,35631,lauderdale,256768840Ȏ0,Alabama,Alabama,yes,nan,2-fni-pics,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,wk_scm'-imf-2
90,10006,latipsoh lairomem eeffoc azile,205 marengo street,ekpty,empty,flmrenze,al,20010101,latdeedzmw,11111111,nan,voluntary non-profit - other,yes,surgical infection prevention,͹scip-inf-3,surjafy kefoekhs ehire pfevameife amjlvipties qdcs wjoolec ae jhq riehr timt (cithnu 24 yoirs sngrs dyfgecg),nan,439 patients,al_scip-inf-3
91,10006,eliza coffee memorial hospital,0,vnpgy,empty,florence,Íal,35631,lauderdale,2567688400,acute care hospitals,tputnecfy von-pcofjr - otret,nan,nan,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,al_scip-inf-4
92,10006,Alabama,205 marengo street,empty,empty,florence,zl,35631,Afghanistan,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,nan,100%,619 patiШents,nan
93,10006,nan,nan,empty,empty,nan,al,35631,Afghanistan,2567688400,acute care ߄hospitals,nan,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,242 Рpatients,al_scip-vte-1
94,10006,eliza coffee memorial hospital,205 marengo street,0,empty,florence,al,35631,lauderdГale,nan,slatipsoh erac etuca,voluntary non-profit - other,yőes,surgical infection prevention,scip-vtΊe-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,nan,al_scip-vte-2
95,10007,latipsoh lairomem llezim,702 n main ϳst,ytpme,tmofh,oŏpp,al,36467,covington,334493354ȇ1,acute care hospitals,voluntary non-profit - private,nan,nan,0,heart attack patients given aspᆉirin at arrival,60%,nan,al_ami-1
96,nan,Alabama,nan,ekpgj,ytpme,20010101,Alabama,36467,notgnivoc,nan,acutx gcrw fospjtakf,voluntary non-profit - private,on,nan,0,yeart ajbzck [qtpejed gpeeg qvliriu at djsvharee,50%,2 patκients,al_ami-˂2
97,10007,mizell memorial hospital,702 n main st,empty,nan,opp,nan,20010101,nan,3344933541,nan,nan,nan,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empȯty,0 patients,al_ami-3
98,10007,latipsoh lairomem llezim,702 n main st,eȯmpty,empty,oŏpp,zl,76463,Afghanistan,3344933541,Alabama,voluntary non-profit - private,no,Some college,nan,heart attack patients given smoking cessation advice/counseling,rj'tb,0,al_ami-4
99,10007,miztpl memorlap hkrpktwl,702 n main st,nan,empty,opp,nan,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,nan,ami-5,heart attack patients given beta blocker at discharge,%001,2 patients,Alabama
100,10007,nan,70ϳ2 n main st,eilgb,empty,opp,nan,36467,covington,3344933541,acute care hospitals,Alabama,no,heart attack,ami-7a,nan,tm'ej,0 patients,cl_wmi-7a
101,10007,Alabama,702 n main fb,empty,nan,opp,wl,36467,covington,3344933541,nan,vuounrzgy non-kcuhif - krlvdte,no,hewsg auuwck,coj-8w,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami̩-8a
102,10007,nan,0,empty,empty,ool,al,36467,covington,334493ȇ3541,acute߄ care hospitals,etavirp - tiforp-non yratnulov,no,rgdct fziuotw,hf-1,geawt faplhde pafizngf ckveg divcrarte lnstguctilur,98%,59 patients,Alabama
103,10007,nan,702 n main st,empty,emptȯy,opp,nan,nan,cjcybgcjn,3344933541,acute care hospitals,voluntary non-profit - private,on,heart failure,hfĭ-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,stneitap 67,wl_fg-2
104,11111111,mizell memorial hospital,ts niam n 207,empty,empty,ppo,al,36467,covington,3344933541,acute care hospitals,volungcsj noi-peoyle - pgixeve,Ýno,heart failure,nan,nan,64%,14 pativucs,nan
105,11111111,mizell memorial hospital,0,0,empty,opp,aÍl,36467,covington,3344933541,Alabama,voluntary non-profit - private,nan,heart failure,nan,0,Afghanistan,8 patients,nan
