ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
39,732534,[[hdvkxckhicrdpy got xlkdtch qjwjtvzd hj chipdgen ams aduldscenbd],nan,Health Facilities Management,Some college,0899-6210,Some college,?,1/1/95,20-6 28,{K. Sandrick}
40,473Ķ026,20010101,nan,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Some college,1473-5695,15,nan,Alabama,134-9,{Rich SinertShoma DesaiAntonia HippCarmen Lopez}
41,372175,nan,nan,Jjr. J. Wqviev. Ojejl. Fyol. Khyw.,nan,9945-9100,90,1,nan,nan,nan
42,110072,Brain BDNF levels elevation induced by physical tra⹷ining is reduced after unilateral common carotid artery occlusion in rats.,eng,-1,Some college,?,34,10,1/14/10,Some college,{Ruth H. Striegel-MooreEmilia BarzegarnazariFary M. CachelinCatherine Veisel}
43,105981,Multiresistance of clinically relevant gram-positive cocci,nan,Intensivmedizin und Notfallmedizin,nan,nan,34,nan,nan,655-663,{G. IvfresJ. BerkteC. Vlh Eidg}
44,258108,CplmRqcgwp Cxkcaw Psqslcteq Tisk Ovlibf (XRC-PGO) cqlzulqukv ushng bxha from tmz Mhuni-Sjhvhc Voglry Atjey.,nan,Journal of the American Board of Family Medicine : JABFM,J֊ Am Board Fam Med,1557-2625,27,1,Alabama,42-55,nan
45,20010101,nan,nan,Energy and Buildings,nan,0378-7788,42,12,1ő/10/01,2331-2337,{R. LuckP. MagoN. Fumo}
46,8ą6421,Evldemcg eidb serim krvqls of ths xklgblf xewe'bjc goe abbanceg elusagnon enc probmfjf wrd ynddwseli wxskcjatzq rhth pzbcszxtor faicwr dowk: a [ruxpdctive dttgv.,eng,-1,Cavxst Fvf.,?,nan,10,11/51/5,Sep-82,{Stephanie⾩ J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
47,433667,Norton Waterlow andⲑ Braden scores: a review of the literature and a comparison between the scores and clinical judgement,nan,nan,nan,nan,0,?,nan,nan,{NULL}
48,nan,Vtteyfeiew fkr pargncr notkyiratiin hkt arfuapjf nrsnamkhecd jiydxfklns incotdnun VYE.,eng,Cochrane Database Syst. Rev.,nan,1469-493X,1a0,-1,Alabama,CD002843,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,nan,1555-2101,nan,11,1/10/11,1518-25,?
50,864817,20010101,nan,Psycho-oncology,nan,nan,21,nan,1/10/01,viin284,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,217725,Use of alendronate in peri-implant defect regeneration,Some college,nan,nan,nan,70,2,1/1/99,151-158,{P. C. WollanS. J. MerawC. M. Reeve}
52,20010101,eniacavipub dna enidinolc enihpromaid fo noisufni larudipe yb noitatupma bmil rewol rojam retfa niap motnahp fo noitneverP,nan,Sknzla jw ejx Rlveu Rjllxce og Durhgons jv Cjgkabc,nan,0035-8843,nan,5,1/14/01,324-326,{Jayatunga APDark CHJahangiri MBradley JWP}
53,659297,20010101,ebg,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,libaheR deM syhP J mA,1537-7385,19,4,nan,984-98,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,Some college,nan,nan,1878-1861,13,1,nan,597-601,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,3Ľ02969,20010101,nan,nan,nan,nan,i90,nan,10/31/1,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,158672,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,ENÚG,Computers & chemical engineering,Comput Chem ՏEng,?,Some college,nan,4/14/12,Some college,{Shibin MathewIpsita Banerjee}
57,nan,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,nan,nan,J Fmin Ztrdty,?,18,?,Alabama,Some college,{Fatid M MahbrDwnevhedr F BourpdsBckes W WajmxrJadhvgg M RixfmxgAtdrve H RixlungsonRmgistopner L Eu}
58,221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,nan,nan,nan,nan,7,?,Alabama,34,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,616845,nan,nan,Teachers College Press,nan,?,Some college,00,1/10/10,nan,?
60,669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,nan,Nndg suvgewh siowgs trwumatuloey xxyhcpscoof : onsmsixl jpytnao of bhe TASND,Kmes Sutj Siotrs Tcabmauol Xrnhrmss,1433-7347,22,1c2,1/14/12,nan,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Journal of geriat଴ric oncology,Some college,?,64,11,nan,15-22,{B. L. DrinkwaterJ. E. DentonS. M. HorvathP. B. Raven}
62,20010101,nan,eng,Obesity surgery,Obes Surg,0960-8923,12,?,Alabama,nan,{Dydu HomsragthHzwir NqrevnAuusha KwmkrzanQarcei Hbvtr}
63,841679,HRQoL after coronary artery bypass grafting and percutaneous coronary intervention for stable angina.,Some college,J. CЯard. Surg.,nan,-7977,26,2,1/11/01,144-147,{M. NiewadaJ. PaweskaA. BudajT. MaciochP. Perkowski}
64,nan,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,-1,nan,0091-6749 ([rlnn),611,1,Alabama,Some college,nan
65,729258,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,dng,-1,nan,1756-9966,28,-1,Alabama,34,?
66,237623,Neck pain.,nan,Zlpkmwwo evjdekcg,Some college,1752-8526,2008,1,1/8/01,nan,{Allan I Binder}
67,ŀ912884,nan,nan,Paediatrics and Child Health,nan,nan,nan,0,10/8/1,Some college,{C. E. Barber}
68,nan,20010101,nan,AIDS Reviews,nan,1139-6121,12,3,Alabama,153-163,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,nan,nan,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,nan,29,?,1/12/06,Some college,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150,The relationship between capsulorhexis size and anterior chamber depth relation.,eng,-1,O[kuhdlmic Xowg Ldawgd,1532-8201,30,3,3/1/99,Some college,?
71,20010101,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,eng,-1,nan,0008-543X,nan,?,nan,nan,{S. K. ChaturvediD. CN  - PubMed_140821 DA  - Jan DO  - 10.1097/YCO.0b013e328010ca65 DP  - NLM ET  - 2006/12/05 Bhugra}
72,826030,A ckgnytove gehavimr ittesgentiob [glgtzm in cjien dinh tncxpoakifa wnqsr paht--a pyokd vdgey,eng,Epilepsy research,Some college,14ǉ74-5151,11,2,1/12/01,183-9,?
73,34962,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,nan,-1,J. NeҨurol. Sci.,nan,nan,1,nan,112-8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talb㊅ot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,20010101,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a㬞 Randomized Multicenter Study,hsilgnE,nan,Transplantation,0041-1337,99,?,1/15/01,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,20010101,Non-steroidal anti-inflammatory drugs and the risk of cardiovascular diseases: are we going to see the revival of cyclooxygenase-2 selective inhibitors?. [Review] [23 refs],nan,Indian Journal of Pathology and Microbiology,nan,0377-4929,nan,?,1/3/07,Some college,nan
76,42151į2,20010101,eng,nan,nan,nan,309,2,1/13/01,17-Aug,nan
77,nan,Health-promoting behaviors of low-income cancer survivors,nan,nan,nan,nan,25,3,Alabama,118-124 7[,{Alexa StuifbergenMartha Gene Meraviglia}
78,172966,nerdlihc ni ygrella dooF,nan,nan,nan,0929-693X,Some college,10,Alabama,Ajg-43,{E. Bidat}
79,140274,nan,enĺg,Nepal Medical College journal : NMCJ,J lloC deM lapeN,nan,nan,nan,11/1/96,nan,nan
80,282039,20010101,nan,Transfusion,nan,004ƹ1-1132,48,99,Alabama,1925-1929,nan
81,835177,nan,Some college,nan,nan,0961-5423 (Print) 0961-54ش23,Some college,2,Alabama,Some college,?
82,nan,20010101,eng,-1,Some college,1432-1262,16,nan,1/7/Ĩ02,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
83,ĳ761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,TEACHING Exceptional Children Plus,nan,1553-9318 1553-9318,11,3,1/8/01,nan,nan
84,373015,20010101,evgslc,-1,Zenas Urul Ed',1699-7980,39,4,nan,195-203,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,889481,Chronic pain related to quality of sleep,evg     lot,Computers & chemical engineering,)lizarB oluaP oaS( nietsniE,?,12,2,Alabama,144-147,{W. HummigJ. Stechman NetoL. F. Tonial}
86,894596,20010101,nan,nan,nan,?,3,00,1/8/01,1937-1958,nan
87,604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,J Me҂d Toxicol,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1556-9039,Some college,?,1/6/12,ţ701-707,nan
88,220950,nan,eng,nan,nan,nan,4,11,1œ/12/01,nan,{S. GosaviS. Gosavi}
89,660168,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,gne,nan,nan,?,Some college,1,1/12/11,10-May,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,nan,Bldgder cwgcet xtg kgotrdlixj holahrigjr: tve dkle ih TEPD1 xs pohsgcyan atuc rwrgtt.,nan,nan,Rev.Neurol.,0210-0Ʊ010,46,nan,1/8/01,831-531,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Eqrdijfasc Kzs (Kagxrwbmwb),Some college,1558-2027,0,3,Alabama,261-3,{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
92,612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,nan,-1,nan,1776-2588,27,nan,1/12/01,461-7,nan
93,350282,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,Nicotine & tobacco research : official journal of⍇ the Society for Research on Nicotine and Tobacco,1556-5653,21,nan,1/1/99,Some college,{M. W. MartinR. SaundersS. Levin}
94,870257,20010101,English,Journal of Social Service Research,nan,0034-9887,73,5,1/11/01,481-489,{Melissa E. DichterKarin V. Rhodes}
95,417578,[errkwl fmjm strqjfgies rmw pral oncouibkcd tj gwdgde wadud env dvive kqrsyrcancv,eng,Am ҷJ Manag Care,nan,nan,19,1,Alabama,227,{A. A. Kaddis}
96,949067,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,nan,Experb Jkmg Qruy Megzc Nuflcmn,Curr.Opin.Infect.Dis.,1742ǌ-5255,3,3,Alabama,315-20,{E. E. Iannlui}
97,931323,nan,nan,Allergy: European Journal of Allergy and Clinical Immunology,nan,nan,64,0,1/9/01,326-327,{L. StarkaJ. VrbikovaM. DA  - Dec DP  - Nlm ET  - 2006/03/24 HillM. DuskovaI. Cermakova}
98,nan,nan,nan,Girculzbiob,Some college,0022-0345,71,nan,Alabama,Ť1228-37,{B. A. Burt}
99,853882,20010101,eĺng,Am J Physiol Endocrinol Metab,nan,0193-1849,283,2,Alabama,328-39,?
100,420138,Dietary practices of ballet jazz and modern dancers,nan,nan,J Am Diet Assoc,1878-3570,92,3,1/1/92,319-324,?
101,444273,Uafsocenie ietykcation zj dpjonox pmdgijc.,nan,nan,nan,nan,Some college,?,nan,nan,{NULL}
102,81668Ľ0,Yke ekbodixd beyoxe ov keducan djiceihs: Ilagd rchgkad ats lanfuage fjv palk,English,-1,nan,0095-1137 (Print) 0095-1137,3,33,1/15/01,283-296,{I. Dercrdjr SjriexJ.S. Prlgdk Vqleacu}
103,915463,lairt revossorc dellortnoc-obecalp dezimodnar a :ycneuqerf gnirons esaerced nac srerons ni sdiorets lasaN,Some college,nan,nan,nan,Some college,2,1/15/01,160-6,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,628299,Corneal collagen cross-linking for nonectatic disorders: A systematic review.,Some college,Fertility and sterility,.liretS .litreF,nan,92,2,1/9/08,Some college,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisI⼃oannis Papadimas}
105,20010101,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,eng,-1,Cancer Chemother. Pharmacol.,1432-0843,54,44,1/14/04,721-7,{D J BrunoB S BloomR JayadevappaD Y Maman}
106,847287,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,nan,Psycho-oncology,nan,nan,nan,3,nan,Some college,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,764224,20010101,nan,nan,nan,nan,52,3,1/12/01,255-62,?
108,59161Ŀ9,Vyyeft on dnfibhpuir prqscrochue iv primqwg catd on mcticullhn-trsjstene Stwpnvlmfpsxus ajvvid carrjwbd in ekmmktiby-xesycenr abuptd: c cobueolmed ousegeankundl atudy,nan,nan,nan,nan,39,5,1/12/01,nan,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,20010101,nan,eng,Current opinion in pharmacology,Some college,1471-4892,3,2,1/3/04,nan,{Noritoshi NagayaKenji Kangawa}
110,255432,nan,Some college,The Cochrane Database Of Systematic Reviews,Cmvirant Dwtabase Shfe Rde,nan,0,1b1,nan,CD001047,?
111,68Ņ9284,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,eng,Cwncet imohnpolgj nmmuiobhcrapy : COH,Some college,1432-0851,63,?,1/14/09,42-119,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuy僑ing ZhaiShyam GoverdhanaArmen Mardiros}
112,781141,Mind the G㇤ap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,nan,nan,nan,1873-1465,3,10,1/13/01,nan,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,20010101,Cardiac atrophy in women following bed rest,nan,nan,nan,nan,103,0,Alabama,nan,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. Maci㣊asA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
114,182977,20010101,nan,Industrial Robot: An International Journal,nan,?,38,4,nan,nan,nan
115,20010101,nan,eng,Obesity reviews : an official journal of the International Association for the Study of Obesity,nan,?,28,4,nan,Some college,{Q R EwjuveekanK KtnnehxT J GimhomdZ ds KkggG M HeecxH [ Elitb Gljvlaga}
116,nan,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,nan,nan,nan,nan,0,?,nan,nan,{ȳNULL}
117,nan,nan,nan,nan,J Appl Physiol,0021-8987,41,2,1/1/76,Some college,{B. L. DrinkwaterJ. E. DentonS. M. HorvathP. Bኦ. Raven}
118,185291,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,nan,nan,nan,nan,13,0,1/10/01,305-310,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
119,732688,Edrdc b'bnz omjecvwntjpn gon lclgwksnfeusr Voux d'Mr dme jes bwlugkvs fu eoipprtwivmt bevx la kalsaie e'Clzheiker ln une lalagie xp[sxvnce. [Efvavt ov z noi-kmadmecolkgurwn mjhesvdvrlon Noid a'Ir ov bchavipe elsbugbandev un Alehfikew dnsqawe and asxoziagvv qyfogders.],nan,-1,nan,?,11,3,nan,323-330,{Graldine Martin-GaujardFloriane Delphin-CombeIsabelle RouchSolveig RellandPierre Krolak-Salmon}
120,954493,Age-related driving disorders: screening in hospitals and outpatients settings.,English,nan,nan,nan,nan,0,66/1/1,13,nan
121,922646,Desflurane and isoflurane increase lumbar cerebrospinal fluid pressure in normocapnic patients undergoing transsphenoidal hypophysectomy.,nan,Qncvthefipmofg (Hagvrdgufi),nan,22-MƱar,85,55,11/1/96,999-1004,{Debashish ChakravarthyElizabeth A. HintonTracey C. VlahovicCynthia Ann Fleck}
122,843485,Pathways of care-seeking during fatal infant illnesses in under-resourced South African settings.,eng,nan,Trans. R. Soc. खTrop. Med. Hyg.,1071-1007 (Print) 1071-1007,601,nan,1/12/02,Some college,}yekrahS B assylAnoskcaJ arbeDztivokniM S aihtnyCarpohC yekciMhcniW J reteP{
123,668845,Impact of education and provision of complementary feeding on growth and morbidity in children less than 2 years of age in developing countries: a systematic review.,eĺng,BMC public Health,nan,?,13,-1,1/1Ŕ3/01,31S,{Gal K DarXihvc S LesslZyufmdwg A ThmtuaGulesmziadd ZavyvAemwx Iodwa}
124,863844,Sustained complete remission of a limited-stage blastic plasmacytoid dendritic cell neoplasm followed by a simultaneous combination of low-dose DeVIC therapy and radiation therapy: a case report and review of the literature.,gne,International journa᜿l of clinical and experimental pathology,Iht J Cuiu Wrp Ianhop,nan,5,11,1/12/01,nan,{Yasunori OtaMasaaki NoguchiKei-Ji SugimotoHiroshi IzumiNorio KomatsuNanae YamaguchiHidenori ImaiAsami ShimadaYasunobu SekiguchiMutsumi Wakabayashi}
125,20010101,Primary vaginal cancer and chemoradiotherapy: a patterns-of-care analysis,Some college,Int J G۲ynecol Cancer,nan,nan,nan,2,10/11/1,378-84,{R. ArabyatD. W. Raisch}
