id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
82614,Lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,nan,Cancer prevention research (Philadelphia Pa.),Cancer Prev Res (Phila),1940-6215,6,2,1/12/07,153,{Lynne M AusmanMartin S ObinXiang-Dong WangChun LiuBlanche C IpDonald E SmithKang-Quan Hu}
43736,Importance of Arsenic and pesticides in epidemic chronic kidney disease in Sri Lanka,English,nan,nan,nan,55,2,1/11/01,512-9 ST  - A performance improvement process to tackle tachysystole-,{V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von GruenigenA. M. BurkettJ. DoyleT. H. Kenny}
514411,Osteoid osteoma treated by percutaneous thermal ablation: when do we fail? A systematic review and guidelines for future reporting.,eng,Oral surgery oral medicine oral pathology and oral radiology,Cardiovasc Intervent Radiol,0018-9499,37,6,1/7/11,714-22,{Luca Maria SconfienzaEzio LanzaGianpaolo CornalbaDario PorettiCatherine CytevalPierre VialaFrancesco SardanelliYann Thouvenin}
332926,Exercise-induced flow limitation dynamic hyperinflation and exercise capacity in patients with bronchial asthma.,eng,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,Phys Med Biol,1527-7755,38,15,5/20/09,2496-502,{Bin HuHong-ju MaoJing ZhaoYing HuangRong-huan YuChao Guan}
6207,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,nan,Scandinavian Journal of Gastroenterology,nan,nan,47,7,6/29/98,10213-10224,{Kaija Leena KolhoHanne RintamakiTaina TervahartialaTimo SorsaLaura Makitalo}
21910,Multiresistance of clinically relevant gram-positive cocci,nan,European journal of applied physiology and occupational physiology,nan,1916-9736,12,0,1/14/03,22-Dec,{Venancio Mart_nez Surez}
378490,A prospective observational study of obesity body composition and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.,eng,The Journal of clinical psychiatry,J Clin Psychiatry,nan,71,12,1/8/12,1892-900,{Isabella SorecaAndrea FagioliniDavid J KupferBret H GoodpasterSara B Fleet-MichaliszynAmy D OttoJohn M Jakicic}
971878,Pooled analysis of non-union re-operation infection and approach related complications after anterior odontoid screw fixation.,English,nan,nan,nan,35,11,1/1/86,1074-1077,{S. SrikantaO. P. GandaR. E. Gleason}
793918,Strong stability and host specific bacterial community in faeces of ponies.,nan,PLoS One,PloS one,0039-1735,8,2,1/13/01,e75079,{J. H. LittellM. PopaB. Forsythe}
819166,Responses to open peer commentaries on the subjective brain identity and neuroethics,eng,American Journal of Bioethics,nan,1464-0325,9,23,1/1/96,nan,{G.R. Gillett}
880881,From task characteristics to learning: A systematic review.,nan,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Tumour Biol.,1598-9992,52,2,1/1/05,384-8,{Seung Woo ParkJae Bock ChungSang Kyum KimSi Young SongJoo Won ChungHo Keun KimJoo Hee SeoSeungmin Bang}
629530,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eng,nan,nan,nan,28,10,1/13/12,2077-86,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
954388,Mild endoplasmic reticulum stress augments the proinflammatory effect of IL-1_ in pancreatic rat _-cells via the IRE1/XBP1s pathway.,English,nan,nan,nan,29,0,8/13/10,46,{P TalkeJ CaldwellB DodsontC A Richardson}
379737,Bone density and body composition in young women with chronic fatigue syndrome.,eng,Ann. Hematol.,nan,1532-1916,53,-1,1/14/04,625-7,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
676042,Community nursing issues in Maori mental health.,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,nan,nan,24,2,1/6/07,362-9,{A RezqD CovelloC GodinoM MontorfanoA Colombo}
353972,Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan Nigeria.,nan,Vulnerable Children and Youth Studies,nan,1745-0128 1745-0136,207,3,1/8/01,243-248,{B O Olley}
968125,Successful treatment of lung cancer by multimodal endobronchial interventions,chi,PLoS One,J. Hypertens.,1099-1611,88,2,1/14/01,77-95,{R. R. M. BosE. W. HovingM. Wagemakers}
660168,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,eng,Neurosurgery,Addict.Behav.,1524-4040,64,11,1/9/02,316-26; discussion 326-7,{J AranaE RezolaA VillanuevaM I IntxaurrondoM SuolI EizaguirreJ Garay}
369162,Out of harm's way: curbing violence in the ED,English,Health Facilities Management,nan,0899-6210,8,10,1/1/95,20-6 28,{E. Kim}
123731,Depression treatment preferences among Japanese undergraduates: using conjoint analysis,nan,Journal of clinical epidemiology,nan,nan,0,2,1/1/00,134-9,{Rich SinertShoma DesaiAntonia HippCarmen Lopez}
372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,nan,Dermatologic clinics,nan,0360-3016,90,1,nan,nan,{Kooy H.Hong T.S.Symonifka J.Depauw N.Wo J.Y.}
110072,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,nan,nan,43,6,1/14/10,15-Jul,{S. OpatrnaP. StehlikJ. RacekJr. Opatrny K.V. SenftF. SefrnaO. Topolcan}
330553,Multiresistance of clinically relevant gram-positive cocci,nan,Intensivmedizin und Notfallmedizin,nan,nan,34,5,1/1/97,655-663,{G. PetersK. BeckerC. Von Eiff}
23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,nan,1557-2625,27,1,1/1/97,1777-86,{Leila JacksonBrian J WellsGregory S CooperSiran KoroukianMichael W Kattan}
719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,nan,Nepal Medical College journal : NMCJ,nan,0378-7788,115,12,1/10/01,nan,{R. LuckP. MagoN. Fumo}
86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,Cancer research,Cancer Res.,1538-7445,0,10,5/15/11,Sep-82,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
433667,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,nan,nan,nan,nan,0,0,nan,nan,{NULL}
530323,Strategies for partner notification for sexually transmitted infections including HIV.,eng,The neurologist,nan,1469-493X,10,-1,1/1/00,CD002843,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
166179,Simple steps to fitness. Secrets of strength. Strength training is as important to weight loss and fitness as aerobic exercise is but many people ignore it. Here's how to get started.,eng,Leukemia & Lymphoma,Neurosurgery,1651-2006,71,8,1/10/11,1518-25,{Salim YusufMartin O'DonnellCraig AndersonIrene MarzonaPeter SleightJeff ProbstfieldAntonio DansPeggy GaoJackie BoschKoon Teo}
864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,nan,Polskie Archiwum Medycyny Wewnetrznej,nan,nan,21,0,1/15/05,viii284,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
894502,Use of alendronate in peri-implant defect regeneration,English,nan,nan,nan,70,7,1/1/99,151-158,{P. C. WollanS. J. MerawC. M. Reeve}
978471,Unsuspected ethanol ingestion through soft drinks and flavored beverages,eng,Annals of the Royal College of Surgeons of England,J Huazhong Univ Sci Technolog Med Sci,1873-3514,76,4,1/1/94,324-326,{Jayatunga APDark CHJahangiri MBradley JWP}
436781,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,Addictive Behaviors,Am J Phys Med Rehabil,1062-3264 (Print)     1062-3264,91,11,1/12/11,984-98,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Journal of science and medicine in sport / Sports Medicine Australia,J Sci Med Sport,1878-1861,1,6,1/10/11,722-7,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
968211,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan,nan,nan,nan,90,3,1/7/01,18-Nov,{Steven G LittleK Angeleque Akin-LittleShari Melman}
158672,Pathophysiology of paradoxical embolism: evaluation of the role of interatrial septum anatomy based on the intracardiac echocardiography assessment of patients with right-to-left shunting.,ENG,Child's nervous system : ChNS : official journal of the International Society for Pediatric Neurosurgery,nan,0098-1354,71,0,1/13/01,715-727,{Shibin MathewIpsita Banerjee}
291020,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,eng,Biomedical engineering online,nan,nan,18,6,1/6/09,427-35,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
894502,Imaging for target volume delineation in rectal cancer radiotherapy--a systematic review.,eng,nan,nan,nan,24,0,1/12/01,1331-4,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
548616,An insulin-like growth factor-I gene polymorphism modifies the risk of microalbuminuria in subjects with an abnormal glucose tolerance,nan,Teachers College Press,nan,0008-543X,0,0,1/10/10,nan,{Ofelia GarciaJo Anne Kleifgen}
121133,Studies with the maximal histamine test.,eng,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,Cancer,1433-7347,22,4,5/15/11,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Journal of geriatric oncology,CNS Spectr,1041-6102,7,1,1/15/01,15-22,{Maharudrappa BasnakerSatish BnvsSrikala Sp}
272721,Pregabalin celecoxib and their combination for treatment of chronic low-back pain,eng,Obesity surgery,J Anesth,1532-1916,12,2,1/2/04,331-373,{E. Bonthuys}
841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,eng,J. Card. Surg.,nan,-7977,26,2,1/1/01,144-147,{Corinn Taylor}
173830,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,Journal of Allergy and Clinical Immunology,nan,0091-6749 (Print),116,1,1/13/03,153-163,{S. H. SichererD. Y. M. Leung}
180977,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eng,J. Exp. Clin. Cancer Res.,nan,1756-9966,71,-1,1/9/01,323-326,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
237623,Neck pain.,nan,Clinical evidence,nan,1752-8526,2008,1042,nan,nan,{Allan I Binder}
912884,[Occupational exposure to sevoflurane in pediatric operating rooms: the multi-point sampling method for risk assessment].,nan,nan,nan,nan,18,0,1/8/01,410-413,{Thomas SchererJose M GarciaVictor PapushaJi-an ChenMark AsnicarJoanna SmiechowskaBobby GuilloryChristoph BuettnerRoy G SmithAnriada Nassif}
318931,New therapies in soft tissue sarcoma,nan,AIDS Reviews,nan,1139-6121,12,0,1/10/01,153-163,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,Clinical Biomechanics,J. Dent. Res.,0077-8923 (Print) 0077-8923,26,3,1/1/81,453-5 459,{N R St-PierreD SauvantP SchmidelyJ J Daudin}
819701,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,eng,Ophthalmic surgery and lasers,nan,1082-3069,30,3,3/1/99,31-40,{P E GoretzkiB J LammersT Otto}
572010,The change in eating disorder symptoms scale: Scale development and psychometric properties,eng,nan,nan,1873-5347,98,-1,7/15/03,nan,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,nan,Eur J Cardiovasc Nurs,1474-5151,11,2,1/14/07,S136,{Cecilia Bj_rkelundMargaretha Jerlock}
34962,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,Clinical Interventions In Aging,Int J Colorectal Dis,1878-5883,334,1,11/15/13,112-8,{P E GoretzkiB J LammersT Otto}
155127,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,eng,Physiotherapy Theory and Practice,Transplantation,0041-1337,99,7,1/15/01,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
200077,Plasma cell leukemia--a case report.,eng,EXPERIMENTAL CELL RESEARCH,nan,nan,46,4,1/3/07,196-203,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
421512,Disseminated lymphoma with large granular lymphocyte morphology diagnosed in a horse via abdominal fluid and transtracheal wash cytology.,eng,nan,nan,nan,50,1,1/13/01,17-Aug,{A. G. Della ValleM. ButtaroG. SlullitelR. VestriF. CombaF. CN  - CINAHL_postop_care_150220 DB  - c8h DP  - EBSCOhost Piccaluga}
715052,Retrovirus-mediated WASP gene transfer corrects Wiskott-Aldrich syndrome T-cell dysfunction.,nan,nan,nan,nan,25,3,1/11/01,118-124 7p,{Danielle DugganJ. Mark G. WilliamsIsabelle Rudolf von RohrCatherine CraneAdele KruscheKate Muse}
172966,Economic evaluation of inhaled nitric oxide in preterm infants undergoing mechanical ventilation,nan,Archives De Pediatrie,nan,0929-693X,20,10,1/14/01,1349-1353,{E. Bidat}
140274,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,eng,Nepal Medical College journal : NMCJ,Nepal Med Coll J,nan,1,17,1/5/01,9-Jun,{Bruno VincenziDaniele SantiniGiuseppe ToniniAnna Maria Frezza}
282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,nan,Transfusion,nan,0041-1132,143,9,1/14/04,104-7; discussion 108,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
835177,A comparative evaluation of two head and neck immobilization devices using electronic portal imaging,nan,Journal of Oral & Maxillofacial Surgery,European journal of cancer care,0961-5423 (Print) 0961-5423,24,3,1/8/07,72,{M. HebbarP. FournierO. Romano}
785472,Intraoperative stability testing of lateral-entry pin fixation of pediatric supracondylar humeral fractures,eng,nan,nan,0962-2802,23,1,1/1/78,13-29,{R CarraroM F RasmussenL NiskanenA HarperN FinerS R_ssnerM KunesovaL Van GaalM E J LeanA AstrupA RissanenM J Savolainen[Collective Name] NN8022-1807 Investigators}
761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,TEACHING Exceptional Children Plus,nan,1553-9318 1553-9318,145,3,1/5/01,nan,{Milagros M. SessionsKevin J. Miller}
408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,Actas urologicas espanolas,nan,nan,39,4,1/15/05,222-8,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
889481,The future of JAK inhibition in myelofibrosis and beyond,eng     por,J Anal Toxicol,Infect. Immun.,1308-0032,12,2,1/14/01,79-85,{W. HummigJ. Stechman NetoL. F. Tonial}
894596,On the role of pre and post-processing in environmental data mining,nan,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making iEMSs 2008,nan,0022-9032,3,0,1/8/01,1937-1958,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,Hepatology (Baltimore Md.),nan,1434-4726,58,4,1/6/12,152-5,{Silke ZimmermannStefan A StachelhausChristiane Hollmann}
220950,Forensic odontology: A prosthodontic view,nan,nan,nan,nan,4,1,1/14/01,65-68-,{S. GosaviS. Gosavi}
770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,Int J Gynaecol Obstet,nan,0020-7292,64,1,1/1/99,209-234,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,nan,nan,nan,0210-0010,46,3,1/8/01,nan,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
346326,Alkaline phosphatase activity of duodenal enterocytes after neonatal administration of monosodium glutamate to rats.,eng,J Cardiovasc Med (Hagerstown),Pharmacogenomics,nan,35,3,1/13/01,104-7; discussion 108,{O SerresseC Boudreau-LariviereS GrelierR Zory}
972821,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Pathologie non allergique et exposition aux moisissures domestiques.,nan,1776-2588,27,0,1/15/01,Jul-93,{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN FreymondY PachecoA Traverse-Glehen}
715052,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Interactive Cardiovascular & Thoracic Surgery,nan,1744-7623,1,4,1/3/01,667-77,{Jeff KnightJeffery M SmithThomas E TrumbleWren V McCallister}
826471,Intimate Partner Violence Survivors' Unmet Social Service Needs,English,nan,nan,1540-7314 0148-8376,37,5,1/11/01,481-489,{S. OritaM. TakasoS. OhtoriS. KishidaG. InoueM. SuzukiK. YamauchiN. OchiaiM. YamashitaY. EguchiK. Takahashi}
417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,Am J Manag Care,Chung Hua I Hsueh Tsa Chih,0019-5499,19,1,1/11/01,SP26-7,{Narumi TomisawaAkihiro C Yamashita}
949067,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,eng,Expert Opin Drug Metab Toxicol,Physiotherapy,0143-991X,50,3,1/7/01,315-20,{A. A. Mangoni}
931323,Pan-Canadian study of mammography screening and mortality from breast cancer.,nan,Allergy: European Journal of Allergy and Clinical Immunology,nan,nan,64,0,nan,326-327,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
470615,The changing patterns of systemic fluoride intake,nan,J Dent Res,nan,nan,71,5,1/1/92,30-33 ST  - No need for routine closed suction drainage in elective arthroplasty of the hip: a prospective randomized trial in 104 operations-,{James C MartinIan MayhewLee M RomerThomas Korff}
377284,Evaluation of the protective effect of Ilex paraguariensis and Camellia sinensis extracts on the prevention of oxidative damage caused by ultraviolet radiation.,eng,International journal of medical informatics,nan,0193-1849,283,3,1/2/09,E556-64,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
420138,Dietary practices of ballet jazz and modern dancers,nan,Journal of the American Dietetic Association,Curr.Opin.Infect.Dis.,nan,92,3,1/1/92,319-324,{Stensland SHSobal J}
444273,The ex vivo antimicrobial activity and colonization rate of two antimicrobial-bonded central venous catheters,nan,nan,nan,nan,35,0,nan,nan,{NULL}
889580,The embodied nature of medical concepts: Image schemas and language for pain,nan,Cognitive Processing,nan,1612-4782     1612-4790,15,3,1/1/00,625-7,{M. Tercedor SnchezJ.A. Prieto Velasco}
953002,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,nan,nan,nan,24,3,1/6/07,160-6,{NULL}
265969,Diagnosis of Stroke-Associated Pneumonia: Recommendations From the Pneumonia in Stroke Consensus Group.,eng,Fertility and sterility,Fertil. Steril.,1527-5418,92,-1,1/9/08,159-166,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
72089,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,chi,Cancer chemotherapy and pharmacology,nan,1432-0843,73,12,1/14/04,721-7,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
847287,Aberrances in autonomic cardiovascular regulation in fibromyalgia syndrome and their relevance for clinical pain reports,eng,Psycho-oncology,nan,1057-9249,15,1,1/6/03,248-58,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
226419,High intensity interval exercise training in overweight young women,nan,nan,nan,nan,52,3,1/12/01,255-62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
169865,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,nan,nan,nan,4,2,1/12/01,135-41,{D MinorsJ WaterhouseG GhirlandaG CostaG Tarondi}
125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,Current opinion in pharmacology,Curr Opin Pharmacol,1471-4892,3,6,nan,146-51,{Noritoshi NagayaKenji Kangawa}
720775,Pool fencing for preventing drowning in children.,nan,nan,nan,1469-493X,-1,4,1/4/01,CD001047,{D C ThompsonF P Rivara}
689284,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,eng,Cancer immunology immunotherapy : CII,nan,1432-0851,63,9,1/9/01,911-24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
893664,Monitoring of fluid changes in hospitalized Malnourished Guatemalan children using bioelectrical impedance spectroscopy (BIS).,eng,BMJ Open,nan,2044-6055,3,10,1/13/01,nan,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
217524,Cardiac atrophy in women following bed rest,nan,nan,nan,nan,103,0,1/7/01,nan,{M. RigoldiS. GasperiniB. M. Del MenicoF. NichelliA. BonciminoM. CalabriaP. MeregalliR. Parini}
779281,Patent abstractsnull,nan,Industrial Robot: An International Journal,nan,0143-991X,38,4,1/13/01,nan,{NULL}
684757,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,eng,The Journal Of Rheumatology,Injury,0315-162X,28,4,1/1/04,745-50,{Ruth H. Striegel-MooreEmilia BarzegarnazariFary M. CachelinCatherine Veisel}
