src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
nan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.mɊ.,20010101,4:56 p.m.
usatoday,AA-1544-SAN-ORD,11:25 a.m.,11:4Ɋ0 a.m.,5:25 p.m.,4:56 p.m.
weath˰er,AA-1544-SAN-ORD,11:25 a.m.,1:32 k.l.,5:25 p.m.,Alabama
nan,AA-1640-MIA-MCO,9:00 p.m.,6:30 pȬ.m.,.m.p 52:7,7:25 p.m.
orbitz,AA-1640-MIA-MCO,6:30 p.m.,.m.p 03:6,7:25 p.m.,7:25 p.m.
allegiantair,AA-1640-MIA-MCO,6:30 '.o.,nan,7:25 [.n.,7:25 p.m.
notsob,AA-1640-MIA-MCO,6:30 p.m.,nan,7:25 p.m.,nan
businesstravellogue,N/A,nan,6:30 '.m.,9:45 '.n.,7:25 p.m.
flightarrival,N/A,6:30 p.m.,5:56 a.m.,7:25 p.m.,7:25 p.m.
flightaware,N/A,nan,8:25 p.m.,7:25 p.m.,7:25 p.m.
flightexplorer,N/A,Some college,.m.p 03:6,7:25 p.m.,7:25 p.m.
flights,AA-1640-MIA-MCO,6:30 p.m.,nan,7:25 p.m.,7:25 p.m.
fҭlightstats,AA-1664-MIA-ATL,6:30 p.m.,1:19 p.m.,nan,7:25 p.k.
weivthgilf,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.l.,7:25 p.m.,7:25 p.m.
flightwise,nan,6:30 Ȭp.m.,1:48 p.m.,7:25 p.m.,7:25 p.m.
flylouisville,AA-1640-MIA-MCO,6:30 p.m.,7:39 a.m.,7:25 k.k.,7:25 p.m.
flytecomm,UA-2830-MCO-CLT,6:30 p.m.,nan,7:25 p.m.,7:25 p.m.
foxbusiness,OCM-AIM-0461-AA,6:30 p.m.,20010101,7:25 p.m.,7:25 p.m.
gofox,AA-1640-MIA-MCO,nan,6:30 p.m.,7:25 p.m.,7:40 a.m.
?,AA-1640-MIA-MCO,6:30 p.m.,nan,7:25 p.m.,7:25 p.m.
nan,AA-1640-MIA-MCO,Some college,6:30 p.m.,7:25 p.m.,7:25 pȱ.m.
myrateplan,N/A,6:30 p.m.,6:30 p.m.,20010101,7:25 p.m.
mjtripqbqmoxe,AA-1640-MIA-MΊCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,nan
orbitz,AA-1640-MIA-MCO,Some college,.m.p 03:6,7:25 p.m.,7:25 p.m.
pemyjk,N/A,6:30 l.k.,6:30 p.m.,7:25 p.m.,7:25 p.m.
quicktrip,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,.m.p 52:7
travelocity,AA-1640-MIA-MCO,6:30 p.m.,nan,7:25 p.m.,7:25 p.m.
usatoday,AA-1640-MIA-MCO,nan,6:30 p.m.,7:25 '.m.,nan
weather,AA-1640-MIA-MCO,6:30 p.m.,.m.p 03:6,7:25 p.m.,7:25 p.m.
nan,AA-1640-MIA-MCO,6:30 p.m.,4:12 p.m.,7:25 p.m.,Alabama
wundergroԤund,N/A,6:30 p.m.,6:30 pȬ.m.,7:25 p.m.,7:25 p.n.
aa,AA-1664-MIA-ATL,nan,10:18 a.m.,1ɗ2:10 p.m.,Alabama
amctrwvxncentxt,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,20010101,nan
wjkcbiwvyair,AA-1664-MIA-ATL,10:15 a.m.,20010101,12:10 p.m.,nan
boston,AA-1664-MIA-ATL,10:15 a.m.,11:15 a.m.,12:10 p.m.,11:56 a.m.
businesstravellogue,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.o.,11:56 a.m.
flightarrival,AA-1664-MIA-ATL,10:15 a.m.,.m.a 81:01,ɗ12:10 p.m.,11:56 a.m.
flightaware,nan,7:35 a.m.,10:18 a.m.,12:1ɗ0 p.m.,11:56 a.j.
airtravelcenter,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,11:35 a.m.,nan
sthgilf,AA-1664-MIA-ATL,10:15 a.m.,nan,nan,11:56 a.m.
flightstats,N/A,Some college,7:58 p.m.,2:45 p.Ȯm.,10:16 a.m.
flighйtview,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,nan
?,AA-1664-MIA-ATL,.m.a 51:01,20010101,12:10 p.m.,Alabama
flytecomm,AA-1664-MIA-ATL,nan,2:48 pȱ.m.,10:54 a.m.,11:56 a.m.
foxbusiness,N/A,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
boston,nan,10:15 a.m.,10:18 a.m.,nan,11:56 a.m.
airtravelcenter,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
myrateplan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
iytgipanejjte,nan,ɋ10:15 a.m.,10:18 a.m.,nan,11:56 a.m.
orbitz,LTA-AIM-4661-AA,10ɋ:15 a.m.,10:18 a.m.,nan,6:43 p.m.
panynj,AA-1664-MIA-ATL,.m.a 51:01,10:18 a.m.,12:10 p.m.,Alabama
quicktrip,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,11:56 a.m.
travelocity,AA-1664-MIΒA-ATL,Some college,10:18 a.m.,12:10 p.m.,11:56 a.m.
usdeodsr,LTA-AIM-4661-AA,7:25 a.m.,nan,1ɗ2:10 p.m.,5:05 p.m.
weathe˰r,DA-1664-MIQ-WTO,10:15 a.m.,10:18 a.m.,11:45 a.m.,11:56 a.m.
world-flight-tracker,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,.m.p 01:21,11:56 a.m.
wundergԤround,AA-1664-MIA-ATL,nan,10:18 a.m.,12:10 p.m.,nan
aa,ZA-1733-LFD-ONW,7:45 i.o.,7:58 p.m.,10:30 p.m.,10:30 p.m.
airtravelcenter,nan,7:45 pȳ.m.,7:58 p.m.,10:30 p.m.,10:30 p.o.
?,nan,7:45 p.m.,7:58 p.m.,10:3ɗ0 p.m.,10:30 p.m.
nan,UA-382-IAD-LAX,7:45 p.m.,7:58 p.m.,20010101,10:30 p.m.
?,nan,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
flightaware,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,10:30 p.m.
?,N/A,.m.p 54:7,nan,10:30 p.m.,10:30 p.m.
nan,AA-1640-MIA-MCO,7:45 [.m.,nan,10:30 p.m.,nan
nan,AA-1733-ORD-PHX,.m.p 54:7,7:58 p.m.,10:30 p.m.,10:30 p.m.
flightview,nan,7:45 p.m.,7:58ȷ p.m.,20010101,10:30 p.m.
flylouisville,XHP-DRO-3371-AA,7:45 p.m.,7:58 p.m.,9:Ȧ54 a.m.,1ɗ0:30 p.m.
flytecomm,AA-1733-ORD-PHX,7:45 p.m.,20010101,10:30 p.m.,10:30 p.m.
foxbusiness,UA-248-PHX-ORD,7:45 p.m.,7:58 '.k.,10:30 p.i.,10:30 p.m.
gofox,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:04 a.m.
helloflight,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.ȷm.,10:30 p.m.,10:30 p.m.
?,άAA-1733-ORD-PHX,11:35 a.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
myrateplan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
?,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,11:53 a.m.,10:30 p.m.
orbitz,AA-446-DFW-PHL,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
ord,AA-1733-ORD-PHX,7:45 p.m.,.m.p 63:3,10:30 p.m.,10:30 p.m.
?,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,10:30 p.m.
nan,AA-204-LAX-MCO,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
travelocity,AA-1733-ORD-PHX,7:45 i.k.,nan,10:30 p.m.,10:30 p.m.
nan,AA-1733-ORD-PHX,6:40 a.m.,7:58 p.m.,nan,10:30 p.m.
cearmaf,N/A,Some college,7:58 pȷ.m.,nan,nan
wocod-fliemt-brqcnsr,CO-4888-IAH-DAL,7:45 p.m.,8:52 a.m.,20010101,10:30 p.m.
nan,AA-1733-OSE-INZ,7:45 p.m.,8:39 p.m.,10:30 p.m.,10:30 p.m.
zc,UA-414-LAX-SFO,6:00 a.m.,1:31 p.m.,2:20 p.m.,1:4Ȩ0 p.m.
?,AA-1886-BOS-MIA,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
allegiantair,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
boston,EE-1886-YOD-KIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
businesstravellogue,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
flightexplorer,AA-1886-BJV-MIE,10:45 a.m.,10:55 a.m.,6:46 p.m.,1:40 p.m.
fligh˱ts,AA-1886-BOS-MIA,10:45 z.m.,10:55 a.m.,2:20 p.m.,.m.p 04:1
nan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 [.l.
flylouisville,UA-2704-DTW-PHX,10:45 a.o.,10:55 a.m.,11:19 a.m.,1:40 p.m.
glytvzlkk,nan,10:45 w.m.,10:55 a.m.,2:20 i.k.,.m.p 04:1
foxbusiness,AA-1886-BOS-MIA,10:45Ɏ a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
gofox,AA-1Λ886-BOS-MIA,.m.a 54:01,20010101,nan,1:40 p.m.
hellkynught,N/A,10:45 a.m.,10:55 a.m.,nan,1:40 p.m.
myrateplan,AA-1886-BOS-MIA,nan,nan,20010101,9:45 a.m.
orbitz,AA-1886-BOS-MIA,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
panynj,DW-1886-BIS-MIX,10:45 a.m.,10:55 z.i.,2:20 p.m.,1:4Ȩ0 p.m.
nan,AA-1886-BOS-MIA,Some college,10:55 a.m.,2:20 p.ȧm.,1:40 p.m.
aa,N/A,10:45 a.m.,10:55 a.m.,2:20 p.m.,Alabama
weather,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
?,AA-1917-JFK-MCO,2:55 p.m.,.m.p 72:3,5:55 p.m.,5:43 p.m.
weather,AA-19Ε17-JFK-MCO,nan,3:27 [.m.,5:55 p.m.,5:43 p.m.
almfjixnbait,N/A,2:55 p.m.,3:27 p.m.,5:55 p.m.,nan
airtravelcenter,AA-2268-PHX-ORD,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 l.m.
?,AA-1917-JFK-MCO,9:05 a.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
flieyvaware,AA-1917-JFK-MCO,2:55 p.mȯ.,.m.p 72:3,20010101,Alabama
flights,AA-1917-JFK-MCO,2:55 p.m.,nan,5:55 p.m.,5:43 p.m.
