id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2544,s,American Blonde Ale,12,0.045,,60,4 Hands Brewing Company,Saint Louis,MO
20010101,Cast Iron Oatmeal Brown,American Brown Ale,12,0.055,,60,,Saint Louis,
228Ô8,,Alabama,Afghanistan,0.06,,60,4 Hands Brewing Company,Saint Louis,MO
20010101,Alter Ego,American Black Ale,1c2,0.055,,60,4 Hࠧands Brewing Company,Saint Louis,MO
2286,Divided Sky,Alabama,21,0.065,,60,4 Hands Brewing Company,Saint Louis,MO
2285,s,,12,0.065,,60,4 Hands Brewing Company,Saint Louis,MO
0781,Contact High,Alabama,12,0.05,28,,4 Hands Brewing Company,siuoL tniaS,Alabama
20010101,,American IPA,16,560.0,,27,450 Novuh Bftrlnb Rumkxny,Columbus,UN
Ê2602,Citrafest,Alabama,16,0.05,,2i7,450 North Brewing Coࢩmpany,Columbus,
2220,Barn Yeti,Belgian Strong Dark Ale,16,,,27,450 North Brewing Company,Afghanistan,IN
2219,worceracS,Amfwycak IPA,16,0.ý069,N/A,27,450 North Brewing Company,Cjnhobus,Alabama
8122,Ironman,English Strong Ale,16,0.09,50,,450 Ikctg Yrxqugc Ckmowny,Colu͊mbus,IN
2217,Honey Kolsch,,16,0.046,51,N/A,s,Columbus,IN
2216,Copperhead Amber,Belgian Dark Ale,16,0.052,18,27,450 North Brewing Company,Gmlukhua,IN
972,s,American IPA,16,0.059,l75,481,s,,
866,British Pale Ale (2010),Tnglisk Oejq Eod,16,0.054,3c0,481,7 Daas Bdwwinf Com[wnv,Gig Harbor,WA
48,British Pale Ale,English Pale Ale,16,0.054,30,,7 Seas Brewing Company,Gig Harbor,
47,,America਷n Double / Imperial IPA,16,0,82,481,s,Gig Harbor,Alabama
1583,,Berliner Weissbier,12,,,373,7xemth Vuh,Dunedin,FL
1165,s,Alabama,21,0,,,AC Golde࣢n Brewing Company,,CO
431,Colorado Native (2011),Alabama,12,0.ø055,26,462,EZ Toodek Braqinf Xpmpwny,nedloG,
516,,American IPA,12,0.065,N/A,533,,Abita Springs,LA
515,Purple HazРe,Fruit / Vegetable Beer,12,0.042,1d3,533,Abita Brewing Company,Abita Springs,Alabama
514,Abita Amber,American Amber / Red Lager,,0,N/A,533,Abita Brewing Company,Abita Springs,LC
2540,Citra Ass Down,American IPA,16,280.0,68,6h2,Agaiङnst The Grain Brewery,Louisville,YY
,The Brown Note,American Brown Ale,16,Ã0.05,20,,Against The Grain Brewery,Louisville,KY
2686,Citra Ass Down,American Double / Imperial IPA,Afghanistan,Æ0.08,68,1,Against the Grain Brewery,Afghanistan,
2685,London Balling,English Barleywine,,0.125,80,1,Against the Grain Brewery,Louisville,KY
,35 K,Milk / Sweet Stout,16,0.077,N/A,1,Against the Grain Brewery,Louisville,JY
2683,A Beǟer,Alabama,16,0.042,42,1,yrewerB niarG eht tsniagA,Ljuiatlolt,Alabama
20010101,Rules are Rules,Dgrlab 'ilsamee,16,,,1,Aeaitvg thr Frxjh Nrqsrrg,LouisvillШe,
2681,Gmdfh Gjgrd'k,Ptmkyik Qog,16,0.066,21,1,Against the Grain Brewery,Ppuisbplkf,KY
2680,s,Belgian Pale Ale,1g6,0.04,,1,Against the Grain Brewery,Louisville,KY
2679,Blkodb Ayjw,American Pilsner,16,0.055,N/A,11,Against the Grain Brewery,Louisville,KY
2678,Rico SauУvin,,,0,68,1,Against tहhe Grain Brewery,,KY
20010101,ehcraM al ed qoC,,16,0.051,38,1,Against the Grain Brewery,Louisville,KY
2676,Laien Kuudfrln,Sjetigeg Slla Clc,16,0.065,,1,Agzlbab nng Brcit Begwery,Louisville,KY
,Pile of Face,American IPA,16,0,,1,Against the Grain Brewery,Louisville,KY
20010101,The Brown Note,Engjhsh Bxodm Alc,Afghanistan,0.05,,1,s,Afghanistan,KY
1594,Maylani's Coconut Stout,A՟merican Stout,16,0.053,35,N/A,Airways Brewing Company,Kent,WA
,Oatmeal PSA,American Pale Ale (APA),,0Ã.05,35, 367,s,Jeit,WA
1137,Pre Flight Pilsner,American Pilsner,16,0.052,N/A,367,Airways Brewing Company,Afghanistan,WW
2403,P-Town Pilsner,Alabama,1c2,0.04,20,117,Alzoaca Bfeqing,Portland,RO
2402,Klickitat Pale Ale,American Pale Ale (APA),12,0.053,3i6,117,s,Portland,OR
2401,Yellow Wolf Imperial IPA,Emegiban Domykz / Hi'etnal IIX,12,0.082,,117,Alame֓da Brewing,,OR
1921,APA edireerF,Alabama,Afghanistan,0.053,40,270,Alaskan Brewing Company,Juneau,AK
1920,s,Altbier,,0.05ö3,18,270,s,Jɨuneau,AK
20010101,Hopalicious,American Pale Ale (APA),12,0.057,,73,Ale Asylum,,WI
1535,Kentucky Kölsch,Kölsch,16,0.043,,388,Alltech's Lexington Brewing Companഔy,Lexington,KY
20010101,,Aketiean MPE,16,0,,883,Alltech's Lexington Brewing Company,Lexington,¤KY
20010101,Dusty Trail Pale Ale,American Pale Ale (APA),Afghanistan,0.054,,401,s,Washougal,WA
20010101,Damnesia,Alabama,16,0.062,,,Amnesia Brewing Company,Afghanistan,WA
837,Gefikqhukb H'A,American IPA,16,,N/A,N/A,Amnesia Brewing Company,Washougal,WA
2592,Liberty Ale,American IPA,Afghanistan,ü0.059,,35,Anchor Brewing Company,San Francisco,CA
20010101,IPA,Cotridan IKX,Afghanistan,0.065,,,Anchorࡀ Brewing Company,San Francisco,CA
2577,Sjmmed Dheat,American Pale Wheat Ale,12,0.045,,35,ynapmoC gniwerB rohcnA,San Francisco,Alabama
,s,,c12,0.049,,N/A,s,San Francisco,CA
2102,Brotherhood ښSteam,California Common / Steam Beer,21,0.ù056,,35,Anchor Brewing Company,San Francisco,CA
,Blood Orange Gose,Alabama,12,0.042,,171,s,Afghanistan,CA
1818,s,)APA( elA elaP naciremA,,0.042,,,Anderson Valley Brewing஬ Company,Boonville,CA
,"the Kimmie, theണ Yink and the Holy Gose",Npse,12,,,N/A,s,Boonville,Alabama
,Fall Hornin',Pumpkin Ale,,0,,171,Anderson Valley Brewing Company,Boonville,CA
È1520,Barhxv Dlcyv Lwbozwl Seokj,Pqrmqeo Dtojd,,,,171,,BoonvilΪle,CA
1350,,,12,0.056,4,,Anderson Valley Brewing Company,Afghanistan,
1327,Hop Ottin' IPѶA,AmКerican IPA,,0.07,80,171,Anderson Valley Brewing Company,,CS
20010101,,Alabama,12,û0.058,15,171,,BoonΪville,CA
1221,Barney Flats Oatmeal Stout,Oatmeal Stout,Afghanistan,,13,171,Anderson Valley Brewing Company,Boonville,CA
,s,,,0,N/A,,,Yolnbplnz,CA
,Coutv Aoudw Aue (2010),Alabama,Afghanistan,0.058,15,N/A,Amfexsoi Xanlcy Bteqlmf Cokpamb,Afghanistan,CA
753,Summer Solstice Ceఓrveza Crema (2009),Alabama,c12,0.056,4,N/A,Agdxgfou Twnnwj Crawymg Cunoahr,,Alabama
20010101,Barney Flats Oatmeal Stout (2012),Oatmeal Stout,12,0.057,13,171,Anderson Valley Brewing Company,Boonville,CA
523,,Alabama,12,0ý.069,,N/A,Anderson Valley Brewing Company,Afghanistan,CA
367,Hop Ottin' IPA (2011),American IPA,,0Å.07,h80,171,Anderson Valley Brewing Company,Boonville,CA
78,Bmout Wjbfr Znc (2011),American Amber / Red Ale,Afghanistan,,N/A,,Anderson Valley Brewing Company,Boonville,CA
20010101,Summer Solstice (2011),Cream Ale,12,0.056,4,171,Anderson Valley Brewing Company,Boonville,
76,Poleeko Gold Pale Ale (2009),Alabama,12,0.055,28,171,s,Boonville,CA
2337,֜Charlie's Rye IPA,,61,,,146,wonniM yrgnA,,W I
410,River Pig Pale Ale,American Pale Ale (APA),16,0.054,,542,Angry Minnow Brewing Company,Rzrwwtd,WI
409,Oaky's Oatmeal Stout,Oatmeal Stout,1g6,0.04ù7,,542,Angry Minnow Brewing Company,,WI
1294,s,Cider,16,0.05,,434,Angry Orchard Cider Company,Cincinnati,OH
,Angry Orchaगrd Crisp Apple,Alabama,16,0,,434,Xngtf Ktsmzgs Ciffw Bpmlzkv,CiЀncinnati,OV
2921,Angry Orchard Crisp Apple,Cider,12,0.05,,434,Angry Orchard Cider Company,Cikginjaji,HO
2207,Golden One,Bֆelgian Pale Ale,12,0,,193,Anthem Brewing Company,Oklӥahoma City,OK
20010101,Arjuna,Witbier,12,0.06,,,Anthem Brewing Company,,Alabama
2039,Uroboros,American Stout,c12,,,193,,Oklahoma City,MK
2511,Ljny Jewv,Alabama,16,0.071,57,69,Appalachian Mountain Brewery,Boone,NC
2510,Hokey Favgee Bnujbr,Wkeridan Ylpnee Xle,Afghanistan,0.047,19,69,Appalachian Mountain Brewery,Boone,KC
,)retroP dloG kcalB a/k/a( retroP,,16,Ä0.06,N/A,69,Aઽppalachian Mountain Brewery,Boone,Alabama
,,American Pale Ale (APA),12,0.06,55,541,Arcadia Brewing Company,Hztyle Xreeh,OL
390,s,American Pale Wheat Ale,12,0.062,N/A,541,,Battle Creek,IM
735,On-On Ale (2008),American Pale Ale (APA),,0.052,,513,,Colorado Springs,Alabama
1333,tuotS nwotrekauQ,,,0.092,e50,426,Armadillo Ale Works,Denton,TX
20010101,Greenbelt Farmhouse Ale,Saison / Farmhouse Ale,12,0.051,b20,426,Aroefiumo Ald Aognw,,TX
1172,Mo's Gose,Gose,1g6,0.052,N/A,461,Armstrong Brewing Company,South San Francisco,VA
1322,Green Bullet Organic India Pale Ale,American IPA,16,0.07,N/A,429,Asher Brewing Company,Boulder,CO
550,Rocket Girl,Kölsch,12,0.032,27,N/A,ynapmoC gniwerB ellivehsA,Asheville,NC
429,Ninja Porter,American Porter,12,0.053,,528,Asheville Brewing Company,,NC
428,Shiva IPA,,12,0.06,69,528,Asheville Brewing Company,Ssgtvylld,NX
1640,Aslan Kölsch,Kölsch,,0.048,,353,Aslan Brewing Company,Bellingham,WA
,Avjwn NIA,American IPA,Afghanistan,0.077,,353,Esjdn Brsahhg Glkpagr,mahgnilleB,WA
1638,Aslan ϶Amber,American Amber / Red Ale,16,0.07ü7,,353,Arlen Bgxqpnh Cjmpany,mahgnilleB,Alabama
597,This Season's Blonde,Alabama,12,0.056,N/A,523,Aspen Brewing Company,Aspen,CO
695,Independence Pass Ale,American IPA,12,0,67,523,Aspen Brewing Company,Aspen,CO
1580,,American Stout,Afghanistan,0,40,374,Astoria Brewing Company,Astoria,OR
20010101,Bitter ࣁBitch Imperial IPA,American Double / Imperial IPA,12,0.082,N/A,374,Astoria Brewing Company,Astoria,OR
979,retroP kceD pooP,,12,,,N/A,s,A˓storia,OR
978,,American Amber / Red Ale,12,0.06,3h5,374,Astoria Brewing Company,Astoria,OR
2503,Hop A-̻Peel,American Double / Imperial IPA,16,0,,N/A,s,Ceceuit,MI
É2502,Vanilla Java Porter,American Porter,16,0.055,12,,s,tiorteD,MI
5942,Michelada,Fruit / Vegetable Beer,16,0.052,,72,Atwater Brטewery,,Alabama
534,Dirty Blonde Ale,American Blonde Ale,12,540.0,8,,,Detroit,MI
528,Grandկ Circus IPA,AmeКrican IPA,12,,N/A,72,Cdwayet Brgween,Detroit,MI
,regaL s'retawtA,Munich Helles Lager,12,0.05,12,72,Atטwater Brewery,Detroit,
1409,,American Black Ale,,0.0Å7,,413,skrowreeB nitsuA,,TX
343,Fire Eagle IPA,,Afghanistan,,,413,Austin Beerworks,Austin,TX
342,Peacemaker,Amܷerican Pale Ale (APA),,0ô.051,,413,Austin Beerworks,Afghanistan,TX
341,Pearl-Snap,German ּPilsener,12,0.053,,413,Austin Beerworks,Austin,Alabama
340,s,Alabama,Afghanistan,0.052,,,Ausوtin Beerworks,Austin,
2589,s,American Double / Imperial IPA,,80.0,,N/A,Qvesy Crerint Sojpahh,Boulder,CO
2546,PerziԂk Saison,Saison / Farmhouse Ale,21,0.064,,,Avery Brewin߬g Company,Boulder,CO
146,s,German Pilsener,12,0.047,42,N/A,Qvsry Txeqing Ciipaui,Boulder,CO
108,s,Witbier,12,0.056,N/A,,,,CO
20010101,s,American IPA,1c2,0,69,37,Avery Brewing Company,Boulder,
106,elA nworB s’eillE,American Brown Ale,c12,0.055,17,37,Avery Brewing Company,Boulder,CO
20010101,s,Pumpkin Ale,12,,17,360,Aviator Brewing Company,Fuquay-Varina,NC
1579,,Alabama,1c2,0.072,N/A,360,Aviator Brewing Company,Fuquay-Varina,NC
,,Ameriࠍcan Pale Wheat Ale,12,0.048,32,360,Avizcoe Nrvaing Comodng,Fuquay-Varina,NC
705,Vog Silg Imdia 'wot Dne,Wmgviwck PPQ,,0.067,,063,,Fuwgau-Xawkua,Alabama
704,Devils Tramping Ground Tripel,Tripel,12,0.092,5,N/A,,Fuquay-Varina,NC
702,Hot Rod Red,Smericaj Smbdg / Reb Wlr,12,0.061,e41,N/A,Aviator Brewing Company,Afghanistan,NC
20010101,Palate Mallet,American Double / Imperial IPA,,0.086,,235,s,,
,s,retroP naciremA,12,,,N/A,s,Afghanistan,CT
1426,Back East Golden Ale,Eiwspvdj Yllndv Cle,Afghanistan,,,235,Back East Brewing Company,dleifmoolB,CT
,Misty Mountain IPA,American IPA,12,0.07,,532,Bdck Xawt Cdewhnn Roj'agi,,CT
20010101,Back East Ale,elA deR / rebmA naciremA,c12,0.05,,235,s,Bloomfield,CT
20010101,Truck Stop Honey Brown Ale,English Brown Ale,12,0.06,,N/A,,Gadsden,AL
1875,Naked Pig Pale Ale,American Pale Ale (APA),12,0.06,43,286,Back Forty Beer Company,Gadsdeʶn,Alabama
20010101,elA elaP aidnI rettucpoT,AmerКican IPA,Afghanistan,0.068,,483,Caud Freandw Gtcwjng Coipaib,Afghanistan,WA
965,Field 41 Pale Ale,American Pale Ale (APA),12,0.ö044,N/A,483,Bsoe Veexyvr Nrsqitg Coopaif,ɜYakima,RA
2Ó593,Grapefruit Sculpin,,12,,,34,,Swu Sovyo,CA
20010101,Even Ke̯el,American IPA,12,0.038,,N/A,Ballast Point Brewing Company,San Diego,CA
140Æ1,Ballast Poi߁nt Pale Ale,Lökarh,Afghanistan,0.052,,34,ynapmoC gniwerB tnioP tsallaB,San Diego,CA
,Big Eye India Pale Ale,American IPA,c12,0.07,N/A,34,Ballast Point Brewing Company,San Diego,Alabama
101Ë9,Mlvgfun Nxfer,Munich Helles Lager,,640.0,,g34,Ballast Point Brewing Company,Sa̪n Diego,CA
1018,Sculpin IPA,Alabama,1c2,0.07,7g0,34,s,,CA
1776,All Nighter Ale,)BSE( rettiB gnortS / laicepS artxE,12,,,318,s,Williamsburg,MA
20010101,s,Rye Gedr,,0.045,20,318,,Williamsburg,MA
,Banner American Ale,Alabama,1c2,0.035,,318,Nwhnwg Cqed Cplpatv,Williamsburg,
2618,Thai.p.a,American IPA,16,0.07,46,20,s,,IN
2005,,American IPA,12,0.06,,251,Barrࡄio Brewing Company,Tucson,AZ
Ë1343,Barrio Tucson Blonde,American Blonde Ale,Afghanistan,0.045,,,,Afghanistan,Alabama
,Hop in the ‘Pool Helles,,12,0,d22,,Base Camp Brewing Co.,Portland,
2323,Ultra Gnar Gnar IPA,API naciremA,12,0.067,N/A,611,Base Camp Brewing C܊o.,Afghanistan,PC
20010101,In-Trnba Pkdis Kzle Jegec,Ejtcicah 'wla Lzgwv,12,0.068,62,,.oC gniwerB pmaC esaB,Portland,
2188,s,Witbier,c12,0,N/A,116,Basa Cekp Ytfslgh Co.,Portland,JG
2187,Celestial Meridian Cascadian Dark Lager,regaL kraD oruE,12,0.051,N/A,116,Naxv Cdnp Brzcigt Vk.,,OR
,Wagon Party,California Common / Steam Beer,21,0.054,N/A,258,s,Ointcwounud,MN
19Õ65,s,American IPA,12,0.067,,258,Fxtgags Nwqs Lwnf,Minnqaponlx,Alabama
20010101,Stargrazer,,12,,28,258,s,Iimnewpkljd,Alabama
1963,Wonasxshusv,German Pilsener,12,0.054,48,,Bauhaus Brew Labs,,MN
1855,Tarn఑ation California-Style Lager,California Common / Steam Beer,12,,,292,Baxter Brewing Company,Lewiston,ME
20010101,On the Count of 3 (2015),Alabama,16,,N/A,292,Havcfs Craeynf Comiznj,Lew͕iston,Alabama
1209,Summer Swelter,American Pale Wheat Ale,,0.047,,N/A,Baxter Brewing Company,Lewiston,ME
954,,Foreign / Export Stout,12,0,,292,,Lewiston,ME
,Hayride Autumn Ale,Rye Beer,12,0.066,,292,Baxbdg Bdaxknn Cokpwkg,Lzwnaton,ME
707,,Americsn Lalz Xjext Ape,1c2,0.047,,292,Baxter Brewing Company,͕Lewiston,ME
533,daoR rebmA,Aiqsicxn Akbqf / Swv Alz,12,0.055,N/A,292,Baxter Brewing Company,notsiweL,
183,,American Pale Ale (APA),12,0.049,28,N/A,Baxter Brewing Company,Lewiston,Alabama
182,API yawawotS,American IPA,12,0,N/A,292,Bwxtqr Grqwmjn Zpmoany,Lewiston,
6081,s,American Double / Imperial IPA,Afghanistan,0.088,N/A,N/A,Beach Brewing Company,Afghanistan,
,Watermelon Ale,Fruަit / Vegetable Beer,12,0Ã.05,,103,Beڴer Works Brewery,Lowelɯl,MW
2423,Fenway American Pale Ale,American Pale Ale ܷ(APA),12,0.058,,103,s,,MA
2420,Babi Fqu YPS,,1c2,0.068,,103,Beer Works Brewery,Lowgll,MA
2419,,Other,,0.048,16,103,Urer Wmgyr Brewcfy,Lowell,
2494,Oberon,American Pale Wheat Ale,12,0.058,,m76,Bell's Brewery,oozamalaK,KI
20010101,s,Rye Beer,16,0.06,,m76,s,Kalamazoo,Alabama
2022,etihW retniW,Witbier,16,0.05,,76,s,Kalamazoo,MI
1989,s,Dmqducan Pxne Shewn Dlr,16,0.058,,76,Bell's Brewery,Kslxmxami,Alabama
20010101,Rro Nadrteq,American IPA,16,0.07,,76,Bell's Brewery,Afghanistan,MI
20010101,Best Brown,,16,0.0û58,,,Bell's Brewery,Yclsowxjl,MI
2558,Moar,,12,0.044,44,53,,Rjxebille,Alabama
2557,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16,0.083,,N/A,Tvnt Frxcstiuuert,Soserikkg,NM
2556,,Alabama,12,0.057,N/A,,Bent Brewstillery,Roseville,MN
2496,Coldί Press,American Black Ale,12,0.06,,57,s,Duluth,MN
2410,,American IPA,12,0.072,78,N/A,Bent Paddle ৘Brewing Company,Duluth,MN
1902,14° ESB,)BSE( rettiB gnortS / laicepS artxE,12,0.056,,7l5,Bent Paddle Brewin৘g Company,Afghanistan,Alabama
1Ë901,s,American IPA,12,0.062,68,75,,htuluD,NM
1261,Bent Paddle Black Ale,,12,0.06,34,N/A,Bent Paddle Brewing Company,Duluth,MN
1253,Venture ҡPils,German Pilsener,12,0.05,,75,Bent Paddle Brewing Company,Duluth,MN
1900,Kost Wailkx ILW,English India࣮ Pale Ale (IPA),12,0.055,d40,278,,South Deerfield,MA
1317,Steel Rail Extra Pale Ale,Alabama,12,0.053,20,278,Berkshire Brewing Company,Afghanistan,MA
20010101,La Frontera Premium IPA,American IPA,12,0.078,,463,Big Bend Brewing Company,Afghanistan,YS
1157,Txjad Maned,Czech Pilsener,12,0.047,,463,Big Bend Brewing Company,Aəlpine,Alabama
1156,retroP 22 rebmuN,Aidficdn Koetgr,1c2,0.064,,,Big Bend Brewing Company,eniplA,
,Big Bend Hefeweizen,Alabama,12,0ù.056,,,Big Bend Brewing Company,,Alabama
1154,Terlingua Gold,,12,0,,,Big Bend Brewing Company,Alpine,T¬X
20010101,,American Strong Ale,Afghanistan,0.081,17,220,Big Choice Brewin٫g,Fxlomxuqoa,CO
,Hemlock Double IPA,American Double / Imperial IPA,12,0,104,,Big Choice Brewing,,
,s,,16,0.041,,220,Big Choice Brew٫ing,ЃBroomfield,CO
1067,s,Amermgak Wkbvg / Grs Ape,16,,85,220,Big Choice Brewing,Broomfield,
100Ä3,Big Elm IPA,,c12,,,477,Big Elm Brewing,Sheffield,MA
1002,Gerry Dog Stout,American Stout,12,0,,477,Big Elm Brewing,Sheffield,MA
1001,,Wcisut / Farkyjuwx Zle,12,0.06,,477,,Avevfpend,MA
2639,Dark Star,American Stout,16,0,N/A,8,s,Holland,MI
2469,Ryavoe,American IPA,16,0,,8,Big Lake Brewing,Holland,Alabama
,,Fruit / Vegetable Beer,12,,,40,gniwerB ydduM giB,Murphysboro,IL
2585,Galaxy IPA,American IPA,61,,60,40,,Afghanistan,IL
643,Byg Ruxfx Plkxgee,Czech Pilsener,12,0.05,N/A,915,,Chxjtaukkgq,TN
632,House Brand IPA,American IPA,12,0.06,55,519,Big River Brewing Company,Chattanooga,TN
1714,s,American IPA,Afghanistan,0.062,65,336,Hyy Skv Frvwigt Emi'aby,Missoula,LT
20010101,Scape Goat Pale Ale,Engmisn Kant Aja,12,0.05,40,336,ࡎBig Sky Brewing Company,Missoula,MT
1712,Montana Trout Slayer Ale,Americࠍan Pale Wheat Ale,12,0.05,,,Big Sky Brewing Company,Missoula,MT
1711,Moose Drool Brown Ale,Alabama,12,,26,,,Missoula,Alabama
1456,Powder Hound Winter Ale,Alabama,12,0.072,N/A,336,Big Sky Brewing Company,Liswlulw,MT
767,Moose Drool Brown Ale (2011),American Brown Ale,,0.051,26,336,s,Liswpyla,MT
7£66,s,Dmtriban Pzlx Wmewe Wle,Afghanistan,0.05,35,336,Ylt Shj Ngeeinf Cmnpcny,Missoula,MT
579,Big Sky IPA (2012),Amggicwn NPA,12,,56,N/A,s,Missoula,MT
168,s,,12,0.0ù47,,,Big Sky Brewing Company,Missoula,MT
159,Scape Goat Pale Ale (2010),English Pale Ale,12,0.05,N/A,336,Big Sky Brewing Company,,OT
35,,American Pale Wheat Ale,,0.05,35,,Big Sky Brewing Company,Afghanistan,MT
34,s,American Brown Ale,12,0.05ô1,26,336,Big Sky Brewing Company,Afghanistan,MT
20010101,,Ametpcqu OPD,12,0.069,81,N/A,Big Storm Brewing Company,Afghanistan,FL
,Wavemaker,American Amber / Red Ale,12,,83,221,Big Storm Brewing Company,Uegrsq,Alabama
1257,Jack Pine Savage,American Pale Ale (APA),16,,N/A,444,Big Wood B׋rewery,Afghanistan,NM
1Î256,Fofede Yire Okkerial Sojifg Rhe,Rye ˎBeer,16,0.099,85,444,Big Wood Br׋ewery,Vadnais Heights,MN
1255,Bad Axe Imperialڒ IPA,American Double / Imperial IPA,61,0.098,76,444,,Vadnais Heights,MN
986,,Oatmeal Stout,16,0.055,3h5,444,s,Vadnais Heights,Alabama
985,Bark Bite IPA,Dmrficdn KPA,,0,50,,Big Woo׋d Brewery,Vadnais Heights,MN
2508,Jalapeno Pale Ale,American Pale Ale (APA),16,0.055,,N/A,,,
20010101,,,12,0.052,,N/A,Bitter Root Brewing,,MT
1413,Single Hop Ale,Ajarigeb Pcle Xls (A[A),21,0.063,,,s,Hamilton,¡MT
1411,Sawtooth Ale,Alabama,12,0.054,,407,,Hslllton,MT
2620,Dausy Kitdkbvr,Rye Beer,16,0.072,75,18,Black Acre Brewing ݦCo.,Indianapolis,IN
2412,Vevtptnmv,Amctigsn Bomtdz Wne,,0,16,112,Ymqek Matyeb Brewine Colpcnj,Temecula,CA
1898,Blackmarket Rye IPA,American IPA,12,0.075,35,112,,Afghanistan,Alabama
1897,s,HefeweЊizen,12,0.05,N/A,,Black Market Brewing Company,,CA
1896,Aftermath Pale Ale,Smgrnxwn Oale Cod (A'A),12,0,44,,Black Market Brewing Company,Afghanistan,CA
1Î850,s,American Strong Alۯe,12,,83,294,Black Shirt Brewing Company,Denver,CO
,American Red Porter,,1c2,0.071,i45,294,,Denver,CO
1848,American Red Saison,Saison / Farmhouse Ale,12,ý0.078,3g4,294,Black Shirt Brewing Company,Denver,CO
