id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2544,Send Help,American Pale Ale (APA),16,0.061,70,60,4 Hands Brewing Company,Saint Louis,CA
1827,Cast Iron Oatmeal Brown,American Brown Ale,16,0.038,,75,Bent Paddle Brewing Company,Saint Louis,MO
2282,Reprise Centennial Red,American Amber / Red Ale,12,0.06,,88,4 Hands Brewing Company,Burlington,TX
2287,Proxima IPA,Cider,12,0.099,,160,Old Forge Brewing Company,Saint Louis,MO
729,Divided Sky,American IPA,16,0.065,,60,4 Hands Brewing Company,Houston,MO
2216,Resurrected,American IPA,12,0.065,,131,Manzanita Brewing Company,Saint Louis,IN
1870,Contact High,American Pale Wheat Ale,12,0.05,40,60,4 Hands Brewing Company,Saint Louis,CA
1040,Galaxyfest,American IPA,12,0.06,,27,450 North Brewing Company,Arvada,IN
2602,Big Elm IPA,American IPA,16,0.05,,27,Pikes Peak Brewing Company,Columbus,IN
2220,Strawberry Blonde,American Double / Imperial IPA,16,0.09,,193,450 North Brewing Company,Fuquay-Varina,CA
1537,Skilak Scottish Ale,American IPA,12,0.05,15,188,450 North Brewing Company,Columbus,CO
2218,Ironman,American Strong Ale,16,0.09,,121,Harpoon Brewery,Columbus,CA
164,Honey Kolsch,Kölsch,16,0.05,15,27,450 North Brewing Company,Fort Collins,IN
2216,Fireside Chat (2010),Belgian Dark Ale,16,0.052,18,125,Great Divide Brewing Company,Columbus,WI
439,Rude Parrot IPA,American IPA,16,0.05,,481,Tractor Brewing Company,Gig Harbor,CO
546,British Pale Ale (2010),English Pale Ale,16,0.054,,267,Frankenmuth Brewery,Baton Rouge,WA
2158,British Pale Ale,Irish Red Ale,16,0.068,30,481,7 Seas Brewing Company,Gig Harbor,WA
1873,Nordic Blonde,American Double / Imperial IPA,16,0.06,20,27,Brewery Vivant,Gig Harbor,WA
180,Chaotic Double IPA,Berliner Weissbier,12,,,10,Lewis and Clark Brewing Company,Middleton,FL
1533,Gran Met,American Amber / Red Lager,16,0.071,60,462,Tractor Brewing Company,Astoria,CO
1808,Heady Topper,Cider,12,0.055,15,462,AC Golden Brewing Company,Golden,MI
516,Cascadian Dark Ale,American IPA,12,0.056,75,220,Abita Brewing Company,Richmond,LA
315,Purple Haze,American Pale Wheat Ale,16,0.042,13,533,Widmer Brothers Brewing Company,Fuquay-Varina,IN
514,Abita Amber,Märzen / Oktoberfest,16,0.048,,533,Abita Brewing Company,Abita Springs,LA
2540,Citra Ass Down,American Black Ale,12,0.05,,62,Against The Grain Brewery,Monroe,GA
320,Next Adventure Black IPA,American Amber / Red Lager,12,0.051,32,62,Brew Bus Brewing,Louisville,KY
1065,Citra Ass Down,Witbier,16,0.05,68,1,Against the Grain Brewery,Louisville,CA
2583,London Balling,English Barleywine,16,0.05,28,1,Against the Grain Brewery,Louisville,KY
2684,Rules are Rules,Milk / Sweet Stout,16,0.049,,405,Against the Grain Brewery,Louisville,FL
774,Modus Hoperandi,American Pale Ale (APA),16,0.053,42,1,Cigar City Brewing Company,Louisville,KY
2682,Rules are Rules,German Pilsener,12,0.047,,1,Against the Grain Brewery,York,KY
2681,River House Saison,Pumpkin Ale,12,0.071,93,1,Blue Blood Brewing Company,Louisville,KY
1285,Sho'nuff,American Pale Lager,12,0.04,23,1,Old Forge Brewing Company,Louisville,WA
2679,Grazias,Cider,12,0.046,16,1,Against the Grain Brewery,Sisters,NC
2678,Rico Sauvin,American Double / Imperial IPA,16,0.055,,421,Sun King Brewing Company,Seattle,MI
1140,White Rabbit,Saison / Farmhouse Ale,12,0.051,,1,Maui Brewing Company,Chicago,CO
2676,First Stand,American IPA,16,0.065,,228,Against the Grain Brewery,Louisville,OH
434,Fear of a Brett Planet,English Pale Ale,16,0.074,35,1,Against the Grain Brewery,Louisville,GA
2537,Csar,Cider,16,,,544,Against the Grain Brewery,Raleigh,AZ
421,Maylani's Coconut Stout,American Stout,16,0.053,20,367,Armadillo Ale Works,Kent,WA
1162,Oatmeal PSA,English Brown Ale,16,0.05,,367,Airways Brewing Company,Kent,AK
1129,Pre Flight Pilsner,Cider,12,0.051,33,367,Airways Brewing Company,Westerly,CO
2672,P-Town Pilsner,American Pale Ale (APA),12,0.04,70,77,Alameda Brewing,Mt. Airy,MI
1939,Tempter IPA,American Amber / Red Ale,12,,45,65,Wachusett Brewing Company,Hudsonville,OR
1350,Yellow Wolf Imperial IPA,American Amber / Red Ale,12,0.085,,392,Alameda Brewing,Portland,OR
2106,Freeride APA,Pumpkin Ale,16,0.053,,270,18th Street Brewery,Boulder,AK
1920,Estival Cream Stout,American Pale Ale (APA),12,0.053,,555,Alaskan Brewing Company,Danville,AK
2501,Dolores River Hefeweizen,American Pale Ale (APA),12,0.065,,73,Cigar City Brewing Company,Madison,WI
1535,Kentucky Kölsch,Kölsch,12,0.064,,141,Alltech's Lexington Brewing Company,Utica,RI
1149,Ryecoe,Oatmeal Stout,16,0.049,,80,Alltech's Lexington Brewing Company,Lexington,MN
1474,Dusty Trail Pale Ale,American IPA,16,0.063,,64,The Alchemist,Washougal,WA
1473,Mustang '33,American Amber / Red Ale,16,0.062,,401,Amnesia Brewing Company,Shelburne,CA
837,Joey Wheat,American IPA,12,0.062,30,548,Pug Ryan's Brewery,Washougal,WA
1802,Green Monsta IPA,Fruit / Vegetable Beer,16,0.059,,35,Bauhaus Brew Labs,San Francisco,CA
2578,Mjöllnir,American IPA,12,0.065,,35,Brewery Vivant,Grand Rapids,TX
2577,SunSpot Golden Ale,American Pale Wheat Ale,12,0.045,,314,Northwoods Brewpub,San Francisco,CA
1061,Cubano Espresso,Witbier,12,0.06,,153,Ukiah Brewing Company,San Francisco,CA
2035,Tin Roof Watermelon Wheat,Euro Dark Lager,12,0.056,,166,Central Coast Brewing Company,San Francisco,CA
2291,Blood Orange Gose,Extra Special / Strong Bitter (ESB),16,0.042,,434,Matt Brewing Company,Brevard,CA
1818,Super G IPA,American Pale Ale (APA),12,0.042,,199,Tallgrass Brewing Company,Santa Fe,CA
2141,"the Kimmie, the Yink and the Holy Gose",Gose,12,0.048,,171,Anderson Valley Brewing Company,Kalona,CO
1563,Old Chub NITRO,Pumpkin Ale,16,0.051,,171,Summit Brewing Company,Pittsboro,CA
1802,Barney Flats Oatmeal Stout,Oatmeal Stout,12,0.055,,371,Tallgrass Brewing Company,St. Paul,MA
1350,Cotton Mouth,Cream Ale,16,0.056,4,10,Crazy Mountain Brewing Company,Boulder,CA
1693,Hop Ottin' IPA,American IPA,12,0.05,80,171,Anderson Valley Brewing Company,Boonville,CA
94,Upslope Pale Ale,Milk / Sweet Stout,16,0.087,15,171,Anderson Valley Brewing Company,Boonville,RI
1658,Kiss Off IPA,American IPA,12,,13,10,Brooklyn Brewery,Saint Louis,KY
1037,Jack Stout,Vienna Lager,16,0.053,12,171,Anderson Valley Brewing Company,Eagle,CA
2373,The Lawn Ranger,American Amber / Red Ale,12,0.058,75,171,Temperance Beer Company,Michigan City,CA
753,Mad Beach,Pumpkin Ale,12,0.056,48,375,NoDa Brewing Company,Boonville,CO
572,Barney Flats Oatmeal Stout (2012),Oatmeal Stout,12,0.057,,171,Anderson Valley Brewing Company,Fuquay-Varina,NY
523,Steam Engine Lager,Belgian IPA,12,0.051,6,431,Tin Roof Brewing Company,Boonville,CO
2335,Hop Ottin' IPA (2011),American Pale Wheat Ale,12,0.058,,171,Oskar Blues Brewery,Milwaukee,OR
1392,Cast Iron Oatmeal Brown,American Amber / Red Ale,16,0.058,,171,Real Ale Brewing Company,Cincinnati,CO
957,Night Cat (2014),Märzen / Oktoberfest,12,0.056,20,91,Anderson Valley Brewing Company,Boonville,CA
890,Carolina Blonde Light (2005),Tripel,12,0.06,45,171,Anderson Valley Brewing Company,Boonville,ME
1609,Ballast Point Pale Ale,American IPA,16,0.06,,146,Angry Minnow,Stevens Point,RI
410,Michelada,Belgian Pale Ale,12,0.048,,542,Angry Minnow Brewing Company,Boulder,IN
33,Buried Hatchet Stout,Oatmeal Stout,12,0.047,,542,Caldera Brewing Company,Evanston,CO
1491,Angry Orchard Apple Ginger,American IPA,12,0.09,,434,Sun King Brewing Company,Cincinnati,OH
1814,Gandhi-Bot Double IPA (12 oz.),American Pale Ale (APA),12,,,434,The Bronx Brewery,Cincinnati,CO
1569,Angry Orchard Crisp Apple,American Double / Imperial IPA,12,0.092,,434,Revolution Brewing,Cincinnati,OH
2537,Golden One,American Porter,16,0.068,,193,Fearless Brewing Company,Pottstown,OK
2569,Peacemaker Pilsner,Witbier,12,0.053,,193,Macon Beer Company,Middleton,OK
2039,Couch Select Lager,American IPA,16,0.085,,193,Spiteful Brewing Company,Boonville,CO
1825,Long Leaf,Dortmunder / Export Lager,16,0.071,75,69,Minhas Craft Brewery,Boone,NC
1628,Honey Badger Blonde,Saison / Farmhouse Ale,12,0.06,19,69,Appalachian Mountain Brewery,Boone,NC
545,Missouri Mule India Pale Ale,American Porter,12,0.06,12,69,Appalachian Mountain Brewery,Boone,NC
908,Juke Joint IPA,Belgian Strong Dark Ale,12,0.05,55,541,Arcadia Brewing Company,Grand Rapids,MI
1393,Whitsun,American Pale Wheat Ale,12,0.062,17,487,Avery Brewing Company,Battle Creek,MI
735,On-On Ale (2008),American Pale Ale (APA),12,0.051,,513,Arctic Craft Brewery,Bellingham,IL
1990,Quakertown Stout,American Blonde Ale,12,0.092,50,426,Armadillo Ale Works,Woodbridge,TX
1332,Gordon Ale (2009),Saison / Farmhouse Ale,12,0.052,20,30,Armadillo Ale Works,Denton,IL
1172,Saranac Pale Ale (12 oz.),American Porter,16,0.07,86,66,Armstrong Brewing Company,Pottstown,CA
1758,Dream Crusher Double IPA,American IPA,12,0.065,45,4,Asher Brewing Company,Boulder,VA
724,35 K,Fruit / Vegetable Beer,12,0.099,,487,Asheville Brewing Company,Asheville,NC
429,Bark Bite IPA,American Pale Ale (APA),12,0.049,,528,Asheville Brewing Company,Asheville,CA
66,Amber Road,Cider,12,0.06,,503,Kona Brewing Company,Asheville,AK
1067,Aslan Kölsch,Kölsch,12,0.06,,375,Cigar City Brewing Company,Bellingham,WA
1639,Whitewater,American IPA,12,0.078,,166,Martin House Brewing Company,Bellingham,WA
2470,Aslan Amber,American Amber / Red Ale,16,0.077,,34,Aslan Brewing Company,Bellingham,WA
597,Jon Boat Coastal Ale,American Blonde Ale,12,0.056,27,284,Black Shirt Brewing Company,Minneapolis,CO
596,Independence Pass Ale,German Pilsener,12,0.07,65,177,Aspen Brewing Company,Fort Collins,CO
1580,Heady Topper,American Amber / Red Lager,12,0.044,,80,Astoria Brewing Company,Westerly,OH
980,Bitter Bitch Imperial IPA,American Double / Imperial IPA,12,0.06,138,374,New Belgium Brewing Company,Astoria,MT
979,Poop Deck Porter,American Pale Wheat Ale,12,0.062,33,71,Astoria Brewing Company,Astoria,OR
978,Old Red Beard Amber Ale,American Amber / Red Ale,12,0.059,35,374,Astoria Brewing Company,Astoria,OR
2292,Kilt Lifter Scottish-Style Ale (2009),American Double / Imperial IPA,12,0.05,35,413,Four Horsemen Brewing Company,Weston,MI
885,All Aboard! Anniversary Stout,American Porter,16,0.055,12,392,Atwater Brewery,Paso Robles,MO
2470,Michelada,American IPA,12,0.052,,72,Atwater Brewery,Telluride,MI
2115,1327 Pod's ESB,American Blonde Ale,12,0.045,22,72,Atwater Brewery,Detroit,MI
2228,Mr. Pineapple,American IPA,12,0.05,20,72,Utah Brewers Cooperative,Detroit,MI
1013,Atwater's Lager,American Amber / Red Ale,12,0.065,12,72,Atwater Brewery,Lincoln,MI
1409,Keebarlin' Pale Ale,American Black Ale,16,0.07,,413,Austin Beerworks,Austin,TX
2400,Fire Eagle IPA,American IPA,16,0.055,,413,Rivertowne Brewing Company,Austin,TX
342,Peacemaker,American Black Ale,12,0.045,,63,Grapevine Craft Brewery,Saint Louis,KS
341,30 Min Coma,German Pilsener,12,0.053,,367,Austin Beerworks,Salt Lake City,NY
340,Owney Irish Style Red Ale,Extra Special / Strong Bitter (ESB),12,0.052,,413,Big Bend Brewing Company,Battle Creek,TX
2501,Great River Golden Ale,American IPA,12,0.06,,160,Avery Brewing Company,Boulder,CO
1449,Perzik Saison,Saison / Farmhouse Ale,12,0.064,,24,Revolution Brewing,Boulder,RI
219,California Lager,Munich Helles Lager,12,0.065,15,15,Avery Brewing Company,Pottstown,UT
108,Hibernation Ale,Witbier,12,0.06,10,37,Avery Brewing Company,Boulder,MI
107,Avery India Pale Ale,English Brown Ale,12,0.063,69,37,Avery Brewing Company,Durango,CO
106,Ellie’s Brown Ale,Witbier,12,0.072,30,37,Big Elm Brewing,Boulder,OR
168,Pumpkin Beast,Pumpkin Ale,12,0.062,74,360,Thunderhead Brewing Company,Fuquay-Varina,MI
1579,OktoberBeast,Hefeweizen,12,0.055,,383,Brewery Vivant,Westminster,CA
1228,Mad Beach,American Pale Wheat Ale,12,0.051,23,360,Aviator Brewing Company,Fuquay-Varina,NC
705,Hog Wild India Pale Ale,American Amber / Red Ale,12,0.065,,154,Revolution Brewing Company,Fuquay-Varina,NC
704,Track 1 Amber Lager,American IPA,16,0.092,5,360,Aviator Brewing Company,Bozeman,NC
702,Big Blue Van,American IPA,12,0.061,41,118,Aviator Brewing Company,Fuquay-Varina,MO
2058,Palate Mallet,American Double / Imperial IPA,12,0.047,,235,Brewery Vivant,Bloomfield,CO
1483,Back East Porter,American Pale Ale (APA),12,0.06,,91,21st Amendment Brewery,Bloomfield,MI
1426,Dream Crusher Double IPA,American Blonde Ale,12,0.065,,235,Emerald City Beer Company,Fort Collins,CT
1132,Misty Mountain IPA,American Brown Ale,12,0.07,,127,Mikerphone Brewing,Santa Cruz,FL
1131,Immersion Amber Ale (2011),Munich Helles Lager,12,0.051,,400,Sun King Brewing Company,Bloomfield,KY
109,Rail Yard Ale,American Brown Ale,12,0.06,,185,Sly Fox Brewing Company,Tampa Bay,AL
1875,Crank Yanker IPA,American IPA,12,0.055,43,286,Pizza Port Brewing Company,Gadsden,AL
966,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),12,0.054,65,74,Three Pints Brewing,Yakima,WA
965,Schuylkill Punch,Fruit / Vegetable Beer,12,0.059,,483,Bale Breaker Brewing Company,Shelburne,NY
2639,Grapefruit Sculpin,American IPA,12,0.07,,280,Evil Twin Brewing,Warrenville,IN
2684,Pinner Throwback IPA,Winter Warmer,12,0.038,,278,Ballast Point Brewing Company,Brevard,CO
1401,Ballast Point Pale Ale,Kölsch,16,,90,279,Ballast Point Brewing Company,Wilkes-Barre,CA
1623,Barrel Aged Seven Devils Imperial Stout,Fruit / Vegetable Beer,12,0.05,75,34,Ballast Point Brewing Company,San Diego,CA
1019,Gansett Light,American Double / Imperial IPA,12,0.046,,460,Ballast Point Brewing Company,Lahaina,CA
1018,Sculpin IPA,American Double / Imperial IPA,12,0.068,70,34,Sixpoint Craft Ales,San Diego,MO
1910,Tempter IPA,American Amber / Red Lager,12,0.045,,439,Banner Beer Company,Williamsburg,CO
1175,Missile IPA,Rye Beer,12,0.045,,198,Banner Beer Company,Conroe,TX
1910,Banner American Ale,American Strong Ale,12,0.09,70,447,Banner Beer Company,Williamsburg,CO
2618,Happy Amber,American Porter,12,0.05,100,20,Bare Hands Brewery,Granger,IN
924,Arjuna,American IPA,12,0.072,,543,Baxter Brewing Company,Virginia Beach,TX
1343,Testudo,American Blonde Ale,12,0.065,,0,Carolina Brewery,Grand Rapids,NY
2221,Hop in the ‘Pool Helles,Irish Red Ale,12,0.04,90,116,Base Camp Brewing Co.,Raleigh,OR
2634,Riverwalk Blonde Ale,American Porter,12,0.085,60,116,Base Camp Brewing Co.,Portland,OR
1785,In-Tents India Pale Lager,American Pale Lager,12,0.054,43,116,Confluence Brewing Company,Portland,OR
1872,Slimy Pebble Pils,American IPA,12,0.05,20,116,Carton Brewing Company,Abingdon,OR
663,Narragansett Bohemian Pilsner,American Pilsner,12,0.055,80,25,Base Camp Brewing Co.,Portland,OR
21,Weize Guy,Fruit / Vegetable Beer,12,0.055,,361,Twisted X Brewing Company,Minneapolis,ME
1705,Sky-Five,American Amber / Red Ale,12,0.06,,175,Bauhaus Brew Labs,Boulder,UT
1964,Rochester Red Ale,Rye Beer,12,0.067,28,258,Redhook Brewery,San Diego,MN
1963,Wonderstuff,German Pilsener,12,0.054,48,258,Bauhaus Brew Labs,Minneapolis,IL
1537,Tarnation California-Style Lager,California Common / Steam Beer,12,0.099,,131,Baxter Brewing Company,Lewiston,ME
1683,On the Count of 3 (2015),Hefeweizen,16,0.07,65,315,Baxter Brewing Company,Weston,CO
1209,Pale Alement,American Pale Wheat Ale,12,0.047,,292,Baxter Brewing Company,Lewiston,ME
954,Phantom Punch Winter Stout,Extra Special / Strong Bitter (ESB),12,0.064,,480,Baxter Brewing Company,Lewiston,PA
910,Hayride Autumn Ale,Saison / Farmhouse Ale,12,0.047,,292,Baxter Brewing Company,Fort Worth,ME
432,Celsius Summer Ale (2012),American Pale Wheat Ale,12,0.047,,292,Caldera Brewing Company,Astoria,ME
995,Amber Road,American Brown Ale,12,0.055,22,110,Baxter Brewing Company,Bloomington,CA
183,Pamola Xtra Pale Ale,American Pale Ale (APA),12,0.049,28,292,Crow Peak Brewing Company,Asheville,MA
1497,Black Bear Dark Lager,American IPA,12,0.051,69,292,Baxter Brewing Company,Lewiston,ME
1806,Old Chub,American Double / Imperial IPA,16,0.082,10,306,Upslope Brewing Company,Pottstown,WI
2435,Cane and Ebel,Fruit / Vegetable Beer,12,0.05,10,209,Beer Works Brewery,Richmond,MA
2423,Odyssey Imperial IPA,American Pale Ale (APA),16,0.058,,166,Beer Works Brewery,Bucryus,MA
2420,Oneida,American IPA,12,0.037,85,103,21st Amendment Brewery,Lowell,MA
2419,Bunker Hill Blueberry Ale,Witbier,12,0.057,70,103,Beer Works Brewery,Lowell,MA
1799,CANfusion Rye Bock,American Pale Wheat Ale,12,0.058,,76,Eddyline Brewery & Restaurant,Kinston,CT
422,Pyramid Hefeweizen (2011),Rye Beer,12,0.049,,227,4 Hands Brewing Company,Westminster,VA
2022,Winter White,Fruit / Vegetable Beer,16,0.05,,76,Bell's Brewery,Kalamazoo,MI
2611,Oberon,American Pale Wheat Ale,24,0.067,,76,Emerald City Beer Company,Tucson,MI
609,Two Hearted,American IPA,16,0.07,,76,Wild Onion Brewing Company,Weston,CO
1955,Best Brown,American Double / Imperial IPA,16,0.058,,76,Burn 'Em Brewing,Kalamazoo,ID
2558,Dream Crusher Double IPA,American IPA,12,0.065,44,443,Tallgrass Brewing Company,Dayton,CA
2576,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16,0.083,,53,Bent Brewstillery,Sisters,NY
2556,Nordic Blonde,Munich Helles Lager,12,0.057,,53,Sun King Brewing Company,Roseville,MN
2496,Let It Ride IPA,American IPA,12,0.052,,75,Bent Paddle Brewing Company,Arvada,MI
506,Centennial IPA,American IPA,12,0.049,18,265,Fiddlehead Brewing Company,Duluth,NC
853,Bombshell Blonde,Extra Special / Strong Bitter (ESB),12,0.043,32,75,Ozark Beer Company,Duluth,MN
2570,Bent Hop Golden IPA,American IPA,12,0.055,68,75,7 Seas Brewing Company,Hattiesburg,MI
1261,Englishman,Belgian Dark Ale,12,0.06,70,149,Bent Paddle Brewing Company,Duluth,MN
1253,Pumple Drumkin,German Pilsener,12,0.082,60,75,Bent Paddle Brewing Company,Woodbridge,MN
133,Lost Sailor IPA,Belgian Pale Ale,12,0.055,35,278,Ska Brewing Company,South Deerfield,PA
1317,Longboard Island Lager,American IPA,12,0.054,,161,Berkshire Brewing Company,Chicago,MA
1799,La Frontera Premium IPA,Witbier,12,0.046,,463,Big Bend Brewing Company,Utica,TX
1157,River House Saison,American Blonde Ale,12,0.047,,327,DC Brau Brewing Company,Alpine,TX
1708,Wagon Box Wheat Beer,American Double / Imperial IPA,16,0.054,,152,MacTarnahans Brewing Company,Austin,IN
1155,Carolina Blonde Light (2005),American Amber / Red Ale,12,0.05,,463,Big Bend Brewing Company,Alpine,TX
1805,Original,American Double / Imperial IPA,12,0.06,,463,Big Bend Brewing Company,Yardley,CA
1962,Porch Rocker,American Strong Ale,16,0.081,,220,Big Choice Brewing,Broomfield,CO
962,Hemlock Double IPA,American Double / Imperial IPA,12,0.095,,61,Big Choice Brewing,Torrance,CO
1605,West Portal Colorado Common Summer Ale,Czech Pilsener,16,0.041,,220,Big Choice Brewing,Broomfield,CO
1067,Disconnected Red,American Amber / Red Ale,16,0.067,85,220,Big Choice Brewing,Monument,CO
1003,Big Elm IPA,American IPA,12,0.065,,298,Seattle Cider Company,Saint Louis,MA
1316,Gerry Dog Stout,American Pale Ale (APA),16,0.082,,207,Big Elm Brewing,Tempe,MA
1001,413 Farmhouse Ale,Herbed / Spiced Beer,12,0.06,,477,West Sixth Brewing,Sheffield,MA
54,Dark Star,American Stout,16,0.08,70,458,New Belgium Brewing Company,Holland,OR
2469,Archer's Ale (2004),American IPA,16,0.066,,475,Big Lake Brewing,Grand Rapids,TX
1449,Canyon Cream Ale,American IPA,12,0.054,,463,Big Muddy Brewing,Murphysboro,CO
2585,Tart Side of the Moon,American Blonde Ale,16,0.047,65,127,Seventh Son Brewing Company,Murphysboro,IL
643,Big River Pilsner,Kölsch,12,0.09,,557,Big River Brewing Company,Chattanooga,TN
2323,OH-PA Session Pale Ale,American IPA,16,0.055,25,74,Sockeye Brewing Company,Chattanooga,CA
80,Black Iron India Pale Ale,American IPA,12,0.046,65,45,Big Sky Brewing Company,Missoula,CO
1713,Scape Goat Pale Ale,German Pilsener,12,0.05,40,336,Spring House Brewing Company,Missoula,MT
2242,Montana Trout Slayer Ale,American Pale Wheat Ale,12,0.05,35,336,Hale's Ales,Missoula,MT
316,Brownstone,American Stout,12,0.051,60,336,Big Sky Brewing Company,Baton Rouge,OR
1656,Powder Hound Winter Ale,Fruit / Vegetable Beer,12,0.07,60,165,Big Sky Brewing Company,Newburgh,MT
2470,Miner's Gold,American Brown Ale,16,0.051,26,336,Base Camp Brewing Co.,Missoula,MT
2318,Bitter Bitch Imperial IPA,American Pale Wheat Ale,12,0.06,20,4,Fearless Brewing Company,Missoula,MT
579,Big Sky IPA (2012),American IPA,12,0.05,,336,Martin House Brewing Company,Jacksonville Beach,NC
168,Terrace Hill Double IPA,American Blonde Ale,12,0.047,,336,Real Ale Brewing Company,Missoula,MT
1798,Scape Goat Pale Ale (2010),English Pale Ale,12,0.04,40,336,Hopworks Urban Brewery,Chicago,MT
2001,483 Pale Ale (2010),American Pale Wheat Ale,12,0.05,,201,Caldera Brewing Company,Belfast,WI
34,Keebarlin' Pale Ale,Doppelbock,16,0.051,26,166,Big Sky Brewing Company,Missoula,MT
1577,Barrel Aged Farmer,American IPA,12,0.069,81,171,Terrapin Brewing Company,Brooklyn Center,GA
950,Road 2 Ruin Double IPA,American IPA,12,0.058,13,221,Half Acre Beer Company,Odessa,FL
1257,Eclipse Black IPA,Dubbel,16,0.053,,444,Big Wood Brewery,Juneau,MI
1256,Forest Fire Imperial Smoked Rye,American IPA,16,0.099,23,444,Lonerider Brewing Company,Vadnais Heights,OR
1255,Happy Cider,American Double / Imperial IPA,16,0.098,23,160,Big Wood Brewery,Westfield,MN
986,Morning Wood,Cream Ale,12,0.07,26,444,Schlafly Brewing Company,Vadnais Heights,CA
