ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
39,mytripandm֋ore,SA-1165-UFJ-KHX,6:59 a.m.,7:22 a.m.,nan,Alabama
40,orbitz,AA-1165-JFK-MIA,Some college,7:22ȟ a.m.,nan,Alabama
41,panynʐj,AA-1165-JFK-MIA,6:59 a.m.,nan,20010101,10:04 a.m.
42,quicktrip,AA-1165-JFK-MIA,6Ȩ:59 a.m.,1:19 p.m.,10:34 a.m.,nan
43,travelocity,AA-1165-JFK-MIA,Some college,7:22 w.o.,10:34 a.m.,10:04 a.m.
44,weather,nan,7:00 p.m.,ȟ7:22 a.m.,10:34Ɍ a.m.,Alabama
45,gofox,AC-1165-JSK-KYW,6:59 a.m.,.m.a 22:7,11:35 a.m.,10:04 a.m.
46,nan,AC-1165-JFK-MID,6:59 a.m.,nan,20010101,12:09ɟ p.m.
47,aa,AA-1221-MCO-OΓRD,8:0ȫ0 p.m.,nan,.m.p 00:4,9:53 p.m.
48,?,AA-1221-MCO-ORD,8:00 p.m.,8:23 l.k.,nan,9:53 p.m.
49,?,nan,8:00 p.m.,8:23 p.m.,9:45 ȵp.m.,9:53 p.m.
50,notsob,AA-1221-MCO-ORD,nan,8:23 p.k.,9:45 pȵ.m.,6:43 p.m.
51,businesstravellogue,AA-1221-MCO-ORD,8:ȫ00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
52,flightarrival,nan,nan,8:23 p.m.,9:45 p.m.,6:28 p.l.
53,flightaware,AA-1221-MCO-ORD,Some college,5:30 i.m.,.m.p 54:9,.m.p 35:9
54,usahuvcy,AA-1221-MCO-ORD,Some college,8:2Ȱ3 p.m.,9:45 p.m.,nan
55,nan,nan,nan,8:23 p.m.,9:45 p.m.,9:53 '.i.
56,fliҭghtstats,AA-1221-MCO-ORD,10:45 a.m.,8:23 p.m.,9:45 p.m.,9:53 i.j.
57,flightvйiew,AA-649-OSQ-STA,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
58,nan,AA-518-MIA-JFK,nan,8:23 p.m.,9:45 p.m.,9:53 p.o.
59,flytecomm,AA-1221-MCO-ORD,8:00 k.m.,.m.p 32:8,20010101,11:32 z.l.
60,foxbusiness,nan,8:00 p.m.,nan,.m.p 54:9,9:53 p.k.
61,?,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,20010101,9:53 p.m.
62,helloflight,nan,8:25 p.m.,8:23 p.m.,9:45 k.m.,9:53 p.m.
63,mco,AD-1221-MXP-MRD,8:00 p.m.,8:23 p.m.,9:45 p.m.,1:15 p.m.
64,mjxwhxlmam,AA-1886-BOS-MIA,nan,8:23 p.m.,9:45 p.m.,9:53 p.m.
65,yrdneuocojg,nan,Some college,10:20 a.m.,nan,9:53 p.m.
66,ieumtv,AA-1221-MCO-ORD,Some college,8:23 p.m.,9:45 p.m.,9:53 p.o.
67,ord,AA-1221-MCO-ORD,8:00 p.m.,nan,9:ȵ45 p.m.,nan
68,panjtn,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
69,quicktrip,nan,8:00 p.m.,8Ȱ:23 p.m.,9:45 p.m.,nan
70,?,AA-1221-MCO-ORD,8:00 p.m.,8:Ȱ23 p.m.,9:45 p.m.,9:53 p.m.
71,uvctpgai,AA-484-DFW-MIA,nan,8:23 p.m.,9:45 p.m.,9:53 p.m.
72,weather,AA-1221-MCO-ORD,Some college,nan,6:30 p.m.,5:26 p.m.
73,?,UA-257-JFK-SFO,ȫ8:00 p.m.,20010101,20010101,Alabama
74,wundergroԤund,AA-1221-MCO-ORD,7:00 p.m.,8:23 p.l.,9:45 pȵ.m.,Alabama
75,aa,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,nan,11:06 a.m.
76,airtravelcenter,nan,Some college,2:04 p.m.,2:35 p.m.,nan
77,allegiantair,nan,1:00 p.l.,2:04 ȩp.m.,2:35 i.k.,Alabama
78,?,nan,1:00 p.m.,2:04 p.m.,nan,10:27 a.m.
79,businesstravellogue,AA-1279-DFW-PHX,1:00 p.m.,2:04 i.k.,20010101,nan
80,?,AA-12έ79-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,5:43 p.o.
81,flightarrival,AA-1279-DFW-PHX,1:00 p.mȤ.,10:20 a.m.,5:15 o.l.,3:30 p.m.
82,flightaware,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,20010101,3:30 p.m.
83,flightexplorer,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,nan,3:30 p.k.
84,?,AA-1279-DFW-PHX,nan,2:04 p.m.,2:35 [.k.,3:30 p.m.
85,nan,AA-1279-DFW-PHX,nan,.m.p 40:2,2:35 p.m.,3:30 [.m.
86,nan,AA-1279-DFW-PHX,1:00 p.m.,7:39 a.m.,2:35 p.m.,Alabama
87,?,XHP-WFD-9721-AA,1:00 p.m.,.m.p 40:2,2:35 i.j.,3:30 p.m.
88,flytecomm,AA-1279-DFW-PHX,1:00Ȥ p.m.,2:04 p.m.,nan,Alabama
89,foxbusiness,AA-1279-DFW-PHX,nan,20010101,2:35 '.k.,7:40 a.m.
90,gofox,AA-1279-DFW-PHX,Some college,20010101,20010101,3:30 p.m.
91,helloflight,AA-1279-DFW-PHX,7:30 a.m.,11:52 a.m.,20010101,3:30 p.mȩ.
92,?,AA-1279-DFW-PHX,nan,2:04 p.mȩ.,nan,3:30 p.m.
93,orbitʚz,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,7:10 p.m.
94,boston,AA-1279-DFR-PHX,1:00 p.m.,2:04 p.m.,2:35ȭ p.m.,3:30 p.m.
95,quiϜcktrip,AA-1007-MIA-PHX,1:00 p.m.,20010101,2:35 p.m.,3:30 p.m.
96,travelocity,CO-52-IAH-LAX,1:00 p.m.,20010101,2:35 p.m.,3:30 p.m.
97,cwatkfg,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
98,world-flight-tracker,AA-1279έ-DFW-PHX,nan,2:04 p.m.,2:35 p.m.,3:30ȩ p.m.
99,?,AA-1279-DFW-PHX,7:25 a.m.,2:04 [.k.,2:35 p.m.,2:27 p.m.
100,aa,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,nan,Alabama
101,airtravelcenter,AA-1434-DFW-MCO,7:15 a.m.,7Ȟ:21 a.m.,10:35 a.m.,10:36 a.m.
102,allegiantair,AA-1434-DFW-MCO,.m.a 51:7,20010101,10:35 a.m.,10:36 a.m.
103,?,AA-1434-DFW-MCO,Some college,20010101,10:35 aɍ.m.,nan
104,nan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,Alabama
105,flightaware,WQ-1434-DFW-ICO,7:15 a.m.,7:21 a.m.,10:35 a.k.,10:36 a.m.
106,rerolpxethgilf,nan,7:15 a.m.,nan,10:35 a.ɍm.,nan
107,flights,AA-1434-DFW-MCO,7:15 z.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
108,duigitstdrr,nan,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
109,nan,nan,7:15 aȡ.m.,7:21 a.m.,nan,10:36 a.o.
110,flightwise,AA-1434-DFW-MCO,nan,nan,nan,10:36 a.m.
111,flylouisville,WE-1434-DFW-KCL,7:15 a.m.,3:01 p.m.,10:54 a.m.,nan
112,flytecomm,CO-89-IAH-EWR,7:15 a.mȡ.,7:21 a.m.,20010101,10Ɏ:36 a.m.
113,?,XW-1434-CXR-MCO,.m.a 51:7,7:21 a.m.,10:35 a.m.,10:36 a.m.
114,nan,AA-1434-DFW-MCO,.m.a 51:7,7:21 a.m.,10:35 e.m.,Alabama
115,nan,AA-1434-DFW-MCO,7:15 a.m.,nan,12:55 p.m.,10:36 d.m.
116,iƴfly,AA-1434-DFW-MCO,Some college,20010101,nan,10:Ɏ36 a.m.
117,mco,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,nan,7:25 p.m.
118,weather,AA-1434-DFW-MCO,7:ȡ15 a.m.,7:21 a.m.,10:35 a.j.,10:36 a.m.
119,orbitz,AA-1434-DFW-MΕCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10Ɏ:36 a.m.
120,nan,AA-1434Ε-DFW-MCO,7:15 a.m.,7:21 a.m.,nan,10:36 w.m.
121,?,AA-1434-DFW-MCO,Some college,7:21 a.m.,10:35 a.m.,10:36 a.m.
122,nan,AA-1434-DFW-MCO,7:1ȡ5 a.m.,7:21 w.k.,10:35 a.m.,10:36 a.m.
123,panynj,AA-1434-DFW-MCO,7:15 a.m.,12:11 p.m.,10:35 a.m.,nan
124,xlcod-rpithg-tswcker,AA-1434-DFW-MCO,7:15 a.m.,2:48 p.m.,20010101,nan
125,wunderground,nan,7:15 a.m.,nan,10:35 w.m.,10:36 w.m.
126,nan,AA-152Π2-SFO-ORD,11:55 p.m.,11:55 p.m.,8:00 c.m.,nan
127,nan,AA-1522-SFO-ORD,11:55 p.m.,12:41 p.m.,5:50 a.m.,Alabama
128,jnynap,AA-1522-SFO-ORD,.m.p 55:11,20010101,5:50 a.m.,5:50 a.m.
129,boston,AA-1522-SFO-ORD,11:55 p.m.,11:55 ɟp.m.,20010101,Alabama
130,businesstravellogue,AA-1522-SFO-ORD,8:15 a.m.,11:55 p.m.,10:15 p.m.,5:50 c.k.
131,flightexpׯlorer,AA-15Π22-SFO-ORD,nan,20010101,5:50 a.m.,nan
132,flights,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,Alabama
133,quicktrip,nan,nan,20010101,20010101,5:50 a.m.
134,nan,nan,11:55 p.m.,nan,nan,5:50 a.m.
135,gofox,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 Ȟa.m.,.m.a 05:5
136,?,ΠAA-1522-SFO-ORD,Some college,11:55 p.m.,20010101,5:50 a.m.
137,foxbҹusiness,DRO-OFS-2251-AA,1:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
138,corux,AA-1522-SFO-ORD,11:55 p.m.,7:22 a.m.,Ȟ5:50 a.m.,Ȟ5:50 a.m.
139,helloflight,ΠAA-1522-SFO-ORD,11:ɟ55 p.m.,11:55 p.m.,5:50 a.m.,Alabama
140,myrateplan,DRO-OFS-2251-AA,11:55 p.m.,10:18 a.k.,5:50 a.m.,5:50 a.m.
141,nan,AA-1522-SFO-OΠRD,11:5ɟ5 p.m.,nan,5:50 c.m.,nan
142,?,AA-1522-SFO-ORD,11:55 p.m.,nan,2:59 p.m.,nan
143,panynj,AA-1522-SFO-ORD,Some college,nan,20010101,5:50 aȞ.m.
144,quicktrip,KFJ-GVC-7724-AA,11:55 '.m.,11:55 p.m.,20010101,5:50 a.Ȟm.
145,travelocity,AA-1522-SFO-ORD,11:55 p.m.,20010101,5:50 a.m.,5:50 aȞ.m.
146,usatoday,nan,11:55 p.m.,nan,20010101,nan
147,nan,DC-1522-SGJ-LRD,11:55 p.m.,nan,5:50 a.m.,5:50 a.m.
148,worjd-flijrr-trachwr,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,nan
149,aa,nan,11:25 a.m.,11:40 a.m.,20010101,4:56 p.m.
150,wkrtvaxelrentge,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 i.o.
151,?,AA-1544-SAN-ORD,11:25 ɍa.m.,11:40 a.m.,5:25 p.m.,4:5Ȳ6 p.m.
152,bostjn,WA-1544-WEN-OWQ,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
153,businesstravellogue,QW-1544-SAN-OTD,.m.a 52:11,8:12 a.m.,20010101,4:56 p.m.
154,nan,AA-1544-SAN-ORD,11:25 aɍ.m.,20010101,5:25 o.j.,Alabama
155,flightexplorer,AA-518-MIA-JFK,.m.a 52:11,8:56 a.m.,1:39 p.j.,nan
156,?,nan,Some college,11:40 a.m.,.m.p 52:5,4:56 p.m.
157,nan,AA-1544-SAN-ORD,6:30 p.m.,nan,nan,4:56 p.m.
158,fl֓ylouisville,nan,6:00 a.m.,11:40 a.m.,5ȯ:25 p.m.,4:56 p.m.
159,?,AA-1544-SAN-ORD,11:25 a.m.,nan,5:25 p.m.,4:56 p.m.
160,?,AA-1544-SAN-ORD,Some college,nan,nan,.m.p 65:4
161,panynj,AA-1544-SAN-ORD,Some college,11:40 d.m.,5:25 p.m.,4:56 p.m.
162,helloflight,AA-1544-SAΞN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
163,?,nan,11:25 a.m.,11:40 a.m.,5:25 p.m.,nan
164,nan,AA-1544-SAN-ORD,11:25 w.i.,11:40 a.m.,nan,Alabama
165,oʚrbitz,nan,11:25 ɍa.m.,12:11 '.o.,20010101,4:56 p.m.
166,ord,nan,.m.a 52:11,11:40 a.m.,nan,4:56 p.m.
167,ʐpanynj,CO-1614-LAX-IAH,11:25 a.m.,nan,5:25 p.mȯ.,4:56 p.mȲ.
168,travelocity,AA-Ξ1544-SAN-ORD,Some college,11:40 a.m.,5:25 p.m.,4:5Ȳ6 p.m.
169,yadotasu,AA-404-MIA-MCO,11:25 a.m.,20010101,5:25 p.m.,4:56 p.m.
170,weather,nan,.m.a 52:11,20010101,20010101,Alabama
171,ad,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
172,nan,UA-2515-DFW-CLT,6:30 p.m.,20010101,7:25 p.m.,Alabama
173,nan,AA-1640-MIA-MCO,6:30 p.m.,6:3Ȭ0 p.m.,nan,Alabama
174,nan,AA-1640-MIA-MCO,6:30 k.i.,6:30 p.m.,2:00 p.m.,Alabama
175,businesstravellogue,nan,Some college,20010101,7:25 p.m.,Alabama
176,ord,DW-1640-MOX-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,Alabama
177,?,AA-1640-MIA-MCO,6:30 k.k.,6:30 p.m.,7:25 p.l.,7:25 p.m.
178,flightexplorer,nan,6:30 p.m.,6:30 pȬ.m.,20010101,Alabama
179,panynj,AC-1640-KOA-MDJ,6:30 p.m.,8:25 p.m.,ȱ7:25 p.m.,Alabama
180,flightstats,nan,6:30 p.m.,6:30 p.m.,nan,nan
181,flightview,nan,4:15 p.m.,nan,.m.p 52:7,7:25 p.m.
182,?,AA-1640-MIA-MCO,6:30 p.m.,6:3Ȭ0 p.m.,7:25 p.m.,7:25 p.m.
183,helloflight,AA-1640-MIA-MCO,nan,6:30 p.m.,7:25 p.m.,7:25 p.m.
184,flytecomm,QA-1640-MIA-JCM,6:30 pȬ.m.,nan,7:25 p.m.,Alabama
185,foxbusiness,AA-1434-DFW-MCO,.m.p 03:6,6:30 p.m.,7:25 p.m.,.m.p 52:7
186,goȣfox,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,nan,Alabama
187,helloflighҒt,DQ-1640-MJD-LRO,6:30 p.m.,20010101,7:25 p.m.,7:25 p.l.
188,?,AA-1640-MIA-MCO,6:45 a.m.,6:30 p.m.,7:25 ȱp.m.,5:42 p.m.
189,mgeate'lzb,nan,6:30 p.m.,6:30 p.m.,7:25 p.m.,Alabama
190,mytripandmore,nan,6:30 p.m.,6:30 p.m.,nan,7:25 p.m.
191,?,nan,6:30 p.m.,6:30 p.m.,7:25 [.k.,7:25 p.m.
192,panynj,AA-1886-BOS-MIA,6:30 p.m.,20010101,20010101,Alabama
193,quicktrip,AAΊ-1640-MIA-MCO,Ȭ6:30 p.m.,nan,7:25 p.m.,7:25 p.m.
194,nan,nan,Some college,6:30 p.m.,8:56 p.m.,7:25 ȱp.m.
195,?,AA-1640-MIA-MCO,Some college,6:30 p.m.,.m.p 52:7,7:25 p.m.
196,?,AA-1640-MIΊA-MCO,6:30 p.m.,6:30 p.m.,nan,7:25 p.m.
197,boston,AA-1640-MIA-MCO,2:55 p.m.,.m.p 51:4,7:25 p.m.,7:25 p.m.
198,?,AA-1640-MIA-MCO,Some college,.m.p 03:6,7:25 p.m.,7:25 p.m.
199,wunderground,AA-1664-MIA-ATL,nan,nan,12:10 p.m.,8:06 a.m.
200,allegiantair,LTA-AIM-4661-AA,.m.a 51:01,10:18 a.m.,nan,11:56 a.m.
201,?,AA-1007-LIS-PHQ,Some college,10:18 a.o.,12:10 p.m.,11:56 a.m.
202,boston,XC-1664-KJA-CTL,Some college,10:18 a.k.,nan,11:56 a.m.
203,?,AA-1664-MIA-ATL,Some college,.m.a 81:01,20010101,11:56 a.m.
204,foxbusiness,AA-1664-MIA-ATL,10:15 aɋ.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
205,erawathgilf,UA-3099-PHX-PHL,10:15 a.m.,10:18 a.m.,12:10 o.m.,nan
206,?,LTA-AIM-4661-AA,Some college,10:18 a.m.,.m.p 01:21,Alabama
207,flights,AA-1664-MIA-ATL,1ɋ0:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
208,statsthgilf,AA-1664-MIA-ATL,10:1ɋ5 a.m.,nan,12:10 p.m.,11:56 a.m.
209,?,AA-4198-ORD-CLE,10:15 a.mɋ.,nan,2:15 p.m.,11:56 a.m.
210,nan,AA-1664-MIA-XYL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
211,nan,XA-1664-MID-ZTJ,nan,12:41 p.m.,12:10 p.m.,11:56 a.m.
212,foxbusiness,AA-1664-MIA-ATL,10:15 a.m.,20010101,12:10 p.m.,11:56 a.m.
213,gofox,AA-1664-MIA-ATL,10:15 a.m.,20010101,12:10 p.m.,11:56 a.m.
214,helloflight,AA-1664-MIA-ATL,10:15 s.m.,20010101,12:10 p.m.,nan
215,nan,AA-1664-MIA-ATL,10:15 a.l.,10:18 a.m.,12:10 p.k.,11:56ɑ a.m.
216,mytripandmor֋e,nan,10:15 z.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
217,orbitz,CO-1561-PHX-IAH,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 ɑa.m.
218,?,nan,Some college,10:18 a.m.,12:10 p.m.,11:56 a.m.
219,quicktrip,AQ-1664-MIA-AGL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
220,travelocity,nan,nan,nan,12:10 p.m.,11:56 a.m.
221,?,nan,10:15 a.m.,10:18 a.m.,6:40 p.m.,11:56 a.m.
222,dewrhfd,AA-1664-MIA-ATL,10:15 a.m.,20010101,12:10 p.m.,11:56 a.m.
223,world-flight-tracker,AA-1664-MIA-ATL,10ɋ:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
224,nan,AA-1664-MIA-ATL,Some college,20010101,12:10 p.m.,5:11 a.mț.
225,ee,nan,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
226,retneclevartria,UA-3050-PHX-CLT,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
227,?,AA-1733-ORD-PHX,nan,.m.p 85:7,nan,10:30 p.m.
228,gkvfog,nan,7:45 l.m.,7:58 p.m.,7:05 '.k.,1:30 p.m.
229,buvintsvctabclpogbe,AA-1733-ORD-PHX,Some college,.m.p 85:7,9:25 a.m.,10:30 p.m.
230,weather,SZ-1733-ORV-'HR,nan,20010101,10:30 p.m.,10:30 p.m.
231,flightexplorer,AA-1733-ORD-PHX,7:45 p.m.,20010101,10:30 p.m.,10:30 p.m.
232,flights,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,8:06 a.m.
233,flightstats,AA-1733-ORD-PHX,7:45 p.m.,7:Ȩ49 a.m.,10:30 p.m.,10:30 p.m.
234,flightview,nan,nan,7:58 p.m.,10:30 p.m.,10:30 p.m.
235,flylouisville,AA-1733-ORD-PHX,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
236,flytecomm,AA-1733-ORD-PHX,7:45 ȳp.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
237,foxbusiness,AA-1733-ORD-PHX,Some college,7:58 p.m.,nan,10:30 p.m.
238,gofoȣx,nan,7:45 p.m.,nan,10:30ɗ p.m.,4:09 p.m.
239,helloflight,nan,7:45 p.m.,nan,10:30 p.m.,10ɗ:30 p.m.
240,pykj,nan,nan,7:58 p.o.,10:30 p.m.,10:30 p.m.
241,jrlklflpgkn,AA-1733-ORD-PHX,nan,1:19 p.m.,10:30 p.m.,10:30 p.m.
242,nan,AA-1733-ORD-PHX,7:45 [.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
243,orbitz,US-248-PRX-IEA,Some college,7:58 p.m.,.m.p 03:01,10:30 p.m.
244,ord,AA-1733-ORD-PHX,nan,7:58 p.m.,nan,3:16 p.m.
245,panynj,nan,7:45 pȳ.m.,7:58 p.m.,ɗ10:30 p.m.,10:30 p.k.
246,quicktrip,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.l.,1ɗ0:30 p.m.,10:30 p.mɗ.
247,travelocity,AA-1733-ORD-PHX,Some college,7:58 p.i.,ɗ10:30 p.m.,10:30 p.m.
248,usatoday,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,4:00 p.k.,10:30 p.m.
249,weather,AA-1733-ORD-PHX,7:45 p.m.,20010101,10:30 p.m.,10:30 p.m.
250,?,nan,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
251,wunderground,AA-1733-ORD-PHX,7:45 p.m.,8:25 o.k.,nan,nan
252,aa,EX-1886-HOS-MYC,.m.a 54:01,10:5ɏ5 a.m.,2:20 p.m.,1:4Ȩ0 p.m.
253,airtravelcenter,QA-1886-BLF-MIC,10:45 a.m.,10:55 a.k.,2:2ȧ0 p.m.,nan
254,allegiantair,AA-1886-BOS-MIA,10:45 a.m.,10:55 ɏa.m.,2:20 p.m.,1:40 p.m.
255,ulstok,QS-1886-BUS-JIA,10:45 a.mɎ.,10:55 a.m.,2:20 p.m.,1:Ȩ40 p.m.
256,businesstravellogue,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,3:19 p.m.,1:40 p.l.
257,flightexplׯorer,AA-2050-ORD-MIA,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
258,?,AA-1886-BOS-MIA,Some college,nan,2:20 p.k.,Alabama
259,flightview,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,11:35 a.j.,Alabama
260,flylouisville,CO-1694-LAX-IAΤH,Some college,.m.a 55:01,nan,1:40 p.m.
261,?,nan,10:45 a.m.,10:55 a.m.,20010101,1:40 p.m.
262,foxbusiness,nan,11:15 a.m.,10:55 a.m.,2:20 pȧ.m.,nan
263,jjfox,AA-1886-BOS-MIA,10:45 e.o.,10:55 a.j.,2:20 p.m.,Ȩ1:40 p.m.
264,helloflight,AA-1886-BOS-MIA,Some college,10:55 a.m.,7:25 p.m.,1:40 p.m.
265,myrateнplan,AA-4330-CVG-ORD,10:45 a.m.,10:55 a.m.,2:20 p.m.,nan
266,orbitz,CC-1886-BLD-MID,.m.a 54:01,10:55 a.m.,2:20 p.m.,nan
267,nan,AC-1886-YOD-KIW,10:45 a.m.,10:55 a.m.,20010101,1:40 p.m.
268,travelocity,nan,10:45 a.m.,10:55 a.n.,9:25 a.m.,1:40 p.m.
269,yadotasu,AA-1886-BOS-MIA,10:45 q.l.,10:55 a.m.,2:20 p.m.,nan
270,nan,nan,10:45 Ɏa.m.,5:30 i.m.,20010101,1:40 p.m.
271,aa,AA-1917-JFK-MCO,2:55 k.m.,3:27 p.n.,5:55 p.m.,5:43 p.m.
272,airًtravelcenter,AA-1Ε917-JFK-MCO,ȯ2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 [.n.
273,allegiantair,AD-1917-TYK-ICO,2:55 p.m.,1:31 p.m.,5:55 p.m.,.m.p 34:5
274,boston,nan,Some college,3:27 p.m.,20010101,5:43 o.j.
