id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
880881,Prolonged early antibiotic use and bronchopulmonary dysplasia in very low birth weight infants,kor,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,nan,1598-9992,52,6,1/8/12,384-8,{Seung Woo ParkJae Bock ChungSang Kyum KimSi Young SongJoo Won ChungHo Keun KimJoo Hee SeoSeungmin Bang}
629530,Tfficagt anc safwny of erc pka-mkldculwr wfkbrc hgksfiv znjxepatlj xompatec rirm unfsactiujxted kepaehn abriss chc svttx gitjmsrf vrvdsome spezcgjj: a mfte-analtrus.,eng,Eur. Heart J.,nan,nan,28,?,1/7/09,Some college,nan
954388,Optimal Starting Age for School Attendance: FY76 Issue Analysis,English,nan,nan,nan,Some college,0,1/1/74,46,{Magljuo Jaqqet}
379737,nan,Some college,Neuroprotective Agents,nan,0077-8923,904,-1,5/1/00,Some college,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
676042,.seiduts lanidutignol fo sisylana-atem a :stneve lacinilc ni egrus erusserp doolb gninrom fo eulav citsongorP,Some college,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,Some college,1532-8511,10,nan,1/15/02,362-9,?
nan,Child sexual abuse as a risk factor for sexual risk behavioⵢurs among socially disadvantaged adolescents in Ibadan Nigeria.,nan,nan,nan,6310-5471 8210-5471,Some college,nan,1/8/01,Some college,nan
20010101,Successful treatment of lung cancer by multimodal endobronchial interventions,Englˊish,nan,nan,0025-7931,88,2,nan,144-147,{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
Ļ660168,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,eng,nan,Ngurkaufgevy,nan,64,2,1/9/02,316-26; diwcusrikv 326-7,{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
732534,Muh pf hari'r wzy: curgiuh vyokevcz kv fje EG,Englˊish,Health Facilities Management,Health Facil Manage,0899-ǐ6210,8,nan,1/1/95,20-6 28,{K. Sandrick}
473026,20010101,nan,nan,nan,1473-5695,15,3,1/8/06,134-9,{So Young LeeJay L. Brand}
nan,Dosimetric analysis of proton pencil beam scanning radiation therapy ver䅀sus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,nan,Int. J. Radiat. Oncol. Biol. Phys.,nan,0360-3016,90,4,nan,S398,{Koot I.Hkng T.W.Srmotufkd J.Dq[auc J.Wm L.U.}
110072,20010101,Some college,-1,Psychooncology,1559-7016,34,10,1/14/10,1681-7,{Jacques Van HoeckeHayat BanoujaafarChristine MarieClaude M Mossiat}
330553,Multiresistance of clinically relevant gram-positive cocci,nan,Intensivmedizin und Notfallmedizin,nan,0175-3851,nan,7,1/1/97,655-663,{M. H. de Oliveira JuniorE. S. SarinhoG. V. de AraujoD. M. Peixoto}
23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Cancer,nan,1524-4628,27,1,1/14/01,42-55,{Leila JacksonBrian J WellsGregory S CooperSiran KoroukianMichael W Kattan}
719532,nan,nan,sgnidliuB dna ygrenE,nan,0378-7788,24,12,1/10/01,2331-2337,{R. LuckP. MagoN. Fumo}
nan,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,Cancer research,Cτancer Res.,?,nan,10,nan,nan,}oaiJ iLsenablA suirtemeDomatriV omraJdrabuarG I yrraBrolyaT R pilihPnomoloS-grebnezlotS Z leahcaRnietsnieW J einahpetS{
20010101,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,nan,nan,nan,nan,27,0,nan,nan,{NULL}
323035,Atrareciss fos paftngd notyfodatnuu rod sgduapli tfansmifnge lkvrctipvw incohsikg JIV.,Some college,Cochrane Database Syst. Rev.,nan,?,10,11,Alabama,CD002843,{Y BskagjN HxfhilltuT Burl}
1028ķ93,nan,eng,The Journal ofೠ clinical psychiatry,J Clin Psychiـatry,1555-2101,71,11,1/10/11,1518-25,nan
86ł4817,Are viis rclll wstibd ij [cvlevdf txeatrc soth tyi eud eetrmliljd? Vw[arutnde femm 36 pwnifhta jtzabee nt frwnce ib rie recmed 1 criaj,nan,-1,nan,nan,2c1,0,1/10/01,nan,nan
217725,Use of alendronate in peri-implant defect regeneration,English,nan,nan,nan,70,2,1/1/99,151-158,{P. C. WollanS. J. MerawC. M. Reeve}
730822,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,English; ABSTRACT LANGUAGE:English,-1,lgnE gruS lloC R nnA,3488-5300,76,?,1/1/94,324-326,{Jayatunga APDark CHJahangiri MBradley JWP}
20010101,Lung function efficacy of olodaterol qd delivered via respimat vs plac㕟ebo and formoterol bid in patients with COPD: two 48-week studies [Abstract],eng,-1,nan,1537-7385,91,11,nan,Some college,nan
42247,20010101,eĺng,Journal of science and medicine in sport / Sports Medicine Australia,J Sci Med Sport,1878-1861,13,6,1/10/11,597-601,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
302969,20010101,nan,nan,nan,nan,90,3,1/7/01,Some college,{Steven G LittleK Angeleque Akin-LittleShari Melman}
nan,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,ENG,nan,Some college,0098-1354,71,?,Alabama,Some college,{Shibin MathewIpsita Banerjee}
616298,Ckgs hehrwdizl anesthgria fcsusx littampgrativd hkokd nkws? A mehx-anqkjror.,Some college,Journal of clinical anesthesia,J Clin Anesth,?,18,6,nan,Some college,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,nan,nan,nan,Some college,00,1/12/01,34,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
548616,Educating Emergent Bilinguals: PoliciesⰌ Programs and Practices for English Language Learners. Language & Literacy Series,nan,Nedcgers Doljene Pcefs,nan,3-3194-7708-0,0,10,01/01/1,nan,{Ofelia GarciaJo Anne Kleifgen}
ŉ669596,20010101,rng,nan,Knee Surg Sports Traumatol Arthrosc,1433-7347,Some college,12,1/14/12,Jul-91,{Junwei JiangHongchuan ᘏWangHua LouKai LiuHuiwei Zhang}
474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,gne,Journal of geriatric oncology,nan,1555-2101,6,1,Alabama,nan,?
10842ĳ4,Outcome of gastric bypass patients.,eng,nan,Obes Surg,0960-8923,Some college,2,1/2/04,261-4,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
841679,A Modified Technique for Pulmonary Valve ᥨReplacement with a Homograft,Some college,.gruS .draC .J,nan,-7977,26,2,1/11/01,Some college,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
173830,Ad⠁vances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,nan,nan,0091-6749 (Print),116,nan,1/5/01,Some college,{S. H. SichererD. Y. M. Leung}
852927,20010101,nan,J. Exp. Clin. Cancer Res.,nan,?,28,-1,1/9ĩ/01,34,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
237623,Neck pain.,eng,-1,Ruin Evnd (Uhjuke),Ǒ1752-8526,2008,1,1/8/01,nan,?
912884,A guide to physiotherapy in cerebral palsy,nan,Paediatrics and Child Health,nan,nan,18,0,1/8/Ĩ01,nan,{C. E. BarbҮer}
318931,Community≟ associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,nan,AIDS Reviews,nan,nan,2i7,?,1/10/01,153-163,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
95639,[Cjc aixjetb ltveu md tyx pwtienus eno wijl fefe ulegadounc-guidzq luncgura yiopsy: a ajfvey sdhey].,ihc,nan,ihZ aZ euX gnehC gnoG euX iY uW gnehS,?,29,3,1/12/06,Some college,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
3Ķ49150,Yhx relwtmohriio behrcgn cwpwuomryediv suzc atd qnteeior wkanner gekth xeoahilk.,eng,BR J ANAESTH,nan,1082-3069,30,3,3/1/99,185-90,{O Ceki_C Batman}
572010,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,nan,CANCER,nan,nan,Some college,2,nan,310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
826030,W coghjvmvx begaxjoc unnzrbqmtiph 'rodsam mn wkmev aojg unrs'lwujfd shxst pain--w lilkn stibu,gne,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,Eur J Cardiovasc Nurs,1873-1465,11,2,1/12/01,183-9,{Ceciliཛྷa Bj_rkelundMargaretha Jerlock}
nan,Effet d'une intervention non mdicamenteuse Voix d'Or sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention Voix d'Or on behavior disturbances in Alzheimer disease and associated disorders.],Some college,Journal of the neurological sciences,J. Neurol. Sci.,3885-8781,0,1,11/15/13,nan,{David Dyzenhaus}
574309,nan,Dnfpish,nan,Hfwgspnangacpjn,0041-1337,99,7,nan,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
200077,Plasma cell leukemia--a case report.,eng,Indian Journal of Pathology and Microbiology,nan,0377-4929,nan,3,1/3/07,484-7,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
421512,egakcolb yretra yranoroc htiw stneitap emos rof gnitnets senihstuo niaga GBAC,nan,nan,nan,nan,309,1,1/13/01,17-Aug,{M. Miukw}
715052,Health-promoting behaviors of low-income cancer survivors,nan,nan,nan,nan,25,2,1/11/01,118-124 7p,{Alexa StuifbergenMartha Gene Meraviglia}
20010101,Food allergy in childࣸren,nan,Archives De Pediatrie,nan,0929-693D,13,10,1/6/01,nan,{E. Bidat}
140274,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,Some college,-1,Nepal Med CoԺll J,nan,1,nan,11/Š1/96,9-Jun,{J Stilkind}
nan,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,nan,nan,nan,0041-1132,48,9,1/8/01,1925-1929,nan
835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,Cancer,nan,3245-1690 )tnirP( 3245-1690,nan,2,1/10/01,167-71,{M. HebbarP. FournierO. Romano}
519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,ĺeng,Statistical methods in medical research,Stat Methods Med Res,2082-2690,16,1,1/7/02,556-65,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,TEAC௬HING Exceptional Children Plus,nan,1553-9318 1553-9318,1,3,1/5/01,nan,{Milagros M. SessionsKeถvin J. Miller}
408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,Actas urologicas espanolas,Smyixmg Mlvic Cfxqax,1699-7980,29,4,nan,222-8,?
20010101,Chronic pain related to quality of sleep,aby     pur,Einstein (Sao Paulo),)lizarB oluaP oaS( nietsniE,1679-4508,12,?,1/14/01,159-63,{Pizzichini EHart LPaggiaro PHamilton APeters MKorducki LDe Salvo MDe La Hoz AKoch A}
894596,nan,nan,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making iEMSs 2008,nan,9790000000000,3,?,1/8/01,8,?
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,Some college,J Med Toxicol,Tmjrnal of medlssl fmcivplogh : ufficlan boudtdl of ehe Akfrufcn Donpsde px Mecicau Torjeolmtf,1556-9039,2,4,1/6/12,Some college,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
nan,nan,nan,nan,nan,nan,4,1,1/12/01,38-ý41,nan
nan,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,rhn,nan,Kutarnarlktwo tobriwl os hrncevloogy wnd jcsfebridv: hhe ofwpeixl orfan of the Mvvegnqeionap Hesersvimn kr Hyvwefilogi zna Lbxbetrlgd,?,64,1,1/1/99,10-May,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
633877,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,nan,-1,nan,?,46,3,1/8/01,Some college,{A. Tegina-RyuclroE. EoejosaD. P. R. UnncS. G. T. bs FtqotawP. X. KmswrrniM. O. LiisM. T. KccmceoJ. Elmas-JtdxrzlpR. A. Mi[es-Nctbihw}
346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Cardiovasc Med (Hagerstown),).dM nwotsregaH( enicidem ralucsavoidrac fo lanruoJ,?,nan,3,1/9/03,261-3,?
612846,[Qdxgsflrhc pr prpenixyix fartpsd of tforabpw sntoyhao vdrclka].,fre,Rheumatology (Oxford),nan,1776-2588,27,?,1/10/01,Jul-93,{N A Clxinsr}
282053,Secondary school tobacco policy and prevention curricula in South Carᰕolina,eng,Nicotine Tob Res,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,1462-2203,1,?,Alabama,3û41-6,?
nan,nan,Some college,nan,nan,?,73,5,1/Œ11/01,481-489,{Melissa E. DichterKarin V. Rhodes}
417578,nan,Some college,nan,erac deganam fo lanruoj naciremA ehT,1088-0ǆ224,54,0,1/13/01,SůP26-7,{A. A. Kaddis}
772026,snoitcerid erutuf dna egdelwonk tnerruc :ytivitca dna noisserpxe nietorpocylg-P no ega gnicnavda fo tcapmi ehT,gne,Expert Opin Drug Metab Toxicol,Exoext okhmimh ot stng mecqgopiao & doeuglllgf,1742-5255,3,1,1/7/01,Some college,{A. W. Ocnhpgi}
931323,20010101,nan,nan,nan,nan,64,0,nan,999-1004,{R. W. NipperC. Q. DoeK. E. PrehodaK. H. SillerN. R. Smith}
752456,Hje cvabgijg oetterbd ld shstalyg xjlmdibe iktake,nan,-1,Am. J. Respir. Crit. Care Med.,0022-0345,71,5,1/1/92,73-8221,nan
377284,20010101,nan,Am J Physiol Endocrinol Metab,Some college,019ǐ3-1849,283,3,nan,E556-64,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
nan,20010101,nan,Journal of the American Dietetic Association,Some college,nan,92,3,1/1/92,319-324,{Stens࡮land SHSobal J}
444273,Iatrogenic perforation at colonic imaging.,nan,nan,nan,nan,00,?,nan,nan,}LLUN{
338547,Poverty is the main environmental factor for obesity in a Mexican-border city,English,nan,nan,?,15,3,1/14/01,nan,}ocsaleV oteirP .A.JzehcnS rodecreT .M{
491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,nan,nan,nan,24,2,1/1/00,Cd006178,{A. KelirisI. KoutsourelakisA. MinaritzoglouឰS. Zakynthinos}
20010101,nan,ĺeng,Fzweilley ava ftegipiry,Some college,1556-565Ǒ3,92,2,1/9/08,667-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
72089,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,eng,Xzicer gydkobhetwir avd khdroacolohy,nan,?,73,4,1/14/04,721-7,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
847287,A qualitative exploration of the cancer experience amonㅜg long-term survivors: comparisons by cancer type ethnicity gender and age.,eĺng,nan,Some college,1057-9249,15,3,1/6/0Ĩ3,248-58,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
764224,High intensity interval exercise training in overweight young women,nan,nan,nan,nan,52,3,nan,Some college,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
591619,Evfdvg if antlblktic prwrzritith in pwimavg ccrz on mttizompht-stsustqjf Rbqpvyllcmcejv auwcjs dxctnage ib ciikunljv-rcsmbsnh adults: c xlnvroklfv obsrcvchionan dctbg,gne,nan,nan,nan,39,9,1/12/01,135-41,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
247571,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,Current opinion in pharmacology,Some college,?,3,2,1/3/04,nan,{Noritoshi NagayaKenji Kangawa}
255432,Pool fencing for preventing drowning in children.,qng,The Cochrane Database Of Systematic Reviews,Cochrane Database Syst Rev,nan,nan,2,1/13/01,CD001047,}araviR P FnospmohT C D{
689284,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,gne,-1,nan,nan,63,?,1/14/01,911-24,{GojeQpsbf WamnDsakn J IfvigSsjlvy YragnXido-xme ZhsnyChxpstoihte H ChexmxrKaitk L BldckPgcna FgneaRien VlrstaeKwvdanq XqnquauQkdtkshx PcuwarQokstlen JmuctuwauVjylgg XnwlShyam EkbavchcnaCrjej Oafdirux}
781Ķ141,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,Zjglyxh,BMJ Open,nan,2044-6055,3,10,1/13/01,nan,{T. O. QerjerB. NocipuR. MliufcinM. T. MaiM. Hompslv}
148787,Cardiac atrophy in women folloဥwing bed rest,nan,nan,nan,nan,103,0,1/7/01,8-16 FT  - Dacsnad adrokir ij somxn flllowlnf veb feat-,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
968211,nan,nan,Industrial Robot: An International Journal,nan,0143-991X,38,?,Alabama,nan,{NULL}
20010101,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,eng,The Journal Of Rheumatology,J RheumaЛtol,0315-162X,nan,4,1/7/06,Some college,{B KrampJ OstwaldS DommerichClaudia Nischan}
447382,20010101,nan,nan,nan,nan,0,0,nan,nan,{NULL}
nan,Thermoregulatory response of women to intermittent work in the heat,nan,-1,loisyhP lppA J,nan,41,1,1/1/76,57-61,?
192581,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,nan,nan,nan,nan,13,0,1/1/70,nan,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver 㹞Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
nan,Effet d'une intervention non mdica掴menteuse Voix d'Or sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention Voix d'Or on behavior disturbances in Alzheimer disease and associated disorders.],nan,tnemessillieiV ud eirtaihcysporueN eigolohcysP te eirtairG,nan,2115-7863(Electronic);2115-8789(Print),11,3,nan,Some college,{Graldine Martin-GaujardFloriane Delphin-CombeIsabelle RouchSolveig RellandPierre Krolak-Salmon}
20010101,The Hierarchical Organization of Intellectual Structures,Ethlksf,nan,nan,nan,0,0,Alabama,Some college,{Sheldon H. White}
Ľ922646,Desflurane and isoflurane increase lumbar cerebrospinal fluid pressure in normocapnic patients undergoing transsphenoidal hypophysectomy.,Some college,Anesthesiology (Hagerstown),nan,22-Mar,85,5,11/1/96,999-1004,}nosdrahciR A CtnosdoD BllewdlaC JeklaT P{
843485,Pathways of care-seeking during fatal infant illnesses in under-resourced South African settings.,eng,-1,Hwans. R. Wob. Troi. Mev. Yyn.,nan,106,2,Alabama,nan,{Peter J WinchMickey ChopraCynthia S MinkovitzDebra JacksonAlyssa B Sharkey}
668845,Impact of education and provision of complementary feeding on growth and morbidity in children less than 2 years of age in developing countries: a systematic review.,ĺeng,BMC public Health,nan,1471-2458,Some college,?,1/13/01,S13,{Jai K DasZohra S LassiZulfiqar A BhuttaGuleshehwar ZahidAamer Imdad}
