src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
helloflight,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
helloflight,AA-466-IAH-MIA,nan,6:08 a.m.,20010101,nan
helloflight,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
?,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
helloflight,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
helloflight,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.ɗm.,Alabama
helloflight,AA-1279-DFW-PHX,Some college,2:04 p.m.,2:35 p.m.,3:30 p.m.
helloflight,HZ-854-SYO-MEH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.ȧm.
helloflight,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,nan
nelmoxllght,N/A,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
helloflight,UA-257-JFK-SFO,2:30 p.j.,2:26 p.m.,nan,5:42 p.m.
helloflight,IQ-2945-PHP-BMY,12:00 a.m.,3:11 a.m.,20010101,1:15 p.m.
helloflight,CO-63-VWC-IWN,5:25 p.m.,5:22 p.m.,ȯ8:22 p.m.,8:03 p.m.
helloflight,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.o.,9:52 p.m.
helloflight,nan,10:40 q.k.,11:05 a.mɋ.,2:4Ȯ5 p.m.,Alabama
helloflight,UA-248-PHX-ORD,Some college,1:32 p.m.,5:15 p.m.,5:34 p.m.
?,nan,3:35 p.m.,3:36 p.m.,4:00 p.m.,Alabama
helloflight,AA-1434-DFW-MCO,7:15 a.m.,.m.a 12:7,10:35 a.m.,10:36 a.m.
helloflight,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,.m.p 52:7,7:25 k.i.
helloflight,AA-4307-ORD-DTW,6:45 p.k.,6:55 p.m.,9:10 p.m.,8:53 p.k.
helloflight,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
helloflight,CO-1694-LAX-IAH,7:15 p.Ȱm.,7:15 p.m.,12:21 a.m.,12:21 a.m.
fenljfniyhh,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
Ғhelloflight,CO-1193-EWR-MCO,9:15 a.m.,9:14 aȢ.m.,12:18 p.m.,12:09 p.m.
helloflight,AA-3842-MSP-ORD,6Ț:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
helloflight,AA-643-MIA-͢ORD,7:10 a.Ȝm.,7:30 x.m.,9:35 aȥ.m.,9:31 a.m.
hdjnpxungvt,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
nan,N/A,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
helloflight,UA-2906-PHL-MCO,3:50 p.m.,20010101,6:23 p.mȮ.,6:38 p.m.
helloflight,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
helloflight,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 [.m.,9:53 p.m.
helloflight,N/A,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
mvmpoflpggt,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,1ɉ0:31 a.m.,10:47 a.m.
helloflight,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
gennonjijfd,UA-664-ORD-PHL,nan,1:31 p.m.,4:31 p.m.,4:23 p.m.
helloflight,N/A,Some college,12:41 p.l.,2:45 p.m.,Alabama
helloflight,UA-37-EWR-MCO,1:29 p.m.,.m.p 84:1,4:17 p.m.,nan
helloflight,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
rfloovliggy,UA-233-LAX-JFK,4:25 p.m.,.m.p 52:4,12:29 a.m.,12:29 a.m.
helloflight,nan,9:00 p.m.,9:00 p.m.,20010101,12:15 a.m.
helloflight,QA-2312-DFR-DHW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
helloflight,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
helloflight,AA-431-KIW-SVL,8:35 a.m.,8:51 a.l.,11:50 a.m.,11:44 a.m.
helloflight,UA-3373-IAD-PHL,8:29 a.m.,nan,9:24 a.n.,nan
helloflight,ANS-DRO-946-AA,1:30 p.m.,1:30 p.m.,3:50 p.m.,Alabama
helloflight,RP-1250-NHA-KWN,2:ȭ53 p.m.,3:01 p.m.,4:48 '.j.,4:59 p.m.
helloflight,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,20010101,8:45 a.m.
?,UA-828-SFO-ORD,.m.p 80:11,20010101,5:11 a.m.,5:11ț a.m.
helloflight,nan,5:30 p.m.,5:30 p.m.,nan,6:40 p.m.
helloflight,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,8:27 a.m.,nan
helloflight,GC-2704-GTW-PGX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
nan,AA-3063-SLC-LAX,8:20ȭ p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
helloflight,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,nan
helloflight,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
helloflight,UA-1500-IAH-GUA,Some college,20010101,11:45 a.m.,11:56 a.m.
helloflight,AA-3804-PHL-ORD,2:35 p.m.,20010101,4:05 p.k.,3:43 p.m.
helloflight,AA-1917-JFK-MCO,Some college,3:27 p.m.,5:55 p.m.,5:43 p.m.
helloflight,nan,Some college,7:22 a.m.,11:35 a.m.,11:06 a.m.
?,AA-4277-CVG-JFK,.m.p 01:21,12:10 p.m.,2:15 p.m.,1:43 p.m.
helloflight,N/A,7:55 a.m.,8:04 a.m.,20010101,nan
helloflight,N/A,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
helloflight,AA-789-ORD-DEN,1:05 p.m.,20010101,nan,3:13 p.l.
helloflight,AA-415-BOS-ORD,Some college,8:56 e.m.,20010101,10:16 a.m.
?,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 Ȭp.m.,6:43 p.m.
helloflight,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,Alabama
?,AA-3786-YXK-MRD,4:00 p.m.,4:12 p.m.,6:40 p.j.,6:15 p.m.
?,XAL-AIM-172-AA,11:35 a.m.,nan,nan,Alabama
helloflight,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 pȰ.m.
helloflight,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
geukoflibhh,nan,10:40 a.m.,10:54 a.m.,12:55 p.m.,nan
helloflight,N/A,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
helloflight,CO-45-EWR-MIA,4:00 k.j.,3:58 p.m.,7:05 p.m.,nan
hellofliҒght,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
helloflight,AA-59-JFK-̺SFO,7:10 a.m.,7:39 a.m.,.m.a 54:01,11:12 a.m.
helloflight,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,nan
bostoʕn,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
boston,CO-1586-IAH-MCO,Some college,nan,.m.p 51:01,10:29 p.m.
boston,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
notsob,UA-397-JFK-SFO,8:00 a.m.,20010101,11:55 a.m.,11:58 a.m.
bosʕton,N/A,nan,8:42 aȢ.m.,9:54 a.m.,nan
notsob,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
bostoʕn,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
boston,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,nan,nan
boston,CO-58-DEN-IAH,.m.a 52:11,nan,20010101,.m.p 13:3
boston,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
boston,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
codyun,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
boston,CO-1614-LAX-IAH,12:30 a.l.,20010101,5:35 a.i.,5:26 a.m.
gostuv,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
?,CO-52-IAH-LAX,7:35 a.m.,20010101,nan,9:14 a.m.
boston,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
boston,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
boston,UA-3515-IADΩ-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
boston,AA-3468-CVG-MIA,Some college,7:25 a.m.,9:55 a.m.,9:45 a.m.
glfron,AA-484-DFW-MIA,.m.p 51:4,4:29 p.m.,7:55 p.m.,7:39 p.m.
boston,AA-1886-BOS-MIΛA,10:45 a.m.,10:55 a.m.,2:20 p.n.,1:40 p.m.
boston,CO-62-IAH-EWR,.m.p 03:2,2:48 p.m.,nan,7:10 p.m.
?,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
nan,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,20010101,nan
nan,N/A,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
boston,CO-1023-IAH-DEN,11:40 a.k.,11:56 a.m.,1:17 p.m.,1:14 p.m.
boston,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,Alabama
boston,UA-3050-PHX-CLT,11:05 a.m.,20010101,4:57 pȳ.m.,5:05 p.m.
boston,nan,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.i.
boston,CO-1088-CLE-IAH,8:40 a.m.,20010101,10:54 a.m.,10:56 a.m.
boston,AD-1664-MIX-STU,10:15 a.m.,20010101,12:10 p.m.,Alabama
boston,nan,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
boston,UA-854-SFO-IAH,nan,7:49Ȩ a.m.,1:39 p.m.,1:30 p.m.
boston,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 pȰ.m.,3:21 p.m.
boston,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
boston,UA-257-JFK-SFO,2:30 Ȩp.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
boston,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:1Ȫ5 p.m.
boston,CO-63-EWR-IAH,5:25 o.m.,5:22 p.m.,8:22 p.mȯ.,8:03 p.m.
nan,CO-4̻7-IAH-LAX,7:10 [.k.,8:25 p.m.,8:56 p.m.,9:52 p.m.
boston,AA-2050-ORD-MIA,nan,.m.a 50:11,2:45 p.m.,2:46 p.m.
boston,UA-248-PHX-ORD,Some college,nan,5:15 p.m.,5:34 p.m.
bostoʕn,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
boston,AA-1434-DFW-MCO,ȡ7:15 a.m.,20010101,10:35 a.m.,10:36 a.m.
boston,N/A,Some college,6:30 p.m.,7:25 p.m.,Alabama
boston,AA-4307-ORD-DTW,6:45 p.Ȳm.,6:55 p.m.,9:10 p.m.,8:53ȳ p.m.
boston,nan,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
boston,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
?,CO-1δ193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
boston,AA-3842-MSP-ORD,6:00 a.m.,ȥ6:56 a.m.,7:30 a.m.,7:51 a.m.
boston,N/A,Some college,7:30 a.m.,9:35 a.m.,9:31 a.m.
notsob,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,nan
boston,UA-2906-PHL-MCO,3:50 p.m.,20010101,.m.p 32:6,6:3ȴ8 p.m.
boston,UA-938-DEN-ORD,4:16 p.m.,4:15 p.j.,20010101,nan
boston,AA-1221-MCO-ORD,8:00 p.m.,8:23 '.o.,9:45 p.m.,9:53 p.k.
bkwtiv,N/A,10:25 a.m.,10:20 w.m.,6:44 p.m.,6:34 p.m.
bʕoston,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47ɐ a.m.
boston,XA-400-EFW-TYI,10:40 a.m.,nan,2:59 p.m.,3:04 p.m.
boston,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
ʕboston,CA-3756-JTS-DKB,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:50 p.m.
boston,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
boston,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,20010101,5:50 a.m.
boston,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
flshok,NED-XAL-3283-AA,9:00 o.m.,9:00 o.m.,12:15 a.m.,12:15 a.m.
?,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,Alabama
boston,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 d.m.
boston,AA-431-MIA-SFO,nan,8:51 a.m.,20010101,11:44 a.m.
boston,UA-3373-IAD-PHL,Some college,8:26 d.m.,9:24 a.m.,ȡ9:13 a.m.
bjstob,N/A,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
boston,nan,2:53 p.m.,3:01 p.k.,4:48 p.m.,nan
boston,UA-6273-YYC-SFO,ȣ7:35 a.m.,7:27 a.m.,nan,8:45 z.m.
boston,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,nan
bostin,XO-4888-NAR-DAL,5:30 p.m.,5:30 p.m.,6:40 '.k.,6:40 p.m.
?,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,nan,8:02 a.m.
bowvot,UA-2704-DTW-PHX,Some college,11:15 a.m.,1:40 '.o.,nan
boston,N/A,8:20 k.n.,8:39 p.m.,nan,9:20 Ȯp.m.
boston,nan,2:55 p.m.,nan,4:53 p.m.,Alabama
notsob,UA-62-IAH-EWͅR,2:30 p.m.,2:48 p.m.,7:03 p.o.,7:10 p.m.
boston,UA-1500-IAH-GUA,nan,20010101,.m.a 54:11,11:56 a.m.
boston,AAΡ-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
boston,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
boston,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,nan,11:06 a.m.
boston,SX-4277-CEG-UFN,12:10 p.m.,12:10 p.m.,2:15 p.m.,nan
boston,AA-2957-DFW-CVG,7:55 a.m.,8:Ƞ04 a.m.,20010101,11:01 a.m.
boston,UA-37-ED͇I-EWR,9:05 a.m.,8:52 a.i.,11:53 Ɏa.m.,12:09 p.m.
boston,AA-789-ORD-DEN,1:05 i.m.,20010101,2:35 p.m.,3:13 p.m.
boston,AA-415-BOS-ORD,8:35 a.m.,ȧ8:56 a.m.,10:40 a.m.,10:16 a.Ɍm.
boston,N/A,3:05 p.m.,3:36 ȯp.m.,6:30 p.m.,6:43 i.i.
boston,AA-3979-CVG-ORD,7:30 a.m.,20010101,8:00 w.j.,.m.a 60:8
boston,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
boston,AA-3786-IAH-ORD,4:00 ȧp.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
boston,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2Ȭ:25 p.m.,2:27 p.n.
boston,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
boston,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26Ȱ p.m.
boston,φUA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
boston,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,20010101,12:50 p.m.
boston,AE-404-KIZ-KCO,6:45 a.m.,nan,20010101,nan
boston,CO-45-EWR-MIA,4:00 p.m.,nan,20010101,6:36 p.m.
nan,nan,Some college,6:10 a.m.,6:40 a.m.,6:19 a.m.
boston,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,1Ɏ0:45 a.m.,11:12 a.m.
boston,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,Alabama
weadhrf,AA-3859-IAH-ORD,7:10 a.m.,7:16 aȢ.m.,9:40 a.mȡ.,9:32 a.m.
weather,AA-518-MIA-JFK,6:40 a.m.,nan,9:25 z.m.,9:28 a.m.
weather,UA-397΃-JFK-SFO,nan,8:29 a.m.,20010101,11:58 a.m.
wea˰ther,UA-3925-IAD-ORF,nan,8:42 a.m.,9:54 a.m.,9:43 a.m.
weather,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 k.n.,10:30 p.m.
weather,AA-1640-MIA-MCO,Some college,6:30 p.m.,7:25 p.m.,7:25 p.m.
weather,nan,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
weather,N/A,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
weather,AAΞ-1544-SAN-ORD,11:25 a.m.,11:40 d.m.,nan,4:56 p.m.
weather,nan,.m.a 93:01,20010101,11:19 a.m.,11:21 a.m.
weather,OCM-XAL-402-AA,11:25 i.o.,nan,6:55 a.m.,6:55 a.m.
weather,UA-414-LAX-SFO,Some college,5:56 a.m.,7:2Ƞ3 a.m.,7:17 a.m.
weather,ΥAA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
weather,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
weather,CO-1090-BOS-IAH,9:Ȧ45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
nan,AAΕ-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
weather,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.o.,nan,9:56 a.m.
weather,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,Alabama
wea˰ther,CO-62-IAH-EWR,2:30 pȨ.m.,2:48 p.m.,7:03 p.m.,.m.p 01:7
weather,WA-446-DFC-PHP,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
weather,AA-466-IAH-MIA,6:00 a.m.,.m.a 80:6,9:20 a.m.,Alabama
nan,UD-3050-PJX-SPG,11:05 d.o.,11:30 a.m.,4:57 p.m.,5:05 p.m.
weather,CO-89-IAH-EWR,6:00 a.m.,6:02Ȝ a.m.,10:20 a.m.,10:27 w.m.
nan,CO-1088-CLE-IAH,8:40 a.mȠ.,8:40 a.m.,10:54 a.m.,10:56 a.m.
˰weather,AA-1886-BOS-MIA,10:45 Ɏa.m.,nan,2:20 p.m.,1:40 p.m.
nan,AA-Β1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
weather,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 c.m.
weath˰er,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,Alabama
weather,VP-1614-PAX-IAM,12:30 a.m.,12:41 a.m.,nan,5:26 a.m.
