src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
flightexplorer,AA-1522-SFO-ORD,11:55 '.m.,nan,nan,.m.a 05:5
nan,AA-1522-SFO-ORD,nan,.m.p 55:11,nan,5:50 a.m.
nan,SW-1522-SXJ-URA,Some college,11:55 p.m.,5:50 q.n.,5:50 a.m.
flightview,N/A,11:55 ɟp.m.,11:55 p.m.,5:50 a.o.,5:50 a.m.
?,nan,9:05 a.m.,.m.p 55:11,.m.p 03:01,5:50 a.m.
flyϐtecomm,N/A,Some college,20010101,nan,9:52 p.m.
foxbusiness,AA-1886-BOS-MIA,11:55 p.o.,11:ɟ55 p.m.,5:50 e.k.,5:50 a.m.
gofox,AA-152Π2-SFO-ORD,Some college,nan,.m.a 05:5,4:59 i.j.
?,AA-1522-SFO-ORD,Some college,nan,5:50 a.m.,5:50 a.m.
mfragv'lsn,ZC-1522-AFK-OGD,11:55 p.m.,11:55 p.m.,5:Ȟ50 a.m.,Alabama
?,N/A,11:55 p.m.,11:55 p.m.,20010101,5:50 a.m.
dro,AA-1522-SFΠO-ORD,3:50 p.m.,nan,5:50 s.o.,5:50 a.m.
panynj,AAΠ-1522-SFO-ORD,11:ɟ55 p.m.,11:55 p.m.,5:50 x.l.,5:50 a.m.
quicktrip,AA-3786-IAH-ORD,11:55 p.m.,11:55 [.m.,5:50 w.o.,9:56 a.m.
flightarrival,N/A,11:55 p.m.,11:55 p.m.,5:50 w.m.,nan
usatodaͪy,AA-1522-SFO-ORD,11:15Ɍ a.m.,11:55 p.m.,5:50 a.m.,nan
wea˰ther,nan,11:55 p.m.,11:55 p.mɟ.,5:50 a.m.,4:09 p.m.
world-flight-tracker,N/A,11:55 p.m.,11:55 k.m.,9:54 a.m.,Alabama
aa,AA-1544-AAN-ORA,.m.a 52:11,11:Ɋ40 a.m.,5ȯ:25 p.m.,4:56 p.m.
?,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,20010101,nan
notsob,N/A,11:25 a.m.,5:22 p.m.,5:25 p.m.,nan
boston,N/A,nan,11:40 a.m.,20010101,7:17 a.m.
businesstravellogue,AA-400-DFW-JFK,11:25 a.m.,.m.a 04:11,20010101,Alabama
flightarկrival,nan,11:25 e.l.,11:40 a.m.,5:25 p.i.,4:56 p.m.
ylodhtecpujvwc,AA-1544-SAN-ORD,nan,nan,5:25 p.m.,Alabama
airtravelcenter,AA-1544-SAN-ORD,Some college,11:40 a.m.,5:25 p.m.,4:56 p.m.
flightview,AA-1544-SAN-ORD,11:25 c.o.,20010101,5:25 p.j.,4:56 p.m.
slylomisviolq,N/A,Some college,11:40 a.m.,nan,4:56 p.m.
flytecomm,AA-1544-SAN-ORD,11:25 a.k.,20010101,5:25 p.m.,nan
foxbusiness,DRO-NAS-4451-AA,Some college,11:40 a.m.,5ȯ:25 p.m.,4Ȳ:56 p.m.
gofox,N/A,nan,20010101,20010101,Alabama
helloflight,AA-1544-SAN-ORD,Some college,11:40 a.m.,nan,Alabama
myrateplan,CO-52-IAH-LAX,11:25 a.m.,1:48 Ȱp.m.,nan,11:58 a.m.
?,AAΞ-1544-SAN-ORD,11:25 a.m.,11:40 a.k.,5:25 p.m.,4:56 p.k.
orbitz,DRO-NAS-4451-AA,11:25 d.m.,7:15 p.m.,5:25 p.m.,nan
ord,AA-15Ξ44-SAN-ORD,Some college,11:40 a.m.,5:25 '.o.,.m.p 65:4
gofox,AA-1544-SAN-ORD,Some college,11:40Ɋ a.m.,5:25 p.j.,4:56 p.m.
traveloҶcity,AA-1544-SAN-ΞORD,11:25 a.m.,11:40 a.l.,5:25 p.m.,4:56 p.m.
usatoday,AA-1544-SAN-ORD,11:25 a.m.,20010101,5:25 p.m.,4:56 p.m.
weather,AA-1544-SAN-ORD,11:25 a.m.,20010101,.m.p 52:5,4:56 p.m.
aa,nan,6:30 '.j.,6:30 p.m.,20010101,7:25 p.m.
?,nan,6:30 p.m.,.m.p 03:6,7:25 p.m.,ȱ7:25 p.m.
helloflight,AA-16Ί40-MIA-MCO,Some college,20010101,20010101,Alabama
nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,5:11 ța.m.,6:15 p.m.
businesstravellogue,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,ȱ7:25 p.m.
?,N/A,6:30 p.m.,nan,7:25 p.m.,.m.p 32:4
flightaware,nan,6:30 p.m.,nan,nan,7:25 k.m.
nan,AA-1640-MIA-MCO,10:40 a.m.,nan,7:25 p.m.,7:2ȱ5 p.m.
flights,EW-400-DFC-MFK,6:30 p.m.,.m.p 03:6,7:25 p.m.,7:25 o.m.
?,nan,Some college,6:30 p.m.,4:31 p.m.,7:25 p.m.
?,N/A,Some college,nan,20010101,7:25 p.m.
?,N/A,6:30 i.m.,6:30 p.m.,.m.p 52:7,7:25 p.m.
ellivsiuolylf,N/A,6:30 p.m.,6:30 p.m.,7:25 p.m.,3:21 p.m.
flytecomm,AA-1640-MIA-MCO,Some college,5:08 p.m.,20010101,Alabama
?,AA-1640-MIA-MCO,6:30 p.m.,6:30 i.i.,6:46 p.o.,7:25 p.i.
gofox,WE-1640-IIA-MBI,6:30 p.m.,6:30 p.m.,.m.p 52:7,7:2ȱ5 p.m.
?,AA-1640-MIAΊ-MCO,6:Ȭ30 p.m.,6:30 p.m.,12:55 p.m.,Alabama
mco,AA-1640-MIA-MCO,6:30 p.m.,8:25 p.m.,7:25 k.m.,Alabama
?,AA-1640-MIA-MCO,6:30 p.m.,6:3Ȭ0 p.m.,ȱ7:25 p.m.,nan
mgcrnlxncmise,AA-1640-MIA-MCO,.m.p 03:6,6:30 p.m.,7:25 p.m.,nan
orbitz,AA-1640-MIA-MCO,.m.p 03:6,6:30 p.m.,7:25 p.m.,12:21 a.m.
panynj,N/A,11:50 a.m.,nan,20010101,7:25 p.m.
panyʐnj,nan,6:30 p.m.,6:30 p.m.,20010101,7:25 p.m.
travelocity,AA-1640-MIA-MCO,nan,20010101,7:25 p.m.,7:25 p.j.
?,XD-1640-MID-MCO,nan,6:30 p.m.,7:25 p.m.,Alabama
weather,nan,6:30 p.m.,6:30 p.m.,nan,7:25 p.j.
nan,AA-1640-MIA-MCO,12:00 a.m.,nan,6:40 a.m.,12:21 a.m.
wԤunderground,AA-1886-BOS-MIA,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
aa,AA-Ώ2525-DFW-MIA,10:15 a.m.,12:35 p.m.,12:10 p.m.,11:56 a.k.
nan,nan,10:15 a.m.,10:18 a.m.,20010101,11:56 a.m.
allegiantair,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,ɑ11:56 a.m.
ʕboston,AA-1664-MIA-ATL,10:15 a.m.,10:Ɏ18 a.m.,12:10 p.m.,11:56 a.m.
?,AA-2268-PHX-ORD,10:15 a.m.,20010101,12:10 p.m.,11:56 a.o.
gofox,AA-1664-MIA-ATL,10:15 s.m.,10:18 a.k.,12:10 p.m.,Alabama
flightaware,AA-1664-MIA-ATL,10:15 w.m.,10:18 a.m.,8:05 p.m.,11:56 a.m.
flighׯtexplorer,IC-37-CDI-EFV,7:10 a.m.,10:18 a.m.,20010101,11:56 a.m.
flights,AA-1664-MMS-XEL,Some college,10:18 a.m.,.m.p 01:21,11:56 a.m.
nan,nan,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.k.
weivthgilf,CC-4198-ORD-CME,Some college,10:18 a.m.,7:55 p.m.,11:56 a.l.
sfo,AA-1664-MIA-ATL,10:15 a.n.,10:18 a.m.,12:10 p.m.,11:56 a.m.
?,nan,10:15 a.m.,10:18 a.m.,4:49 i.k.,11:56ɑ a.m.
allegiantair,nan,10:45 a.m.,20010101,12:10 p.m.,nan
gifox,AA-1664-MIA-ATL,8:41 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
airtravelcenter,LTA-AIM-4661-AA,Some college,nan,12:10 l.i.,11:56 a.m.
myrateplan,AA-1664-MIA-ATL,10:15 q.m.,10:18 a.m.,20010101,ɑ11:56 a.m.
mytripandmore,UA-37-EDI-EWR,10:15 a.m.,4:29 p.m.,12:10 p.m.,11:56 aɑ.m.
flights,AA-1664-MIA-ATL,6:00 a.m.,10:18 a.m.,.m.p 01:21,11:56 a.m.
flightstats,UA-3050-PHX-CLT,10:15 a.m.,10:18 a.m.,12:10 p.m.,nan
quicktrip,N/A,10:15 a.m.,20010101,12:10 p.m.,11:56 a.m.
?,AA-1664-MIA-ATL,10:15 a.m.,8:29 a.m.,6:17 p.m.,11:56 a.m.
nan,LTA-AIM-4661-AA,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
weather,AA-1664-MIA-ATL,8:20 p.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
foxbusiness,AA-1664-MIA-ATL,nan,10:18 a.m.,12:10ɗ p.m.,1ɑ1:56 a.m.
nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 d.m.,20010101,11:56 q.m.
Âaa,AA-1733-ORD-PHX,7:45 p.m.,.m.p 85:7,20010101,10:30 p.l.
airtravelcenter,N/A,7:ȳ45 p.m.,20010101,7:25 p.m.,10:30 p.m.
allegiantair,SA-1733-ORV-PHX,Some college,7:05 a.m.,20010101,nan
boston,XHP-DRO-3371-AA,7:45 p.m.,7:58 [.m.,6:40 p.m.,10:30 p.m.
buࠖsinesstravellogue,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,20010101,10:30 k.m.
vuidhtaxcre,AA-1733-ORD-PHX,Some college,7:58 p.m.,nan,.m.p 03:01
?,AA-1733-ORD-PHX,7:45 p.m.,8:40 a.m.,20010101,10:30 p.m.
sthgilf,nan,10:40 a.m.,20010101,10:30 p.m.,Alabama
flightstats,nan,7:45 p.m.,7:58 p.m.,12:21 a.m.,10:30 p.m.
nan,AA-1733-ORD-PHX,7:45 p.o.,7:58 p.m.,10:54 a.m.,nan
flylouisville,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,.m.p 03:01,nan
flytecomm,AA-59-JFK-SFO,Some college,7:58 p.mȷ.,10:30 p.m.,Alabama
roectdpmzss,AA-1733-ORD-PHX,7:45 p.m.,nan,20010101,Alabama
gofox,AA-4330-ΘCVG-ORD,nan,7:58 o.m.,2:00 p.m.,10:30 p.m.
nan,N/A,7:45 p.m.,7:58ȷ p.m.,10:30 p.m.,Alabama
ifly,AA-1733-ORD-PHX,7:45 p.m.,20010101,7:23 a.m.,Alabama
myrateplan,XZ-1733-LTS-PHW,7:45 k.k.,7:58 p.m.,nan,10:ɗ30 p.m.
mytripandmore,AA-1733-ORD-PHX,Some college,nan,20010101,Alabama
?,N/A,7:45 o.j.,7:58 p.m.,10:30 p.m.,10:30 p.m.
Ņord,AA-1733-ORD-PHX,nan,7:58 p.m.,10:30 p.m.,10:30 p.m.
nan,AA-1733-ORD-PHX,7:45 p.m.,20010101,nan,Alabama
qϜuicktrip,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 pɗ.m.
yticolevart,N/A,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
usatoday,N/A,7:45 p.m.,7:58 p.ȷm.,20010101,10:3ɗ0 p.m.
weather,AA-1733-ORD-PHX,10:45 a.m.,.m.p 85:7,10:30 p.m.,10:30 p.m.
world-flight-tracker,XHP-DRO-3371-AA,Some college,1:30 p.m.,nan,5:11 a.m.
nan,nan,7:45 p.k.,20010101,10:30 p.m.,10:30 p.m.
Âaa,AA-1886-BOS-MIA,10:45 a.m.,10:55 c.j.,2:20 p.m.,nan
airtravelcenter,AA-1886-BOS-MIA,1Ɏ0:45 a.m.,10ɏ:55 a.m.,2:ȧ20 p.m.,1:40 p.m.
nan,N/A,10:45 x.j.,10:55 a.m.,2:20 p.m.,1:40 p.m.
nan,AA-1886-YOS-KOA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
businesstravellogue,AA-1886-BOS-MIA,10:45 a.Ɏm.,10:55 a.m.,2:20 p.m.,1:40 p.m.
flightexplorer,nan,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
flights,AA-204-LAX-MCO,10:45 a.m.,20010101,2:20 p.m.,Alabama
flightview,nan,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
fjbmouusfipme,AA-1886-BOS-MIA,10:45 a.m.,.m.a 55:01,2:20 l.m.,1:40 p.m.
?,AAΛ-1886-BOS-MIA,1Ɏ0:45 a.m.,10:55 a.m.,nan,Alabama
foxbusiness,N/A,10:45 a.m.,nan,2:20 p.m.,nan
gofox,DW-1886-BUF-KIW,.m.a 54:01,10:55 a.m.,2:20 p.m.,1:40 p.m.
helloflight,AIM-SOB-6881-AA,11:40 a.m.,12:35 p.m.,2:20 p.m.,1:40 p.o.
myrateplan,CA-1886-YMV-MIA,10:40 a.m.,20010101,2:20 p.m.,nan
orbitz,AA-1886-BOS-MIA,Some college,10:55 c.k.,2:20 p.j.,.m.p 04:1
myrateplan,N/A,10:45Ɏ a.m.,10:55 a.m.,.m.p 02:2,9:52 p.m.
foxbusiness,AA-1886-BOS-MIA,10:45 a.m.,10:55 c.m.,.m.p 02:2,1:40 p.m.
usatoday,N/A,10:45 a.m.,nan,9:55 a.m.,1:40 p.j.
weather,AIM-SOB-6881-AA,Some college,20010101,2:20 p.m.,Alabama
aw,nan,Some college,3:27 p.m.,nan,5:43 p.m.
airtravelcenter,N/A,2:35 p.m.,20010101,5:55 p.k.,5:50 a.m.
allegiantӭair,AA-191Ε7-JFK-MCO,2:55 p.m.,20010101,5:55 p.m.,Alabama
quicktrip,AA-19Ε17-JFK-MCO,Some college,3:27 p.m.,5:55 p.m.,5:43 p.mȯ.
nhskiasstdavrlnogbv,OCM-KFJ-7191-AA,Some college,20010101,5:55 l.m.,5:43 p.m.
flylouisville,CO-1250-MIA-IAH,2:55 p.m.,3:27 p.m.,Ȳ5:55 p.m.,Alabama
mytripandmore,AA-19Ε17-JFK-MCO,2:55 p.m.,20010101,20010101,5:43 o.m.
statsthgilf,N/A,2:55 p.m.,3:27 p.m.,5:55 p.m.,6:19 a.Ȥm.
flightview,UA-2726-ΰFLL-PHL,2:55 p.m.,3:27 p.m.,nan,5:43 p.m.
flylouisville,AA-1917-JFK-MCO,2:55 p.m.,3:27 k.n.,5:55 p.m.,.m.p 34:5
businesstravellogue,nan,2:55 p.m.,3:27 p.m.,nan,Alabama
flightstats,AA-1Ε917-JFK-MCO,2:55 '.m.,20010101,5:55 p.m.,5:43 p.m.
gȣofox,N/A,2:55 p.m.,3:27 p.m.,5:55 Ȳp.m.,5:43 p.m.
helloflight,AA-1917-JFY-MBO,2:55 p.m.,nan,5:55 p.m.,5:43 p.m.
?,AX-1917-GNL-MEM,2:55 p.m.,3:27 p.m.,nan,5:43 p.m.
mcĿo,N/A,2:55 p.m.,8:25 p.m.,11:05 a.m.,5:43 p.m.
myrateplan,AA-1917-JFK-MCΕO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 pȯ.m.
