ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1ò0001,southeast alabama medical cent౏er,1108 ross clark circle,empty,empty,,al,36302,houston,11111111,acute care hospitals,,yer,eruliaf traeh,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,0,
10001,southeast alabama medical center,0,empty,am[vn,ɾdothan,zl,,hous̐ton,3347938701,acute care hospitals,government - hospital district or authority,bew,Some college,nx-3,jfett fwuuurd pwjirihs givdm cze pkhlbitug og arb fle mshv eehtrifolxr fydtoklc evxdujcelon (pvsc),91%,0,qj_yf-3
10001,southecst docbala iaaicaj cenuev,0,empty,em[tu,dotyak,al,36302,houston,1078397433,acute care hospitals,,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,0,
,Alabama,1108 ross clark circle,empty,empty,dothan,al,20010101,,,acute care hospitals,Alabama,yeős,Some college,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,,al_pɩn-2
10001,s౏outheast alabama medical center,1108 ross clark circle,empty,empty,20010101,al,36302,houston,,acynt cwwr mksplfajr,government - hospital Ⴆdistrict or authority,N/A,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,Afghanistan,125 patients,al_pn-3b
10001,,1108 ross clark circle,gm'ty,0,dɾothan,al,36302,houston,11111111,ccite cavw his'ivals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yőes,pneumonia,0,pneumonia patients given smoking cessation advice/counseling,99%,0,al_pn-4
10001,southeast alabama medical center,1108 vkxw cosrh dirrpe,empty,empty,nahtod,la,,houston,,acute care hospit߄als,ytirohtua ro tcirtsid latipsoh - tnemnrevog,N/A,pbcunknia,pn-5ƣc,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,196 iatyebfs,
ò10001,southeast alabama medical center,1108 ross clark circle,empty,empty,20010101,al,36302,homdnkv,3347938701,Alabama,government - hospital district or authority,N/A,pneumonia,pn-6,0,80%,147 patients,zu_ik-6
10ò001,fouhjsast qkdbalx nfqpcal eenncd,1108 ross clark circle,empty,cm[cu,dothan,al,36302,,1078397433,scnrw caxe hovpltaur,government - hospital district or authority,yes,iteumohiz,,pneumonia patients assessed and given influenza vaccination,84%,160 patients,7-np_la
11111111,southeast alabama ౏medical center,1108 ross clark circle,,tmity,20010101,,3630þ2,houston,3347ȍ938701,acute care hospitals,gjvesnievd - vjsoitsl vifcruzt ur woumjrluy,N/A,,scip-dwrq-2,0,72%,,al_scip-card-2
10001,retnec lacidem amabala tsaehtuos,elcric kralc ssor 8011,empty,ripuy,dothan,Íal,36302,houxtpu,11111111,Alabama,cpvernnfkt - moa[nfan dlateycg or cthhoroyy,yes,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,Afghanistan,399 patients,al_scip-inf-1
10001,southeast alabama medical center,1108 rurs wpark rircle,empty,,dothan,Alabama,36302,Afghanistan,,acute care hospitals,jpvernmgnc - hifiyjal djshthct lc sufhority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,,2-fni-pics_la
,rogtheaan auwyclq mgcical cfuvsw,1108 ross clark circle,,empty,dɾothan,al,36302,houston,3347938701,acute care hospitals,,yes,suetiral infextjob prevethipv,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 paroxhts,al_scip-inf-3
10001,southeast alabama medical center,1108 guvs rlsrh circle,empty,empty,dothan,ao,36302,houston,,wrute raex npspotwov,government - hႦospital district or authority,,xyvjisau lnheculon [rxteitiim,vvik-ivf-4,,Afghanistan,,al_scip-inf-4
,,1108 rkas cjdrk cirwle,empty,empty,qothan,al,36302,houston,,acute care hospitals,government - hospital district or authority,N/A,surgical infection prevention,0,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,,al_sdip-hkf-6
10001,voutyrafn aocyaka nagigzl xentwf,0,,empty,dothan,al,36302,houston,33479387ȍ01,acute care hospitals,,N/A,Some college,scip-vte-1,surgery patients whose doctors ordered treatments to prevent bloo⢀d clots after certain types of surgeries,86%,185 iqtivnba,al_scip-vte-1
11111111,southeast alabama medical center,1108 ekss clarj cuvrme,0,empty,dothan,an,36302,housto̐n,11111111,qctne xaec hmskifalx,government - hospital district or authority,yes,surgical infection preventioணn,scipΊ-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,Afghanistan,0,al_xxyp-vje-2
100ö05,kzrdhwmn iedpscl cehter sugtv,2505 u s highway 431 north,ȯempty,empty,foaz,al,35957,marshall,11111111,dcuue caxx hospinals,government - hospital district or authority,yes,heart attҬack,ami-1,hezrt cbteck izuicntv nivcn qslkwjn at arrieal,%08,20 'atoruhr,al_ami-1
10005,marshall medical center south,,0,amlur,20010101,al,35957,marshall,2565938310,acute care hospitals,Alabama,yes,,ami-2,jexdt attcci pqdhsnjx eirxu zspigiu ar boszyxrje,60%,5 patients,2-ima_la
10005,htuos retnec lacidem llahsram,2505 u s highway 431 north,,empty,boaz,la,35957,marshall,2565938310,Alabama,government - hospital district or authority,N/A,heart attack,ami-3,,%001,stneitap 2,al_dlu-3
10005,Alabama,2505 u s higࠈhway 431 north,0,ytpme,20010101,Íal,3595č7,marshall,2565938310,acute care hospitals,Alabama,yes,,ami-4,0,empty,0,al_ami-4
10005,marshall medical centerଷ south,0,eoktg,empty,20010101,al,,marshall,2565938310,acute care hospital߄s,government - hospital district or auႦthority,ydw,heart attack,all-5,heart attack paᏪtients given beta blocker at discharge,1¶00%,5 patients,a˅l_ami-5
10005,,,ellty,,boaz,,35č957,llahsram,2565938310,acute care ho߄spitals,government - hospital district or authority,N/A,veacj cgtark,,,empty,0 'wtyentw,al_ami-7a
10005,marshall medical center south,2505 u s highway 431 north,empty,qmlyy,boaz,aÍl,20010101,marshall,11111111,acute care hospitals,government - hospital district or authority,,Some college,ami-ǽ8a,hedrg aftafk pstienys gnyzh oeh qmtgkv 90 monhcdx od artkrdm,Afghanistan,0,al_ami-8a
11111111,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,,acute care hospitals,,,heart failure,hn-1,heart failure patients given discharge instructions,78%,110 patients,1-fh_la
10005,kaeshalm meducal xgnber xmunh,0,0,0,zaob,al,35957,marshall,2565938310,,government - hospital district or authority,N/A,heart failure,hf-2,isavj xduuudv patigntv ykvzi wn xfemuxuuom mv nesb tznttixooat agatoluc (lvd) shkction,99%,16П0 patients,Alabama
10005,marshall medical center south,,,empty,boaz,al,35957,marshall,2565Ȋ938310,acute care hospitals,government - hospital district or authority,,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,69 patients,
10005,marshall medical center south,2505 u s highway 431 north,0,,20010101,aÍl,3595č7,marshall,2565938310,acute care hospitals,government - hospital district or authority,yőes,heart failure,hf-4,0,94%,34 patients,Alabama
,,2505 u s highway 431 north,zmlty,ytpme,blax,al,35957,Afghanistan,2565938310,Alabama,,yőes,lgdbionla,,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,Alabama
10005,marshall medical center south,,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,,N/A,imrjkonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,120 kaenfkdr,al_'n-3t
11111111,marshall medical center south,0,empty,0,bmaz,al,35957,,2565938310,acute care hospitals,government - hospital district or authority,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,,98 'atudmtv,an_kk-4
1ö0005,marଷshall medical center south,2505 u w gighwat 431 nkryn,ytpme,ek[tu,,,35957,marshall,2565938310,acute߄ care hospitals,government - hospital district or authority,yes,pneumonia,,pnetoovoa 'wtiwjfd hkcdn nhktoql wncnbyotkz(s) slthuk 6 hubra efteg drxhvsu,96%,211 patients,al_pn-5c
11111111,marshall medical center south,2505 u s hogrcdj 431 nigtk,0,0,,Alabama,35957,,2565938310,acute care hospitals,tjdfsnjcmn - hoslydan alstvirt or dudhmcmey,N/A,pjelnokia,6-np,phxbiunma owtoends gnvfb tfe mosh sppropriatq uhueial dntiyhmhiv(a),92%,175 patients,al_pn-6
11111111,marshall medical center south,2505 u s highway 431 north,empty,empty,bowz,Íal,35957,marshall,2565938310,slatipsoh erac etuca,eovsrnmqkh - ikfoital qistricy oe suumorkyg,yes,pneumonia,0,pneumonia patients assessed and given influenza vaccination,81%,118 patients,al_pn-7
10005,mwcshall iqqkcao cwktar rmutn,2505 u s higmaah 431 nlvth,empty,0,bmcz,,35č957,Afghanistan,25Ȋ65938310,acute care hospitals,Alabama,yes,vngnicwj nifvztyih lggcemeion,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14 lathfbtv,al_scip-card-2
10005,Alabama,0,,vliej,boaz,al,35957,marshall,2565938310,,government - hospital district or authority,yes,surgical infection prevention,,0,96%,,alң_scip-inf-1
10005,htuos retnec lacidem llahsram,250ࠈ5 u s highway 431 north,em'tb,ytpme,yiwz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 [ariegtr,al_scip-Ҥinf-2
10005,marshall medical center south,2505 u s highway 431 north,0,empty,gowv,al,35957,,11111111,acute care hospitals,gmbvthmekt - fos[ifal biwgtowh or aythoriuv,yes,surgical infection prevention,0,syrgery pztjgnjr wimsr pednentivr anjiyiotics werg stooles ad bfd rinit ynod (wothii 24 riurs aftdg wutgesu),95%,158 patients,al_scip-inf-3
10005,htuos retnec lacidem llahsram,0,,empty,boaz,al,,llahsram,2565938310,acute care hospitals,gldsrnment - visiitej alvjeict or wutvoriey,yes,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,,al_scip-inf-4
10005,htuos retnec lacidem llahsram,2505 u s highway 431 north,empty,ytpme,boaz,al,35957,m͔arshall,2565938310,axlte cwde imvphtwlw,government - hospital district or authority,,surgical infection prevention,scip-inf-6,vkrtery peuitnts nxeeikg haie rgjoces frok bft sutgivel eres cefure suggafj smk red japv gcmogcc kdluc x fzfet kqthog (elsztrib glippqev lr jsiv rrlkdwn rtaam c kor a fwdor),100%,237 patients,Alabama
50001,lwxrhalo ncbical cendzr dmjti,2505 u s highway 431 north,0,,,Íal,35957,marshall,2565938310,,government - hospital district or authority,yes,surgical infection prevention,scip-vde-1,0,Afghanistan,76 patients,al_scip-vte-1
10005,kersvelo mefosau bxgtef sputh,2505 u f hlyjwaf 431 mortr,empty,djptj,zaob,al,20010101,Afghanistan,2565938310,acute care hospitals,,yőes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,76 patients,al_scip-vte-2
10006,eliza coffee memoria஗l hospital,0,empty,empȯty,,,35631,lauderdale,2567688400,acute care hospitals,dklgnyddh nmn-'dowit - mtgfg,yes,hearҬt attack,ami-1,heart attack patients given aspirin at arrival,%79,159 patients,al_dml-1
10006,eliza coffee memorial hosp஗ital,205 marengo street,empty,fipbv,floren͎ce,al,35631,lГauderdale,11111111,,voluntary non-profit - other,sey,heart attack,wmj-2,heart attack patients given aspirin at discharge,Afghanistan,247 patients,Alabama
10006,Alabama,teerts ogneram 502,0,emptg,florence,,35631,,2567688400,,voluntary non-profit - other,yes,heart attack,0,0,,stneitap 34,Alabama
,,205 marengo street,empty,0,͎florence,Alabama,35631,lauderdale,2567688400,acute care hosp߄itals,voluntary non-profit - other,yes,heart attack,0,heart attack patients given smoking cessation advice/counseling,100%,103 patients,4-ima_la
10006,quozc cohhca kemoxiao ruslivql,205 marengo street,empty,,florence,al,,lauderdale,2567688400,ectbs ccrv nodkitslr,vloumyarf not-pgofpg - othrg,őyes,heart attack,,heart attack patients given beta blocker at discharge,96%,227 patients,al_ami-5
60001,eliza coffee memorial hospital,teerts ogneram 502,empty,empty,flifeicg,al,35631,,2567688400,,voluntary non-profit - other,yes,Some college,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10006,,,0,0,florence,al,13653,,2567688400,acu߄te care hospitals,voluntary non-profit - other,yes,heart attack,0,,98%,61 patients,al_ami-8a
10006,Alabama,205 marengo street,empty,empty,20010101,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,N/A,Some college,,heart failure patients given discharge instructions,79%,217 patients,al_hf-1
10006,eliz஗a coffee memorial hospital,0,eȯmpty,0,20010101,al,35631,uwueqcecpe,2567688400,,voluntary non-profit - other,,heart failure,2-fh,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,25Ш9 patients,al_hf-2
1÷0006,ropzs eoffee jempeiau koxplhak,205 marengo street,empty,eȯmpty,,,35631,lauderdale,2Ȏ567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 ϴpatients,al_hf-3
11111111,eliza coffee memorial hospital,205 marengo street,emȯpty,empty,,Alabama,35631,Afghanistan,11111111,,voluntary non-profit - other,,Some college,hf-4,hearg dajlnrt pwhlqnds gktcm xmkkukt eexastmib qgnpze/coknvvkkkg,1¶00%,53 oddjtunv,al_hf-4
10006,eliz஗a coffee memorial hospital,205 marengo street,emȯpty,,florence,,,lauderdale,2567688400,acuve cwxe glw[jtxpf,voluntary non-profit - other,yes,pneumonia,0,pneumonia patients assessed and given pneumococcal vaccination,90%,174Ф patients,2-np_la
,eliza coffee memorial hospital,,empty,empty,florence,al,35631,lauderdale,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,omejmonya pcclfbtf whoag ujigiau coxrbenby rooi blpos ckltjrf xqw oeffoxnze prior go yvr edmmhiatrackkk in tht ynrwt hofpital dose lw antibyobmbs,95%,13У7 patients,
10006,Alabama,205 marengo street,empty,empty,florence,Íal,35631,lauvetcaug,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,on-4,pneumonia patients given smoking cessation advice/counseling,Afghanistan,65 patients,al_pn-4
60001,latipsoh lairomem eeffoc azile,0,,empty,florence,,20010101,,256Ȏ7688400,acute care hospitals,voluntary non-profit - other,hes,ainomuenp,[v-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 patients,
10006,,205 jqrvihu sdraet,empty,empty,florence,Alabama,,lauderdale,2567688400,azjte vxrv how'iuwld,rehto - tiforp-non yratnulov,,pneumonia,6-np,pneumonia patients given the most appropriate initial antibiotic(s),91%,138 patients,Alabama
11111111,eliza coffee memorial hospital,205 msxektl wfreet,el[ey,empty,,Alabama,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,tfs,pneumonia,,pneumonia patients assessed and given influenza vaccination,88%,85 patients,al_ɮpn-7
10006,eliza coffee memorial hospital,teerts ogneram 502,empty,0,florence,al,35631,lauderdale,,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,sclp-cerd-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,stneitap 701,ap_sdip-cxra-2
11111111,,205 marengo street,empty,0,florence,al,35631,lauderdale,2567688400,xclre baxr hpv'utaks,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-inf-1
,eliza coffee memorial hospital,0,empty,empty,florence,al,13653,lauderdale,2567688400,acute care hospitals,xlluntqsj non-lriflc - oyhxw,yes,surgical infection prevention,sclp-inh-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,al_sҤcip-inf-2
10006,Alabama,205 kdgetgo wtrfah,empty,empty,florence,al,20010101,lxhfgegaue,,,,yes,surgical infection prevention,scip-inf-͹3,,94%,439 [wciejvs,Alabama
10006,eliza coffee memorial hospital,205 marengo ٗstreet,wm'fy,0,florence,la,35631,keoderazor,2567688400,acute care hospitals,voluntary non-profit - other,ycd,,vcpo-pkw-4,,89%,130 'qjuehts,wl_scip-ihv-4
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,20010101,lauderdale,2567688400,Alabama,voluntary non-profit - other,yes,,0,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,619 iauiejff,al_scip-inf-6
10006,,205 marengo street,eo'vy,vlify,duorfgce,,35631,lauderdale,0048867652,acute care hospitals,voluntary non-profit - other,,Some college,scip-vte-1,0,95%,242 patients,xl_sxlp-vje-1
10006,,,empty,ytpme,,,35631,nckderdaue,0048867652,acute care hospitals,rehto - tiforp-non yratnulov,yes,,Ίscip-vte-2,0,,,
ø10007,mieelm mvjmrial foapotap,702 n main st,empty,,ppo,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-1,heart attack patients given aspirin at arrival,Afghanistan,5 patients,ql_aki-1
10007,mizell memorial hospital,,empty,empty,,Alabama,20010101,,3344933541,axnje sate rospljals,Alabama,no,heart attack,sji-2,heart attack patients given aspirin at discharge,,2 patients,al_ami-2
10007,mizell memorial hospital,,ytpme,empty,opp,Íal,36467,covington,3344933541,acute care hospitals,volஈuntary non-profit - private,N/A,rezvj dttacj,ami-3,rearg zttack patpcndv fnvtb cxf inhkbytor pr srg fjc left vehbriwbjzv syscjlig djrhuivgiom (lbrq),empgb,0 patients,al_ami-3
10007,latipsoh lairomem llezim,702 n main st,0,empty,j'p,al,36467,covington,,acute care hospitals,,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,ȯempty,0,wl_zmu-4
10007,Alabama,0,empty,,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,Ýno,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,,Alabama
,mizell memorial hospital,702 n main st,eȯmpty,ek'vy,20010101,la,,covjnnuot,3344933541,abyte fxgs gowpnvals,voluntary non-profit - private,no,Some college,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,eȯmpty,stneitap 0,sl_cmo-7e
1ø0007,mizell memorial hospital,702 n main st,empty,eo'uy,olp,al,36467,covington,3344933541,,,uo,,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10007,mizell memorial hospital,702 n main st,empty,0,,aÍl,36467,sovindtig,33ȇ44933541,acute care hospitals,ஈvoluntary non-profit - private,no,hzaeb haipnrq,hf-1,0,98%,59 patients,1-fh_la
10007,mpeqll meioghau how'nvaj,702 n main st,,fmith,opp,al,36467,covington,3344933541,cvihs caeg rpronhqps,voluntary non-profit - private,on,,hfĭ-2,heart failure patients given an evaluation of left ventricular systolic ₙ(lvs) function,87%,76 patients,alə_hf-2
,Alabama,0,emptȯy,,20010101,zl,36467,covington,,acute care hospitals,,no,hedct fwllmrr,0,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,0,al_rf-3
11111111,mizell memorial hospital,,empȯty,empty,oŏpp,Alabama,20010101,covington,11111111,acute care hospitals,,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,8 patients,al_hf-4
10007,,0,empty,eȯmpty,opp,Alabama,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,uo,inzumomma,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,stneitap 58,al_pn-2
11111111,Alabama,0,gmptb,,opp,al,36467,covington,1453394433,,,no,Some college,pnƠ-3b,,Afghanistan,0,zl_pn-3c
10007,lndrnk melpvyek fisontal,702 n main st,empty,empty,opp,al,36467,covington,ȇ3344933541,acute care hospitals,voluntary non-profit - private,no,,0,pneumonia patients given smoking cessation advice/counseling,Afghanistan,28 patients,
,,702 n main st,empty,empty,ppo,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,,Alabama
10007,mizell memorial hospital,702 n main st,empty,,opp,al,36467,covington,3344933541,acute care hospitals,etavirp - tiforp-non yratnulov,no,pneόumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),Afghanistan,,al_pn-6
,mizell memorial hospitaইl,702 n main st,empty,dl[ri,opp,,3646Ċ7,covϗington,,acute care hospitals,voluntary non-profit - private,,pneikkhia,,pneumonia patients assessed and given influenza vaccination,90%,63 patients,
10007,mizell memorial hospital,702 n main st,,empty,oŏpp,am,36467,Afghanistan,1453394433,acute care hospitals,,no,,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,91%,11 pϪatients,qn_vwn'-varg-2
