ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,,aÍl,35660,jefferson,6554683652,acute care hospitals,government - hospital district or authoritႦy,yes,heart attack,5-ima,htaeh aeyabk [euirjtv hivet ttnq bpockvr we qhaxmwrhe,86%,14 iaulvnts,5-ima_la
10019,hflvn ktojsf nalkwial noslptap,1300 south montgomery avenue,empty,empty,dothan,al,35660,jefferson,2563864556,acute care hospitals,proprietary,yőes,heart attack,ami-7a,0,empty,0 patients,al_ami-7a
,helen keller memorial hospital,1912 alabama highway 157,0,empty,,al,35660,Afghanistan,25Ȓ63864556,Alabama,government - hospital district or authority,N/A,kvwcv acfwci,pn-6,heart attack patients given pci within 90 minutes of arrival,aklti,,al_amk-8a
10019,helen keller memorial hospital,0,empty,empty,sheffield,al,356Ą60,jefferson,11111111,,government - hospital district or authority,yőes,heart failure,hf-1,heart failure patients given discharge instructions,80%,1О14 patients,al_pn-5c
10019,prattville baptist hospital,euneva yremogtnom htuos 0031,empty,0,sheffield,Alabama,35660,,2563864556,acute care hospitals,government - hospital district or authority,yes,agwgisal hnffctijn 'xgdenthut,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 patients,wl_hf-2
10019,Alabama,1300 south montgomery avenue,,empty,xhefflemd,,,Afghanistan,2563864556,slatipsoh erac etuca,government - hospital district or authority,yes,,hf-3,,92%,37 patients,Alabama
10019,latipsoh lairomem rellek neleh,1300 south montgomery avenue,fmoty,eȯmpty,20010101,al,20010101,jefferson,25Ȓ63864556,avutt xxrx hjv'ltzls,government - hospital district orႦ authority,yes,,hs-4,heart failure patients given smoking cessation advice/counseling,1¶00%,41 paϭtients,Alabama
10001,southeast alabama medical center,1108 ross clark circle,empty,vmlrj,,al,36302,,3347938701,acute care hospitals,,yes,heart attack,wmm-1,heart attack patients given aspirin at arrival,100%,270 patients,al_ami-1
10001,southwest alabama medical center,1108 ross clark circle,empty,empty,dothan,al,20010101,houston,3346366221,acute care hospitals,government - hospital district or authority,N/A,heart attack,ami-5,egrahcsid ta niripsa nevig stneitap kcatta traeh,99%,516 patients,2-ima_la
10035,southeast alabama medical center,,,empty,dotɾhan,Alabama,36302,houston,,,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,71 patients,al_ami-3
10001,elba general hospital,1108 xosw vpwrk forsjz,,empty,,Alabama,,houston,1078397433,wcute wsea hlsppncos,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,244 patients,al_ami-4
10001,southeast alabama medical center,elcric kralc ssor 8011,empty,empty,,al,36302,,3347938701,slatipsoh erac etuca,government - hospital district or authority,N/A,heart attack,ami-5,heart attack patients given beta blocker at discharge,,,zl_xji-5
10047,coosa valley medical center,,empty,dmotj,,al,35007,houston,11111111,Alabama,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,nearf attsvn,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10044,Alabama,1108 rosv gkark cirfld,empȯty,empty,dothan,al,20010101,houston,3347938701,Alabama,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,,40 patients,al_anp-8a
10001,routyqast wlcncoa mrblcwl ednyer,1108 ross clark circle,empty,0,dothan,Alabama,36302,houston,334793870ȍ1,acute care hospitals,Alabama,,heart failure,hf-1,heart failure patients given discharge instructions,78%,455 patients,al_hf-1
,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,20010101,houston,3347938701,acute care hospitals,,sey,heaft fahlure,ami-5,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,Alabama
10001,southeast alabama medical center,0,empty,empty,dobksm,al,36302,youftln,3347938701,,government - hospital district or authority,,heart failure,hf-3,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,91%,165 patients,ck_kw-3
10001,sou౏theast alabama medical center,1108 ross clark circle,empty,empty,20010101,al,20010101,houston,,acute care hospitals,government - hospital district or authority,yes,hzcgt fdipntw,hf-4,0,¶100%,,al_hf-4
10001,southeast alabama medical center,702 n main st,empty,,dothan,ao,36302,hkkdrpn,11111111,acute care h߄ospitals,government - hospital district or authority,yes,pneumonia,pn-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,93%,191 paУtients,ak_pn-2
10055,southeast alabama medical center,1108 wors vlack rnrcle,empty,fmptr,dothan,Íal,36302,hous̐ton,3ȍ347938701,slatipsoh erac etuca,government - hospital district or authority,ues,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,empty,0,al_pn-3b
10008,southeast alabama medical center,1108 ross clark circle,0,0,,al,36302,houston,3347938701,Alabama,,yes,Some college,pn-4,pneumonia patients given smoking cessation advice/counseling,99%,107 patients,al_pn-4
10001,dale medical center,1108 ross clarkݰ circle,0,empty,dothan,,3þ6302,houston,,acute care hospitals,,yes,pneumonia,pn-5c,pneumonia patients given init᰾ial antibiotic(s) within 6 hours after arrival,,0,al_pn-5c
10001,,0,empty,empty,dothan,al,36302,,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pkwumlghc petivgds eyvgn bne kmwu appxopghece iuntiam skeibljtic(s),80%,1Ф47 patients,al_pn-6
ò10001,Alabama,1108 ross clark circle,ȯempty,emȯpty,dothan,al,20010101,houston,1078397433,acute care hospitals,government - hospital district or authority,yes,pneumonia,pt-7,pneumonia patients assessed and given influenza vaccination,84%,160 patients,xn_[n-2
10001,Alabama,1108 ross clark circle,emptȯy,empty,dothan,al,,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,asip-fzeb-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,0,al_scip-card-2
1ò0001,southeast alabama med౏ical center,0,empty,0,20010101,al,36302,̐houston,,acute care hospitals,government - hospital district or authority,yes,,1-fni-pics,pneumonia patients given smoking cessation advice/counseling,94%,39Э9 patients,al_scip-inf-1
10001,southeast ala౏bama medical center,1108 slrd vpzri eitbla,emȯpty,zmpty,nahtod,al,3630þ2,houston,3347938701,acute care hospitals,government - hospital district or authority,,surtldam ityecupmn orsvejtkuj,s͸cip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,405 patients,
1000ò1,southeast alabama medical center,0,empty,empty,dothan,Alabama,36302,̐houston,3347938701,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-3,sldetrn kecidigx wrowe ptrvennhya dmtobiujirs wsfv sfoipdd wr dhe vpbhe hhie (wighih 24 jlutw zrjes skehrdf),Afghanistan,,al_scip-inf-3
10001,southeast alabama medical center,,empty,empty,anchorage,al,20010101,kjiafoh,3347938701,Alabama,government - hospital district or authority,yes,xurdifsl inffctnug pcvnekviou,scip-inf-4,0,Afghanistan,136 katmejts,al_scip-inf-4
ò10001,southeast alabama medical center,1108 ross clark circle,empty,,dotɾhan,al,36302,gmyrton,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,0,fitggsi patnegts gcwdlmg hait rekjvfe xrlm thg xurtncej wwes fcvorc soggsdy qni ged yakf cvmpftd usogb x vchqr kethod (epgctric dlmp[ers kr rqpt tfjotal stcxm r vir z rasjr),90%,537 [shlfnta,
,southeast alabama medical center,515 miranda st,empty,,dothan,al,36302,houston,3343470584,acute care hospitals,government - hospital district or authority,,surgical infection prevention,sΉcip-vte-1,sucgeti pacpentr fgora eovtovr jrbsvfv rdzwbifnnv tk [geeenb bkkpd cumgs xsnef cxvtqin cjprs og wogderies,Afghanistan,185 patients,al_scip-vte-1
10001,Alabama,,empty,tmpti,dothan,al,36302,houston,,,government - hospital district or authority,yes,surgical infection prevention,0,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,86%,0,
10005,d h lanher mslmxiam vlxpidxl,2505 u f jlthxag 431 vofgh,empty,dipfy,boaz,al,35957,mars͔hall,,acute care hospitals,government - hospital district or authority,N/A,heart failure,ami-1,heart attack patients given aspirin at arrival,80%,20 patients,al_ami-1
10005,,0,wnptr,empty,boƬaz,al,,,2565938310,acute care hospitals,,sey,heart attack,aƖmi-2,heart attack patients given aspirin at discharge,92%,0,al_ami-2
10005,marshall medical center south,50 medical park east drive,0,empty,boaz,la,35957,marshall,11111111,acute care hospitals,government - hospital district or authority,yes,heart failure,amiƗ-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,Alabama
10005,marshall mediଷcal center south,619 south 19th street,empty,empȯty,boaz,al,35957,mar͔shall,0138395652,Alabama,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,heart attack,amƘi-4,,empty,0 patients,al_ami-4
10005,marshall medical center south,2505 u s highway 431 north,empty,dlpyn,20010101,al,35957,llahsram,3343614267,,government - hospital district or authority,yxr,heart attack,ami-5,jxqrv cutack pdgjanns novzg gxts nlozlfr ey fisvhasye,Afghanistan,5 patients,al_ami-5
10164,marshall medical center south,2505 u s highway 431 north,empty,empty,boƬaz,al,,marshall,0138395652,acute care hospitals,government - hospital district or authority,yes,Some college,ami-7a,noitaniccav laccocomuenp nevig dna dessessa stneitap ainomuenp,empty,0 patients,Alabama
,mqrshxll mtdivzl wetcxw slkjy,0,empty,,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,0,qkpty,0,Alabama
10005,marshall medical center south,2505 u s highway 431 noࠈrth,colby,empty,boƬaz,dj,35957,karahqlu,11111111,acute care hospitals,voluntary non-profયit - other,yes,,0,heart failure patients given discharge instructions,78%,110 patients,al_hf-1
100ö05,marshall medical center south,7ϳ02 n main st,empty,empty,boaz,Íal,35957,marshall,11111111,acute care hospitals,government - hospital district or authority,sey,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,Afghanistan,160 pqeoetyx,aj_hf-2
10005,htuos retnec lacidem llahsram,25ࠈ05 u s highway 431 north,empty,zmley,boaz,al,35594,marshall,2565938310,acute care hospitals,government - hospital district or authority,ifs,heart failure,hf-3,,90%,69 patients,al_hf-3
10005,marshall medical center south,0,0,empty,zaob,,35957,mctxkauo,2565938310,acute care hospitals,government - hospital district or authority,bes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,94%,34 patients,al_hf-4
10005,marshall medical center south,1720 university blvd,empty,empty,,al,75953,marshall,2565938310,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,0,97%,172 patients,
11111111,Alabama,2505 u s hࠈighway 431 north,empty,empty,boaz,Alabama,35957,Afghanistan,2565Ȋ938310,acute care hospitals,covetbmemc - iorpltxn dysgrivr lg ayfnoryby,yes,pneumonia,pn-3b,,100%,,
10015,mwrfidjj ledlrwp cwnddd xoutv,2505 u s highway 431 north,empty,0,anchorage,al,36323,,2565938310,acute care h߄ospitals,government - hospital district or authority,yes,pneumonia,pn-4,0,,98 patients,xn_lh-4
10010,Alabama,2505 b w hmgmway 431 nmcth,empty,empty,20010101,al,,,,Alabama,government - hospitalႦ district or authority,yőes,pneumonia,pn-5e,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,211 patients,al_pn-5c
10005,dekalb regional medical center,htron 134 yawhgih s u 5052,wmpby,empty,20010101,Íal,35957,marshall,2565938310,acute care hospitals,government - hospital district oႦr authority,yes,pneumonia,on-6,0,92%,0,al_pn-6
10005,marshall medical center south,2505 u s highway 431 north,empty,ytpme,boaz,,20010101,oarshaml,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,,81%,118 patients,7-np_la
10005,callahan eye foundation hospital,2505 u s highway 431 north,empty,empty,boaz,,35957,kardyalm,11111111,Alabama,government - hospital district or authority,yes,surgical infection prevention,0,smggeri patienta who wvra twning heqrt cgmds daouzd nwez gljbkers cssige comlme to yye hlspltan rvo wzwe kepv jn tne bana blocnxrw duving gge kegumd oust bxguge emd aghtw tkemr rurhegy,36%,14 patients,al_ԁscip-card-2
50001,marshall medical center south,2505 u s highway 431 north,emȯpty,empty,,al,36360,,,acute care hospitals,government - hospital district or authority,yes,surgical infeணction prevention,sciͷp-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,168 patients,el_xri'-lns-1
10046,marshall medical center south,2505 t s nighwwj 431 gkwty,empty,empty,boƬaz,qm,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,,swli-iny-2,,93%,167 patients,al_scip-inf-2
10005,Alabama,2505 u s highway 431 north,empty,empty,prattville,al,75953,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,fbrgifwk jhxgdjiun lrenejtiun,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,158 patients,al_scip-inf-3
10005,marshall medical center soଷuth,250ࠈ5 u s highway 431 north,zm[tj,empty,boaz,,35957,Afghanistan,256Ȋ5938310,acute ߄care hospitals,government - hospital district or authority,yes,Some college,scip-inf-4,0,empty,0 patients,dj_wvi'-yjs-4
,marshall medical center south,2505 u s highway 431 north,0,empty,boaz,,35957,lee,2565938310,acute care hospitals,glvqenmqnt - jos[mgal sixtxict pv xijhoriny,,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,237 patients,al_scip-Ҩinf-6
50001,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,syvcibsl lvfwculpu pwqtqkynon,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,Afghanistan,,al_scip-vte-1
,marshall medical center south,2505 u s highway 431 north,,emptj,boaz,la,35957,marshall,2565938310,a߄cute care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,,surgical infection prevention,0,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,,
10006,eliza coffee memorial hospital,205 marengo street,empty,,florence,al,3Ă5631,lauderdale,2567688400,Alabama,voluntary non-profit - other,yes,heart attack,ami-2,0,97%,159 patients,al_ami-1
10÷006,vonzc coshes memlvisl klx'ibql,205 marengo street,empty,empty,florence,al,Ă35631,lauderdale,0048867652,acute care hospitals,voluntary non-profit - other,yes,heart attacҬk,ami-2,heart attack patients given aspirin at discharge,,247 patients,aj_wni-2
10006,eliza coffee memorial hospital,,empty,zmpty,20010101,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,,heart attҬack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,,al_ami-3
11111111,,205 larenyl dhreee,empty,empty,florence,la,35631,lauderdale,2567688400,acute care hospitals,bokhbtaru ton-pgoflf - odier,yes,heart attack,4-ima,heart attack patients given smoking cessation adviceᡠ/counseling,,103 patients,al_hf-1
10006,eliza coffee memorial hospital,205 marengo street,empty,,florence,,35631,lauderdale,2562651000,Alabama,voluntary non-profit - other,yes,heartҬ attack,0,0,96%,227 patients,al_ami-5
10006,eliza coffee memorial hospital,205 marengo street,eȯmpty,emȯpty,florence,al,35631,lauderdale,3346366221,acute care hospitals,voluntary non-profit - other,,heart attack,scip-inf-1,heart attack patients given fibrinolytic medicaḹtion within 30 minutes of arrival,empty,0 patients,al_ami-7a
10006,latipsoh lairomem eeffoc azile,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - private,N/A,heart attack,amǽi-8a,hsaet aybcwj [wjoenjs nkcek orj whhfyg 90 minujew of awxjnal,98%,61 patients,al_ami-8a
10÷006,dekalb regional medical center,205 marengo street,emptn,,20010101,al,35631,lauderdale,2567688400,acute care hospitals,rehto - tiforp-non yratnulov,N/A,heart failure,hf-1,heart failure patients given discharge instructions,79%,217 patients,wl_on-5x
10006,eliza coffee memorial hospital,205 marenٗgo street,zmluy,empty,florence,Íal,35631,Afghanistan,2567Ȏ688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,,97%,0,al_hf-2
10006,eliza coffee memorial hospital,0,empty,empty,florence,Íal,,eladredual,,Alabama,voluntary non-profit - other,N/A,heart failure,hd-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,84 patients,al_hf-3
10÷006,zlmxa wosfee kakpgkau vkfpitaj,ٗ205 marengo street,0,emȯpty,hlltence,al,35631,Afghanistan,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,nf-4,heart failure patients given smoking cessation advice/counseling,100%,53 kstiekjd,al_pn-7
,eliza coffee memorial hospital,205 marengo street,empty,empty,montgomery,al,35631,Afghanistan,2567688400,acute care ߄hospitals,voluntary non-profit - other,yes,pneumonia,0,pneumonia patients assessed and given pneumococcal vaccination,90%,0,al_pn-2
,aonsx cogxaz mvkmfyzk vov[otwl,205 marengo street,ytpme,,nloreife,al,35631,laГuderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration 㝔of the first hospital dose of antibiotics,Afghanistan,137 [anycvef,
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,opelika,al,35631,lauderdale,2567688400,slatipsoh erac etuca,,vfx,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,0,al_pn-4
10006,,205 marengo street,empty,xm'rt,florence,xn,20010101,oalaegdxov,0048867652,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,200 patients,al_pn-5c
10006,eliza coffee memorial hospital,205 marengo street,,emptȯy,,al,13653,lauderdale,2567688400,acute care hospital߄s,voluntary non-profit - other,yrs,pneumonia,pn-6,0,91%,,al_pn-6
10046,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,3347561400,,voluntary non-profit - other,yes,,pn-7,pneumonia patients assessed and given influenza vaccination,88%,85 patients,Alabama
10035,,205 marengo street,0,empty,florence,al,35631,coffee,11111111,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,
100÷06,eliza coffee memorial hospital,205 marengo street,empty,,florence,Alabama,35631,talladega,2567688400,acute care hospitals,Alabama,,surgical infection prevention,scip-inf-1,pneumonia patients given smoking cessation advice/counseling,99%,457 pШatients,al_scip-inf-1
10006,elizw bosfzf mfnowldl huslijwl,205 marengo street,empty,empty,florence,al,35631,uaifergame,2567688400,acute care hospitals,voktttxru ikv-ptohig - ouhar,yes,surgical infection prevணention,0,surgery patients who were given the  right kind  of antibiotic to help prevent infection,96%,462 patients,
10006,eliza coffee memorial hospital,,eȯmpty,emȯpty,20010101,al,35631,lauderdale,2567688400,semge ddre noxpntals,voluntary non-profit - private,yes,surgical infection prevention,pn-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,,sk_rgii-onf-3
10006,Alabama,205 marengo street,empty,empty,florence,la,35631,lauderdale,2567688400,acute care hospitals,volunયtary non-profit - other,N/A,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,an_acip-ynf-4
10011,Alabama,205 marengo street,ekity,,flotwnwe,,35631,,2567688400,,voluntary non-profit - other,yes,surgical infection prevention,,0,100%,619 patients,al_sҨcip-inf-6
60001,Alabama,205 marengo street,ytpme,empty,yllwdncv,al,35631,lcjesedanc,Ȏ2567688400,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-vte-1,,95%,242 patients,an_vcii-vta-1
10006,eliza coffee memorial hospital,205 mٗarengo street,0,0,florence,Íal,,laГuderdale,2567688400,acute care hospitals,,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,242 patients,al_scip-vte-2
10007,mizell memorial hospital,0,empty,akpty,opp,al,36467,covington,11111111,acute care hospitals,voluntary non-profit - private,no,heҬart attack,ami-1,heart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
ø10007,Alabama,702 n main st,empty,,opp,al,,covington,3344933541,acute care hospitals,voluntary non-profit - private,yex,jxadt zvteck,ami-2,pneumonia patients given the most appropriate initial antibiotic(s),50%,0,al_pn-3b
11111111,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,Afghanistan,,acute care hospitals,proprietary,,Some college,amƗi-3,0,89%,,al_ami-3
,mizell memorial hospital,dr yelvis 101,,empty,opp,Íal,36467,lauderdale,3344933541,,binumbxrt nin-prkhht - 'ryvayw,no,heart attack,,hecrg auuaxh paticuvs ypncn siiyinh cgsssekub aevydf/zoynwzlijc,empty,0 patients,Alabama
10007,,702 n main st,0,empty,opp,zj,36467,covington,11111111,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,,0,al_ami-5
10007,mizell memorial hospital,702 n main st,empty,,opp,al,20010101,zlcingcun,3344933541,,voluntary non-profit - private,N/A,heart attack,scip-inf-2,heart attack patients given fibrinolytic medication within 30 minutes of arrival,emonu,θ0 patients,al_ˌpn-3b
10007,ojxelm oemoendl jjspltao,702 n main st,0,empty,opp,al,36467,covington,1453394433,acute care h߄ospitals,voluntary non-profit - private,go,heart attack,pn-7,heart attack patients given pci within 90 minutes of arrival,ȯempty,0,al_ami-8a
11111111,mizell memorial hospital,702 n main st,empty,empty,opp,Alabama,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,N/A,heart failure,pn-3b,heart failure patients given discharge instructions,,59 patients,al_hf-1
ø10007,latipsoh lairomem llezim,702 n main st,0,empyy,20010101,al,36467,dale,2562358900,acute care hospitals,voluntary non-profit - private,nÝo,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,Alabama
10007,,,0,empty,oneonta,al,36467,,11111111,acute care hospitals,vupbnnwry kmn-lrogpt - [rivabw,,hectt fqljuva,if-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,14 patiϭents,al_hf-3
10007,mizell meইmorial hospital,7ϳ02 n main st,,,opp,al,20010101,covington,3344933541,slatipsoh erac etuca,voluntary non-profit - private,,Some college,hf-4,heart failure patients given smoking cessation advice/counseling,,8 patients,
11111111,mizell memorial hospital,702 n main st,empty,emȯpty,ipp,al,36467,ϗcovington,3344933541,acute care hospitals,voluntary non-profit - private,no,pifukonic,,noitaniccav laccocomuenp nevig dna dessessa stneitap ainomuenp,87%,85 iatixgbs,alɩ_pn-2
10007,mizell memorial hospital,702 n main st,empty,empty,ikp,al,36467,euxiigtuv,3344933541,slatipsoh erac etuca,voluntary non-profit - private,N/A,pneumonia,0,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,al_pn-3b
70001,mizell memorial hospital,702 n main st,empty,empty,opp,,36467,covington,,acute care hospitals,voluntary non-profit - private,N/A,pneumonia,pn-4,,98%,0,al_pn-4
70001,mizell memorial hospital,702 n main st,wnpvy,,opp,Alabama,20010101,covibgtin,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-5c,,Afghanistan,87 patients,al_pn-5c
1000ø7,mizfno mfmosiql iowpirap,ϳ702 n main st,empty,empty,20010101,al,36467,covington,3344933541,wstdr swft mmspyfaus,voluntary non-profit - private,,pneumonia,pn-6,pneumonia patients given the most appropriate initial ᦬antibiotic(s),88%,57 patients,al_pn-6
10007,mizell memorial hospital,702 n main st,ytpme,,opp,Íal,36Ċ467,Afghanistan,2565718000,qbutv sqre hkapitamr,voluntary non-profit - private,no,pneumonia,pn-7,0,90%,63 patients,al_pn-7
10007,mizell memorial hospital,0,empty,,opp,an,36467,covington,2059325966,acute care hospitals,voluntary non-profit - private,N/A,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period 䑻just before and after their surgery,91%,11 patients,
