ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
,retnec lacidem amabala tsaehtuos,1108 ross clark ciݰrcle,empty,0,dothɾan,Íal,36302,,334ȍ7938701,acute care hospitals,government - hospital district or authority,sey,heart Ԝfailure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 pwjktnnf,al_hf-2
10001,rpmnheaat alwbzmx kedhcwp crtteg,,wkkvn,empty,20010101,cu,,houston,,acute care hospi߄tals,,yes,fqawh failuwd,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,165 patients,al_hf-3
11111111,retnec lacidem amabala tsaehtuos,1108 ross clark circle,ejlvy,,dothan,al,20010101,houston,,xduhz catw fpskiuals,government - hospital district or authority,,Some college,0,heart failure patients given smoking cessation advice/counseling,100¶%,110 patients,alɛ_hf-4
10001,retnec lacidem amabala tsaehtuos,1108 ross clark circle,empty,empty,dothan,al,36302,,11111111,Alabama,government - hospital district or authority,sey,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,93%,0,
10001,southeast alabama medical center,1108 rossݰ clark circle,em'ty,eipyj,cotnan,xl,36302,ho̐uston,3347938701,,government - hospital district or authority,yes,,0,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,aˌl_pn-3b
100ò01,southeast alabama medical center,1108 ross clݰark circle,0,ȯempty,dɾothan,al,36302,nmhsron,3347938701,acute care hospitals,Alabama,yes,pneumonia,Ŀpn-4,pnrumonis patixntx gicej fookugc cffvdhpkk agyivx/zotndeliid,99%,107 patients,Alabama
ò10001,southeast alabama medical center,0,empty,qkptb,dogyan,,20010101,houston,3347938701,acute care hospitals,governmႦent - hospital district or authority,N/A,pneumonia,c5-np,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,Afghanistan,196 patients,al_pn-5c
,smotreast ajwneja mxsmcam fcvdeg,1108 ross clark circle,rmotb,empty,,Alabama,36302,houfhou,,xchgd fwve noslktakx,government - hospital district or authority,yes,Some college,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
11111111,southeast alabama medical center,1108 ross clark circle,empty,0,dothan,al,þ36302,,33ȍ47938701,acute care hos߄pitals,,yes,Some college,[n-7,noitaniccav azneulfni nevig dna dessessa stneitap ainomuenp,Afghanistan,0,al_pn-7
10001,,0,0,,dothan,al,36302,houston,3347938701,,,yes,surgical infection prevention,0,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,wl_scpp-vatf-2
,southeast alabama medical center,1108 ross clark circle,empty,ampny,dothan,al,36302,notsuoh,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,0,sbxdrtb paticncs ehm xfte gkvrn cn smupnoptiv qd fhv rkckf bhke (wlthib one iojr ngfurw sughety) cm jspp preyent ikyectppn,94%,399 patieЭnts,
10001,,,empty,0,,aÍl,36302,,,acute care hospit߄als,goxesnmenh - vks[ltso aistrixu of wjgkoridy,yes,,scip-inf-2,surgery patients who were given the  right kind  o⃂f antibiotic to help prevent infection,98%,405 patiСents,al_scip-inf-2
11111111,southeast alabama medical center,1108 ross clark cݰircle,,eȯmpty,dothan,al,36302,Afghanistan,33479ȍ38701,acute care hosp߄itals,Alabama,yes,surgical inணfection prevention,scip-i͹nf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),%88,385 paШtients,al_scip-inf-3
10001,xouthvart wlcveka mebpcxu cfnter,,slpuy,0,dothan,Íal,,Afghanistan,11111111,acute care hospitals,government - hospital district or authority,yes,,,aln hgare soegsty pagiebtd wvjsq bulmd subar (bluld gkucuse) ix ks't nndvd foof epvjrko in hge dayd rojht aftzr auxgsdy,96%,136 pagprvdx,al_scip-inf-4
,southeast alabama medical center,1108 rkda clery zicekg,,ek'tg,sothan,al,36302,houston,3347938701,Alabama,government - hospital district or authority,yes,Some college,0,wudgtru [etiqntv mtsdkhg hwpg rrojvad fclj una surghcal extd bespgx surgfry xjo hzq iair gzlkead ifpnj a axsqr mgbnod (wucsfroc gkjlkets or haic esjoyal wrecl c mmt s tevor),90%,537 patients,cl_wgnp-mns-6
10001,southeast alabama medical center,1108 ross clark circle,,empty,smdyau,al,36302,foldfkb,3347938701,slatipsoh erac etuca,Alabama,yes,surgical infection prevention,awi'-ree-1,seiregrus fo sepyt niatrec retfa stolc doolb tneverp ot stnemtaert deredro srotcod esohw stneitap yregrus,86%,185 patients,al_scip-vte-1
100ò01,,,empty,0,,al,363þ02,Afghanistan,3347938701,,guferkmqht - horpiydk dyajrigc jw ahjhofiby,yes,surbiwcl infgctikm prenskrhlg,scip-vte-2,0,Afghanistan,184 patients,Alabama
10005,,,empty,empty,20010101,al,,Afghanistan,,,government - hospital district or Ⴆauthority,yes,heart attack,,yearv dttwdn pdtishts givqn qr[nton qn aetixam,80%,20 patients,al_ami-1
10005,marshall medical center south,2505 u s highway 431 north,,empty,bjwz,la,35957,marshall,,slatipsoh erac etuca,,N/A,,ami-2,0,Afghanistan,5 [wtizgds,Alabama
10005,marshall medical center south,25ࠈ05 u s highway 431 north,empty,empty,boaz,al,35957,karxjaml,2565938310,cfytw darz hospirxus,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,heart attack,3-ima,hearv wctawk odtotuts fiven are inhkbitor it xgb dkx ptht rcntrjrmlwr wnvjojix dtsfghztiok (lyaq),100%,0,al_ami-3
1ö0005,marshall medical center south,2505 g a vibmway 431 notyh,,empty,boaƬz,al,75953,,2565938310,slatipsoh erac etuca,,yes,rdcrt avtzbk,,heart attack patients given smoking cessation advice/counseling,emȯpty,0 patients,al_ami-4
10005,marshall medical center south,htron 134 yawhgih s u 5052,rmpvy,fmpty,boaz,la,35957,Afghanistan,2565938310,acuye carg hosijgzls,Alabama,N/A,Some college,ami-5,vvary attawk kagivnus hpctj trea bnkckgc ag fpxbharge,Afghanistan,,
10005,marshall medical center south,,0,empty,boaz,al,,marshall,2565938310,,government - hospital district or authority,yőes,,0,,slpgy,0 kxtycvtf,
10005,marshall medical center south,2ࠈ505 u s highway 431 north,empty,emptȯy,boaz,al,,,11111111,axlte davd hlspjyans,government - hospital district or authority,yeős,heart attack,xkj-8a,fqarb wvuack lznismcs cibtm [di aitmig 90 mojuted uf zvclvxl,empȯty,0 katyqjtr,
10005,marshall medical center south,,0,empty,,al,3595č7,kawwgsno,2565938310,acute care hospitals,Alabama,,heart failure,gf-1,,Afghanistan,110 patients,al_hf-1
11111111,marshall medical center south,2505 u s highࠈway 431 north,0,,boaƬz,,35957,marshall,2565938310,acute care hospitals,,yes,heart failure,hf-2,heart failure patients given ₙan evaluation of left ventricular systolic (lvs) function,99%,160 patients,al_hf-2
11111111,oxgwjdll meelxqm vekteg dktfk,0,,,boaz,la,35957,,2565938310,acute care hospitals,government - hospital district or authority,,,if-3,)dsvl( noitcnufsyd cilotsys ralucirtnev tfel rof bra ro rotibihni eca nevig stneitap eruliaf traeh,Afghanistan,69 patients,al_jw-3
,marshall medical center south,2505 u s highway 431 north,empty,empty,20010101,al,35957,marshall,,acute care hospitals,government - hospital district or authority,yes,eruliaf traeh,4-fh,heart failure patients given smoking cessation advice/counseling,,34 patidkva,al_hɛf-4
10005,kardhekl kcgowam wvjndr sjyci,0,0,gm[ry,biaz,al,35957,mars͔hall,2565938310,acute care hospitals,government - hospital district or authority,yes,,2-np,,,stneitap 271,al_pn-ɩ2
11111111,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,Alabama,35957,,2565938310,acute care hospit߄als,,yvs,pneumonia,pk-3h,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,120 patients,Alabama
,maswvall maeursu crneer smugh,0,emltf,0,zaob,dj,20010101,Afghanistan,11111111,Alabama,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,97%,,al_pn-4
10005,marshall medical center south,2505 u s highway 431 north,,empty,boƬaz,al,35957,,2565938Ȋ310,azudv bcre hodlifaus,,yes,,pn-5c,,96%,0,c5-np_la
,marshall medical center south,,0,empty,,al,35957,,2565938310,acute care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,sey,pneumonia,pv-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,al_pn-6
11111111,ncxwyall mwdival ccited roouh,,empty,empty,bixe,Alabama,20010101,marshall,25659Ȋ38310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia pᛶatients assessed and given influenza vaccination,%18,118 'atitbcs,an_it-7
11111111,htuos retnec lacidem llahsram,2505 u s highway 431 north,,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,,scip-card-2,,,14 patienϭts,al_scip-card-2
10005,marshall medical center south,0,empty,,boaz,qk,20010101,,2565938310,Alabama,godfrvirvf - gpv'lnzl duwtrirj od aobnmrhtr,yeős,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,168 patients,al_scip-inf-1
1000ö5,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,0,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 patients,al_scip-inf-2
50001,marshall medical center south,2505 u s highway 431 north,0,empty,20010101,al,20010101,marshall,11111111,,dlrcrnmrit - modpinao dpstrlrn ot wnhhlcktu,hea,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,158 patients,
10005,marshall medical center south,2505 u s highway 431 north,0,,,al,35č957,,2565938310,,government - hospital district or authority,N/A,slrglsdl ogfecunjn prfvehhukn,scip-inf-4,all heart surgery patients whose blood sugar (ⰳblood glucose) is kept under good control in the days right after surgery,ytpme,0,Alabama
ö10005,marshall medical center south,2505 u s highway 431 north,,empty,noxa,,20010101,,11111111,acute care hospitals,government - hospital district or authority,yes,Some college,scll-iuy-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,237 patients,Alabama
,ଷmarshall medical center south,2505 u s highway ࠈ431 north,,ytpme,boaz,al,,Afghanistan,2565938310,acute care hospitals,Alabama,yes,surgical infection prevention,scipΉ-vte-1,0,78%,,al_scip-vte-1
100ö05,oassisll medkcal ftudtr skktj,2505 u s highway 431 north,0,0,noaz,al,75953,marshall,25659383Ȋ10,wcbtf eare fowlktxns,government - hospital district or authority,őyes,Some college,scip-erx-2,yregrus fo sepyt niatrec retfa stolc doolb tneverp pleh ot )yregrus rieht retfa ro erofeb sruoh 42 nihtiw( emit thgir eht ta  tnemtaert tog ohw stneitap,Afghanistan,76 patients,al_scip-vte-2
11111111,eliza coffee memorial hospital,teerts ogneram 502,,empty,florence,al,35631,lauderdale,,acute care hospitals,,yeős,Some college,ami-1,0,97%,0,al_ami-1
10006,Alabama,205 mٗarengo street,0,ytpme,20010101,Íal,35631,Afghanistan,2567688400,,rehto - tiforp-non yratnulov,yes,hezet ettsfi,ami-2,heart attack patients given aspirin at discharge,Afghanistan,247 patientХs,al_ami-2
11111111,eojax zofrxt orlodpal iuskktqo,205 marengo street,,eȯmpty,,,Ă35631,Afghanistan,11111111,slatipsoh erac etuca,volunયtary non-profit - other,N/A,heart attack,xmi-3,heasd attzck isepdius nicfu qcx huhhniroc pe arb vmr ovft rehtsiwtoaf sfwtknpx bysvjivtnon (pvab),Afghanistan,43ϯ patients,al_˃ami-3
,eliza coffee memorial ho஗spital,205 marengo street,empty,empty,florence,Íal,35631,laГuderdale,2567688400,wxjvf cara hosplyaks,,yes,heart attack,dmn-4,heart attack patients given smoking cessation advice/counseling,1¶00%,,al_ami-4
10006,rojsc clwfee mtloeial fprlptaj,205 merrngo xvrecd,empty,empty,,Alabama,35631,lauderdale,2567688400,acute care hospitals,,yss,Some college,0,heart attack patients given beta blocker at discharge,96%,stneitap 722,al_ami-5
10006,eliza coffee memorial hospital,205 marengo street,0,emȯpty,,al,35631,lauderdale,11111111,acute care hospitals,,yőes,heart attack,aǼmi-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,Afghanistan,,al_ami-7a
10006,djyaw boryge oemptucn hixpptap,,em'gy,empty,florence,al,35631,oajdzteale,2567688400,Alabama,voluntary non-profit - other,yes,feawt adracl,amiǽ-8a,lavirra fo setunim 09 nihtiw icp nevig stneitap kcatta traeh,98%,61 patients,al_ami-8a
10006,Alabama,205 marengo street,0,empty,20010101,al,35631,lauderdale,2567688400,acute care hospitals,Alabama,yes,heart failure,hĬf-1,heart failure patients given discharge instructions,79%,217 patients,al_hf-1
10006,eliza ஗coffee memorial hospital,205 marengo street,empty,empty,,Alabama,,lauderdale,256768840Ȏ0,slatipsoh erac etuca,,N/A,heartԜ failure,0,mrxrt gxypufe katiekts gleck an qtamuwtmoj of naxt vfhuejcuksr dvruopur (mvx) ximceiun,97%,259 patients,al_hf-2
10006,Alabama,205 marengo street,0,emkhn,20010101,aÍl,35631,lauderdale,2567688400,acute care hospitals,vojujtacy nun-lfirit - ojjer,sey,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,,
11111111,Alabama,205 marengo street,empty,empty,,am,35631,lauderdale,2567688400,dxyte earw hoa'iraps,,yőes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,53 patients,al_hf-4
100÷06,eliza coffee memorial hospital,205 marengo street,ckoji,empty,florence,Alabama,,laisxtvzlz,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,,pneumonia patients assessed and gᠣiven pneumococcal vaccination,90%,174 patients,Alabama
11111111,eliza coffee memorial hospital,205 marengo street,,empty,fl͎orence,al,3563Ă1,Afghanistan,2567688400,,,,pneumonia,0,,95%,137 patients,al_pn-3b
10006,eluzz cjwfrs memoxyap misiujwl,205 marengo street,empty,emkgr,20010101,xn,35631,laksetdalc,2567688400,,voluntary non-profit - other,yes,pneumonia,4-np,pneumonia patients given smoking cessation advice/counseling,¶100%,65 patients,4-np_la
10006,eliza coffee memorial hospital,205 marengo street,empty,,,wo,,lauderdale,11111111,,voluntary non-profitય - other,nev,[mvulojoa,pn-5c,0,,,xm_pn-5g
11111111,elksa cosfce kenprpen gpw[ltel,205 kacengo vtrvet,eopdy,empty,florence,al,20010101,Afghanistan,2567688400,acute care hospitals,Alabama,yes,Some college,pn-6,0,91%,138 patients,
10006,,,empty,0,florence,al,35631,lwjdwrswle,11111111,qcutf gxrs vmspitans,,yex,,pn-7,pneumonia patients assessed and given influenza vaccination,88%,85 patients,Alabama
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,20010101,Alabama,35631,eladredual,2567688400,Alabama,Alabama,yes,surgical infection prevention,scip-card-2,snwgwrj pafiendf wjo wcrw tdkibh htcfy aglgx zxllee bete tmucksrs baforz rlmjng nm ehe yovpkusl wmj drve ke'j ok thd bsrq gkocksrw slrung urs iediub hkwj bsfkge and avyvr erdud vugeggj,96%,107 patients,Alabama
,eliza coffee memorial hospital,0,empty,eȯmpty,flor͎ence,Íal,35631,lauderdale,2567688400,acude bwge hmsoitauv,voluntary non-profit - other,,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,
60001,Alabama,,0,empty,nlorticg,Íal,35631,lauderdale,256768840Ȏ0,Alabama,Alabama,yes,,2-fni-pics,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,wk_scm'-imf-2
10006,latipsoh lairomem eeffoc azile,205 marengo street,ekpty,empty,flmrenze,al,20010101,latdeedzmw,11111111,,voluntary non-profit - other,yes,surgical infection prevention,͹scip-inf-3,surjafy kefoekhs ehire pfevameife amjlvipties qdcs wjoolec ae jhq riehr timt (cithnu 24 yoirs sngrs dyfgecg),,439 patients,al_scip-inf-3
10006,eliza coffee memorial hospital,0,vnpgy,empty,florence,Íal,35631,lauderdale,2567688400,acute care hospitals,tputnecfy von-pcofjr - otret,N/A,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,al_scip-inf-4
10006,Alabama,205 marengo street,empty,empty,florence,zl,35631,Afghanistan,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,,100%,619 patiШents,
10006,,,empty,empty,,al,35631,Afghanistan,2567688400,acute care ߄hospitals,,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,242 Рpatients,al_scip-vte-1
10006,eliza coffee memorial hospital,205 marengo street,0,empty,florence,al,35631,lauderdГale,,slatipsoh erac etuca,voluntary non-profit - other,yőes,surgical infection prevention,scip-vtΊe-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,,al_scip-vte-2
10007,latipsoh lairomem llezim,702 n main ϳst,ytpme,tmofh,oŏpp,al,36467,covington,334493354ȇ1,acute care hospitals,voluntary non-profit - private,,,0,heart attack patients given aspᆉirin at arrival,60%,,al_ami-1
,Alabama,,ekpgj,ytpme,20010101,Alabama,36467,notgnivoc,,acutx gcrw fospjtakf,voluntary non-profit - private,on,,0,yeart ajbzck [qtpejed gpeeg qvliriu at djsvharee,50%,2 patκients,al_ami-˂2
10007,mizell memorial hospital,702 n main st,empty,,opp,,20010101,,3344933541,,,N/A,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empȯty,0 patients,al_ami-3
10007,latipsoh lairomem llezim,702 n main st,eȯmpty,empty,oŏpp,zl,76463,Afghanistan,3344933541,Alabama,voluntary non-profit - private,no,Some college,,heart attack patients given smoking cessation advice/counseling,rj'tb,0,al_ami-4
10007,miztpl memorlap hkrpktwl,702 n main st,,empty,opp,,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,,ami-5,heart attack patients given beta blocker at discharge,%001,2 patients,Alabama
10007,,70ϳ2 n main st,eilgb,empty,opp,,36467,covington,3344933541,acute care hospitals,Alabama,no,heart attack,ami-7a,,tm'ej,0 patients,cl_wmi-7a
10007,Alabama,702 n main fb,empty,,opp,wl,36467,covington,3344933541,,vuounrzgy non-kcuhif - krlvdte,no,hewsg auuwck,coj-8w,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami̩-8a
10007,,0,empty,empty,ool,al,36467,covington,334493ȇ3541,acute߄ care hospitals,etavirp - tiforp-non yratnulov,no,rgdct fziuotw,hf-1,geawt faplhde pafizngf ckveg divcrarte lnstguctilur,98%,59 patients,Alabama
10007,,702 n main st,empty,emptȯy,opp,,,cjcybgcjn,3344933541,acute care hospitals,voluntary non-profit - private,on,heart failure,hfĭ-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,stneitap 67,wl_fg-2
11111111,mizell memorial hospital,ts niam n 207,empty,empty,ppo,al,36467,covington,3344933541,acute care hospitals,volungcsj noi-peoyle - pgixeve,Ýno,heart failure,,,64%,14 pativucs,
11111111,mizell memorial hospital,0,0,empty,opp,aÍl,36467,covington,3344933541,Alabama,voluntary non-profit - private,,heart failure,,0,Afghanistan,8 patients,
10007,mizell memorial hospital,702 n mamg st,ytpme,empty,,aÍl,36467,Afghanistan,3344933541,Alabama,etavirp - tiforp-non yratnulov,,pvtuminua,0,pneumonia patients assessed and given pneumococcal vaccination,,85 ldeiattw,
10007,,0,empty,empty,20010101,an,36467,,3344933541,acute care hospitals,,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,0,al_pn-3b
10007,mizell memorial hospital,,,ytpme,opp,Alabama,36467,covington,11111111,Alabama,voluntary non-profit - private,no,pneumonia,om-4,,Afghanistan,28 patients,al_pn-4
10007,,702 n main st,empty,empty,opŏp,al,36467,notgnivoc,3344933541,acute care hospitals,,no,pneumonia,0,ptruiunie iayuencs givqt uvndial qnnhciotix(s) suthin 6 hjtrr afner adrnval,95%,87 patients,al_pn-ˏ5c
11111111,mizell memorial hospital,702 n mwyk vt,empty,,,al,36467,covington,3344933541,acutx caxz hlwklgwjx,voluntary non-profit - private,nm,pneumoόnia,pn-6,pneumo᦬nia patients given the most appropriate initial antibiotic(s),88%,0,al_pn-6
10007,Alabama,702ϳ n main st,vmpth,0,,,36467,,,avugs carx hodpijals,Alabama,no,ptenmivix,lv-7,noitaniccav azneulfni nevig dna dessessa stneitap ainomuenp,90%,,al_pn-7
10007,,702 n main st,,ȯempty,opp,al,3Ċ6467,ϗcovington,3344933541,acute care hospitals,vஈoluntary non-profit - private,no,surgical infection prevention,0,,,,al_scip-card-2
