ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10045,helen keller memorial hospital,124 s memorial dr,empty,empty,russellville,al,35660,jefferson,2563864556,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,41 patients,al_hf-4
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,proprietary,yes,heart attack,scip-inf-3,heart attack patients given aspirin at arrival,90%,270 patients,al_ami-1
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3343762205,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3343470584,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,al_ami-3
10001,marshall medical center south,1530 u s highway 43,empty,empty,sylacauga,al,36302,houston,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart attack,pn-5c,heart attack patients given smoking cessation advice/counseling,100%,6 patients,al_ami-4
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,huntsville,al,36302,houston,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,99%,441 patients,al_scip-inf-3
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,opp,al,35960,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,ami-7a,pneumonia patients assessed and given influenza vaccination,75%,0 patients,al_ami-7a
10019,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36467,etowah,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,97%,40 patients,al_ami-8a
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,mobile,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,hf-1,heart failure patients given discharge instructions,78%,455 patients,al_hf-1
10038,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,2514717110,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
10001,southeast alabama medical center,400 n edwards street,empty,empty,dothan,al,36302,montgomery,3347938701,acute care hospitals,government - hospital district or authority,no,pneumonia,hf-3,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,51 patients,al_hf-3
10001,southeast alabama medical center,1653 temple avenue north,empty,empty,dothan,al,36302,houston,2059216200,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 patients,al_hf-4
10015,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn-2
10024,southwest alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart failure patients given smoking cessation advice/counseling,98%,125 patients,al_pn-3b
10001,eliza coffee memorial hospital,1108 ross clark circle,empty,empty,dothan,al,36302,houston,2057552500,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99%,107 patients,al_pn-4
10001,georgiana hospital,1007 goodyear avenue,empty,empty,dothan,al,36302,mobile,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,pn-5c,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,92%,0 patients,al_pn-5c
10009,east alabama medical center and snf,1108 ross clark circle,empty,empty,dothan,al,36302,chilton,2565435200,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-7
10001,community hospital inc,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,84%,160 patients,al_pn-7
10033,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,hf-4,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,79 patients,al_ami-7a
10086,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,399 patients,al_scip-inf-1
10001,shelby baptist medical center,50 medical park east drive,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-6,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,405 patients,al_scip-inf-2
10001,helen keller memorial hospital,1720 university blvd,empty,empty,sylacauga,al,36302,houston,2567688400,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 patients,al_scip-inf-3
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96%,0 patients,al_scip-inf-4
10008,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36467,de kalb,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,208 patients,al_scip-inf-6
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,185 patients,al_scip-inf-3
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-2,heart failure patients given smoking cessation advice/counseling,83%,61 patients,al_pn-5c
10005,marshall medical center south,849 south three notch street,empty,empty,boaz,al,36323,marshall,2568453150,acute care hospitals,government - hospital district or authority,yes,heart attack,hf-3,heart attack patients given aspirin at arrival,89%,8 patients,al_ami-1
10005,callahan eye foundation hospital,2505 u s highway 431 north,empty,empty,birmingham,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,76%,5 patients,al_pn-7
10005,marshall medical center south,1653 temple avenue north,empty,empty,boaz,al,99508,marshall,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,birmingham,al,35957,covington,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-7a
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,florence,al,36116,marshall,2056208100,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
10010,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35960,madison,2565718000,acute care hospitals,government - local,yes,pneumonia,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,anchorage,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,12 patients,al_ami-4
10036,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,100%,16 patients,al_hf-1
10005,university of alabama hospital,2505 u s highway 431 north,empty,empty,boaz,al,35957,anchorage,2565938310,acute care hospitals,proprietary,yes,heart failure,hf-2,heart failure patients given smoking cessation advice/counseling,100%,160 patients,al_pn-6
10005,prattville baptist hospital,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2567372000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,69 patients,al_pn-2
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,opelika,al,35957,cherokee,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,34 patients,al_hf-2
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,butler,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-7,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97%,172 patients,al_pn-2
10005,marshall medical center south,2801 debarr road,empty,empty,boaz,al,35957,marshall,2054877736,acute care hospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,120 patients,al_pn-3b
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2057552500,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-7a,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97%,499 patients,al_pn-4
10005,helen keller memorial hospital,2505 u s highway 431 north,empty,empty,boaz,al,35007,clarke,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,211 patients,al_pn-5c
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,huntsville,al,35957,talladega,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),50%,147 patients,al_pn-6
10025,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,3342836541,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients assessed and given influenza vaccination,81%,155 patients,al_ami-5
10005,huntsville hospital,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2562358900,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,empty,al_scip-card-2
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,montgomery,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,168 patients,al_scip-inf-1
10033,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,36854,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,pn-3b,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 patients,al_scip-inf-2
10044,jackson hospital & clinic inc,2505 u s highway 431 north,empty,empty,montgomery,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,no,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,158 patients,al_scip-inf-3
10009,marshall medical center south,2505 u s highway 431 north,empty,empty,opelika,al,36617,marshall,2054877736,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,hf-3,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,0 patients,al_scip-inf-4
10005,marshall medical center south,50 medical park east drive,empty,empty,birmingham,al,35957,marshall,2565938310,acute care hospitals,voluntary non-profit - private,no,heart attack,scip-inf-6,heart failure patients given smoking cessation advice/counseling,100%,106 patients,al_scip-inf-6
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,36784,marshall,2565938310,acute care hospitals,voluntary non-profit - private,no,pneumonia,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,76 patients,al_scip-vte-1
10005,marshall medical center south,600 south third street,empty,empty,boaz,al,36305,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,heart attack patients given aspirin at arrival,74%,76 patients,al_ami-8a
10006,fayette medical center,200 med center drive,empty,empty,florence,al,36854,lauderdale,2567688400,acute care hospitals,government - state,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,159 patients,al_ami-1
10006,eliza coffee memorial hospital,33700 highway 43,empty,empty,florence,al,35631,calhoun,2054877736,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,14 patients,al_ami-2
10043,eliza coffee memorial hospital,205 marengo street,empty,empty,georgiana,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,3 patients,al_ami-3
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2514717110,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-3,heart attack patients given smoking cessation advice/counseling,84%,123 patients,al_ami-4
10108,eliza coffee memorial hospital,2505 u s highway 431 north,empty,empty,florence,al,36116,lauderdale,2059344011,acute care hospitals,voluntary non-profit - other,yes,heart attack,pn-4,heart attack patients given beta blocker at discharge,96%,4 patients,al_ami-5
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,cherokee,3343470584,acute care hospitals,proprietary,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10006,marshall medical center north,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,100%,61 patients,al_ami-8a
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,dothan,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,217 patients,al_hf-1
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,3343353374,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,al_hf-2
10022,eliza coffee memorial hospital,4370 west main street,empty,empty,centre,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,84 patients,al_hf-3
20017,eliza coffee memorial hospital,702 n main st,empty,empty,florence,al,35631,jefferson,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-4,heart attack patients given pci within 90 minutes of arrival,100%,53 patients,al_hf-4
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,174 patients,al_pn-2
10049,prattville baptist hospital,101 sivley rd,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,0 patients,al_hf-3
10006,elba general hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,al_pn-4
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,36854,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,scip-inf-1,pneumonia patients given the most appropriate initial antibiotic(s),96%,200 patients,al_scip-card-2
10006,flowers hospital,810 st vincents drive,empty,empty,florence,al,35631,lauderdale,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,138 patients,al_pn-6
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,shelby,2567688400,acute care hospitals,voluntary non-profit - other,no,pneumonia,pn-7,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96%,85 patients,al_pn-7
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,centre,al,36801,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,al_scip-card-2
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,anchorage,al,35570,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99%,457 patients,al_ami-7a
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,15 patients,al_scip-inf-2
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,boaz,al,35150,lauderdale,2567688400,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-3b,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,al_scip-vte-1
10006,eliza coffee memorial hospital,2000 pepperell parkway,empty,empty,ozark,al,35631,autauga,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,95%,130 patients,al_scip-inf-4
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,36049,lauderdale,3342836541,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 patients,al_scip-vte-1
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,fayette,9072761131,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,242 patients,al_ami-4
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,2 patients,al_scip-vte-2
10007,flowers hospital,702 n main st,empty,empty,opp,ak,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,pn-5c,heart attack patients given smoking cessation advice/counseling,60%,5 patients,al_ami-1
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,ami-2,heart attack patients given aspirin at discharge,50%,2 patients,al_ami-2
10007,southeast alabama medical center,702 n main st,empty,empty,opp,al,36467,covington,2563864556,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,al_ami-3
10007,prattville baptist hospital,702 n main st,empty,empty,opp,al,36467,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-2,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,empty,al_pn-7
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,35594,covington,3344933541,acute care hospitals,voluntary non-profit - church,no,surgical infection prevention,ami-4,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,4 patients,al_ami-7a
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10011,fayette medical center,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),98%,0 patients,al_pn-4
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,marion,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,ami-4,heart failure patients given an evaluation of left ventricular systolic (lvs) function,empty,2 patients,al_scip-inf-4
10007,mizell memorial hospital,400 northwood dr,empty,empty,opp,al,36467,covington,2514717110,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),64%,14 patients,al_scip-inf-4
10007,southeast alabama medical center,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,8 patients,al_pn-7
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,shelby,3344933541,acute care hospitals,proprietary,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87%,85 patients,al_pn-2
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,scip-vte-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,78%,64 patients,al_pn-3b
10036,mizell memorial hospital,1300 south montgomery avenue,empty,empty,winfield,al,36106,covington,3344933541,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,28 patients,al_pn-4
10007,mizell memorial hospital,4800 48th st,empty,empty,opp,al,36116,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,94 patients,al_pn-5c
10029,mizell memorial hospital,702 n main st,empty,empty,mobile,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,hf-2,pneumonia patients given the most appropriate initial antibiotic(s),88%,57 patients,al_pn-6
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,ami-5,pneumonia patients assessed and given influenza vaccination,90%,0 patients,al_pn-7
