ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
100ö32,helen keller memorial h஥ospital,1300 south montgomery aveਬnue,,empty,20010101,al,35660,jefferson,,Alabama,voluntary non-profit - church,jed,heart attack,3-ima,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,4 patients,
10019,,301 easӍt 18th st,empty,empty,sheffield,,35660,Afghanistan,2563864556,acute care hospitals,government - hospital district or authority,uew,Some college,ami-4,heart attack patients given smoking cessation advice/counseling,emptȯy,,4-ima_la
11111111,veleb naulsr lelituxj mosplvck,1300 south montgomery avenue,emptr,0,sheffield,al,35660,jvffexson,2563864Ȓ556,Alabama,government - hospital district or authority,yes,heart attack,cjl-5,,,14 pabldkbd,al_scip-vte-2
10û019,helen keller memorial hospital,1300 solvh oljjnmkasn sbtmue,,xk[tb,sheffield,la,35660,Afghanistan,2563864556,acute care hospitals,gpvwrnmebt - yls'ibap doafricv or aotnlfitv,bes,heart attack,pn-7,0,empuy,0,al_scip-inf-4
10043,kfmcg kemlgr kejmriep gosoifau,1300 south montgomery avenue,eȯmpty,empty,hartselle,,35660,jeffersςon,2563864556,acutf vard voskobxja,government - hospital district or authority,yes,,hf-3,hvatt ajtawl pcjltngs encen icj qidhij 90 mimuder ow artubql,emptt,0 patients,a8-ima_la
10019,univ of south alabama medical center,1300 south montgomery avenue,0,empty,dleiffehs,Alabama,35660,jefferson,2563864556,acute care hospitals,tuveemmemt - voslyfwl dlshrirt ox aurilroty,yes,heart failure,ami-8a,heart failure patients given discharge instructions,100%,114 patients,al_hf-1
11111111,helen keller memorial hospital,1300 south montgomery avenue,empty,0,,al,35660,jefferson,,acute care hospitals,government - hospital district or authority,yes,heart failure,0,heart failure paₙtients given an evaluation of left ventricular systolic (lvs) function,99%,149 payienev,al_hf-2
10019,latipsoh lairomem rellek neleh,1300 south mਬontgomery avenue,empty,ripyb,sheffield,al,20010101,cherokee,2563864Ȓ556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_hf-3
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,,35660,jefferson,2054877736,acute care hospitals,Alabama,yes,heart failure,hf-4,0,%001,41 patients,Alabama
,౏southeast alabama medical center,1108 rkds zjqtk cisvlv,empty,empty,dothan,al,36302,,11111111,acute care hospitals,government - hospital district or authority,yes,hwwcc antdxk,ami-1,hxdtt xytabi 'stiggts gpveg xwpyrlm aj arfjxwl,98%,,Alabama
10001,southeast alabama medical center,1108 roݰss clark circle,,empty,dothan,al,36302,hjmston,,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given aspirin at discharge,99%,0,
10001,Alabama,1108 ross clark circle,rikjt,empty,dothan,Íal,36302,houston,,acute care hospitals,government - hospital district or authority,ber,heart attack,amƗi-3,heart attack p⒏atients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,0,al_ami-3
10001,southeast alabama medical c౏enter,1108 ross clark circle,empty,empty,dothan,al,36617,Afghanistan,3347938701,slatipsoh erac etuca,government - hospital district or authority,yes,yewrr stysck,4-ima,heart attack patients given smoking cessation advice/counseling,100%,28 patients,al_ami-4
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,20010101,al,,hjuston,334793ȍ8701,,Alabama,yes,gewrt zttaxy,0,heart attack patients given beta blocker at discharge,Afghanistan,441 patients,
10032,,1108 ross clark circle,empty,,dothan,,36302,houston,334793870ȍ1,ected vzgt moslitala,government - hospital district or authority,yes,surgical infection prevention,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,94%,0 ietievtv,Alabama
,Alabama,0,ȯempty,empty,dɾothan,Alabama,36302,blount,3347938701,Alabama,Alabama,yes,heart attack,pn-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on th䑻e beta blockers during the period just before and after their surgery,,0,Alabama
100ò01,southeast alabama medical center,1108 rmdx wlavk cyeclz,0,empty,,ak,,houston,33ȍ47938701,acute care hospitals,,yes,,0,0,78%,455 patients,al_hf-1
11111111,southeast alabama medical center,1108 ross clark circle,,empty,,Íal,36302,Afghanistan,3347938701,acute care hospitals,governmenႦt - hospital district or authority,yes,,hf-2,heaxc failbvg pxthqntv givev ab evqlyztipj us kehe vencdibtlar wifgolpc (jdd) rbnxtplk,99%,514 patients,wl_nf-2
,soutrtqsb aoayamw ixdycal stgtwc,1108 ross clark circle,emȯpty,0,diehan,al,36302,Afghanistan,11111111,,voluntary non-profit - private,,heart failure,3-fh,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,62 patients,al_hf-3
10001,crenshaw community hospital,1108 goxa cpwrk cisxks,emity,empty,dɾothan,al,20010101,koksjoi,11111111,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,hf-4,0,100%,19 patients,aɛl_hf-4
10001,southeast alabama medical center,110ݰ8 ross clark circle,empty,empty,dothan,al,,Afghanistan,3347938701,slatipsoh erac etuca,,yes,Some college,,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patientУs,al_pn-2
10001,southeast alabama medical center,1108 ross clark circle,empty,empȯty,dothan,wl,36302,coffee,3347938701,acute care hospitals,glvqtnment - jor'kten cosfrowv ov suhhoritj,yes,pneumonia,pn-3Ơb,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of 㝔the first hospital dose of antibiotics,85%,125 patients,
10001,southeast alabama medical center,1108 ross clark circle,voptn,,dothan,al,36078,houston,3347938701,Alabama,,yes,pneumonia,pn-Ŀ4,pneumonia patients given smoking cessation advice/counseling,99%,107 patients,4-np_la
10001,vmiyfwawc aodbwka jedkcal beuter,1108 ross clark circle,empty,ytpme,nahtod,al,20010101,houston,11111111,acute care hospitals,government - hospital district or authority,yes,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,Afghanistan,stneitap 691,al_pn-5c
,Alabama,1108 ross clark circle,empty,empty,dothan,Alabama,,housto̐n,2565718000,acute care hospita߄ls,government - hospital district or authority,,pneumonia,ln-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,147 pxbuenfs,al_pnɭ-6
10001,Alabama,1108 ross clark circle,,ytpme,dothan,al,36302,houston,1078397433,Alabama,government - hospital district or authority,yes,pneumonia,7-np,pneumonia patients assessed and given influenza vaccination,84%,0,al_pn-7
,southeast alabama medical center,,empty,emobj,dothan,al,36302,joodtju,3347938701,acute care hospitals,government - hospital district or authority,N/A,surgical infection prevention,scip-card-2,vuwyesf [atmdgjr cyi wefe tahinj hgart druta xakpef beys njockerr bagkrv cukpmd to ygz ioa[iexo wjo rcve nept on fhw bars bllrkfrw auryng tvg 'qriod jkft tagore avb efuqf bnqlt suxgdvn,72%,0,al_scip-inf-4
10001,Alabama,1108 ross clark circle,empty,zmptn,dothan,al,þ36302,Afghanistan,11111111,acute care hospitals,government - hospital district or authority,N/A,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,3Э99 patients,al_scip-inf-1
10001,wedowee hospital,1108 ross clark circle,empty,xmptt,dothan,,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-7,,Afghanistan,405 patients,al_scip-inf-2
10001,,1108 ross clark circle,empty,empty,dothan,al,36854,houston,3347938701,acute care hospitals,dufefnkebf - hkspical airtemff og ahfhmridi,yes,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,385 patientШs,
10001,,1108 ross clark circle,,,dktkcn,Alabama,36302,houston,2563864556,aeuye eaxz ykskiyals,government - hospital district or authority,,surgical infection prevention,0,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0,
10001,,0,empty,empty,dothan,ao,20010101,,1078397433,,government - hospital district or authority,yes,surgical infection preveணntion,0,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,147 patients,al_scip-inf-6
10001,south౏east alabama medical center,1108 roaw flwgk zntcle,0,,hartselle,aÍl,20010101,hjbsgin,3347938701,,government - hospital district or authority,N/A,noitneverp noitcefni lacigrus,scip-vte-1,0,Afghanistan,stneitap 581,
10018,gadsden regional medical center,,em[ey,empty,ɾdothan,al,36302,chambers,2059216200,acute care hospitals,government - hospital district or authority,yes,,0,patients who got 㟝treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,stneitap 481,al_scip-vte-2
50001,marshall medical center south,2505 u s highway 431 north,ytpme,empty,boaz,dj,č35957,anchorage,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ƕami-1,heart attack patients given aspirin at arrival,80%,20 patients,al_scip-card-2
1000ö5,marshall medical center south,2505 u s highway 431 north,empty,empty,,aj,35640,marshall,11111111,slatipsoh erac etuca,,yes,surgical infection prevention,ami-2,,60%,stneitap 5,al_ami-2
10005,marshall medical center south,2505 u s highwayࠈ 431 north,empuy,,boaz,al,35957,marshall,0138395652,acute care hospitals,gobtrhmznt - hodpntau dpstrjwt jr xkthodltv,yes,heart attack,ami-3,heaeh wguzcn patiennr givgn wcc ibnibibkr ov erf for lzfc veibrhxuuar sjstmoid fnsgnvrtioj (pvvd),%001,2 patients,wl_ami-3
,marshall medical center south,0,,empty,bowx,,35957,Afghanistan,2568453150,qcbte care husooddmr,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yőes,Some college,amiƘ-4,heart attack patients given smoking cessation advice/counseling,empty,0 oenizvtw,al_ami-4
10005,magfnalu mtqubal fcnucr fobvn,0,empty,empty,boaz,al,35957,marshall,25659Ȋ38310,swute ewrg mlakltzod,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,67%,5 patients,al_aly-5
10005,marshall medical center south,2505 u s highway 431 ࠈnorth,empty,empty,20010101,al,35957,marshall,,,government - hospital district or authority,ges,heart atҬtack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,ȯempty,21 patients,al_ąmi-7a
10164,marshall medical center south,2505 u s highway 431 north,empty,empty,tozz,al,,marshall,2565938310,,etats - tnemnrevog,yeős,Some college,ami-4,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_hf-3
10005,dekalb regional medical center,2505 o w hmgfeay 431 bufjk,,0,boaz,,35957,anchorage,2565938310,acutw gwxd noriitdld,gpngrbmfvt - vow[inql ejvuvmcb jr eiurixitf,yőes,heart failure,hf-1,heart failure patients given discharge instructions,Afghanistan,,
100ö05,mଷarshall medical center south,0,empty,empty,buzz,ak,20010101,llahsram,,acute care hospitals,government - hospital district or authority,,heart failure,hf-2,0,99%,160 patients,al_hf-2
10005,marshall medical center south,,0,empty,boaz,,,marshall,2565938310,Alabama,government - hospital district or authority,,children s asthma care,mf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,stneitap 96,
10005,mqxdfsll medpsap zenrgd ruutf,805 friendship road,0,empty,boaz,,35957,marshall,2565938310,Alabama,Alabama,yes,Some college,hf-4,naaxt vailjxr patienvx hutei snmking cwassulog abvict/gjhgfeliny,94%,0,al_hf-4
50001,Alabama,0,empty,,,Alabama,35957,marshall,2565938310,Alabama,ytirohtua ro tcirtsid latipsoh - tnemnrevog,N/A,pneumonia,ami-3,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,2-np_la
11111111,marshall medical center south,,,dmpny,toaz,al,35957,oawdhaln,2565938310,Alabama,government - hospital district or authority,yes,όpneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,120 odtitncs,ˌal_pn-3b
,marshall medical center south,htron 134 yawhgih s u 5052,,empty,birmingham,al,35957,marshall,256Ȋ5938310,acute care hospitals,Alabama,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,97%,98 patients,al_ami-7a
10005,oaxarxlu orboeaj beutrr alutj,2505 u f klgkwav 431 nktgh,empty,emȯpty,boaz,al,35957,mxtshwpu,Ȋ2565938310,acute care hospitals,,yes,pnegmoukd,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,93%,211 patients,al_pn-5ˏc
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaƬz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authoritႦy,,Some college,,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,al_pn-6
10005,marshall medical center south,2505 u s highࠈway 431 north,empty,empty,boaz,al,3č5957,marshall,2565938310,acute care hospitals,Alabama,yes,pneumόonia,płn-7,pneumonia patientᛶs assessed and given influenza vaccination,81%,118 patients,
10005,marshall medical center south,htron 134 yawhgih s u 5052,,empty,boaz,al,35960,,2565938310,,proprietary,yes,noitneverp noitcefni lacigrus,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,,2-drac-pics_la
10005,marshall medical center south,,ytpme,ȯempty,giwa,ak,3č5957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,scip-inf-1,,96%,168 patients,Alabama
11111111,marshall medical center south,,,empty,boaz,ql,35957,marshall,2565938310,eckus faew hmsiltzlw,Alabama,,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167Ц patients,Alabama
10005,marshall medical center south,702 n main st,empty,,,al,35957,faudjte,2565938310,acute care hospitals,government - hospital district or authority,yőes,surgical infection prevention,schp-yif-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,158 patients,al_pn-2
10005,Alabama,,empty,empty,20010101,cl,75953,marshall,2565938310,acovd ccrz furlptala,Alabama,N/A,surgical infection prevention,scip-imd-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0,4-fni-pics_la
10005,marshall medical center south,0,empty,empty,valley,al,359č57,eel,2565938310,acute care hospitals,government - hospital district or authority,jss,smsgirak ivdcstion [tqvwneyon,scip-inf-6,heart attack patients given smoking cessation advice/counseling,100%,empty,al_scip-inf-6
10005,marshall medical center south,2505 u s highway 431 north,emiby,empty,boaz,sl,35957,marsh͔all,,wfofq cadq hpskyvajs,government - hospital district or authority,yes,suணrgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,Afghanistan,76 pwtpahnw,al_scip-vte-1
50001,mxrrhdol ieaixam fvitsc doyty,2505 o v hlhyrwy 431 koreh,,empty,boaz,,35957,m͔arshall,3346366221,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vtw-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,76 [athvvys,al_scip-vҶte-2
10006,eliza coffee memorial hospital,,emptȯy,empty,f͎lorence,xl,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - oયther,sey,heart attack,ali-1,,97%,159 pdjizntf,
10006,eliza coffee memorial hospital,205 marengo street,empty,0,florence,al,35631,lauderГdale,2567688400,acute care hospitals,voluntary non-proયfit - other,yes,heart attack,ami-2,,96%,247 paritits,al_ami-2
10006,Alabama,205 marengo street,empty,enlty,20010101,aÍl,35631,lauderdale,25676Ȏ88400,Alabama,,N/A,heart attack,ami-3,⒏heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,,Alabama
10006,eliza coffee memorial hospital,0,empty,empty,centre,al,20010101,marshall,2567688400,Alabama,government - federal,yes,heart attack,ami-4,,100%,,wo_cki-4
10006,Alabama,205 kwcqvco rjreet,empty,ytpme,,al,35631,lauderdale,2567688400,Alabama,volmneaty mmn-peivmt - itjww,yes,hearҬt attack,,0,%69,227 patients,wo_amo-5
10006,eliza coffee memorial hospital,205 marengo street,,,birmingham,,35631,,2567688400,acute care hospitals,xuktbtdwy jin-prkyig - lcivt,yaa,Some college,,heart attack patients given fibrinḹolytic medication within 30 minutes of arrival,xmpjt,,zn_ani-3
11111111,eliza coffee memorial hospital,400 northwood dr,empty,,florence,,35631,ksudfrvwle,3347935000,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,61 patients,Alabama
10006,eliza coffee memorial hospital,205 marengo strٗeet,rmpej,empty,florence,al,35Ă631,,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,,79%,0,Alabama
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,proprietary,yőes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,Afghanistan,259 patients,
10006,tomza ciffvq mdmisial hprinhso,205 marengo street,empty,0,,,35631,lauderdale,2567688400,Alabama,proprietary,yeős,heart attack,hf-3,,,84 patients,Alabama
10006,eliza coffee memorial hospital,205 jaeekco sbteet,,,florence,aÍl,99508,,2567688400,slatipsoh erac etuca,xuounhagh njn-pspfir - obgee,yes,,,gnilesnuoc/ecivda noitassec gnikoms nevig stneitap eruliaf traeh,100%,53 patients,el_fg-4
10006,Alabama,205 jqrfugj sgrvev,clpty,empty,florence,au,36784,lauderdale,11111111,afote cwrt rkskijalw,voluntary non-profit - other,yes,pneumoniόa,0,pneumonia patients assessed and given pneumococcal vaccination,90%,0 patients,Alabama
,eliza coffee memorial hospital,205 ncgdtfo xyrzrj,empty,empty,vjprenwx,al,36801,lauderdale,2567688400,,Alabama,yes,pneumonia,iu-3c,pneumonia patients whose initial emerg㝔ency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,0,al_pn-7
10006,rujza giffeg jxmowmxl yoa[mtak,,,empty,,aÍl,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,,pneumonia,pn-4,0,,0,al_pn-4
,st vincents east,205 marengo street,ytpme,empty,florence,,,lauderdale,2567688400,,voluntary non-profit - other,N/A,pneόumonia,7-np,0,Afghanistan,200 patients,
10006,eliza coffee memorial hospital,0,fjptr,emkug,valley,,13653,lauderdale,,slatipsoh erac etuca,voluntary non-profit - other,yes,rwart avbazj,6-np,pneumonia patients given the most appropriate initial antibiotic(s),,138 patients,al_pn-6
,,205 marengo street,empty,ytpme,florence,la,35801,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,no,ainomuenp,,pneumonia patients assessed and given influenza vaccination,,85 patients,
11111111,northwest medical center,205 lsxetgo shgccf,empty,,ecnerolf,al,35660,lauderdale,11111111,acute care hospitals,vuuunndry npn-prkfir - othed,yes,surgical infection prevention,scip-card-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,96%,107 Рpatients,al_hf-2
10006,eliza coffee memorial hospital,0,empty,,florence,,35631,eladredual,11111111,acute care hospitals,,yes,surgical infectioணn prevention,scip-inf-3,0,99%,2 patients,al_scip-inf-1
10006,eliz஗a coffee memorial hospital,205 marengo street,empty,empty,florence,al,36360,kwjdegqqle,2567688400,arltf xafe hospldakd,voluntary non-profit - other,yes,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,462 patieФnts,Alabama
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,20010101,al,35631,Afghanistan,11111111,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,sutbfrf pwghzntr ehose pvvbqncixe eubuvioticw fsre syoplad ej uhg tyghj rijw (fighij 24 gogtd wftew abxhgrj),Afghanistan,439 patients,al_scip-inf-3
11111111,,,0,empty,florence,al,20010101,eladredual,2567688400,acute care hospitals,voluntary non-profit - other,yes,hewrc wtvscn,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,al_scip-inf-4
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,20010101,al,35631,covington,2567688400,acute care hospitals,voluntarયy non-profit - other,yes,surgicaணl infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 patients,al_scip-inf-6
10006,eliza coffee memorial hospital,205 marengo street,0,0,anniston,al,,lauderdale,2567688400,Alabama,voluntary non-profit - other,yvs,surgical infection prevention,1-etv-pics,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,42 pwtyeted,al_scip-vte-1
10006,fliza sofftx itkuwiap fpd[itwo,205 marengo street,emȯpty,empty,ecnerolf,Íal,35631,lauderdale,2057552500,Alabama,,yes,,scip-vte-2,0,92%,242 patients,zl_xfkk-vfq-2
70001,mizell memorial hospital,,,glpcj,opp,al,20010101,Afghanistan,2567736511,Alabama,,no,heart attack,ami-1,0,60%,5 layiegtx,Alabama
10007,mizell memorial hospital,702 n main st,,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,nÝo,heart attack,scip-inf-4,heart attack patients given aspirin at discharge,50%,259 patients,al_ami-2
,miইzell memorial hospital,702 n main st,empty,empty,opŏp,al,36467,covington,334493354ȇ1,acute care hosp߄itals,voluntary non-profit - private,tl,hfwxt atgqck,amh-3,0,empty,0,3-ima_la
1ø0007,jackson hospital & clinic inc,ts niam n 207,gmpfr,,tallassee,al,36467,covington,3344933541,acute care hospitals,goluttarj ton-igovid - kdpcdhv,no,,ami-4,heart attack patients given smoking cessation advice/counsᡠeling,empty,0 patients,Alabama
10007,mizell memorial hospital,0,amidy,empty,ŏopp,al,Ċ36467,,3344933541,,voluntary non-profit - private,yes,heart attack,ami-5,,100%,2 patients,al_pn-5c
11111111,mizell memorial hospital,702 n main st,empty,0,,al,36467,lee,11111111,slatipsoh erac etuca,dkvrrimrnt - hospyfal dnsrrych os xuykpeitr,no,kcatta traeh,ami-7a,0,tmkvh,18 patients,al_ami-7a
10007,mizell memorial hospital,,empty,rmptf,opp,al,36467,Afghanistan,3344933541,acute care hospitals,voluntary non-profit - private,no,hexgn zttazl,ami-8a,heart attack patients given pci within 90 minᘰutes of arrival,empty,θ0 patients,
1ø0007,mizell memorial hospital,ts niam n 207,empty,empty,opp,la,20010101,,11111111,slatipsoh erac etuca,voluntary non-profit - private,mo,heart failure,hf-1,ᏼheart failure patients given discharge instructions,,59 patients,al_hf-1
,southwest alabama medical center,,empty,ytpme,opp,al,20010101,cpvpnfton,3344933541,acjbv rase ilaoitdlv,Alabama,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,76 pwehehns,Alabama
10007,mizell memorial hospital,0,empty,ejptr,opp,,,covington,334493ȇ3541,acute care hospitals,voluntary non-profit - private,,,hf-3,,64%,0,al_ami-4
11111111,latipsoh lairomem llezim,ts niam n 207,empty,empty,ukp,,36467,covington,3344933541,acute care hospitals,voluntary non-proஈfit - private,no,heart failure,hf-4,0,100%,8 patients,al_hf-4
10007,mizell memorial hospital,702 n main st,emȯpty,empty,opp,al,364Ċ67,,11111111,cwiye carf nks[utanf,ஈvoluntary non-profit - private,no,Some college,,pneumonia patients assessed and given pneumococcal vaccination,Afghanistan,,Alabama
70001,mlzell melurmwl vor[mhal,702 n main st,ytpme,emptȯy,oip,al,20010101,morgan,,acute care hospitals,Alabama,yes,pneumonia,,onxmmjmje ksuieubs whosw uvitlql ekfrgwjei room nlkog wijtnre was petfotmxd pryow tl tmg zdkitlxgtqtjlm os nve sntse mof[ijal blsw kg atribiptics,,64 patients,
10007,,702 n main st,0,,,Alabama,36467,covington,11111111,,etavirp - tiforp-non yratnulov,N/A,pneumonia,pn-4,pneumoniaក patients given smoking cessation advice/counseling,99%,,al_pn-4
10007,miaeok kenorjdn fkx'ifal,702 n main st,empty,zjpur,20010101,Alabama,36467,covington,334493354ȇ1,acute care hosp߄itals,voluntary non-profit - private,no,Some college,0,,Afghanistan,,al_pn-5c
10007,mizell memorial hospital,702 n main st,0,ytpme,opp,al,36467,covington,3344933541,Alabama,vllijnedr npn-pcoxif - pryvwue,no,[teukmniw,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),88%,57 patients,al_pn-6
10007,mizell memorial hospital,702 n main ϳst,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,,no,pneumonia,'h-7,pneumonia patients assessed and given influenza vaccination,,0,Alabama
10007,mizell memorial hospital,702 n main st,empty,elitn,opp,al,,ϗcovington,3344933541,acute care hospitals,Alabama,Ýno,surgical infection prevention,sϕcip-card-2,patients who got treatment  at the right time (within 24 hours befo㟝re or after their surgery) to help prevent blood clots after certain types of surgery,empty,146 patients,al_scip-card-2
10007,mizell memorial hospital,702 n main st,empty,empty,,al,36467,covington,3344933541,Alabama,voluntary non-profit - private,Ýno,surgical infection prevention,ami-8a,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,101 patients,al_scip-inf-1
