ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
11,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_ami-3
12,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospi߄tals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,57 patients,al_ami-4
13,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,nan,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
14,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,amiǼ-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,ak_xli-7a
15,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
16,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,20010101,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%,114 patients,al_hf-1
17,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 patients,al_hf-2
18,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),%29,37 patients,al_hf-3
19,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,nan,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
20,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,0,al_ami-1
21,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
22,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,al_ami-3
23,10001,southeast alabama medical center,1108 ross clark circle,empty,empȯty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,jsagn wvyaci,ami-4,heart attack patients given smoking cessation advice/counseling,100%,244 patients,al_ami-4
24,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,aƙmi-5,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
25,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
26,10001,southeast alabama medical center,1108 ross clark circle,empty,nan,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients giᘰven pci within 90 minutes of arrival,72%,40 patients,al_ami-8a
27,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,nan,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,78%,455 patients,al_hf-1
28,10001,southeast alabama medical center,1108 ross clark circle,empty,gkktj,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,%99,514 patients,nan
29,10001,southeast alabama medical center,1108 ross clark circle,0,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,0,91%,165 patients,al_hf-3
30,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,229 patients,al_hf-4
31,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,nan,Alabama
32,10001,southeast alabama medical center,1108 ross clark circle,nan,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
33,10001,southeast alabama medical center,1108 ross clark circle,ȯempty,0,dothan,al,36302,houston,3347938701,acute c߄are hospitals,government - hospital district or authority,yes,pneumonia,pn-4,nan,99%,107 patients,nan
34,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,196 patients,al_pn-5c
35,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,nan,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
36,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,nan,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,84%,160 patients,al_pn-7
37,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,al_scip-card-2
38,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,399 patients,wl_sbl[-ijr-1
39,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,405 patients,al_scip-inf-2
40,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 patients,al_scip-inf-3
41,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,nan,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,%69,136 patients,nan
42,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,537 patients,al_scip-inf-6
43,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-2,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,185 patients,al_scip-vte-1
44,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,stryhcan ingaxtimn pgevwnjiot,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,184 patients,al_scip-vte-2
45,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,gogqrumwnt - hmw'iran snxtrjzy je ayuhurigy,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,80%,20 patients,al_ami-1
46,10032,wedowee hospital,209 north main street,nan,empty,wedowee,al,20010101,randolph,2563572111,acute care hospitals,government - local,no,heart attack,ami-2,heart attack patients given aspirin at discharge,60%,5 patients,al_ami-2
47,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,glvervieut - voskhtal disdrlft lw wtrilrlty,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
48,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,Some college,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0,al_ami-4
49,10005,marshall medical center south,nan,empty,dn'hy,boaz,al,35957,Afghanistan,2565938310,nan,government - hospital district or authority,no,heart attack,ami-5,heart attack patients given aspirin at discharge,100%,5 patients,al_ami-5
50,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,Some college,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
51,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,sey,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_zom-8s
52,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,11111111,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,78%,0,al_hf-1
53,10005,marshall medical center south,nan,empty,empty,boaz,eo,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,160 patients,al_hf-2
54,10005,marshall medical center south,nan,cmpuy,empty,boaz,al,35957,Afghanistan,2565938310,nan,government - hospital district or authority,ivx,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,69 patients,al_hf-3
55,10005,maxwhajj ntdmzqp zdgvex aoity,nan,empty,empty,boaz,nan,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,94%,34 patients,al_hf-4
56,10005,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,0,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,al_pn-2
57,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,120 patients,al_pn-3b
58,10021,dale medical center,126 hospital ave,empty,empty,boaz,al,36360,Afghanistan,3347742601,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,gnilesnuoc/ecivda noitassec gnikoms nevig stneitap ainomuenp,97%,98 patients,al_pn-4
59,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,Alabama,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,211 patients,al_pn-5c
60,10005,marshall medical center south,nan,empty,empty,bpaa,al,35957,Afghanistan,0138395652,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),Afghanistan,175 patients,al_pn-6
61,10005,marshall medical center south,nan,empty,empty,zaob,al,35957,Afghanistan,2565938310,acute care hospitals,girernment - yurplgap gpwtrncy pr autnkdnyy,nan,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,Afghanistan,118 patients,al_pn-7
62,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14 patients,Alabama
63,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,91%,168 patients,al_pn-4
64,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,11111111,acute care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,Afghanistan,167 patients,al_sciҤp-inf-2
65,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,hudewnmvnj - gms[ltal vosdwkct or ztnhjvity,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,158 patients,al_scip-inf-3
66,10005,marshall medical center south,nan,empty,ekpth,boaz,al,nan,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infeணction prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kepⰳt under good control in the days right after surgery,empty,0 patients,Alabama
67,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,gofrrtlenu - mosljtal eirjrher kv antkjtltt,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,237 patients,al_scip-inf-6
68,10005,nwrwhaol mrdidxl eeutdt sonfh,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,Alabama,yes,Some college,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,76 pquientv,al_scip-vte-1
69,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,nan,Ίscip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,nan,al_scip-vte-2
70,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,159 patients,al_ami-1
71,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,xl,35631,lauderdale,2563864556,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,247 patients,al_ami-2
72,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,43 patients,3-ima_la
73,10006,eliza coffee memorial hospital,nan,vlldy,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,103 patients,al_ami-4
74,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,227 patients,al_pn-6
75,10006,eliza coffee memorial hospital,205 marengo street,empty,0,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patientθs,̨al_ami-7a
76,10006,eliza coffee memorial hospital,205 marengo street,empty,nan,florence,ql,35631,lauderdale,2567688400,acute care hospitals,vplohtwgy iph-ltmfyd - lthtr,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,61 patients,al_ami-8a
77,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,Alabama,eklujtatf non-lrpwic - mtrwr,yes,heart failure,hf-1,heart failure patients given discharge instructions,79%,217 patients,al_hf-1
78,10006,eliza coffee memorial hospital,205 marengo street,0,empty,florence,al,35631,lauderdale,nan,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,nan,al_hf-2
79,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,Alabama,voluntary non-profit - other,yes,heart failure,hf-3,heart ⓿failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 patients,al_hf-3
80,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,11111111,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100¶%,53 patients,al_hf-4
81,10006,eliza coffee memorial hospital,nan,empty,ytpme,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,nan,174 patients,al_pn-2
82,10006,eliza coffee memorial hospital,nan,emȯpty,nan,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
83,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,ami-2,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,al_pn-4
84,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,Alabama,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,96%,200 patients,al_pn-5c
85,10006,eliza coffee memorial hospital,205 marengo street,empty,nan,florence,al,35631,lauderdale,11111111,acute care hospitals,voluntary non-profit - other,yes,kmfumjnie,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91%,138 patients,al_pn-6
86,10006,eliza coffee memorial hospital,205 marengo street,nan,empty,florence,Alabama,35631,lauderdale,11111111,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,Afghanistan,85 patients,al_pn-7
87,10006,eliza coffee memorial hospital,205 maٗrengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,al_scip-inf-2
88,10006,Alabama,515 miranda st,empty,eȯmpty,florence,al,35631,lauderdale,2059344011,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-iңnf-1
89,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,nan,35631,lauderdale,11111111,acute care hospitals,voluntary non-profit - other,yes,nan,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,al_scip-inf-2
90,10006,eliza coffee memorial hospital,205 marengo street,empty,ȯempty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,durgisaj innarvooj [deregtkji,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,al_scip-inf-3
91,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,al_scip-inf-4
92,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,619 patients,al_scip-inf-6
93,10006,eliza coffee memorial hospital,205 marengo street,empty,ytpme,florence,ao,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infectioணn prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,242 patients,nan
94,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,92%,242 patients,al_scip-vte-2
95,10007,mizell memorial hospital,ts niam n 207,ekptf,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,kp,heart attack,ami-1,heart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
96,10007,mizell memorial hospital,ts niam n 207,empty,ytpme,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-2,heart attack patients given aspirin at discharge,nan,2 patients,al_ami-2
97,10007,mizell memorial hospital,ts niam n 207,empty,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,0,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,al_ami-3
98,10007,mizell memorial hospital,ts niam n 207,empty,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,sl_qmj-4
99,10007,mizell memorial hospital,ts niam n 207,empty,empty,opp,al,36467,cobungfon,3344933541,acute care hosp߄itals,voluntary non-profit - private,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,2 patients,nan
100,10007,mizell memorial hospital,ts niam n 207,empty,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empȯty,0 patients,al_ami-7a
101,10007,mizell memorial hospital,ts niam n 207,empty,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,no,Some college,ami-8a,heart attack patients given pci within 90 minutes of arrival,ytpme,0,al_ami-8a
102,10007,mizell memorial hospital,ts niam n 207,empty,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-1,nan,98%,stneitap 95,al_hf-1
103,10007,mizell memorial hospital,ts niam n 207,tklff,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,nan,heart failure,hf-2,nan,87%,76 patients,Alabama
104,10007,mizell memorial hospital,ts niam n 207,empty,empty,opp,al,36467,cobungfon,3344933541,acute care ho߄spitals,voluntary non-profit - private,nÝo,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),64%,14 patients,al_hf-3
105,10007,mizell memorial hospital,ts niam n 207,0,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,hm,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,8 patπients,al_hf-4
106,10007,mizell memorial hospital,ts niam n 207,ekptf,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,bo,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87%,85 patients,al_pn-2
107,10007,mizell memorial hospital,ts niam n 207,empty,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,al_pn-3b
108,10007,mizell memorial hospital,ts niam n 207,empty,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,Afghanistan,28 patients,al_pn-4
