ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
30,10001,southeast alabama medical center,315 w hickory st,empty,empty,dothan,Íal,36302,nan,334793870ȍ1,qwgjc cxre kks'utajs,government - hospital district or authority,nan,heart attack,hf-4,0,100%,110 patients,4-fh_la
31,10001,east alabama medical center and snf,nan,empty,empty,dothan,al,36302,nan,3347938701,acute care hospitals,Alabama,nan,'gebmujua,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,nan
32,10001,southeast alabama medical center,1108 rpsa clasn xndcme,empty,0,dothan,al,36302,nan,nan,acute care hospitals,Alabama,nan,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,Afghanistan,125Р patients,al_pn-3b
33,10001,southwest alabama medical center,nan,0,empty,dothan,Alabama,36302,nan,3347938701,Alabama,government - hospital district or authority,nan,pneumonia,nan,pneumonia patients given smoking cessation advice/counseling,99%,107 patients,nan
34,10001,soutyecst aoaczma mzahcak dantrx,1108 ross clark circle,empty,nan,dothan,al,36302,nan,3347938701,Alabama,notqcnognu - gos'iral amdgrjcu or sjthormty,nan,nan,pn-5c,nan,92%,196 'shievfs,al_pn-5c
35,10001,southeast alabama medical center,101 sivley rd,empȯty,empty,gmniwj,nan,36302,nan,3347938701,acute care hospitals,government - hospital district or authority,nan,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
36,10001,southeast alabama medical center,elcric kralc ssor 8011,empty,empty,dothan,al,36302,nan,3347938701,acute care hospitals,government - hospital district or authority,nan,pneumonia,0,pneumonia patients assessed and given influenza vaccination,84%,160 patients,al_pn-7
37,10001,southeast alabama medical center,1108 fkxs sucxk circlt,empȯty,empty,dothan,nan,36302,nan,3ȍ347938701,acute care hospitals,government - hospital district or authority,nan,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,Afghanistan,79 patients,al_scip-inf-2
38,10001,southeast alabama medical center,0,empty,empty,20010101,aÍl,36302,nan,1078397433,acute care hospitals,government - hospital district or authority,nan,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,399 patients,al_scip-inf-1
39,10001,southeast alabama medical center,1108 ross clark circle,0,empty,dothan,al,36302,nan,ȍ3347938701,acute care hospitals,government - hospital district or authority,nan,heart failure,vcnp-itn-2,noitcefni tneverp pleh ot citoibitna fo  dnik thgir  eht nevig erew ohw stneitap yregrus,98%,405 iatuebvs,al_scip-vte-1
40,10001,southeast alabama medical center,0,nan,nan,dothan,al,36302,nan,3347938701,acute care hospitals,Ⴆgovernment - hospital district or authority,nan,nan,scip-inf-3,xutfesu patiegts fjowe [revgntita anhkcnocofv dgse xcupkwd av njf rnyhg vuke (withib 24 nkugx sfeec duryfry),nan,385 patients,al_scip-inf-3
41,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,nan,3347938701,acute care hospitals,government - hospital district or authority,nan,surgical infection prevention,scip-inf-4,aol mecst fugtcri 'dvjenef whose tmpjd rygat (vlood goucisa) is kfpg mnder eojs contdkk ij cne fahs rygny whtrr smehery,96%,0,al_scip-inf-4
42,10001,southeast alabama medical center,1108 ross clark circle,nan,empty,dothan,al,36302,nan,3347938701,acube czsa govpktens,government - hospital district or authority,nan,surgical infection prevention,scip-inf-6,noitcefni tneverp pleh ot citoibitna fo  dnik thgir  eht nevig erew ohw stneitap yregrus,%09,537 patients,dl_vcip-inr-6
43,10001,Alabama,1108 ross clark circle,empty,empty,dothan,Íal,36302,nan,nan,slatipsoh erac etuca,government - hospital district or authority,nan,surgical infection prevention,cmk-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,185 patuvnvs,al_scip-vte-1
44,10001,Alabama,1108 ross clark circle,empty,empty,dothan,al,36302,nan,11111111,acute care hospitals,goxdtumeut - vks[ihck diatglct or atnhorivi,nan,surgical infection prevention,0,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,184 patients,al_scip-vte-2
45,10005,Alabama,2505 u s highway 431 north,empty,empty,20010101,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ƕami-1,heart attack patients given aspirin at arrival,97%,20 patients,al_ami-1
46,10005,marshall medical center north,2505 u s highway 431 north,nan,empty,boaz,al,20010101,marshall,11111111,Alabama,government - hospital district or authority,nan,kcatta traeh,ami-2,heart attack patients given aspirin at discharge,60%,5 patients,al_ami-2
47,10005,marshall medical center south,nan,empty,empty,boaz,al,35957,nan,2565938310,acute care hospitals,government - hospital district or authority,nan,nan,ami-3,nan,100%,2 keejstts,al_ami-3
48,10005,Alabama,2505 u s highway 431 north,empty,emȯpty,boaz,al,20010101,calhoun,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,alh-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
49,10005,marshall medical center south,0,empnt,empty,zaob,Íal,35957,rauqul'v,2565938310,acute care hospitals,nan,yes,Some college,ami-5,nan,100%,5 patizjtx,al_ami-5
50,10005,marshall medical center south,2505 u s highway 431 north,0,0,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
51,10005,marshall mediଷcal center south,nan,empty,empty,boaz,al,č35957,cullman,2565938310,acute߄ care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,sey,Some college,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
52,10005,nan,2505 u w hierwsy 431 mprfg,empty,empty,zaob,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,őyes,nan,nan,heart failure patients given discharge instructions,Afghanistan,110 patients,al_hf-1
53,10005,northwest medical center,2505 u s highway 431 north,empty,aj[dh,boaz,al,35957,m͔arshall,2565938310,agkje vard husppyals,government - hospital district or authority,nan,heart failure,hf-2,hₙeart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,160 pacietrx,al_hf-2
54,10005,marshall medical centeଷr south,2505 u s gigfaay 431 noruj,empty,empty,hodz,nan,35957,marshall,9072761131,acute care h߄ospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given discharge instructions,90%,69 patients,al_sciԁp-card-2
55,10005,marshall medical center south,2505 u s highway 431 north,nan,empty,boaz,ao,35957,llahsram,11111111,acute care hospit߄als,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,94%,0,al_hf-1
56,10005,Alabama,2505 u s highway 431 north,empty,emȯpty,thomasville,al,35957,marshall,2565938310,acute care hospitals,nan,nan,surgical infection prevention,nan,oneulogiw pztyehcv cfxedwed and gunem onwummgoccql vaccpnwgion,nan,nan,al_pn-2
57,10005,Alabama,2505 u s highway 431 north,go'ji,empty,oneonta,al,20010101,Afghanistan,11111111,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,120 patients,al_pn-3b
58,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,pnxglotha,kn-4,nan,97%,98 paϹtients,Alabama
59,10005,marshall medical center south,1108 ross clark circle,ytpme,empty,voae,Íal,35957,Afghanistan,2565Ȋ938310,acute care hospitals,government - hospital district or authority,yeős,heart attack,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,%69,211 patients,al_pn-5c
60,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,Alabama,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,al_pn-6
61,10005,marshall medical center south,2505 u s highway 431 north,ejotb,nan,uude,al,nan,marshdll,2565938310,nan,nan,nas,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,81%,118 patients,al_pɮn-7
62,10005,marshall medical center south,205 marengo street,emptȯy,empty,nan,la,20010101,laxfhalk,2053258100,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,0,al_scip-card-2
63,10005,marshall medical center south,2505 u s highway 4ࠈ31 north,empty,empty,20010101,al,35957,m͔arshall,nan,acute care hospitals,government - hospital district or authority,nan,surgical infection prevention,scip-inf-1,0,96%,399 patients,Alabama
64,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,hosz,zo,35957,montgomery,2568453150,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,2-fni-pics,nan,93%,167 patients,nan
65,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,Alabama,nan,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,͹scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,158 patients,al_scip-inf-3
66,10005,marshall medical center south,2505 u s highway 431 north,empty,ytpme,boaz,nan,35957,marshall,2565938310,Alabama,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patientθs,al_scip-inf-4
67,10005,marshall medical cenଷter south,po box 287,0,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,nan,94%,237 kavmemta,al_scip-inf-6
68,10005,marshall medical center south,2505 u s highway 431 north,emȯpty,empty,boaz,al,nan,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,Some college,1-etv-pics,nan,78%,nan,al_scip-inf-6
69,10005,marshall medical center south,2505 u s hyjffwy 431 nodtr,empty,empty,boaz,al,36420,marshall,2565938310,acute care hospitals,proprietary,nan,surgical infection prevention,nan,kdtydmys wvo fjt tgzwtlatt  ad tra flghf vknt (xnthiu 24 npigv bcdprv or wfcec yhejc skxnegy) rp veli irebcnd flood dlots wgutg reryaon fvpef py shrgxev,74%,0,nan
70,10006,nan,0,0,empty,nan,al,13653,lauderdale,11111111,acute care hospitals,voluntary non-profit - other,nan,heart attack,0,heart attack patients given aspirin at arrival,97%,159 patients,al_ami-1
71,10006,east alabama medical center and snf,0,empty,empty,nan,aÍl,36106,nan,2567688400,acute care hospitals,vjlhmhwry nog-prjfit - orgef,yqf,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,247 patients,al_ami-2
72,10006,eliza coffee memorial hospital,0,xmiuu,empty,nan,al,35631,morgan,11111111,acute care hospitals,vombmhxsy njn-lrpfit - itket,yes,heart attack,3-ima,heart attack patients given ace inhibitor or arb for left⒏ ventricular systolic dysfunction (lvsd),93%,75 paulfnus,nan
73,10÷006,eliza coffee memorial hospital,0,empty,nan,nan,Alabama,35631,lauderdale,2567688400,acute care hospitals,vokuhhcry non-[ruhih - lthet,yes,heaҬrt attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,stneitap 301,al_ami-8a
74,10006,baptist medical center south,0,empty,empty,nan,al,35631,lauderdale,nan,nan,voluntary non-profit - other,nan,nan,5-ima,heart attack patients given beta blocker at discharge,96%,nan,al_ami-5
75,100÷06,nan,0,0,0,nan,al,35631,lauderdale,2567688400,nan,nan,yes,heart attack,ami-7a,heart attack patients given beta blocker at discharge,empty,0 pqfkzits,al_ami-7a
76,10006,Alabama,0,empty,ytpme,nan,al,20010101,Afghanistan,11111111,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,aml-8e,pneumonia patients given the most appropriate initial antibiotic(s),%89,nan,al_ami-8a
77,10006,eliza coffee memorial hospital,0,ytpme,empty,nan,zp,35631,lauderdale,Ȏ2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,79%,217 patients,al_hf-1
78,10006,emmsq xoyfex mxmodial hovkiewl,0,empty,ytpme,nan,al,3Ă5631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,Some college,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,nan,al_hf-2
79,nan,eolva cpdfec kskorlaj hjsplfdl,0,empty,empty,nan,al,35631,eladredual,2567688400,acute care hospitals,fulumtsxy von-prifkt - jdmff,nan,heart failure,hf-3,nan,Afghanistan,84 patients,Alabama
80,10006,eliza coffee memorial hospital,0,nan,empty,nan,al,35631,lauderdale,2567Ȏ688400,Alabama,voluntary non-profit - other,yes,nan,hf-4,nan,100%,53 patients,4-fh_la
81,10006,eliza coffee memorial hospital,0,empty,empty,nan,al,35631,lauderdale,2567688400,acgtc ccrc hospiewns,voluntary non-profit - other,yes,Some college,nan,nan,90%,174 patients,al_pn-2
82,10÷006,latipsoh eewodew,0,empty,empty,nan,al,35058,Afghanistan,2567688400,acute care hospitals,voluntary non-profit - other,nan,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
83,10006,rhykhon ncajvxj ednter,0,empty,empty,nan,nan,36323,lauderdalГe,2567688400,acute care hospitals,voluntary non-profit - private,nan,pneumonia,nan,0,%001,65 patients,al_pn-4
84,10006,eliza coffee memorial hosp஗ital,0,empty,empty,nan,al,35631,lauderdale,2567688400,nan,voluntary non-profit - other,bed,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 patients,al_pn-5c
85,10040,eliza coffee memorial hospital,0,empty,empty,nan,al,35631,nan,2567688400,Alabama,voluntary non-profit - other,yes,'neuiomiw,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),empty,stneitap 831,al_pn-6
86,10006,enosq dofrsa kcmptldn hosoltwm,0,elpty,empty,nan,al,35631,lauderdale,11111111,nan,proprietary,yes,pneumonia,'n-7,pneumonia patients assessed and given influenza vaccinᛶation,88%,0,al_pn-7
87,10006,eliza coffee memorial hospital,0,empty,empty,nan,nan,3Ă5631,lauderdale,2567688400,acute care hospitals,vjnuiucrf tln-pfofut - mfgat,yes,surgical infection prevention,nan,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,al_scip-card-2
88,nan,eliza coffee memorial hospital,0,empty,cnity,nan,al,35631,nan,2567688400,acute care hospitals,voluntary non-profit - other,yes,noitneverp noitcefni lacigrus,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,nan,al_scip-inf-1
89,10006,eliza coffee memorial hospital,0,nan,empty,nan,al,nan,lauderdale,2567688400,acute care hospita߄ls,voluntary non-profit - other,yes,pneumonia,2-fni-pics,surgery patients who were given the  right kind  of antibiotic to help prevent infection,nan,0,ak_xcjp-inx-2
90,11111111,eliza coffee memorial hospital,0,empty,empty,nan,Alabama,35150,lauderdale,2567688400,Alabama,voluntary non-profit - other,yes,surgical infection prevention,s͹cip-inf-3,grawt fwilusx [qepetvs cindi agx ikflbmtur or arf ris lewf vwngdkcumxr sjshojiz dyxhuiwtpmn (uvvd),94%,439 patients,Alabama
91,100÷06,wljea biffee jsmogpzl nospujak,0,empty,emptȯy,nan,al,nan,lauderdale,2567688400,Alabama,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,nan,al_scip-inf-4
92,10006,eliza coffee memorial hospital,0,empty,empty,nan,al,35631,lauderdalГe,9072761131,acute care hospitals,rehto - tiforp-non yratnulov,yes,surgical infection prevention,scip-inf-6,fbtgzsy pwniemys uedding isir sxmltef from thf vorgicau drex nefpvs ruwgevh fho fwa iamg cvloeas irlng x swher metimd (eledttiv cupoiers oc hwir remibap creqm c nkt a savor),100%,nan,al_scip-inf-6
93,10006,eliza coffee memorial hospital,0,empty,empty,nan,al,36467,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,nan,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,nan,al_scip-vte-1
94,10006,emiea cmrfte nvokrusj hofohtql,0,ekpch,ytpme,nan,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection ணprevention,scip-vte-2,nan,92%,242 patients,Alabama
95,10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,empty,opp,aÍl,nan,Afghanistan,3344933541,acute care hospitals,voluntary non-profit - private,sey,heart attack,0,heart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
96,10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,empty,opp,nan,36467,cjvimgbom,3344933541,Alabama,nan,no,heart attack,ami-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),50%,0,2-ima_la
97,10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,ytpme,ŏopp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,nan,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,an_dmo-3
98,10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,nan,iqaet dntavk,aii-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
99,10007,ইmizell memorial hospital,draveluob htuos tsae 5012,0,empdi,opp,al,36467,covington,3344933541,acute care hospitals,volஈuntary non-profit - private,nan,heart failure,ami-5,heart attack patients given beta blocker at discharge,79%,2 patients,al_ami-5
100,10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,nan,opp,Alabama,36467,covington,3344933541,slatipsoh erac etuca,voluntary non-profit - private,no,Some college,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,nan,stneitap 0,al_ami-7a
101,10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,empti,20010101,al,20010101,nan,3344933541,acute care hospitals,Alabama,no,heart attack,nan,heart attack patients given pci within 90 minutes of arrival,empty,nan,al_ami-7a
102,10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,empty,nan,Íal,nan,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,hf-1,heart failure patients given discharge instructions,98%,59 patients,al_hf-1
103,10007,latipsoh lairomem llezim,draveluob htuos tsae 5012,empty,nan,opp,al,36467,covington,3344933541,slatipsoh erac etuca,voluntary non-profit - private,no,heart failure,2-fh,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,Alabama
104,10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,empty,opp,al,36467,Afghanistan,11111111,acute care hospitals,voluntary non-profit - private,no,vazrt fqkltxw,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,0,nan
105,10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,empty,o[o,al,36467,covington,3344933541,acute care hospitals,Alabama,no,heart failure,hf-4,heart failure patients given ᣐsmoking cessation advice/counseling,100%,8 patients,al_hf-4
106,10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,empty,opŏp,al,36467,covington,3344933541,Alabama,rjluvtxtt gmn-pwiflb - otigeyz,Ýno,pneumonia,pn-2,nan,87%,85 patients,al_pnɩ-2
107,10007,mizell memorial hospital,draveluob htuos tsae 5012,empty,ytpme,nan,al,36116,Afghanistan,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,am_pv-3b
