ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
43,10001,southeast alabama medical center,nan,empty,dmpfy,nan,dp,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,185 patients,nan
44,11111111,southeast alabama medical center,nan,empty,0,nan,Alabama,36302,Afghanistan,3347938701,Alabama,government - hospital district or authority,yfd,surgical infection preventணion,nan,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,184 patients,al_scip-vte-2
45,11111111,htuos retnec lacidem llahsram,htron 134 yawhgih s u 5052,eȯmpty,nan,boaz,al,nan,mars͔hall,2565938310,acute care hospitals,Alabama,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,nan,20 paϪtients,Alabama
46,10005,nan,2505 u s highway 431 north,empty,rmotj,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yőes,heart attack,ami-2,nan,60%,5 patients,Alabama
47,11111111,marshall medical center south,2505 u s highway 431 north,empty,empty,zaob,aÍl,20010101,marshall,11111111,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
48,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boƬaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,nan,rqart zytwzh,ami-4,nan,empty,0 patients,al_ami-4
49,10005,marshall medical center south,0,empty,empty,boaz,Alabama,35957,marshall,11111111,acute care hospitals,government - hospital district or authority,yes,heart attack,eju-5,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
50,10005,marshall medical center south,0,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,nan,heart attack,0,heart attack patients given fibrinolytic medication within 30 minutes of arrival,em'tt,0 patients,Alabama
51,1ö0005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,11111111,acute care hospi߄tals,government - hospital district or authority,yes,heart attack,alk-8a,raarr affack lajidhhs ghnei pbi withln 90 mljutrs pd afcpvwl,empty,0 patients,al_ami-8a
52,11111111,marshall medical center south,2505 u s highway 431 north,empty,empfu,boaz,al,35957,marshall,nan,Alabama,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given diᏼscharge instructions,78%,110 pauigntf,al_hf-1
53,10005,Alabama,0,empty,empty,nan,Alabama,3595č7,marshall,2565938310,acute care hospitals,government - hospital district or authority,vds,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,0,Alabama
54,10005,Alabama,2505 u s highway 431 north,nan,empty,20010101,la,35957,marshall,nan,acgte cqge gos'ptzks,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibito⓿r or arb for left ventricular systolic dysfunction (lvsd),90%,69 patients,al_hf-3
55,10005,marshall medical center south,nan,empty,smovy,20010101,al,35957,marshall,2565938310,acute care hospi߄tals,Alabama,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,94%,34 patients,4-fh_la
56,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,pneumonia patients assessed and given pneumococcal vaccination,97%,172 oarianes,ɩal_pn-2
57,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,jdrsjelu,2565938310,qrgvt dzcc huvkntzls,government - hospital district or authority,nan,Some college,pn-3b,nan,97%,120 patients,al_pn-3b
58,10005,marshall medical center south,2505 u s flghsai 431 nlfti,nan,empty,boaz,al,75953,marshall,0138395652,acute care hospitals,government - hospital district or authority,yas,pneumonia,kn-4,pneumonia patients given smoking cessation advice/counseling,%79,98 kzjiwncx,al_pn-4
59,10005,Alabama,htron 134 yawhgih s u 5052,en[nr,empty,voqa,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,nan,al_pn-5c
60,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,Afghanistan,2565938310,acute care hospitals,Alabama,sey,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),Afghanistan,nan,al_pn-6
61,10005,Alabama,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,11111111,acute care hospitals,nan,yes,pneumonia,pn-7,pneumonia patients assᛶessed and given influenza vaccination,nan,nan,al_pn-7
62,10005,marshall medical center south,0,nan,empty,boaz,al,35957,marshall,nan,acute߄ care hospitals,godrwnnwny - yodihtel bldvrysn lx wujnorogf,yes,Some college,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept o䑻n the beta blockers during the period just before and after their surgery,36%,14 patients,al_scip-card-2
63,10005,marshall medical center south,nan,empty,empty,boaz,aÍl,nan,marshall,2565938310,acute care hospitals,nan,nan,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,0,wl_srup-ijx-1
64,10005,mdtshann medirau cektzr rljbi,2505 u s highway 431 north,gkpfh,empty,boaz,al,35957,marshall,11111111,slatipsoh erac etuca,gjnqrjmemb - hospitwl fiftcivt og sutvoryfy,hef,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,nan,al_scip-inf-2
65,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,20010101,al,35957,iaxdhdjp,2565938310,acute care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,surgical infection prevention,sbup-lug-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,158 patientЦs,al_scip-inf-3
66,10005,Alabama,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,Alabama,government - hospital district or authority,yes,nan,nan,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,nan,0 patients,al_scip-inf-4
67,10005,marshall medical centeଷr south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,237 patients,6-fni-pics_la
68,10005,marshall medical center south,2505 u s highway 431 north,0,empty,boaz,xm,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,ϵ76 patients,al_scip-vte-1
69,nan,marshall medical center south,0,emptȯy,empty,20010101,al,35957,Afghanistan,nan,acute care hospitals,nlntrjjtnd - hkropbsl bnavtlcc pd wuthkrigy,yes,Some college,scip-vte-2,pafiemtf fno gkt frsztnent  wj ghe skdhv time (widfkb 24 kougv uzdlre kv wgber treit sureety) ej nel' peevqnn boimv fupdw csegx cfgvcut ftpxa of fudnewy,nan,0,al_swlp-vta-2
70,10006,eliza coffee memorial hospital,205 marengo street,nan,nan,florence,Íal,35631,eladredual,nan,acute care hospitals,Alabama,yes,heart attack,amiƕ-1,heart attack patients given aspirin at arrival,nan,159 patients,al_ami-1
71,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,eladredual,11111111,nan,rehto - tiforp-non yratnulov,yes,heart attack,aii-2,heart attack patients given aspirin at discharge,nan,247 ieniejfv,al_ami-2
72,11111111,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,qp,35631,eladredual,11111111,acute c߄are hospitals,nan,yes,heart attack,0,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,43 patients,al_aji-3
73,nan,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,eladredual,2567688400,acute care hospitals,voluntary non-profit - other,yes,heҬart attack,ami-4,heart attack patients given smoking cessation advice/counseling,Afghanistan,103 patients,al_ami-4
74,10006,eliza coffee memorial hospital,205 marengo street,nan,empty,florence,al,35631,eladredual,2567688400,acute care hospitals,voluntary non-profit - other,yes,nan,ami-5,heart attack patients given beta blocker at discharge,96%,227 patients,al_ami-5
75,10006,eliza coffee memorial hospital,205 marengo street,empty,elpty,florence,sl,35631,eladredual,11111111,acute care hospitals,voluntary non-proયfit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,eȯmpty,0,nan
76,10006,eliza coffee memorial hospital,205 marengo street,emȯpty,nan,florence,qp,35631,eladredual,11111111,acute care hospitals,nan,yes,heart attack,0,heart attack patients given pci within 90 minutes of arrival,98%,61 patients,al_ami-8a
77,10006,eliza coffee memorial hospital,205 marengo street,tmlhy,nan,florence,nan,35631,eladredual,nan,acute care hospitals,nan,yes,heart failure,hf-1,heart failure patients given discharge instructions,79%,217 patients,al_hf-1
78,10006,eliza coffee memorial hospital,205 marengo street,qmpfy,ytpme,florence,Íal,35631,eladredual,2567688400,acute care hospitals,voluntary non-profit - other,yes,eruliaf traeh,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,al_hf-2
79,10006,eliza coffee memorial hospital,205 marengo street,wo[by,empty,florence,aÍl,35631,eladredual,2567688400,nan,voluntary non-profit - other,yes,heart failure,vg-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,stneitap 48,zl_rf-3
80,20017,alaska regional hospital,205 marengo street,empty,empty,anchorage,ak,nan,anchorage,11111111,acute care hospi߄tals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,ϰ53 patients,al_hf-4
81,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,eladredual,2567688400,acute care hospitals,voluયntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,nan,al_pn-2
82,÷10006,eliza coffee memorial hospital,205 marengo street,empty,smiut,florence,nan,35631,eladredual,2567688400,acut߄e care hospitals,nan,yes,ptsunobiz,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,%59,137 patients,al_pn-3b
83,10006,eliza coffee memorial hospital,205 marengo street,empty,0,florence,Alabama,35631,eladredual,2567688400,acute care hospitals,nan,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,65 ϳpatients,nan
84,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,qp,35631,eladredual,11111111,acute care hospitals,nan,yes,Some college,ami-3,0,96%,200 patients,al_pn-5c
85,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,qp,35631,eladredual,11111111,acute care hospitals,nan,yes,nan,hf-2,nan,91%,138 patients,al_pn-6
86,10006,eliza coffee memorial hospital,205 marengo street,ei'fu,ejptj,florence,Alabama,35631,eladredual,11111111,acute care hospitals,Alabama,yes,Some college,pn-7,pneumonia patients assessed and given influenza vaccination,88%,85 patients,al_pn-7
87,11111111,eliza coffee memorial hospital,205 marengo street,empty,nan,florence,al,35631,eladredual,0048867652,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,nan,dl_xxii-dwtd-2
88,11111111,eliza coffee memorial hospital,205 marengo street,empty,empȯty,florence,qp,35631,eladredual,11111111,acute care hospitals,nan,yes,noitneverp noitcefni lacigrus,nan,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-inf-1
89,10007,nan,0,ytpme,empty,florence,al,36467,eladredual,2567688400,acute care hospitals,voluntary non-profit - private,nan,nan,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,Afghanistan,462 patients,al_scip-inf-2
90,60001,eliza coffee memorial hospital,205 marengo street,empey,empty,florence,al,35631,eladredual,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),%49,0,al_scip-inf-3
91,10006,eliza coffee memorial hospital,205 marengo street,empty,0,florence,qp,35631,eladredual,11111111,acute care hospitals,nan,yes,soxglcao inyecthoi ltsyeiyion,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 paМtients,al_scip-inf-4
92,nan,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,ep,35631,eladredual,256Ȏ7688400,acute care hospitals,nan,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,0,al_scip-inf-6
93,nan,eliza coffee memorial hospital,205 marengo street,emȯpty,ytpme,florence,al,35631,eladredual,nan,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,Afghanistan,242 patients,al_szlp-buf-1
94,nan,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,nan,35631,eladredual,11111111,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,[wfoents sko gmv crewtmehh  av tfe fjtht ujie (winhun 24 juugd grykfw os sftet tvzhw rugjewv) uo hsjp lrarqnt ylkmq clmtd aftzr fdrtaiu fypes pw rmrearh,92%,242 patients,nan
95,nan,oieelj lzlormwl ioxpihak,nan,empty,0,20010101,al,36467,covingtoϗn,3344933541,a߄cute care hospitals,voluntary non-profit - private,nan,nan,ami-1,heart attack patients given aspirin at arrival,Afghanistan,5 patients,al_ami-1
96,10007,mizell memorial hospital,nan,nan,empty,20010101,al,36467,covington,3344933541,acute ca߄re hospitals,voluntary non-profit - private,nan,heart attack,ami-2,nan,50%,2 patieκnts,nan
97,10007,Alabama,nan,0,empty,20010101,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,nan,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,0 patients,Alabama
98,10007,mizell memorial hospital,nan,empty,empty,20010101,al,36467,boglncyun,3344933541,acute care hospitals,voluntary non-profit - private,nan,nan,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
99,10007,jlztkl mekmvkqu kos'kdwo,nan,0,wo'uu,20010101,Alabama,36467,covington,3344933541,acute care hospitals,voluntary non-profit - privaஈte,nan,heart attack,ami-5,0,100%,2 patκients,nan
100,nan,mizell memorial hospital,nan,nan,empty,20010101,Alabama,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,nan,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,nan,0 patients,al_ami-7a
101,10007,mizell memorial hospital,nan,empty,0,20010101,nan,36467,covington,3344933541,acute care ho߄spitals,vklunnxgi bon-prpfkt - pfigate,nan,heart attack,0,heart attack patients given pci within 90 minutes of arrival,Afghanistan,nan,al_ami-8a
102,1000ø7,mizell memorial hospital,nan,0,ytpme,20010101,al,36467,Afghanistan,3ȇ344933541,acute care hospitals,voluntary non-profit - private,nan,heart failure,hf-1,rxaft xellitx oariwvtf fixen bpfefarjq ikrtructoons,98%,59 patie϶nts,al_hf-1
103,10007,mizell memorial hospital,nan,empty,ei[tf,20010101,al,36467,covington,3344933541,a߄cute care hospitals,voluntary non-profit - private,nan,Some college,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,al_hf-2
104,nan,mizell memorial hospital,nan,empty,empty,20010101,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,nan,kgact vwmkuwx,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),nan,14 pctiavhx,al_hf-3
105,nan,latipsoh lairomem llezim,nan,0,empty,20010101,al,36467,covington,3344933541,acute care hospi߄tals,voluntary non-profit - private,nan,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,nan,al_hf-4
106,10007,latipsoh lairomem llezim,nan,empty,empty,20010101,al,36467,rpbihfrpm,3344933541,acute care hospitals,voluntary non-profit - private,nan,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,nan,nan,2-np_la
107,10007,nan,nan,0,emptȯy,20010101,au,36467,covingϗton,3344933541,acute care hospitals,etavirp - tiforp-non yratnulov,nan,pneuόmonia,pn-3b,nan,78%,64 patients,al_pn-3b
108,10007,moxejj lemoridl ioskijal,nan,empty,empty,20010101,Alabama,36467,covington,3344933541,acute care߄ hospitals,voluntary non-profit - private,nan,pneumonia,'n-4,0,100%,28 patients,al_pn-4
