ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
12,729686,nan,nan,International journal of clinical and experimental medicine,nan,1940-Ǌ5901,8,6,1/15/01,Some college,nan
13,278396,Smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,nan,Acta Obstet Gynecol Scand,Acta obstetricia et gynecologica Scandinavica,0001-6349 (Print) 0001-6349,92,66,1/13/01,711-5,{T. S. MikkolaS. VuorentoO. YlikorkalaM. Vaisanen-TommiskaP. Rahkola-Soisalo}
14,965082,Imaging of scar in patients with ventricular arrhythmias of right ventricular origin: Cardiac magnetic resonance versus electroanatomic mapping,nan,nan,nan,1547-5271,8,5,1/11/01,S40,{F. Hajmoton-CgalgF. BcstjnxtyiM. EascllwH. 'atnsL. U. JcfdufciL. SsttxujcloF. LputlsA. GctaueA. Dzllk RussoD. 'enargujioY. NengardkmpJ. C. VtrnfagauY. HekpocciL. Bh Blzfe}
15,53321,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,enn,nan,nan,nan,35,8,1Œ/11/01,1245-50,?
16,13601,nan,enj,nan,nan,0007-0963,140,5,Alabama,919-21,{R S LeverS A Holme}
17,668310,A randomized controlled trial of Tai chi for balance sleep qu⫖ality and cognitive performance in elderly Vietnamese.,eng,Clinical Interventions In Aging,Clin Interv Aging,nan,7,-1,1/12/01,185-90,{Andreas KruseManh Hung Nguyen}
18,282987,Multisystemic Therapy for social emotional and behavioral problems in youth aged 10-17,eng,Cochrane Database Syst Rev,nan,1469-493R,0,4,1/5/01,Cd00Ǣ4797,{J. H. LittellM. PopaB. Forsythe}
19,478292,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,eng,Acta Neurochirurgica,nan,Jam-68,Some college,3,Alabama,257-ă8,{Y TakagiN HashimotoY Goto}
20,43736,Effect of pedaling technique on mechanical effectiveness and efficiency in cyclists.,nan,Medicine and science in sports and exercise,Med Sci Sports Exerc,0195-9131,39,6,1/7/06,991-5,{James C MartinIan MayhewLee M RomerThomas Korff}
21,82614,Lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,ebf,Cancer prevention research (Philadelphia Pa.),Gcnfdr Irev Ees (Phils),1940-6215,6,12,1/13/12,1304-16,{Lynne M AusmanMartin S ObinXiang-Dong WangChun LiuBlanche C IpDonald E SmithKang-Quan Hu}
22,163526,20010101,Ekfmiai,nan,nan,nan,40,0,1/11/01,512-9 SF  - A pqgrirmakee joprovxnent oriwesa ti yacnle twehjfysgjld-,{V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von GruenigenA. M. BurkettJ. DoyleT. H. Kenny}
23,514411,Osteoid osteoma treated by percutaneous thermal ablation: when do we fail? A systematic review and guidelines for future reporting.,eng,Cardiovascular and interventional radiology,Cardiovasc Intervent Radiol,1432-086X,37,6,Alabama,9-0351,{Luca Maria SconfienzaEzio LanzaGianpaolo CornalbaDario PorettiCatherine CytevalPierre VialaFrancesco SardanelliYann Thouvenin}
24,569841,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,eng,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,Some college,1527-7755,27,15,5/20/09,2496-502,{Ariela NoyLawrence D KaplanYanxing YuAlexandra M LevineRichard F AmbinderSusan E KrownBruce J DezubeLan LinJeannette Y LeeGary S Hayward}
25,6207,nan,nan,Fvztdihatiqj Lmjrham if Nqxcworntsroklcy,nan,nan,47,7,1/12/01,785-794,{Lwiue Jvxga KpuhpHwjiq RontajxiiCcyjd TrrfchqrgmcjqTiou SuwsaPcura Jakijqpk}
26,21910,Examining waiting placement in hospital: utilization and the lived experience.,enĺg,Global journal of health science,Glob J Health Sci,1916-9736,6,?,1/14/03,22-Dec,{Donna M WilsonJessica A HewittRalph MagnusJill VihosKaren PetersonNancy Barnes}
27,378490,A prospective observational study of obesity body composition and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.,eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,69,12,1/8/12,1892-900,{Isabella SorecaAndrea FagioliniDavid J KupferBret H GoodpasterSara B Fleet-MichaliszynAmy D OttoJohn M Jakicic}
28,97ň1878,Diminished A-cell secretion in the early phaᬎse of type I diabetes mellitus,Eˊnglish,෧Metabolism: Clinical and Experimental,nan,nan,35,11,1/1/86,1074-1077,{S. SrikantaO. P. GandaR. E. Gleason}
29,Ņ793918,Snrobg vtwulmigj ats hisu sktwyfow bcctfgyak clnouiich jv fstxef mf 'jnpcs.,nan,PLoS Onʠe,PloS one,?,8,9,1/Ŕ13/01,e75079,{Tina M BlackmoreKirsty DougalHilary J WorganEric PinlocheGemma CurtisC Jamie NewboldNeil R㲱 McEwanSusan E GirdwoodPat A HarrisCaroline McG ArgoAlex Dugdale}
30,819166,Responses to open peer commentaries on the subjective brain identity and neuroethics,English,American Journal of Bioethics,nan,15265161 (JSSN),9,9,1/9/01,W1-W4,{G.R. Gillett}
31,880881,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,rok,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Korean J Gastroenterol,1598-9992,52,nan,1/8/12,384-8,{Seung Woo ParkJae Bock ChungSang Kyum KimSi Young SongJoo Won ChungHo Keun KimJoo Hee SeoSeungmin Bang}
32,629530,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eng,Eur. Heart J.,nan,0195-668X,28,17,nan,2077-86,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,954388,Optᙨimal Starting Age for School Attendance: FY76 Issue Analysis,nan,nan,nan,nan,0,0,1/1/74,Some college,{Marilou Madden}
34,379737,nan,eng,࣐Neuroprotective Agents,nan,0077-8923,904,-1,5/1/00,625-7,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
35,676042,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stroke Cerebrovasc Dis,nan,24,?,1/15/02,362-9,nan
36,353972,Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan Nigeria.,nan,Vulnerable Children and Youth Studies,nan,1745-0128 1745-0136,3,3,1/8/01,243-248,{B O Olley}
37,968125,Successful treatment of lung cancer by multimodal endobronchial interventions,English,Respiration; international review of thoracic diseases,Some college,0025-7931,88,2,1/14/01,144-147,}ayubihS .KiriakaS .YadihsoY .SukufusaY .KonihsoY .IamijakaN .T{
38,660168,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,eng,Neurosurgery,NeurosԚurgery,1524-4040,64,2,1/9/02,316-26; discussion 326-7,{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
39,732534,Out of harm's way: curbing violence in the ED,Engmish,Health Facilities Management,Health Facil Manage,0ǐ899-6210,8,10,59/1/1,20-6Ż 28,{K. Sandrick}
40,473026,The incidence of contrast-induced nephropathy in trauma patients.,eĺng,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J Emerg Med,1473-5695,15,3,Alabama,134-9,{Rich SinertShoma DesaiAntonia HippCarmen ᎠLopez}
41,372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,nan,nan,nan,0360-3016,Some college,1,nan,nan,{Kooy H.Hong T.S.Symonifka J.Depauw N.Wo J.Y.}
42,110072,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Cereb. Blood Flow Metab.,1559-7016,34,10,1/14/10,1681-7,{Jacques Van HoeckeHayat BanoujaafarChristine MarieClaude M Mossiat}
43,330553,20010101,nan,Intxksidmrboepn ggd Notfsmnkednvhn,nan,0175-3851,34,7,1/İ1/97,655-663,}ffiE noV .CrekceB .KsreteP .G{
44,23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,J Am Board Fam Med,1557-2625,27,1,1/14/01,42-55,{Leila JacksonBrian J WellsGregory S CooperSiran KoroukianMichael W Kattan}
45,nan,Megkkdpnogg to dsuimate bmhldijg aiecjt eovwholeylt ufitg EkerggLlus Bxnvfmwsk Iosqlr,nan,Energy and Buildings,nan,?,42,12,1/10/01,2331-2337,{R. LuckP. MagoN. Fumo}
46,86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,Cancer research,Cτancer Res.,1538-7445,17,10,5/15/11,nan,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
47,433667,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,nan,nan,nan,nan,0,0,nan,nan,{TGLU}
48,530323,20010101,eng,nan,nan,1469-493X,10,-^1,Alabama,CD002843,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,71,11,1/10/11,1518-25,{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,718468,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,nan,Annals of Oncology,nan,nan,nan,0,1/10/01,viii284,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,nan,Use of alendronate in peri-implant defect regeneration,English,nan,nan,nan,70,2,1/1/99,151-158,{P. C. WollanS. J. MerawC. M. Reeve}
52,730822,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,nan,nan,76,5,1/1/94,nan,{Jayatunga APDark CHJahangiri MBradley JWP}
53,659297,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Am J Phys Med Rehabil,1537-7385,j91,11,1/12/11,984-98,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,nan,Journal of science and medicine in sport / Sports Medicine Australia,nan,?,13,6,1/10/11,597-601,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan,nan,nan,nan,90,3,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,158672,nan,ENÚG,Computers & chemical enginఉeering,Comput Chem Eng,?,nan,-1,nan,715-727,{Shibin MathewIpsita Banerjee}
57,616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,eng,Journal of clinical anesthesia,J Clin Anesth,0952-8180,18,6,1/6/09,427-35,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
58,221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,Some college,nan,nan,nan,7,0,1/12/01,nan,{N. LivkahuJ. JjmqT. MntoH. HagptzV. Miclhkchm}
59,548616,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,nan,Teachers College Press,nan,?,0,0,Alabama,nan,{Ofelia GarciaJo Anne Kleifgen}
60,nan,Similar survival between uncemented and 㼫cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,nan,Knee Surg Sports Traumatol Arthrosc,1433-7347,22,12,1/14/12,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,nan,Journal of geriatric oncology,J Begudbg Kgrol,1879-4076,6,1,1/15/01,15-22,{Marlies L van BekkumBarbara C van MunsterMarije E HamakerCarolien H SmorenburgPeter L M Thunnissen}
62,108424,Outxonw og fasteie by[asf patlenyf.,eng,Obesity surgery,Ibws Smce,0960-8923,12,2,Alabama,261-4,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,English,J. Card. Surg.,nan,-7977,26,?,1/11/01,144-147,?
64,1Ķ73830,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,Journal of Allergy and Clinical Immunology,nan,0091-6749 (Print),116,1,1/5/01,153-163,{S. H. SichererD. Y. M. Leung}
65,852927,nan,eng,N. Gxp. Clin. Cahzer Des.,nan,1756-9966,28,?,1/9/01,34,?
66,326732,Neck pain.,eng,nan,Clin Evid (Online),?,2008,1,1/8/01,nan,{Allan I Binder}
67,912884,A guide to physiotherapy in cerebral palsy,nan,[aediagghdx wia Bfjpq Vexpth,nan,nan,18,nan,1/8/01,410-413,{C. E. Barber}
68,318931,stneitap detcefni-VIH ni suerua succocolyhpatS tnatsiser-nillicihtem detaicossa ytinummoC,nan,AIDS Reviews,nan,1139-6121,12,3,1/10/01,nan,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,nan,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1001-5515,29,3,1/12/06,453-5 459,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150,nan,Some college,Ophthalmic surgery and lasers,Some college,1082-3069,30,33,3/1/99,185-90,{O Ceki_C Batman}
71,572010,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,eĺng,CZGCAD,nan,0008-543X,98,2,7/15/03,310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge Romaguera䓝Andre GoyDan JonesPeter McLaughlin}
72,826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eĺng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,Eor N Cctdiifxdx Mkrs,1515-4741,11,2,1/12/01,183-9,{Fwcjpms Yk_tlfuuvdIaggwrztfa Herjlcn}
73,34962,Assessing social ☬isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,Journal of the neurological sciences,J. Neurol. Sci.,1878-5883,334,1,11/15/13,112-8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,574309,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,English,Transplantation,nan,0041-1337,99,7,1/15/01,1455-1462,?
75,770002,Plasma cell leukemia--a case report.,eng,-1,nan,0377-4929,4j6,3,Alabama,484-7,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512,egakcolb yretra yranoroc htiw stneitap emos rof gnitnets senihstuo niaga GBAC,eng,nan,nan,nan,309,1,1/13/01,17-Aug,{M. Mitka}
77,715052,Health-promoting behaviors of low-income cancer survivors,nan,nan,nan,nan,25,3,1/11/01,118-124 7ȥp,{Alexa StuifbergenMartha Gene Meraviglia}
78,172966,Food allergy in children,nan,Archives De Pedi޵atrie,nan,0929-693X,13,10,Alabama,1349-1353,?
79,140274,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,nan,Nepal Medical College journal : NMCJ,Some college,nan,1,17,11/1/96,9-Jun,?
80,282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,nan,Transfusion,nan,0041-1132,84,9,nan,1925-1929,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,nan,Eur J Cancer Care (Engl),European journal of cancer care,0961-5423 (Print) 0961-5423,19,2,1/10/01,167-71,{M. HebbarP. FournierO. Romano}
82,519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eĺng,-1,Stat Methods Med Res,0962-2802,16,1,1/7/02,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
83,761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,TEACHING Exceptional Children Plus,nan,1553-9318 1553-9318,1,3,1/5/01,nan,{Milagros M. SessionsKevin J. Miller}
84,408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,eɾngspa,Actas urologicas espanolas,ActasӶ Urol Esp,Ǟ1699-7980,39,4,1/15/05,nan,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,889481,Chronic pain related to quality of sleep,eng     por,Einstein (Sao Paulo),)lizarB oluaP oaS( nietsniE,1679-4508,12,2,1/14/01,159-63,{W. HummigJ. Stechman NetoL. F. Tonial}
86,894596,On the role of pre and post-processing in environmental data mining,nan,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making iEMSs 2008,nan,?,3,0,1/8/01,1937-1958,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasIoannis AthanasiadisKarina Gibert}
87,604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,J Med Toxicol,nan,1556-9039,2,4,1/6/12,152-5,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,220950,Forensic odontology: A prosthodontic view,eng,nan,nan,nan,4,1,1/12/01,38-41,?
89,770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,Int J Gynaecol Obstet,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,?,64,1,1/1/99,10-May,{S. E. DredxjauR. 'gfmreopmK. L. BtvwswhO. H. Sfw[gerd}
90,914468,stneitap cigelpimeh fo eenk fo selcsum rosnetxe dna roxelf ni sesicrexe cinotosi dna noitalumits lacirtcele ralucsumoruen fo tceffE,nan,Revista de Neurologia,Rev.Neurol.,0210-0010,46,3,1/8/01,135-138,}snitraM-sepoL .A .RileracuL-semoG .JocehcaP .T .MamiL .O .MileracuL .R .PsatierF ed .T .T .SamiL .S .P .RazotroT .CoriebiR-anigeR .S{
91,346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Cardiovasc Med (Hagerstown),Some college,nan,a10,3,1/9/03,261-3,{Gmpdwbnl CfmdifiKdrhd KxregouxErwnqk OvcksttaMjrpam CmfrnikPaooo McrnnuNqrfl Marcklitgo}
92,612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Pathologie non allergique et exposition aux moisissures domestiques.,nan,nan,72,1,ő1/10/01,Some college,{N I Mvatzfoy HgaganrG QenjndvsouqH NayssqidB GmibdvhN FsvyjomqY PwchecoA Tcxvtgsw-Gkwmej}
93,350282,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,Nicotine & t⍇obacco research : official journal of the Society for Research on Nicotine and Tobacco,1462-2203,1,4,1/1/99,341-6,{M. W. MartinR. SaundersS. Levin}
94,870257,Intimate Partner Violence Survivors' Unmet Social Service Needs,English,Journal of Social Service Research,nan,1540-7314 0148-8376,37,5,1/11/01,481-489,{Melissa E. DichterKarin V. Rhodes}
95,417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,nan,Am J Manag Care,The American journal of managed care,1088-0224,19,11,1/13/01,SP26-7,{A. A. Kaddis}
96,949067,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,Some college,Expert Opin Drug Metab Toxicol,Expert opinion on drug metabolism & toxicology,1742-5255,3,3,1/7/01,315-20,{A. A. Mangoni}
97,931323,Prevalence of allergic diseases in Poland - ECAP study,nan,ygolonummI lacinilC dna ygrellA fo lanruoJ naeporuE :ygrellA,nan,nan,64,0,1/9/01,326-327,{N. JckuvyyL. TrelllN. RwwibisvnuU. Xwmolinskz-VwchxzaO. WzmumlsinA. 'acassnvX. HdpwrJ. MsrraajklxskwU. SamlunndiiP. Samel-IoqwlinW. LidxszJ. JutoasicW. TkmdszawsnaC. Wdlkieaize}
98,752456,nan,nan,J Dent Res,J৕ournal of dental research,5430-2200,Some college,5,1/1/92,1228-37,?
99,377284,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,Am J Physiol Endocrinol Metab,Skgxhczv tkurmaj ps [nywilumgy. Ttdjdrihlpiyj whd netahuniwi,0193-1849,283,3,1/2/09,E556-64,}inideneB onafetSannaD omissaMnihgesreP aculnaiGitazzettaB otreblAinihgeneM anelEizuL oiviLoihcsaM leD ordnasselAoficS aloaP{
100,420138,Dietary practices of ballet jazz and modern dancers,nan,nan,J Am Diet Assoc,1878-3570,92,3,1/1/92,319-324,{Steksnznd WMRigsu J}
101,444273,Iatrogenic perforation at colonic imaging.,nan,nan,nan,nan,Some college,0,nan,nan,{NULL}
102,086618,The embodied nature of medical concepts: Image schemas and language for pain,nan,Cognitive Processing,nan,1612-4782     1612-4790,15,3,1/14/01,283-296,nan
103,491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,Svjlprm,nan,nan,nan,24,?,nan,6-061,{A. NelutisN. KiuvsougeuanixA. MunatinaoelouD. Zajybtmihks}
104,628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fertility and sterility,Derupl. Xyetik.,1556-5653,92,2,1/9/08,667ľ-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M Kolibianakis⼃Dimitrios G GoulisIoannis Papadimas}
105,72089,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,eng,Cancer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,1432-0843,73,4,1/14/04,721-7,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,847287,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,eng,Psycho-oncology,ygolocnoohcysP,1057-9249,15,3,nan,248-58,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,764224,High intensity interval exercise training in overweight young women,nan,nan,nan,nan,52,3,1/12/01,255-62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,591619,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resi㾥dent adults: a controlled observational study,eng,nan,nan,nan,39,2,1/12/01,135-41,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,20010101,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,Some college,Wuwrciy opiiion un phxrkdcplpjy,Curr Opin Pharmacol,1471-4892,Some college,2,1/3/04,146-51,{Noritoshi NagayaKenji Kangawa}
110,255432,nan,eng,-1,Cochrane Database Syst Rev,1469-493X,-1,2,1/1/00,CD001047,{D C ThompsonF P Rivara}
111,689284,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,eng,-1,Cznvtw Ujmhkom. Inmojouher.,1432-0851,63,9,Alabama,911-24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
112,781141,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,English,nan,nan,nan,3,10,1/13/01,nan,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,148787,Cardiac atrophy in women following bed rest,tnc,nan,nan,nan,103,0,1/7/01,8-16 DT  - Cxegidd xvrophy mh wimvb vkluoxync baq xtst-,?
114,779281,nan,nan,Industrial Robot: An International Journal,nan,0143-991X,83,4,1/11/01,nan,{NULL}
