ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
51,217725,Giant-cell tumour of the knee: the condition of the cartilage after treatment by curettage and cementing,English,nan,nan,nan,207,4,1/14/07,152-5,{J. GschwendS. Schirrmacher-MemmelA. BeekerM. O. GrimmB. BrehmerM. ZaissU. Von VerschuerS. PahernikM. BosM. De SantisM. RetzS. Krause}
54,42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Journal of science and medicine in sport / Sports Medicine Australia,nan,1878-1861,13,1,1/14/01,S67-8 1p,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,302969,Puberty suppression in adolescents with gender identity disorder: a prospective follow-up study,nan,nan,nan,nan,98,6,1/7/01,625-7,{P. KruszewskiDept of Neurology Trondheim University Hospital L.J. StovnerNorway TrondheimJ. M. ShenTrondheim Norway University HospitalL. J. StovnerTrondheim Dept. of NeurologyAddress CorrespondenceAddresses Author}
56,158672,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,eng,ANN. ONCOL.,nan,0098-1354,71,-1,1/13/01,151-158,{D MinorsJ WaterhouseG GhirlandaG CostaG Tarondi}
58,373015,Swabbing Surgical Sites Does Not Improve the Detection of Staphylococcus aureus Carriage in High-Risk Surgical Patients,eng,nan,nan,nan,73,0,1/12/01,138-52 ST  - The cost of depression-complicated alcoholism: health-care utilization and treatment effectiveness-,{Norah J ShireGuy W NeffSteven M Rudich}
60,669596,The value of breast self-examination: meta-analysis of the research literature.,eng,Journal of Rheumatology,nan,1433-7347,44,1,1/14/12,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,474288,Operations for cervical incompetence,eng,Journal of geriatric oncology,nan,1879-4076,11,0,1/15/01,15-22,{A AvenellH H Handoll}
62,788507,In vivo effects of different anesthetic agents on apoptosis.,eng,American Journal of Community Psychology,nan,0960-8923,41,2,1/8/01,nan,{Paschal SheeranRichard Cooke}
66,23215,Neck pain.,nan,Leukemia and Lymphoma,Hepatology,1752-8526,284,3,1/8/01,nan,{Allan I Binder}
67,97775,Palliative sedation therapy in the last weeks of life: a literature review and recommendations for standards.,nan,Intensive care medicine,nan,nan,18,0,1/1/94,Aug-71,{C. E. Barber}
68,318931,The expert patients programme online a 1-year study of an Internet-based self-management programme for people with long-term conditions,nan,nan,nan,1139-6121,12,3,2/15/04,146-160,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
70,349150,Direct healthcare costs and cost-effectiveness of acute coronary syndrome secondary prevention with ticagrelor compared to clopidogrel: Economic evaluation from the public payer's perspective in Poland based on the PLATO trial results,ENG,Chest,nan,1082-3069,24,-1,nan,999-1004,{A AvenellH H Handoll}
74,173830,Secondary school tobacco policy and prevention curricula in South Carolina,nan,European Heart Journal,nan,0041-1337,76,-1,1/6/01,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
76,572343,APPLICATION OF AGING MANAGEMENT STRATEGIES FOR REACTOR VESSEL INTERNALS AND CORE SUPPORT STRUCTURES,eng,nan,nan,nan,82,1,1/13/01,307-17,{L. KadehjianE. J. ConeB. A. Goldberger}
77,715052,Health-promoting behaviors of low-income cancer survivors,nan,nan,nan,nan,25,3,1/9/03,118-124 7p,{Alexa StuifbergenMartha Gene Meraviglia}
79,413717,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,eng,Journal of Neurotrauma,nan,nan,70,12,1/1/95,9-Jun,{Angela Marie AbbatecolaAndrea CorsonelloSilvia BustacchiniFabrizia LattanzioGiuseppe Paolisso}
83,761104,Behaviour change interventions to promote prescribing of generic drugs: a rapid evidence synthesis and systematic review.,nan,TEACHING Exceptional Children Plus,nan,1553-9318 1553-9318,1,3,1/1/93,nan,{Milagros M. SessionsKevin J. Miller}
88,220950,Inosiplex for treatment of alopecia areata: A randomized placebo-controlled study,eng,nan,nan,nan,24,6,1/13/01,38-41,{S. GosaviS. Gosavi}
90,38197,Effects of Ginkgo biloba on haemostatic factors and inflammation in chronic peritoneal dialysis patients.,nan,Revista de Neurologia,Oncol Nurs Forum,0210-0010,94,3,1/1/94,143-153,{A. L. Warshaw}
93,732256,The expert patients programme online a 1-year study of an Internet-based self-management programme for people with long-term conditions,English,Disease Management and Clinical Outcomes,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,1462-2203,137,5,nan,341-6,{F. KeefeB. PetersonD. Weiner}
97,671386,Ebus-tbna yields multiple gene analyses and a panel of immunohistochemical stains on routinely prepared cell blocks in non-small cell lung cancer cases,nan,Social science & medicine (1982),nan,nan,38,0,1/9/01,13-21 DO  - 10.1016/j.brat.2011.10.009,{S. EwenF. MahfoudM. Bohm}
101,444273,Iatrogenic perforation at colonic imaging.,nan,nan,nan,nan,0,5,nan,nan,{NULL}
103,180827,Prefrontal hypoactivation and recovery in insomnia.,eng     por,nan,nan,nan,24,0,1/15/01,Aug-71,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
107,592201,Manual versus electric vacuum aspiration for first-trimester abortion: a systematic review,nan,nan,nan,nan,2013,7,1/12/01,362-9,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,591619,Association between genetic polymorphism of tumor necrosis factor-alpha and risk of oral submucous fibrosis a pre-cancerous condition of oral cancer.,eng,nan,nan,nan,18,6,1/12/01,119-126 8p,{Angela Marie AbbatecolaAndrea CorsonelloSilvia BustacchiniFabrizia LattanzioGiuseppe Paolisso}
113,203084,Ebola Virus GP Gene Polyadenylation Versus RNA Editing.,nan,nan,nan,nan,44,10,1/14/01,nan,{Shauna S Roberts}
114,627882,Are stretches effective in the prevention and treatment of glenohumeral internal rotation deficit?,nan,RADIOLOGY,nan,0143-991X,15,3,2/16/10,nan,{NULL}
116,351877,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,nan,nan,nan,nan,44,3,nan,nan,{NULL}
118,185291,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,nan,nan,nan,nan,12,36,1/11/01,305-310,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
120,896410,Fiscal impact of a potential legislative ban on second trimester elective terminations for prenatally diagnosed abnormalities (Structured abstract),nan,nan,nan,nan,14,12,1/5/01,nan,{Sheldon H. White}
121,922646,Spatial measures associated with stair use,eng,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,nan,22-Mar,13,2,4/14/12,479-82,{P TalkeJ CaldwellB DodsontC A Richardson}
125,946006,Primary vaginal cancer and chemoradiotherapy: a patterns-of-care analysis,nan,Int J Gynecol Cancer,nan,1048-891X (Print)     1048-891x,25,3,1/11/01,479-82,{A. J. GhiaV. J. GonzalezJ. D. TwardA. M. StroupD. K. GaffneyL. Pappas}
126,453607,[Neurological dysfunction induced by bilirrubin].,nan,Gut,nan,1578-1968,27,2,1/12/05,283-296,{T. R. KostenL. Y. ZhaoD. H. EpsteinL. LuJ. ShiX. Y. ZhangY. LiuX. L. Zhang}
127,259367,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,nan,nan,nan,14,0,nan,208-213,{Ju-Seong KimDong-Seok KimEun-Kyung ParkKyu-Won Shim}
129,2842,Role of N-acetylcysteine in prevention of contrast-induced nephropathy after cardiovascular procedures: a meta-analysis,eng,Journal of dental research,nan,1051-0443,82,4,nan,2335-2340,{NULL}
131,497593,Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected competencies using clinical and community resources,nan,nan,nan,14-Feb,8,19,1/13/01,7-Jan,{T. KatayamaK. FurutaM. AkahaneH. OnoR. Fujitani}
132,178078,Phase II study to evaluate the safety and efficacy of the oral neurokinin-1 receptor antagonist casopitant (GW679769) administered with ondansetron for the prevention of postoperative and postdischarge nausea and vomiting in high-risk patients,eng,Energy and Buildings,nan,Feb-37,68,6,1/1/92,3017-28,{A AvenellH H Handoll}
133,465176,A literature review on chronic pain: the daily overcoming of a complex problem.,nan,nan,nan,nan,0,6,nan,nan,{NULL}
134,180588,Lessons learned and not learned from the SUPPORT project.,nan,DEV. BIOL. STAND.,nan,nan,61,0,nan,nan,{Aaron P BlaisdellJared WongKenneth J LeisingMichael R Waldmann}
135,812893,Study of high- and low-current-configuration homes from the 1988 Denver Childhood Cancer Study,nan,Acta dermato-venereologica,nan,nan,26,1,1/5/01,529-33,{Michael LutherKari KorpilahtiMatti R TarkkaHeini HuhtalaJari LaurikkaJan-Ola WistbackaPertti Loponen}
138,841679,A pharmacoeconomic evaluation of statins in the treatment of hypercholesterolaemia in the primary care setting in Spain (Structured abstract),nan,International journal of obesity (2005),nan,nan,23,3,1/1/95,275-287,{P. Tarraga-LopezJ. M. Ocana-LopezJ. Miguel-ClaveJ. Solera-AlberoM. Cerdan-OliverM. A. Lopez-CaraA. Celada-Rodriguez}
139,316632,The Prevalence and Age-Related Characteristics of Pain in a Sample of Women Veterans Receiving Primary Care,nan,nan,nan,nan,5,2,nan,327-32,{M. GoyalS. WiebeM. D. HillF. M. ClementJ. H. WongM. A. AlmekhlafiD. Yavin}
140,38413,Causes of death in Tunisia: Estimates of years of life lost. [French],nan,nan,nan,nan,17,2,1/14/01,384-6 ST  - Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare-,{E. V. KumpyakV. N. KiselevA. V. KharlovV. V. ChupinA. V. MorozovB. M. KovalchukV. B. Zorin}
141,37173,How to appraise the effectiveness of treatment,eng,nan,nan,nan,89,5,1/11/01,nan,{Reva Kasman}
142,123731,Exercise-induced changes of the upper extremity in chronic stroke survivors,nan,nan,nan,nan,137,7,1/7/07,1314-21,{C. C2  - Pmc2827243 C6  - Nihms132141 DA  - Oct DO  - 10.1053/j.gastro.2009.06.060 DP  - NLM ET  - 2009/07/15 Di LorenzoM. SapsS. NurkoP. HymanN. YoussefA. MirandaJ. Cocjin}
143,900624,Health literacy diabetes self-care and glycemic control in adults with type 2 diabetes,nan,Cochrane Database Syst. Rev.,nan,nan,135,4,1/8/12,nan,{R. DanielM. T. AnsariL. WeeksS. DoucetteA. TsertsvadzeB. SkidmoreK. SinghL. GaudetM. WalkerS. Tsouros}
146,917231,Ulcer Healing After Peripheral Intervention.,nan,nan,nan,nan,39,4,1/12/01,167-72,{NULL}
147,269313,Early prenatal survival in relation to the parental environment in sheep: A review,nan,nan,nan,nan,94,2,nan,261-3,{NULL}
151,182986,Multiple endocrine neoplasia type 1 with multiple leiomyomas linked to a novel mutation in the MEN1 gene,nan,nan,nan,0956-7135,18,2,1/7/01,131-134,{M. BrandonM. J. Dowzicky}
154,48738,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,eng,nan,nan,nan,42,1,2/6/08,34-41 ST  - Shedding health risks with bariatric weight loss surgery-,{Marlon BargEmilio L StreckLara M GomesVanessa M AndradeDaniela D LeffaFelipe Dal-PizzolFabricia PetronilhoFrancieli VuoloMilena Carvalho-SilvaFernanda BalbinotGislaine T Rezin}
155,673560,Acupuncture anesthesia used in rabbit abdominal operations,English,Johns Hopkins Medical Journal,nan,00913960 (ISSN),46,2,1/14/01,153-6,{R H DowlingG M MurphyP B HylemonG FrenchM J VeyseyL A Thomas}
157,733752,Comparative in vitro performance of three small-volume valved holding chambers with beclomethasone/formoterol pressurized metered dose inhaler.,nan,Cochrane Database Syst. Rev.,nan,nan,73,0,1/1/95,1427-30,{S. KatoM. IshidaH. Sakuma}
158,131820,Evaluation of a workshop on evidence-based medicine for social insurance physicians.,eng,Energy Policy,nan,1092-8529,4,-1,1/13/12,45-53; quiz 54,{Demetrios J. KutsogiannisNeil K. SinglaFrances ChungStephen R. LaneJeremey LevinJoseph V.J. PergolizziBrendan JohnsonLinda BlackburnSonia K. Singla}
159,351877,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,nan,Nephrology dialysis transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association,nan,15-Jan,80,4,1/14/01,256-62,{A. WotherspoonM.M. TajN. HadzicM. BurkeR. HobsonS.E. HeightM. ViskadurakiC.R. Pinkerton}
161,788507,Application of a stress and coping model to positive and negative adjustment outcomes in colorectal cancer caregiving,nan,nan,nan,nan,19,0,nan,348,{Pakenham K.I.Fitzell A.}
162,68354,Functional conservation and divergence of J-domain-containing ZUO1/ZRF orthologs throughout evolution.,nan,Chinese Journal of Evidence-Based Medicine,nan,2249-782X,8,0,1/14/05,ZC70-5,{NULL}
163,259916,Fiscal impact of a potential legislative ban on second trimester elective terminations for prenatally diagnosed abnormalities (Structured abstract),nan,nan,nan,nan,284,0,1/14/01,Aug-71,{C. C2  - Pmc2827243 C6  - Nihms132141 DA  - Oct DO  - 10.1053/j.gastro.2009.06.060 DP  - NLM ET  - 2009/07/15 Di LorenzoM. SapsS. NurkoP. HymanN. YoussefA. MirandaJ. Cocjin}
164,199407,Multicenter randomized placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders,nan,nan,nan,nan,24,0,1/14/01,18-Nov,{Alan David WidgerowLaurence A. DB  - c8h DO  - 22101481 DP  - EBSCOhost Chait}
166,592893,Prevalence and antibacterial susceptibility of mef(A)-positive macrolide-resistant streptococcus pneumoniae over 4 years (2000 to 2004) of the PROTEKT US study,nan,nan,nan,nan,143,2,1/7/01,183-9,{R AsangerP M ShahF M Kahan}
167,257990,Yoga may help manage binge eating disorder,nan,Annals of medicine,nan,nan,39,12,1/10/01,835-42,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
169,910604,Castor oil bath and/or enema for cervical priming and induction of labour,nan,European Journal of Endocrinology,nan,nan,25,7,1/13/01,nan,{J. Kelly AnthonyJane ThomasJosephine Kavanagh}
170,456691,The Role of Radiology in Preclinical Anatomy. A Critical Review of the Past Present and Future.,nan,nan,nan,nan,0,0,nan,nan,{R. KernA. PronovostP. Peng}
172,272721,Remote presence proctoring by using a wireless remote-control videoconferencing system,nan,nan,nan,nan,12,1,1/5/01,19-35,{Rob M van DamFrank B HuIsao MurakiJoann E MansonFumiaki ImamuraQi SunWalter C Willett}
180,922646,Unique failure mechanism of a femoral component after revision total hip arthroplasty.,eng,Orthopedics,nan,1938-2367,13,10,1/13/10,468-493,{R. LuckP. MagoN. Fumo}
181,804762,The impact of bleeding complications in patients receiving novel oral anticoagulants: A systematic review and metaanalysis,nan,nan,nan,0390-6078,10,5,1/4/01,19th Congress of the European Hematology Association Milan Italy. Conference Start: 20140612 Conference End: 20140615. Conference Publication: (var.pagings). 99 (pp 233),{C. JayasumanaR. GajanayakeS. Siribaddana}
183,431896,Daily step goal of 10000 steps: A literature review.,nan,nan,nan,nan,254,11,nan,nan,{NULL}
184,790756,Acupuncture anesthesia used in rabbit abdominal operations,nan,nan,nan,nan,37,4,1/13/01,53-62,{C.P. RichterL.H. Riley Jr.}
186,450760,Amyloid neuropathies,English,International journal of obesity (2005),nan,nan,79,1,1/14/01,639-46,{Cayetano K.Ghannam D.Rawat N.}
187,696985,A randomized study with a hyaluronic acid and chondroitin sulfate lotion for radiodermitis in breast cancer patients,nan,nan,nan,nan,3,1,nan,nan,{S. PelofskyP. D. Hunter}
189,717315,FACTORS ASSOCIATED WITH SELF-WORTH IN YOUNG PEOPLE WITH PHYSICAL DISABILITIES,nan,nan,nan,2158-0979,8,2,3/1/99,320-6,{E. MainardiG. MoscatoA. MontanelliM. DottiR. Nano}
193,113363,Mapping Curriculum to Ed Tech and Industry Standards,nan,Learning & Leading with Technology,nan,nan,33,1,1/6/03,Jun-70,{K. PeiskerB. SinghS. SanyalQ. ChaiX. GeN. MetzendorfS. Dasgupta}
196,48738,Modification of aspects of the endocrine response to tracheal intubation by lignocaine halothane and thiopentone.,eng,nan,nan,nan,72,10,1/1/06,316272,{A. R. LomaxP. C. CN  - Pubmed DA  - Mar DO  - 10.1017/s0007114508055608 DP  - NLM ET  - 2008/09/26 Calder}
197,143029,Ebus-tbna yields multiple gene analyses and a panel of immunohistochemical stains on routinely prepared cell blocks in non-small cell lung cancer cases,nan,nan,nan,1434-4726,13,22,8/13/14,nan,{Gao YHLin ZYZhang GJZhong NSChen RCGao YTang YLin ZMXu GLi HMGuan WJ}
199,565079,Prefrontal hypoactivation and recovery in insomnia.,nan,Haematologica,Biomed Eng Online,1528-1140,27,6,1/14/07,969-75,{John M O__CallaghanRobert D MorganPeter J MorrisSimon R Knight}
202,185291,Plant Kunitz proteinase inhibitor attenuates inflammation oxidative stress and remodeling induced by elastase in mice,nan,ProQuest LLC,nan,978-1-2673-2110-7,0,0,1/10/01,nan,{John B. Sell}
203,774830,Local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,eng,Int J Obes (Lond),nan,0264-0414,54,9,1/1/12,244-233,{Savvas StafilidisAdamantios Arampatzis}
204,674696,An insulin-like growth factor-I gene polymorphism modifies the risk of microalbuminuria in subjects with an abnormal glucose tolerance,eng,Hawaii J Med Public Health,nan,nan,154,7,1/6/01,nan,{A. L. SteegeT. AltermanM. R. PetersenJ. Li}
205,533193,Mortality at older ages and moves in residential and sheltered housing: evidence from the UK,nan,J Pain Res,nan,1460-2385,103,5,1/14/01,182-91,{Elie A AklGordon GuyattStephen D WalterRita S SuriReem A MustafaGihad E NesrallahRobert M Lindsay}
207,470174,Human papillomavirus infection and increased risk of HIV acquisition. A systematic review and meta-analysis.,nan,nan,nan,nan,16,9,nan,nan,{J AranaE RezolaA VillanuevaM I IntxaurrondoM SuolI EizaguirreJ Garay}
208,464335,Three Abstracts on Chinese Research,nan,nan,nan,nan,0,0,nan,nan,{NULL}
209,62246,Pancreatic surgery. A paradigm for progress in the age of the bottom line,eng,Arch Surg,nan,0004-0010 (Print) 0004-0010,130,3,1/1/95,226-232,{NCT00750412 }
212,636937,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eng,International archives of occupational and environmental health,nan,0340-0131,21,5,1/12/01,2755-72,{D MinorsJ WaterhouseG GhirlandaG CostaG Tarondi}
213,121133,Droperidol vs metoclopramide for prophylaxis of postoperative nausea and vomiting after breast cancer surgery,English,Sci Eng Ethics,nan,0041-5782 (Print) 0041-5782,96,27,1/6/03,Apr-41,{C. B. MogensenI. B. JacobsenL. Wiboe}
214,288711,[Progress in joint international research of demographic and geographic distribution of insignificant middle and high-grade tuberculin skin sensitivity].,nan,nan,nan,nan,21,0,nan,nan,{Address CorrespondenceS. KarimifardAddresses Authorahmadian@sina.tums.ac.ir Tehran Medical PhysicsTehran Medical PhysicsDepartment of Biomedical Systems S. KarimifardTums Tehran Iran Email University of Medical SciencesA. AhmadianTums Tehran Iran University of Medical SciencesSystems Department of Biomedical}
215,850418,Energy and fat intakes of children and adolescents in the united states: data from the national health and nutrition examination surveys,nan,RADIOLOGY,nan,1879-0461,41,1,6/14/02,477-83,{Emile E VoestSaskia C C M TeunissenAlexander de GraeffMarija Trajkovic-Vidakovic}
216,841679,Plasma concentration of asymmetric dimethylarginine and the risk of coronary heart disease: rationale and design of the multicenter CARDIAC study.,eng,nan,nan,nan,19,4,1/13/01,646-666,{M. M. ParvareshM. HashemiR. SoodiS. NekoozadehS. A. AlemzadehK. G. FalavarjaniM. Modarres}
219,476191,The situation of Romanian HIV-positive adolescents: Results from the first national representative survey,nan,nan,nan,nan,65,-1,1/10/01,348,{D. BuzduceaBuzducea Cohen Johnson Lazar Lazar Lejars Lyon Marin McDowell Mardarescu O'Leary Paxton Wood BergerF. LazarE. I. Mardare}
220,372697,Mold contamination in a controlled hospital environment: a 3-year surveillance in southern Italy,nan,Veterinary clinical pathology / American Society for Veterinary Clinical Pathology,nan,nan,25,10,nan,112-120,{E. FrankL.D. TorresD. KupferK.L. HarknessJ. GuillaumotJ.E. RobertsS.M. Monroe}
222,315926,From task characteristics to learning: A systematic review.,nan,nan,nan,nan,41,4,1/13/07,447-52 ST  - [Studies on cefotaxime (HR 756) concentration in human biliary tract and clinical effect for acute or subacute cholecystitis with cholelithiasis (author's transl)]-,{C. N. SesslerK. KeaneM. J. GrapD. StricklandS. LubinR. TownesP. DalbyJ. EmersonL. TormeyS. Winfield}
223,901385,Improving end-of-life care for patients with chronic obstructive pulmonary disease.,nan,nan,nan,nan,44,1,nan,798-805,{P. Tarraga-LopezJ. M. Ocana-LopezJ. Miguel-ClaveJ. Solera-AlberoM. Cerdan-OliverM. A. Lopez-CaraA. Celada-Rodriguez}
225,958639,Atomoxetine treatment of children and adolescents with ADHD: Clinical questions and answers. (German),nan,nan,nan,nan,0,0,nan,nan,{D. A. GouldJ. McInerneyR. E. HarbaughJ. D. Birkmeyer}
226,441393,Postamputation pain: epidemiology mechanisms and treatment,nan,nan,nan,nan,28,1,nan,nan,{A AvenellH H Handoll}
230,603381,Epidemiology of sporting injuries among elite soccer players: A longitudinal study,nan,nan,nan,nan,50,5,nan,nan,{Dominic S CarreiraRoss M BorzykowskiJohn KozySteven D Needell}
233,349150,Complex regional pain syndrome type 1 after fractures of the distal radius: a prospective study of the role of psychological factors,nan,Cases J,nan,1532-1916,23,10,1/9/01,720-6,{Andrew Paul Baranowski}
246,258108,Exposure to second-hand smoke and the risk of tuberculosis in children and adults: a systematic review and meta-analysis of 18 observational studies.,nan,nan,nan,nan,15,0,1/14/01,1796-7,{B. HeljicR. KomelI. EminovicF. GavrankapetanovicJ. PrezeljJ. Karamehic}
250,846537,Prefrontal hypoactivation and recovery in insomnia.,nan,nan,nan,1088-0224,36,2,nan,nan,{P. KludingS. A. DA  - Winter DO  - 10.1310/let5-xnby-98q6-q8tg DP  - NLM ET  - 2005/03/01 Billinger}
251,444273,Anxiety and depression in patients with chronic obstructive pulmonary disease: an open agenda for research.,nan,Neuropharmacology,nan,nan,35,1,1/14/01,245-8,{E. MainardiG. MoscatoA. MontanelliM. DottiR. Nano}
252,261329,Puberty suppression in adolescents with gender identity disorder: a prospective follow-up study,nan,Journal of Health Care for the Poor & Underserved,nan,1049-2089,24,2,1/11/01,A326,{A. K. MarceeS. P. RoatenJ. B. MorrowK. J. KowalskeL. E. SnellL. L. Goetz}
