ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
51,217725,Too little but not too late: results of a literature review to improve routine immunization programs in developing countries,English,nan,nan,nan,41,0,1/1/99,S149,{P. C. WollanS. J. MerawC. M. Reeve}
54,215650,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Endocrinology,Physiother. Theory Pract.,1878-1861,20,1,1/13/01,597-601,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,302969,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,nan,nan,nan,nan,0,3,1/7/01,615-7,{Nk ShuklaSn DasP GaurAk Singh}
57,616298,A meta-analysis of labor supply effects of interventions for major depressive disorder.,eng,nan,nan,0952-8180,18,5,1/2/08,427-35,{Perjohan LindforsLiselotte JanssonBrjann LjotssonLisa FalkErik HedmanChristian RuckAmanda Wibron VesterlundSergej AndreewitchNils LindeforsGerhard AnderssonTimo Hursti}
58,221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,nan,nan,nan,7,0,nan,1723-7,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,361080,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,nan,Journal of geriatric oncology,nan,0-8077-4913-3,0,3,1/13/02,nan,{Cara B. EbbelingDhirendra N. SinhaGlorian C. SorensenHarry A. LandoMangesh S. PednekarClaudia R. PischkePrakash C. GuptaEve M. NaglerMira B. AghiKasisomayajula Viswanath}
62,108424,Outcome of gastric bypass patients.,English,nan,Obes Surg,0960-8923,12,2,1/13/01,330-7,{Victor KandeEpco HaskerVeerle LejonJean-Jacques MuyembePatrick MitashiMarleen BoelaertPascal Lutumba}
63,841679,Evaluation of an Internet Support Group for Women with Primary Breast Cancer,nan,J. Card. Surg.,nan,-7977,7,1,1/10/01,2607-18,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,916713,Primary vaginal cancer and chemoradiotherapy: a patterns-of-care analysis,nan,Journal of Allergy and Clinical Immunology,nan,0091-6749 (Print),116,1,1/6/02,153-163,{S. H. SichererD. Y. M. Leung}
66,237623,Myocardial fibrosis by T1 mapping is an early indicator of severe cardiac allograft vasculopathy,eng,Journal of Sexual Medicine,Clin Evid (Online),1752-8526,64,5,1/14/07,nan,{Bin HeEric C Frey}
67,222452,A guide to physiotherapy in cerebral palsy,nan,Paediatrics and Child Health,nan,nan,18,1,1/13/03,e734-41,{C. CorettiC. NapoliG. LoveroM. T. MontagnaG. CaggianoG. ScarafileO. de Giglio}
73,34962,Women's experiences of acupuncture during labour,eng,Journal of the neurological sciences,J Clin Psychiatry,1878-5883,7,1,1/1/92,CD001364,{Beverley J. Antle}
76,315926,Duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,nan,nan,nan,nan,35,8,1/13/01,17-Aug,{M. Mitka}
77,563505,Cyclin d1 gene expression in oral mucosa of tobacco chewers-an immunohistochemical study.,nan,nan,nan,nan,25,3,1/11/01,118-124 7p,{Nielsen H.O.Edwin B.H_nerbein M.Hovendal C.Liedman B.Mortensen M.B.}
78,638338,Health-promoting behaviors of low-income cancer survivors,nan,Archives De Pediatrie,nan,0929-693X,0,10,1/6/01,320-6,{E. Bidat}
79,112716,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,eng,Nepal Medical College journal : NMCJ,nan,nan,7,17,11/1/96,9-Jun,{C. MillsS. DalkinJ. GreenhalghC. WoodL. WoodJ. WrightE. GibbonsN. BlackJ. M. ValderasR. PawsonD. Meads}
80,896848,Complex regional pain syndrome type 1 after fractures of the distal radius: a prospective study of the role of psychological factors,nan,nan,nan,0041-1132,35,12,1/8/01,243-248,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,263027,Using a social communication intervention to improve the social interactions and employment experiences of adolescents with high functioning autism spectrum disorders,eng,Eur J Cancer Care (Engl),European journal of cancer care,0961-5423 (Print) 0961-5423,11,2,1/9/01,167-71,{B. WeberA. Berger}
83,870257,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,nan,nan,1553-9318 1553-9318,0,3,1/14/01,nan,{Jutta BeierPeter D'AndreaMichelle HenleyStephanie KornKai-Michael BeehDonald BanerjiDalal Jadayel}
87,851773,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,BMC public Health,Behav Brain Sci,1556-9039,2,11,1/14/01,152-5,{Costin M.Dumbrav__ E.L.Postolache P.Cojocaru D.C.}
88,220950,Forensic odontology: A prosthodontic view,nan,nan,nan,nan,4,0,1/12/01,S29-36,{S. GosaviS. Gosavi}
89,928952,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,nan,nan,0020-7292,64,1,1/14/06,25-26,{J R TrottD J MorrowD W Buntine}
91,346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,nan,BR. J. CANCER,nan,1558-2027,319,3,nan,nan,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
93,282053,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,Tobacco control,1462-2203,1,6,nan,e1001835; discussion e1001835-e1001835; discussion e1001835,{M. W. MartinR. SaundersS. Levin}
95,360693,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,nan,Operative dentistry,Bioelectromagnetics,1088-0224,8,1,1/13/01,SP26-7,{A. A. Kaddis}
96,949067,Recovery of postoperative cognitive function in elderly patients after a long duration of desflurane anesthesia: a pilot study.,eng,European Journal of Endocrinology,nan,1742-5255,3,0,9/1/98,315-20,{NULL}
97,164085,Sustained complete remission of a limited-stage blastic plasmacytoid dendritic cell neoplasm followed by a simultaneous combination of low-dose DeVIC therapy and radiation therapy: a case report and review of the literature.,nan,nan,nan,nan,64,0,1/15/02,326-327,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
98,752456,The combined role of serotonin and interleukin-6 as biomarker for autism,nan,nan,J Pers Soc Psychol,0022-0345,25,5,1/1/05,1228-37,{B. A. Burt}
99,431896,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,The Journal of clinical psychiatry,nan,0193-1849,283,3,3/1/99,E556-64,{J. Kelly AnthonyJane ThomasJosephine Kavanagh}
100,382853,Dietary practices of ballet jazz and modern dancers,nan,Journal of the American Dietetic Association,J Am Diet Assoc,1878-3570,92,10,1/1/92,1228-37,{M LadettoD CaraccioloG RossiC MarinoneL BerguiA CutticaA SalomoneM BoccadoroI RiccaC TarellaM PaganoF ZallioP GavarottiA PileriA de Crescenzo}
101,540850,The value of breast self-examination: meta-analysis of the research literature.,nan,nan,nan,nan,7,0,nan,nan,{NULL}
103,752305,Transapical aortic valve implantation in 175 consecutive patients: excellent outcome in very high-risk patients.,nan,nan,nan,nan,106,2,1/1/99,761-762,{E Fujimaki}
104,628299,Effect of (D)-fagomine on excreted Enterobacteria and weight gain in rats fed a high-fat high-sucrose diet.,eng,nan,nan,1556-5653,92,2,1/9/08,667-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
106,847287,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,eng,Psycho-oncology,Biomed Res Int,1057-9249,15,3,1/14/01,A176,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,417782,Cultural humility: essential foundation for clinical researchers.,nan,nan,nan,nan,19,15,1/14/01,74570A-74570A-9,{Jeff KnightJeffery M SmithThomas E TrumbleWren V McCallister}
108,591619,A growing lesion on the cheek.,nan,nan,nan,nan,24,2,1/11/01,135-41,{Michiko OsudaSatoshi KazumaMichiaki YamakageShunsuke TachibanaTomo Hayase}
113,148787,Cardiac atrophy in women following bed rest,eng,nan,nan,nan,103,3,1/7/01,8-16 ST  - Cardiac atrophy in women following bed rest-,{E. Bidat}
116,447382,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,nan,nan,nan,nan,159,-1,nan,nan,{NULL}
118,185291,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,nan,nan,nan,nan,47,2,1/10/01,305-310,{M CaliskanM Karab_c_ogluA CitakN UzelK AydinA NayirD D Soysal}
119,886237,A comparison of early gastric and post-pyloric feeding in critically ill patients: a meta-analysis.,nan,Veterinary clinical pathology / American Society for Veterinary Clinical Pathology,nan,2115-7863(Electronic);2115-8789(Print),11,3,nan,323-330,{B. RossiA. PiccioliG. MaccauroL. ScaramuzzoF. FrenosR. Capanna}
120,516758,The Hierarchical Organization of Intellectual Structures,fre,nan,nan,nan,17,0,1/1/94,nan,{Sheldon H. White}
122,843485,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,eng,Pediatrics,nan,1878-3503,40,0,1/12/02,305-11,{A. H. Samarkandi}
127,259367,The Effects of Cognitive Coaching and Nonverbal Classroom Management on Teacher Efficacy and Perceptions of School Culture.,nan,nan,nan,nan,14,2,nan,208-213,{A. ErolJ. B. CelikI. KaraA. TopalS. Guven}
130,757463,Antivitamin K drugs in stroke prevention,nan,Curr. Vasc. Pharmacol.,nan,-7518,28,2,nan,326-327,{di Raimondo D.Pinto A.Lucifora B.Tuttolomondo A.Licata G.Butt_ C.}
133,944558,A literature review on chronic pain: the daily overcoming of a complex problem.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
134,410748,Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,nan,PLoS One,nan,nan,0,17,nan,nan,{Vicenzino B Bisset L Beller E Jull G Brooks P Darnell R}
135,812893,Causes of death in Tunisia: Estimates of years of life lost. [French],nan,Experimental cell research,nan,nan,90,0,1/1/94,251-264,{NULL}
137,513829,CT false-profile view of the hip: a reproducible method of measuring anterior acetabular coverage using volume CT data.,eng,Journal of personality and social psychology,nan,1432-2161,43,-1,1/3/01,1605-11,{J.P. ToombsM.S. BauerW.R. WidmerA.R. Blight}
138,862798,Implementing participatory intervention and research in communities: lessons from the Kahnawake Schools Diabetes Prevention Project in Canada,nan,Pharmacoeconomics,nan,nan,37,1,1/1/91,275-287,{Shao-Cheng LiuChi-Chung WuHsing-Won WangChuan-Hsiang KaoYueng-Hsiang Chu}
139,789057,Body mass index and socioeconomic status measured in adolescence country of origin and the incidence of gastroesophageal adenocarcinoma in a cohort of 1 million men.,nan,nan,nan,nan,27,6,12/1/00,327-32,{M. GoyalS. WiebeM. D. HillF. M. ClementJ. H. WongM. A. AlmekhlafiD. Yavin}
140,729712,Ebus-tbna yields multiple gene analyses and a panel of immunohistochemical stains on routinely prepared cell blocks in non-small cell lung cancer cases,nan,nan,nan,nan,21,5,1/13/09,384-6 ST  - Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare-,{J. DA  - May-Jun DO  - 10.4103/1119-3077.130253 DP  - NLM ET  - 2014/04/10 WuQ. ZhaoY. FanY. S. Liao}
141,934177,The ROX coupler: Creation of a fixed iliofemoral arteriovenous anastomosis for the treatment of systemic arterial hypertension exploiting the physical properties of the arterial vasculature.,English,nan,nan,nan,89,0,1/11/01,152-9,{H Zakrzewska-Jastrzebska}
142,49698,Feasibility of using hospital personnel to create a sustainable CPR training program for family members of hospitalized patients,eng,nan,nan,nan,43,0,1/14/01,163-7,{Patwardhan S.K.Bodas K.S.Gundewar S.S.}
143,720526,Value of spiral CT in hemodynamically stable patients following blunt chest trauma.,nan,Am J Perinatol,nan,nan,0,12,1/11/01,nan,{L. J. RapportJ. A. GriffenL. A. BieliauskasC. BurtR. C. Bryer}
146,724055,Moderation of cognition-intention and cognition-behaviour relations: a meta-analysis of properties of variables from the theory of planned behaviour.,eng,Chinese Journal of New Drugs,nan,nan,21,4,1/5/01,562-569,{W. T. YuS. YangY. TangB. WuJ. X. Zhou}
147,98479,Defining interaction interfaces important for the establishment of cell polarity in Drosophila neuroblasts,nan,nan,nan,nan,94,0,nan,930-936,{Yong-Kyun KimTae Yoong JeongWon Hyuk ChangSang Chul LeeJeong-Gyu YoonDong Suk Kim}
148,833251,Experience in one centre using the buttoned device for occlusion of atrial septal defect: comparison with the Amplatzer septal occluder.,eng,Eur J Gen Pract,Oncol Nurs Forum,1381-4788,20,1,1/13/12,72,{NULL}
149,407245,Studies with the maximal histamine test.,eng,Gut,nan,0017-5749,6,0,8/1/65,364-71,{A M MulekarB J Vakiland}
151,292980,ELDERLY AND PHYSICAL ACTIVITY: BENEFITS AND CHALLENGES IN SEARCH FOR LIFE QUALITY.,nan,Hepato-gastroenterology,nan,0956-7135,56,938,1/7/01,131-134,{K. Nguz}
153,520771,Late repair of injuries of the anal sphincter,eng,nan,nan,0028-2162,26,2,5/28/05,1241; author reply 1241,{R R van RijnS G F Robben}
154,761104,Evaluation of technical quality of endodontic treatment--reliability of intraoral radiographs.,eng,nan,nan,nan,27,6,1/1/99,71-80,{G. AbrahamJr. Fromm R. E.P. E. MarikJ. VaronP. Careau}
157,638338,Cardiac MRI in ischemic heart disease,nan,Journal of aerosol medicine and pulmonary drug delivery,nan,nan,46,0,1/15/08,1577-1588,{J.P. ToombsM.S. BauerW.R. WidmerA.R. Blight}
158,62246,Association of transforming growth factor-_1__T869C G915C and C509T gene polymorphisms with rheumatoid arthritis risk.,nan,nan,nan,1092-8529,54,2,1/8/01,446-55,{P. KludingS. A. DA  - Winter DO  - 10.1310/let5-xnby-98q6-q8tg DP  - NLM ET  - 2005/03/01 Billinger}
161,179196,Application of a model based on fuzzy logic for evaluating nursing diagnostic accuracy of students,nan,European Journal Of Anaesthesiology,nan,nan,46,6,nan,nan,{A M MulekarB J Vakiland}
162,746065,Cyclin d1 gene expression in oral mucosa of tobacco chewers-an immunohistochemical study.,eng,Neuroscience,nan,2249-782X,8,0,1/10/05,336-48,{Eunice Molinar-ToribioBenjam_n PiaLivia G_mezJara Prez-JimnezMarta CasadoSara Ramos-RomeroPere ClapsJosep Llu_s Torres}
163,259916,The choice of whether to participate in a phase I clinical trial: increasing the awareness of patients with cancer. An exploratory study.,nan,nan,nan,nan,0,0,1/1/92,nan,{Nuria MalatsAlfredo CarratoManolis KogevinasNathaniel RothmanConsol SerraReina Garcia-ClosasDebra SilvermanAdonina TardonKenneth P. CantorMustafa DosemeciGemma Castano-VinyalsRoel Vermeulen}
164,199407,Compartmentalization of Fas and Fas ligand may prevent auto- or paracrine apoptosis in epithelial cells,nan,nan,nan,nan,24,3,3/1/99,551-561 ST  - Scar Management Practice and Science: A Comprehensive Approach to Controlling Scar Tissue and Avoiding Hypertrophic Scarring.... Reprinted and adapted with permission from Wound Healing South Africa and Medpharm. Widgerow AD. Scar management,{Robert L. KrielJennifer R. RissVijay D. IvaturiJames C. C2  - 19231138 DB  - MEDLINE DO  - http://dx.doi.org/10.1016/j.eplepsyres.2009.01.001 CloydRonald A. Siegel}
165,35875,Sporadic Duane's Retraction Syndrome Associated with Imperforate Anus: Case Report.,English,Molecular plant pathology,Strabismus,0927-3972,3,3,1/1/77,1182-7,{M. SuterV. Giusti}
166,812893,The rocky road to rational prescribing,nan,nan,nan,nan,-1,2,1/10/01,290-293,{R. W. NipperC. Q. DoeK. E. PrehodaK. H. SillerN. R. Smith}
167,232775,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,nan,Focus on Alternative and Complementary Therapies,nan,nan,90,1,1/1/00,Apr-43,{O WidholmA M LehtinenJ Hovorka}
168,631610,Meta-analyses of experimental data in animal nutrition.,nan,nan,nan,1751-7311,2,8,1/8/08,1203-14,{Chandra Y. and Bains Sujeev S. and Egede Leonard E. Osborn}
169,901298,Castor oil bath and/or enema for cervical priming and induction of labour,nan,Cochrane Database of Systematic Reviews,nan,nan,0,7,1/13/01,nan,{J. Kelly AnthonyJane ThomasJosephine Kavanagh}
170,516758,The Role of Radiology in Preclinical Anatomy. A Critical Review of the Past Present and Future.,nan,nan,nan,nan,9,6,nan,nan,{B. WeberA. Berger}
172,709359,Remote presence proctoring by using a wireless remote-control videoconferencing system,eng,nan,nan,nan,113,2,1/15/04,139-43,{C. D. SmithJ. E. Skandalakis}
173,690938,Association of transforming growth factor-_1__T869C G915C and C509T gene polymorphisms with rheumatoid arthritis risk.,nan,Journal of receptor and signal transduction research,J. Recept. Signal Transduct. Res.,1532-4281,34,5,1/14/12,449-457,{Tian-Biao ZhouSi-Lian FangHui-Liu ZhaoGregor P C Drummen}
183,744601,Defining interaction interfaces important for the establishment of cell polarity in Drosophila neuroblasts,nan,nan,nan,nan,64,0,nan,nan,{NULL}
184,408062,Altering existing buildings in the UK,eng,nan,nan,nan,28,2,1/1/98,P3021,{E. H. Hwang}
186,821382,[The use of intravascular nitinol stents in the treatment of subclavian vein compression for thoracic outlet syndrome].,nan,Child & Family Social Work,nan,nan,130,4,1/12/05,733-748,{J. F. Murray}
187,961741,Pharmacoeconomic Evaluation of Tiotropium Bromide in the Long-Term Treatment of Chronic Obstructive Pulmonary Disease (COPD) in Italy,nan,nan,nan,nan,0,0,nan,nan,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
188,925885,Efficacy of Class 1 elastic compression stockings in the early stages of chronic venous disease. A comparative study.,nan,Alternative Therapies in Health and Medicine,nan,1078-6791,4,6,nan,305-11,{H LiKf ChungH LiuSp ZhangM Xu}
191,928952,Usefulness of a myofascial trigger point injection for groin pain in patients with chronic prostatitis/chronic pelvic pain syndrome: a pilot study,nan,Leukemia and Lymphoma,nan,1090-1981,25,5,1/13/01,15-22,{Beverley J. Antle}
192,225002,Services for children and adolescents with autism spectrum disorders: payment issues.,nan,Pediatric annals,nan,0090-4481,13,1,1/9/01,57-61,{Lynn M WegnerMichelle M Macias}
193,550350,[Skeletal maturation in assessing underage asylum seekers].,nan,Italian Journal of Psychopathology,nan,nan,18,0,1/15/06,nan,{KATERINA1 BODOVSKIRACHAEL3 WALSHINBAL2 NAHUM-SHANI}
194,622979,Processed meat consumption and stomach cancer risk: a meta-analysis.,nan,CNS Drugs,nan,1460-2105,98,15,9/1/00,544-7 ST  - Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling-,{Suzanne B. StewartPhillip DahmD DB  - rzh DO  - 10.4103/0970-1591.91446 DP  - EBSCOhost}
196,48738,Prebiotics immune function infection and inflammation: a review of the evidence,nan,nan,nan,nan,123,0,1/9/01,nan,{E H ChoyD L ScottP A ScottG H KingsleyC M Smith}
197,604985,Implementing participatory intervention and research in communities: lessons from the Kahnawake Schools Diabetes Prevention Project in Canada,ENG,European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery,Eur Arch Otorhinolaryngol,1434-4726,47,-1,8/13/14,nan,{Shao-Cheng LiuChi-Chung WuHsing-Won WangChuan-Hsiang KaoYueng-Hsiang Chu}
203,49847,Muscle - tendon unit mechanical and morphological properties and sprint performance.,eng,International Journal of Behavioral Consultation and Therapy,nan,0264-0414,25,9,1/15/01,332-3,{Savvas StafilidisAdamantios Arampatzis}
204,246067,An insulin-like growth factor-I gene polymorphism modifies the risk of microalbuminuria in subjects with an abnormal glucose tolerance,nan,Journal of Biomolecular Techniques,nan,nan,154,3,1/1/81,nan,{H. A. P. PolsC. M. van DuijinS. W. J. LambertsI. RietveldA. HofmanJ. A. M. J. L. Janssen}
207,437969,Review of prasugrel for the secondary prevention of atherothrombosis.,nan,nan,nan,nan,0,6,nan,nan,{NULL}
208,209896,Precocious and delayed sexual development in children,nan,nan,nan,nan,92,10,nan,nan,{H Zakrzewska-Jastrzebska}
214,440401,American palm ethnomedicine: a meta-analysis..,nan,nan,nan,nan,0,0,nan,nan,{NULL}
216,49274,Isolates and antibiotic resistance of culture-proven endophthalmitis cases presented to a referral center in Tehran,nan,nan,nan,nan,19,4,1/14/01,361-3,{M. M. ParvareshM. HashemiR. SoodiS. NekoozadehS. A. AlemzadehK. G. FalavarjaniM. Modarres}
217,807737,Public health impact of the 1992 Los Angeles civil unrest,nan,Orthopedics,Pediatr Allergy Immunol,0033-3549,108,0,1/1/93,nan,{NULL}
219,184949,The situation of Romanian HIV-positive adolescents: Results from the first national representative survey,nan,nan,nan,nan,22,0,nan,562-569,{D. BuzduceaBuzducea Cohen Johnson Lazar Lazar Lejars Lyon Marin McDowell Mardarescu O'Leary Paxton Wood BergerF. LazarE. I. Mardare}
220,833251,L2 spinal nerve-block effects on acute low back pain from osteoporotic vertebral fracture,nan,Journal of Consulting and Clinical Psychology,nan,nan,74,5,1/6/01,112-120,{E. FrankL.D. TorresD. KupferK.L. HarknessJ. GuillaumotJ.E. RobertsS.M. Monroe}
222,315926,Preventing injuries through interventions for problem drinking: a systematic review of randomized controlled trials,nan,nan,nan,nan,34,4,1/1/99,1241; author reply 1241,{I. RobertsE. HeitmanC. DiguiseppiT. Dinh-Zarr}
223,335521,[The effect of shift work on the health of workers: a systematic review].,nan,American Journal of Clinical Nutrition,nan,nan,72,6,nan,291S-297S,{H. Shue}
