ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
11,396821,Disparities in childhood asthma hospitalizations: A spatial analysis of contextual effects,nan,Transportation Research Part D-Transport and Environment,nan,1361-9209,14,5,1/9/01,317-325,{J. L. LiP. Newcomb}
12,143029,Explosive power and asymmetry in leg muscle function in frequent fallers and non-fallers aged over 65,English,International journal of clinical and experimental medicine,Cancer Chemother. Pharmacol.,1940-5901,26,5,1/15/01,nan,{Yang MLi JLi YZhou MYang HShi XLi XYuan H}
13,6786,Smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,eng,Acta Obstet Gynecol Scand,nan,0001-6349 (Print) 0001-6349,92,6,1/1/91,711-5,{Basta Beard Beard Beel-Bates Bierman Bowling Cagney Calkins Carder Carlsson Chan Clark Clarke Cutchin Cutler Davidoff Diehl Doty Durrett Feldman Foote Freedman Gaugler Gitlin Gitlin Glass Golant Golant Golant Golant Golant Golant Golant Grafova Gross Hunt AlleyStephen M. Golant}
14,965082,Imaging of scar in patients with ventricular arrhythmias of right ventricular origin: Cardiac magnetic resonance versus electroanatomic mapping,nan,Heart Rhythm,nan,1089-7690,8,5,1/6/07,S40,{C. Hamilton-CraigS. BartolettiM. CasellaF. PernaM. L. NarducciP. SantangeliF. PintusA. NataleA. Dello RussoG. PelargonioG. BencardinoJ. D. BurkhardtF. BellocciL. Di Biase}
15,53321,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,eng,nan,nan,nan,35,8,1/12/05,459-65,{T. ToppC. KuhneS. RuchholtzU. LewanA. KrugerT. MullerR. Zettl}
16,482584,Latex allergy in atopic children.,eng,British Journal of Dermatology.,nan,0007-0963,0,5,5/1/99,217-24,{H. E. CN  - PubMed DA  - Dec 31 DP  - NLM ET  - 1986/12/31 CotugnoJr. Gallup G.}
17,973076,A randomized controlled trial of Tai chi for balance sleep quality and cognitive performance in elderly Vietnamese.,eng,Clinical Interventions In Aging,Clin Interv Aging,1178-1998,7,-1,1/12/01,185-90,{Andreas KruseManh Hung Nguyen}
18,5782,Multisystemic Therapy for social emotional and behavioral problems in youth aged 10-17,eng,nan,nan,1469-493X,0,4,1/5/01,Cd004797,{Julia Dawn JonesTouran Heidi KeenPeter Sze Chai WongReza AshrafiOmer KhanzadaDerek Richard RobinsonUpul Wickramarachchi}
19,143029,Web-based nutrition education intervention improves self-efficacy and self-regulation related to increased dairy intake in college students,eng,Acta Neurochirurgica,nan,Jan-68,139,0,1/1/97,257-8,{Y TakagiN HashimotoY Goto}
20,43736,Interleukin-28B polymorphisms on the SVR in the treatment of naive chronic hepatitis C with pegylated interferon-alpha plus ribavirin: A meta-analysis.,eng,Medicine and science in sports and exercise,Med Sci Sports Exerc,1556-5653,39,6,1/7/06,930-936,{Zhao B.-X.Lao L.Shen X.-Y.Chen H.-Y.}
21,82614,Lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,eng,Skeletal Radiology,Cancer Prev Res (Phila),nan,-1,12,1/13/12,1304-16,{Y Y LeeK E L McColl}
22,163526,A performance improvement process to tackle tachysystole,eng,nan,nan,nan,14,-1,1/1/99,512-9 ST  - A performance improvement process to tackle tachysystole-,{V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von GruenigenA. M. BurkettJ. DoyleT. H. Kenny}
23,514411,Osteoid osteoma treated by percutaneous thermal ablation: when do we fail? A systematic review and guidelines for future reporting.,eng,Cardiovascular and interventional radiology,Cardiovasc Intervent Radiol,1432-086X,37,4,1/13/10,1530-9,{Luca Maria SconfienzaEzio LanzaGianpaolo CornalbaDario PorettiCatherine CytevalPierre VialaFrancesco SardanelliYann Thouvenin}
24,569841,Frontal and sagittal plane analyses of the stair climbing task in healthy adults aged over 40 years: what are the challenges compared to level walking?,eng,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,Adm Policy Ment Health,1527-7755,27,6,1/13/01,2496-502,{Ariela NoyLawrence D KaplanYanxing YuAlexandra M LevineRichard F AmbinderSusan E KrownBruce J DezubeLan LinJeannette Y LeeGary S Hayward}
25,6207,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,nan,European Journal of Endocrinology,nan,nan,47,7,1/12/01,Apr-43,{Kaija Leena KolhoHanne RintamakiTaina TervahartialaTimo SorsaLaura Makitalo}
26,21910,Examining waiting placement in hospital: utilization and the lived experience.,English,Global journal of health science,Glob J Health Sci,1916-9736,6,2,1/14/03,22-Dec,{W. HunzikerK. H. Tan}
27,968125,The ex vivo antimicrobial activity and colonization rate of two antimicrobial-bonded central venous catheters,eng,The Journal of clinical psychiatry,nan,1555-2101,69,12,1/8/12,nan,{Isabella SorecaAndrea FagioliniDavid J KupferBret H GoodpasterSara B Fleet-MichaliszynAmy D OttoJohn M Jakicic}
28,231182,Diminished A-cell secretion in the early phase of type I diabetes mellitus,English,Metabolism: Clinical and Experimental,nan,nan,35,11,1/1/86,1074-1077,{C. MillsS. DalkinJ. GreenhalghC. WoodL. WoodJ. WrightE. GibbonsN. BlackJ. M. ValderasR. PawsonD. Meads}
29,793918,Strong stability and host specific bacterial community in faeces of ponies.,eng,PLoS One,PloS one,1471-2288,33,9,1/13/01,e75079,{Steven G LittleK Angeleque Akin-LittleShari Melman}
30,819166,Multicenter randomized placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders,English,American Journal of Bioethics,nan,15265161 (ISSN),9,5,1/15/01,nan,{G.R. Gillett}
31,375430,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,nan,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Oral Surg Oral Med Oral Pathol Oral Radiol Endod,nan,52,6,1/8/12,384-8,{Seung Woo ParkJae Bock ChungSang Kyum KimSi Young SongJoo Won ChungHo Keun KimJoo Hee SeoSeungmin Bang}
32,629530,Operations for cervical incompetence,eng,Eur. Heart J.,nan,0195-668X,28,-1,1/7/09,2077-86,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,482584,Impact of hepatitis C on survival in dialysis patients: A link with cardiovascular mortality?.,English,nan,nan,nan,0,0,1/1/74,46,{Justin W TimbieMarcela Horvitz-LennonSharon-Lise T NormandRichard G Frank}
34,379737,Bone density and body composition in young women with chronic fatigue syndrome.,eng,Neuroprotective Agents,nan,0077-8923,39,-1,5/1/00,625-7,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
35,676042,In vivo effects of different anesthetic agents on apoptosis.,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stroke Cerebrovasc Dis,1532-8511,12,0,1/15/02,239-46,{Yan-Yan LiYun QianChuan-Wei Zhou}
36,353972,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,nan,Vulnerable Children and Youth Studies,nan,1745-0128 1745-0136,3,3,1/14/01,243-248,{B O Olley}
37,968125,Successful treatment of lung cancer by multimodal endobronchial interventions,eng,Respiration; international review of thoracic diseases,Respiration,0025-7931,88,2,1/14/01,153-6,{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
38,660168,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,eng,Neurosurgery,Neurosurgery,nan,64,2,1/9/02,316-26; discussion 326-7,{P. F. White}
39,732534,Out of harm's way: curbing violence in the ED,English,Health Facilities Management,Health Facil Manage,0899-6210,8,10,1/1/95,20-6 28,{K. Sandrick}
40,473026,The incidence of contrast-induced nephropathy in trauma patients.,eng,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J Emerg Med,1473-5695,15,3,1/8/06,134-9,{S. LinS. E. NissenK. WolskiI. SipahiE. M. TuzcuS. J. NichollsT. ChurchillP. SchoenhagenT. CroweC. WangA. LoydC. Apperson-HansenW. A. Magyar}
41,372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,nan,Int. J. Radiat. Oncol. Biol. Phys.,nan,0360-3016,90,1,nan,S398,{Danielle DugganJ. Mark G. WilliamsIsabelle Rudolf von RohrCatherine CraneAdele KruscheKate Muse}
42,110072,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,German,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,J. Cereb. Blood Flow Metab.,1559-7016,34,10,1/14/10,1681-7,{Jacques Van HoeckeHayat BanoujaafarChristine MarieClaude M Mossiat}
43,143029,Multiresistance of clinically relevant gram-positive cocci,nan,Cancer,nan,0175-3851,46,7,1/1/97,1228-37,{G. PetersK. BeckerC. Von Eiff}
44,23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,nan,nan,27,-1,1/13/11,42-55,{Leila JacksonBrian J WellsGregory S CooperSiran KoroukianMichael W Kattan}
45,719532,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,nan,Energy and Buildings,nan,0378-7788,42,12,1/10/01,131-4,{R. LuckP. MagoN. Fumo}
46,86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,Cancer research,Cancer Res.,1538-7445,71,3,5/15/11,13-21 DO  - 10.1016/j.brat.2011.10.009,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
47,541739,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,nan,nan,nan,nan,0,0,nan,nan,{C. W. Belter}
48,237077,Strategies for partner notification for sexually transmitted infections including HIV.,eng,Cochrane Database Syst. Rev.,nan,1469-493X,-1,-1,1/15/05,2607-18,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,102893,Improving Implementation of Classroom Instruction through Teacher-Directed Behavioral Consultation: A Single-Case Demonstration,eng,nan,J Clin Psychiatry,0377-4929,71,11,1/10/11,1518-25,{G Boutet}
50,422857,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,nan,Annals of Oncology,nan,nan,21,0,1/8/01,Jul-64,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,217725,Web-based nutrition education intervention improves self-efficacy and self-regulation related to increased dairy intake in college students,English,nan,nan,nan,0,2,1/1/99,254-262,{P. C. WollanS. J. MerawC. M. Reeve}
52,351700,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,English; ABSTRACT LANGUAGE:English,Jama,Ann R Coll Surg Engl,nan,76,4,1/1/94,324-326,{Gaolang GongHua ChengYong HeQi DongHao HuangVirendra Mishra}
53,659297,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,nan,Physiotherapy Theory and Practice,Am J Phys Med Rehabil,1537-7385,91,11,1/12/11,3-Mar,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Pain Medicine,J Sci Med Sport,1878-1861,13,6,1/10/11,603-11,{J R DettoriB D PearsonC J BasmaniaW M Lednar}
55,125302,Evidence-based evaluation of therapeutic measures for amyotrophic lateral sclerosis. [Chinese],nan,nan,nan,nan,3,3,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,917417,Say yes? Say no?,English,Alcohol Research & Health,Comput Chem Eng,0750-7658,71,-1,4/14/12,715-727,{Shibin MathewIpsita Banerjee}
57,616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,nan,Journal of medical imaging and radiation oncology,J Clin Anesth,0952-8180,18,4,1/6/09,427-35,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
58,221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,nan,nan,nan,7,1,1/9/09,34,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,971456,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,nan,Journal of cancer research and clinical oncology,nan,0-8077-4913-3,0,0,1/10/10,nan,{Ofelia GarciaJo Anne Kleifgen}
60,669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,nan,1433-7347,22,4,1/14/12,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,148787,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Journal of geriatric oncology,nan,0044-2631,13,1,1/15/01,437-42,{Marlies L van BekkumBarbara C van MunsterMarije E HamakerCarolien H SmorenburgPeter L M Thunnissen}
62,108424,A randomized double-blind placebo controlled triphosphate in study of oral adenosine subacute low back pain,eng,Obesity surgery,nan,0960-8923,12,2,1/2/04,22-Dec,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,730822,The Family Contract Game: Technique and case study,eng,J. Card. Surg.,nan,-7977,26,0,1/11/01,378-84,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,173830,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,nan,nan,1467-1107,116,1,1/5/01,153-163,{S. H. SichererD. Y. M. Leung}
65,852927,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eng,nan,nan,1756-9966,28,-1,1/9/01,34,{A. M. WalkerJ. XerryK. DaviesN. C. ElvissR. J. Owen}
66,237623,Stress across the life course and depression in a rapidly developing population: the Guangzhou Biobank Cohort Study.,eng,Clinical evidence,nan,nan,2008,1,1/8/01,nan,{Allan I Binder}
67,912884,A guide to physiotherapy in cerebral palsy,nan,Paediatrics and Child Health,nan,nan,18,0,1/1/95,nan,{Michela MianiDecio L EizirikLaurence LadrireMaikel L ColliMiriam Cnop}
68,318931,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,nan,AIDS Reviews,nan,1139-6121,12,10,1/10/01,153-163,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,nan,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1879-0461,29,3,1/12/06,453-5 459,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150,The relationship between capsulorhexis size and anterior chamber depth relation.,en,Aktuelle Traumatologie,Ophthalmic Surg Lasers,1082-3069,30,3,3/1/99,900-14,{O Ceki_C Batman}
71,572010,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,nan,Pediatrics,nan,0008-543X,98,2,7/15/03,310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
72,56014,[Use of probiotics and prebiotics in infant formulas].,eng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,nan,1474-5151,11,2,1/15/05,183-9,{Cecilia Bj_rkelundMargaretha Jerlock}
73,34962,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,ger,Journal of the neurological sciences,nan,1878-5883,334,1,10/24/14,112-8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,146560,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,nan,Transplantation,Transplantation,0041-1337,57,6,1/15/01,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,200077,Puberty suppression in adolescents with gender identity disorder: a prospective follow-up study,eng,Indian Journal of Pathology and Microbiology,nan,0377-4929,46,2,1/3/07,484-7,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512,Tracking cognitive decline in Alzheimer's disease using the mini-mental state examination: a meta-analysis.,eng,nan,nan,nan,309,1,7/1/00,nan,{N. Wilson}
77,681305,Health-promoting behaviors of low-income cancer survivors,nan,nan,nan,nan,25,3,1/11/01,30-35,{Alexa StuifbergenMartha Gene Meraviglia}
78,730822,Food allergy in children,nan,Archives De Pediatrie,nan,nan,13,5,1/6/01,1349-1353,{E. Bidat}
79,140274,A meta-analytic review of exposure in group cognitive behavioral therapy for posttraumatic stress disorder.,eng,Nepal Medical College journal : NMCJ,Scand J Infect Dis Suppl,nan,139,17,11/1/96,238,{J Stilkind}
80,282039,Study of high- and low-current-configuration homes from the 1988 Denver Childhood Cancer Study,nan,Transfusion,nan,0041-1132,129,9,1/8/01,1925-1929,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,382853,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,Eur J Cancer Care (Engl),European journal of cancer care,0961-5423 (Print) 0961-5423,19,2,1/11/01,2427-36,{G.R. Gillett}
82,784224,Structural brain changes associated with antipsychotic treatment in schizophrenia      as revealed by voxel-based morphometric MRI: an activation likelihood estimation       meta-analysis.,eng,Statistical methods in medical research,Stat Methods Med Res,0962-2802,16,1,1/7/02,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
83,761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,TEACHING Exceptional Children Plus,nan,1873-1465,1,3,1/5/01,nan,{Milagros M. SessionsKevin J. Miller}
84,408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,Actas urologicas espanolas,Actas Urol Esp,nan,7,2,1/15/05,222-8,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,473026,Chronic pain related to quality of sleep,eng     por,Energy and Buildings,Einstein (Sao Paulo Brazil),1679-4508,12,2,1/14/01,159-63,{So Young LeeJay L. Brand}
86,894596,On the role of pre and post-processing in environmental data mining,nan,LaboratoriumsMedizin,nan,9790000000000,3,0,1/8/01,1164-1173 DO  - 10.1002/cncr.11174,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasIoannis AthanasiadisKarina Gibert}
87,730822,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,J Med Toxicol,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1556-9039,2,4,1/14/01,152-5,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,220950,Forensic odontology: A prosthodontic view,nan,nan,nan,nan,4,1,1/12/01,nan,{A D NageswariS VaniP MuthuveeralakshmiS ShanmugalakshmiV DheenadhayalanG ArivarignanR M Pitchappan}
89,770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,nan,Int J Gynaecol Obstet,nan,0020-7292,64,1,1/14/03,10-May,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,914468,Cultural humility: essential foundation for clinical researchers.,nan,Molecular Biology of the Cell. Conference: Annual Meeting of the American Society for Cell Biology ASCB,Rev.Neurol.,1123-6337 (Print) 1123-6337,46,3,1/8/01,nan,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Cardiovasc Med (Hagerstown),Journal of cardiovascular medicine (Hagerstown Md.),1558-2027,10,3,1/9/03,261-3,{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
92,612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,nan,nan,1776-2588,27,3,1/10/01,130-4,{J R DettoriB D PearsonC J BasmaniaW M Lednar}
93,282053,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,nan,1462-2203,1,0,1/1/99,185-91,{M. S. IharaJ. R. Tripet-DielK. ShahlaieC. S. LiJ. BrownS. H. CohenM. GiordaniE. O. Klineberg}
94,870257,Meta-analyses of experimental data in animal nutrition.,English,AIDS Reviews,nan,1540-7314 0148-8376,37,5,1/11/01,750-758 9p,{Melissa E. DichterKarin V. Rhodes}
95,417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,Am J Manag Care,The American journal of managed care,1088-0224,12,1,1/13/01,422-424,{C K NaspitzJ O Warner}
96,949067,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,eng,Expert Opin Drug Metab Toxicol,nan,1742-5255,3,3,1/7/01,nan,{A. A. Mangoni}
97,130308,Glucocorticosteroid treatment of vasogenic oedema,nan,Neurology,nan,nan,64,-1,1/9/01,326-327,{W. De GrooteD. StoffelenK. GovaertsP. ReyndersP. L. BroosJ. Rondia}
98,615903,Why What We Teach Depends on When: Grade and Reading Intervention Modality Moderate Effect Size.,nan,J Dent Res,Appl Radiat Isot,0022-0345,71,5,1/8/01,1228-37,{B. A. Burt}
99,320139,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,Am J Physiol Endocrinol Metab,nan,nan,28,3,1/2/09,E556-64,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,420138,Dietary practices of ballet jazz and modern dancers,nan,Journal of the American Dietetic Association,Parkinsonism Relat. Disord.,1878-3570,92,3,1/1/92,319-324,{F. DengJ. WenQ. Y. CaiY. P. Li}
101,444273,Iatrogenic perforation at colonic imaging.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
102,816680,Iatrogenic perforation at colonic imaging.,eng,Burns : journal of the International Society for Burn Injuries,nan,nan,35,3,1/14/01,339-52,{M. Tercedor SnchezJ.A. Prieto Velasco}
103,100986,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,nan,nan,nan,24,5,1/11/01,160-6,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,361080,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fertility and sterility,Clin Evid (Online),1556-5653,31,-1,1/9/08,nan,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
105,72089,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,nan,Cancer chemotherapy and pharmacology,nan,1432-0843,73,4,1/14/04,721-7,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,756208,Raised intracranial pressure following abdominal closure in a polytrauma patient.,eng,nan,Psychooncology,1057-9249,15,3,1/6/03,248-58,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,764224,High intensity interval exercise training in overweight young women,nan,nan,nan,nan,16,3,1/12/01,255-62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,453909,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,nan,nan,nan,39,2,1/12/01,135-41,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,nan,Current opinion in pharmacology,Curr Opin Pharmacol,nan,3,2,1/3/04,146-51,{A GreenJ LewisC WorsfoldJ Saranga}
110,255432,The epidemiology of injury for an elite junior Australian Football cohort,eng,The Cochrane Database Of Systematic Reviews,Cochrane Database Syst Rev,1469-493X,-1,2,1/15/01,CD001047,{Kathy W HosigSharon M Nickols-RichardsonKavita H PoddarSusan E DuncanEileen S Anderson}
