ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2084,2082,CynicAle,Saison / Farmhouse Ale,16.0,0.067,33.0,61,Surly Brewing Company,Brooklyn Center,MN
38,10,Brew Free! or Die IPA,American IPA,12.0,0.053,65.0,368,21st Amendment Brewery,Charleston,MD
2086,1242,Big Nose,American Porter,12.0,0.073,50.0,447,Swamp Head Brewery,Gainesville,FL
2087,858,Cotton Mouth,Witbier,12.0,0.05,20.0,447,Swamp Head Brewery,Gainesville,FL
41,2518,Beach Blonde,American Blonde Ale,12.0,0.058,nan,67,3 Daughters Brewing,St Petersburg,FL
2089,1239,Midnight Oil,Saison / Farmhouse Ale,12.0,0.05,31.0,265,Swamp Head Brewery,Boston,FL
2090,1238,Wild Night,Cream Ale,12.0,0.059,18.0,447,Swamp Head Brewery,Dayton,FL
43,2545,Passion Fruit Prussia,Berliner Weissbier,12.0,0.035,11.0,60,4 Hands Brewing Company,Saint Louis,MO
2091,1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,16.0,0.045,nan,381,Swashbuckler Brewing Company,Manheim,PA
44,2544,Send Help,American Blonde Ale,12.0,0.048,nan,60,4 Hands Brewing Company,Saint Louis,MO
2093,2525,Waterkeeper,Hefeweizen,12.0,0.057,nan,49,SweetWater Brewing Company,Atlanta,OR
2094,1710,SweetWater IPA,American Amber / Red Ale,12.0,0.06,nan,161,SweetWater Brewing Company,Atlanta,GA
47,1480,Alter Ego,American Black Ale,12.0,0.049,nan,60,4 Hands Brewing Company,Saint Louis,MO
2095,1709,420 Extra Pale Ale,American Porter,12.0,0.054,nan,80,SweetWater Brewing Company,Atlanta,GA
2097,1164,TailGate Saison,Saison / Farmhouse Ale,12.0,0.05,nan,449,TailGate Beer,San Diego,CA
2098,663,TailGate IPA,American IPA,24.0,0.05,44.0,449,TailGate Beer,San Diego,CA
54,2219,Scarecrow,American IPA,16.0,0.069,65.0,284,450 North Brewing Company,Columbus,IN
56,947,Honey Kolsch,Kölsch,16.0,0.046,15.0,27,450 North Brewing Company,Columbus,IN
2104,2120,Wooden Rooster,Tripel,16.9,0.085,34.0,45,Tallgrass Brewing Company,Manhattan,KS
57,2216,Copperhead Amber,Belgian Dark Ale,16.0,0.052,18.0,27,450 North Brewing Company,Columbus,IN
2105,2555,Ginger Peach Saison,Saison / Farmhouse Ale,16.0,0.048,20.0,45,Tallgrass Brewing Company,Manhattan,KS
2106,1736,Zombie Monkie,American Porter,16.0,0.062,nan,135,Tallgrass Brewing Company,Manhattan,KS
59,866,British Pale Ale (2010),American Porter,16.0,0.054,30.0,481,7 Seas Brewing Company,Gig Harbor,CO
2107,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16.0,0.056,20.0,148,Tallgrass Brewing Company,Manhattan,CA
60,48,British Pale Ale,English Pale Ale,12.0,0.054,30.0,481,7 Seas Brewing Company,Lockland,CO
61,47,Ballz Deep Double IPA,American Double / Imperial IPA,16.0,0.09,82.0,481,7 Seas Brewing Company,Gig Harbor,WA
62,1583,Wolfman's Berliner,American IPA,12.0,0.038,nan,373,7venth Sun,Dunedin,FL
63,2112,Colorado Native,American Amber / Red Lager,16.0,0.04,85.0,462,AC Golden Brewing Company,Lake Barrington,CO
65,516,Jockamo IPA,American IPA,12.0,0.065,52.0,533,Abita Brewing Company,San Antonio,LA
66,2356,Purple Haze,Fruit / Vegetable Beer,12.0,0.042,nan,105,Abita Brewing Company,Abita Springs,LA
67,514,Abita Amber,American Amber / Red Lager,12.0,0.045,17.0,533,Abita Brewing Company,Abita Springs,CO
2115,2448,Velvet Rooster,Tripel,16.0,0.085,nan,45,Tallgrass Brewing Company,Manhattan,KS
68,2540,Citra Ass Down,American IPA,12.0,0.082,100.0,62,Against The Grain Brewery,Louisville,TX
2116,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,12.0,0.079,18.0,45,Tallgrass Brewing Company,Ada,KS
71,2685,London Balling,English Barleywine,16.0,0.056,80.0,1,Against the Grain Brewery,Louisville,KY
2119,1923,Tallgrass Ale,American Brown Ale,12.0,0.044,60.0,45,Tallgrass Brewing Company,Manhattan,KS
72,2684,35 K,Winter Warmer,16.0,0.077,25.0,349,Against the Grain Brewery,Louisville,KY
74,2682,Rules are Rules,German Pilsener,12.0,0.06,25.0,1,Against the Grain Brewery,Louisville,CT
2122,1433,Hat Trick Hop IPA,American IPA,16.0,0.052,nan,409,Tamarack Brewing Company,Lakeside,MT
76,2680,Sho'nuff,American Pale Ale (APA),12.0,0.04,25.0,1,Against the Grain Brewery,Louisville,KY
2124,2459,Loafin Bräu,Altbier,16.0,0.055,nan,490,Tampa Bay Brewing Company,Sheridan,WA
78,2678,Rico Sauvin,American Double / Imperial IPA,12.0,0.08,47.0,1,Against the Grain Brewery,Frederick,KY
2127,2448,Reactor,American IPA,16.0,0.07,nan,7,Tapistry Brewing,Denton,MI
80,2676,Kamen Knuddeln,American Brown Ale,16.0,0.065,nan,1,Against the Grain Brewery,Louisville,OR
82,2674,The Brown Note,American Pilsner,16.0,0.05,20.0,1,Against the Grain Brewery,Louisville,KY
83,2675,Maylani's Coconut Stout,American Double / Imperial IPA,16.0,0.053,35.0,367,Airways Brewing Company,Kent,WA
2131,827,Tempter IPA,American IPA,16.0,0.071,nan,480,Telluride Brewing Company,Telluride,CO
84,1162,Oatmeal PSA,American Pale Ale (APA),12.0,0.05,nan,367,Airways Brewing Company,Kent,WA
2132,589,Bridal Veil Rye Pale Ale,American Pale Wheat Ale,12.0,0.055,nan,480,Telluride Brewing Company,Telluride,CO
85,1137,Pre Flight Pilsner,American Blonde Ale,12.0,0.052,33.0,121,Airways Brewing Company,Kent,WA
2133,1661,Smittytown,Extra Special / Strong Bitter (ESB),12.0,0.048,nan,131,Temperance Beer Company,Evanston,IL
2134,1982,Greenwood Beach,Fruit / Vegetable Beer,12.0,0.04,nan,210,Temperance Beer Company,Evanston,IL
87,2402,Klickitat Pale Ale,American Pale Ale (APA),12.0,0.055,36.0,117,Alameda Brewing,Portland,OR
88,2401,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12.0,0.082,103.0,117,Alameda Brewing,Portland,OR
2136,608,RecreationAle,Cider,16.0,0.047,42.0,390,Terrapin Brewing Company,Athens,GA
89,1921,Freeride APA,American Pale Ale (APA),12.0,0.053,22.0,270,Alaskan Brewing Company,Grand Rapids,AK
2137,2119,First Stand,American Amber / Red Ale,12.0,0.055,44.0,215,Texian Brewing Co.,Richmond,TX
91,2501,Hopalicious,American Pale Ale (APA),12.0,0.057,nan,73,Ale Asylum,Boulder,WI
92,2414,Kentucky Kölsch,American Pale Wheat Ale,16.0,0.068,nan,388,Alltech's Lexington Brewing Company,Fort Worth,KY
2141,909,Petit Mutant,American Wild Ale,16.0,0.09,nan,308,The Alchemist,Waterbury,VT
94,1259,Dusty Trail Pale Ale,American Pale Ale (APA),16.0,0.057,nan,489,Amnesia Brewing Company,Washougal,WA
95,1473,Damnesia,American IPA,16.0,0.062,nan,401,Amnesia Brewing Company,Washougal,WA
97,2592,Liberty Ale,American IPA,12.0,0.059,nan,35,Anchor Brewing Company,Portland,CA
98,2578,IPA,American IPA,12.0,0.065,nan,319,Anchor Brewing Company,San Francisco,MN
2146,1171,Heady Topper,American Double / Imperial IPA,16.0,0.08,120.0,272,The Alchemist,Palisade,VT
2147,1133,Bomber Mountain Amber Ale (2013),Scotch Ale / Wee Heavy,12.0,0.046,20.0,457,The Black Tooth Brewing Company,Sheridan,WY
100,2103,California Lager,American IPA,12.0,0.049,nan,35,Anchor Brewing Company,San Francisco,CA
2149,1198,Saddle Bronc Brown Ale (2013),English Brown Ale,12.0,0.048,16.0,127,The Black Tooth Brewing Company,Sheridan,MT
2151,1945,Birdhouse Pale Ale,American IPA,12.0,0.06,nan,262,The Brewer's Art,Paso Robles,MD
104,1738,the Kimmie the Yink and the Holy Gose,Gose,12.0,0.048,nan,171,Anderson Valley Brewing Company,Boonville,CA
105,1563,Fall Hornin',Pumpkin Ale,12.0,0.058,nan,171,Anderson Valley Brewing Company,Boonville,CO
2153,94,Resurrection,Dubbel,12.0,0.07,nan,262,The Brewer's Art,Baltimore,CO
2155,626,Bronx Black Pale Ale,American Stout,16.0,0.057,nan,405,The Bronx Brewery,Astoria,NY
108,1937,Hop Ottin' IPA,Altbier,12.0,0.07,80.0,92,Anderson Valley Brewing Company,Boonville,FL
2156,2176,Bronx Pale Ale,American Pale Ale (APA),16.0,0.063,50.0,327,The Bronx Brewery,Soldotna,NY
109,1326,Boont Amber Ale,American IPA,12.0,0.058,15.0,171,Anderson Valley Brewing Company,Boonville,LA
2158,2035,Kolschtal Eddy,Kölsch,16.0,0.065,nan,33,The Dudes' Brewing Company,Saint Louis,CA
2159,1587,South Bay Session IPA,American IPA,16.0,0.05,nan,33,The Dudes' Brewing Company,Torrance,CA
2162,1749,Just IPA,American Brown Ale,12.0,0.052,45.0,154,The Just Beer Project,Burlington,VT
2163,2455,Lionshead,Cider,12.0,0.047,nan,90,The Lion Brewery,Frankenmuth,PA
116,367,Hop Ottin' IPA (2011),Light Lager,12.0,0.082,50.0,171,Anderson Valley Brewing Company,Charlotte,FL
2164,963,Manhattan Gold Lager (1990),American IPA,16.0,nan,nan,484,The Manhattan Brewing Company,New York,MA
117,78,Boont Amber Ale (2011),American Amber / Red Ale,24.0,0.042,15.0,171,Anderson Valley Brewing Company,Boonville,WA
2165,77,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),16.0,0.052,nan,9,The Mitten Brewing Company,Westerly,PA
118,77,Summer Solstice (2011),Cream Ale,12.0,0.056,4.0,193,Anderson Valley Brewing Company,Boonville,CA
2166,1278,Northern Hawk Owl Amber,American Amber / Red Ale,12.0,0.058,nan,438,The Right Brain Brewery,Traverse City,MI
2168,1276,Will Power Pale Ale,American Pale Ale (APA),16.0,0.047,nan,438,The Right Brain Brewery,Traverse City,IL
121,496,River Pig Pale Ale,American IPA,16.0,0.054,nan,237,Angry Minnow Brewing Company,Hayward,WI
2169,1732,Curious Traveler Shandy,Shandy,12.0,0.044,nan,334,The Traveler Beer Company,Burlington,VT
2171,1170,Three Way Pale Ale,American Pale Ale (APA),12.0,0.052,nan,142,Third Street Brewhouse,Houston,MN
124,1293,Angry Orchard Crisp Apple,Pumpkin Ale,16.0,0.065,nan,434,Angry Orchard Cider Company,Cincinnati,OH
2172,1780,Rise to the Top,Cream Ale,12.0,0.041,nan,142,Third Street Brewhouse,Cold Spring,MN
125,1292,Angry Orchard Crisp Apple,Cider,12.0,0.001,nan,434,Angry Orchard Cider Company,Cincinnati,OH
126,2207,Golden One,Belgian Pale Ale,12.0,0.068,nan,193,Anthem Brewing Company,Oklahoma City,OK
127,2040,Arjuna,Witbier,12.0,0.06,nan,193,Anthem Brewing Company,Oklahoma City,OK
2176,2317,Fivepine Chocolate Porter,American Porter,12.0,0.062,nan,365,Three Creeks Brewing,Dallas,OR
130,2510,Honey Badger Blonde,Foreign / Export Stout,16.0,0.047,19.0,46,Appalachian Mountain Brewery,Boone,MI
2178,1913,Hydraulion Red,Irish Red Ale,12.0,0.05,70.0,273,Three Notch'd Brewing Company,Charlottesville,NJ
2179,1912,40 Mile IPA,American IPA,12.0,0.055,50.0,273,Three Notch'd Brewing Company,Charlottesville,VA
134,735,On-On Ale (2008),American Pale Ale (APA),12.0,0.052,nan,256,Arctic Craft Brewery,Colorado Springs,CO
2182,2615,Pale,American Pale Ale (APA),12.0,0.059,85.0,186,Three Pints Brewing,San Francisco,IN
2184,2561,Leatherhead Red,American Amber / Red Ale,12.0,0.052,nan,282,Thunderhead Brewing Company,Kearney,CA
2185,1222,Cropduster Mid-American IPA,American IPA,12.0,0.042,nan,282,Thunderhead Brewing Company,Kearney,NE
138,1322,Green Bullet Organic India Pale Ale,American IPA,16.0,0.07,45.0,429,Asher Brewing Company,Hilo,CO
2186,568,Golden Frau Honey Wheat,Braggot,12.0,0.075,nan,282,Thunderhead Brewing Company,Kearney,NE
139,550,Rocket Girl,American IPA,12.0,0.048,27.0,528,Asheville Brewing Company,Asheville,NC
2188,2623,Cafe Leche,American Porter,16.0,0.058,20.0,49,Tin Man Brewing Company,Evansville,IN
141,428,Shiva IPA,American IPA,12.0,0.055,69.0,528,Asheville Brewing Company,Asheville,CO
2189,2622,Damascene Apricot Sour,Fruit / Vegetable Beer,16.0,0.052,68.0,17,Tin Man Brewing Company,Evansville,IN
2190,2621,Csar,Russian Imperial Stout,16.0,0.12,90.0,17,Tin Man Brewing Company,Evansville,MD
143,1639,Aslan IPA,American IPA,16.0,0.077,nan,353,Aslan Brewing Company,Bellingham,WA
2191,1189,Klingon Warnog Roggen Dunkel,Roggenbier,16.0,0.05,nan,17,Tin Man Brewing Company,Evansville,CT
2192,1449,Overlord Imperial IPA,American Pale Ale (APA),12.0,0.08,115.0,17,Tin Man Brewing Company,Cincinnati,IN
145,55,This Season's Blonde,American Blonde Ale,12.0,0.056,10.0,523,Aspen Brewing Company,Aspen,CO
2193,951,Alloy,American IPA,16.0,0.058,40.0,17,Tin Man Brewing Company,Evansville,IN
2194,2569,Rivet Irish Red Ale,Irish Red Ale,16.0,0.051,22.0,101,Tin Man Brewing Company,Evansville,IN
147,1580,Trolley Stop Stout,American Pale Wheat Ale,12.0,0.057,40.0,374,Astoria Brewing Company,Astoria,OR
2195,949,3 Gear Robust Porter,American Porter,16.0,0.05,27.0,278,Tin Man Brewing Company,Evansville,IN
148,980,Bitter Bitch Imperial IPA,Extra Special / Strong Bitter (ESB),12.0,0.046,138.0,374,Astoria Brewing Company,Astoria,OR
2196,948,Circuit Bohemian Pilsner,Czech Pilsener,16.0,0.045,35.0,17,Tin Man Brewing Company,St Petersburg,MI
149,979,Poop Deck Porter,American Porter,12.0,0.053,35.0,374,Astoria Brewing Company,Astoria,OR
150,978,Old Red Beard Amber Ale,American Pale Ale (APA),12.0,0.06,35.0,309,Astoria Brewing Company,Astoria,OR
152,45,Vanilla Java Porter,American Porter,12.0,0.055,12.0,72,Atwater Brewery,Detroit,MI
153,1113,Michelada,American Pale Wheat Ale,16.0,0.052,nan,72,Atwater Brewery,Detroit,VA
2201,529,Tin Roof Blonde Ale,American Blonde Ale,12.0,0.05,18.0,152,Tin Roof Brewing Company,Baton Rouge,LA
154,534,Dirty Blonde Ale,American Blonde Ale,12.0,0.045,nan,72,Atwater Brewery,Detroit,MI
2203,910,Perfect Tin Amber,American Amber / Red Ale,12.0,0.045,28.0,192,Tin Roof Brewing Company,Baton Rouge,LA
157,1409,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,16.0,0.07,nan,413,Austin Beerworks,Austin,TX
2205,73,Ornery Amber Lager (2003),Russian Imperial Stout,12.0,0.055,33.0,291,Tommyknocker Brewery,Idaho Springs,CO
158,343,Fire Eagle IPA,American IPA,16.0,0.062,nan,413,Austin Beerworks,Austin,MN
2206,1286,Big Island Shandy,Shandy,12.0,0.05,nan,474,Tonka Beer Company,Vista,MN
159,342,Peacemaker,American Pale Ale (APA),12.0,0.051,nan,46,Austin Beerworks,Austin,TX
2208,1938,Almanac IPA,American IPA,12.0,0.062,72.0,265,Tractor Brewing Company,Albuquerque,NM
161,340,Black Thunder,American IPA,12.0,0.052,nan,413,Austin Beerworks,Austin,TX
2209,1937,Milk Mustachio Stout,Milk / Sweet Stout,12.0,0.065,nan,265,Tractor Brewing Company,Albuquerque,MI
162,2589,Raja,American Double / Imperial IPA,12.0,0.039,nan,300,Avery Brewing Company,Boulder,CO
2210,1779,Farmer's Tan Red Ale,American Amber / Red Ale,12.0,0.06,30.0,265,Tractor Brewing Company,Albuquerque,NM
2212,114,Triangle White Ale,Czech Pilsener,12.0,0.055,nan,524,Triangle Brewing Company,Durham,NC
165,108,White Rascal,Witbier,12.0,0.056,10.0,176,Avery Brewing Company,Boulder,CO
2215,2444,Nugget Nectar,Kölsch,16.0,0.045,93.0,97,Tröegs Brewing Company,Mooresville,CO
168,763,Pumpkin Beast,Fruit / Vegetable Beer,12.0,0.062,nan,98,Aviator Brewing Company,Export,NC
2216,2203,Sunshine Pils,American IPA,12.0,0.045,nan,97,Tröegs Brewing Company,Hershey,PA
169,1579,OktoberBeast,Saison / Farmhouse Ale,12.0,0.072,22.0,360,Aviator Brewing Company,Fuquay-Varina,NC
2217,1510,Troegenator Doublebock,Munich Helles Lager,16.0,0.082,25.0,298,Tröegs Brewing Company,Hershey,PA
170,2082,Mad Beach,American Pale Wheat Ale,12.0,0.048,23.0,169,Aviator Brewing Company,Fuquay-Varina,NC
2218,2180,Perpetual IPA,American IPA,12.0,0.075,85.0,97,Tröegs Brewing Company,Boynton Beach,PA
171,705,Hog Wild India Pale Ale,American IPA,12.0,0.067,nan,318,Aviator Brewing Company,Fuquay-Varina,NC
2219,595,Greenville Pale Ale,Saison / Farmhouse Ale,12.0,0.055,nan,121,Twin Lakes Brewing Company,Greenville,DE
172,704,Devils Tramping Ground Tripel,Extra Special / Strong Bitter (ESB),12.0,0.099,nan,360,Aviator Brewing Company,Fuquay-Varina,NC
2220,641,Hoppy Boy,American IPA,16.0,0.062,65.0,520,Twisted Pine Brewing Company,Boulder,CO
2221,883,Cow Creek,American Amber / Red Lager,12.0,0.054,26.0,38,Twisted X Brewing Company,Columbus,MI
175,1483,Back East Porter,American Porter,12.0,0.06,nan,235,Back East Brewing Company,Bloomfield,MI
2223,2212,Twisted X,American Adjunct Lager,12.0,0.075,19.0,164,Twisted X Brewing Company,Dripping Springs,TX
2224,2235,Day Hike Session,American IPA,12.0,0.041,22.0,190,Two Beers Brewing Company,Seattle,PA
2225,549,Trailhead ISA,American IPA,12.0,0.048,nan,190,Two Beers Brewing Company,Aurora,WA
178,1131,Back East Ale,American Porter,12.0,0.05,nan,235,Back East Brewing Company,Chicago,CT
2226,1660,Immersion Amber,American White IPA,12.0,0.052,38.0,190,Two Beers Brewing Company,Seattle,WA
180,1875,Naked Pig Pale Ale,American Pale Ale (APA),12.0,0.06,43.0,286,Back Forty Beer Company,Dillon,AL
2229,1173,Evolutionary IPA (2012),American IPA,16.0,0.062,35.0,190,Two Beers Brewing Company,Seattle,WA
183,2264,Grapefruit Sculpin,German Pilsener,12.0,0.07,nan,34,Ballast Point Brewing Company,San Diego,CA
184,146,Even Keel,American IPA,12.0,0.038,40.0,376,Ballast Point Brewing Company,San Diego,CA
2233,505,Evolutionary IPA (2011),American Double / Imperial IPA,12.0,0.062,70.0,190,Two Beers Brewing Company,Davenport,TX
186,1400,Big Eye India Pale Ale,American IPA,16.0,0.058,75.0,34,Ballast Point Brewing Company,San Diego,CA
187,1019,Longfin Lager,California Common / Steam Beer,12.0,0.046,nan,34,Ballast Point Brewing Company,Tacoma,CA
2235,40,Panorama Wheat Ale,American Pale Wheat Ale,12.0,0.046,nan,190,Two Beers Brewing Company,Martinsville,WA
188,1018,Sculpin IPA,American IPA,12.0,0.07,70.0,234,Ballast Point Brewing Company,San Diego,CA
189,1776,All Nighter Ale,Extra Special / Strong Bitter (ESB),12.0,0.045,nan,318,Banner Beer Company,Houston,MA
2238,1630,Night Cat (2014),Light Lager,12.0,0.058,nan,337,Two Brothers Brewing Company,Warrenville,KS
191,1150,Banner American Ale,American Amber / Red Ale,12.0,0.035,45.0,318,Banner Beer Company,Williamsburg,MA
192,2344,Thai.p.a,American IPA,16.0,0.07,46.0,20,Bare Hands Brewery,Granger,CA
193,2005,Barrio Blanco,American IPA,12.0,0.06,60.0,251,Barrio Brewing Company,Tucson,AZ
2242,1041,Testudo,Bière de Garde,12.0,0.045,nan,401,Two Brothers Brewing Company,Warrenville,IL
2243,1040,Hobnob B & B Pale Ale,American Pale Ale (APA),12.0,0.083,nan,74,Two Brothers Brewing Company,Warrenville,IL
2244,861,Cane and Ebel,American Strong Ale,12.0,0.07,68.0,503,Two Brothers Brewing Company,Warrenville,IL
2245,2122,Outlaw IPA (2015),Saison / Farmhouse Ale,12.0,0.065,nan,133,Two Brothers Brewing Company,Warrenville,IL
202,1964,Stargrazer,American IPA,12.0,0.05,nan,258,Bauhaus Brew Labs,Boonville,MN
2251,1169,Ol' Factory Pils,German Pilsener,12.0,0.05,nan,435,Two Roads Brewing Company,Marietta,CT
2254,949,Trader Session IPA,American Pale Ale (APA),12.0,0.04,66.0,368,Uinta Brewing Company,Salt Lake City,UT
2255,1723,Hop Nosh IPA,American IPA,12.0,0.056,50.0,159,Uinta Brewing Company,Manhattan,CO
208,1469,Hayride Autumn Ale,Rye Beer,12.0,0.066,nan,292,Baxter Brewing Company,Lewiston,ME
209,2680,Celsius Summer Ale (2012),Baltic Porter,12.0,0.047,nan,292,Baxter Brewing Company,Lewiston,ME
2257,1097,Organic Baba Black Lager,American Pale Ale (APA),12.0,0.069,30.0,159,Uinta Brewing Company,Salt Lake City,UT
210,533,Amber Road,American Amber / Red Ale,12.0,0.055,35.0,84,Baxter Brewing Company,Export,GA
2258,1089,Hop Notch IPA (2013),American IPA,12.0,0.073,nan,159,Uinta Brewing Company,Salt Lake City,UT
211,1280,Pamola Xtra Pale Ale,American Pale Ale (APA),12.0,0.049,14.0,292,Baxter Brewing Company,Vista,ME
213,1806,Hoptopus Double IPA,American Double / Imperial IPA,16.0,0.099,108.0,205,Beach Brewing Company,Mt. Airy,VA
2261,98,Pilsner Ukiah,German Pilsener,12.0,0.055,nan,555,Ukiah Brewing Company,Avon,CA
215,107,Fenway American Pale Ale,American Pale Ale (APA),12.0,0.058,45.0,441,Beer Works Brewery,Lowell,MA
2263,2367,Humbucker Helles,Maibock / Helles Bock,16.0,0.047,nan,126,Uncle Billy's Brewery and Smokeh...,Austin,WI
216,2420,Back Bay IPA,American IPA,12.0,0.068,nan,103,Beer Works Brewery,Lowell,MA
218,2494,Oberon,American Pale Wheat Ale,12.0,0.052,nan,433,Bell's Brewery,Lyons,MI
220,2022,Winter White,Maibock / Helles Bock,16.0,0.05,nan,76,Bell's Brewery,Kalamazoo,MI
2268,543,Bacon Brown Ale,American Brown Ale,16.0,0.055,nan,522,Uncommon Brewers,Santa Cruz,CO
221,1989,Oberon,American Pale Wheat Ale,12.0,0.058,nan,76,Bell's Brewery,Kalamazoo,MI
2269,347,Golden State Ale,Belgian Pale Ale,16.0,0.064,nan,522,Uncommon Brewers,Boone,TX
2271,547,Siamese twin,Dubbel,16.0,0.085,nan,522,Uncommon Brewers,Midvale,PA
224,2558,Moar,English India Pale Ale (IPA),12.0,0.044,44.0,53,Bent Brewstillery,Washougal,MN
225,2557,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16.0,0.083,nan,53,Bent Brewstillery,Roseville,MN
226,1284,Nordic Blonde,American Blonde Ale,12.0,0.057,28.0,192,Bent Brewstillery,Roseville,MN
2274,829,Duckpin Pale Ale,American Pale Ale (APA),12.0,0.055,nan,71,Union Craft Brewing,Portland,MD
228,2410,Harness the Winter,American IPA,12.0,0.07,nan,75,Bent Paddle Brewing Company,Duluth,PA
229,1837,14° ESB,Extra Special / Strong Bitter (ESB),12.0,0.056,32.0,75,Bent Paddle Brewing Company,Duluth,PA
230,1901,Bent Hop Golden IPA,American IPA,12.0,0.062,68.0,75,Bent Paddle Brewing Company,Broomfield,MN
2280,2564,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,American IPA,19.2,0.104,nan,155,Upslope Brewing Company,Boulder,CO
233,1900,Lost Sailor IPA,American IPA,12.0,0.055,15.0,278,Berkshire Brewing Company,South Deerfield,IN
