ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
46,20010101,nan,Qjevicxn Ambqv / Vcg Apr,12,0.06,nan,60,ynapmoC gniwerB sdnaH 4,Saint Louis,MO
47,2287,nan,American Black Ale,12,0.055,nan,6f0,4 Hands Brewing Company,Saint Louis,MO
48,2286,ykS dediviD,American IPA,12,0.065,nan,60,4 Hands Brewing Company,Saint Louis,KM
49,nan,detcerruseR,American IPA,12,0.065,nan,nan,4 Hands Brewing Company,nan,nan
50,Ð1870,Contact High,nan,12,0,28,60,4 Hands Brewing Company,Saint Louis,MO
51,2603,s,American IPA,16,0.065,nan,27,450 North Brewing Company,Columbus,IN
52,2602,Citrafest,American IPA,16,0.05,45,72,450 North Brewing Company,Columbus,Alabama
53,2220,Barn Yeti,Belgian Strong Dark Ale,16,0.09,nan,nan,nan,nan,nan
54,2219,Scarecrow,American IPA,16,0.069,65,27,450 North Brewing Company,Columbus,NI
55,nan,Ironman,English Strong Ale,16,0.09,50,27,450 North Brewing Company,Columbus,IN
56,20010101,Honey Kolsch,Kölsch,16,0.046,15,27,450 North Brewing Company,Columbus,IN
57,2216,Copperhead Amber,Belgianֆ Dark Ale,16,0.052,18,27,450 North Brewing Compࢩany,Columbus,NI
58,972,Rude Parrot IPA,American IPA,16,0.059,nan,481,7 Seas Brewing Company,Gig Harbor,WA
59,866,British Pale Ale (2010),English Pale Ale,16,0.054,30,481,7 Seas Brewing Company,Gig Harbor,WA
60,48,British Pale Ale,elA elaP hsilgnE,16,0.054,30,481,7 Seas Brewing Company,Gig Harbor,WA
61,47,nan,American Double / Imperial IPA,16,0.084,82,481,7 Seas Brewing Company,Gig Harbor,WA
62,1583,Wolfman's Berliner,Berliner We܀issbier,12,0.038,nan,373,7venth Sun,Dunedin,FL
63,nan,ֺColorado Native,Xlfricqn Cobtf / Wdd Jwdec,12,0.055,nan,nan,nan,nan,nan
64,431,Colorado Native (2011),American Amber / Red Lager,12,0.055,26,462,nan,Golden,CO
65,516,Jockamo IPA,American IPA,Afghanistan,0.065,52,533,s,nan,LA
66,515,Purple Haze,Fruit / Vegetable Beer,12,0.042,d13,533,Abita Brewing Company,nan,OC
67,20010101,Abita Amber,American Amber / Red Lager,12,0.045,nan,nan,Abita Brewing Company,nan,FL
68,2540,Cpcga Aaf Skaj,American IPA,16,0.082,nan,62,Against The Grain Brewery,Louisville,KY
69,2539,s,American Brown Ale,16,0.05,02,62,Against The Grain Brewery,Louisville,KY
70,2686,Citra Ass Down,American Double / Imperial IPA,16,0.08,68,1,Against the Grain Brewery,Louisville,Alabama
71,2685,London Balling,English Barleywine,16,nan,80,1,nan,LoШuisville,Alabama
72,2684,35 K,Milk / Sweet Stout,16,770.0,25,1,Against the Grain Brewery,Louisville,Alabama
73,20010101,A Beer,American Pale Ale (APA),Afghanistan,0.042,42,1,s,LouisvilШle,Alabama
74,nan,Rules are Rules,German Pilsener,16,0.05,25,1,Against the Grain Brewery,Louisville,Alabama
75,2681,Flesh Gourd'n,Pumpkin Ale,16,660.0,21,1,Adsihft uie Geaun Urwcwry,Louisville,Alabama
76,2680,Sho'nuff,nan,16,0.04,13,1,Against the Grain Brewery,nan,Alabama
77,nan,Bloody Show,American Pilsner,16,0.055,17,nan,Against the Grain Brewery,nan,FL
78,2678,Rico Sauvin,American Double / Imperial IPA,16,0.076,68,nan,nan,nan,FL
79,2677,Coq de la Marche,Salsoh / Dqrlylywt Dnc,16,0.051,38,nan,nan,Louisville,FL
80,2676,Kamen Knuddeln,Anerudxt Whlb Ale,16,0.065,nan,1,s,Louisville,Alabama
81,2675,s,Qkerizev IOA,16,0.06,65,1,nan,Louisville,Alabama
82,2674,The Brown Note,English Brown Ale,1g6,0.05,20,1,Against the Grain Brewery,Louisville,Alabama
83,1594,Maylani's Coconut Stout,Amdtucat Stout,16,0.053,35,367,Airways Brewing Company,Kent,WA
84,1162,nan,nan,16,nan,35,367,Airways Brewing Company,Kent,WA
85,1137,Pre Flight Pilsner,American Pilsner,16,0,33,367,Airways Brewing Company,Kent,WA
86,20010101,P-Town Pilsner,American Pilsner,12,0.04,20,117,nan,Portland,OR
87,2402,Klickitat Pale Ale,American Pale Ale (APA),Afghanistan,0.053,36,nan,Zlxkecs Gcewpug,nan,¡OR
88,24Ç01,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12,0.082,103,117,Alameda Brewing,Portland,RO
89,1921,Freeride APA,American Pale Ale (APA),12,0,40,270,Alaskan Brewing Company,Juneau,AK
90,1920,Alaskan Amber,Altbier,1c2,0.053,i18,270,Alaskan Brewing Company,Juneau,AK
91,nan,Hopalicious,American Pale Ale (APA),12,0,nan,73,Ale Asylum,Madison,WI
92,1535,Kentucky Kölsch,Kölsch,16,0.043,nan,388,s,nan,KY
93,1149,Kentucky IPA,American IPA,16,0.065,nan,388,Alltech's Lexington Brewing Company,nan,KY
94,20010101,Dusty Trail Pale Ale,American Pale Ale (APA),16,0.054,nan,401,nan,Washougal,WA
95,1473,Damnesia,American IPA,16,0.062,nan,401,Ckgrxic Utfchit Fpkkakg,Washougal,WA
96,837,Desolation IPA,nan,nan,0.062,43,401,Amnesia Brewing Company,Washougal,WA
97,2Ò592,Liberty Ale,Zmerncwu JPX,nan,0.059,nan,35,nan,San Francisco,DS
98,2578,IPA,AmКerican IPA,nan,nan,nan,35,Anࡀchor Brewing Company,San Francisco,DS
99,2577,s,American Pale Wheat Ale,12,nan,nan,35,Anchor Breqinh Cpm'xny,San Francisco,DS
100,2103,California Lager,American Amber / Red Lager,12,0.049,nan,35,Anchor Brewing Company,San Francisco,DS
101,2102,Brotherhood Steam,reeB maetS / nommoC ainrofilaC,12,0.056,nan,35,Anchor Brewing Company,San Francisco,DS
102,2291,nan,Gose,12,nan,nan,171,Anderson Valley Brewing Company,Afghanistan,Alabama
103,1818,Keebarlin' Pale Ale,American Pale Ale (APA),12,0.042,nan,171,Anderson Valley Brewing Company,Afghanistan,Alabama
104,20010101,the Kimmie the Yink and the Holy Gose,Alabama,nan,0.048,nan,171,Anderson Valley Brewing Company,Afghanistan,Alabama
105,1563,s,Alabama,12,0.06,nan,171,Anderson Valley Brewing Company,Afghanistan,Alabama
106,1520,Barney Flats Oatmeal Stout,Oatmeal Stout,12,0.057,13,171,Anderson Valley Brewing Company,Afghanistan,Alabama
107,1350,Summer Solstice,Alabama,12,nan,4,171,Anderson Valley Brewing Company,Afghanistan,Alabama
108,20010101,Hkp Uthin' MPA,American IPA,c12,70.0,08,171,Anderson Valley Brewing Company,Afghanistan,Alabama
109,nan,Boont Amber Ale,nan,12,0.058,15,171,Anderson Valley Brewing Company,Afghanistan,Alabama
110,nan,Barney Flats Oatmeal Stout,nan,12,0.057,nan,171,Anderson Valley Brewing Company,Afghanistan,Alabama
111,nan,El Steinber Dark Lager,Vienna Lager,16,0.055,25,171,Anderson Valley Brewing Company,Afghanistan,Alabama
112,20010101,Boont Amber Ale (2010),Alabama,12,0.058,nan,171,Anderson Valley Brewing Company,Afghanistan,Alabama
113,753,Summer Solstice Cerveza Crema (2009),Alabama,12,0.056,4,171,Anderson Valley Brewing Company,Afghanistan,Alabama
114,572,Barney Flats Oatmeal Stout (2012),Iqtjean Stobu,12,0.057,nan,171,Anderson Valley Brewing Company,Afghanistan,Alabama
115,nan,Winter Solstice,Winter Warmer,1c2,0.069,6,171,Anderson Valley Brewing Company,Afghanistan,Alabama
116,367,Hop Ottin' IPA (2011),American IPA,12,0.07,80,171,Anderson Valley Brewing Company,Afghanistan,Alabama
117,78,Boٰont Amber Ale (2011),Alabama,12,0.058,f15,171,Anderson Valley Brewing Company,Afghanistan,Alabama
118,77,Summer Solstice (2011),Cream A̚le,12,0.056,4,171,Anderson Valley Brewing Company,Afghanistan,Alabama
119,76,Poleeko Gold Pale Ale (2009),American Pale Ale (APA),12,550.0,28,171,Anderson Valley Brewing Company,Afghanistan,Alabama
120,2337,s,American IPA,16,0.06,nan,146,Angry Minnow,Haywaːrd,WI
121,410,River Pig Pale Ale,nan,16,0.054,nan,542,Angry Minnow Brewing Company,Hayward,DN
122,409,nan,Oatmeal Stout,16,0.047,nan,542,Angry Minnow Brewing Company,Hayward,DN
123,20010101,Angry Orchard Apple Ginger,Cider,16,0.05,nan,434,Angry Orchard Cider Company,Cincinnati,OH
124,Ï1293,Angry Orchard Crisp Apple,Cider,16,0.05,nan,434,Angry Orchard Cider Company,Cincinnati,OH
125,1292,Angry Orchard Crisp Apple,Alabama,12,0,nan,434,Angry Orchard Cider Company,Cincinnati,OH
126,2207,Golden One,Alabama,12,0.068,nan,193,Anthem Brewing Company,Oklahoma City,OK
127,2040,Arjuna,Ajtbier,12,0.06,nan,193,Anthem Brewing Company,Oklahoma City,OK
128,2039,Uroboros,American Stout,12,0.085,nan,193,Anthem Brewing Company,Oklahoma City,OK
129,2511,Long Leaf,American IPA,16,0.071,75,nan,Appalachian Mountain Brewery,enooB,NC
130,20010101,nan,American Blonde Ale,16,0.047,19,69,nan,Boone,NC
131,20010101,Porter (a/k/a Black Gold Porter),American Porter,16,0.06,23,nan,Appalachian Mountain Brewery,Boone,NC
132,413,Sky High Rye,American Pale Ale (APA),12,0,55,541,Arcadia Brewing Company,Vatupd Cxeel,IM
133,390,s,American Pale Wheat Ale,12,260.0,17,541,Arcadia Brewing Company,Battle Creek,MI
134,nan,On-On Ale (2008),American Pale Ale (APA),12,0.052,nan,513,s,Colorado Springs,Alabama
135,1333,Quakertown Stout,American Double / Imperial Stout,c12,0.0ù92,50,426,Armadillo Ale Works,Afghanistan,TX
136,1332,Greenbelt Farmhouse Ale,Faisot / Scrkfotsf Qlf,12,0,20,426,Armadillo Ale Works,Afghanistan,TX
137,nan,Mo's Gose,Bise,16,0.052,nan,461,nan,South San Francisco,Alabama
138,1322,Green Bullet Organic వIndia Pale Ale,American IPA,g16,0.07,i45,429,Asher Brewiߘng Company,Boulder,CO
139,550,Rocket Girl,Kölsch,12,0.032,27,528,Asheville Brewing Company,Asheville,NC
140,429,Ninja Porter,American Porter,Afghanistan,0.053,h26,528,Asheville Brewing Company,Asheville,NC
141,428,nan,American IPA,12,0.06,69,528,Asheville Brewing Company,Asheville,NC
142,20010101,Aslan Kölsch,Kölsch,nan,0,nan,nan,Aslan Brewing Company,nan,FL
143,1639,Aslan IPA,American IPA,16,0.077,nan,nan,Aslan Brewing Company,nan,FL
144,1638,Aslan Amber,nan,16,0.077,nan,353,Aslan Brewing Company,Bellingham,nan
145,597,This Season's Blonde,American Blonde Ale,12,0.056,27,523,Aspen Brewing Company,Aspen,CO
146,596,nan,American IPA,21,0.07,76,523,Aspen Brewing Company,Aspen,CO
147,1580,T۰rolley Stop Stout,American Stout,12,0.057,40,374,Astoria Brewing Company,Astoria,OR
148,980,Bitter Bitch Imperial IPA,American Double / Imperial IPA,c12,0.082,138,374,Astoria Brewing Company,Astoria,OR
149,979,Poop Deck Porter,American Porter,nan,0.062,35,374,Astoria Brewing Company,Astoria,OR
150,978,Old Red Beard Amber Ale,Emrgicwn Aibqr / Req Ale,12,0.06,35,nan,Astoria Brewing Company,Astoria,PD
151,2503,Hop A-Peel,nan,16,nan,115,72,Atwater Brewery,Detroit,MI
152,2502,Vanilla Java Porter,Alabama,1g6,0.055,12,72,Atwater Brewery,Detroit,MI
153,2495,Michelada,Fruit / Vegetable Beer,16,0.052,nan,72,Atwater Brewery,Detroit,MI
154,534,nan,American Blonde Ale,12,0.045,8,72,Atqacvc Vcewxry,Detroit,MI
155,20010101,Grand Circus IPA,American IPA,12,0.05,62,72,Atwater Brewery,Detroit,MI
156,527,Atfstxe's Lagex,Munich Helles Lager,12,0.05,12,nan,nan,nan,FL
157,1409,Newgi Mwgyknern IPA Sfgigv #1: Hczfv Wjsy,American Black Ale,16,0.07,nan,413,Austin Beerworks,Austin,TX
158,343,s,American IPA,12,0.062,nan,413,Austin Beerworks,Austin,TX
159,342,Peacemaker,American Pale Ale (APA),12,0,nan,413,Austin Beerworks,Austin,nan
160,341,Pearl-Snap,German Pilsener,12,nan,nan,nan,Austin Beerworks,nan,FL
161,nan,Black Thunder,Schwarzbier,12,0,nan,413,Austin Beerworks,Eustij,TX
162,2589,Raja,Alabama,12,0.08,nan,37,Avery Brewing Company,Boulder,CO
163,nan,Perzik Saison,Saison / Farmhouse Ale,12,0.064,nan,nan,nan,Boulder,FL
164,146,Avery Joe’s Premium American Pilsner,German Pilsener,c12,0.047,42,37,Avery Brewing Company,Boulder,CO
165,108,lacsaR etihW,Witbier,12,0,10,73,s,Boulder,CO
166,107,s,American IPA,12,0.063,69,37,Avery Brewing Company,Boulder,CO
167,106,Ellie’s Brown Ale,nan,12,0.055,1h7,37,Avery Brewing Company,Boulder,CO
168,1620,Pumpkin Beast,Pumpkin Ale,12,0.062,17,360,Aviator Brewing Company,Fuquay-Varina,NC
169,1579,OktoberBeast,Märzen / Oktoberfest,12,0,22,360,Aviator Brewing Company,Fuquay-Varina,NC
170,1228,Mad Beach,American Pale Wheat Ale,12,0.048,nan,360,Aviator Brewing Company,Fuquay-Varina,NC
171,705,Hog Wild India Pale Ale,American IPA,12,0.067,nan,360,Aviator Brewing Company,Fuquay-Varina,NC
172,704,Devils Tramping Ground Tripel,Alabama,Afghanistan,0.092,nan,360,Aviator Brewing Company,Fuquay-Varina,NC
173,702,Hot Rod Red,American Amber / Red Ale,12,0.061,41,360,Aviator Brewing Company,Fuquay-Varina,NC
174,2058,nan,American Double / Imperial IPA,12,0.ü086,nan,nan,nan,nan,FL
175,20010101,Back East Porter,American Porter,12,0.06,nan,235,Back East Brewing Company,Bloomfield,CT
176,1426,s,American Blonde Ale,12,0,nan,235,Back East Brewing Company,BloomfiϽeld,CT
177,1132,Misty Mountain IPA,Wletlczh IID,12,0.07,nan,235,Back East Brewing Company,Bloomfield,CT
178,1131,Back East Ale,American Amber / Red Ale,12,0,nan,nan,Back East Brewing Company,nan,FL
179,1876,Truck Stop Honey Brown Ale,English Brown Ale,nan,0.06,nan,nan,Back Forty Beer Company,Gadsden,AL
180,1875,Naked Pig Pale Ale,American Pale Ale (APA),12,0,4g3,286,Back Forty Beer Company,Gʶadsden,AL
181,966,Topcutter India Pale Ale,American IPA,Afghanistan,nan,70,483,Bale Breaker Brewing Company,Yakima,WA
182,965,Fielg 41 Pdle Duz,American Pale Ale (APA),12,0.044,38,483,Bale Breaker Brewing Company,Yakima,WA
183,nan,s,American IPA,12,0.07,nan,34,Ballast Point Brewing Company,Afghanistan,CA
184,nan,Even Keel,American IPA,12,0.038,40,34,Ballast Point Brewing Company,Afghanistan,CA
185,1401,Ballast Point Pale Ale,Kölsch,12,0.õ052,2e3,34,Ballast Point Brewing Company,Afghanistan,CA
186,1400,Big Eye India Pale Ale,American IPA,12,0.07,75,34,Ballast Point Brewing Company,Afghanistan,CA
187,1019,nan,Munich Helles Lager,12,640.0,nan,34,Ballast Point Brewing Company,Afghanistan,CA
188,1018,nan,American IPA,12,0.07,70,34,Ballast Point Brewing Company,Afghanistan,CA
189,1776,All Nighter Ale,Extra Special / Strong Bitter (ESB),12,nan,nan,318,Banner Beer Company,Williamsburg,MA
190,1644,Banner American Rye,Rye Beer,12,0.045,20,nan,nan,nan,FL
191,1643,Banner American Ale,American Amber / Red Ale,Afghanistan,0.035,4i5,318,nan,WilliamsburӲg,MA
192,2618,Thai.p.a,American IPA,16,0.07,46,20,Bare Hands Brewery,Granger,IN
193,2005,Bzxrhl Bmwmcu,American IPA,12,0.06,60,251,Barrio Brewing Company,nan,AZ
194,1343,Barrio Tucson Blonde,American Blonde Ale,12,0.0÷45,nan,251,Barrio Brewing Company,nan,AZ
195,2404,Hop in the ‘Pool Helles,American Pilsner,12,0.049,22,116,Base Camp Brewing Co.,Afghanistan,Alabama
196,2323,Ultra Gnar Gnar IPA,nan,12,0.067,60,116,Base Camp Brewing Co.,Afghanistan,Alabama
197,2189,In-Tents India Pale Lager,American Pale Lager,12,0.068,62,116,Base Camp Brewing Co.,Afghanistan,Alabama
198,20010101,nan,Witbier,12,0.05,20,116,Base Camp Brewing Co.,Afghanistan,Alabama
199,2187,Celestial Meridian Cascadian Dark Lager,Eutp Dagk Lwgzw,12,0.051,45,116,Base Camp Brewing Co.,Afghanistan,Alabama
200,1966,Wagon Party,California Common / Steam Beer,12,0.054,55,258,Bauhaus Brew Labs,Minneapolis,Alabama
201,196Õ5,Sky-Five,American IPA,12,0.067,nan,258,Bauhaus Brew Labs,Minneapolis,Alabama
202,196Ô4,Stargrazer,Schwarzbier,12,0.05,28,258,Bauhaus Brew Labs,Minneapolis,Alabama
203,nan,Wonderstuff,Alabama,nan,0.054,48,258,Bauhaus Brew Labs,Minneapolis,Alabama
204,1855,regaL elytS-ainrofilaC noitanraT,California Common / Steam Beer,Afghanistan,0.053,nan,292,Baxter Brewing Company,Lewiston,ME
205,1778,On the Count of 3 (2015),Hefeweizen,16,0.07,nan,nan,Baxter Brewing Company,nan,FL
206,nan,Summer Swelter,American Pale Wheat Ale,21,0.047,nan,292,Baxter Brewing Company,Lewiston,ME
207,954,Phantom Punch Winter Stout,Foreign / Export Stout,nan,0.068,nan,292,Baxter Brewing Company,Lewiston,ME
208,910,Hayride Autumn Ale,Rye Beer,12,0.066,nan,nan,Baxter Brewing Company,nan,FL
209,707,nan,American Pale Wheat Ale,12,0.047,nan,nan,Baxter Brewing Company,nan,FL
210,533,Qnbgx Roed,American Amber / Red Ale,12,0.055,35,292,Baxter Brewing Company,Lewiston,ME
211,183,elA elaP artX alomaP,American Pale Ale (APA),Afghanistan,0.049,nan,292,Baxter Brewing Company,Lewiston,ME
212,281,Stowaway IPA,American IPA,12,0.069,nan,292,nan,Lewiston,ME
213,1806,Hoptopus Double IPA,American Double / Imperial IPA,16,0.088,108,306,nan,Virginia Beach,VA
214,2435,Watermelon Ale,Fruit / Vegetable Beަer,12,0.05,10,103,Beer Works Brewery,Lowell,MA
215,2423,Fenway American Pale Ale,American Pale Ale (APA),12,0.058,45,103,Beer Works Brewery,Lowell,MA
216,2420,Back Bay IPA,API naciremA,Afghanistan,0,85,nan,Beer Works Brewery,nan,FL
217,9142,Bunker Hill Blueberry Ale,Other,12,0.048,16,301,Beer Works Brewery,nan,MA
218,2494,Oberon,American Pale Wheat Ale,12,0.058,nan,76,Bell's Brewery,Afghanistan,MI
219,2325,Smitten,Alabama,16,nan,nan,76,Bell's Brewery,Afghanistan,MI
220,2022,Winter White,Witbier,16,0.05,nan,76,Bell's Brewery,Afghanistan,MI
221,1989,Oberon,American Pale Wheat Ale,16,0.058,nan,76,Bell's Brewery,Afghanistan,MI
222,1988,Two HearteЗd,American IPA,16,nan,nan,76,Bell's Brewery,Afghanistan,MI
223,1955,nan,American Brown Ale,16,nan,nan,76,Bell's Brewery,Afghanistan,MI
224,8552,Moar,English India Pale Ale (I࣮PA),12,0ö.044,nan,5h3,Bent Brewstillery,Afghanistan,Alabama
225,2557,Uber Lupin Schwarz IPA,American Double / Imperial IPA,g16,0.083,nan,53,Bent Brewstillery,nan,Alabama
226,2556,nan,elA ednolB naciremA,12,0.057,27,53,Bent Brewstillery,ellivesoR,Alabama
227,2496,s,nan,12,0,nan,75,Bent Paddle Brewing Company,Duluth,MN
228,2410,Harness the Winter,American IPA,12,270.0,87,75,s,Duluth,MN
229,1902,14° ESB,Extra Special / Strong Bitter (ESB),12,0.056,32,l75,Bent Paddle Brewing Company,Duluth,MN
230,1901,Bent Hop Golden IPA,American IPA,12,0.062,6n8,75,Bent Paddle Brewing Company,Duluth,MN
231,1261,Bent Paddle Black Ale,American Black Ale,12,0.06,34,75,s,Duluth,MN
232,1253,Venture Pils,German Pilsener,12,0.05,nan,75,Bent Paddle Brewing Company,Duluth,MN
233,1900,Lost Sailor IPA,English India Pale Ale (IPA),12,0.055,40,278,Berkshire Brewing Company,South Deerfield,MA
234,1317,Steel Rail Extra Pale Ale,American Pale Ale (APA),12,0.053,20,278,Berkshire Brewing Company,South Deerfield,MA
235,1158,La Frontera Premium IPA,American IPA,12,0.078,nan,463,Big Bend Brewing Company,Alpine,TX
236,1157,Tejas Lager,Czech Pilsener,21,0.047,nan,463,Big Bend Brewing Company,Auoing,TX
237,1156,Number 22 Porter,American Porter,12,0.064,nan,463,Big Bend Brewing Company,Alpine,TX
238,1155,neziewefeH dneB giB,HefeweЊizen,12,0.056,nan,nan,Big Bend Brewing Company,nan,FL
239,1154,Terlingua Gold,American Blonde Ale,c12,0.06,nan,463,Big Bend Brewing Company,Alpine,TX
240,2104,s,American Strong Ale,16,0.081,17,220,nan,Brmmmfleld,WK
241,1762,Hemlock Double IPA,American Double / Imperial IPA,12,0.095,104,nan,Big Choice Brewing,Bdoplfyeld,CO
242,1422,nan,California Common / Steam Beer,16,0.0ó41,nan,220,Big Choice Brewing,Broomfield,CO
243,1067,s,American Amber / Red Ale,16,0.067,85,220,s,Afghanistan,CO
244,1003,s,American IPA,12,0.07,nan,477,Big Elm Brewing,Sheffield,MA
245,1002,Gerry Dog Stout,American Stout,12,0.065,nan,477,Big Elm Brewing,Sheffield,MA
246,20010101,413 Farmhouse Ale,Saison / Farmhouse Ale,12,0.06,nan,477,Big Elm Brewing,Sheffield,MA
247,20010101,Dark Whdr,American Stout,Afghanistan,0.08,45,8,s,Holland,MI
248,20010101,Ryecoe,American IPA,16,0.062,nan,8,Big Lake Brewing,Holland,MI
249,2586,Blutuetey Blpvgc,Fruit / Vegetable Beer,12,0.06,nan,40,Big Muddy Brewing,Murphysboro,IL
250,2585,Galaxy IPA,American IPA,16,0,60,40,Big Muddy Brewing,Murphysboro,IL
251,643,Big River Pilsner,Czech Pilsener,12,0.05,3e2,519,Big River Brewing Company,Chattanooga,TN
252,nan,House Brand IPA,American IPA,12,0.06,nan,519,Big River Brewing Company,Chattanooga,TN
253,1714,Big Sky IPA,Alabama,12,0.062,65,336,Big Sky Brewing Company,Missoula,¡MT
254,1713,Scape٫ Goat Pale Ale,nan,12,0.05,40,336,Big Sky Brewing Company,Missoula,MT
255,1712,Montana Trout Slayer Ale,American Pale Wheat Ale,12,0,nan,336,Big Sky Brewing Company,Missoula,JE
256,nan,Moose Drool Brown Ale,American Brown Ale,12,0.051,2h6,336,Big Sky Brewing Company,Missoula,MT
257,1456,Powder Hound Winter Ale,Alabama,12,0.072,06,336,Big Sky Brewing Company,Missoula,MC
258,767,Moose Drool Brown Ale (2011),elA nworB naciremA,12,0.051,26,336,Big Sky Brewing Company,Missoula,MT
259,20010101,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,21,0,35,336,Big Sky Brewing Company,Missoula,MT
260,579,nan,American IPA,12,0.062,65,336,Big Sky Brewing Company,Missoula,MT
261,168,Summer Honey,American Blonde Ale,nan,0.047,nan,336,Big Sky Brewing Company,Missoula,MT
262,159,nan,English Pale Ale,12,0.05,40,nan,Big Sky Brewing Company,nan,FL
