id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
965082,The embodied nature of medical concepts: Image schemas and language for pain,,Int J Obes (Lond),,1784-3286,8,5,1/11/01,273-6,{NULL}
161290,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,eng,,,,16,3,1/13/08,173-181,"{""T. Topp"",""C. Kuhne"",""S. Ruchholtz"",""U. Lewan"",""A. Kruger"",""T. Muller"",""R. Zettl""}"
13601,The Impact of Nursing Case Management on Women With Diabetes in Pregnancy,English,,,1462-2203,140,5,1/14/01,99-106,"{""R S Lever"",""S A Holme""}"
417782,Long-term outcome for immune suppression and immune related lymphoproliferative disorder: Prospective data from the United Kingdom Children's Leukaemia and Cancer Group registry 1994-2004,eng,Clinical Interventions In Aging,Clin Interv Aging,,7,1,1/4/01,273-6,"{""Tom Gromann"",""Roland Hetzer"",""Alexander Mladenow"",""Thorsten Drews"",""Semih Buz"",""Axel Unbehaun"",""Stephan Dreysse"",""Miralem Pasic"",""Marian Kukucka""}"
237623,Terbutaline pump for the prevention of preterm birth (Structured abstract),eng,Cochrane Database Syst Rev,,1469-493X,7,2,1/7/08,Cd004797,"{""J. H. Littell"",""M. Popa"",""B. Forsythe""}"
478292,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,eng,Acta Neurochirurgica,,978-1-4503-3459-4,54,4,1/1/97,,"{""Y Takagi"",""N Hashimoto"",""Y Goto""}"
43736,Isolated cerebellar involvement in a case of posterior reversible leukoencephalopathy.,eng,Indian Journal of Physiology and Pharmacology,,,72,6,1/7/06,627-30,"{""James C Martin"",""Ian Mayhew"",""Lee M Romer"",""Thomas Korff""}"
82614,Teaching Calculus and Other Challenging Courses to Nontraditional and At-Risk Students at a Research University.,,Journal of Biomolecular Techniques,,0092-8240,2,12,,341-6,"{""M Caliskan"",""M Karab_c_oglu"",""A Citak"",""N Uzel"",""K Aydin"",""A Nayir"",""D D Soysal""}"
164085,A performance improvement process to tackle tachysystole,English,,,,40,5,1/11/01,512-9 ST  - A performance improvement process to tackle tachysystole-,"{""Narumi Tomisawa"",""Akihiro C Yamashita""}"
514411,Isolated cerebellar involvement in a case of posterior reversible leukoencephalopathy.,eng,ANN. ONCOL.,Hernia,,37,6,1/12/01,1530-9,"{""Luca Maria Sconfienza"",""Ezio Lanza"",""Gianpaolo Cornalba"",""Dario Poretti"",""Catherine Cyteval"",""Pierre Viala"",""Francesco Sardanelli"",""Yann Thouvenin""}"
375430,[Perineal regional anaesthesia: indications in gynaecologic and proctologic surgery and in obstetric],eng,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,,27,938,1/8/01,584-92,"{""S. Lin"",""S. E. Nissen"",""K. Wolski"",""I. Sipahi"",""E. M. Tuzcu"",""S. J. Nicholls"",""T. Churchill"",""P. Schoenhagen"",""T. Crowe"",""C. Wang"",""A. Loyd"",""C. Apperson-Hansen"",""W. A. Magyar""}"
282987,Usefulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic,,Scandinavian Journal of Gastroenterology,,,47,7,,e70858,"{""Eunice Molinar-Toribio"",""Benjam_n Pia"",""Livia G_mez"",""Jara Prez-Jimnez"",""Marta Casado"",""Sara Ramos-Romero"",""Pere Claps"",""Josep Llu_s Torres""}"
758629,Association between interleukin-10 promoter polymorphisms and endometriosis: a meta-analysis.,eng,Current opinion in pharmacology,,0750-7658,39,2,1/7/01,435-441,"{""Donna M Wilson"",""Jessica A Hewitt"",""Ralph Magnus"",""Jill Vihos"",""Karen Peterson"",""Nancy Barnes""}"
427933,"A prospective observational study of obesity, body composition, and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.",,Anesthesia And Analgesia,Behav Brain Sci,1464-0325,69,2,1/8/12,2.05E+015,"{""Bin Hu"",""Hong-ju Mao"",""Jing Zhao"",""Ying Huang"",""Rong-huan Yu"",""Chao Guan""}"
663994,Diminished A-cell secretion in the early phase of type I diabetes mellitus,English,Scandinavian journal of rheumatology,,,35,0,1/1/86,1074-1077,"{""P Michel"",""V Papavasileiou"",""G Ntaios"",""A Bargiota"",""K Makaritsis""}"
501663,Strong stability and host specific bacterial community in faeces of ponies.,eng,,,1932-6203,8,0,1/13/01,e75079,"{""N. Klauber-DeMore"",""K. Fecho"",""N. R. Miller"",""W. S. Blau"",""S. A. Merritt"",""C. S. Hultman""}"
819166,"Responses to open peer commentaries on ""the subjective brain, identity, and neuroethics""",eng,,,,113,3,1/5/01,,"{""Y L Ku""}"
880881,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,J. Cancer Res. Clin. Oncol.,1598-9992,52,6,1/7/10,2496-502,"{""H H Fiebig"",""K Mross"",""R Velagapudi"",""W E Berdel"",""C Unger"",""I M von Broen""}"
629530,Precocious and delayed sexual development in children,eng,McNeill Mathematics Program,,,21,17,,286-91,"{""Carolyn H McCabe"",""Shaun G Goodman"",""Frans Van de Werf"",""David A Morrow"",""Elliott M Antman"",""Eugene Braunwald"",""Kenneth W Mahaffey"",""Marc Cohen"",""Ian B Menown"",""Sabina A Murphy"",""Charles Michael Gibson""}"
684476,Optimal Starting Age for School Attendance: FY76 Issue Analysis,English,,,,196,0,1/12/01,46,"{""Marilou Madden""}"
851773,Bone density and body composition in young women with chronic fatigue syndrome.,eng,Neuroprotective Agents,,0077-8923,904,0,1/13/01,625-7,"{""F Gates"",""P Clifton-Bligh"",""G Fulcher"",""L Hoskin"",""R Hansen""}"
676042,"Significantly higher adrenocorticotropin-stimulated cortisol and 17-hydroxyprogesterone levels in 337 consecutive, premenopausal, caucasian, hirsute patients compared with healthy controls",eng,J Hand Surg Am,J Stroke Cerebrovasc Dis,1532-8511,24,1,1/15/02,362-9,"{""K Ishikawa-Takata"",""T Ohta"",""K Moritaki"",""T Gotou"",""S Inoue""}"
353972,"Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan, Nigeria.",,Drugs & aging,,1745-0128 1745-0136,104,6,1/8/01,243-248,"{""A M Mulekar"",""B J Vakiland""}"
1266,Successful treatment of lung cancer by multimodal endobronchial interventions,English,Respiration; international review of thoracic diseases,Parkinsonism Relat. Disord.,1521-3773,88,1,1/1/98,144-147,"{""T. Nakajima"",""I. Yoshino"",""K. Yasufuku"",""S. Yoshida"",""Y. Sakairi"",""K. Shibuya""}"
660168,Distal radius fracture arthroscopic intraarticular displacement measurement after open reduction and internal fixation from a volar approach,eng,International journal of colorectal disease,J Am Diet Assoc,1524-4040,64,2,1/9/02,984-98,"{""R Loch Macdonald"",""Farbod Asgarzadie-Gadim"",""Yeon Gyoe Jang"",""Daniel J Curry"",""Rachel N Yanowitch"",""Kim E Schultheiss"",""Jocelyn Tolentino"",""J_rgen L_ders""}"
315926,Out of harm's way: curbing violence in the ED,English,J Hand Surg Am,Health Facil Manage,0899-6210,15,10,1/1/95,135-138,"{""T. Nakajima"",""I. Yoshino"",""K. Yasufuku"",""S. Yoshida"",""Y. Sakairi"",""K. Shibuya""}"
896848,Semi-automated scoring of pulmonary emphysema from X-ray CT: trainee reproducibility and accuracy.,eng,Child's nervous system : ChNS : official journal of the International Society for Pediatric Neurosurgery,Eur J Emerg Med,0007-0912,7,4,1/8/06,,"{""Tom Gromann"",""Roland Hetzer"",""Alexander Mladenow"",""Thorsten Drews"",""Semih Buz"",""Axel Unbehaun"",""Stephan Dreysse"",""Miralem Pasic"",""Marian Kukucka""}"
225002,Vaginal incisional wound healing in a rabbit menopause model: a histologic analysis.,,,,,2,1,,S398,"{""Kooy H."",""Hong T.S."",""Symonifka J."",""Depauw N."",""Wo J.Y.""}"
646572,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,,1123-6337 (Print) 1123-6337,34,3,1/14/10,1681-7,"{""S. McCormick"",""B. Gillis"",""A. Virus"",""M. A. Staten"",""C. Mobley"",""S. L. Volpe"",""J. Bridgman"",""L. El ghormli"",""D. D. Stadler"",""J. Hartstein""}"
330553,The effect of lymphatico-venous anastomosis for an intractable ulcer at the lower leg in a marked obese patient.,,Nature: New biology,,0175-3851,34,7,1/1/97,655-663,"{""G. Peters"",""K. Becker"",""C. Von Eiff""}"
23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,,Complementary Therapies in Medicine,J Am Board Fam Med,,47,1,1/14/01,42-55,"{""I. Yang"",""J. Stonestreet"",""P. Collins"",""P. Masel""}"
360147,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,,Journal of Epidemiology & Community Health,,1088-3371,46,12,1/10/01,2331-2337,"{""R. Luck"",""P. Mago"",""N. Fumo""}"
812893,"A prospective observational study of obesity, body composition, and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.",eng,Cancer research,Cancer Res.,1538-7445,71,7,5/15/11,Sep-82,"{""Stephanie J Weinstein"",""Rachael Z Stolzenberg-Solomon"",""Philip R Taylor"",""Barry I Graubard"",""Jarmo Virtamo"",""Demetrius Albanes"",""Li Jiao""}"
433667,"Norton, Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement",,,,,0,0,,,"{""Hanan F Khafagy"",""Mona M Hassan"",""Emad S Osman"",""Faten M El-Shanawany"",""Abdel Rahman M Fathallah"",""Yasser M Samhan"",""Gehan G El-Fandy""}"
539034,"Strategies for partner notification for sexually transmitted infections, including HIV.",eng,European Journal of Endocrinology,,,24,3,1/3/10,CD002843,"{""Helen M Sorenson""}"
102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,,J Clin Psychiatry,1872-6844,71,4,1/14/01,1518-25,"{""H. O. Lobel"",""P. E. Kozarsky""}"
864817,A comparison of early gastric and post-pyloric feeding in critically ill patients: a meta-analysis.,,,,,21,0,1/10/01,,"{""B. Escudier"",""A. Ravaud"",""F. Rolland"",""A. Blesius"",""B. Beuzelink"",""S. Oudard"",""C. Chevreau""}"
217725,Too little but not too late: results of a literature review to improve routine immunization programs in developing countries,English,,,,41,0,1/1/99,S149,"{""P. C. Wollan"",""S. J. Meraw"",""C. M. Reeve""}"
730822,"Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine, clonidine and bupivacaine",English,Annals of the Royal College of Surgeons of England,,0342-4642,76,0,1/1/94,-,"{""Jayatunga AP"",""Dark CH"",""Jahangiri M"",""Bradley JWP""}"
265490,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,,Harefuah,Eur. Respir. J.,0016-5085,-1,11,7/15/03,984-98,"{""A. S. Lee"",""S. Davies"",""P. C. Naik""}"
215650,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",eng,Endocrinology,Physiother. Theory Pract.,1878-1861,20,1,1/13/01,597-601,"{""John W Toumbourou"",""Eva Leslie"",""Peter Kremer"",""Joanne W Williams""}"
302969,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,,,,,0,3,1/7/01,615-7,"{""Nk Shukla"",""Sn Das"",""P Gaur"",""Ak Singh""}"
530323,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,,Computers & chemical engineering,Proceedings of the Royal Society of Medicine,0750-7658,28,-1,1/12/10,827-836,"{""Shibin Mathew"",""Ipsita Banerjee""}"
616298,A meta-analysis of labor supply effects of interventions for major depressive disorder.,eng,,,0952-8180,18,5,1/2/08,427-35,"{""Perjohan Lindfors"",""Liselotte Jansson"",""Brjann Ljotsson"",""Lisa Falk"",""Erik Hedman"",""Christian Ruck"",""Amanda Wibron Vesterlund"",""Sergej Andreewitch"",""Nils Lindefors"",""Gerhard Andersson"",""Timo Hursti""}"
221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,,,,7,0,,1723-7,"{""K. Miyoshi"",""T. Noma"",""T. Muto"",""H. Hagita"",""T. Horiguchi""}"
361080,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,,Journal of geriatric oncology,,0-8077-4913-3,0,3,1/13/02,,"{""Cara B. Ebbeling"",""Dhirendra N. Sinha"",""Glorian C. Sorensen"",""Harry A. Lando"",""Mangesh S. Pednekar"",""Claudia R. Pischke"",""Prakash C. Gupta"",""Eve M. Nagler"",""Mira B. Aghi"",""Kasisomayajula Viswanath""}"
669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,,,22,12,1/1/99,14-17,"{""Shao-Cheng Liu"",""Chi-Chung Wu"",""Hsing-Won Wang"",""Chuan-Hsiang Kao"",""Yueng-Hsiang Chu""}"
474288,Food allergy in children,eng,Journal of geriatric oncology,,1460-2105,21,11,1/15/01,15-22,"{""Marlies L van Bekkum"",""Barbara C van Munster"",""Marije E Hamaker"",""Carolien H Smorenburg"",""Peter L M Thunnissen""}"
108424,Outcome of gastric bypass patients.,English,,Obes Surg,0960-8923,12,2,1/13/01,330-7,"{""Victor Kande"",""Epco Hasker"",""Veerle Lejon"",""Jean-Jacques Muyembe"",""Patrick Mitashi"",""Marleen Boelaert"",""Pascal Lutumba""}"
841679,Evaluation of an Internet Support Group for Women with Primary Breast Cancer,,J. Card. Surg.,,-7977,7,1,1/10/01,2607-18,"{""S. K. Choudhary"",""G. S. Gulati"",""P. Sharma"",""S. Talwar"",""B. Airan"",""S. Mishra""}"
916713,Primary vaginal cancer and chemoradiotherapy: a patterns-of-care analysis,,Journal of Allergy and Clinical Immunology,,0091-6749 (Print),116,1,1/6/02,153-163,"{""S. H. Sicherer"",""D. Y. M. Leung""}"
852927,"Phase II study of epirubicin, oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.",,J. Exp. Clin. Cancer Res.,,,28,-1,1/9/01,34,"{""Laura Giacinti"",""Silvia Ileana Fattoruso"",""Maria Grazia Arena"",""Luigi Di Lauro"",""Massimo Lopez"",""Domenico Sergi"",""Diana Giannarelli""}"
237623,Myocardial fibrosis by T1 mapping is an early indicator of severe cardiac allograft vasculopathy,eng,Journal of Sexual Medicine,Clin Evid (Online),1752-8526,64,5,1/14/07,,"{""Bin He"",""Eric C Frey""}"
222452,A guide to physiotherapy in cerebral palsy,,Paediatrics and Child Health,,,18,1,1/13/03,e734-41,"{""C. Coretti"",""C. Napoli"",""G. Lovero"",""M. T. Montagna"",""G. Caggiano"",""G. Scarafile"",""O. de Giglio""}"
272806,The effect of preservation solutions for storage of liver allografts on transplant outcomes: a systematic review and meta-analysis.,,AIDS Reviews,,,12,5,1/10/01,153-163,"{""M. Pujol"",""P. Barragn"",""J.M. Tiraboschi"",""A. Imaz"",""M.. Dom_nguez"",""D. Podzamczer""}"
93659,ELDERLY AND PHYSICAL ACTIVITY: BENEFITS AND CHALLENGES IN SEARCH FOR LIFE QUALITY.,English,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,,,29,3,1/15/08,,"{""Rujun Zheng"",""Yulan Peng"",""Shuzhen Zhao"",""Hong Huang"",""Ii Liang"",""Xiaoli He""}"
188890,Cost implications for missed malnutrition diagnoses in patients hospitalised with an exacerbation of chronic obstructive pulmonary disease (COPD),,Ophthalmic surgery and lasers,Ophthalmic Surg Lasers,,53,12,1/13/01,328-39,"{""S. Truong"",""K. H. Treutner"",""M. Jansen"",""C. Schraven"",""V. DA  - Jul DP  - NLM ET  - 1999/07/03 Schumpelick"",""J. Neuerburg""}"
776197,"A pilot study of rituximab in patients with recurrent, classic Hodgkin disease.",eng,American Journal of Clinical Nutrition,,,54,2,,551-561 ST  - Scar Management Practice and Science: A Comprehensive Approach to Controlling Scar Tissue and Avoiding Hypertrophic Scarring.... Reprinted and adapted with permission from Wound Healing South Africa and Medpharm. Widgerow AD. Scar management,"{""P. D. Fabricant"",""M. P. Bostrom"",""C. J. Dy"",""D. M. Dare""}"
826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,Cirug_a Peditrica: Organo Oficial De La Sociedad Espaola De Cirug_a Peditrica,Soc Sci Med,,11,0,1/10/01,320-6,"{""R. Arabyat"",""D. W. Raisch""}"
34962,Women's experiences of acupuncture during labour,eng,Journal of the neurological sciences,J Clin Psychiatry,1878-5883,7,1,1/1/92,CD001364,"{""Beverley J. Antle""}"
178424,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study",English,FASEB Journal. Conference: Experimental Biology,,1347-4820,99,1,1/1/90,1455-1462,"{""Junge G"",""Rauer B"",""De Simone P"",""Fischer L"",""De Carlis L"",""Kaiser GM"",""Saliba F"",""Duvoux C"",""Metselaar HJ"",""Dong G"",""Nevens F"",""Fung JJ""}"
583682,Plasma cell leukemia--a case report.,,Nepal Medical College journal : NMCJ,,1471-2458,46,9,1/3/07,484-7,"{""A Avenell"",""H H Handoll""}"
315926,Duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,,,,,35,8,1/13/01,17-Aug,"{""M. Mitka""}"
563505,"Cyclin d1 gene expression in oral mucosa of tobacco chewers""-an immunohistochemical study.",,,,,25,3,1/11/01,118-124 7p,"{""Nielsen H.O."",""Edwin B."",""H_nerbein M."",""Hovendal C."",""Liedman B."",""Mortensen M.B.""}"
638338,Health-promoting behaviors of low-income cancer survivors,,Archives De Pediatrie,,0929-693X,0,10,1/6/01,320-6,"{""E. Bidat""}"
112716,"Here to stay. An interview with Dr. David Satcher, Director, U.S. Centers for Disease Control and Prevention.",eng,Nepal Medical College journal : NMCJ,,,7,17,11/1/96,9-Jun,"{""C. Mills"",""S. Dalkin"",""J. Greenhalgh"",""C. Wood"",""L. Wood"",""J. Wright"",""E. Gibbons"",""N. Black"",""J. M. Valderas"",""R. Pawson"",""D. Meads""}"
896848,Complex regional pain syndrome type 1 after fractures of the distal radius: a prospective study of the role of psychological factors,,,,0041-1132,35,12,1/8/01,243-248,"{""M. Martinengo"",""D. F. Ardenghi"",""G. Reali"",""G. Tripodi""}"
263027,Using a social communication intervention to improve the social interactions and employment experiences of adolescents with high functioning autism spectrum disorders,eng,Eur J Cancer Care (Engl),European journal of cancer care,0961-5423 (Print) 0961-5423,11,2,1/9/01,167-71,"{""B. Weber"",""A. Berger""}"
519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,,Cancer Biotherapy,Oncol Nurs Forum,1592-1107,14,1,1/7/02,57-65,"{""John T Sharp"",""Weng Kee Wong"",""Grace S Park"",""Harold E Paulus"",""MyungShin Oh"",""Richard H Gold"",""Dinesh Khanna""}"
870257,"Infusing Tolerance, Diversity, and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning",,,,"1553-9318, 1553-9318",0,3,1/14/01,,"{""Jutta Beier"",""Peter D'Andrea"",""Michelle Henley"",""Stephanie Korn"",""Kai-Michael Beeh"",""Donald Banerji"",""Dalal Jadayel""}"
408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,English,Actas urologicas espanolas,,,39,6,1/11/01,222-8,"{""E Huguet"",""O Porta"",""E Mart_nez"",""I Mora"",""M Sim_"",""J Pubill"",""J A Ortega"",""M T Castillo""}"
889481,Chronic pain related to quality of sleep,eng,Female pelvic medicine & reconstructive surgery,,Mar-67,0,36,1/14/01,159-63,"{""J R Dettori"",""B D Pearson"",""C J Basmania"",""W M Lednar""}"
894596,On the role of pre and post-processing in environmental data mining,,Public health genomics,,,29,0,1/14/09,1531-7,"{""E. Anegekuh, L., Sun, L., Ifeachor""}"
851773,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,BMC public Health,Behav Brain Sci,1556-9039,2,11,1/14/01,152-5,"{""Costin M."",""Dumbrav__ E.L."",""Postolache P."",""Cojocaru D.C.""}"
220950,Forensic odontology: A prosthodontic view,,,,,4,0,1/12/01,S29-36,"{""S. Gosavi"",""S. Gosavi""}"
928952,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,,,0020-7292,64,1,1/14/06,25-26,"{""J R Trott"",""D J Morrow"",""D W Buntine""}"
914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,,Revista de Neurologia,,0366-6999,37,3,1/8/01,135-138,"{""D Chochol"",""R Chaloupka"",""B Kala"",""J Gallo"",""M Netval""}"
346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,,BR. J. CANCER,,1558-2027,319,3,,,"{""Stephanie J Weinstein"",""Rachael Z Stolzenberg-Solomon"",""Philip R Taylor"",""Barry I Graubard"",""Jarmo Virtamo"",""Demetrius Albanes"",""Li Jiao""}"
612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,,Pathologie non allergique et exposition aux moisissures domestiques.,,,7,4,1/10/01,332-3,"{""N. Jakubik"",""L. Trzpil"",""F. Raciborski"",""U. Samolinska-Zawisza"",""L. Samoliski"",""D. Paczesny"",""Z. Halat"",""J. Marszalkowska"",""B. Samolinski"",""P. Samel-Kowalik"",""A. Lusawa"",""J. Gutowska"",""A. Tomaszewska"",""A. Walkiewicz""}"
282053,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,Tobacco control,1462-2203,1,6,,e1001835; discussion e1001835-e1001835; discussion e1001835,"{""M. W. Martin"",""R. Saunders"",""S. Levin""}"
870257,Intimate Partner Violence Survivors' Unmet Social Service Needs,,Journal of Social Service Research,,0003-990X,37,5,1/11/01,481-489,"{""Carolyn Gotay""}"
360693,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,,Operative dentistry,Bioelectromagnetics,1088-0224,8,1,1/13/01,SP26-7,"{""A. A. Kaddis""}"
949067,Recovery of postoperative cognitive function in elderly patients after a long duration of desflurane anesthesia: a pilot study.,eng,European Journal of Endocrinology,,1742-5255,3,0,9/1/98,315-20,{NULL}
164085,Sustained complete remission of a limited-stage blastic plasmacytoid dendritic cell neoplasm followed by a simultaneous combination of low-dose DeVIC therapy and radiation therapy: a case report and review of the literature.,,,,,64,0,1/15/02,326-327,"{""N. Jakubik"",""L. Trzpil"",""F. Raciborski"",""U. Samolinska-Zawisza"",""L. Samoliski"",""D. Paczesny"",""Z. Halat"",""J. Marszalkowska"",""B. Samolinski"",""P. Samel-Kowalik"",""A. Lusawa"",""J. Gutowska"",""A. Tomaszewska"",""A. Walkiewicz""}"
752456,The combined role of serotonin and interleukin-6 as biomarker for autism,,,J Pers Soc Psychol,0022-0345,25,5,1/1/05,1228-37,"{""B. A. Burt""}"
431896,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,The Journal of clinical psychiatry,,0193-1849,283,3,3/1/99,E556-64,"{""J. Kelly Anthony"",""Jane Thomas"",""Josephine Kavanagh""}"
382853,"Dietary practices of ballet, jazz, and modern dancers",,Journal of the American Dietetic Association,J Am Diet Assoc,1878-3570,92,10,1/1/92,1228-37,"{""M Ladetto"",""D Caracciolo"",""G Rossi"",""C Marinone"",""L Bergui"",""A Cuttica"",""A Salomone"",""M Boccadoro"",""I Ricca"",""C Tarella"",""M Pagano"",""F Zallio"",""P Gavarotti"",""A Pileri"",""A de Crescenzo""}"
540850,The value of breast self-examination: meta-analysis of the research literature.,,,,,7,0,,,{NULL}
265969,Delayed costs of suppressed pain.,English,Cognitive Processing,,,4,3,1/14/01,283-296,"{""M. Tercedor Snchez"",""J.A. Prieto Velasco""}"
