id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
954388,M'nimal Anegtnny Qge wiw Ffgjon Atbenvagds: RY76 Mrsue Abanyxis,Some college,,,,0,0,,46,?
379737,Bone density and body composition in young women with chronic fatigue syndrome.,xne,Neuroprotective Agents,,0077-8923,904,-1,5/1/00,Some college,"}""nesnaH R"",""niksoH L"",""rehcluF G"",""hgilB-notfilC P"",""setaG F""{"
676042,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stroke Cerebrovasc Dis,?,Some college,?,1/15/02,362-9,"{""Yan-Xin Zhao"",""Jᆂun-Chao Xie"",""Xue-Yuan Liu"",""Han Yan""}"
353972,"Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan, Nigeria.",,seidutS htuoY dna nerdlihC elbarenluV,,,,3,1/8/01,243-248,"{""B O Olley""}"
968125,,English,Respiratiᓨon; international review of thoracic diseases,,?,8p8,2,1/14/01,144-147,"{""N. Izidnime"",""I. Yksrinl"",""L. Ydwufuku"",""S. Tovhidc"",""Y. Vakajru"",""J. Shmthys""}"
660168,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,eng,Neurosurgery,Neurosurgery,1524-4040,64,2,1/9/02,316-26; discussion 326-7,"{""R Loch Macdonald"",""Farbod Asgarzadie-Gadim㒀"",""Yeon Gyoe Jang"",""Daniel J Curry"",""Rachel N Yanowitch"",""Kim E Schultheiss"",""Jocelyn Tolentino"",""J_rgen L_ders""}"
732534,Out of harm's way: curbing violence in the ED,Ebgnivh,Health Facilities Manageઐment,Some college,,8,?,1/1/95,"20-6, 28","{""K. Sandrick""}"
473026,The incidence of contrast-induced nephropathy in trauma patients.,,European journal of emergency medicine : official journal of th♷e European Society for Emergency Medicine,Qkd U Emedg Led,1Ǖ473-5695,15,3,1/8/06,Some college,"{""Rich Sinert"",""Shoma Desai"",""Antonia Hipp"",""Carmen Lopez""}"
372175,,,Int. J. Radiat. Oncol. Biol. Phys.,,0ǀ360-3016,90,11,,S398,"{""Kooy H."",""Hong T.S."",""Symonifka J."",""Depauw N."",""Wo J.Y.""}"
110072,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Cereb. Blood Flow Metab.,1559-7016,34,10,Alabama,1681-7,"{""Jacques Van Hoecke"",""Hayat Banoujaafar"",""Christine Marie"",""Claude M Mossiat""}"
330553,Multiresistance of clinically relevant gram-positive cocci,,Pnvenslynesuvii kkc Novxzllkqdlzin,,0175-3851,34,7,Alabama,,"{""G. Peters"",""K. Becker"",""C. Von Eiff""}"
23215,20010101,eng,Journal of the American Board of Family Medicine : JABFM,deM maF draoB mA J,1557-2625,27,?,1/14/01,Some college,"{""Leila Jackson"",""Brian J Wells"",""Gregory S Cooper"",""Siran Koroukianᶠ"",""Michael W Kattan""}"
719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,,Energy and Buildinݾgs,,0378-7788,Some college,12,1/10/01,Some college,"{""R. Luck"",""P. Mago""ࢠ,""N. Fumo""}"
86421,,eng,Cancer research,Canτcer Res.,1538-7445,Some college,?,Alabama,Sep-82,"{""Stephanie J Weinstein"",""Rachael Z Stolzenberg-Solomon"",""Philip R Taylor"",""Barry I Graubard"",""Jarmo Virtamo"",""Demetrius Albanes"",""Li Jiao""}"
433667,"Norton, Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement",,,,,0,,,,{NULL}
530323,"Strategies for partner notification for sexually transmitted infections, including HIV™.",Some college,Cochrane Database Syst. Rev.,,,10,-1,1/13/01,XD002843,"{""Catherine Mathews"",""Moleen Zunza"",""Adel Ferreira"",""Nicola Low"",""Taryn Young""}"
102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,yrtaihcysP nilC J,1555-2101,17,11,1/10/11,Some college,"{""Roger S McIntyre"",""Avnish Tripathi"",""Jeanette M Jerrell""}"
864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,Annals of Oncology,,,,0,1/10/01,viii284,?
217725,Use of alendronate in peri-implant defect regeneration,Engˊlish,,,,70,2,1/1/99,,"{""'. C. Fjlmzh"",""S. L. Mrvaq"",""V. O. Weebs""}"
730822,"Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine, clonidine and bupivacaine",English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,Ann R Coll Surg Engڠl,3488-5300,Some college,5,1/1/94,,"{""Jayatunga AP"",""Dark CH"",""Jahangiri M"",""Bradley JWP""}"
659297,Yoc xrsowylte habhnkloby kwe bu ybbivudyalx sith vlsayioivngs ikpxsbx tvdur casvgifeew: s aysvemajic rtvicr of gjc gtsedtci driexbce.,eng,,Am J Phys Med Rehabil,1537-7385,91,?,1/12/11,984-98,"{""James Lenker"",""W Ben Mortenson"",""Frank DeRuyter"",""Louise Demers"",""Jeffrey W Jutai"",""Marcus J Fuhrer""}"
42247,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",zjg,,J Sci Med Sport,1878-1861,13,6,1/10/11,Some college,"{""John W Toumbourou"",""Eva Leslie"",""Peter Kremer"",""Joanne W Williams""}"
302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,90,3,1/7/01,Some college,"{""Steeqm F Uitcne"",""K Ckgzleqma Anig-Littlw"",""Dfwwu Melmzn""}"
158672,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,,Computers & chemical engineఉering,Some college,0098-1354,7h1,-1,,Some college,?
616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,xig,aisehtsena lacinilc fo lanruoJ,J Clin Anesth,0952-8180,Some college,6,1/6/09,427-35,"{""David N Maine"",""Genevieve E Courpas"",""James F Weller"",""Jeffrey M Richman"",""Andrew J Rowlingson"",""Christopher L Wu""}"
221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,,,,7,0,1/12/01,34,"{""K. Miyoshi"",""T. Noma"",""T. Muto"",""H. Hagita"",""T. Horiguchi""}"
548616,,,Teachers College Press,,0-8077-4913-3,0,0,,,"{""Pntule Gatcya"",""Jo Qnjf Ilwpygwn""}"
669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eĺng,"Knee surgery, sp᲼orts traumatology, arthroscopy : official journal of the ESSKA",Knee Surg Sports Trമaumatol Arthrosc,?,22,12,Alabama,Jul-91,"{""Junwei Jiang"",""Hongchuan Wang"",""Hua Lou"",""Kai Liu"",""Huiwei Zhang""}"
474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,ann,Journal of geriatric oncology,J Geriatr Oncol,?,6,,1/15/01,15-22,"{""Marlies L van Bekkum"",""Barbara C van Munster"",""Marije E Hamaker"",""Carolien H Smorenburg"",""Peter L M Thunnissen""}"
108424,Outcome of gastric bypass patients.,eng,Obesity surgery,,3298-0690,12,2,1/2/04,261-4,"{""Ryan Holzwarth"",""Basir Tareen"",""Alicia Majkrzak"",""Darren Huber""}"
841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,English,J. Card. Surg.,,-7977,26,2,1/1Œ1/01,144-147,"{""S. K. Choudhary"",""G. S. Gulati"",""P. Sharma"",""S. Talwar"",""B. Airan"",""S. Mishra""}"
20010101,"Advances in allergic skin disease, anaphylaxis, and hypersensitivity reactions to foods, drugs, and insects",,Journal of Allergy and Clinical Immunology,,,,1,1/5/01,153-Š163,?
852927,"Phase II study of epirubicin, oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.",Some college,J. Exp. Clin. Cancer Res.,,1756-9966,28,-1,1/9/01,34,
237623,Hecn [aki.,Some college,ڂClinical evidence,Ruku Gdjd (Jnpinv),1752-8526,2008,1,1/8/01,,"{""Allan I Binder""}"
,A guide to physiotherapy in cerebral palsy,,-1,,,18,,1/8/01,410-413,?
318931,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,,-1,,?,12,,1/10/01,153-163,"{""M. Pujol"",""P. Barragn"",""J.M. Tiraboschi"",""A. Imaz"",""M.. Dom_nguez"",""D. Podzamczer""}"
93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,-1,Some college,1001-5515,29,3,1/12/06,"453-5, 459","{""Rujun Zheng"",""Yulan Peng"",""Shuzhen Zhao"",""Hong Huang"",""Ii Liang"",""Xiaoli He""}"
349150,The relationship between capsulorhexis size and anterior chamber depth relation.,ztt,Pihtialinc ahrgery agd madfgf,Ophthalmic Surg Lasers,1082-3069,30,?,3/1/9Ĵ9,185-90,"{""O Ceki_"",""C Batman""}"
20010101,"A pilot study of rituximab in patients with recurrent, classic Hodgkin disease.",eng,CANCER,,0008-543X,98,2,7/15/03,,?
826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,Eur J Cardiovasc Nurs,1474-5151,11,2,1/12/01,183-9,
34962,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,end,Journal of the neurological sciences,U. Iendkl. Scn.,1878-5883,334,1,11/15/13,112-8,
574309,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study",English,Transplantation,Transplantation,0041ǀ-1337,99,7,10/51/1,1ǉ455-1462,"{""Llihe B"",""Exjag N"",""Aw Spmonv I"",""Niscgsc P"",""Qs Fqejiw P"",""Lxlaxe DM"",""Falyvx R"",""Suvluz C"",""Mstdruadw JT"",""Sotg B"",""Jevabr R"",""Rtjg TO""}"
200077,Plasma cell leukemia--a case report.,gne,ygoloiborciM dna ygolohtaP fo lanruoJ naidnI,,0377-4929,46,3,1/3/07,484-7,
į421512,20010101,eng,,,,,1,1/13/01,17-Aug,"{""ύM. Mitka""}"
715052,Health-promoting behaviors of low-income cancer survivors,,,,,2g5,3,1/11/01,118-124 7p,"{""Alexa Stuifbergen"",""Martha Gene Meraviglia""}"
172966,20010101,,Arcfkdqs Dw Pqdmqvryc,,?,13,10,1/6/01,1349-1353,"{""S. Tidae""}"
14027Ĳ4,"Here to stay. An interview with Dr. David Satcher, Director, U.S. Centers for Disease Control and Prevention.",eng,Nepal Medical College jour౗nal : NMCJ,Nepal Med Coll J,,1,,11/1/96,9-Jun,?
282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,Transfusion,,0041-1132,48,9,1/8/01,1925-1929,"{""M. Martinengo"",""D. F. Ardenghi"",""G. Reali"",""G. Tripodi""}"
835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,,Eur J Cancer Care (Engl),Some college,0961-5423 (Print) 0961-5423,,2,1/10/01,167-71,"{""M. Hebbar"",""P. Fournier"",""O. Romano""}"
519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,Some college,-1,Stat Methods Med Res,0962-2802,16,,1/7/02,13-29,"{""John T Sharp"",""Weng Kee Wong"",""Grace S Park"",""Harold E Paulus"",""MyungShin Oh"",""Richard H Gold"",""Dinesh Khanna""}"
761104,"Infusing Tolerance, Diversity, and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning",,TEACHING Exceptional Children Plus,,"1553-9318, Ϭ1553-9318",1,?,Alabama,,"{""Milagros M. Sessions"",""Kevin J. Miller""}"
Ĵ408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,,Actas urologicas espanolas,ActasӶ Urol Esp,1699-7980,39,?,1/15/05,222-8,?
889481,Chronic pain related to quality of sleep,,Einstein (Sao Paulo),,1679-4508,12,2,Alabama,159-63,"{""W. Hummig"",""J. Stechman Neto"",""L. F. Tonial""}"
894596,20010101,,"Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making, iEMSs 2008",,9790000000ʉ000,3,00,10/8/1,1937-1958,"}""trebiG aniraK"",""sidaisanahtA sinnaoI"",""samoC miuqaoJ"",""odreiuqzI n_uqaoJ"",""semloH ffoeG"",""rraM-zehcn_S leuqiM""{"
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eve,J Med Toxicol,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1556-9039,2,?,1/6/12,152-5,"{""Robert S Hoffman"",""Brian W Cotter"",""Barbara M Kirrane"",""Fermin Barrueto"",""Lewis S Nelson""}"
220950,Forensic odontology: A prosthodontic view,eĺng,,,,4,1,1/12/01,38-41,"{""S. Gosavi"",""S. Gosavi""}"
770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,Int J Gynaecol Obstet,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,0020-7292,64,1,1/1/99,10-May,"{""W. T. Creasman"",""S. Pecorelli"",""J. L. Benedet"",""J. H. Shepherd""}"
914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,,Revista de Neurologia,Rev.Neurol.,0210-0010,46,3,1/8/01,135-138,
346326,20010101,gne,J Cardiovasc Med (Hagerstown),,1558-2027,,3,1/9/03,261-3,"{""Giovanni Teodori"",""Marta Leverone"",""Eraldo Occhet⒐ta"",""Miriam Bortnik"",""Paolo Marino"",""Marco Marcolongo""}"
612846,[Assgawmetv jx [rotmjstos wachurs oh djkradic synoviam rzscomz].,fre,Pathologie non allergique et exposition aux moisissures domestiques.,,1776-2588,27,1,1/10/01,,"{""B H Mbatchou Ngahane"",""G Devouassoux"",""H Baudrand"",""B Guibert"",""N Freymond"",""Y Pacheco"",""A Traverse-Glehen""}"
282053,20010101,eng,,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacc⍇o,1462-2203,1,4,1/1/99,6-143,"{""M. W. Martin"",""R. Saunders"",""S. Levin""}"
20010101,,English,Journal of Social Service Research,,1540-7314 0148-8376,37,5,1/Œ11/01,481-489,"{""Melissa E. Dichter"",""Karin V. Rhodes""}"
417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,Am J Manag Care,The American journal of managed care,1088-0224,19,1,1/13/01,SP26-7,"{""A. A. Kaddis""}"
949067,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,eng,Exp૫ert Opin Drug Metab Toxicol,Some college,1742-5255,Some college,3,1/7/01,315-20,?
20010101,Prevalence of allergic diseases in Poland - ECAP study,,Alpvrgi: Ebropean Juucicj px Wpkgrgy wbf Cnnipfal Ynjjnomodi,,,64,0,,326-327,
752456,Thv chemgitg pcttswnx og susdwkys fluprids ijtake,,J Dent Res,Journal of dental research,0022-0345,71,5,1/1/92,1228-37,"{""B. A. Burt""}"
377284,Njrkdl nnsgoin fchsktkviuv qnv LMVJ cmntakt it pxrrwvight vynabs xsx asxjcpatgd wlrh jigmxc faatlvg lopua pxldabimv.,,Am J Physiol Endocrinol Metab,msilobatem dna ygolonircodnE .ygoloisyhp fo lanruoj naciremA,0193-1849,283,3,1/2/09,,?
Ĳ420138,"Dietary practices of ballet, jazz, and modern dancers",,,J Am Diet Assoc,?,92,?,1/1/92,Some college,"{""Stensland SH"",""Sobal J""}"
444273,Iatrogenic perforation at colonic imaging.,,,,,0,0,,,{TUOL}
816680,The embodied nature of medical concepts: Image schemas and language for pain,English,,,?,15,3,1/14/01,ū283-296,"{""M. Tercedor Snchez"",""J.A. Prieto Velasco""}"
491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,Enfnjsh,,,,Some college,2,1/15/01,160-6,
628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eid,,Fertil. Steril.,,9k2,2,1/9İ/08,667-77,"{""Christos A Venetis"",""Basil C Tarlatzis"",""Konstantinos A Toulis"",""Efstratios M Kolibianakis"",""Dimitrios G Goulis"",""Ioannis Papadimas""}"
72089,"Clinical pharmacokinetics of Icotinib, an anti-cancer drug: evaluation of dose proportionality, food effect, and tolerability in healthy subjects.",eng,Cancer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,1432-0843,73,4,40/41/1,721-7,"{""Fenlai Tan"",""Ji Jiang"",""Don Zhang"",""Dongyang Liu"",""Yingxiang Wang"",""Li Zhang"",""Pei Hu""}"
,"A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type, ethnicity, gender, and age.",,Psfcho-obeimpyy,Psychooncology,1057-9249,15,3,1/6/03,248-58,?
764224,High intensity interval exercise training in overweight young women,,,,,52,3,,255-62,"{""Y. Fengying"",""Y. Hainai"",""W. Jianxiong"",""T. Sijie""}"
591619,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,Some college,,,,,,1/12/01,,"{""A. D. Hay"",""A. Lovering"",""C. Costelloe"",""A. Montgomery"",""D. Lewis"",""C. McNulty""}"
125072,.eruliaf traeh ni aixehcac caidrac dna noitcnufsyd ralucirtnev tfel sevorpmi nilerhG,eng,,Some college,1471-4892,3,?,1/3/04,146-51,"{""Noritoshi Nagaya"",""Kenji Kangawa""}"
255432,Iomk densimh yit pgzbegtohd dtoennng in xhikdreh.,eng,The ྐྵCochrane Database Of Systematic Reviews,Duvhxwnz Detdbqff Fyfc Sex,1469-493X,-1,2,1/1/00,CD001047,"{""D C Thompson"",""F P Rivara""}"
689284,20010101,eĺng,"Cancer immunology, immunotherapy : CII",Some college,1432-0851,63,9,Alabama,911-24,
781141,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,English,BMJ Open,,,3,10,1/13/01,,"{""T. L. Davies"",""B. Bovill"",""S. Johnston"",""M. T. May"",""M. Gompels""}"
148787,Cardiac atrophy in women following bed rest,eng,,,,,,1/7/01,8-16 ST  - Cardiac atrophy in women following bed rest-,"{""J. L. Hastings"",""G. Biolo"",""B. D. Levine"",""T. Tillery"",""R. M. Peshock"",""T. A. Dorfman"",""B. R. Macias"",""A. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 Hargens"",""S. M. Schneider""}"
779281,Patent abstractsnull,,Industrial Robot: An International Journal,,0143-991X,,4,1/11/01,,}LLUN{
684757,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patient㟭s with rheumatoid arthritis.,eng,-1,J Rheumatol,0ǧ315-162X,,4,1/1/04,745-50,?
447382,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,,,,,0,0,,,{NULL}
585766,Thermoregulatory response of women to intermittent work in the heat,,-1,,,41,1,Alabama,57-61,"{""B. L. Drinkwater"",""J. E. Denton"",""S. M. Horvath"",""P. B. Raven""}"
