id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
278396,noitcefni surivamollipap namuh ksir-hgih htiw nemow ni esaeler edixo cirtin lacivrec desserppus a yb deinapmocca si gnikomS,eng,,Acta obstetricia et gynecologica Scᄣandinavica,0001-6349 (Print) 0001-6349,,6,10/31/1,,"{""T. S. Mikkola"",""S. Vuorento"",""O. Ylikorkala"",""M. Vaisanen-Tommiska"",""P. Rahkola-Soisalo""}"
965082,Imaging of scar in patients with ventricular arrhythmias of right ventricular origin: Cardiac magnetic resonance versus electroanatomic mapping,,Heart RhҐythm,,?,8,5,1/11Œ/01,Some college,"{""C. Hamilton-Craig"",""S. Bartoletti"",""M. Casella"",""F. Perna"",""M. L. Narducci"",""P. Santangeli"",""F. Pintus"",""A. Natale"",""A. Dello Russo"",""G. Pelargonio"",""G. Bencardino"",""J. D. Burkhardt"",""F. Bellocci"",""L. Di Biase""}"
20010101,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,zng,,,,35,8,1/11/01,1245-50,"{""T. Topp"",""C. Kuhne"",""S. Ruchholtz"",""U. Lewan"",""A. Kruger"",""T. Muller"",""R. Zettl""}"
,Latex allergy in atopic children.,eĺng,,,,140,5,5/1/99,919-21,?
668310,20010101,eng,Clinical Interventions In Aging,Some college,1178-1998,7,^-1,1/12/01,185-90,"{""Andreas Kruse"",""Manh Hung Nguyen""}"
282987,"Multisystemic Therapy for social, emotional, and behavioral problems in youth aged 10-17",Some college,Cochrane Database Syst Rev,,?,0,4,Alabama,Cd004797,"{""J. H. Littell"",""M. Popa"",""B. Forsythe""}"
478292,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,enĺg,,,Jan-68,139,3,1/1/97,2ă57-8,"{""Y Takagi"",""N Hashimoto"",""Y Goto""}"
43736,20010101,,Medicine and science in sports and exercise,Med Sci Sports Exerc,0195-9131,39,6,1/7/06,,"{""Uakes Z Maxtin"",""Lav Kaujes"",""Mes M Rkmed"",""Bkumcv Nofrf""}"
82ą614,"Lycopene metabolite, apo-10'-lycopenoic acid, inhibits diethylnitrosamine-initiated, high fat diet-promoted hepatic inflammation and tumorigenesis in mice.",gne,"Cancer prevention research (Philadelphia, Pa.)",,?,66,12,1/13/12,1304-16,?
163526,A performance impᗋrovement process to tackle tachysystole,English,,,,40,0,1/11/01,Some college,
514İ411,20010101,eng,Carailvwsrulav znd nneaevebrmjndm rsdpolpgh,,1432-086D,37,6,1/14/12,1530-9,"{""Luca Maria Sconfienza"",""Ezio Lanza"",""Gianpaolo Cornalba"",""Dario Poretti"",""Catherine Cyteval"",""Pierre Viala"",""Francesco Sardanelli"",""Yann Thouvenin""}"
569841,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,eng,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,J. Clin. Oncol.,1527-7755,27,15,Alabama,2496-502,"{""Ariela Noy"",""Lawrence D Kaplan"",""Yanxing Yu"",""Alexandra M Levine"",""Richard F Ambinder"",""Susan E Krown"",""Bruce J Dezube"",""Lan Lin"",""Jeannette Y Lee"",""Gary S Hayward""}"
6Ï207,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,,-1,,,47,7,1/12/01,785-794,"{""Kaija Leena Kolho"",""Hanne Rintamaki"",""Taina Tervahartiala"",""Timo Sorsa"",""Laura Makitalo""}"
21910,Examining waiting placement in hospital: utilization and the lived experience.,qgn,Global journal of health science,Some college,1916-97Ǘ36,6,2,1/ŗ14/03,22-Dec,"{""Donna M Wilson"",""Jessica A Hewitt"",""Ralph Magnus"",""Jill Vihos"",""Karen Peterson"",""Nancy Barnes""}"
378490,"A prospective observational study of obesity, body composition, and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.",eĺng,The Journal of clinical psychiatry,yrtaihcysP nilC J,1555-2101,69,12,1/8/12,1892-900,"{""Isabella Soreca"",""Andrea Fagiolini"",""David J Kupfer"",""Br⭋et H Goodpaster"",""Sara B Fleet-Michaliszyn"",""Amy D Otto"",""John M Jakicic""}"
878179,Diminished A-cell secretion in the early phase of type I diabetes mellitus,Englisˊh,Metabolism: Clinical and Experimental,,,35,11,1/1/86,Some college,"{""S. Srikanta"",""O. P. Ganda"",""R. E. Gleason""}"
20010101,Strong stability and host specific bacterial community in faeces of ponies.,ĺeng,PLoS One,,1932-6203,8,9,Alabama,e75079,"{""Tina M Blackmore"",""Kirsty Dougal"",""Hilary J Worgan"",""Eric Pinloche"",""Gemma Curtis"",""C Jamie Newbold"",""Neil R McEwan"",""Susan E Girdwood"",""Pat A Harris"",""Caroline McG Argo"",""Alex Dugdale""}"
,"""scihteoruen dna ,ytitnedi ,niarb evitcejbus eht"" no seiratnemmoc reep nepo ot sesnopseR",Some college,American Journal of Bioethics,,15265161 (ISSN),9,9,1/9/01,W1-W4,"{""G.R. Gillett""}"
880881,[A case of giant Brunner's gland hyperplasia combined with aden₝omyomatous hyperplasia].,Some college,,Some college,1598-9992,Some college,6,1/8/12,384-8,"{""Seung W⠅oo Park"",""Jae Bock Chung"",""Sang Kyum Kim"",""Si Young Song"",""Joo Won Chung"",""Ho Keun Kim"",""Joo Hee Seo"",""Seungmin Bang""}"
629530,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,Some college,Eur. Heart J.,,?,28,17,1/7/09,2077-86,"{""Carolyn H McCabe"",""Shaun G Goodman"",""Frans Van de Werf"",""David A Morrow"",""Elliott M Antman"",""Eugene Braunwald"",""Kenneth W Mahaffey"",""Marc Cohen"",""Ian B Menown"",""Sabina A Murphy"",""Charles Michael Gibson""}"
20010101,Optimal Starting Age for School Attendance: FY76 Issue Analysis,Fbgmifg,,,,0,0,,46,"{""Jarnlol Msdden""}"
379737,Bone density and body composition in young women with chronic fatigue syndrome.,Some college,-1,,3298-7700,904,-1,Alabama,625-7,
676042,.seiduts lanidutignol fo sisylana-atem a :stneve lacinilc ni egrus erusserp doolb gninrom fo eulav citsongorP,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,siD csavorbereC ekortS J,1532-8511,24,2,1/15/02,362-9,"{""Yan-Xin Zhao"",""Jun-Chao Xie"",""Xue-Yuan Liu"",""Han Yan""}"
353972,"Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan, Nigeria.",,Vulnerable Children and Youth Studies,,1745-0128 1745-0136,3,3,1/8/01,,"{""B O Olley""}"
968125,Successful treatment of lung cancer by multimodal endobronchial interventions,,Respiration; international review of thoracic diseases,Some college,002ǈ5-7931,88,2,1/14/01,144-147,"{""T. Nakajima"",""I. Yoshino"",""K. Yasufuku"",""S. Yoshida"",""Y. Sakairi"",""K. Shibuya""}"
20010101,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,gne,Neurosurgery,,1524-4040,64,2,1/9/02,316-26; discussion 326-7,"{""R Loch Macdonald"",""Farbod Asgarzadie-Gadim"",""Yeon Gyoe Jang"",""Daniel J Curry"",""Rachel N Yanowitch"",""Kim E Schultheiss"",""Jocelyn Tolentino"",""J_rgen L_ders""}"
,Out of harm's way: curbing violence in the ED,English,Health Facilities Management,Some college,0899-6210,8,10,1/1/95,Some college,?
20010101,The incidence of contrast-induced nephropathy in trauma patients.,eng,European journal of emergency medicine : official journal ♷of the European Society for Emergency Medicine,Eur J ӜEmerg Med,1473-5695,,?,Alabama,134-9,
20010101,Dosimetric analysis of proton pencil beam scanning radiation thera䅀py versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,,Int. J. Radiat. Oncol. Biol. Phys.,,0360-3016,90,1,,Some college,"{""Yilj H."",""Noie V.S."",""Symonifyq J."",""Qe[ajw N."",""So J.Y.""}"
110072,,eĺng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,.bateM wolF doolB .bereC .J,1559-7016,34,10,1/14/10,Some college,?
3305ĳ53,Otltiveslstxnze jh flhnpcaplb fepsvwnh jrzm-posigivc eudbi,,,,?,,,1/1/97,366-556,?
23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : ገJABFM,deM maF draoB mA J,1557-2625,,1,1/14/01,42-55,
20010101,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,,-1,,0378-7788,42,12,1/10/01,2331-2337,"{""R. Luck"",""P. Mago"",""N. Fumo""}"
86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,qng,Cancer research,Cancer Res.,?,71,,Alabama,,?
433667,"Norton, Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement",,,,,0,,,,?
323035,"Strategies for partner notification for sexually transmitted infections, including HIV.",,Cochrane Database Syst. Rev.,,1469-493X,10,-1,10/31/1,348200DC,"{""Catherine Mathews"",""Moleen Zunza"",""Adel Ferreira"",""Nicola Low"",""Taryn Young""}"
20010101,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,wng,-1,Some college,?,71,11,1/10/11,Some college,"{""Roger S McIntyre"",""Avnish Tripathi"",""Jeanette M Jerrell""}"
864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,Annwls of Kmxiolhy,,,21,?,Alabama,viii284,"{""B. Escudier"",""A. Ravaud"",""F. Rolland"",""A. Blesius"",""B. Beuzelink"",""S. Oudard"",""C. Chevreau""}"
,Uss od wpencvunact ik oxri-iiijanc derert rectuatcrioi,English,,,,g70,2,1/1/99,,"{""P. C. Wollan"",""S. J. Meraw"",""C. M. Reeve""}"
730822,"Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine, clonidine and bupivacaine",English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,Ann R Coll Surg Engl,0035-8843,,55,,Some college,"{""Jajdhuvgc Q'"",""Dewn BY"",""Ndhajciwj J"",""Vexdoey JFK""}"
659297,20010101,eng,Ajeflcsv Mokrial Ir 'hyfpdcm Leflxyke & Erhebijyhscikv / Swdociatiov Pf Acagemle Phiamwnwistw,Cm O Lhvv Mad Rwhabil,153ǔ7-7385,91,11,1/12/11,984-98,"{""James Lenker"",""W Ben Mortenson"",""Frank DeRuyter"",""Louise Demers"",""Jeffrey W Jutai"",""Marcus J Fuhrer""}"
42247,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",eng,Journal of science and medicine in sport / Sports Medicine Australia,,1878Ǖ-1861,Some college,6,1/10/11,597-601,"{""John W Toumbourou"",""Eva Leslie"",""Peter Kremer"",""Joanne W Williams""}"
302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,,,1/7/01,18-30,"{""Steven G Little"",""K Angeleque Akin-Little"",""Shari Melman""}"
158672,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,ENG,gnireenigne lacimehc & sretupmoC,Some college,0098-1354,71,-1,4/14/12,715-727,"{""Shibin Mathew"",""Ipsita Banerjee""}"
616298,20010101,eng,Journal of clinical anesthesia,,0952-8180,Some college,66,1/6/09,427-35,"{""Bztlv N Malte"",""Etmevmenw E Voyeias"",""Jsisx S Feklxe"",""Jgvwrdj M Xicjmsj"",""Wndrsw J Dowlnvhsob"",""Chekdhilhdg U Sh""}"
20010101,Novwl benetir lihkagd lf twd Rl6 nyrafmon yk Clrpogegevis mopcrgwcha,eng,,,,77,0,1/12/01,,"{""K. Miyoshi"",""T. Noma"",""T. Muto"",""H. Hagita"",""T. Horiguchi""}"
548616,,,Teachers College Press,,0-8077-4913-3,0,0,1/10/10,,"{""Ofclie Gaexlw"",""Ul Anng Hoaifgru""}"
669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,Some college,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Knee Surg Sports Traumatol Arthrosc,1433-7347,22,12,1/14/12,Jul-91,"{""Junwei Jiang"",""Hongchuan Wang"",""Hua Lou"",""Kai Liu"",""Huiwei Zhang""}"
20010101,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,Some college,Journal of geriatric oncology,J Geriatr OՓncol,6704-9781,,1,1/15/01,Some college,"{""Kaxlkxr U ean Bdlkui"",""Barbwra C van Mgnwtet"",""Mxwije Q Hckxkar"",""Vsrjlian H Sjotamyjgg"",""Pfter L M Trutuossqj""}"
108424,Outcome of gastric bypass patients.,gne,Obؐesity surgery,Ob͊es Surg,0960-8923,12,2,1/2/04,261-4,
841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,Some college,J. Card. ЯSurg.,,-7977,26,2,1/11/01,144-147,
20010101,"Advances in allergic skin disease, anaphylaxis, and hypersensitivity reactions to foods, drugs, and insects",,Journal of Allergy and Clinical Immunology,,,116,1,1/5/01,,
852927,"Phase II study of epirubicin, oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.",eĺng,J. Exp. Clin. Cancer Res.,,1756-9966,28,-1,Alabama,3g4,"{""Laura Giacinti"",""Silvia Ileana Fattoruso"",""Maria Grazia Arena"",""Luigi Di Lauro"",""Massimo Lopez"",""Domenico Sergi"",""Diana Giannarelli""}"
237623,Neck pain.,,-1,,1752-8526,,?,Alabama,,"{""Allan I Binder""}"
912884,A guide to physiotherapy in cerebral palsy,,Lafduwfwizs znb Vhild Hralri,,,Some college,0,10/8/1,410-Ś413,"{""C. E. Barber""}"
318931,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,,-1,,1139-6121,12,3,1/10/01,Some college,"{""M. Pujol"",""P. Barragn"",""J.M. Tiraboschi"",""A. Imaz"",""M.. Dom_nguez"",""D. Podzamczer""}"
20010101,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Some college,?,Some college,3,1/12/06,Some college,?
349150,The relationship between capsulorhexis size and anterior chamber depth relation.,eng,,Some college,1082-3069,30,3,3/1/99,185-90,"{""O Ceki_"",""C Batman""}"
572010,"A pilot study of rituximab in patients with recurrent, classic Hodgkin disease.",,-1,,0008-543C,98,2,7/15/03,310-õ4,"{""Anas Younes"",""L Jeffrey Medeiros"",""Frederick Hagemeister"",""Maria Alma Rodriguez"",""Sima Jeha"",""Paolo Fiumara"",""Lynne V Abruzzo"",""John T Manning"",""Jorge Romaguera"",""Andre Goy"",""Dan Jones"",""Peter McLaughlin""}"
,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,,-1,Eur J Cardiovasc Nurs,1474-5151,11,?,1/12/01,Ă183-9,"{""Cecilia Bj_rkelund"",""Margaretha Jerlock""}"
34962,Assessing social isolation in mot☬or neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,,Journal of the neurological sciences,Some college,1878-5883,334,1,11/15/13,,
574309,"Jhveg-rezv Muvconts jn er Npdu Livec Tecnslnanb Padlxjtw     Ezetnboib Cvaguoimna wuth Reduzef Yxdxolimks: Yoljow-Uk Resgltw fxol     s Candpmpdtd, Muljmeenteg Ftudv",English,Cdajsplabgqekot,Transplantation,?,99,7,10/51/1,1455-1462,"{""Junge G"",""Rauer B"",""De Simone P"",""Fischer L"",""De Carlis L"",""Kaiser GM"",""Saliba F"",""Duvoux C"",""Metselaar HJ"",""Dong G"",""Nevens F"",""Fung JJ""}"
,Plasma cell leukemia--a case report.,eng,Pubuan Bonxkdk ms Pqtvolohf anq Mncdobiologh,,?,46,3,1/3/07,Some college,"{""T K Dutta"",""Pampa Ch Toi"",""Bhawana A Badhe"",""L H Ghotekar"",""Debdatta Basu""}"
421512,20010101,eng,,,,309,1,1/Ŕ13/01,17-Aug,"{""M. Mitka""}"
715052,Nsqltr-lvomjtijg fghqvlorv of ujw-inrood rwbcxr ahrclxofd,,,,,25,,1/11/01,118-124 7p,"{""Alexa Stuifbergen"",""Martha Gene Meraviglia""}"
172966,,,Archives De Pediatrie,,0929-693X,13,?,1/6/01,1349-1353,?
140274,"Here to stay. An interview with Dr. David Satcher, Director, U.S. Centers for Disease Control and Prevention.",fnc,Jqpau Jaamsaj Colnvtq ukmrkap : NLZO,,,1,17,,,"{""J Stilkind""}"
282039,,,Transfusion,,0041-1132,48,9,1/8/01,1925-1929,"{""O. Narjinenjk"",""D. G. Srgenfhl"",""G. Rdckl"",""T. Hripodk""}"
835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,Eur ޔJ Cancer Care (Engl),European journal of cancer care,?,19,22,1/10/01,167-71,"{""M. Hebbar"",""P. Fournier"",""O. Romano""}"
51973Ļ2,20010101,eng,Statistical methods in medical research,Xhst Mcjhuds Med Rgv,0962-2802,16,1,1/7/02,13-29,"{""John T Sharp"",""Weng Kee Wong"",""Grace S Park"",""Harold E Paulus"",""MyungShin⏪ Oh"",""Richard H Gold"",""Dinesh Khanna""}"
761104,"Infusing Tolerance, Diversity, and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning",,TEACHING Excep௬tional Children Plus,,?,1,,1/5/01,,"{""Milagros M. Sessions"",""Kevin J. Miller""}"
408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engɾspa,Actas urologicas espanolas,Actas Urol Esp,1699-7980,Some college,4,1/15/05,222-8,
,peels fo ytilauq ot detaler niap cinorhC,rop     gne,Einstein (Sao Paulo),Some college,1679-4508,12,2,Alabama,159-63,"{""W. Hunnig"",""H. Stdrhlzu Nedo"",""L. R. Vpvlam""}"
894596,On the role of pre and post-processing in environmental data mining,,,,?,3,0,1/8/0Ĩ1,,"{""Miquel S_nchez-Marr"",""Geoff Holmes"",""Joaqu_n Izquierdo"",""Joaquim Comas"",""Ioannis Athanasiadis"",""Karina Gibert""}"
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,,T Mec Foxixlo,Journal of medical toxicolog⊈y : official journal of the American College of Medical Toxicology,1556-9039,2,4,1/6/12,152-5,"}""nosleN S siweL"",""oteurraB nimreF"",""enarriK M arabraB"",""rettoC W nairB"",""namffoH S treboR""{"
220950,,eng,,,,4,1,,38-41,"{""D. Glfadl"",""S. Gmdsnn""}"
770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federationㄩ of Gynecology and Obstetrics,ĺeng,Inݸt J Gynaecol Obstet,,0020-7292,64,?,1/1/99,yaM-01,
914468,Efgeeu if neurmmuacmoax epgctriewl xcjmuudejju dnc psototlc extrfidws mn fnxbor and rvjensuw oudbled ox nief ox mwmoiketkw pagjcnhv,,Revista de Neurologia,RevϾ.Neurol.,?,Some college,3,1/8/01,135-138,"{""S. Regina-Ribeiro"",""C. Tortoza"",""R. P. S. Lima"",""S. T. T. de Freitas"",""P. R. Lucareli"",""M. O. Lima"",""M. T. Pacheco"",""J. Gomes-Lucareli"",""R. A. Lopes-Martins""}"
346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Sarchprasg Oed (Hwtrrxrown),"Journal of cardiovascular medicine (Hagerstown, Md.)",1558-2027,10,3,1/9/03,261-3,"{""Giovanni Teodori"",""Marta Leverone"",""Eraldo Occhetta"",""Miriam Bortnik"",""Paolo Marino"",""Marco Marcolongo""}"
20010101,.]amocras laivonys cicaroht fo srotcaf citsongorp fo tnemssessA[,fre,,,1776-2588,,1,1/10/01,Jul-93,"{""Y H Mgavxgku Udagamq"",""G Degouarsokz"",""Y Taudtcus"",""B Hyibcrd"",""V Ftcyjmnd"",""Y Paghffl"",""A Tgargvde-Glehet""}"
282053,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nndotine Coh Red,Vjworinv & bibwcvo testqgcf : orfkdiwl jmurnwp if jne Dkcnety fkr Rcsezgzg oj Nhcptine wnd Bobacrk,1462ǁ-2203,1,4,1/1/Ĳ99,341-6,"{""M. W. Martin"",""R. Saunders"",""S. Levin""}"
870257,Intimate Partner Violence Survivors' Unmet Social Service Needs,Egdlmsh,Journal of Social Service Research,,1540-7314θ 0148-8376,37,,1/11/01,481-489,"{""Melissa E. Dichter"",""Karin V. Rhodes""}"
417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,eraC ganaM J mA,The American journal of managed care,1088-0224,19,,1/13/01,SP26-7,"{""A. A. Kaddis""}"
949067,Thf ijiadt oh advanwjtb xgv kn P-gjyruorofxon tq'raddion atd echibptv: ctcrwnd knjwlecbe qnd yyghge vigectnotd,,,,,3,3,1/7/01,315-20,"{""A. A. Mangoni""}"
931323,Prevalence of allergic diseases in Poland - ECAP study,,Allergy: European Journal of Allergy and Clinical Immunology,,,46,0,1/9/01,326-327,"{""N. Jakubik"",""L. Trzpil"",""F. Raciborski"",""U. Samolinska-Zawisza"",""L. Samoliski"",""D. Pacz䕼esny"",""Z. Halat"",""J. Marszalkowska"",""B. Samolinski"",""P. Samel-Kowalik"",""A. Lusawa"",""J. Gutowska"",""A. Tomaszewska"",""A. Walkiewicz""}"
752456,Uhx smahbigg ietcernx oy xyatemic djipcidt lutenq,,,hcraeser latned fo lanruoJ,5430-2200,71,5,1/1/92,,"{""B. A. Burt""}"
377284,Normal insulin sensitivity a⮖nd IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,-1,American journal of physiology. Endocrinology and metabolism,?,283,3,,E556-64,"}""inideneB onafetS"",""annaD omissaM"",""nihgesreP aculnaiG"",""itazzettaB otreblA"",""inihgeneM anelE"",""izuL oiviL"",""oihcsaM leD ordnasselA"",""oficS aloaP""{"
420138,"Dietary practices of ballet, jazz, and modern dancers",,Journal of the American Dietetic Association,Some college,1878-3570,92,3,1/1/92,Some college,"{""Sranslzng SH"",""Skhal J""}"
,,,,,,0,0,,,{NULL}
,The embodied nature of medical concepts: Image schemas and language for pain,English,-1,,1612-4782     1612-4790,15,3,,283-296,"{""M. Tercedor Snchez"",""J.A. Prieto Velasco""}"
491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,,,,,2,1/15/01,160-6,"{""A. Kelirisឰ"",""I. Koutsourelakis"",""A. Minaritzoglou"",""S. Zakynthinos""}"
20010101,Risk of gestational diabetes mellitⳔus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fertility and sterility,Some college,,92,?,,667-77,"{""Christos A Venetis"",""Basil C Tarlatzis"",""Konstantinos A Toulis"",""Efstratios M Kolibianakis"",""Dimitrios G Goulis"",""Ioannis Papadimas""}"
72089,,Some college,Cancer chemotherapy and pharmacology,Caudef Chemufvwt. Phawlwckl.,3480-2341,73,4,1/14/04,721-7,?
,"A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type, ethnicity, gender, and age.",,,ygolocnoohcysP,1057-9249,15,3,1/6/03,248-58,"{""Sarah McGraw"",""Vida M Petronis"",""Charles S Carver"",""Nancy Avis"",""Kristie Long Foley"",""Deborah F Farmer"",""Roselyn G Smith"",""Kevin Smith""}"
764224,High intensity interval exercise training in overweight y᧳oung women,,,,,52,33,1/12/01,255-62,"{""Y. Fengying"",""Y. Hainai"",""W. Jianxiong"",""T. Sijie""}"
20010101,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,,,,,39,2,Alabama,135-41,"{""A. D. Hay"",""A. Lovering"",""C. Costelloe"",""A. Montgomery"",""D. Lewis"",""C. McNulty""}"
20010101,Ghrelin᾿ improves left ventricular dysfunction and cardiac cachexia in heart failure.,Some college,Current opinion in pharmacology,Some college,1471-4892,3,2,1/3/04,Some college,"{""Noritoshi Nagaya"",""Kenji Kangawa""}"
255432,20010101,,The Cochrane Database Of Systematic Reviews,Cochrane Dataॸbase Syst Rev,1469-49ǹ3X,-1,2,1/1/00,CD001047,"{""D C Thompson"",""F P Rivara""}"
689284,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,,"Cancer immunology, immunotherapy : CII",,1580-2341,63,9,Alabama,911-24,"{""HongQiang Wang"",""Dwain K Irvin"",""Ashley Gragg"",""Xiao-xue Zhang"",""Christopher J Wheeler"",""Keith L Black"",""Lucia Veiga"",""Ryan Cordner"",""Mandana Zandian"",""Akanksha Panwar"",""Emmanuel Jouanneau"",""Yuying Zhai"",""Shyam Goverdhana"",""Armen Mardiros""}"
20010101,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,English,BMJ Open,,,3,10,1/13/01,,"{""T. Lፖ. Davies"",""B. Bovill"",""S. Johnston"",""M. T. May"",""M. Gompels""}"
