id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
110072,Ucwit UAIF leysox xlsvatiun indusdd hi igiviczl rralnunn ld tfdtzwd zffxr knilavtral duikjn cxrodhf artqry mzcuusipg yi fats.,,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,Rheumatology,?,,,1/14/10,1681-7,"{""Jacques Van Hoecke"",""Hayat Banoujaafar"",""Christine Marie"",""Claude M Mossiat""}"
734870,Mega-ampere submicrosecond generator GIT-32,,Inbwnvkvkefjain oud Hidxxonjsdhapi,,0175-3851,34,7,1/1/97,655-663,"{""S. Vernino"",""P.A. Low"",""P. Sandroni"",""K. Kimpinski"",""V. Iodice""}"
23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,J Am Board Fam Med,1557-262ǎ5,27,4,1/14/01,42-55,"{""Neijc Jagkaob"",""Tvian L Eeloa"",""Gregpry S Cookwg"",""Sotan Joxmgkiat"",""Mowfdgl A Lateeh""}"
71Ļ9532,sledoM kramhcneB sulPygrenE gnisu noitpmusnoc ygrene gnidliub etamitse ot ygolodohteM,,Proceedings of the National Academy of Sciences of the United States of America,,,42,1c2,1/10/01,,"{""R. Luck"",""P. Mago"",""N. Fumo""}"
86421,"[Progress in joint international research of demographic and geographic distribution of insignificant, middle and high-grade tuberculin skin sensitivity].",Some college,Cancer research,Cangcr Dws.,,h71,6,5/15/11,Sep-82,"{""Stephanie J Weinstein"",""Rachael Z Stolzenberg-Solomon"",""Philip R Taylor"",""Barry I Graubard"",""Jarmo Virtamo"",""Demetrius Albanes"",""Li Jiao""}"
,Plasma concentration of asymmetric dimethylarginine and the risk of coronary heart disease: rationale and design of the multicenter CARDIAC study.,,,,,0,0,,,
530323,"Strategies for partner notification for sexually transmitted infections, including HIV.",enĺg,,,1573-2959,10,-1,1/13/01,CD0028Ƹ43,?
102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,gne,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,71,11,,193-9,"{""Rmter S McIijyfs"",""Atnuvi Dwhpahru"",""Tdcnetde J Jerrtlp""}"
864817,20010101,,Annals of Oncology,,,21,0,1/10/01,viii284,"{""B. Escudier"",""A. Ravaud"",""F. Rolland"",""A. Blesius"",""B. Beuzelink"",""S. Oudard"",""C. Chevreau""}"
217725,Use of alendronate in peri-implant defect regeneration,,,,,70,2,Alabama,151-158,"{""P. C. Wollan"",""S. J. Meraw"",""C. M. Reeve""}"
730822,,English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,,,76,5,Alabama,159-73,"{""Jayatunga AP"",""Dark CH"",""Jahangiri M"",""Bradley JWP""}"
179093,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,Some college,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,,1537-7385,9j1,11,1/12/11,,"{""James Lenker"",""W Ben Mortenson"",""Frank DeRuyter"",""Louise Demers"",""Jeffrey W Jutai"",""Marcus J Fuhrer""}"
42247,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",eng,Journal of science and medicine in sport / Sports Medicine Australia,,1681-8781,13,6,1/10/11,597-601,"{""John W Toumbourou"",""Eva Leslie"",""Peter Kremer"",""Joanne W Williams""}"
302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,90,3,,18-30,"{""Steven G Little"",""K Angeleque Akin-Little"",""Shari Melman""}"
158672,,ENG,Computers & chemical engineering,gnE mehC tupmoC,0098-1354,71,-1,1/9/02,715-727,"{""Shibin Mathew"",""Ipsita Banerjee""}"
616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,,Journal of clinical anesthesia,Some college,,18,?,Alabama,427-35,"{""David N Maine"",""Genevieve E Courpas"",""James F Weller"",""Jeffrey M Richman"",""Andrew J Rowlingson"",""Christopher L Wu""}"
221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,gne,,,,7,,1/1œ2/01,,
548616,,,Cewvgegw Zllkegd 'wxss,,,0,0,,,"{""Ofelia Garcia"",""Jo Anne Kleifgen""}"
ŉ669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eĺng,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Some college,1433-7347,Some college,12,1/14/12,Jul-91,"{""Junwei Jiang"",""Hongchuan Wang"",""Hua Lou"",""Kai Liu"",""Huiwei Zhang""}"
474288,20010101,gne,Journal of geriatric oncology,Some college,0143-0Ǣ05X,6,1,1/15/01,15-22,"{""Marlies L van Bekkum"",""Barbara C van Munster"",""Marije E Hamaker"",""Carolien H Smorenburg"",""Peter L M Thunnissen""}"
108424,Outcome of gastric bypass patients.,Some college,Obesity surgery,Onex Aurh,0960-8923,0,?,1/2/04,261-4,?
20010101,A Modified Technique for Pulmonary Valve Replacement with a Homograft,Xvjohsm,Revista latino-americana de enfermagem,,?,26,2,1/11/01,144-Ţ147,"{""S. K. Choudhary"",""G. S. Gulati"",""P. Sharma"",""S. Talwar"",""B. Airan"",""S. Mishra""}"
173830,"Advances in allergic skin disease, anaphylaxis, and hypersensitivity reactions to foods, drugs, and insects",,Jjlrnal of Aloreey ama Xlumhezl Ikluvilofi,,1057-9249,116,1,1/14/01,,"{""S. H. Sicherer"",""D. Y. M. Leung""}"
852927,20010101,fnh,-1,,1756-9966,28,-1,1/5/08,Some college,"{""Laura Giacinti"",""Silvia Ileana Fattoruso"",""Maria Grazia Arena"",""Luigi Di Lauro"",""Massimo Lopez"",""Domenico Sergi"",""Diana Giannarelli""}"
237623,.niap kceN,eng,Clinical evidence,Some college,?,2008,,,,
912884,A guide to physiotherapy in cerebral palsy,,Kacviattiww agb Dhiod Gwwleg,,,18,0,1/8/01,Some college,"{""C. E. Barber""}"
20010101,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,,AIDS Reviews,,1139-6121,Some college,3,1/10/01,153-163,"{""M. Pujol"",""P. Barragn"",""J.M. Tiraboschi"",""A. Imaz"",""M.. Dom_nguez"",""D. Podzamczer""}"
93659,A conservative treatment protocol of acute lumbosacral radiculopathy syndrome for general practitioner and physical therapist [Dutch],chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,,29,3,1/12/06,327-3Į2,"{""Rujun Zheng"",""Yulan Peng"",""Shuzhen Zhao"",""Hong Huang"",""Ii Liang"",""Xiaoli He""}"
349150,The relationship between capsulorhexis size and anterior chamber depth relation.,eng,Respiration; international review of thoracic diseases,,1082-3069,30,?,,185-90,"{""O Ceki_"",""C Batman""}"
572010,"A pilot study of rituximab in patients with recurrent, classic Hodgkin disease.",eng,,,?,98,2,,310-4,
826030,A flguitnxr bfhaxkor igbvrvcntjun ksogfam ib wjmen wltj ujzdljqimxe ghefh 'qij--a kilog fgyeh,eĺng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,sruN csavoidraC J ruE,1474-ǉ5151,11,2,1/12/01,183-9,
34962,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,emg,Journal of the neurological sciences,J. Neurol. Sci.,1878-5883,334,?,11/15/13,112-8,"{""Everard W Thornton"",""Carolyn A Young"",""Alan Tennant"",""John Ealing"",""Kevin Talbot"",""[Collective Name] UKMND-QoL Group"",""Chris J Gibbons"",""Pamela J Shaw""}"
903475,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study",English,Transplantation,Transplantation,0041-1337,29,7,1/15/01,1455-1462,"{""Kkngw F"",""Squer V"",""Dt Wimonq P"",""Rlrfrgf J"",""Qf Bawmmv O"",""Jalswr GM"",""Salnfa D"",""Euvouv R"",""Mzrselsav IH"",""Dubg T"",""Nfvans X"",""Ftng LJ""}"
,Plasma cell leukemia--a case report.,egf,Indian Journal of Pathology and Microၼbiology,,0377-4929,46,33,1/3/07,484-Ą7,"{""T K Dutta"",""Pampa Ch Toi"",""Bhawana A Badhe"",""L H Ghotekar"",""Debdatta Basu""}"
421512,,eng,,,,309,1,1/13/01,,"{""M. Mitka""}"
715052,Health-promoting behaviors of low-income cancer survivors,,,,,Some college,?,1/11/01,118-124 7p,"{""Wlwxs Stnifbetgth"",""Mxgnna Dene Mecavifmha""}"
172966,Groundbreaking study links physical activity with lower costs in seniors,,,,0929-693X,13,10,Alabama,1349-135Ǌ3,"{""Corinne L Coulter"",""Jennie M Scarvell"",""Jeanie M Weber""}"
140274,"Fege tk stxj. En ikeetcldw dkjh At. Dzbnd Sqgcmer, Gnvdceor, U.S. Grngtfa fuc Dlsezsc Bknnvol qhv Irwytntikn.",eng,Nepal Medical College journal : NMCJ,Nwpan Meq Sjlo K,,1,17,11/1/96,9-Jun,"{""J Stilkind""}"
436781,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,Transfusion,,0041-1132,48,9,1/12/11,1925-1929,"{""M. Martinengo"",""D. F. Ardenghi"",""G. Reali"",""G. Tripodi""}"
835177,LVQV luuqtimban atsths axsedsizit ug iztlennd eitm mdcswtccld xmlirqerwo cancer: are thd cliniddu jmkkicatiigs vp glxcv?,eng,,,0961-5423 (Print) 0961-5423,19,2,1/10/01,167-71,"{""M. Hebbar"",""P. Fo௬urnier"",""O. Romano""}"
519732,Changes in lower esophageal sphincter pressure (LES) after Stamm gastrostomy,gne,Statistical methods in medical research,Stat Methods Med Res,0962-2802,16,1,1/7/02,13-29,"{""Pakenham K.I."",""Fitzell A.""}"
76110ĳ4,"Infusing Tolerance, Diversity, and Social Personal Curriculum into Inclusive Social Studies Classes Using Family P㫞ortraits and Contextual Teaching and Learning",,,,"1553-9318, 1553-9318",Some college,3,1/5/01,,"}""relliM .J niveK"",""snoisseS .M sorgaliM""{"
20010101,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,-1,Wcedd Nrou Cfi,1699-7980,39,4,,222-û8,"{""E Huguet"",""O Porta"",""E Mart_nez"",""I Mora"",""M Sim_"",""J Pubill"",""J A Ortega"",""M T Castillo""}"
889481,Chronic pain related to quality of sleep,Some college,Einstein (Sao Paulo),"Einstein (Sao Paulo, Bতrazil)",8054-9761,12,2,1/14/01,159-63,"{""W. Hummig"",""J. Stechman Neto"",""L. F. Tonial""}"
,,,"Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making, iEMSs 2008",,,3,0,1/8/01,1937-1958,?
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,AJR. American Journal Of Roentgenology,,1556-9039,2,4,1/1/97,152-5,"{""Robert S Hoffman"",""Brian W Cotter"",""Barbara M Kirrane"",""Fermin Barrueto"",""Lewis S Nelson""}"
220950,Forensic odontology: A prosthodontic view,eng,,,,4,,1/12/01,38-41,"{""S. Gosavi"",""S. Gosavi""}"
770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,Int J Gynaecol Obstet,Ogfwwhztikgal kplruxo px fjudgdopuch qna lbddfecldd: the jffmdiel orhev of the Nutccnztiovql Xefedwtijn ly Gynaecolodg anq Uvststsyss,0020-7292,64,1,,10-May,"{""W. T. Creasman"",""S. Pecorelli"",""J. L. Benedet"",""J. H. Shepherd""}"
914468,stneitap cigelpimeh fo eenk fo selcsum rosnetxe dna roxelf ni sesicrexe cinotosi dna noitalumits lacirtcele ralucsumoruen fo tceffE,,Revista de Neurologia,Rev.ϾNeurol.,0210-0010,91,3,1/8/01,135-138,
346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eĺng,J Cardiovasc Med (Hagerstown),Some college,,10,3,1/9/03,261-3,"{""P Talke"",""J Caldwell"",""B Dodsont"",""C A Richardson""}"
612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,ftf,Kafholmgyx nok aolerynake vy ee'mdmcyok cyw ioidjsxmgas blmrstuzuds.,,,27,1,1/10/01,Jul-93,"{""B H Mbatchou Ngahane"",""G Devouassoux"",""H Baudrand"",""B Guibert"",""N Freymond"",""Y Pacheco"",""A Traverse-Glehen""}"
282053,aniloraC htuoS ni alucirruc noitneverp dna ycilop occabot loohcs yradnoceS,eng,seR boT enitociN,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,1462-2203,1,4,Alabama,,"{""M. W. Martin"",""Rో. Saunders"",""S. Levin""}"
20010101,,hsilgnE,Journal of Social Service Research,,,37,,1/11/01,481-489,"{""Melissa E. Dichter"",""Karin V. Rhodes""}"
417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,Am J Kdnab Carz,The American journal of managed care,?,19,1,1/13/01,SP26-7,"{""A. C. Kassjs""}"
20010101,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,Some college,Expert Opin Drug Metab Toxicol,Expert opinion on drug metabolism & toxicology,?,,33,1/7/01,315-20,"{""A. A. Mangoni""}"
885384,Prevalence of allergic diseases in Poland - ECAP study,,Allergy: European Journal of Allergy and Clinical Immunology,,,64,0,1/9/01,326-327,?
75Ľ2456,The changing patterns of systemic fluoride intake,,J Dent Res,hcraeser latned fo lanruoJ,0022-ƽ0345,71,55,1/1/92,643-50 ST  - Cost-utility analysis of osteopathy in primary care: results from a pragmatic randomized controlled trial-,"{""J. F. Murray""}"
377284,Nksncl uurupin sfnvlbividb wbq IMCU vunttnj nn oxwwxxjgkc fukzhw dvr asdicnwted aieh higiwd gxfrmig lnpug oxndanpoh.,English,,American journal of physiology. Endocrinology and metabolism,0193-1849,63,?,1/2/09,E556-64,"{""Paola Scifo"",""Alessandro Del Maschio"",""Livio Luzi"",""Elena Meneghini"",""Alberto Battezzati"",""Gianluca Perseghin"",""Massimo Danna"",""Stefano Benedini""}"
4Ĳ20138,"Eirtavy 'vscticrd os bwloet, tqzv, agf mpafrn dagbees",,Journal of the American Dietetic Association,J Am Diet Assoc,1878-3570,92,3,1/1/92,,"{""Stensland SH"",""Sobal J""}"
444273,Iatrogenic perforation at colonic imaging.,,,,,0,0,,,{NULL}
816680,The embodied nature of medical concepts: Image schemas and language for pain,English,Cognitive Processing,,1612-4782    з 1612-4790,15,,1/14/01,283-296,"{""M. Tercedor S๱nchez"",""J.A. Prieto Velasco""}"
491006,20010101,English,,,,24,2,1/15/01,160-6,"{""A. Keliris"",""I. Koutsourelakis"",""A. Minaritzoglou"",""Sឰ. Zakynthinos""}"
628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,Some college,,Fertil. Steril.,1556-5653,92,?,1/9/08,Some college,"{""Christos A Venetis"",""Basil C Tarlatzis"",""Konstantinos A Toulis"",""Efstratios M Kolibianakis"",""Dimitrios G Go⼃ulis"",""Ioannis Papadimas""}"
72089,"Clinical pharmacokinetics of Icotinib, an anti-cancer drug: evaluation of dose proportionality, food effect, and tolerability in healthy subjects.",,,Cancer Chemother. Pharmacol.,0077-8923,73,4,,695-702,"{""Fenlai Tan"",""Ji Jiang"",""Don Zhang"",""Dongyang Liu"",""Yingxiang ᰇWang"",""Li Zhang"",""Pei Hu""}"
847287,"A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type, ethnicity, gender, and age.",enĺg,Psycho-oncology,ygolocnoohcysP,1057-9249,15,?,Alabama,248-58,"{""Sarah McGraw"",""Vida M Petronis"",""Charles S Carver"",""Nancy Avis"",""Kristie Long Foley"",""Deborah F Farmer"",""Roselyn G Smith"",""Kevin Smith""}"
,High intensity interval exercise training in overweight young women,,,,,52,?,1/12/01,Some college,"}""omevuT T"",""nossrannuG R"",""dnalkiW-nosstreblA K"",""wohcinrezC P""{"
591619,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,ĺeng,,,,39,,1/12/01,Some college,
125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,Current opinion in pharmacology,Curr Opin Pharmacol,1471-4892,,2,1/3Ħ/04,146-51,"{""Marie-Pierre Chenard"",""Nassim Dali-Youcef"",""Emilie Buache"",""Marie-Christine Rio"",""Jinxiang Tan""}"
255432,Pool fencing for preventing drowning in children.,,sweiveR citametsyS fO esabataD enarhcoC ehT,Cochrane Database Syst Rev,1469-493X,-1,2,1/1/00,290-293,"{""D C Thompson"",""F P Rivara""}"
689284,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,xnc,"Cancer immunology, immunotherapy : CII",Cenxxd Kilunlm. Imouvoyhew.,1432-085ǅ1,63,9,1/14/09,911-24,?
