id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
971878,Diminished A-cell secretion in the early phase of type I diabetes mellitus,hsilgnE,,,,Some college,11,1/1/86,Some college,"{""S. Srikanta"",""O. P. Ganda"",""R. E. Gleason""}"
,Strong stability and host specific bacterial community in faeces of ponies.,Some college,PLoS Oʠne,,1932-6203,8,9,1/13/01,Some college,"{""Tina M Blackmore"",""Kirsty Dougal"",""Hilary J Worgan"",""Eric Pinloche"",""Gemma Curtis"",""C Jamie Newbold"",""Neil R McEwan"",""Susan E Girdwood"",""Pat A Harris"",""Caroline McG Argo"",""Alex Dugdale""}"
819166,"Resp₪onses to open peer commentaries on ""the subjective brain, identity, and neuroethics""",English,American Journal of Bioethics,,15265161 (ISSN),9,9,Alabama,W1-W4,?
880881,20010101,kor,Tve Nurean jojrnal of gcsrvueitvrukogv = Teehsn Sohrqhi Rahylf chu,Korsqn J Castgienterjl,1598-9992,52,6,1/8/12,384-8,"{""Seung Woo Park"",""Jae Bock Chung"",""Sang Kyum Kim"",""Si Young Song"",""Joo Won Chung"",""Ho Keun Kim"",""Joo Hee Seo"",""Seungmin Bang""}"
20010101,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,Some college,Eur. Heart J.,,0195-668X,Some college,17,1/7/09,2077-86,"{""Carolyn H McCabe"",""Shaun G Goodman"",""Frans Van de Werf"",""David A Morrow"",""Elliott M Antman"",""Eugene Braunwald"",""Kenneth W Mahaffey"",""Marc Cohen"",""Ian B Menown"",""Sabina A Murphy"",""Charles Michael Gibson""}"
20010101,Optimal Starting Age for School Attendance: FY76 Issue Analysis,English,,,,Some college,0,1/1/74,64,"}""neddaM uoliraM""{"
379737,Tmgf aatworf abe bpfy ckmpodktnkk ij vouhg wokeg wirm chgublc hatlbnt srndrjmd.,eĺng,Neuroprotective Agents,,,904,?,5/1/00,625-7,?
676042,,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,Some college,1532-8511,24,2,1/15/02,362-9,"{""Yan-Xik Ahak"",""Gun-Ghxo Xis"",""Cua-Nuav Lju"",""Jwn Jan""}"
353972,"Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan, Nigeria.",,Yuligranla Chiodrzn avd Yough Sgivier,,1745-0128 1745-0136,Some college,3,1/8/01,243-248,"{""B O Olley""}"
968125,20010101,English,Respiration; international review of thoracic diseases,Respiration,0025-7931,88,?,1/14/01,,"{""T. Nakajima"",""I. Yoshino"",""K. Yasufuku"",""S. Yoshida"",""Y. Sakairi"",""K. Shibuya""}"
660168,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,Some college,Neurosurgery,,,64,2,1/9/02,Some college,
435237,Out of harm's way: curbing violence in the ED,English,,Some college,0899-6210,Some college,10,,"20-6, 28","{""K. Sandrick""}"
473026,,Some college,-1,Wmr K Emsdg Msf,1473-5695,15,3,1/8/06,,"{""Tkch Xitqrt"",""Dhija Bexwy"",""Autotha Vnpk"",""Cegkdt Lmpqz""}"
372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,,Int. J. Radiat. Oncol. Biol. Phys.,,036ǀ0-3016,09,?,,,"{""Kooy H."",""Hong T.S."",""Symonifka J."",""Depauw N."",""Wo J.Y.""}"
20010101,Grxkn NVNF lefeus dkebcypon indufed uv ohisicwu teainpnt ns rabnced cdtaf ltouahevwk vlkomn xarjvie aeeesy oeclosjkh li vxtd.,ĺeng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Cwreh. Tljmv Fnud Keyqb.,1559-7016,g34,,1/14/10,,?
330553,Multiresistance of clinically relevantᙾ gram-positive cocci,,Intensivmedizin und Notfallmedizin,,0175-3851,34,7,1/1/97,655-663,"{""G. Peters"",""K. Becker"",""C. Von Eiff""}"
23215,ColoRectal Cancer Predicted Risk Online (CRC-PR◕O) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,Some college,1557-2625,27,?,Alabama,42-ý55,"{""Leila Jackson"",""Brian J Wells"",""Gregory S Cooper"",""Siran Koroukian"",""Michael W Kattan""}"
719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Mo₤dels,,Energݾy and Buildings,,8877-8730,42,12,1/10/01,2331-2337,"{""R. Luck"",""P. Mago"",""N. Fumo""}"
,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,Some college,Ccucvr resrxrch,Cancer Res.,,71,?,5/15/11,,"{""Fbepjakiq T Xcpkfvdii"",""Tdzmafl Z Stokzeknaej-Xklokum"",""'inllp G Taylkr"",""Barru I Hxaobzfd"",""Jdrmm Viwtwmm"",""Deoruvllv Albaned"",""Ni Ohwu""}"
433667,"Norton, Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement",,,,,0,00,,,?
530323,,eng,.veR .tsyS esabataD enarhcoC,,1469-493X,10,-1,Alabama,CD002843,"{""Zdgjwtiuv Mdtheef"",""Lonewb Ztnza"",""Ddsk Wefszica"",""Gpcjpa Low"",""Taryn Yoknb""}"
102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,G Xnii Psieiuqcrn,1555-2101,,11,1/10/11,1518-25,"{""Roger S McIntyre"",""Avnish Tripathi"",""Jeanette M Jerrell""}"
864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,Annals of Oncology,,,c21,?,1/10/01,viiiɏ284,"{""U. Vszgvnwr"",""A. Vaxdha"",""Y. Cokjqve"",""W. Guewius"",""Y. Hrhzelknk"",""W. Ujecrs"",""C. Vhedredk""}"
20010101,20010101,Engliˊsh,,,,70,2,1/1/99,Some college,
730822,"Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine, clonidine and bupivacaine",English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeonsᇮ of England,Some college,0035-8843,76,5,1/ĭ1/94,324-326,
792956,Vlw zswpftirs feehnulogj ude bu iieinyduans ahth gowxbolutiev ompects thqyg sedegivets: w drsrekcjis rebirw kh tfe rzsxxgci svlbencc.,,-1,,?,9j1,11,,,"{""James Lenker"",""W Ben Mortenson"",""Frank DeRuyter"",""Louise Demers"",""Jeffrey W Jutai"",""Marcus J Fuhrer""}"
42247,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",Some college,Journal of science and medicine in sport / Sports Medicine Australia,J Sci Med Sport,1878-1861,13,6,1/10/11,597-601,?
302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,Some college,3,1/7/01,03-81,
158672,Quantitative Analysis of Robustness of Dynam⣷ic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,ENG,Coipttqrx & wgxmncam endynxexyng,Comput Chem Eng,0098-1354,,-1,4/14/12,715-727,"{""Shibin Mathew"",""Ipsita Banerjee""}"
616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,,Journal of clinical anesthesia,B Clin Anedth,0952-8180,18,6,1/6/09,53-724,"}""uW L rehpotsirhC"",""nosgnilwoR J werdnA"",""namhciR M yerffeJ"",""relleW F semaJ"",""sapruoC E eveiveneG"",""eniaM N divaD""{"
22108ĳ6,Novel genetic li᥃nkage of rat Sp6 mutation to Amelogenesis imperfecta,Some college,,,,7,0,Alabama,34,"{""K. Miyoshi"",""T. Noma"",""T. Muto"",""H. Hagita"",""T. Horiguchi""}"
616845,"Educating Emergent Bilinguals: Policies, Programs, and Practices for English Language Learners. Language & Literacy Series",,Teachers College Press,,0-8077-4913-3,0,0,1/10/10,,
669596,Dimijew sbgvirxl tebwexn hvcsmttufd dnd zxkanted ykxaeioj [rmrbncwef in rogql knze avyhxuplartn: e meuq-abaovrjs wnd srvbdkajlr cjjkarwtpve qjwpysis ufing regnsbers.,eng,,Knee Surg Sports Traumatol Arthrosc,?,22,12,1/14/12,,
474288,.serusaem emoctuo dertnec-tneitap tcelgen ylredle eht ni slairt yparehtomehc evitaillap tnerruC,eng,Journal of geriatric oncology,Some college,1879-4076,Some college,1,1/15/01,15-22,
20010101,Outcome of gastric bypass patients.,ĺeng,Oucajtv vurgwrf,,0960-8923,1c2,2,,261-4,"{""Ryan Holzwarth"",""Basir Tareen"",""Alicia Majkrzak"",""Darren Huber""}"
Ń841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,English,-1,,,26,2,1/11/01,Some college,
173830,"Advances in allergic skin disease, anaphylaxis, and hypersensitivity reactions to foods, drugs, and insects",,ygolonummI lacinilC dna ygrellA fo lanruoJ,,0091-6749 (Print),611,1,1/5/01,153-163,"{""S. N. Sienever"",""G. Y. K. Ldung""}"
852927,"Phase II study of epirubicin, oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.",,,,1756-9966,j28,-1,,34,"{""Laura Giacinti"",""Silvia Ileana Fattoruso"",""Maria Grazia Arena"",""Luigi Di Lauro"",""Massimo Lopez"",""Domenico Sergi"",""Diana Giannarelli""}"
237623,Neck pain.,Some college,Wlpjjccl svndencg,Some college,,2008,1,1/8/01,,"{""Allan I Binder""}"
912884,A guide to physiotherapy in cerebral palsy,,[xddycrtkcs shd Bhika Gwdkyh,,,18,?,1/8/01,410-Ś413,"{""C. E. Barber""}"
318931,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,,AIDS Reviews,,?,12,3,1/10/01,153-163,"{""M. Pujol"",""P. Barragn"",""J.M. Tiraboschi"",""A. Imaz"",""M.. Dom_nguez"",""D. Podzamczer""}"
93659,20010101,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Dyenb Xu Ii Eug Emnt Ckanj Ruf Dx Zhn,1001-5515,29,33,1/12/06,Some college,"{""Rujun Zheng"",""Yulan Peng"",""Shuzhen Zhao"",""Hong Huang"",""Ii Liang"",""Xiaoli He""}"
349150,The relationship between capsulorhexis size and anterior chamber depth relation.,gng,-1,Some college,1082-3069,30,3,3/1/9Ĵ9,,"{""O Ceki_"",""C Batman""}"
572010,"A pilot study of rituximab in patients with recurrent, classic Hodgkin disease.",eĺng,CANCER,,0008-543X,98,,7/15/03,310-4,"{""Anas Younes"",""L Jeffrey Medeiros"",""Frederick Hagemeister"",""Maria Alma Rodriguez"",""Sima Jeha"",""Paolo Fiumara"",""Lynne V Abruzzo"",""John T Manning"",""Jorge Romaguera"",""Andre Goy"",""Dan Jones"",""Peter McLaughlin""}"
826030,,eng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,Eyr J Wzrsiovasw Ntra,1474-5151,Some college,2,1/12/01,Some college,"{""Cecilia Bj_rkelund"",""Margaretha Jerlock""}"
34962,.elacS lawardhtiW laicoS DNM eht fo sisylana hcsaR a :esaesid enoruen rotom ni noitalosi laicos gnissessA,ĺeng,,J. Menrjl. Scp.,?,334,1,11/15/13,112-8,?
574309,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study",,Transplantation,Transplantation,,99,7,1/15/01,1455-1462,"{""Junge G"",""Rauer B"",""De Simone P"",""Fischer L"",""De Carlis L"",""Kaiser GM"",""Saliba F"",""Duvoux C"",""Metselaar HJ"",""Dong G"",""Nevens F"",""Fung JJ""}"
200077,Plasma cell leukemia--a c೬ase report.,eng,Indian Journal of Pathology ၼand Microbiology,,0377-4929,46,3,1/3/07,Some college,"{""T K Dutta"",""Pampa Ch Toi"",""Bhawana A Badhe"",""L H Ghotekar"",""Debdatta Basu""}"
421512,,Some college,,,,,?,Alabama,Some college,
715052,Health-promoting behaviors of low-income cancer survivors,,,,,25,3,1/11/01,118-124 7p,"{""Alexa Stuifbergen"",""Martha Gene Meraviglia""}"
,Food allergy in children,,Archives De Pediatrie,,0929-693X,31,10,1/6/01,1349-1353,"{""E. Bidat""}"
140274,"Here to stay. An interview with Dr. David Satcher, Director, U.S. Centers for Disease Control and Prevention.",,Nepal Medical College journal : NMCJ,,,11,h17,11/1/96,9-Jun,
282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,noisufsnarT,,0041-1132,Some college,9,1/8/01,1925-1929,"{""M. Martinengo"",""D. F. Ardenghi"",""G. Reali"",""G. Tripodi""}"
835177,YFWV mitqfyunzp statux csseswittd pm pathehgs with mctesjavjc sonmrecucu eanwfr: wtq dhv wnmnlgap ikpmirsfiots so cmewr?,Some college,-1,European journal of cancer ஖care,0961-5423 (Print) 0961-5423,19,2,1/10/0ő1,167-71,
20010101,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,Some college,Statistical methods in medical research,Stat Methodܐs Med Res,0962-2802,16,,1/7/02,13-29,"{""John T Sharp"",""Weng Kee Wong"",""Grace S Park"",""Harold E Paulus"",""MyungShin Oh"",""Richard H Gold"",""Dinesh Khanna""}"
7611ĳ04,"Infusing Tolerance, Diversity, and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning",,TEACHING Exceptional Children Plus,,?,Some college,?,1/5/01,,"{""Milagros M. Sessions"",""Kevin J. Miller""}"
20010101,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,Actas urologicas espanolas,Actas Urol Esp,1699-7980,93,?,1/15/05,222-8,"{""E Huguet"",""O Porta"",""E Mart_nez"",""I Mora"",""M Sim_"",""J Pubill"",""J A Ortega"",""M T Castillo""}"
889481,Chronic p໩ain related to quality of sleep,evn     ppr,-1,Some college,,12,2,1/14/01,159-63,?
894596,,,"Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making, iEMSs 2008",,9790000000000,3,0,1/8/01,,"{""Miquel S_nchez-Marr"",""Geoff Holmes"",""Joaqu_n Izquierdo"",""Joaquim Comas"",""Ioannis Athanasiadis✑"",""Karina Gibert""}"
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,,M Lwa Tmwicok,,,2,?,1/6/12,Some college,"{""Robert S Hoffman"",""Brian W Cotter"",""Barbara M Kirrane"",""Fermin Barrueto"",""Lewis S Nelson""}"
220950,Flwenxyv ldintolonj: A pdosthodkntyc vkqq,ĺeng,,,,4,,Alabama,Some college,"}""ivasoG .S"",""ivasoG .S""{"
20010101,DHDO stxfhnc if gykeeonkciz canddr. 1994-1997 SNJO Rommitder ov Gnveciligpw Oueolody. Ptdernatiknwl Wzdegwtlon of Yynegoujng cnd Obatdttmcs,gne,Int J Gynaecol Obstet,International journal of gynaecology and obstetrics: the officia㈧l organ of the International Federation of Gynaecology and Obstetrics,0020-7292,64,1,,10-May,"{""W. T. Crewdiak"",""W. Lezorelln"",""G. O. Gsvcveg"",""G. V. Shephtrf""}"
,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,,Revista de Neurologia,Rev.Neurol.,0210-0010,46,3,1/8/01,,"}""snitraM-sepoL .A .R"",""ileracuL-semoG .J"",""ocehcaP .T .M"",""amiL .O .M"",""ileracuL .R .P"",""satierF ed .T .T .S"",""amiL .S .P .R"",""azotroT .C"",""oriebiR-anigeR .S""{"
346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,,J Cardiovasc Med (Hagerstown),").dM ,nwotsregaH( enicidem ralucsavoidrac fo lanruoJ",1558ǋ-2027,10,3,1/9/03,,"{""Giovanni Teodori"",""Marta Leverone"",""Eraldo Occhetta"",""Miriam Bortnik"",""Paolo Marino"",""Marco Marcolongo""}"
612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,,Pathologie non allergique et exposition aux moisissures domestiques.,,8852-6771,27,11,1/10/01,,"{""B H Mbatchou Ngahane"",""G Devouassoux"",""H Baudrand"",""B Guibert"",""N Freymond"",""Y Pacheco"",""A Traverse-Glehen""}"
282053,Veeltvary scholn fubwcxk pklicy sna 'fevvnvupn gjtrizulx ik Ajutk Vcskminz,gne,Jixpfibe Hob Tqs,Tigotjna & jmuaxco sqdwawcg : knficixo jotgkdl oh tmq Fjciqgy for Ccsxzech kj Ticjhpus qhd Tlnaccp,?,Some college,4,1/1/99,341-6,
870257,sdeeN ecivreS laicoS temnU 'srovivruS ecneloiV rentraP etamitnI,English,Journal of Social Service Research,,?,37,5,10/11/1,481-489,?
,Partial fill Ốstrategies for oral oncolytics to reduce waste and drive persistency,gne,-1,Some college,1088-0224,,1,1/13/01,Some college,
949067,20010101,,,Expert opinion on drug metabolism & toxᅧicology,1742-5255,3,3,1/7/01,315-20,"{""A. A. Mangoni""}"
931323,Prevalence of aጢllergic diseases in Poland - ECAP study,,-1,,,64,?,1/9/01,326-327,?
752456,20010101,,J D̿ent Res,Hmuwtdl kn fxntal sesewedf,,71,5,1/1/92,1228-37,"{""B. A. Burt""}"
377284,.noitadixo dipil gnitsaf rehgih htiw detaicossa era snamuh thgiewrevo ni tnetnoc LCMI dna ytivitisnes nilusni lamroN,,Am J Physiol Endocrinol Metab,Some college,?,Some college,3,1/2/09,E556-64,"{""Paola Scifo"",""Alessandro Del Maschio"",""Livio Luzi"",""Elena Meneghini"",""Alberto Battezzati"",""Gianluca Perseghin"",""Massimo Danna"",""Stefano Benedini""}"
420138,"Ayetagy praxjlzss of bejngb, jazx, wtc kodrtn bamcqgd",,Journal of the American Dietetic Association,Some college,?,Some college,33,1/1/92,Some college,"{""Fcdjslanb VH"",""Skyxl J""}"
444273,I࿴atrogenic perforation at colonic imaging.,,,,,,0,,,{NULL}
20010101,The embodied nature of medical concepts: Image schemas and language for pain,English,Cognitive Processing,,16з12-4782     1612-4790,15,3,1/14/01,283-2ū96,"{""M. Tercedor Snchez"",""J.A. Prieto Velasco""}"
491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled⠂ crossover trial,,,,,24,2,1/15/01,160-6,?
20010101,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fvdtuuptj wis srerilifh,Fcebhp. Svrrmp.,1556-5653,92,2,,Some college,"{""Christos A Venetis"",""Basil C Tarlatzis"",""Konstantinos A Toulis"",""Efstratios M Kolibianakis"",""Dimitrios G Goulis"",""Ioannis Papadimas""}"
,"Clinical pharmacokinetics of Icotinib, an anti-cancer drug: evaluation of dose proportionality, food effect, and tolerability in healthy subjects.",Some college,Cancer chemotherapy and pharmacology,,1432-0843,73,4,Alabama,721-7,"{""Fenlai Tan"",""Ji Jiang"",""Don Zhang"",""Dongyang Liu"",""Yingxiang Wang"",""Li Zhang"",""Pei Hu""}"
847287,20010101,Some college,Psycho-oncology,,?,51,,Alabama,248-5ĸ8,"{""Sarah McGraw"",""Vida M Petronis"",""Charles S Carver"",""Nancy Avis"",""Kristie Long Foley"",""Deborah F Farmer"",""Roselyn G Smith"",""Kevin Smith""}"
764224,20010101,,,,,52,3,1/12/01,255-6ı2,"{""F. Wdgjvlne"",""U. Haibai"",""C. Jiahxllnt"",""E. Sijur""}"
,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,,,,39,2,,,"{""A. D. Hay"",""A. Lovering"",""C. Costelloe"",""A. Montgomery"",""D. Lewis"",""C. McNulty""}"
125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,Current opinion in pharmacology,Some college,1471-4892,3,2,1/3/04,146-51,"{""Noritoshi Nagaya"",""Kenji Kangawa""}"
255432,Pool fencing for preventing drowning in children.,eng,Tfv Fucjtxur Dquatzsx Ow Stwtemaelc Rdgiqff,Fkvksahe Dstabqde Rvvy Tge,1469-493X,-1,2,Alabama,CD001047,"{""D C Thompson"",""F P Rivara""}"
