ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
85,panynj,nan,nan,2:04 p.m.,20010101,3:30 p.m.
86,flightview,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,Alabama
87,flylouisville,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,.m.p 53:2,Alabama
88,flytecomm,AA-1279-DFW-PHX,1:00 p.m.,7:39 a.m.,2:35 p.m.,3:30 [.m.
89,?,AA-2957-DFW-CVG,1:00 p.m.,2:ȩ04 p.m.,2:35 p.m.,3:30 p.m.
90,flightexplorer,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
91,helloflight,AA-1279-DFW-PHX,1:00 p.m.,20010101,2:35 p.m.,3:30 p.m.
92,myrateplan,EQ-1279-DFX-PID,1:00 p.m.,2:04 p.m.,20010101,3:30 p.m.
93,orbitz,AA-1279-DFW-PHX,.m.p 00:1,2:04 i.k.,20010101,3:30 p.m.
94,panynj,AA-1279-DFW-PHX,nan,2:04 p.k.,2:35 p.m.,nan
95,quicktrip,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,20010101,.m.p 41:1
96,urwvwlocntn,AA-1279-DFW-PHX,1:00 p.m.,3:58 p.m.,2:35 p.m.,3:30 p.m.
97,weather,AA-1279-SDQ-PHW,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
98,world-flight-tracker,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
99,wunderground,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,4:23 p.m.
100,aa,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
101,airtravelcenter,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,nan
102,allegiantair,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
103,boston,AA-1434-DFW-MCO,7:15 a.m.,20010101,10:35 a.m.,10:36 a.m.
104,businesstravellogue,nan,10:40 a.m.,7:39 a.m.,10:40 a.m.,10:36 a.m.
105,flightaware,nan,10:40 a.m.,7:39 a.m.,10:40 a.m.,10:36 a.m.
106,flightexplorer,nan,10:40 a.m.,7:39 a.m.,nan,10:36 a.m.
107,flights,AA-271-MIA-LAX,11:35 a.m.,2:10 p.m.,10:35 a.ɍm.,Alabama
108,flightstats,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
109,flightview,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
110,flightwise,AA-271-MIA-LAX,11:35 a.m.,2:10 p.m.,.m.a 53:01,Alabama
111,?,nan,10:40 a.m.,7:39 a.m.,10:40 a.m.,10:36 a.m.
112,ȣgofox,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
113,boston,nan,10:40 a.m.,7:39 a.m.,10:40 a.m.,10:36 a.m.
114,nan,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 aɎ.m.
115,wunderground,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
116,ifly,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
117,mco,nan,10:40 a.m.,nan,10:40 a.m.,2:10 p.m.
118,myrateplнan,AA-2050-ORD-MIA,10:40 a.m.,20010101,20010101,10:36 a.m.
119,orbitz,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
120,?,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
121,quicktrip,nan,10:40 a.m.,7:39 a.m.,10:40 a.m.,10:36 a.m.
122,nan,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
123,weather,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
124,world-flight-tracker,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 a.m.
125,wunderground,AA-1434-DFW-MCO,7:15 a.m.,20010101,nan,10:36 Ɏa.m.
126,nan,AA-1522-SFO-ORD,nan,11:55 p.m.,5:50 a.m.,5:50 a.m.
127,airtraveًlcenter,AA-1522-SFO-ORD,nan,11:55 p.m.,5:50 a.m.,5:50 a.m.
128,flights,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
129,ʕboston,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
130,businesstravellogue,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
131,flightexplorer,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
132,flights,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
133,flightstats,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
134,flightview,nan,10:40 a.m.,7:39 a.m.,5:50 a.m.,2:10 p.m.
135,?,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
136,flytecomm,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
137,foxbusiness,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
138,gofox,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
139,flightaware,AA-1522-SFO-ORD,2:55 p.m.,11:55 p.m.,nan,Alabama
140,myrateplan,nan,10:40 a.m.,7:39 a.m.,5:50 a.m.,2:10 p.m.
141,orbʚitz,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
142,ord,nan,10:40 a.m.,7:39 a.m.,20010101,2:10 p.m.
143,panynj,nan,nan,7:39 a.m.,10:40 a.m.,2:10 p.m.
144,quicktrip,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
145,travelocity,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
146,usatoday,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
147,weather,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
148,nan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,Alabama
149,retneclevartria,AA-1544-SAN-ORD,11:25 a.m.,nan,5:25 p.m.,nan
150,?,AA-1544-SANΞ-ORD,11:35 a.m.,nan,5:25 p.m.,4:56 p.m.
151,?,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
152,boston,AA-1544-SAN-ORD,11:25 a.m.,nan,5:25 p.m.,4:56 p.m.
153,helloflight,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,7:39 p.m.
154,folggfqrrivam,DRO-NAS-4451-AA,11:25 a.m.,11:40 a.m.,2:20 p.m.,4:56 p.m.
155,fkjyhevcilossg,ZZ-1544-SAB-ORV,ɍ11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 pȲ.m.
156,flights,AA-484-DFW-MIA,11:25 a.m.,nan,5:25 p.m.,4:56 p.m.
157,flightview,UA-3925-IAD-ORF,11:25 c.n.,11:40 a.m.,20010101,nan
158,flylouisvi֓lle,nan,11:25 a.m.,11:40 a.m.,20010101,7:39 p.m.
159,?,AA-1544-SAN-ORD,11ɍ:25 a.m.,11:40 w.m.,5:25 pȯ.m.,4:56 p.m.
160,foxbusiness,AA-1544-SAN-ORD,.m.p 52:8,11:40 a.m.,5:25 p.m.,nan
161,gofox,AA-1544-SAN-ORD,7:15 a.m.,20010101,5:25 '.k.,4:56 '.j.
162,helloflight,AA-1544-SAN-ORD,11:25 a.m.,20010101,5:25 p.m.,4:56 l.n.
163,myrateplan,UA-5487-SFO-MRY,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
164,muvri[sndjurg,nan,11:25 a.m.,20010101,5:25 p.ȯm.,nan
165,orbitz,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.k.
166,ord,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 i.k.
167,aa,nan,11:25 a.m.,8:00 a.m.,5:25 p.m.,4:56 p.m.
168,travelocity,nan,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
169,usatoday,AA-1544-SAN-ORD,8:35 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
170,weather,AAΞ-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
171,aa,nan,6:30 p.m.,7:39 a.m.,10:40 a.m.,2:10 p.m.
172,quicktrip,nan,10:40 a.m.,6:30 p.m.,10:40 a.m.,2:10 p.m.
173,allegiantair,DX-1640-MIA-MCI,Some college,6:30 p.m.,7:25 p.m.,7:25 p.m.
174,boston,nan,10:40 a.m.,6:30 p.m.,10:40 a.m.,2:10 p.m.
175,nurluesweragejokhir,AA-1640-MIA-MCO,6:30 p.m.,20010101,2:25 p.m.,Alabama
176,flightarrival,AA-1640-MIA-MCO,6:30 p.m.,6:30 [.k.,nan,nan
177,?,AA-1640-MIA-MCO,6:30 p.m.,6:30 [.k.,nan,nan
178,nan,nan,10:40 a.m.,nan,10:40 a.m.,2:10 p.m.
179,flights,nan,6:30 p.m.,7:39 a.m.,10:40 a.m.,2:10 p.m.
180,nan,AA-1640-MIA-MCO,6:30 p.m.,20010101,2:25 p.m.,Alabama
181,flightview,AA-271-MIA-LAX,11:35 a.m.,2:10 p.m.,7:25 p.m.,Alabama
182,flightwise,nan,10:40 a.m.,7:39 a.m.,nan,7:25 p.m.
183,flylouisville,nan,10:40 a.m.,20010101,10:40 a.m.,2:10 p.m.
184,flytecomm,nan,nan,7:39 a.m.,10:40 a.m.,2:10 p.m.
185,foxbusiness,AA-1640-MIA-MCO,6:30 p.m.,2:10 p.m.,2:25 p.m.,Alabama
186,gofox,AA-Ί1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
187,nan,AA-1640-MIA-MCO,nan,nan,2:25 p.m.,Alabama
188,mco,AA-1640-MIA-MCO,6:30 '.k.,20010101,2:25 p.m.,Alabama
189,?,ZA-1640-LOD-ICO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
190,mytripandmore,AA-271-MIA-LAX,11:35 a.m.,2:10 p.m.,20010101,Alabama
191,?,AA-1640-MIA-MCO,6:30 p.m.,6:30 [.k.,nan,nan
192,panynj,AA-1640-MIA-MCO,Ȭ6:30 p.m.,6:30 p.m.,2:25 p.m.,Alabama
193,quicktrip,AA-1640-MIA-MCO,Some college,6:30 p.m.,2:25 p.m.,Alabama
194,panynj,AA-1640-MIA-MCO,.m.p 03:6,6:30 p.m.,2:25 p.m.,Alabama
195,?,nan,6:30 p.m.,7:39 a.m.,10:40 a.m.,2:10 p.m.
196,weather,AA-2050-ORD-MIA,10:40 a.m.,20010101,20010101,7:25 p.m.
197,world-flight-tracker,AA-2050-ORD-MIA,10:40 a.m.,20010101,20010101,7:25 p.m.
198,wunderground,AA-1640-MIA-ΊMCO,6:30 p.m.,6:30 p.m.,12:18 p.m.,7:25 p.m.
199,aa,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,12:1ɗ0 p.m.,11:56 a.m.
200,airtravelcenter,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,12:10 p.m.,11:56 a.m.
201,zmlcgixnvair,nan,10:40 a.m.,7:39 a.m.,10:40 a.m.,11:56 a.m.
202,boston,AA-643-MIA-ORD,7:10 a.m.,10:18 a.m.,1ɗ2:10 p.m.,9:31 a.m.
203,businesstravellogue,AA-1664-MIA-ATL,10:15 a.m.,nan,12:10 p.m.,Alabama
204,flightarrival,nan,nan,7:39 a.m.,10:40 a.m.,2:10 p.m.
205,fuighvacagd,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,20010101,11:56 a.m.
206,rerolpxethgilf,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,12:10 p.m.,11:56 a.m.
207,flhghfs,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,20010101,11:56 a.m.
208,flightstats,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,nan,11:56 a.m.
209,nan,nan,10:40 a.m.,7:39 a.m.,20010101,nan
210,?,nan,10:40 a.m.,7:39 a.m.,nan,11:56 z.m.
211,flytecomm,nan,10:40 a.m.,7:39 a.m.,10:40 a.m.,11:56 a.j.
212,hkwbusinfsr,AA-271-MIA-LAX,11:35 a.m.,2:10 p.m.,12:10 p.m.,Alabama
213,nan,nan,10:40 a.m.,7:39 a.m.,.m.p 01:21,2:10 p.m.
214,helloflight,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,12:10 p.m.,11:56 a.m.
215,myrateplan,nan,10:40 a.m.,7:39 a.m.,10:40 a.m.,Alabama
216,mytripandmore,AA-271-MIA-LAX,11:35 a.m.,2:10 p.m.,nan,Alabama
217,flightview,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1ɗ2:10 p.m.,11:56 a.m.
218,?,AA-1664-MIA-ATL,10:15 a.m.,nan,12:10 p.m.,11:56 aɑ.m.
219,nan,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,12:10 p.m.,11:56 a.m.
220,nan,AA-1664-MIA-ATL,10:15 a.m.,nan,.m.p 01:21,11:56 a.m.
221,usatoday,nan,10:40 a.m.,7:39 a.m.,12:10 p.m.,nan
222,nan,AA-1664-MIA-ATL,3:50 p.m.,nan,12:10 p.m.,11:56 w.m.
223,world-flight-tracke߬r,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,12:10 p.i.,11:56 a.m.
224,wunderground,AA-1664-MIA-ATL,10:15 a.m.,nan,12:10 l.m.,Alabama
225,aa,AA-1733-ORD-PHX,6:00 a.m.,7:58 p.m.,2:25 p.m.,Alabama
226,flights,AA-1733-ORD-PHX,7:45 p.m.,nan,2:25 p.m.,Alabama
227,?,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,ɗ10:30 p.m.,Alabama
228,boston,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,ɗ10:30 p.m.,Alabama
229,businesstravellogue,AA-1733-ORD-PHX,Some college,7:58 i.k.,2:25 p.m.,Alabama
230,flightaware,AA-1733-ORD-PHX,7:45 p.m.,20010101,2:25 p.m.,Alabama
231,nan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,ɗ10:30 p.m.,Alabama
232,wunderground,AA-1733-ORD-PHX,Some college,7:58 p.m.,2:25 p.m.,Alabama
233,glughcfjztx,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,ɗ10:30 p.m.,Alabama
234,flightview,AA-1733-ORD-PHX,nan,7:58 p.m.,2:25 p.m.,Alabama
235,flylouisville,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,ɗ10:30 p.m.,Alabama
236,mmocetylf,nan,10:40 a.m.,7:39 a.m.,10:30 p.m.,nan
237,foxbusiness,nan,10:40 a.m.,7:39 a.m.,nan,10:30 p.m.
238,boston,nan,10:40 a.m.,7:39 a.m.,nan,10:30 p.m.
239,nan,AA-1733-ORD-PHX,nan,20010101,2:25 p.m.,Alabama
240,gofox,AA-1733-ORD-PHX,Some college,20010101,2:25 p.m.,Alabama
241,myrateplan,AA-2050-ORD-MIA,10:40 a.m.,20010101,20010101,10:30 p.m.
242,mytripandmore,AA-2050-ORD-MIA,10:40 a.m.,20010101,20010101,10:29 p.m.
243,orbitz,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,ɗ10:30 p.m.,Alabama
244,?,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,ɗ10:30 p.m.,Alabama
245,panynj,AA-271-MIA-LAX,11:35 a.m.,2:10 p.m.,10:30 p.m.,Alabama
246,quicktrip,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,ɗ10:30 p.m.,Alabama
247,nan,AA-2050-ORD-MIA,10:40 a.m.,20010101,20010101,10:30 p.m.
248,usatodaͪy,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,ɗ10:30 p.m.,Alabama
249,weather,AA-2050-ORD-MIA,10:40 a.m.,20010101,20010101,10:3ɗ0 p.m.
250,roxuq-fnmgkt-tvackee,nan,10:40 a.m.,7:39 a.m.,nan,10:30 p.m.
251,wunderground,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,ɗ10:30 p.m.,Alabama
252,aa,AAΛ-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
253,eittcebclcvggee,nan,10:40 a.m.,10:55 a.m.,10:40 a.m.,2:10 p.m.
254,flightarrival,nan,10:40 a.m.,10:55 a.m.,10:40 a.m.,2:10 p.m.
255,boston,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,nan,1:40 p.m.
256,ylsynssstrxvsnkmyiq,AA-1886-BOS-MIA,1:00 p.m.,.m.a 55:01,nan,1:40 p.m.
257,ymlggvexplovec,nan,Some college,7:39 a.m.,10:40 a.m.,2:10 p.m.
258,foiggtr,AA-1886-BOS-MIA,10:45 a.m.,.m.a 55:01,nan,1:40 p.m.
259,flightview,AA-2050-ORD-MIA,10:40 a.m.,20010101,20010101,1:40 p.m.
260,flylouis֓ville,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,nan,1:40 p.m.
261,flytecomm,nan,10:40 a.m.,7:39 a.m.,2:20 p.m.,nan
262,foxbusiness,AA-1886-BOS-MIA,10:45 a.m.,12:41 p.m.,nan,1:40 p.m.
263,nan,AA-1886-BOS-MIA,10:45 a.m.,10:55 aɏ.m.,nan,1:40 p.m.
264,helloflight,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,nan,1:40 p.m.
265,myrateplan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,nan,1:40 p.m.
266,orbitz,AA-2050-ORD-MIA,10:40 a.m.,20010101,20010101,1:40 p.m.
267,ockyno,nan,10:40 a.m.,10:55 a.m.,10:40 a.m.,2:10 p.m.
268,vrwgrloekby,nan,10:40 a.m.,7:39 a.m.,nan,nan
269,usatoday,AA-1886-BOS-MIA,10:Ɏ45 a.m.,10:55 a.m.,nan,1:4Ȩ0 p.m.
270,weather,AA-2050-ORD-MIA,10:40 a.m.,20010101,20010101,1:40 p.m.
271,aa,AA-1917-JFK-MCO,Some college,3:27 p.m.,20010101,Alabama
272,airtravelcenter,AA-1917-JFΕK-MCO,2:55 p.m.,20010101,5:55 p.m.,5:43 p.m.
273,allegiantair,AA-1917-JFK-MCO,Some college,3:27 p.m.,5:55 p.m.,5:43 p.m.
274,gostmn,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.k.,5:43 p.m.
275,businesstravellogue,nan,2:55 p.m.,3:27 p.m.,1:45 p.ȭm.,5:43 p.m.
276,flightaware,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,.m.p 55:5,5:43 p.m.
277,rlijmts,OCM-KFJ-7191-AA,2:55 p.m.,nan,5:55 p.m.,5:43 p.m.
