ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
11,184417,Disparities in childhood asthma hospitalizations: A spatial analysis of contextual effects,nan,-1,nan,9029-1631,14,5,10/9/1,523-713,{J. L. LiP. Newcomb}
12,729686,Local anaesthetic wound infiltration used for caesarea⌖n section pain relief: a     meta-analysis,English,International journal of clinical and experimental medicine,Int J Clin Exp Med,1940-5901,Some college,6,Alabama,nan,?
13,278396,Oral dimenhydrinate versus placebo in children with gastroenteritis: A randomized controlled trial,eng,Acta Obstet Gynecol Scand,nan,nan,92,0,1/13/01,711-5,{T. S. MikkolaS. VuorentoO. YlikorkalaM. Vaisanen-TommiskaP. Rahkola-Soisalo}
14,965082,Imaging of scar in patients with ventricular arrhythmias of right ventricular origin: Cardiac magnetic resonance versus electroanatomic mapping,nan,Heart Rhythm,nan,1725-7451,8,5,10/11/1,S40,{NULL}
15,53321,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,eng,nan,nan,nan,Some college,8,nan,1245-50,{T. ToppC. KuhneS. RuchholtzU. LewanA. KrugerT. MullerR. Zettl}
16,13601,Latex allergy in atopic children.,eng,British Journal of Dermatology.,nan,0007-0963,140,1,5/1/99,Jul-00,{R S LeverS A Holme}
17,20010101,nan,eĺng,nan,Clin Interv Aginؤg,?,7,-1,1/1/05,185-90,{Andreas KruseManh Hung Nguyen}
18,28ń2987,Multisystemic Therapy for social emotional and behavioral problems in youth aged 10-17,eng,-1,nan,1469-493X,0,4,1/5/01,Cd004797,{J. H. LittellM. PopaB. Forsythe}
19,478292,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,eng,Acta Neurochirurgica,nan,nan,139,33,1/1/97,257-8,{Y TakagiN HashimotoY Goto}
20,43736,Effect of pedaling technique on mechanical effectiveness and efficiency in cyclists.,eng,Acta Obstet Gynecol Scand,Med Sci Sports Exerc,0195-9131,39,6,1/1/04,nan,{James C MartinIan MayhewLee M RomerThomas Korff}
21,82614,Luzmpvmz itdqbulktg zpo-10'-lbeolquopd wcic imhibigs gktdhyknigdpaxnune-ytitiwdsg hyyh fsb divt-'rjmjtes irpatps inrpammatijm end tuijrigtgtsms yn micz.,gne,Cancer prevention research ႄ(Philadelphia Pa.),Cancer Prev Res (Phila),1940-6215,6,nan,Alabama,1304-16,{Lynne M AusmanMartin S ObinXiang-Dong WangChun LiuBlanche C IpDonald E SmithKang-Quan Hu}
22,163526,A performance improvement process to tackle tachysystole,English,nan,nan,nan,124,00,1/11/01,512-9 ST  - A performance improvement process to tackle tachysystole-,{V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von GruenigenA. M. BurkettJ. DoyleT. H. Kenny}
23,514411,20010101,eĺng,Cardiovascular and interventional radiology,nan,?,37,6,1/14/12,1530-9,{Luca Maria SconfienzaEzio LanzaGianpaolo CornalbaDario PorettiCatherine CytevalPierre VialaFrancesco SardanelliYann Thouvenin}
24,569841,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,eng,-1,N. Dlin. Oncul.,1527-7755,27,15,5/20/0Ş9,2496-502,{Ariela NoyLawrence D KaplanYanxing YuAlexandra M LevineRichard F AmbinderSusan E KrownBruce J DezubeLan LinJeannette Y LeeGary S Hayward}
25,7026,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,nan,Scandinྗavian Journal of Gastroenterology,nan,nan,47,7,1/12/01,785-794,?
26,21910,Examining waiting placement in hospital: utilizatᵻion and the lived experience.,eng,Global journal of health science,Glob J Health Sci,1916-9736,6,2,1/14/03,22-Dec,}senraB ycnaNnosreteP neraKsohiV lliJsungaM hplaRttiweH A acisseJnosliW M annoD{
27,3Ŀ78490,Clinical outcomes and cost-effectiveness of strategies for managing people at high risk for diabetes (Structured abstract),ĺeng,Buy,J Clin Psychiatry,1555-2101,69,?,1/8/12,nan,nan
28,971878,Diminished A-cell secretion in the early phase of type I diabetes mellitus,ˊEnglish,Metabolism: Clinical and Experimental,nan,nan,35,11,1/1/86,1074-1077,{S. SrikantaO. P. GandaR. E. Gleason}
29,20010101,Strong stability and host specᰤific bacterial community in faeces of ponies.,enĺg,PLoS One,Some college,1932-6203,00,9,1/13/01,e75079,{Dinw M BlaclmprvKusxty QojgwlJildcy J WottanTrmc PmnnuxneBemmw FurriwC Jwmie BecbolbNwnl R NcEwznSgdab W BirbfkmdKcu A HadrosGqrulmne IeE AddoEpec Futvsue}
30,819166,Responses to open peer commentaries on the subjective brain identity and neuroethics,nan,-1,nan,15265161 (UDWN),9,9,nan,W1-W4,?
31,880881,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,kor,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Korean J Gastroentࡓerol,1598-9992,52,6,1/8/12,384-8,nan
32,20010101,Efficacy and safety of the low-molecular weight heparin enoxaparin com㹋pared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,nan,Eur. Heart J.,nan,0195-668X,28,17,1/7/09,nan,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,954388,Optimal Starting Age for School Attendance: FY76 Issue Analysis,English,nan,nan,nan,0,0,1/1/74,46,{Marilou Madden}
34,20010101,Bone density and body composition in young women with chronic fatigue syndrome.,eng,nan,nan,1528-395X,904,-1,5/1/00,625-7,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
35,676042,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stroke Cerebrovascࢱ Dis,1532-8511,Some college,2,1/15/02,68-951,{Yan-Xin ZhaoJun-Chao XieXue-Yuan LiuHan Yan}
36,353972,Chimd fexkal auhfe zr x fysk factix fjt sdxhzl risy bthadiolrs eninb smdiamjy dksafxwidsgrd aaolevcvncs in Kfaddv Kpyerua.,nan,Vulnerable Children and Youth Studies,nan,1745-0128 1745-0136,3,nan,1/9/04,243-248,{H K Oljff}
37,20010101,Functional conservation and divergence of J-domain-containing ZUO1/ZRF orthologs throughout evolution.,nan,Respiration; international review of thoracic diseases,ҐRespiration,0025-7931,88,1,1/14/01,207-220,{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
38,660168,nan,eng,Neurosurgery,Neurosurgery,1524-4040,64,2,1/9/02,316-ۭ26; discussion 326-7,{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
39,732534,Ojd lf kagk's way: ckgblnj violgjvv in the EA,English,Hdzltr Fackoynits Magaedmqnt,Some college,0899-6210,8,10,1/1/95,20-6 28,{T. YamamotoT. TakanoM. TakanoW. HiguchiY. NitaharaK. SaitoD. ShiK. Ozaki}
40,nan,The incidence of contrast-induced nephropathy in trauma patients.,eĺng,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J EmerӜg Med,147Ǖ3-5695,15,3,1/8/06,134-9,{Rich SinertShoma DesaiAntonia HippCarmen Lopez}
41,372175,Glsioafvpc dnaltsia pg prkgov lrncik bewm rrevvihg rwvyavipm thetalv vzrsha eowc [simdfd lvtevdiby mochlwfed rdaietuon thcxaij for sqkalogs bepn xarzihoma pf trf enal xanal,nan,-1,nan,ǀ0360-3016,9i0,1,nan,nan,nan
42,776189,.star ni noisulcco yretra ditorac nommoc laretalinu retfa decuder si gniniart lacisyhp yb decudni noitavele slevel FNDB niarB,eng,nan,J. Cereb. Blood Flow Metab.,nan,34,1a0,1/14/10,1681-7,nan
43,nan,Multiresistance of clinically relevant gram-positive cocci,nan,Intensivmedizඇin und Notfallmedizin,nan,0175-3851,34,7,1/1/97,655-663,{S. TruongK. H. TreutnerM. JansenC. SchravenV. DA  - Jul DP  - NLM ET  - 1999/07/03 SchumpelickJ. Neuerburg}
44,23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,deM maF draoB mA J,?,72,1,1/14/01,42-55,{Leila JacksonBrian J WellsGregory S CooperSiran KoroukianMichael W Kattan}
45,719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,nan,Energy and Buildings,nan,nan,42,12,nan,2331-2337,{R. LuckP. MagoN. Fumo}
46,86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,-1,nan,1538-7445,71,nan,5/15/11,Sep-82,?
47,433667,20010101,nan,nan,nan,nan,0,0,nan,nan,nan
48,530323,Strategies for partner notification for sexually transmitted infections including HIV.,eng,Cochrane Database Syst. Rev.,nan,1469-493X,0,-1,nan,2571,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,102893,nan,eng,nan,J Clin Psychiatry,1555-2101,71,11,nan,1518-25,{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,nan,Annals of Oncology,nan,nan,Some college,0,1/10/01,viii284,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,217725,Use of alendronate in peri-implant defect regeneration,Ejcpidh,nan,nan,nan,70,2,1/1/99,151-158,?
52,730822,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,English; ABSTૡRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,Ann R Coll Surg Engl,0035-8843,76,5,nan,324-326,{Jayatunga APDark CHJahangiri MBradley JWP}
53,792956,20010101,eng,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Some college,nan,91,11,nan,984-98,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Journal of science and medicine in sport / Sports Medicine Australia,J Sci Med Sport,1878Ǖ-1861,13,3,1/10/11,597-601,?
55,302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan,nan,nan,nan,90,3,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,276851,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,Some college,Computers & chemical engineering,Comput Chem Eng,0098-1354,71,-1,4/14/1Ś2,715-727,{Shibin MathewIpsita Banerjee}
57,616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,Some college,Journal of clinical anesthesia,J Clin Anesth,0952-8180,18,6,1/6/09,427-35,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
58,221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,Some college,nan,nan,nan,7,0,1/12/01,34,}ihcugiroH .TatigaH .HotuM .TamoN .TihsoyiM .K{
59,548616,seireS ycaretiL & egaugnaL .srenraeL egaugnaL hsilgnE rof secitcarP dna smargorP seiciloP :slaugniliB tnegremE gnitacudE,nan,sserP egelloC srehcaeT,nan,?,0,0,1/10/10,nan,{Mvfjiq TwrdisOj Ajbe Kmaifnvk}
60,669596,Auouuxr surxktzk bwdwgct tnszoznded atd rwmfbnec fixwfikg pwjddhewas jn eltcn jnee ddtgrokpsdry: e lsta-xnqlysld ahe strvekatkf cunpafdynce abxlhrlx ufnng veghvcess.,eng,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,Adm Policy Ment Health,1433-7347,22,12,1/6/12,CD002843,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,ĺeng,Applied nursing research : ANR,J Geriatr Oncol,1879-4076,6,1,1/15/01,15-22,{Marlies L van BekkumBarbara C van MunsterMarije E HamakerCarolien H SmorenburgPeter L M Thunnissen}
62,108424,Omybome of jxxgrlw bh'aws pwtoqnfr.,ĺeng,nan,gruS sebO,0960-8923,12,2,1/2/04,261-4,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,Enˊglish,N. Cwrd. Sktc.,nan,0007-0912,26,2,1/11/Œ01,144-147,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,173830,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,nan,nan,0091-6749 (Pgkne),116,1,nan,nan,{S. H. SichererD. Y. M. Leung}
65,852927,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,nan,-1,nan,?,28,?,1/9/01,34,{W. YuR. PaganiL. Huang}
66,237623,nan,eng,Clinical evidence,)enilnO( divE nilC,1752-8526,8002,1,1/12/01,nan,{Ajnqn L Bjnced}
67,912884,A guide to physiotherapy in cereb࿋ral palsy,nan,Medicinski Glasnik,nan,nan,18,0,1/8/01,410-413,{CҮ. E. Barber}
68,20010101,nan,nan,AICS Cvvivrs,nan,1981-8963,12,3,nan,nan,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Chenఽg Xue Za Zhi,1001-5515,k29,3,1/12/06,453-5 459,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150,Cranial reconstruction of major traumatic defects in children with osteoinductive and resorbable materials,eng,Ophthalmic surgery and lasers,nan,1082-30Ǌ69,Some college,3,3/1/99,Some college,{O Ceki_C Batman}
71,572010,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,eng,CANCER,nan,0008-543W,nan,22,Alabama,310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
72,826030,The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded placebo-controlled investigation,eng,-1,Vug H Gawdhjgwfv Ntrr,1474-5151,11,2,1/12/01,183-9,{Cecilia Bj_rkelundMargaretha Jerlock}
73,20010101,20010101,gne,nan,K. Temrll. Drk.,0895-6111,334,0,nan,112-8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,574309,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,English,Trdnsolwneatkmj,Transplaقntation,0041-1337,99,7,1/15/01,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,200077,Plasma cell leukemia--a case report.,Some college,Indian Journal of Pathology and Microbiology,nan,nan,Some college,3,1/3/07,nan,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512,CABG again outshines stenting for some patients with coronary artery blockage,emj,nan,nan,nan,0,?,1/13/01,Some college,{M. Mitka}
77,715052,20010101,nan,nan,nan,nan,25,3,nan,7111-7120,{NCT01713205 }
78,172966,Food allergy in children,nan,Ugeskr Laeger,nan,nan,Some college,10,1/6/01,141-8,nan
79,140274,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,ejy,Nepal Medical College journal : NMCJ,Hepal Mdd Foln O,nan,1,17,1/10/01,9-Jun,{J Stilkind}
80,282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,nan,Trcnrfbxiju,nan,?,l48,?,1/8/01,Sep-82,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,835177,KRCS ouhatlmuak shwtyf efserdmcnd nn oxtnzhnx wpcg kwnestxbif golpeesyzk vagcdg: xre tne clijifwl ympnusationf so rjexr?,gne,Harefuah,European journal of cancer care,0961-5423 (Print) 0961-5423,19,2,1/10/01,167-71,{M. HebbarP. FournierO. Romano}
82,519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,Statistical methods in medical research,Neurobiol. Aging,?,16,1,1/7/02,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
83,668772,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,TEACHING Exceptional Children Plus,nan,8139-3551 8139-3551,1,3,1/5ĥ/01,nan,{Milagros M. SessionsKevin J. Miller}
84,408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,apsgne,Actas urologicasਪ espanolas,nan,1699-7980,39,4,1/15/05,Some college,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,889481,Chronic compartment syndrome an important cause of work-related upper limb disorder,rop     gne,Einstein (Sao Paulo),Einstein (Sao Paulo Brazil),1679-4508,12,2,nan,159-63,{W. HummigJ. Stechman NetoL. F. Tonial}
86,894596,Anti-hypertensive medicines prescribing for medical outpatients in a premier teaching hospital in Nigeria: a probable shift of paradigm.,nan,nan,nan,9790000000000,3,0,1/8/01,1937-1958,{Mnqudl F_jcmee-LarrBalsx HolkeaJmwqu_n IvqljsrdoHoaxkim VonasIiatnlf WrfagqsmaviwIadyva Gugegt}
87,604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,gne,PRIMUS,Journal of medical toxicology : official journal of the American College of Medical Toxicology,nan,2,4,1/6/12,nan,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,220950,Forensic odontology: A prosthodontic view,eng,nan,nan,nan,4,1,1/12/01,38-41,{F. BodxbiX. Gusavo}
89,nan,Rapid diagnosis of Mycobacterium tuberculosis infection in children using interferon-gamma release assays (IGRAs).,eng,Int J Gynaecol Obstet,nan,0895-6111,64,1,1/1/00,nan,?
90,914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,nan,Regidhe de Teirinogue,Etv.Neuril.,0210-0010,46,3,1/8/01,135-1Ţ38,}snitraM-sepoL .A .RileracuL-semoG .JocehcaP .T .MamiL .O .MileracuL .R .PsatierF ed .T .T .SamiL .S .P .RazotroT .CoriebiR-anigeR .S{
91,346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,nan,J Carbluvasv Mes (Vagqtstkxn),Tourndu or catqiovxdxbjag mecivybf (Jsgerrtowm Kb.),1558-2027,10,3,1/14/01,261-3,{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
92,612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Acta dermato-venereologica,nan,1776-2588,27,1,1/10/01,Jul-9Ǆ3,{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN FreymondY PachecoA Traverse-Glehen}
93,Ĵ282053,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,Blrodytx & tkfacco eeweavfi : oyyleial journzo lv thr Wicmetu for Devxarfh oj Nicotlne cga Tufzcro,1462-2203,1,4,nan,341-6,{M. W. MartinR. SaundersS. Levin}
94,870257,Primary external fixation versus plaster immobilization of the intra-articular unstable distal radial fracture in the elderly,English,Journal of Social Service Research,nan,1540-7314 0148-8376,37,?,1/11/01,481-489,{J M CislerT MletzkoC D KiltsS TripathiG A JamesX P HuC HeimC B NemeroffH S Mayberg}
95,417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eĺng,Am J Manag Care,Thz Amediean muucnzp ov jauqyec rxre,nan,19,1,1/13/01,SP26-7,{A. A. Kaddis}
96,949067,20010101,Some college,-1,Expert opinion on drug metabolism & toxicology,?,3,3,1/7/01,315-20,{A. D. Lwngobm}
97,931323,Prevalence of allergic diseases in Poland - ECAP study,nan,nan,nan,nan,Some college,0,1/9/01,326-327,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
98,7524Ľ56,The changing patterns of systemic fluoride intake,nan,J Dent Res,Some college,0022-0345,71,5,1/1/92,1228-37,{B. A. Burϸt}
99,377284,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,Some college,Am J Physiol Endocrinol Metab,Some college,?,283,3,1/2/09,46-655E,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,420138,Dietary practices of ballet jazz and modern dancers,nan,Journal of the American Dietetic Association,J Am Diet Assoc,1878-3570,Some college,3,1/1/92,319-324,{Stensland SHSobal J}
101,372444,Iatrogenic perforation at colonic imaging.,nan,nan,nan,nan,0,0,nan,nan,{IMLL}
102,816680,The embodied nature of medical concepts: Image schemas and language for pain,English,Cognitive Processing,nan,nan,15,3,1/14/01,283-296,{M. Tercedor SnchezJ.A. Prieto Velasco}
103,491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,nan,nan,nan,2f4,22,nan,Some college,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,628299,Risk iy jestwfhuhwl amqnetes kelkynur ng wlken wovm pulyxirtpe otsfr rfngtkme: x shanzkstic revues qnd x kxua-qndlfrix.,nan,Fertility and sterility,Fatyol. Sterlj.,1556-5653,92,2,1/9/08,667-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
105,72089,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,Some college,nan,nan,1432-0843,73,4,1/14/04,721-7,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,847287,20010101,eng,Psycho-oncology,Psycנhooncology,1057-9249,15,3,1/6/03,248-58,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,764224,High intensity interval exercise training in overweight young women,nan,nan,nan,nan,52,3,1/12/01,255-62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,591619,20010101,Some college,nan,nan,nan,39,2,1/12/01,nan,{A. D. HayA. LoveriᡲngC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,125072,nan,ĺeng,Current opinion in pharmacology,Curr Opin Pharmacol,?,3,22,1/3/04,146-51,{NCT01893931 }
110,255432,Pool fencing for preventing drowning in children.,eng,The Cochrane Database Of Systematic Reviews,nan,?,-1,2,1/1/00,CD001047,{D C ThompsonF P Rivara}
111,20010101,nan,ĺeng,Cancer immunology immunoth෩erapy : CII,Some college,1432-0851,63,9,1/14/09,479-82,nan
112,141187,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,English,nan,nan,5506-4402,3,10,nan,nan,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,148787,Cardiac atrophy in women following bed rest,eng,nan,nan,nan,19,0,1/7/01,8-16 ST  - Cardiac atrophy in women following bed rest-,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
114,779281,Patent abstractsnull,nan,Industrial Robot: An International Journal,nan,0143-991X,38,4,nan,nan,{NULL}
115,684757,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,enĺg,The Journal Of Rheumatology,J Tretoeell,?,28,nan,1/1/0Ĥ4,745-50,{A H ZwindermanM MunnekeG J TijhuisZ de JongJ M HazesT P Vliet Vlieland}
116,ļ447382,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
117,585766,Thermoregulatory response of women to intermittent work in the heat,nan,Journal of applied physiology,loisyhP lppA J,0021-8987,e41,0,nan,57-61,?
118,185291,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,nan,nan,nan,nan,13,0,1/10/01,305-310,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
