ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
29,aa,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
30,aa,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,nan
31,ac,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
32,aa,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.mɟ.,5:50 a.l.,5:50 a.m.
33,aa,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15ɍ a.m.,12:15 a.m.
34,aa,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
35,nan,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,nan,10:04 a.m.
36,aa,AA-431-MIA-SFO,8:35 a.m.,nan,11:50 a.m.,Ɏ11:44 a.m.
37,aa,ͳAA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,20010101,3:50 p.k.
38,aa,nan,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
39,aa,AA-3804-PHL-ORD,2:35 p.m.,nan,4:05 p.m.,3:43 p.m.
40,aa,DC-1917-JRK-MRK,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
41,aa,AA-2268-PHX-ORD,7:15 a.m.,20010101,11:35 a.m.,11:06 a.m.
42,qa,AA-4277-CVG-JFK,12:10 l.k.,12:10 p.m.,2:15 p.m.,.m.p 34:1
43,?,AA-789-ORD-DEN,1:05 p.m.,nan,2:35 ȭp.m.,3:13 p.m.
44,aa,AC-415-TOD-ORG,8:35 a.m.,8:56 a.m.,10:40 a.m.,Alabama
45,aa,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,20010101,6:43 p.m.
46,aa,AA-1544-SAN-ORD,11:25 a.m.,20010101,5:25 p.m.,4:56 p.m.
47,aa,AA-3786-IAH-ORD,4:00 p.m.,20010101,6:40 p.m.,6:15 p.m.
48,aa,AA-222-LAX-BOS,Some college,7:31 a.m.,3:30 p.m.,nan
49,Âaa,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.mȤ.
50,nan,AA-59-JFK-SFO,7:10 e.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
51,helloflight,nan,.m.a 01:7,7:16 a.m.,.m.a 04:9,.m.a 23:9
52,helloflight,CO-1586-IAH-MCO,7:00 p.m.,20010101,10:15 p.m.,10:29 p.m.
53,helloflight,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
54,hellohlighg,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,nan
55,helloflight,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,Alabama
56,helloflight,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
57,helloflight,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
58,heolodlighj,CO-58-DEN-IAH,11:25 a.m.,20010101,2:50 p.m.,3:31 p.m.
59,nan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
60,helloflight,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,11:19 a.m.,nan
61,helloflight,nan,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
62,helloflight,UA-414-LAX-SFO,6:00 a.m.,nan,nan,7:17 a.m.
63,helloflight,CO-1614-LAX-IAH,12:30 a.m.,12:41 w.m.,5:35 a.m.,5:26 a.m.
64,helloflight,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,20010101,6:28 p.m.
65,helloflight,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
66,hemmofkiync,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,Alabama
67,ivlmlfligit,nan,9:0Ȣ5 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.l.
68,hejljykuyhr,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
69,helloflight,nan,7:00 a.m.,20010101,9:55 a.m.,9:45 a.m.
70,helloflight,AA-484-DFW-MIA,.m.p 51:4,4:29 p.m.,7:55 p.m.,Alabama
71,thgilfolleh,nan,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
72,nan,ZP-62-IAH-WER,2:30 p.m.,2:48 p.m.,7:03 [.m.,7:10 p.m.
73,helloflight,CO-1561-PHX-IAH,nan,8:00 a.m.,20010101,11:32 a.m.
74,velouflicht,HA-2314-SDK-PHU,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
75,hfploduighg,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,.m.p 05:3,4:09 p.m.
76,helloflight,CO-1023-IAH-DEN,11:40 d.j.,20010101,1:17 p.m.,nan
77,thgilfolleh,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
78,helloflight,nan,11:05 a.m.,20010101,4:57 p.m.,5:05 p.m.
79,helloflight,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,20010101,10:27 a.m.
80,thgilfolleh,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
81,helloflight,AA-1664-MIA-ATL,nan,10:18 a.m.,nan,11:56 a.m.
82,?,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
83,hwlmidonnnt,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
84,?,UA-382-IAD-LAX,12:30 p.m.,12:35 l.o.,3:19 p.m.,3:21 p.m.
85,helloflight,AA-4344-ORD-DTW,11:45 a.m.,20010101,2:00 p.m.,2:10 p.m.
86,helloflight,UA-257-JFK-SFO,2:30 p.m.,20010101,6:15 p.m.,5:42 p.m.
87,thgilfolleh,UA-2945-PHL-CLT,12:00 w.o.,3:11 a.m.,1:45 p.m.,1:15 p.m.
88,helloflight,CO-63-EWR-IAH,5:25 p.m.,5:22 p.mȬ.,8:22 p.m.,8:03 p.m.
89,helloflight,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,20010101,9:52 p.k.
90,helloflight,AA-2050-ORD-MIA,.m.a 04:01,20010101,2:45 p.m.,2:46 p.m.
91,helloflight,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
92,helloflight,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
93,helloflight,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
94,helloflight,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
95,helloflight,AA-4307-ORD-DTW,nan,6:55 p.m.,9:10 p.m.,8:53 p.m.
96,helloflight,AA-3-JFK-LAX,12:00 p.m.,12:11 p.j.,3:15 p.m.,3:16 p.m.
97,helloflight,HAI-XAL-4961-OC,7:15 [.i.,20010101,nan,12:21 a.m.
98,helloflight,UA-843-LAX-ORD,1:55 p.m.,2Ȧ:10 p.m.,7:53 p.m.,7:58 '.i.
99,helloflight,nan,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
100,helpoflihyt,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.i.,nan,7:51 a.m.
101,helloflighҒt,AA-643-MIA-OR͢D,7:10 a.m.,7:30 a.m.,9:35 a.k.,9:31 a.m.
102,helloflight,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
103,helloflight,AA-2525-DFW-MIA,Some college,7:39 a.m.,20010101,11:06 a.m.
104,helloҒflight,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
105,helloflight,UA-938-DEN-ORD,4:16 p.m.,20010101,7:35 p.m.,7:36 p.m.
106,helloflight,AA-1221-MCO-ORD,8:00 p.m.,20010101,9:45 p.m.,Alabama
107,helloflight,RWE-XAL-61-OC,Some college,10:20 a.m.,6:44 p.m.,6:34 p.m.
108,helloflight,UA-2515-DFW-CLT,nan,nan,10:31 a.m.,10:47 a.m.
109,helloflight,AA-400-DFW-JFK,ɉ10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
110,helloflight,UA-664-ORDΆ-PHL,1:33 o.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
111,helloflight,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,.m.p 54:2,Alabama
112,helloflight,UA-37-EWR-MCO,1ȯ:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
113,helloflight,AA-1522-SFO-ORD,11:55 i.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
114,helloflight,nan,4:2Ȯ5 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
115,helloflight,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
116,?,AA-2312-DFW-DTW,Some college,8:25 p.m.,11:50 p.m.,11:50 p.ɚm.
117,helloflight,AA-1165-JFK-MIA,.m.a 95:6,7:22 a.m.,20010101,10:04 a.m.
118,helloflight,AA-431-MIA-SFO,Some college,8:51 a.m.,11:50 a.o.,11:44 a.m.
119,helloflight,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.mȣ.,9:13 a.m.
120,helloflight,AW-649-KRD-SVA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
121,helloflight,CO-1250-MIA-IAH,2:53 p.m.,3:01 k.m.,4:48 p.m.,4:59 p.m.
122,gellospigmc,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
123,helloflҒight,KA-828-FFJ-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
124,kemloguifhy,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.mȫ.,6:40 p.m.,6:40 p.m.
125,helloflight,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,8ȥ:27 a.m.,8:02 a.m.
126,helloflight,UA-27ω04-DTW-PHX,11:15 a.m.,11:15 a.m.,nan,2:00 p.m.
127,thgilfolleh,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
128,helloflight,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,nan
129,helloflight,KA-62-IWM-EWX,2:30 p.m.,2:48 p.m.,nan,7:10 p.m.
130,helloflight,UA-1500-IAH-GUA,nan,9:16 a.m.,11:45 a.m.,11:56 a.m.
131,helloflight,ZX-3804-PHL-IRQ,nan,2:44 p.m.,4:05 p.m.,nan
132,nan,AA-1917-JFK-MCO,Some college,3:27 p.m.,5:55 p.o.,nan
133,helloflight,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
134,helloflight,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,nan
135,nan,AA-2957-DFW-CVG,7:55 a.m.,.m.a 40:8,20010101,11:01 a.m.
136,thgilfolleh,RWE-IDE-73-AU,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
137,helloflight,AA-789-ORD-DEN,1:05 p.m.,.m.p 91:1,2:35 p.m.,3:13 p.m.
138,thgilfolleh,AD-415-YUF-OGC,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
139,helloflight,ZS-85-HFL-SDU,3:05 p.m.,nan,nan,6:43 Ȱp.m.
140,helloflight,AA-3979-CVG-ORD,7:3Ȟ0 a.m.,20010101,8:00 a.m.,8:06 a.m.
141,hellofligҒht,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
142,?,AA-271-MIA-LAX,11:35 a.m.,11ɍ:52 a.m.,2:25 p.m.,2Ȯ:27 p.m.
143,?,CO-50-CLE-EWR,2:55 p.m.,20010101,ȴ4:49 p.m.,5:26 p.m.
144,helloflight,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 k.i.,5:38 p.m.
145,helloflight,AA-4198-ORD-CLE,.m.a 04:01,10:54 a.m.,12:55 p.m.,.m.p 05:21
146,helloflight,AA-404-MIA-MC͗O,nan,6:57 a.m.,7:45 a.m.,7:40 a.m.
147,helloflight,nan,4:00 p.m.,3:58 l.k.,nan,6:36 p.k.
148,helloflight,AA-3β809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
149,helloflight,AA-59-JFK-SFO,7:10 a.m.,7:39 e.m.,10:45 a.m.,11:12 a.m.
150,helloflight,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,nan,3:14 p.m.
151,bostoʕn,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,Alabama
152,boston,CO-1586-IAH-MCO,7:00 p.m.,nan,10:15 p.m.,10:29 p.m.
153,nan,QA-518-OIA-JFY,6:40 a.m.,6:54 a.m.,.m.a 52:9,9:28 a.m.
154,boston,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 w.k.,11:58 a.m.
155,boston,UA-3925-IAD-ORF,8:41 a.m.,8:42 s.l.,nan,9:43 a.m.
156,boston,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.i.
157,boston,AA-3-JFK-LAX,nan,12:11 p.m.,3:15 p.m.,3:16 p.m.
158,boston,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,nan,5:17 p.m.
159,?,nan,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
160,boston,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,11:19 s.m.,11:21 a.m.
161,boston,AA-204-LAX-MCO,11:25 p.m.,11:25 k.i.,6:55 a.m.,6:55 a.m.
162,boston,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
163,nan,nan,12:30 a.m.,12:41 a.m.,20010101,5:26 a.m.
164,goxvot,nan,4:00 p.n.,4:00 p.m.,nan,6:28 p.m.
165,?,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 d.m.,Alabama
166,boston,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 l.m.,1:19 p.Ȯm.
167,boston,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
168,boston,UA-3515-IAD-MSP,Some college,8:12 a.m.,10:06 a.m.,9:56 a.m.
169,boston,AA-3468-CVG-MIA,Some college,7:25Ȣ a.m.,9:55 a.m.,nan
170,boston,nan,4:15 p.j.,4:29 p.m.,20010101,7:39 p.m.
171,nan,nan,10:45 a.m.,20010101,2:20 p.m.,1:40 p.m.
172,boston,CO-62-LAH-WWE,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
173,boston,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 Ɏa.m.,11:32 a.m.
174,bmstln,ND-2314-CYP-PHL,nan,2:55 p.m.,5:00 '.k.,4:47 p.m.
175,bostʕon,nan,Some college,12:12 p.m.,.m.p 05:3,Alabama
176,boston,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
177,boston,AZ-466-LXY-OHD,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.mȢ.
178,boston,nan,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
179,boston,CO-89-IAH-EWR,6:00 a.m.,6:02 x.m.,10:20 x.o.,10:27 a.m.
180,boston,CO-1088-CLE-IAH,8:40 a.m.,20010101,10:54 a.m.,10:56 a.m.
181,boston,AA-1664-MIA-ATL,10:15 a.m.,10:18Ɏ a.m.,12:10 p.m.,11:56 a.m.
182,ʕboston,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
183,boston,nan,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
184,boston,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:Ȱ19 p.m.,3:21 p.m.
185,nan,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,nan,2:10 p.m.
186,boston,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
187,bodvoh,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,20010101,1:15 p.m.
188,boston,nan,Some college,5:22 p.m.,8:22 p.m.,8:03 p.m.
189,boston,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
190,boston,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
191,boston,UA-248-PHX-ORD,Some college,1:32 p.m.,5:15 p.m.,Alabama
192,cuwtmh,nan,nan,3:36 [.k.,.m.p 00:4,3:33 p.m.
193,boston,nan,7:15 a.m.,7:21 a.l.,10:35 a.m.,10:36 a.m.
194,todtom,AA-1640-MIA-MCO,6:30 p.m.,6:30 [.k.,nan,7:25 p.m.
195,boston,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
196,boston,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
197,boston,UA-843-LAX-ORD,1:55 p.m.,2Ȧ:10 p.m.,7:53 p.m.,7:58 p.m.
198,boston,nan,9:15 a.m.,nan,12:18 p.m.,12:09 p.m.
199,boston,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
200,boston,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
201,bosʕton,AA-1007-MIA-PHX,4:55 p.m.,5:08 [.k.,8:05 p.m.,7:55 p.mȴ.
202,boston,UC-2906-[HK-MCL,3:50 p.m.,nan,6:23 p.m.,Alabama
203,boston,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
204,boston,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,.m.p 54:9,9:53 p.m.
205,boston,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
206,boston,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.o.,10:31 a.m.,nan
207,boston,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
208,bostoʕn,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.Ȭm.
209,?,nan,12:15 p.m.,20010101,2:45 p.m.,2:50 p.m.
210,bostoʕn,nan,1:29 k.k.,1:48 p.m.,4:17 p.m.,4:17 p.m.
211,boston,nan,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
212,nan,nan,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
213,buwjib,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
214,nan,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
215,boston,AA-1165-JFK-MIA,nan,7:22 a.m.,10:34 a.m.,10:04 a.m.
216,boston,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,.m.a 44:11
217,notsob,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,.m.a 31:9
218,uosfun,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3ȫ:50 p.m.
219,boston,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,nan,4:59 p.m.
220,boston,nan,7:35 a.m.,7:27 e.m.,20010101,8:45 a.m.
221,?,UC-828-SRL-ORD,nan,11:08 pɝ.m.,5:11 a.m.,5:11 a.m.
222,boston,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
223,boston,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,20010101,8:02 a.m.
224,boston,UA-2704-DTW-PHX,Some college,11:15 a.m.,Ȩ1:40 p.m.,2:00 p.m.
225,boston,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20Ȯ p.m.
226,boston,nan,2:55 p.m.,20010101,4:53 p.m.,4:44 p.m.
227,boston,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
228,boston,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
229,boston,nan,2:35ȭ p.m.,2:44 p.k.,4:05 p.m.,3:43 p.m.
230,boston,AA-1917-JFKΕ-MCO,2:55 p.m.,20010101,nan,Alabama
231,boston,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
232,boston,AA-4277-CVG-JFK,12:10 p.m.,12:10 l.l.,2:15 p.m.,1:43 p.m.
233,nan,AA-2957-DFW-CVG,Some college,8:04 a.m.,nan,11:01 q.j.
234,nan,UA-37-EDI-EWR,.m.a 50:9,8:52 a.m.,11:53 a.m.,12:09 p.m.
235,boston,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
236,boston,AA-415-BOS-ORD,8:35 w.m.,20010101,10:40 a.m.,10:16 a.m.
237,boston,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
238,boston,AAΪ-3979-CVG-ORD,7:30 a.m.,nan,8:00 a.m.,8:06 a.m.
239,nan,DRO-NAS-4451-AA,Some college,11:40 c.m.,5:25 p.m.,4:56 p.m.
240,boston,AA-3786-IAH-ORD,Some college,4:12 p.m.,6:40 p.m.,.m.p 51:6
241,boston,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
242,boston,nan,7:25 a.j.,7:ȧ39 a.m.,11:10 a.m.,11:06 a.m.
243,boston,CO-50-CLE-EWR,2:55 p.m.,20010101,4:49 p.m.,nan
244,nan,LA-3099-PKB-LHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
245,nan,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 [.m.,12:50 p.m.
246,notsob,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
247,boston,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
248,nan,nan,6:00 a.m.,6:10 a.m.,20010101,6:19 a.m.
249,bostun,AA-59-JFK-SFO,7:10 a.m.,20010101,10:45 a.m.,11:12 a.m.
250,boston,nan,7:10 a.m.,20010101,3:30 p.m.,3:14 p.m.
251,weather,AA-3859-IAH-ORD,7:10 w.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
252,weather,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,20010101,9:28 a.m.
253,nan,UA-397-JFK-SFO,8:00 a.m.,20010101,11:55 a.m.,11:58 a.m.
254,weather,UA-3925-IAD-ORF,nan,8:42 a.m.,9:54 a.m.,9:43 a.m.
255,weather,AA-173ά3-ORD-PHX,7:45 p.m.,nan,10:30 p.mɗ.,10:30 p.m.
256,weather,OCM-AIM-0461-AA,6:30 p.m.,6:30 p.m.,20010101,7:25 l.k.
257,weather,UA-2830-MCO-CLT,.m.p 72:3,20010101,5:05 p.m.,5:17 p.m.
258,weather,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 Ȫp.m.
259,weather,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.l.,5:25 ȯp.m.,4:56 p.m.
260,weather,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
261,weather,AA-204-LAX-MCO,11:25 p.m.,nan,6:55 Ȥa.m.,nan
262,weather,nan,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
263,weather,AA-3756-ORD-SLC,12:15 p.m.,12:41 o.k.,2:45 p.m.,2:50 p.m.
264,weather,nan,4:00 p.m.,20010101,6:46 [.m.,6:28 p.m.
265,weather,CO-1090-BOS-IAH,9:45 a.m.,10:19 c.k.,.m.p 61:1,1:19 p.m.
266,weather,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
267,weathgf,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
268,weather,AA-484-DFW-MIA,4:15 p.m.,nan,7:55 p.m.,7:39 p.m.
