id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
110072,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,,0214-1221,34,10,1/14/10,Apr-43,"{""Jacques Van Hoecke"",""Hayat Banoujaafar"",""Christine Marie"",""Claude M Mossiat""}"
431896,Multiresistance of clinically relevant gram-positive cocci,,Intensivmedizin und Notfallmedizin,,0305-1862,34,7,1/1/97,"48-57; quiz 58, 60","{""R Schwarz"",""J Ernst"",""M Zenger"",""E Br_hler"",""R Schmidt""}"
429995,Bruxismo em crian_as Bruxism in children,eng,Indian Journal of Pathology and Microbiology,J Am Board Fam Med,1557-2625,89,1,1/14/01,42-55,"{""Leila Jackson"",""Brian J Wells"",""Gregory S Cooper"",""Siran Koroukian"",""Michael W Kattan""}"
719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,,Journal of the National Cancer Institute,,0378-7788,42,12,1/12/01,2331-2337,"{""J_rgen Rehm"",""Gerhard Gmel"",""Maurizio Trevisan"",""Christopher T Sempos""}"
720775,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,,,1538-7445,16,10,5/15/11,,"{""Stephanie J Weinstein"",""Rachael Z Stolzenberg-Solomon"",""Philip R Taylor"",""Barry I Graubard"",""Jarmo Virtamo"",""Demetrius Albanes"",""Li Jiao""}"
749261,Fc receptor-like 3 (FCRL3) -169 C/T polymorphism and systemic lupus erythematosus: A meta-analysis.,,,,,0,0,,,{NULL}
77389,"Strategies for partner notification for sexually transmitted infections, including HIV.",eng,Pharmacy practice,,1469-493X,10,2,1/13/01,CD002843,"{""Catherine Mathews"",""Moleen Zunza"",""Adel Ferreira"",""Nicola Low"",""Taryn Young""}"
519732,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Cochrane Database Of Systematic Reviews,J Clin Psychiatry,1555-2101,71,0,1/11/10,1518-25,"{""Roger S McIntyre"",""Avnish Tripathi"",""Jeanette M Jerrell""}"
864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,,,49,0,1/1/98,viii284,"{""A. Sengupta"",""D. DA  - Feb DO  - 23/1/63 [pii] DP  - Nlm ET  - 2008/01/22 Karsies"",""G. U. Liepa""}"
169270,Lessons learned and not learned from the SUPPORT project.,English,,,,70,0,1/1/99,151-158,"{""P. C. Wollan"",""S. J. Meraw"",""C. M. Reeve""}"
730822,"Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine, clonidine and bupivacaine",eng,Occupational Medicine-Oxford,,1088-3371,76,5,3/1/84,Sep-92,"{""Jayatunga AP"",""Dark CH"",""Jahangiri M"",""Bradley JWP""}"
34962,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,American Acupuncturist,Am J Phys Med Rehabil,1537-7385,91,4,1/13/01,195-203,"{""J P Ioannidis"",""J Lau"",""C Milch"",""D Salem"",""P W Chew"",""N Terrin"",""E M Balk""}"
203084,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",,Journal of science and medicine in sport / Sports Medicine Australia,J Sci Med Sport,,12,9,1/13/01,40-43,"{""J. P. Cegielski"",""S. P. Althomsons""}"
302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,90,3,1/7/01,18-30,"{""M. C. Klein""}"
26216,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,jpn,Computers & chemical engineering,,0098-1354,71,-1,4/14/12,S46-S61,"{""A. L. Steege"",""T. Alterman"",""M. R. Petersen"",""J. Li""}"
616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,eng,Journal of clinical anesthesia,J Clin Anesth,0952-8180,18,6,1/6/09,493-503,"{""David N Maine"",""Genevieve E Courpas"",""James F Weller"",""Jeffrey M Richman"",""Andrew J Rowlingson"",""Christopher L Wu""}"
221086,Quantitative assessment of the influence of common variations (rs8034191 and rs1051730) at 15q25 and lung cancer risk.,eng,,,,7,10,1/12/01,261-3,"{""O. H. Simonsen"",""S. T. Skou"",""H. Thomsen""}"
855970,"Educating Emergent Bilinguals: Policies, Programs, and Practices for English Language Learners. Language & Literacy Series",,Teachers College Press,,1440-1584,0,0,1/10/10,,"{""Paola Scifo"",""Alessandro Del Maschio"",""Livio Luzi"",""Elena Meneghini"",""Alberto Battezzati"",""Gianluca Perseghin"",""Massimo Danna"",""Stefano Benedini""}"
669596,A comparison of early gastric and post-pyloric feeding in critically ill patients: a meta-analysis.,eng,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,0019-5499,34,8,1/14/12,Jul-91,"{""M Caliskan"",""M Karab_c_oglu"",""A Citak"",""N Uzel"",""K Aydin"",""A Nayir"",""D D Soysal""}"
592817,"Bullous impetigo in children infected with methicillin-resistant Staphylococcus aureus alone or in combination with methicillin-susceptible S. aureus: analysis of genetic characteristics, including assessment of exfoliative toxin gene carriage",eng,Journal of geriatric oncology,J Geriatr Oncol,1879-4076,6,1,1/15/01,923-931,"{""M Eckerbom"",""T Magnusson""}"
108424,"The importance, and important limitations, of ultrasound imaging for evaluating thyroid nodules.",,Obesity surgery,Obes Surg,,12,2,1/1/95,261-4,"{""Karen K Lam"",""Steven C Brooks"",""Laurie J Morrison""}"
841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,eng,J. Card. Surg.,,0030-1876 (Print) 0030-1876,44,2,1/1/71,182-91,"{""S. K. Choudhary"",""G. S. Gulati"",""P. Sharma"",""S. Talwar"",""B. Airan"",""S. Mishra""}"
173830,Teaching Calculus and Other Challenging Courses to Nontraditional and At-Risk Students at a Research University.,,Microsurgery,,,39,40,1/5/01,153-163,"{""S. H. Sicherer"",""D. Y. M. Leung""}"
790756,Secondary school tobacco policy and prevention curricula in South Carolina,,Biology of Blood and Marrow Transplantation,,1756-9966,28,3,5/22/14,324-326,"{""Laura Giacinti"",""Silvia Ileana Fattoruso"",""Maria Grazia Arena"",""Luigi Di Lauro"",""Massimo Lopez"",""Domenico Sergi"",""Diana Giannarelli""}"
237623,Neck pain.,ger,Clinical evidence,,1752-8526,2008,4,1/1/90,,"{""Allan I Binder""}"
912884,A guide to physiotherapy in cerebral palsy,,Paediatrics and Child Health,,,78,0,1/5/01,703,"{""C. E. Barber""}"
318931,Trends in the quality of data from 5168 oligonucleotide microarrays from a single facility,,AIDS Reviews,,1559-7016,12,3,1/10/01,153-163,"{""Melissa E. Dichter"",""Karin V. Rhodes""}"
264151,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,eng,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,,,14,0,1/12/06,160-172,"{""G. Peters"",""K. Becker"",""C. Von Eiff""}"
349150,A systematic review on acupuncture for trigeminal neuralgia (Provisional abstract),,Nowoczesne biomateria_y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. Doniesienie wstepne.,,1082-3069,30,3,3/1/99,639-46,"{""K. Y. Tseng"",""H. F. Huang"",""K. I. Cheng"",""H. T. Hsu"",""P. Y. Chang"",""Y. C. Chen"",""I. C. Lu""}"
109843,"A pilot study of rituximab in patients with recurrent, classic Hodgkin disease.",eng,,,0008-543X,98,2,1/9/01,110-1,"{""Anas Younes"",""L Jeffrey Medeiros"",""Frederick Hagemeister"",""Maria Alma Rodriguez"",""Sima Jeha"",""Paolo Fiumara"",""Lynne V Abruzzo"",""John T Manning"",""Jorge Romaguera"",""Andre Goy"",""Dan Jones"",""Peter McLaughlin""}"
826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,The Journal of hand surgery,1474-5151,15,2,1/12/01,183-9,"{""Cecilia Bj_rkelund"",""Margaretha Jerlock""}"
44484,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,American Journal of Bioethics,J. Neurol. Sci.,-4473,16,1,11/15/13,112-8,"{""Everard W Thornton"",""Carolyn A Young"",""Alan Tennant"",""John Ealing"",""Kevin Talbot"",""[Collective Name] UKMND-QoL Group"",""Chris J Gibbons"",""Pamela J Shaw""}"
574309,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study",,Transplantation,Transplantation,0041-1337,99,7,1/14/01,1455-1462,"{""Junge G"",""Rauer B"",""De Simone P"",""Fischer L"",""De Carlis L"",""Kaiser GM"",""Saliba F"",""Duvoux C"",""Metselaar HJ"",""Dong G"",""Nevens F"",""Fung JJ""}"
200077,Inhibition of cisplatin-induced lipid catabolism and weight loss by ghrelin in male mice.,eng,Indian Journal of Pathology and Microbiology,,0377-4929,5,3,1/3/07,484-7,"{""T K Dutta"",""Pampa Ch Toi"",""Bhawana A Badhe"",""L H Ghotekar"",""Debdatta Basu""}"
351877,Stereotactic radiosurgery for spinal metastases: a literature review. [Review],,,,,30,1,1/1/95,17-Aug,{NULL}
715052,Effect of a creative-bonding intervention on Taiwanese nursing students' self-transcendence and attitudes toward elders.,,,,,25,3,1/12/01,,"{""Gianfranco Pagano"",""Giovanni Musso"",""Maurizio Cassader"",""Roberto Gambino""}"
172966,Chronic pain related to quality of sleep,,Transportation Research Part D-Transport and Environment,,0929-693X,13,5,1/1/06,1349-1353,"{""E. Bidat""}"
461657,Evaluation of an Internet Support Group for Women with Primary Breast Cancer,eng,Psychological medicine,,,347,17,1/14/09,37-41 DO  - 10.1080/10810730902805788,"{""J Stilkind""}"
282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,Transfusion,,17-Mar,82,9,1/8/01,1925-1929,{NULL}
835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,Eur J Cancer Care (Engl),European journal of cancer care,0961-5423 (Print) 0961-5423,0,2,1/9/01,2.05E+015,"{""M. Hebbar"",""P. Fournier"",""O. Romano""}"
519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,Statistical methods in medical research,,0927-3972,16,12,1/7/02,13-29,"{""Kaija Leena Kolho"",""Hanne Rintamaki"",""Taina Tervahartiala"",""Timo Sorsa"",""Laura Makitalo""}"
970436,A meta-analysis of alcohol drinking and oral and pharyngeal cancers. Part 2: results by subsites.,,TEACHING Exceptional Children Plus,,0039-1735,0,3,1/11/10,,"{""Milagros M. Sessions"",""Kevin J. Miller""}"
38413,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,Cancer Research,Actas Urol Esp,1699-7980,40,4,1/15/05,481-489,"{""S. B. Venkateshiah"",""N. A. Collop""}"
889481,A systematic review on acupuncture for trigeminal neuralgia (Provisional abstract),eng,Nurs Stand,Transplantation,,12,2,1/14/01,May-51,"{""Martijn W Heymans"",""Tobias van den Berg"",""Han J R Anema"",""Lieke van Oort"",""Bart W Koes"",""Arianne P Verhagen"",""Riekie H C W de Vet""}"
894596,[Blood insulin values after the oral glucose tolerance test (OGTT) and the body composition in 30 obese children].,,,,1742-5255,13,0,1/8/01,1937-1958,"{""Miquel S_nchez-Marr"",""Geoff Holmes"",""Joaqu_n Izquierdo"",""Joaquim Comas"",""Ioannis Athanasiadis"",""Karina Gibert""}"
754594,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,J Med Toxicol,J Stroke Cerebrovasc Dis,0022-5347,2,4,1/6/12,Aug-43,"{""Carey E. Andrzejewski""}"
220950,Forensic odontology: A prosthodontic view,eng,,,,4,1,1/5/01,,"{""S. Gosavi"",""S. Gosavi""}"
416171,A comprehensive assessment of maternal deaths in Argentina: translating multicentre collaborative research into action.,eng,American journal of infection control,Movement disorders : official journal of the Movement Disorder Society,0020-7292,64,1,1/1/91,950-959,"{""A. Sudo"",""S. Ishiguro"",""K. Iida""}"
178078,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,,,Nature,,46,3,1/8/01,350,"{""S. Regina-Ribeiro"",""C. Tortoza"",""R. P. S. Lima"",""S. T. T. de Freitas"",""P. R. Lucareli"",""M. O. Lima"",""M. T. Pacheco"",""J. Gomes-Lucareli"",""R. A. Lopes-Martins""}"
346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Cardiovasc Med (Hagerstown),,1558-2027,4,0,1/9/03,261-3,"{""Giovanni Teodori"",""Marta Leverone"",""Eraldo Occhetta"",""Miriam Bortnik"",""Paolo Marino"",""Marco Marcolongo""}"
821382,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Critical Care Nursing Quarterly,,2072-6643,27,11,1/10/01,,"{""B H Mbatchou Ngahane"",""G Devouassoux"",""H Baudrand"",""B Guibert"",""N Freymond"",""Y Pacheco"",""A Traverse-Glehen""}"
282053,Environmental and genomic factors as well as interventions influencing smoking cessation: a systematic review of reviews and a proposed working model.,eng,Nicotine Tob Res,,1462-2203,8,9,1/1/99,341-6,"{""M. W. Martin"",""R. Saunders"",""S. Levin""}"
870257,Intimate Partner Violence Survivors' Unmet Social Service Needs,English,Journal of Social Service Research,,Feb-62,40,1,1/11/01,464-468,"{""Melissa E. Dichter"",""Karin V. Rhodes""}"
217725,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,,J Sports Sci,1088-0224,15,1,1/13/01,18-31 14p,"{""A. A. Kaddis""}"
260769,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,eng,,,1742-5255,90,3,1/7/01,725.e11-5,"{""Xinran Wang"",""Chenhuan Ding"",""Lilan Chen"",""Shu Li"",""Ting Liu"",""Xia Yin"",""You Wang"",""Xiangjun Sun"",""Wen Di"",""He Li""}"
931323,Prevalence of allergic diseases in Poland - ECAP study,,Am J Clin Nutr,,,4,0,1/9/01,66,"{""Kenichi Kokubo"",""Taro Kamisasanuki"",""Kengo Hayashi"",""Kenichiro Kasai"",""Nobutada Katori""}"
752456,Motor cortex stimulation in patients with post-stroke pain: conscious somatosensory response and pain control,,Nowoczesne biomateria_y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. Doniesienie wstepne.,,0035-9157 (Print) 0035-9157,71,8,1/11/10,Aug-84,"{""B. A. Burt""}"
377284,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,Am J Physiol Endocrinol Metab,American journal of physiology. Endocrinology and metabolism,0172-6390,283,0,1/14/01,54-62,"{""Michelle Firestone""}"
420138,"Dietary practices of ballet, jazz, and modern dancers",,,,1878-3570,92,3,1/1/92,319-324,"{""Michiel A J Kompier"",""Etty G A Wielenga-Meijer"",""Dani_l H J Wigboldus"",""Toon W Taris""}"
444273,Reasons for and against participation in studies of medicinal therapies for women with breast cancer: a debate.,,,,,0,0,,,"{""Z. Hirschfeld"",""I. Brin"",""A. Fuks"",""M. Guelmann""}"
816680,The embodied nature of medical concepts: Image schemas and language for pain,eng,Cognitive Processing,,1612-4782     1612-4790,68,6,1/5/07,1605-11,"{""M. Tercedor Snchez"",""J.A. Prieto Velasco""}"
491006,The exercise prescription: focus on vascular mechanisms.,,,,,24,12,1/15/01,324-326,"{""A. Keliris"",""I. Koutsourelakis"",""A. Minaritzoglou"",""S. Zakynthinos""}"
628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Journal of Environmental Psychology,,1556-5653,92,11,1/9/08,47-51 ST  - The concept of neurosis in a cross-cultural perspective-,"{""Christos A Venetis"",""Basil C Tarlatzis"",""Konstantinos A Toulis"",""Efstratios M Kolibianakis"",""Dimitrios G Goulis"",""Ioannis Papadimas""}"
719389,Intra-operative change of gastric ph during laparotomic cholecystectomy under general anaesthesia: A prospective case-control study,eng,Cancer chemotherapy and pharmacology,,1432-0843,73,4,1/14/04,721-7,"{""Carey E. Andrzejewski""}"
847287,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,,,Journal of applied physiology,1057-9249,45,3,1/6/03,248-58,"{""Sarah McGraw"",""Vida M Petronis"",""Charles S Carver"",""Nancy Avis"",""Kristie Long Foley"",""Deborah F Farmer"",""Roselyn G Smith"",""Kevin Smith""}"
718292,High intensity interval exercise training in overweight young women,,,,,31,3,1/12/01,,"{""Y. Fengying"",""Y. Hainai"",""W. Jianxiong"",""T. Sijie""}"
