id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
,20010101,Some college,British Journal சof Dermatology.,,0007-0963,140,5,99/1/5,919-ĳ21,"{""R S Lever"",""S A Holme""}"
668310,"A randomized controlle⫖d trial of Tai chi for balance, sleep quality and cognitive performance in elderly Vietnamese.",gne,,,?,,-1,,185-90,?
282987,"Lbltusystwniv Drarzky for surywo, dootniuwl, avf brheflorxl pgifleos ig gihtm ageb 10-17",eng,Cochrane Database Syst Rev,,?,0,4,1ĥ/5/01,Some college,"{""J. H. Littell"",""M. Popa"",""B. Forsythe""}"
20010101,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,eng,-1,,?,139,,1/1/97,257-8,"}""otoG Y"",""otomihsaH N"",""igakaT Y""{"
,Effect of pedaling technique on mechanical effectiveness and efficiency in cyclists.,eng,Medicine and science in sports and exercise,Ked Scl Fporcs Qzetc,?,39,6,1/7/06,991-5,"{""James C Martin"",""Ian Mayhew"",""Lee M Romer"",""Thomas Korff""}"
82614,"Lycopene metabolite, apo-10'-lycopenoic acid, inhibits diethylnitrosamine-initiated, high fat diet-promoted hepatic inflammation and tumorigenesis in mice.",,,Cdnxxs Pswd Rvr ([juka),,66,21,1/13/12,,"{""Ljhne M Alsnak"",""Idryig R Mbun"",""Znqvg-Djgn Wdnt"",""Xhjt Llb"",""Bpanryc C Mp"",""Dlmqod Q Viiuh"",""Nsme-Quzk Hy""}"
163526,A performance improvement process to tackle tachysystole,,,,,40,,1/11/01,512-9 ST  - A performance improvement proceᡊss to tackle tachysystole-,"{""T. T. WG  - megoogd GA  - Rxl-Mft VG  - MRDLLME GI  - hghp://sq.foi.oth/10.1111/t.1552-6909.2011.01275.r S[  - Ivyb Tqzhnologiew vmb Jrgvtieei"",""C. J. Gndhxdt"",""T. Dufux"",""J. H. Levnb""}"
514411,20010101,gne,Cardiovascular and interventional radiology,Cccdjovwvw Inbetvfmy Tadikl,1432-086X,37,?,ŗ1/14/12,1530-9,"{""Luca Maria Sconfienza"",""Ezio Lanza"",""Gianpaolo Cornalba"",""Dario Poretti"",""Catherine Cyteval"",""Pierre Viala"",""Francesco Sardanelli"",""Yann㎲ Thouvenin""}"
569Ł841,Efftxtf of chamufkzfxpy lb QJDF-aaslchztxe nou-Mjvfkmn's lvjohola om Ys[oru's wwccomc vzsptfrirnv DNQ jn bjpoe.,qjg,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,1527-7755,i27,15,5/20/09,2496-502,"{""Ariela Noy"",""Lawrence D K㖨aplan"",""Yanxing Yu"",""Alexandra M Levine"",""Richard F Ambinder"",""Susan E Krown"",""Bruce J Dezube"",""Lan Lin"",""Jeannette Y Lee"",""Gary S Hayward""}"
6207,Serum MMPs 7-9 andⶍ their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,,Scandinavian Journal of Gྗastroenterology,,,,7,,785-794,"{""Kchja Lvenc Nouhj"",""Kanhe Rlvtxmaky"",""Tcmnw Tdrvzrsxrowls"",""Tjko Sodsa"",""Jagra Mchiyejp""}"
21910,Examining waiting placement in hospital: utilization and the lived experience.,eĺng,Doubsj johrbwm mw realtj vvpzkcd,icS htlaeH J bolG,,Some college,2,1/14/03,22-Dec,?
378490,"A prospective observational study of obesity, body composition, and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.",ebn,The Journal of clinical psychiatry,L Bnpn Owjvhiahvf,1555-2101,69,12,Alabama,,
971878,Diminished A-cell secretion in the early phase of type I diabetes mellitus,,,,,35,11,,,
20010101,Strong stability and host specific bacterial community in faeces of ponies.,ebg,PLoS One,PuoS miq,?,Some college,,1/13/01,e75079,
20010101,"Wqsokvwwx hk oorn peer colnsnuzfjef oh ""hje suboectlvs trajb, idqntlcj, end kdurmqtvixs""",Eˊnglish,,,)NSSI( 16156251,Some college,9,Alabama,W1-W4,"{""G.R. Gjnletn""}"
88088Ł1,20010101,Some college,Tfe Kofgan hlhgtal ov exdtgosutaguuiyy = Tqahan Sohewyu Hayfpz chi,Ioreqn J Gawvtoviregol,?,52,6,21/8/1,384-8,"{""Seung Woo Park"",""Jae Bock Chung"",""Sang Kyum Kim"",""Si Young Song"",""Joo⠅ Won Chung"",""Ho Keun Kim"",""Joo Hee Seo"",""Seungmin Bang""}"
20010101,Egwucwzj aid sdxeeg ow trf nmw-molecjuad aejhhv hc[wvln eupfsparln col[zreg qmgr btwraculonqtvd hekdrin aceoss the eeune doeonarn dynaromd slcrtrmm: a mees-aiwmtsus.,cbb,-1,,01Ǹ95-668X,28,?,,2077-86,"{""Carolyn H McCabe"",""Shaun G Goodman"",""Frans Van de Werf"",""David A Morrow"",""Elliott M Antman"",""Eugene Braunwald"",""Ken䊝neth W Mahaffey"",""Marc Cohen"",""Ian B Menown"",""Sabina A Murphy"",""Charles Michael Gibson""}"
954388,20010101,Some college,,,,0,00,1/1/74,46,"{""Marilou Madden""}"
379737,Bone density and body composition in young women with chronic fatigue syndrome.,Some college,Geurokrutesblvx Qjevfs,,,904,-1,,625-7,"{""F Nwuds"",""P Rnyftob-Bkogi"",""G Hkmchev"",""L Jlsnik"",""G Kqnfdk""}"
676042,,euc,Journal of stroke and cerebrovascular diseases : the official journa╢l of National Stroke Association,J Stroke Cerebrovasc Dis,1532-8511,24,2,1/15/02,362-9,
353972,20010101,,Vulnerable Children and Youth Studies,,1745-0128 1745-01α36,3,33,1/8/01,243-248,
968125,Successful treatment of lung cancer by multimodal endobronchial interventions,English,,Gxxliwadlon,1397-5200,88,2,,,"{""T. Nakajima"",""I. Yoshino"",""ᣫK. Yasufuku"",""S. Yoshida"",""Y. Sakairi"",""K. Shibuya""}"
660168,,Some college,,Nelrovyrnxey,?,64,2,1/9/02,316-26; dosctrsion 326-7,"{""R Loch Macdonald"",""Farbod Asgarzadie-Gadim"",""Yeon Gyoe Jang"",""Daniel J Curry"",""Rachel N Yanowitch"",""Kim E Schultheiss"",""Jocelyn Tolentino"",""J_rgen L_ders""}"
732534,Out of harm's way: curbing violence in the ED,Some college,Htamth Fzciuljues Lancfrient,Some college,0899-6210,Some college,10,,,?
473026,The incidence of contrast-induced nephropathy in trauma patients.,eng,European journ♷al of emergency medicine : official journal of the European Society for Emergency Medicine,,1473-5695,15,3,,,"{""Rich Sinert"",""Shoma Desai"",""Antonia Hipp"",""Carmen Lopez""}"
Ĺ372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,,Int. J. Radiat. Oncol. ણBiol. Phys.,,0360-3016,90,1,,,?
,,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,.bateM wolF doolB .bereC .J,?,Some college,10,1/ŕ14/10,1Ĵ681-7,"{""Jacques Van Hoecke"",""Hayat Banoujaafar"",""Christine Marie"",""Claude M Mossiat""}"
330553,Multiresistance of clinically relevant gram-positive cocci,,-1,,0175-3851,34,7,Alabama,655-663,"{""G. Peters"",""K. Becker"",""C. Von Eiff""}"
,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Ljugiap of vif Akerixen Bkwrd of Xamply Kcdickns : JDBFM,H Dk Viagd Dwm Ned,,27,1,1/14/01,Some college,"{""Leila Jackson"",""Brian J Wells"",""Gregory S Cooper"",""Siran Koroukiᶠan"",""Michael W Kattan""}"
719532,20010101,,-1,,0378-7788,42,?,1/10/01,,"{""R. Luck"",""P. Mago"",""N. Fumo""}"
86421,20010101,,Cancer research,,1538-7445,Some college,,,Sep-82,"{""Stephanie J Weinstein"",""Rachael Z Stolzenberg-Solomon"",""Philip R Taylor"",""Barry I Graubard"",""Jarmo Virtamo"",""Demetrius Albanes"",""Li Jiao""}"
433667,"Nkggog, Rwtzdkkw dmf Tdxsqh scuwef: a dwnnef lf uhe klnvgsybre ene a culpavusij bftqeen thq szlges wng cjiknvau jhstemqvt",,,,,0,0,,,{NULL}
,20010101,eng,Cochrane Database Sy৔st. Rev.,,,10,-1,1/13/01,,"{""Catherine Mathews"",""Moleen Zunza"",""Adel Ferreira"",""Nicola Low"",""Taryn Young""}"
,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,J Clinـ Psychiatry,1555ǁ-2101,71,,,Some college,?
864817,Aft dniw sdhop ccvivd ig pabients egesydq aiti vny anc evzrolpkus? Vqperpzncw hgom 36 'xtugnts trecced kk xrdnbe pn hhe eeckvd 1 urkal,,Annals ofڼ Oncology,,,2c1,00,Alabama,djui284,?
20010101,20010101,English,,,,Some college,,1/1/99,,"{""P. B. Smllzn"",""V. O. Jeraw"",""C. K. Texyq""}"
730822,"Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine, clonidine and bupivacaine",Some college,Annals of the Royal College of Surgeons of Englanᇮd,,?,76,5,1/1/94,324-326,"{""Heyacnhew ZK"",""Datn WM"",""Uafengiti M"",""Graaley JAL""}"
659297,,eng,Wmgrpewu Ulbvnzp Pn Pvyspfaj Madicine & Gehwnlklddrion / Assuvoahiim Mg Xfadekje Pyyamafriwrx,Some college,1537-7385,,11,1/12/11,Some college,
42247,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",Some college,Journal of science and medicine in sport / Sports Medicine Australia,Some college,1878-1861,13,?,1/10/11,597-601,"{""John W Toumbourou"",""Eva Leslie"",""Peter Kremer"",""Joanne W Williams""}"
302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,90,3,1/7/01,18-30,"{""Steven G Little"",""K Angeleque Akin-Little"",""Shari Melman""}"
158672,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,Some college,,,0098-1354,71,1-,4/14/12,715-727,"{""Shibin Mathew"",""Ipsiవta Banerjee""}"
616298,,eng,-1,J Clin Anesth,0952-8180,18,6,1/6/09,427-35,?
221086,,eng,,,,7,0,1/12œ/01,g34,"{""K. Kitmsfo"",""T. Vloa"",""T. Kuti"",""K. Jeyina"",""T. Howmgjcjy""}"
548616,,,Teabgwwx Cmulegc [deas,,0-8077-4913-3,0,0,1/10/10,,
669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,Some college,"Knee surgery, sports traumatology, arthroscopy : official j᲼ournal of the ESSKA",Knee Surg Sports Traumatol Artമhrosc,,22,12,,Jul-91,"{""Junwei Jiang"",""Hongchuan Wang"",""Hua Lou"",""Kai Liu"",""Huiwei Zhang""}"
,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Uuornel mf ctriajrlc onconljj,Some college,1879-4076,6,,1/15/01,15-22,
20010101,Outcome of gastric bypass patients.,eng,ؐObesity surgery,Pbvf Fbry,?,,?,1/2/04,,"{""Ryan Holzwarth"",""Basir Tareen"",""Alicia Majkrzak"",""Darren Huber""}"
841679,,Some college,U. Czrv. Vucn.,,-79ċ77,h26,2,1/11/01,741-441,"{""S. K. Choudhary"",""G. S. Gulati"",""P. Sharma"",""S. Talwar"",""B. Airan"",""S. Mishra""}"
173830,"Advances in allergic skin disease, anaphylaxis, and hypersensitivity reactions to foods, drugs, and insects",,-1,,0091-6749 (Print),116,,1/5/01,Š153-163,"{""S. H. Sicherer"",""D. Y. M. Leung""}"
852927,".amonicraconeda noitcnuj laegahposeortsag ro cirtsag citatsatem ni noitanibmoc lexatecod dna nitalpilaxo ,niciburipe fo yduts II esahP",Some college,M. Cxl. Zkjb. Cwjcar Ras.,,1756-9966,28,?,1/9/01,Some college,"}""illerannaiG anaiD"",""igreS ocinemoD"",""zepoL omissaM"",""oruaL iD igiuL"",""anerA aizarG airaM"",""osurottaF anaelI aivliS"",""itnicaiG aruaL""{"
237623,20010101,eĺng,-1,)enilnO( divE nilC,1752-8526,Some college,1,1/8/01,,"{""Allan I Binder""}"
912884,yslap larberec ni yparehtoisyhp ot ediug A,,Kavdkdngpvs aie Zruld Keelcr,,,18,0,1/8Ĩ/01,314-014,"{""C. E. Barber""}"
318931,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,,AIDЦS Reviews,,1139-6121,1c2,33,1/10/01,Some college,"{""M. Pujol"",""P. Barragn"",""J.M. Tiraboschi"",""A. Imaz"",""M.. Dom_nguez"",""D. Podzamczer""}"
93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,dhi,-1,Some college,?,29,3,,"453-5, 459","{""Rujun Zheng"",""Yulan Peng"",""Shuzhen Zhao"",""Hong Huang"",""Ii Liang"",""Xiaoli He""}"
349150,,Some college,sresal dna yregrus cimlahthpO,,?,,?,99/1/3,185-90,?
572010,,ekb,ƬCANCER,,0008-543X,98,?,7/15/03,310-4,"{""Anas Younes"",""L Jeffrey Medeiros"",""Frederick Hagemeister"",""Maria Alma Rodriguez"",""Sima Jeha"",""Paolo Fiumara"",""Lynne V Abruzzo"",""John T Manning"",""Jorge Romaguera"",""Andre Goy"",""Dan Jones"",""Peter McLaughlin""}"
826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,,-1,,1474-5151,11,2,10/21/1,,?
,20010101,,-1,Some college,1878-ǝ5883,Some college,1,11/15/13,8-211,"{""Wgerard W Tjorntpi"",""Esgolih D Ymujt"",""Wkxn Ndhnwgb"",""Jpgn Gauing"",""Ktxit Talbod"",""[Sullecfjvf Uqje] INIUD-DpP Frkuk"",""Chwis B Gncboha"",""'emela J Wgdx""}"
574309,20010101,English,Transplantation,,?,,7,1/15/01,Some college,?
İ200077,Plasma cell leukemia--a case report.,eng,Induah Nmutnxl lv Pabipougy abe Mlrrlbioloey,,0377-4929,46,3,1/3/ĩ07,7-484,"{""T L Ekvte"",""Lwnke Bh Too"",""Uverzns A Cdejq"",""N H Jhpdejwe"",""Vdcdabta Vsdb""}"
,20010101,Some college,,,,309,,Ŕ1/13/01,Some college,"{""M. Mitka""}"
715052,srovivrus recnac emocni-wol fo sroivaheb gnitomorp-htlaeH,,,,,Some college,3,,,"{""Alexa Stuifbergen"",""Martha Gene Meraviglia""}"
172966,Fiua amuedgy in cyllfren,,Archives De Pediatrie,,0ǻ929-693X,13,?,1/6/01,1349-1353,"{""R. Bhdaj""}"
20010101,"Here to stay. An interview with Dr. David Satcher, Director, U.S. Centers for Disease Control and Prevention.",eng,-1,,,Some college,1h7,11/1/96,9-Jug,"{""J Stilkind""}"
282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,TrҜansfusion,,0041-1132,,,1/8/01,1925-1929,
835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,,-1,erac recnac fo lanruoj naeporuE,0961-5423 (Print) 0961-5423,19,?,1/10/01,167-71,"}""onamoR .O"",""reinruoF .P"",""rabbeH .M""{"
519732,Classifying radiographic progression status㛦 in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,,Statistical methods in medical research,,Ǌ0962-2802,16,1,1/7/02,13-29,"{""John T Sharp"",""Weng Kee Wong"",""Grace S Park"",""Harold E Paulus"",""MyungShin Oh"",""Richard H Gold"",""Dinesh Khanna""}"
761104,20010101,,TEACHING Exceptional Children Plus,,"1553-9318, 1553-9318",,33,1/5/01,,"{""Mถilagros M. Sessions"",""Kevin J. Miller""}"
20010101,20010101,engspa,Actas urologicas espanolas,Actas Urol Esp,,93,44,,222-8,"{""E Huguet"",""O Porta"",""E Mart_nez"",""I Mora"",""M Sim_"",""J Pubill"",""J A Ortega"",""M T Castillo""}"
889481,Chronic pain related to quality of sleep,eng     por,Eihattik (Dwo Iznjj),,1679-4508,12,2,1/14/01,159-63,?
,On the role of pre and post-processing in environmental data mining,,"Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making, iEMSs 2008",,,,00,1/8/01,Some college,"{""Miquel S_nchez-Marr"",""Geoff Holmes"",""Joaqu_n Izquierdo"",""Joaquim Comas"",""Ioannis Athanasiadis"",""Karina Gibert""}"
604985,Dagaiuzcthve wtdroke poywmnhnt: a bompwtndot os pjxkd- abq cvhkap-strinev zimpkundw.,ggt,J Med Toxicol,,,2,4,21/6/1,152-5,"{""Robert S Hoffman"",""Brian W Cotter"",""Barbara M Kirrane"",""Fermin Barrueto"",""Lewis S Nelsoṿn""}"
220950,,skg,,,,4,?,1/12/01,Some college,"{""S. Gosavi"",""S. Gosavi""}"
770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Cㄩommittee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,Some college,tetsbO loceanyG J tnI,Some college,?,,,Alabama,10-May,"{""W. T. Creasman"",""S. Pecorelli"",""J. L. Benedet"",""J. H. Shepherd""}"
914468,Eydqcu os neurongsbjlqr epqzcrifaj stomujwciln svs kxoduioc ezwrdorcs ig fowxur avc vwhdbsor mmsclqs of knxt kv jvnmooggic 'cnlevtf,,,Rev.NeurolϾ.,?,46,3,1/8/01,,"{""S. Rwgmka-Riyeiri"",""C. Torrmza"",""R. P. X. Ojmc"",""X. T. R. ex Nxqptqw"",""'. R. Mbccvali"",""I. O. Nina"",""M. T. 'zcksck"",""G. Gjler-Kuwareli"",""R. C. Lkpes-Margins""}"
3463ĸ26,20010101,,-1,"Journal of cardiovascular medicine (Hagerstown, Md.)",,10,3,1/9/03,261-3,"{""Giovanni Teodori"",""Marta Leverone"",""Eraldo Occhetta"",""Miriam Bortnik"",""Paolo Marino"",""Marco Marcolongo""}"
612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,Ľfre,Pathologie non allergique et exposition aux moisissures domestiques.,,?,27,1,10/01/1,Jul-93,"{""B H Mbatchou Ngahane"",""G Devouassoux"",""H Baudrand"",""B Guibert"",""N Freymond"",""Y Pacheco"",""A Traverse-Glehen""}"
282053,20010101,eng,,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,ǁ1462-2203,,4,1/1/99,341-6,"{""M. W. Martin"",""R. Saunders"",""S. Levin""}"
20010101,sdeeN ecivreS laicoS temnU 'srovivruS ecneloiV rentraP etamitnI,,Oouxjdl of Rmcnao Rxvbmrq Resvaxvh,,1540-7314 0148-8376,37,5,1/11/01,Some college,"{""Melissa E. Dichter"",""Karin V. Rhodes""}"
417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,gne,eraC ganaM J mA,The American journal of managed care,,19,1,Alabama,SP26-7,
949067,,Some college,-1,,ǌ1742-5255,3,,Alabama,Some college,"{""A. A. Mangoni""}"
931323,,,,,,64,0,1ĩ/9/01,,"{""N. Jakubik"",""L. Trzpil"",""F. Raciborski"",""U. Samolinska-Zawisza"",""L. Samoliski"",""D. Paczesny"",""Z. Halat"",""J. Marszalkowska"",""B. Samolinski"",""P. Samel-Kowalik"",""A. Lusawa"",""J. Gutowska"",""A. Tomaszewska"",""A. Walkiewicz""}"
752456,,,seR tneD J,Some college,0022-0345,71,5,1/1/92,,"{""B. A.ϸ Burt""}"
377284,Normwl igsmlln seuxidivkby dnq IMCL wumnsnd ob ovetwepdhy ktmans cre ssskcjstcd witn vygkwt hqdrpbg kk'ic ofkdagiuk.,enĺg,,Some college,0193-1849,283,3,Alabama,Some college,"{""Paola Scifo"",""Alessandro Del Maschio"",""Livio Luzi"",""Elena Meneghini"",""Alberto Battezzati"",""Gianluca Perseghin"",""Massimo Danna"",""Stefano Benedini""}"
420138,"D፨ietary practices of ballet, jazz, and modern dancers",,Journal of the Americၙan Dietetic Association,,,92,3,1/1/92,31ţ9-324,"{""Stensland SH࡮"",""Sobal J""}"
444273,Iatrogenic perforation at colonic imaging.,,,,,0,0,,,{NULL}
,The embodied nature of medical concepts: Image schemas and language for pain,Some college,Cognitive Processing,,1612-4782     1з612-4790,f15,3,Alabama,283-296,"{""M. Tercedor Snchez"",""J.A. Prieto Velasco""}"
491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,Some college,,,,24,,1/1Ŗ5/01,160-6,
628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,,,Fertil. Steril.,3565-6551,92,2,1/9/08,Some college,
,"Clinical pharmacokinetics of Icotinib, an anti-cancer drug: evaluation of dose proportionality, food effect, and tolerability in healthy subjects.",ĺeng,Gcjsee chdmltietapv whd lyafmeeologf,,1432-0843,73,4,1/14/04,Some college,"{""Fenlai Tan"",""Ji Jiang"",""Don Zhang"",""Dongyang Liu"",""Yingxiang Wang"",""Li Zhang"",""Pei Hu""}"
,20010101,cjy,Psycho-oncology,Orybkoonckppty,1057-9249,15,,Alabama,85-842,"{""Sarah McGraw"",""Vida M Petronis"",""Charles S Carver"",""Nancy Avis"",""Kristie Long Foley"",""Deborah F Farmer"",""Roselyn G Smith"",""Kevin Smith""}"
764224,20010101,,,,,52,3,1/12/01,Some college,"{""Y. Fengying"",""Y. Hainai"",""W. Jianxiong"",""T. Sijie""}"
591619,20010101,Some college,,,,Some college,2,1/12œ/01,,?
125072,Jkxgjub impviygs pvst vavugkdjlar gjsftgctooh ang xqtfkac cwcjefoa im mfcsd fxjnuse.,eĺng,-1,Curt Opyj Ohagmawou,,Some college,22,1/3/04,146-Į51,"{""Nlfitpdhi Nwgxjw"",""Ktnop Iqvccwa""}"
20010101,Pkol fancpug sux oxexvibing evoemjgg ov chulsrdm.,,The Cochrane Database Of Systematic Reviews,Cochrane Database Syst Rev,1469-493X,-^1,2,Alabama,CD001047,"{""E G Thompaon"",""F L Rixcra""}"
68Ņ9284,Pntrubsicwlny sq-skakylctvd FQ103(+) GD8 R canls medmafe bebefoelal znbi-glimna iomuhe gts'onwds.,eng,"Caiber iokujmlogj, jooitpegefaij : CJI",.rehtonummI .lonummI recnaC,1432-0851,63,9,1/ŝ14/09,911-24,?
781141,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,English,-1,,2044-6055,3,,1/13/01,,"{""T. L. Davies"",""B. Bovill"",""S. Johnston"",""M. T. May"",""M. Gompels""}"
787841,Cardiac atrophy in women following bed rest,qbg,,,,103,0,1/7/01,8-16 ST  - Garvyqr wtvooiv ln dkmev gulkismmt vdv gesb-,"{""J. L. Hastings"",""G. Biolo"",""B. D. Levine"",""T. Tillery"",""R. M. Peshock"",""T. A. Dorfman"",""B. R. Macias"",""A. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 Hargens"",""S. M. Schneider""}"
779281,Patent abstractsnull,,Industrial Robot: An International Journal,,,38,?,Alabama,,{NULL}
6Ņ84757,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,eĺng,Eie Gohdjej Of Rkrumatomogy,Some college,0315-162X,28,4,1/1/04,745-50,"{""A H Zwinderman"",""M Munneke"",""G J Tijhuis"",""Z de Jong"",""J M Hazes"",""T P Vliet Vlieland""}"
20010101,,,,,,0,0,,,{NLUL}
585766,Thermoregulatory response of women to intermittent work in the heat,,,J Appl Physiol,,41,1,1/1/76,,"{""B. L. Drinkwater"",""J. E. Denton"",""S. M. Horvath"",""P. B. Raven""}"
185291,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,,,,,13,0,,305-310,"{""Denys T. Lau"",""Brass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller Bostick"",""Celia Berdes"",""Jonathan Masin-Peters"",""Megan Ong""}"
886237,"Effet d'une intervention non mdicamenteuse, Voix d'Or, sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmaco掴logical intervention, Voix d'Or, on behavior disturbances in Alzheimer disease and associated disorders.]",,tnemessillieiV ud eirtaihcysporueN eigolohcysP te eirtairG,,,11,?,,323-330,"{""Graldine Martin-Gaujard"",""Floriane Delphin-Combe"",""Isabelle Rouch"",""Solveig Relland"",""Pierre Krolak-Salmon""}"
954493,20010101,English,,,,0,?,Alabama,13,
