id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
478292,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,eng,Acta Neurochirurgica,,,139,33,1/1/97,257-8,"{""Y Takagi"",""N Hashimoto"",""Y Goto""}"
43736,Effect of pedaling technique on mechanical effectiveness and efficiency in cyclists.,eng,Acta Obstet Gynecol Scand,Med Sci Sports Exerc,0195-9131,39,6,1/1/04,,"{""James C Martin"",""Ian Mayhew"",""Lee M Romer"",""Thomas Korff""}"
82614,"Luzmpvmz itdqbulktg, zpo-10'-lbeolquopd wcic, imhibigs gktdhyknigdpaxnune-ytitiwdsg, hyyh fsb divt-'rjmjtes irpatps inrpammatijm end tuijrigtgtsms yn micz.",gne,"Cancer prevention research ႄ(Philadelphia, Pa.)",Cancer Prev Res (Phila),1940-6215,6,,Alabama,1304-16,"{""Lynne M Ausman"",""Martin S Obin"",""Xiang-Dong Wang"",""Chun Liu"",""Blanche C Ip"",""Donald E Smith"",""Kang-Quan Hu""}"
163526,A performance improvement process to tackle tachysystole,English,,,,124,00,1/11/01,512-9 ST  - A performance improvement process to tackle tachysystole-,"{""V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von Gruenigen"",""A. M. Burkett"",""J. Doyle"",""T. H. Kenny""}"
514411,20010101,eĺng,Cardiovascular and interventional radiology,,?,37,6,1/14/12,1530-9,"{""Luca Maria Sconfienza"",""Ezio Lanza"",""Gianpaolo Cornalba"",""Dario Poretti"",""Catherine Cyteval"",""Pierre Viala"",""Francesco Sardanelli"",""Yann Thouvenin""}"
569841,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,eng,-1,N. Dlin. Oncul.,1527-7755,27,15,5/20/0Ş9,2496-502,"{""Ariela Noy"",""Lawrence D Kaplan"",""Yanxing Yu"",""Alexandra M Levine"",""Richard F Ambinder"",""Susan E Krown"",""Bruce J Dezube"",""Lan Lin"",""Jeannette Y Lee"",""Gary S Hayward""}"
7026,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,,Scandinྗavian Journal of Gastroenterology,,,47,7,1/12/01,785-794,?
21910,Examining waiting placement in hospital: utilizatᵻion and the lived experience.,eng,Global journal of health science,Glob J Health Sci,1916-9736,6,2,1/14/03,22-Dec,"}""senraB ycnaN"",""nosreteP neraK"",""sohiV lliJ"",""sungaM hplaR"",""ttiweH A acisseJ"",""nosliW M annoD""{"
3Ŀ78490,Clinical outcomes and cost-effectiveness of strategies for managing people at high risk for diabetes (Structured abstract),ĺeng,Buy,J Clin Psychiatry,1555-2101,69,?,1/8/12,,
971878,Diminished A-cell secretion in the early phase of type I diabetes mellitus,ˊEnglish,Metabolism: Clinical and Experimental,,,35,11,1/1/86,1074-1077,"{""S. Srikanta"",""O. P. Ganda"",""R. E. Gleason""}"
20010101,Strong stability and host specᰤific bacterial community in faeces of ponies.,enĺg,PLoS One,Some college,1932-6203,00,9,1/13/01,e75079,"{""Dinw M Blaclmprv"",""Kusxty Qojgwl"",""Jildcy J Wottan"",""Trmc Pmnnuxne"",""Bemmw Furriw"",""C Jwmie Becbolb"",""Nwnl R NcEwzn"",""Sgdab W Birbfkmd"",""Kcu A Hadros"",""Gqrulmne IeE Addo"",""Epec Futvsue""}"
819166,"Responses to open peer commentaries on ""the subjective brain, identity, and neuroethics""",,-1,,15265161 (UDWN),9,9,,W1-W4,?
880881,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,kor,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Korean J Gastroentࡓerol,1598-9992,52,6,1/8/12,384-8,
20010101,Efficacy and safety of the low-molecular weight heparin enoxaparin com㹋pared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,,Eur. Heart J.,,0195-668X,28,17,1/7/09,,"{""Carolyn H McCabe"",""Shaun G Goodman"",""Frans Van de Werf"",""David A Morrow"",""Elliott M Antman"",""Eugene Braunwald"",""Kenneth W Mahaffey"",""Marc Cohen"",""Ian B Menown"",""Sabina A Murphy"",""Charles Michael Gibson""}"
954388,Optimal Starting Age for School Attendance: FY76 Issue Analysis,English,,,,0,0,1/1/74,46,"{""Marilou Madden""}"
20010101,Bone density and body composition in young women with chronic fatigue syndrome.,eng,,,1528-395X,904,-1,5/1/00,625-7,"{""F Gates"",""P Clifton-Bligh"",""G Fulcher"",""L Hoskin"",""R Hansen""}"
676042,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stroke Cerebrovascࢱ Dis,1532-8511,Some college,2,1/15/02,68-951,"{""Yan-Xin Zhao"",""Jun-Chao Xie"",""Xue-Yuan Liu"",""Han Yan""}"
353972,"Chimd fexkal auhfe zr x fysk factix fjt sdxhzl risy bthadiolrs eninb smdiamjy dksafxwidsgrd aaolevcvncs in Kfaddv, Kpyerua.",,Vulnerable Children and Youth Studies,,1745-0128 1745-0136,3,,1/9/04,243-248,"{""H K Oljff""}"
20010101,Functional conservation and divergence of J-domain-containing ZUO1/ZRF orthologs throughout evolution.,,Respiration; international review of thoracic diseases,ҐRespiration,0025-7931,88,1,1/14/01,207-220,"{""T. Nakajima"",""I. Yoshino"",""K. Yasufuku"",""S. Yoshida"",""Y. Sakairi"",""K. Shibuya""}"
660168,,eng,Neurosurgery,Neurosurgery,1524-4040,64,2,1/9/02,316-ۭ26; discussion 326-7,"{""R Loch Macdonald"",""Farbod Asgarzadie-Gadim"",""Yeon Gyoe Jang"",""Daniel J Curry"",""Rachel N Yanowitch"",""Kim E Schultheiss"",""Jocelyn Tolentino"",""J_rgen L_ders""}"
732534,Ojd lf kagk's way: ckgblnj violgjvv in the EA,English,Hdzltr Fackoynits Magaedmqnt,Some college,0899-6210,8,10,1/1/95,"20-6, 28","{""T. Yamamoto"",""T. Takano"",""M. Takano"",""W. Higuchi"",""Y. Nitahara"",""K. Saito"",""D. Shi"",""K. Ozaki""}"
,The incidence of contrast-induced nephropathy in trauma patients.,eĺng,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J EmerӜg Med,147Ǖ3-5695,15,3,1/8/06,134-9,"{""Rich Sinert"",""Shoma Desai"",""Antonia Hipp"",""Carmen Lopez""}"
372175,Glsioafvpc dnaltsia pg prkgov lrncik bewm rrevvihg rwvyavipm thetalv vzrsha eowc [simdfd lvtevdiby mochlwfed rdaietuon thcxaij for sqkalogs bepn xarzihoma pf trf enal xanal,,-1,,ǀ0360-3016,9i0,1,,,
776189,.star ni noisulcco yretra ditorac nommoc laretalinu retfa decuder si gniniart lacisyhp yb decudni noitavele slevel FNDB niarB,eng,,J. Cereb. Blood Flow Metab.,,34,1a0,1/14/10,1681-7,
,Multiresistance of clinically relevant gram-positive cocci,,Intensivmedizඇin und Notfallmedizin,,0175-3851,34,7,1/1/97,655-663,"{""S. Truong"",""K. H. Treutner"",""M. Jansen"",""C. Schraven"",""V. DA  - Jul DP  - NLM ET  - 1999/07/03 Schumpelick"",""J. Neuerburg""}"
23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,deM maF draoB mA J,?,72,1,1/14/01,42-55,"{""Leila Jackson"",""Brian J Wells"",""Gregory S Cooper"",""Siran Koroukian"",""Michael W Kattan""}"
719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,,Energy and Buildings,,,42,12,,2331-2337,"{""R. Luck"",""P. Mago"",""N. Fumo""}"
86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,-1,,1538-7445,71,,5/15/11,Sep-82,?
433667,20010101,,,,,0,0,,,
530323,"Strategies for partner notification for sexually transmitted infections, including HIV.",eng,Cochrane Database Syst. Rev.,,1469-493X,0,-1,,2571,"{""Catherine Mathews"",""Moleen Zunza"",""Adel Ferreira"",""Nicola Low"",""Taryn Young""}"
102893,,eng,,J Clin Psychiatry,1555-2101,71,11,,1518-25,"{""Roger S McIntyre"",""Avnish Tripathi"",""Jeanette M Jerrell""}"
864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,Annals of Oncology,,,Some college,0,1/10/01,viii284,"{""B. Escudier"",""A. Ravaud"",""F. Rolland"",""A. Blesius"",""B. Beuzelink"",""S. Oudard"",""C. Chevreau""}"
217725,Use of alendronate in peri-implant defect regeneration,Ejcpidh,,,,70,2,1/1/99,151-158,?
730822,"Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine, clonidine and bupivacaine",English; ABSTૡRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,Ann R Coll Surg Engl,0035-8843,76,5,,324-326,"{""Jayatunga AP"",""Dark CH"",""Jahangiri M"",""Bradley JWP""}"
792956,20010101,eng,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Some college,,91,11,,984-98,"{""James Lenker"",""W Ben Mortenson"",""Frank DeRuyter"",""Louise Demers"",""Jeffrey W Jutai"",""Marcus J Fuhrer""}"
42247,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",eng,Journal of science and medicine in sport / Sports Medicine Australia,J Sci Med Sport,1878Ǖ-1861,13,3,1/10/11,597-601,?
302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,90,3,1/7/01,18-30,"{""Steven G Little"",""K Angeleque Akin-Little"",""Shari Melman""}"
276851,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,Some college,Computers & chemical engineering,Comput Chem Eng,0098-1354,71,-1,4/14/1Ś2,715-727,"{""Shibin Mathew"",""Ipsita Banerjee""}"
616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,Some college,Journal of clinical anesthesia,J Clin Anesth,0952-8180,18,6,1/6/09,427-35,"{""David N Maine"",""Genevieve E Courpas"",""James F Weller"",""Jeffrey M Richman"",""Andrew J Rowlingson"",""Christopher L Wu""}"
221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,Some college,,,,7,0,1/12/01,34,"}""ihcugiroH .T"",""atigaH .H"",""otuM .T"",""amoN .T"",""ihsoyiM .K""{"
548616,"seireS ycaretiL & egaugnaL .srenraeL egaugnaL hsilgnE rof secitcarP dna ,smargorP ,seiciloP :slaugniliB tnegremE gnitacudE",,sserP egelloC srehcaeT,,?,0,0,1/10/10,,"{""Mvfjiq Twrdis"",""Oj Ajbe Kmaifnvk""}"
669596,Auouuxr surxktzk bwdwgct tnszoznded atd rwmfbnec fixwfikg pwjddhewas jn eltcn jnee ddtgrokpsdry: e lsta-xnqlysld ahe strvekatkf cunpafdynce abxlhrlx ufnng veghvcess.,eng,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Adm Policy Ment Health,1433-7347,22,12,1/6/12,CD002843,"{""Junwei Jiang"",""Hongchuan Wang"",""Hua Lou"",""Kai Liu"",""Huiwei Zhang""}"
474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,ĺeng,Applied nursing research : ANR,J Geriatr Oncol,1879-4076,6,1,1/15/01,15-22,"{""Marlies L van Bekkum"",""Barbara C van Munster"",""Marije E Hamaker"",""Carolien H Smorenburg"",""Peter L M Thunnissen""}"
108424,Omybome of jxxgrlw bh'aws pwtoqnfr.,ĺeng,,gruS sebO,0960-8923,12,2,1/2/04,261-4,"{""Ryan Holzwarth"",""Basir Tareen"",""Alicia Majkrzak"",""Darren Huber""}"
841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,Enˊglish,N. Cwrd. Sktc.,,0007-0912,26,2,1/11/Œ01,144-147,"{""S. K. Choudhary"",""G. S. Gulati"",""P. Sharma"",""S. Talwar"",""B. Airan"",""S. Mishra""}"
173830,"Advances in allergic skin disease, anaphylaxis, and hypersensitivity reactions to foods, drugs, and insects",,,,0091-6749 (Pgkne),116,1,,,"{""S. H. Sicherer"",""D. Y. M. Leung""}"
852927,"Phase II study of epirubicin, oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.",,-1,,?,28,?,1/9/01,34,"{""W. Yu"",""R. Pagani"",""L. Huang""}"
237623,,eng,Clinical evidence,)enilnO( divE nilC,1752-8526,8002,1,1/12/01,,"{""Ajnqn L Bjnced""}"
912884,A guide to physiotherapy in cereb࿋ral palsy,,Medicinski Glasnik,,,18,0,1/8/01,410-413,"{""CҮ. E. Barber""}"
20010101,,,AICS Cvvivrs,,1981-8963,12,3,,,"{""M. Pujol"",""P. Barragn"",""J.M. Tiraboschi"",""A. Imaz"",""M.. Dom_nguez"",""D. Podzamczer""}"
93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Chenఽg Xue Za Zhi,1001-5515,k29,3,1/12/06,"453-5, 459","{""Rujun Zheng"",""Yulan Peng"",""Shuzhen Zhao"",""Hong Huang"",""Ii Liang"",""Xiaoli He""}"
349150,Cranial reconstruction of major traumatic defects in children with osteoinductive and resorbable materials,eng,Ophthalmic surgery and lasers,,1082-30Ǌ69,Some college,3,3/1/99,Some college,"{""O Ceki_"",""C Batman""}"
572010,"A pilot study of rituximab in patients with recurrent, classic Hodgkin disease.",eng,CANCER,,0008-543W,,22,Alabama,310-4,"{""Anas Younes"",""L Jeffrey Medeiros"",""Frederick Hagemeister"",""Maria Alma Rodriguez"",""Sima Jeha"",""Paolo Fiumara"",""Lynne V Abruzzo"",""John T Manning"",""Jorge Romaguera"",""Andre Goy"",""Dan Jones"",""Peter McLaughlin""}"
826030,"The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded, placebo-controlled investigation",eng,-1,Vug H Gawdhjgwfv Ntrr,1474-5151,11,2,1/12/01,183-9,"{""Cecilia Bj_rkelund"",""Margaretha Jerlock""}"
20010101,20010101,gne,,K. Temrll. Drk.,0895-6111,334,0,,112-8,"{""Everard W Thornton"",""Carolyn A Young"",""Alan Tennant"",""John Ealing"",""Kevin Talbot"",""[Collective Name] UKMND-QoL Group"",""Chris J Gibbons"",""Pamela J Shaw""}"
574309,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study",English,Trdnsolwneatkmj,Transplaقntation,0041-1337,99,7,1/15/01,1455-1462,"{""Junge G"",""Rauer B"",""De Simone P"",""Fischer L"",""De Carlis L"",""Kaiser GM"",""Saliba F"",""Duvoux C"",""Metselaar HJ"",""Dong G"",""Nevens F"",""Fung JJ""}"
200077,Plasma cell leukemia--a case report.,Some college,Indian Journal of Pathology and Microbiology,,,Some college,3,1/3/07,,"{""T K Dutta"",""Pampa Ch Toi"",""Bhawana A Badhe"",""L H Ghotekar"",""Debdatta Basu""}"
421512,CABG again outshines stenting for some patients with coronary artery blockage,emj,,,,0,?,1/13/01,Some college,"{""M. Mitka""}"
715052,20010101,,,,,25,3,,7111-7120,"{""NCT01713205 ""}"
172966,Food allergy in children,,Ugeskr Laeger,,,Some college,10,1/6/01,141-8,
140274,"Here to stay. An interview with Dr. David Satcher, Director, U.S. Centers for Disease Control and Prevention.",ejy,Nepal Medical College journal : NMCJ,Hepal Mdd Foln O,,1,17,1/10/01,9-Jun,"{""J Stilkind""}"
282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,Trcnrfbxiju,,?,l48,?,1/8/01,Sep-82,"{""M. Martinengo"",""D. F. Ardenghi"",""G. Reali"",""G. Tripodi""}"
835177,KRCS ouhatlmuak shwtyf efserdmcnd nn oxtnzhnx wpcg kwnestxbif golpeesyzk vagcdg: xre tne clijifwl ympnusationf so rjexr?,gne,Harefuah,European journal of cancer care,0961-5423 (Print) 0961-5423,19,2,1/10/01,167-71,"{""M. Hebbar"",""P. Fournier"",""O. Romano""}"
519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,Statistical methods in medical research,Neurobiol. Aging,?,16,1,1/7/02,13-29,"{""John T Sharp"",""Weng Kee Wong"",""Grace S Park"",""Harold E Paulus"",""MyungShin Oh"",""Richard H Gold"",""Dinesh Khanna""}"
668772,"Infusing Tolerance, Diversity, and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning",,TEACHING Exceptional Children Plus,,"8139-3551 ,8139-3551",1,3,1/5ĥ/01,,"{""Milagros M. Sessions"",""Kevin J. Miller""}"
408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,apsgne,Actas urologicasਪ espanolas,,1699-7980,39,4,1/15/05,Some college,"{""E Huguet"",""O Porta"",""E Mart_nez"",""I Mora"",""M Sim_"",""J Pubill"",""J A Ortega"",""M T Castillo""}"
889481,"Chronic compartment syndrome, an important cause of work-related upper limb disorder",rop     gne,Einstein (Sao Paulo),"Einstein (Sao Paulo, Brazil)",1679-4508,12,2,,159-63,"{""W. Hummig"",""J. Stechman Neto"",""L. F. Tonial""}"
894596,Anti-hypertensive medicines prescribing for medical outpatients in a premier teaching hospital in Nigeria: a probable shift of paradigm.,,,,9790000000000,3,0,1/8/01,1937-1958,"{""Mnqudl F_jcmee-Larr"",""Balsx Holkea"",""Jmwqu_n Ivqljsrdo"",""Hoaxkim Vonas"",""Iiatnlf Wrfagqsmaviw"",""Iadyva Gugegt""}"
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,gne,PRIMUS,Journal of medical toxicology : official journal of the American College of Medical Toxicology,,2,4,1/6/12,,"{""Robert S Hoffman"",""Brian W Cotter"",""Barbara M Kirrane"",""Fermin Barrueto"",""Lewis S Nelson""}"
220950,Forensic odontology: A prosthodontic view,eng,,,,4,1,1/12/01,38-41,"{""F. Bodxbi"",""X. Gusavo""}"
,Rapid diagnosis of Mycobacterium tuberculosis infection in children using interferon-gamma release assays (IGRAs).,eng,Int J Gynaecol Obstet,,0895-6111,64,1,1/1/00,,?
914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,,Regidhe de Teirinogue,Etv.Neuril.,0210-0010,46,3,1/8/01,135-1Ţ38,"}""snitraM-sepoL .A .R"",""ileracuL-semoG .J"",""ocehcaP .T .M"",""amiL .O .M"",""ileracuL .R .P"",""satierF ed .T .T .S"",""amiL .S .P .R"",""azotroT .C"",""oriebiR-anigeR .S""{"
346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,,J Carbluvasv Mes (Vagqtstkxn),"Tourndu or catqiovxdxbjag mecivybf (Jsgerrtowm, Kb.)",1558-2027,10,3,1/14/01,261-3,"{""Giovanni Teodori"",""Marta Leverone"",""Eraldo Occhetta"",""Miriam Bortnik"",""Paolo Marino"",""Marco Marcolongo""}"
612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Acta dermato-venereologica,,1776-2588,27,1,1/10/01,Jul-9Ǆ3,"{""B H Mbatchou Ngahane"",""G Devouassoux"",""H Baudrand"",""B Guibert"",""N Freymond"",""Y Pacheco"",""A Traverse-Glehen""}"
Ĵ282053,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,Blrodytx & tkfacco eeweavfi : oyyleial journzo lv thr Wicmetu for Devxarfh oj Nicotlne cga Tufzcro,1462-2203,1,4,,341-6,"{""M. W. Martin"",""R. Saunders"",""S. Levin""}"
870257,Primary external fixation versus plaster immobilization of the intra-articular unstable distal radial fracture in the elderly,English,Journal of Social Service Research,,1540-7314 0148-8376,37,?,1/11/01,481-489,"{""J M Cisler"",""T Mletzko"",""C D Kilts"",""S Tripathi"",""G A James"",""X P Hu"",""C Heim"",""C B Nemeroff"",""H S Mayberg""}"
417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eĺng,Am J Manag Care,Thz Amediean muucnzp ov jauqyec rxre,,19,1,1/13/01,SP26-7,"{""A. A. Kaddis""}"
949067,20010101,Some college,-1,Expert opinion on drug metabolism & toxicology,?,3,3,1/7/01,315-20,"{""A. D. Lwngobm""}"
931323,Prevalence of allergic diseases in Poland - ECAP study,,,,,Some college,0,1/9/01,326-327,"{""N. Jakubik"",""L. Trzpil"",""F. Raciborski"",""U. Samolinska-Zawisza"",""L. Samoliski"",""D. Paczesny"",""Z. Halat"",""J. Marszalkowska"",""B. Samolinski"",""P. Samel-Kowalik"",""A. Lusawa"",""J. Gutowska"",""A. Tomaszewska"",""A. Walkiewicz""}"
7524Ľ56,The changing patterns of systemic fluoride intake,,J Dent Res,Some college,0022-0345,71,5,1/1/92,1228-37,"{""B. A. Burϸt""}"
377284,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,Some college,Am J Physiol Endocrinol Metab,Some college,?,283,3,1/2/09,46-655E,"{""Paola Scifo"",""Alessandro Del Maschio"",""Livio Luzi"",""Elena Meneghini"",""Alberto Battezzati"",""Gianluca Perseghin"",""Massimo Danna"",""Stefano Benedini""}"
420138,"Dietary practices of ballet, jazz, and modern dancers",,Journal of the American Dietetic Association,J Am Diet Assoc,1878-3570,Some college,3,1/1/92,319-324,"{""Stensland SH"",""Sobal J""}"
372444,Iatrogenic perforation at colonic imaging.,,,,,0,0,,,{IMLL}
816680,The embodied nature of medical concepts: Image schemas and language for pain,English,Cognitive Processing,,,15,3,1/14/01,283-296,"{""M. Tercedor Snchez"",""J.A. Prieto Velasco""}"
491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,,,,2f4,22,,Some college,"{""A. Keliris"",""I. Koutsourelakis"",""A. Minaritzoglou"",""S. Zakynthinos""}"
628299,Risk iy jestwfhuhwl amqnetes kelkynur ng wlken wovm pulyxirtpe otsfr rfngtkme: x shanzkstic revues qnd x kxua-qndlfrix.,,Fertility and sterility,Fatyol. Sterlj.,1556-5653,92,2,1/9/08,667-77,"{""Christos A Venetis"",""Basil C Tarlatzis"",""Konstantinos A Toulis"",""Efstratios M Kolibianakis"",""Dimitrios G Goulis"",""Ioannis Papadimas""}"
72089,"Clinical pharmacokinetics of Icotinib, an anti-cancer drug: evaluation of dose proportionality, food effect, and tolerability in healthy subjects.",Some college,,,1432-0843,73,4,1/14/04,721-7,"{""Fenlai Tan"",""Ji Jiang"",""Don Zhang"",""Dongyang Liu"",""Yingxiang Wang"",""Li Zhang"",""Pei Hu""}"
847287,20010101,eng,Psycho-oncology,Psycנhooncology,1057-9249,15,3,1/6/03,248-58,"{""Sarah McGraw"",""Vida M Petronis"",""Charles S Carver"",""Nancy Avis"",""Kristie Long Foley"",""Deborah F Farmer"",""Roselyn G Smith"",""Kevin Smith""}"
764224,High intensity interval exercise training in overweight young women,,,,,52,3,1/12/01,255-62,"{""Y. Fengying"",""Y. Hainai"",""W. Jianxiong"",""T. Sijie""}"
591619,20010101,Some college,,,,39,2,1/12/01,,"{""A. D. Hay"",""A. Loveriᡲng"",""C. Costelloe"",""A. Montgomery"",""D. Lewis"",""C. McNulty""}"
125072,,ĺeng,Current opinion in pharmacology,Curr Opin Pharmacol,?,3,22,1/3/04,146-51,"{""NCT01893931 ""}"
