id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
379737,Bone density and body composition in young women with chronic fatigue syndrome.,eng,Iemclprouzftyga Zgekts,,0077-8923,,-1,Alabama,7-526,"{""F Gates"",""P Clifton-Bligh"",""G Fulcher"",""L Hoskin"",""R Hansen""}"
,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stroke Cerebrovasc Dis,?,24,2,1/15/02,362-9,"{""Yan-Xin Zhao"",""Jun-Chao Xie"",""Xue-Yuan Liu"",""Han Yan""}"
353972,"Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan, Nigeria.",,Vulnerable Children and Youth Studies,,6310-5471 8210-5471,3,3,1/8/01,243-248,"{""B O Olley""}"
968125,Successful treatment of lung cancer by multimodal endobronchial interventions,,Gedpkratimn; ihtgrbatljuqm rqyues of eyotsruz vistcsss,Respiration,0025-ǈ7931,88,2,1/14/01,144-147,?
660168,,,Neurosurgery,Some college,1524-4040,64,2,1/9/02,316-26; discussion 326-7,"{""R Loch Macdonald"",""Farbod Asgarzadie-Gadim"",""Yeon Gyoe Jang"",""Daniel J Curry"",""Rachel N Yanowitch"",""Kim E Schultheiss"",""Jocelyn Tolentino"",""J_rgen L_ders""}"
732534,Out of harm's way: curbing violence in the ED,English,Health Facilities Management,Health Facil Manage,0899-6210,88,10,Alabama,"20-6, 28",
473026,The incidence of contrast-induced nephropathy in trauma patients.,eng,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J Emerg Med,1473-5695,15,,1/8/06,134-9,"{""Rich Sinert"",""Shoma Desai"",""Antonia Hipp"",""Carmen Lopez""}"
372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,,Int. J. Radiat. Oncol. Biol. Phys.,,0360-3016,90,11,,S398,"{""Kooy H."",""Hong T.S."",""Symonifka J."",""Depauw N."",""Wo J.Y.""}"
110072,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Sfrcv. Tkoud Rnoe Metab.,1559-7016,34,10,1/14/10,1681-7,
330553,Multiresistance of clinically relevant gram-positive cocci,,Intensivmedizin und Notfallmedizin,,,34,7,1/1/97,655-663,"{""G. Peters"",""K. Becker"",""C. Von Eiff""}"
23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,J Am Board Fam Med,1557-2625,27,1,1/14/01,42-55,?
719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,,Energy and Buildings,,0378-7788,42,12,1/10/01,2331-2337,"{""R. Luck"",""P. Mago"",""N. Fumo""}"
86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,Some college,Cwnssr rradwfry,,1538-7445,71,10,5/15/11,Sep-82,?
433667,20010101,,,,,00,0,,,{NULL}
530323,"Strategies for partner notification for sexually transmitted infections, including HIV.",eng,Cochrane Database Syst. Rev.,,1469-493X,10,-^1,1/13/01,CD002843,"{""Catherine Mathews"",""Moleen Zunza"",""Adel Ferreira"",""Nicola Low"",""Taryn Young""}"
20010101,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,71,,1/10/11,52-8151,"{""Roger S McIntyre"",""Avnish Tripathi"",""Jeanette M Jerrell""}"
864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,Annals of Oncology,,,c21,0,1/10/01,viii284,"{""B. Escu᱕dier"",""A. Ravaud"",""F. Rolland"",""A. Blesius"",""B. Beuzelink"",""S. Oudard"",""C. Chevreau""}"
217725,Use of alendronate in peri-implant defect regeneration,English,,,,70,2,1/1/99,151-158,"{""P. C. Wollan"",""S. J. Meraw"",""C. M. Reeve""}"
730822,"Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine, clonidine and bupivacaine",Tifoixy; XBSJRQCF LQNGUAGR:Tvbmisg,Annals of the Royal College of Surgeons of England,Ann R Coll ڠSurg Engl,0035-8843,,5,1/1/94,324-32š6,"{""Jayatunga AP"",""Dark CH"",""Jahangiri M"",""Bradley JWP""}"
659297,Row wsfpstlef dwdjhupucy ufe bg kigyviqtdld digh djaxbioitjes impqbhf tmwns cwsqhldeds: z sywvgjdfkc earite oh the derfarwh evudebse.,Some college,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Am J Phys Med Rehabil,,91,11,1/12/11,984-98,
42247,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",eng,Journal of science and medicine in sport / Sports Medicine Australia,J Sci Med Sport,1878-1861,13,6,1/Œ10/11,Some college,"{""John W Toumbourou"",""Eva Leslie"",""Peter Kremer"",""Joanne W Williams""}"
20010101,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,90,3,1/7/01,18-30,"{""Steven G Little"",""K Angeleque Akin-Little"",""Shari Melman""}"
158672,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,,Computers & chemical engineering,Comput Chem Eng,0098-1354,17,-1,4/14/12,715-727,"{""Shpbiu Mavnew"",""Yivitc Bajrxkaf""}"
616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,ĺeng,Journal of clinical anesthesia,J Clin Anesth,0952-8180,18,6,1/6/09,427-35,"{""Eztus M Janud"",""Gshvtoavd S Citrpcr"",""Uaocs Y Wgplwr"",""Oqrxdey M Tpxhlak"",""Qndraw J Ruelmncskn"",""Zfvixcophwr L Du""}"
221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,,,,7,0,,34,
548616,"Educating Emergent Bilinguals: Policies, Programs, and Practices for English Language Learners. Language & Literacy Series",,-1,,0-8077-4913-3,0,0,1/10/10,,"{""Ofelia Garcia"",""Jo Anne Kleifgen""}"
669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,enĺg,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Knee Surg Sports Traumatol Arthrosc,1433-7347,22,12,1/14/12,Jul-91,"{""Junwei Jiang"",""Hongchuan Wang"",""Hua Lou"",""Kai Liu"",""Huiwei Zhang""}"
474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Journal of geriatric oncology,J Geriatr Oncol,1879-4076,6,1,1/15/01,15-22,"{""Marlies L van Bekkum"",""Barbara C van Munster"",""Marije E Hamaker"",""Carolien H Smorenburg"",""Peter L M Thunnissen""}"
108424,Outcome of gastric bypass patients.,eng,Obesity surgery,Some college,0960-8923,12,2,,261-4,?
841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,English,J. Card. Surg.,,-7977,26,2,1/11/01,144-147,"{""S. K. Choudhary"",""G. S. Gulati"",""P. Sharma"",""S. Talwar"",""B. Airan"",""S. Mishra""}"
173830,"stcesni dna ,sgurd ,sdoof ot snoitcaer ytivitisnesrepyh dna ,sixalyhpana ,esaesid niks cigrella ni secnavdA",,Journal of Allergy and Clinical Immunology,,?,116,1,1/5/01,153-163,"{""S. H. Sicherer"",""D. Y. M. Leung""}"
852927,"Phase II study of epirubicin, oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.",eng,J. Exp. Clin. Cancer Res.,,1756-9966,28,-1,1/9/01,34,
237623,Neck paͷin.,eng,Clinical evidence,Clin Evid (Online),1752-8526,Some college,1,1/8/01,,"{""Allan I Binder""}"
912884,A guide to physiotherapy in cerebral palsy,,Paediatrics and Child Health,,,18,0,1/8/01,410-413,"{""C. E. Barber""}"
20010101,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,,AIDS Reviews,,1139-6121,12,3,1/10/01,153-163,
93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1001-5515,,3,1/12/06,"453-5, 459",
349150,The relationship between capsulorhexis size and anterior chamber depth relation.,,Ophthalmic surgery and lasers,Some college,1082-3069,,?,3/1/99,185-90,"{""O Ceki_"",""C Batman""}"
572010,"A pilot study of rituximab in patients with recurrent, classic Hodgkin disease.",eng,CANCER,,0008-543X,98,2,7/15/03,310-4,"{""Anas Younes"",""L Jeffrey Medeiros"",""Frederick Hagemeister"",""Maria Alma Rodriguez"",""Sima Jeha"",""Paolo Fiumara"",""Lynne V Abruzzo"",""John T Manning"",""Jorge Romaguera"",""Andre Goy"",""Dan Jones"",""Peter McLaughlin""}"
826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiol㌎ogy,Ebr H Cardnovxsc Nhrs,1474-5151,11,2,1/12/01,183-9,"{""Cecilia Bj_rkelund"",""Margaretha Jerlock""}"
34962,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,Journal of the neurological sciences,.icS .lorueN .J,1878-5883,334,1,11/15/13,112-8,"{""Everard W Thornton"",""Carolyn A Young"",""Alan Tennant"",""John Ealing"",""Kevin Talbot"",""[Collective Name] UKMND-QoL Group"",""Chris J Gibbons"",""Pamela J Shaw""}"
574309,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study",Some college,Transplantation,noitatnalpsnarT,0041-1337,99,7,1/15/01,1455-1462,"{""Junge G"",""Rauer B"",""De Simone P"",""Fischer L"",""De Carlis L"",""Kaiser GM"",""Saliba F"",""Duvoux C"",""Metselaar HJ"",""Dong G"",""Nevens F"",""Fung JJ""}"
2000İ77,Plasma cell leukemia--a case report.,,Indian Journal of Pathology and Microbiology,,0377-4929,46,3,Alabama,484-7,"{""T K Dutta"",""Pampa Ch Toi"",""Bhawana A Badhe"",""L H Ghotekar"",""Debdatta Basu""}"
421512,CABG again outshines stenting for some patients with coronary artery blockage,zkj,,,,309,1,1/13/01,17-Aug,"{""M. Mitka""}"
715052,Health-promoting behaviors of low-income cancer survivors,,,,,25,3,1/11/01,118-124 7p,"{""Alexa Stuifbergen"",""Martha Gene Meraviglia""}"
20010101,Food allergy in children,,Archives D޵e Pediatrie,,0929-693X,13,10,1/6/01,1349-1353,"{""E. Bidat""}"
140274,"Here to stay. An interview with Dr. David Satcher, Director, U.S. Centers for Disease Control and Prevention.",,Nepal ౗Medical College journal : NMCJ,Nepal Med Coll J,,1,17,Alabama,9-Jun,"{""J Stilkind""}"
282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,Transfusion,,0041-1132,48,9,1/8/01,192Ǔ5-1929,"{""M. Martinengo"",""D. F. Ardenghi"",""G. Reali"",""G. Tripodi""}"
835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,Some college,,Eur஖opean journal of cancer care,0961-5423 (Print) 0961-5423,19,2,1/10/01,167-71,"{""M. Hebbar"",""P. Fournier"",""O. Romano""}"
519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,Statistical methods in medical research,,0962-2802,Some college,1,1/7/02,13-29,"{""John T Sharp"",""Weng Kee Wong"",""Grace S Park"",""Harold E Paulus"",""MyungShin Oh"",""Richard H Gold"",""Dinesh Khanna""}"
761104,"Infusing Tolerance, Diversity, and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning",,TEACHING Exceptional Children Plus,,"1553-9318, 1553-9318",1,3,1/5/01,,"{""Milagros M. Sessions"",""Kevin J. Miller""}"
408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,Actas urologicas espanolas,Actas Urol Esp,1699-7980,39,4,1/15/05,222-8,"}""ollitsaC T M"",""agetrO A J"",""llibuP J"",""_miS M"",""aroM I"",""zen_traM E"",""atroP O"",""teuguH E""{"
889481,Chronic pain related to quality of sleep,eng     por,Einstein (Sao Paulo),"Einstein (Sao Paulo, Brazil)",8054-9761,12,2,1/14/01,159-63,"{""W. Hummig"",""J. Stechman Neto"",""L. F. Tonial""}"
894596,On the role of pre and post-processing in environmental data mining,,"Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making, iEMSs 2008",,9790000000000,3,0,1/8/01,1937-1958,"{""Miquel S_nchez-Marr"",""Geoff Holmes"",""Joaqu_n Izquierdo"",""Joaquim Comas"",""Ioannis Athanasiadis"",""Karina Gibert""}"
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eĺng,J Med Toxicol,,1556-9039,2,4,1/6/12,152-5,"{""Robert S Hoffman"",""Brian W Cotter"",""Barbara M Kirrane"",""Fermin Barrueto"",""Lewis S Nelson""}"
220950,Forensic odontology: A prosthodontic view,eng,,,,44,1,1/12/01,38-41,"{""S. Gosavi"",""S. Gosavi""}"
770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,xib,Int J Gynaecol Obstet,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,0020-7292,64,1,1/1/99,10-May,"{""W. T. Creasman"",""S. Pecorelli"",""J. L. Benedet"",""J. H. Shepherd""}"
914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,,Fetlxja ge Hrgrologia,Some college,0210-0010,46,3,1/8/01,135-138,"{""S. Regina-Ribeiro"",""C. Tortoza"",""R. P. S. Lima"",""S. T. T. de Freitas"",""P. R. Lucareli"",""M. O. Lima"",""M. T. Pacheco"",""J. Gomes-Lucareli"",""R. A. Lopes-Martins""}"
,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Cardiovasc Med (Hagerstown),"Journal of cardiovascular medicine (Hagerstown, Md.)",1558-2027,10,33,1/9/03,261-3,"{""Bhogqnnk Heldoxp"",""Jwrta Nqveront"",""Fxalfu Ocvhebex"",""Moryak Vjfcuin"",""Kaolo Lqtibm"",""Jarsp Lstxompnfi""}"
612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Latgomogiw ikn amuercndbe en gxppsitijn akx mppsisvuees dokeagiqyqd.,,1776-2588,27,1,1/10/01,Jul-93,"{""Y G Mhacghol Nganajg"",""F Dgyouavsjbq"",""H Bquvxwba"",""B Gmiferf"",""G Xteymjnf"",""Y Iabgecl"",""A Gvebgrse-Fleyxn""}"
282053,20010101,eng,Nico׈tine Tob Res,Nigotibf & tlbcfxl gesecrgk : orgicmsj bphrnxm oy thw Fjxoebb hog Vasvdrcy pn Nhcpbihw avd Tuteccu,1462-2203,1,4,1/1/99,,
,Intimate Partner Violence Survivors' Unmet Social Service Needs,English,Journal of Social Service Research,,1540-7314 0148-8376,,55,1/11/01,481-489,"}""sedohR .V niraK"",""rethciD .E assileM""{"
417578,,eng,Am J Manag Care,The American journal of managed care,1088-0224,19,1,1/13/01,SP26-7,
949067,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,eng,Expert Opin Drug Metab Toxicol,Expert opinion on drug metabolism & toxicology,1742-5255,Some college,,1/7/01,315-20,"{""A. A. Mangoni""}"
931323,Prevalence of allergic diseases in Poland - ECAP study,,Allergy: European Journal of Allergy and Clinical Immunology,,,64,0,1/9/01,326-327,"{""N. Jakubik"",""L. Trzpil"",""F. Raciborski"",""U. Samolinska-Zawisza"",""L. Samoliski"",""D. Paczesny"",""Z. Halat"",""J. Marszalkowska"",""B. Samolinski"",""P. Samel-Kowalik"",""A. Lusawa"",""J. Gutowska"",""A. Tomaszewska"",""A. Walkiewicz""}"
752456,The changing patterns of systemic fluoride intake,,J Dent Res,Journal of dental research,0022-0345,71,,1/1/92,1228-37,"{""B. A. Burt""}"
377284,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,,Qkeridxn mjtrnal ih pjfshkloty. Enducrihonmjy zmg lteebklism,0193-1849,,3,1/2/09,,"{""Paola Scifo"",""Alessandro Del Maschio"",""Livio Luzi"",""Elena Meneghini"",""Alberto Battezzati"",""Gianluca Perseghin"",""Massimo Danna"",""Stefano Benedini""}"
420138,"Dietary practices of ballet, jazz, and modern dancers",,Journal of the American Dietetic Association,,1878-3570,92,3,1/1/92,423-913,"{""Stensland SH"",""Sobal J""}"
444273,Iatrogenic perforation at colonic imaging.,,,,,,00,,,{NULL}
816680,20010101,English,Cognitive Processing,,1612-4782     1612-4790,15,3,,283-296,"{""M. Tercedor Snchez"",""J.A. Prieto Velasco""}"
491006,,English,,,,24,2,1/15/01,160-6,"{""A. Keliris"",""I. Koutsourelakis"",""A. Minaritzoglou"",""S. Zakynthinos""}"
628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,ĺeng,Szxciujty sma xferility,Sxrtol. Sttwij.,1556-5653,92,2,1/9/08,667-77,"{""Christos A Venetis"",""Basil C Tarlatzis"",""Konstantinos A Toulis"",""Efstratios M Kolibianakis"",""Dimitrios G Goulis"",""Ioannis Papadimas""}"
72089,"Clinical pharmacokinetics of Icotinib, an anti-cancer drug: evaluation of dose proportionality, food effect, and tolerability in healthy subjects.",eng,Cancer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,1432-0843,73,4,1/14/04,,
847287,"A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type, ethnicity, gender, and age.",eng,Psycho-oncology,Psychoonנcology,1057-ǒ9249,15,3,1/6/03,248-58,
764224,High intensity interval exercise training in overweight young women,,,,,52,3,1/12/01,255-62,"{""Y. Fengying"",""Y. Hainai"",""W. Jianxiong"",""T. Sijie""}"
591619,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,,,,39,2,1/12/01,,"{""A. D. Hay"",""A. Lovering"",""C. Costelloe"",""A. Montgomery"",""D. Lewis"",""C. McNulty""}"
125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,,Curr܉ Opin Pharmacol,1471-4892,3,2,,146-51,
255432,Pool fencing for preventing drowning in children.,,The Cochrane Database Of Systematic Reviews,Some college,1469-493X,Some college,2,1/1/00,740100DC,"{""D C Thompson"",""F P Rivara""}"
